_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,1985,3.09,76.74,4.01,67.04,Lebanon,4.38,76.1
,1990,5.6,81.57,2.39,81.57,Lebanon,5.11,52.66
,1980,6.29,54.97,3.42,51.91,Mexico,7.18,
,1985,1.18,72.77,3.24,67.14,Mexico,5.3,51.12
,1985,7.85,54.87,8.23,63.8,Mexico,8.12,56.4
,2000,4.32,67.52,5.92,71.35,Mexico,6.48,
,1965,5.18,71.88,3.13,58.86,Netherlands,6.7,80.24
,1960,1.18,81.57,5.96,68.26,Netherlands,5.02,68.22
,1975,1.16,61.89,1.84,,Netherlands,1.43,75.0
,1970,2.35,80.07,3.68,69.12,Netherlands,4.28,70.41
,1960,4.83,56.13,4.19,71.67,Netherlands,1.8,68.59
,1990,1.27,76.12,2.19,,Netherlands,7.16,61.86
,1980,2.58,67.43,4.54,65.39,Netherlands,5.0,61.97
,2000,2.86,49.18,5.85,54.41,Netherlands,4.63,53.94
,2000,7.02,71.81,,65.69,New Zealand,5.64,63.56
,2000,6.05,75.29,4.72,61.12,New Zealand,1.43,68.85
,2000,4.11,69.67,2.62,54.35,New Zealand,5.86,60.06
,1990,8.08,53.65,2.05,,New Zealand,7.55,67.32
,1995,4.16,60.23,2.52,76.34,New Zealand,4.36,42.66
,1960,4.65,72.83,5.28,66.31,New Zealand,,61.53
,2000,3.08,72.86,1.35,63.22,New Zealand,6.91,61.87
,1995,5.06,71.15,5.27,54.84,Nigeria,,64.08
,2000,4.89,66.11,4.31,54.46,Nigeria,4.51,63.7
,1990,6.05,73.93,3.63,72.08,Nigeria,5.76,80.24
,1990,4.34,62.88,2.71,,Nigeria,1.26,77.16
,1960,8.07,75.14,3.44,51.25,Nigeria,4.29,69.26
,1980,2.84,58.75,2.14,81.57,Nigeria,7.83,80.24
,1985,4.39,79.82,3.52,74.47,North Korea,2.28,72.2
,1970,1.96,64.83,1.59,67.83,North Korea,4.17,72.25
,1985,1.92,80.15,2.18,61.44,North Korea,2.01,54.21
,2000,2.03,54.3,8.23,62.74,North Korea,3.13,60.87
,1990,7.12,61.16,1.28,61.69,North Korea,3.64,70.29
,1995,3.0,59.14,2.12,76.87,North Korea,7.5,50.94
,1985,1.86,67.8,2.41,68.39,North Korea,7.85,55.71
,1955,7.19,54.78,2.62,59.29,North Korea,4.4,60.33
,1985,5.62,71.21,2.83,69.12,North Korea,6.95,47.92
,1980,3.41,68.18,6.11,76.62,Norway,3.87,76.84
,2000,1.41,54.75,2.21,66.5,Norway,3.86,
,1970,2.36,81.57,,58.62,Norway,,61.65
,1975,2.46,78.12,1.88,61.27,Norway,2.68,56.2
,1985,2.12,73.5,2.82,65.47,Norway,8.05,58.87
,1975,4.92,69.39,,49.39,Norway,3.24,60.75
,1965,4.88,81.57,1.5,74.15,Norway,1.8,78.26
,1955,2.01,65.83,3.46,56.03,Norway,7.63,69.81
,1980,4.69,54.58,3.46,76.81,Norway,4.88,72.43
,1970,2.59,74.06,3.91,65.79,Norway,,78.45
,2000,6.63,63.56,2.61,47.78,Pakistan,2.83,70.01
,1975,3.69,70.68,4.43,80.07,Pakistan,2.13,70.43
,1995,7.24,67.51,2.19,66.02,Pakistan,4.78,54.52
,1960,4.83,64.44,1.76,66.91,Pakistan,3.13,62.29
,1970,7.83,62.07,2.9,53.11,Pakistan,1.92,57.11
,1955,7.0,63.77,1.3,66.08,Pakistan,1.49,73.86
,1975,7.74,74.14,3.74,58.88,Pakistan,1.63,80.24
,1960,6.65,72.92,1.79,65.01,Peru,1.59,80.24
,1970,4.66,63.0,2.89,74.49,Peru,4.12,59.33
,1990,3.59,73.45,2.66,61.78,Peru,1.2,55.93
,1970,1.76,61.22,,64.4,Peru,7.84,
,1955,1.64,68.16,1.89,59.77,Peru,7.71,70.95
,1955,6.4,70.73,4.48,69.38,Peru,5.13,62.18
,2000,4.76,62.33,3.4,60.45,Peru,1.34,80.24
,1985,4.97,66.22,,57.39,Peru,1.38,79.43
,1990,7.81,69.16,3.24,71.6,Peru,,68.27
,2000,2.59,63.2,3.12,81.57,Philippines,6.87,57.88
,1970,7.15,54.53,,51.66,Philippines,2.58,76.32
,1960,1.12,52.43,1.9,78.53,Philippines,7.42,68.84
,1990,5.96,76.92,2.37,81.06,Philippines,6.02,63.03
,1980,5.64,53.59,3.76,71.43,Philippines,6.52,80.24
,1970,3.99,49.21,1.5,81.57,Philippines,2.55,57.8
,1985,2.89,75.14,7.53,64.39,Philippines,4.6,70.18
,1990,1.7,55.54,3.99,69.15,Philippines,7.86,55.47
,1975,2.06,49.79,1.96,69.25,Philippines,1.7,
,1980,2.8,73.25,,64.07,Philippines,7.3,63.82
,2000,2.09,49.64,3.13,,Poland,4.9,
,1995,3.52,68.12,2.47,,Poland,4.17,70.85
,1955,1.79,80.32,3.67,65.92,Poland,6.98,78.57
,1960,1.23,55.73,5.59,64.83,Poland,4.63,66.08
,1970,6.24,67.77,5.42,59.41,Poland,4.95,73.67
,1995,5.16,58.01,1.52,59.7,Poland,5.06,80.24
,2000,5.12,63.67,1.92,69.27,Portugal,2.43,57.71
,1955,7.78,60.43,4.02,67.99,Portugal,2.91,78.1
,1960,2.39,66.38,3.33,65.12,Portugal,4.19,74.17
,1990,2.53,55.58,5.76,,Portugal,8.01,62.69
,1990,7.47,73.79,3.3,64.78,Portugal,7.17,72.6
,1955,3.63,81.57,2.69,61.02,Portugal,7.37,48.24
,1975,8.12,52.64,3.7,81.57,Portugal,5.81,56.18
,1960,1.26,63.75,1.85,66.57,Portugal,6.92,61.27
,1995,5.99,81.57,5.79,76.58,Portugal,3.2,63.11
,1975,1.26,63.39,2.12,67.46,Rwanda,6.46,77.91
,1960,5.05,62.61,2.82,54.3,Rwanda,8.1,78.16
,1960,2.07,75.21,2.1,67.43,Rwanda,1.32,57.64
,2000,6.41,76.97,,70.32,Rwanda,4.6,77.9
,1965,6.2,72.39,4.0,66.53,Rwanda,4.18,69.01
,2000,7.58,59.67,6.98,50.61,Rwanda,1.77,55.25
,1965,8.08,57.15,6.38,53.38,Rwanda,6.23,57.23
,1960,4.9,47.79,2.82,69.27,Rwanda,4.61,
,1990,7.91,57.29,2.04,61.11,Rwanda,7.58,
,1980,5.33,69.24,1.74,76.8,Rwanda,6.77,46.91
,1975,6.03,54.99,2.27,59.45,Saudi Arabia,8.02,47.76
,2000,2.18,77.82,3.55,,Saudi Arabia,3.72,74.38
,1985,2.36,72.66,6.7,61.99,Saudi Arabia,4.51,77.66
,1990,3.32,62.62,2.89,71.03,Saudi Arabia,5.97,69.38
,1955,1.89,70.42,,81.57,Saudi Arabia,8.1,68.46
,1975,3.37,62.19,2.76,57.31,Saudi Arabia,3.05,78.09
,1995,2.69,72.16,,81.57,Saudi Arabia,1.31,60.23
,1985,1.27,54.09,3.09,60.8,Saudi Arabia,4.46,59.68
,1985,6.99,64.13,3.83,74.12,Saudi Arabia,1.45,62.97
,1960,4.99,66.91,6.77,72.24,Saudi Arabia,1.92,75.58
,1970,7.36,62.59,2.46,73.2,Saudi Arabia,3.47,49.87
,1995,4.17,62.49,4.49,76.56,South Africa,4.7,54.31
,2000,4.81,71.09,2.0,56.08,South Africa,8.07,59.72
,1980,4.09,78.9,,67.41,South Africa,4.34,73.79
,1980,3.41,69.4,3.05,67.06,South Africa,7.88,75.57
,1955,1.88,58.99,7.37,61.66,South Africa,4.52,61.06
,1960,2.67,44.12,3.17,80.54,South Africa,6.48,63.31
,1985,7.04,63.77,4.44,75.16,South Africa,1.26,59.1
,1955,5.81,72.51,3.06,58.99,South Africa,1.26,47.65
,1965,2.68,60.59,2.46,81.57,South Africa,4.6,57.68
,1975,7.81,81.57,3.39,61.93,South Korea,,66.5
,1975,4.09,58.91,6.63,67.61,South Korea,,65.55
,1965,6.81,46.65,3.46,52.6,South Korea,,55.19
,1975,3.49,47.76,4.59,70.23,South Korea,6.45,80.24
,1995,5.68,69.14,2.35,69.99,South Korea,5.85,67.28
,1960,4.73,81.57,4.43,58.59,South Korea,,75.94
,2000,2.47,58.13,2.68,52.14,South Korea,5.1,62.57
,1995,2.68,62.32,2.48,75.82,South Korea,2.76,55.01
,1995,4.59,74.41,3.84,54.1,South Korea,4.1,63.11
,1960,7.04,63.35,2.2,65.84,South Korea,2.56,
,1990,3.37,72.75,2.81,64.64,South Korea,6.02,
,1980,6.38,68.33,1.07,,South Korea,3.79,66.53
,1995,2.69,72.86,3.41,67.79,Spain,5.13,63.38
,1985,1.31,55.58,2.14,,Spain,3.31,62.87
,1995,5.28,67.87,8.0,76.72,Spain,3.68,59.98
,1980,5.04,66.39,4.01,60.99,Spain,1.93,76.82
,1980,3.72,68.43,4.25,73.33,Spain,3.02,60.94
,1975,2.31,52.45,,61.97,Spain,,62.06
,1955,2.5,54.3,1.59,77.97,Spain,4.12,60.53
,1975,1.14,77.47,3.12,74.14,Spain,5.34,62.61
,1985,5.64,74.11,3.14,55.45,Switzerland,6.66,78.8
,1965,1.76,69.72,2.1,61.4,Switzerland,,67.36
,1985,4.23,58.52,2.5,80.77,Switzerland,3.92,57.71
,1980,8.17,61.93,8.23,56.65,Switzerland,5.27,61.87
,1955,7.56,59.27,4.24,66.98,Switzerland,8.02,62.36
,1955,3.53,55.48,4.89,65.86,Switzerland,,58.88
,1965,4.12,66.05,2.87,60.13,Switzerland,3.91,
,1960,5.01,81.57,6.31,66.37,Switzerland,6.14,74.0
,1995,1.78,64.18,1.03,54.84,Turkey,1.95,
,1990,2.17,59.24,3.16,61.66,Turkey,2.06,62.15
,1990,5.29,62.32,4.56,65.85,Turkey,3.02,67.8
,1995,7.38,54.65,1.97,72.56,Turkey,2.73,74.27
,1970,1.25,58.44,3.43,68.73,Turkey,4.93,
,1990,5.8,55.51,2.35,53.09,Turkey,3.98,62.57
,1965,4.19,58.0,2.71,81.57,Turkey,6.69,72.12
,1995,5.96,74.99,2.78,63.61,Turkey,6.28,56.23
,2000,5.1,68.84,4.3,55.18,Turkey,4.47,64.33
,1955,2.32,78.21,3.46,65.73,Turkey,2.89,61.88
,1965,6.4,71.08,4.76,53.28,Turkey,3.15,69.53
,1960,2.26,73.53,4.61,80.29,United Kingdom,6.02,76.57
,1985,3.31,81.57,,,United Kingdom,1.7,75.08
,1980,4.35,72.65,3.1,44.54,United Kingdom,3.6,58.74
,2000,2.76,68.59,5.96,66.64,United Kingdom,3.78,79.27
,1985,6.66,66.64,2.61,81.57,United Kingdom,7.88,80.24
,1980,7.3,45.64,8.23,58.21,United Kingdom,3.26,59.28
,1985,2.69,47.34,2.86,72.4,United States,2.23,58.2
,1975,5.67,60.32,1.03,76.6,United States,7.59,67.99
,1965,7.51,77.12,1.47,53.88,United States,5.88,68.05
,1955,5.34,81.57,4.64,77.41,United States,2.85,51.63
,1990,7.31,55.42,1.15,80.85,United States,5.19,62.58
,1955,5.18,65.38,4.16,,United States,4.67,65.26
,1960,2.8,69.05,6.76,66.75,United States,3.44,
,1965,5.01,66.7,8.23,,United States,,64.22
,1965,1.95,55.79,3.45,76.37,United States,7.61,62.98
,1980,2.61,72.72,7.9,62.7,United States,2.31,52.5
,1990,3.06,60.55,6.42,68.69,United States,5.85,51.43
,1985,4.88,72.99,2.45,53.99,United States,1.43,76.24
,1995,4.27,69.41,6.54,,Venezuela,2.73,72.28
,1985,6.42,61.56,3.73,40.73,Venezuela,5.22,55.22
,1965,1.41,64.27,7.17,64.33,Venezuela,6.74,69.79
,1970,3.19,54.26,,75.65,Venezuela,1.23,
,1975,6.51,68.23,4.11,59.26,Venezuela,2.76,61.78
,1965,2.67,77.68,4.98,69.09,Venezuela,2.22,60.4
,1985,2.15,69.82,3.65,75.38,Venezuela,5.37,
,1960,3.15,73.75,,69.24,Venezuela,6.52,72.41
,1990,4.44,80.17,5.69,66.71,Venezuela,2.35,52.46
,1985,6.84,75.02,,64.81,Venezuela,7.86,59.18
