id,question,choices,answerKey
379,Which characteristic is found ONLY in mammals?,379,C
380,Which feature is a physical property of copper?,380,A
381,A group of students are researching changes in climate in their region. Which of these would best provide evidence of changes in temperature and rainfall over a period of years?,381,B
382,"When plants and animals die, which organisms help return nutrients to the food chain?",382,A
383,"A population of wood mice lives in a cool, moist temperate forest. Several years of hot, dry weather have affected the plants in the area. Which mice in the population are most likely to survive this change and pass their genes on to their offspring?",383,B
384,What is the repeating monomer of a DNA molecule?,384,D
385,Sulfur scrubbers are devices installed in coal-fired power plants. Sulfur scrubbers reduce the emission of sulfur dioxide. What environmental problem are sulfur scrubbers most likely trying to address?,385,D
386,From which part of the plant does a bee get food?,386,D
387,A dog gets the energy it needs to run from ___.,387,B
388,The freezing and thawing action of water affects a rock by,388,A
389,"In a gasoline-powered car, chemical energy from gasoline is transformed to make the car move. The motion of the car is what form of energy?",389,D
390,Which of these animals has a young form that looks the most like the adult form?,390,A
391,"In humans, a trait can be determined by one pair or many pairs of",391,D
392,Which best describes a proton?,392,C
393,NASA's Kepler Mission has collected information about main-sequence stars with characteristics similar to the Sun. What is the most common color of these stars?,393,3
394,Which object in our solar system reflects light and is a satellite that orbits around one planet?,394,C
395,Chromosomes contain the genetic information of an organism. Fruit flies reproduce by sexual reproduction. Most of the cells of a fruit fly have 8 chromosomes. Which statement best explains the source of the chromosomes in a normal fertilized fruit fly egg?,395,A
396,A ball on a cart is moving at a rate of 2 m/s. The cart suddenly stops and the ball continues to travel in the same direction at the same speed. This is an example of the,396,B
397,A chemist observed bubbling and fizzing after adding an acid solution to a white powdery substance in a beaker. Which of the following can be inferred?,397,B
398,Which scientist formulated rules that describe the observable relationships of plant traits to the traits of the ancestor plants?,398,D
399,The movement of soil by wind or water is called,399,2
400,Which is a reason for Arkansas having multiple seasons?,400,B
401,Which region of the Milky Way contains a population that consists mostly of old stars?,401,B
402,"During a lab investigation, students were asked to determine the best way to clean up an oil spill using different materials. Investigation Materials • filter paper • foam sponge • metal wire screen • thin sock filled with hair The students tested the materials by placing each material into separate buckets containing oil and water. They recorded their observations on which material absorbed the most oil. Why would the students' teacher ask them to repeat their tests?",402,D
403,Why do mountain climbers at high elevations use oxygen tanks to help them breathe?,403,D
404,Which organism belongs in the kingdom Protista?,404,C
405,Which term describes Earth's orbit around the Sun?,405,C
406,Which statement correctly describes a relationship between two human body systems?,406,D
407,"Strontium, barium, and radium are grouped together on the Periodic Table of the Elements because they all have",407,C
408,Which a molecular process found only in retroviruses?,408,C
409,Which of the following activities is the best example of instinctive behavior in an animal?,409,B
410,Which process allows green plants to control the amount of water stored in their leaves?,410,A
411,Which characteristic is an example of learned behavior?,411,D
412,Which of the following allows materials to enter and leave a cell?,412,A
413,Delilah put a container of water in the freezer and left it there overnight. The next morning she saw that the water in the container had changed to ice. Which of the following statements best explains why the water changed to ice?,413,C
414,Angela wants to report daily weather conditions. In which unit should Angela record the air temperature?,414,D
415,What type of galaxy is the Milky Way?,415,C
416,A windstorm knocks down many trees in a national park. Timber companies want to get rid of the fallen trees. How would this most likely harm the park ecosystem?,416,C
417,Quartz and feldspar are two common minerals. When they are found mixed together in nature they form,417,D
418,What types of cells are found only in organisms that reproduce sexually?,418,A
419,Coal was made from the remains of which ancient ecosystem?,419,B
420,Natural selection is a mechanism that acts on individuals within a population. Which is a result of the process of natural selection?,420,D
421,The range of all forms of radiant energy is called the,421,B
422,Which of these groups animals are ALL mammals?,422,B
423,New vaccines for diseases are being developed all the time. How do vaccines most likely help people?,423,D
424,Carlos puts a new battery into a radio. What does the battery supply to the radio that makes it turn on?,424,B
425,"Over several years, a scientist successfully isolates a species of flower for white color. This year, when the new generation of flowers blooms, one yellow flower is found in the population. Which is the best reason for the appearance of a new flower color within the species?",425,D
426,"If water gets into the crack of a rock and then freezes, the rock will MOST likely",426,B
427,"When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?",427,D
428,Which natural material is best for making a table?,428,A
429,Which of the following devices relies on electromagnetic radiation in the radio wave region of the spectrum for operation?,429,C
430,A student is investigating which type of soil is best for growing tomato plants from seeds. The student plants four tomato seeds in each of three different containers of soil. Which step of the procedure would help the student get the most reliable results?,430,D
431,Which of these could cause water vapor to condense into rain droplets?,431,B
432,The chemical reaction of ethane and oxygen produces carbon dioxide and water. Which is the best form to identify reactants and products of the reaction?,432,4
433,Samuel investigated the effect of temperature on the growth of snapdragons. He recorded the results from the investigation and found that snapdragons do not grow well in low temperatures. What is the purpose of this conclusion in the scientific process?,433,B
434,Which characteristic is shared by Earth and the Moon?,434,B
435,Which natural material is best for making a table?,435,D
436,At what time on a sunny day will the shadow of the school's flagpole be the shortest?,436,A
437,"In an earthquake, the primary waves move through",437,C
438,The primary function of a doorbell circuit is to convert electrical energy into,438,D
439,Which could be a possible way to prevent wildlife species from becoming endangered?,439,B
440,What is the smallest structural and functional unit of the nervous system?,440,D
441,How can plants most likely improve air quality?,441,C
442,Which best explains the importance of nitrogen in the cycling of energy and matter?,442,A
443,Which process in the water cycle returns water from the surface of Earth to the atmosphere?,443,C
444,Which of the following converts electrical energy into motion?,444,D
445,Wind can cause erosion that changes the surface of the Earth. Wind erosion can have negative effects on the environment by removing soil and polluting the air during dust storms. Which of the following land forms are created by wind erosion?,445,D
446,"If a neutral atom loses an electron, what is formed?",446,D
447,The best evidence that two land areas were once connected is the discovery that both land masses,447,D
448,Pepsin is an enzyme that acts in the stomach for protein digestion. Which of these is most likely the main role of pepsin in this metabolic reaction?,448,A
449,A mixture of powdered iron and sulfur is heated. What will be formed?,449,A
450,Which of the following helps to produce urine in humans and other mammals?,450,A
451,"During an ice age, enormous ice sheets called glaciers increase in size on Earth's surface, resulting in decreased ocean depths. Due to global cooling, the water cycle is disrupted between which two stages to cause an increase in glacier size?",451,B
452,A balloon filled with helium gas is set free and starts to move upward. Which of the following best explains why the helium balloon moves upward?,452,C
453,Which best describes a proton?,453,C
454,"In the human kidney, urea from the blood is filtered through the glomerular membrane into a nephron. The movement of urea across this membrane occurs without an input of energy. Which factor is the most likely reason urea absorption does not require energy?",454,A
455,Which of these explains how a trench can form?,455,B
456,Which of the following foods is highest in polysaccharides?,456,B
457,Genes code for specifically structured,457,A
458,Students want to find out at which temperature bean plants grow tallest. Which science process skill would be used to find this temperature?,458,B
459,The best evidence that two land areas were once connected is the discovery that both land masses,459,C
460,"As the population of small fish in a lake decreases, the population of large fish that depend on the small fish for food will",460,4
461,"During science class, students combined 1 kg of iron filings with 1 kg of sand to create a mixture. Which of the following methods would be best for separating the iron filings from the sand?",461,A
462,Which cellular structure allows nutrients to pass into cells?,462,D
463,Natural selection cannot occur without,463,B
464,Which mineral has six-sided transparent crystals that will scratch glass?,464,C
465,"In some locations, squirrels sleep for long periods of time during the winter months. Which of the following most likely causes these squirrels to sleep for long periods of time?",465,B
466,Reptiles become more active as the day gets warmer. This is because,466,D
467,Which change is most likely caused by a thunderstorm?,467,D
468,An athlete is running a race. The athlete's body needs energy. Which organelle(s) in the athlete's cells supply the energy for cellular functions?,468,B
469,"When someone plays the flute, sound is produced because the air in the flute is",469,C
470,One hundred grams of water and 100 grams of vegetable oil are heated in identical containers at 70°C for 5 minutes. Their temperatures at the end of 5 minutes are different due to the difference in which property?,470,A
471,The chemical equation below shows reactants and products. 6CO_{2} + 12H_{2}O + light + enzymes -> C_{6}H_{12}O_{6} + 6O_{2} + 6H_{2}O Which statement is best supported by analyzing this equation?,471,D
472,"Deer live in forest for shelter. If the forest was cut down, which situation would most likely happen?",472,3
473,Arteries and veins are two important parts of the circulatory system. What is the relationship between arteries and veins?,473,A
474,Which tool should be used to compare the growth of an algal colony growing in a petri dish?,474,B
475,Which energy source is considered nonrenewable?,475,B
476,"Scientists Stanley Miller and Harold Urey sealed water, methane, ammonia, and hydrogen in a flask, to simulate Earth's early environment. They exposed the chemicals to electric charges to simulate lighting. What did the process produce?",476,D
477,"In New York State, the shortest period of daylight occurs during which month?",477,B
478,Why would explorers use a compass when traveling to unknown lands?,478,C
479,Students studying rocks notice that in a particular location there are many igneous rocks that are very similar. This observation best supports which statement?,479,B
480,Which discovery revealed that the universe contains many structures composed of millions of stars?,480,D
481,"New carpet is being measured for a room that is 5.5 m by 4.6 m. On a measuring tape, what is the smallest unit that is necessary to measure the room accurately for the carpet?",481,C
482,A hurricane is a heat engine which converts one kind of energy into another. Hurricanes convert most of the heat energy into,482,D
483,Which tool is used to determine how long it takes warm water to melt an ice cube?,483,A
484,Which tool should a student use to compare the masses of two small rocks?,484,C
485,"A gastroenterologist is a doctor who treats problems of the esophagus, stomach, and intestines. Which organ system is cared for by this type of doctor?",485,D
486,A class is studying textures and collects several samples. Which of these items would the students most likely use magnification to study?,486,C
487,The main function of a duck's webbed feet is to help the duck,487,D
488,Variation in which property between water at different temperatures contributes most to the formation of horizontal ocean layers having distinct temperatures?,488,C
489,"Over a long period of time, some flowering plants have become dependent on honey bees to fertilize their seeds. In recent years, a form of mite has infected and killed the honey bees in many areas of the country. Since this has happened, the once bee-dependent plants with the best chance of surviving are those that",489,D
490,Solids that are combined together and maintain their physical properties are best labeled as a,490,D
491,Lichens are symbiotic organisms made of green algae and fungi. What do the green algae supply to the fungi in this symbiotic relationship?,491,D
492,The body is able to detect pressure on its surface by which direct means?,492,C
493,Burning coal and natural gas are ways to produce electricity. Both coal and natural gas are nonrenewable resources. Which is an example of producing electricity using a renewable source of energy?,493,C
494,Meteorologists categorize hurricanes based on the Saffir-Simpson scale. The scale measures the intensity and destructive potential of hurricanes. Which factor has the most significant effect on the strength of a hurricane?,494,D
495,Fossil fuels are considered a nonrenewable resource because they,495,B
496,"Rich beds of marine fossils have been found in Florida. By dating these fossils, scientists can best determine",496,A
497,Young frogs do not resemble adult frogs. Which term is given to this pattern of development in frogs?,497,A
498,Living things are classified as producers or consumers according to,498,C
499,Oceans have many layers of sediments. These layers become compacted when they are buried under other layers of sediments. Which is most likely to happen to the deepest layers?,499,D
500,The bonding of oxygen to red blood cells is important to the body because it enables the body to,500,B
501,Which of these groups animals are ALL mammals?,501,B
502,"After playing outside on a cold day, Jaime went inside to wash his hands. Although the water was normal temperature, he noticed that it felt warmer than usual. What would explain this phenomenon?",502,C
503,A simple machine that helps move a flag up a flagpole is,503,D
504,"Which gas, when condensed into its liquid state in the atmosphere, forms clouds?",504,A
505,The smallest unit of a plant that can perform all of the processes of life is the,505,A
506,The organisms that convert solar energy and raw materials into food are,506,B
507,A ball on a cart is moving at a rate of 2 m/s. The cart suddenly stops and the ball continues to travel in the same direction at the same speed. This is an example of the,507,B
508,A modern theory of the origin of the universe proposes that the first atoms formed were primarily atoms of which element?,508,C
509,One process in the formation of sedimentary rocks is when rocks are,509,D
510,Two people are pushing a car. One person is pushing with a force of 450 N and the other person is pushing with a force of 300 N. What information is needed to determine the net force applied to the car by the people?,510,A
511,Biotic forces can cause changes to the surface of Earth. Which is the best example of living organisms causing weathering?,511,A
512,Kate sees a full moon. About how much time will go by before the next full moon?,512,B
513,Many cells have a nucleus that contains chromosomes. These chromosomes carry genes that are composed of,513,D
514,Which invention made mass production possible?,514,A
515,About how much of Earth's surface is covered by oceans?,515,B
516,Which of these is hottest?,516,C
517,In which pair of elements are both metalloids?,517,B
518,Some machines can remove the salt that is in seawater. How does removing salt from seawater most help people?,518,B
519,Which process has most likely occurred when new traits appear in a species?,519,B
520,Which animal eats only plants?,520,C
521,Which combination of letters could be used as a chemical symbol for an element?,521,C
522,Which geologic process is absent from the Gulf Coast states?,522,A
523,"A manufacturer wants to produce a container for food storage that does not break easily and is airtight, inexpensive, and microwave-safe. Which of the following is the best material to use to make the container?",523,A
524,Shale is a sedimentary rock that can be metamorphosed into slate by,524,C
525,"When buried sediments are subjected to pressure, the mineral grains are squeezed together. What is the result of this action?",525,C
526,A gardener wants to increase the ability of garden soil to retain water. Which of these should the gardener add to the soil?,526,C
527,"Jonathan places a pot of water on a stove. As the water boils, how does the state of the water change?",527,D
528,A student tosses a ball into the air. Which force causes the ball to fall back to the ground?,528,A
529,Which will most likely cause a decrease in predator populations?,529,D
530,The length of a year is equivalent to the time it takes for one,530,B
531,"When light is bounced off a mirror, the light is",531,C
532,What happens to water molecules during the boiling process?,532,C
533,Noah visited a park that had many oak trees. Which best describes the role of an oak tree in its ecosystem?,533,C
534,Which of these is hottest?,534,D
535,Which resource is most likely found in large amounts in forest ecosystems?,535,D
536,What types of cells are found only in organisms that reproduce sexually?,536,C
537,"In the lab, students are working with substances that could cause burns. Which of these safety precautions is most important to follow?",537,B
538,Which property of an object can be described as smooth?,538,B
539,Which of the following is an example of genetic engineering?,539,C
540,An apple appears red when struck by white light. This appearance is because the red light is reflected and the other colors are absorbed. What color will this apple appear to be when struck by blue light?,540,B
541,Which two body systems are involved in inhaling oxygen and exhaling carbon dioxide?,541,A
542,"The distance from Earth to the Sun is about 150,000,000 km. What abbreviation do scientists use to describe this distance?",542,C
543,"The human body is composed of different systems made of specialized cells, tissues, and organs. Each of these structures has a specific function that aids in the survival of the human species. Which organs are used in reproduction?",543,A
544,The human body gets the energy it needs for growth and repair directly from,544,D
545,"A student had a cup of ice while working outside. After a while, the ice melted because the Sun emits energy in the form of light and",545,D
546,A rubber band will make a sound when it is,546,D
547,One hundred grams of water and 100 grams of vegetable oil are heated in identical containers at 70°C for 5 minutes. Their temperatures at the end of 5 minutes are different due to the difference in which property?,547,B
548,The floating arrow on a compass always points towards the,548,B
549,Which technological advancement has done the most to improve the accuracy of weather predictions?,549,D
550,Which term describes Earth's orbit around the Sun?,550,B
551,Which of these will always produce a magnetic field?,551,C
552,What type of precipitation occurs when raindrops freeze as they fall?,552,C
553,A student states that plants grow taller when grown in natural light than they do in artificial light. Which method is the best way to determine if the statement is fact or opinion?,553,4
554,During which stage of an insect's life cycle does the female lay eggs?,554,D
555,The prairie grass ecosystem once had a deep layer of topsoil which was protected by the grasses that covered it. Removal of these grasses for farmland is causing the soil to be eroded mainly by,555,D
556,"The thin, semi-permeable membrane that encloses a cell allows nutrients to enter and wastes to be",556,B
557,One hundred grams of water and 100 grams of vegetable oil are heated in identical containers at 70°C for 5 minutes. Their temperatures at the end of 5 minutes are different due to the difference in which property?,557,B
558,All living things need energy to survive. What is the primary source of energy for all living things?,558,C
559,"In one area, a large source of prey for eagles is rabbits. If the number of rabbits suddenly decreases, what effect will it most likely have on the eagles?",559,C
560,Which instrument would be used when studying a unit on amphibian anatomy?,560,B
561,Some materials are electrical conductors. Which material best conducts electricity?,561,D
562,Which geologic feature most likely forms when an oceanic tectonic plate is slowly subducted beneath a continental tectonic plate?,562,B
563,Freda always hangs her wet swimsuit outdoors after getting out of the swimming pool. Which of the following is least likely to affect the rate at which Freda's swimsuit dries?,563,C
564,The floating arrow on a compass always points towards the,564,D
565,A student climbs up a rocky mountain trail in Maine. She sees many small pieces of rock on the path. Which action most likely made the small pieces of rock?,565,D
566,Which is an example of a single-celled organism?,566,C
567,Hydrogen gas and oxygen gas combine to form water. Which would be a more concise way of expressing what happens in this chemical reaction?,567,A
568,"Some meteorologists use visual aids such as diagrams, maps, and charts when they present the weather to television viewers. How do different types of visual aids help the viewers understand complex weather phenomena?",568,D
569,"The process of digestion breaks down proteins into smaller molecules that are used to rebuild other proteins. During digestion, proteins undergo",569,D
570,Which best describes the orbit of the Moon around Earth?,570,2
571,Which two activities are carried out by all species of living things?,571,C
572,Coal was made from the remains of which ancient ecosystem?,572,B
573,Which scientist is credited with using a telescope in the seventeenth century to discover the moons of Jupiter?,573,B
574,The spectrum of visible light can be seen in a rainbow because white light is,574,C
575,In which structure is the Sun located?,575,C
576,A metal ball has a constant velocity of zero. Which other quantity must also be zero?,576,C
577,The continental crust floats on top of the mantle because the crust is,577,D
578,"Blood is composed of different cell types that transport nutrients and wastes throughout the body. Because of this, blood is classified as",578,A
579,A student states that plants grow taller when grown in natural light than they do in artificial light. Which method is the best way to determine if the statement is fact or opinion?,579,A
580,Which best explains why some reptiles and amphibians lay an abundance of eggs?,580,D
581,What would be the best source to find information about DNA testing?,581,C
582,Some events on Earth happen instantly while others take thousands of years to occur. Which process takes the longest time to complete?,582,D
583,"Some birds live in a forest. If many of the trees in the forest are cut down, the shelter for the birds will",583,D
584,"As the human population increases, more fossil fuels are being used. The burning of fossil fuels produces greenhouse gases. How might humans reduce greenhouse gases?",584,D
585,Which is the most basic unit of living things?,585,D
586,"For many years, people have been curious about the stars. In the past, people have shared what they knew about the stars through stories and drawings. Which pair of tools would be most helpful for people today to gather and share information about stars?",586,D
587,Snapping a rubber band most likely produces which type of energy?,587,D
588,Improvements in geological observation technologies have made it easier for scientists to locate resources in Earth's crust. These technologies have allowed for an increase in availability of which resource?,588,C
589,"If 1 kg of the compound toluene melts at -95°C, then 500 g of toluene will",589,A
590,Frame construction predominates in the New England area due to the abundance of,590,D
591,"Near Earth's equator, water generally exists naturally in the liquid and gas states. In which other part of Earth is water usually found naturally in only two states?",591,A
592,What is the correct explanation for why we have day and night on Earth?,592,A
593,What would be the best source to find information about DNA testing?,593,D
594,"In an investigation, a student wants to see how a ball is affected by rolling it over a surface covered with sandpaper. In preparation for the trial, the student makes a list of the possible conditions that could affect the investigation. The student is most likely listing the",594,3
595,A shallow container of salt water is placed in sunlight for a day. Which is the most likely result?,595,B
596,During which season of the year would a rabbit's fur be thickest?,596,B
597,Which geologic feature is evidence that the North American plate once collided with the Eurasian and African plates?,597,D
598,Which of the following is visible through a reflecting telescope?,598,C
599,"In most animals, combinations of various tissues make up functional units called",599,D
600,A shiny aluminum screen can be placed on the windshield of a parked car. This screen helps to keep the car cool because it,600,C
601,Gasoline for cars is produced from fossil fuels. Using gasoline can most likely lead to which environmental problem?,601,B
602,Which geologic feature is evidence that the North American plate once collided with the Eurasian and African plates?,602,3
603,"A student has a liquid that does not mix with water. To predict whether the liquid will float on water or sink beneath it, which tools should be used to examine the liquid?",603,B
604,What structure surrounds the cell and regulates materials that enter and leave the cell?,604,D
605,"When scientists publish papers describing the results and conclusions of their experiments, members of the scientific community should",605,C
606,Where are the most reactive nonmetals located on the periodic table?,606,A
607,Which action involving a pulley system requires the least amount of force?,607,A
608,Biotic components need to be recycled through an ecosystem. Which type of organisms are best able to recycle nutrients back into the ecosystem?,608,3
609,What type of precipitation occurs when raindrops freeze as they fall?,609,C
610,The skin of a chameleon can change colors to help it blend with its surroundings. How would this adaptation most likely help a chameleon survive?,610,B
611,"In flowering plants, what structure containing DNA is transported from one plant to another?",611,B
612,Which biological activity occurs in a repeated rhythm?,612,B
613,The longitude of a location determines which time zone it is in. Different time zones are the result of,613,D
614,During which chemical process is energy absorbed?,614,C
615,"Studies of snail fossils in Egypt indicate that areas of Egypt that are now desert were once thriving savannahs approximately 130,000 years ago. What does the presence of these fossils indicate about the area of Egypt that was thriving 130,000 years ago?",615,D
616,"Deer live in forest for shelter. If the forest was cut down, which situation would most likely happen?",616,B
617,Light enters the human eye through the,617,B
618,Which of the following is a typical example of a unicellular organism?,618,4
619,"When air is heated, it will most likely",619,A
620,Which type of evidence would a geologist need to support plate tectonic theory?,620,A
621,Which element is most likely to form an ion with a negative 2 charge?,621,C
622,The chemical reaction of ethane and oxygen produces carbon dioxide and water. Which is the best form to identify reactants and products of the reaction?,622,D
623,Which of these describes a property of all matter?,623,D
624,Which pair together could cause a rainbow?,624,C
625,Which of these is a negative effect associated with some types of new technology?,625,A
626,Which rapid changes can be caused by storms?,626,C
627,Drew was measuring the growth of a vine that can grow almost 31 cm a day. Which would be the best way to record his data of the growth over a period of a day?,627,C
628,Which part of the body works closely with the digestive system to transport nutrients to the cells?,628,C
629,Which model is used by scientists to determine the properties of elements?,629,D
630,"If a neutral atom loses an electron, what is formed?",630,C
631,What happens to water when it boils?,631,D
632,Which of these organisms has cells with cell walls?,632,D
633,Which of the following is a typical example of a unicellular organism?,633,C
634,"A hydrologist studies the location, movement, and quality of water. A hydrologist recognizes the importance that water exists as ___.",634,C
635,How far from Earth is an object that is 10 light years from Earth?,635,C
636,Which metalloid is used in solar cells and computer chips?,636,A
637,Scientists recorded the hourly temperature at a weather station for the month of July and want to quickly measure a trend over time in temperature changes. Which of these formats would be the most appropriate representation of the temperature data to quickly measure any trend?,637,A
638,What can a moving magnet in a coil of copper wire cause?,638,C
639,"In order for rocks to be classified as igneous, the rocks must",639,D
640,What abiotic factor would most likely signal a population of birds that it is time to migrate from north to south?,640,B
641,Which of these is most likely harmful to an ecosystem?,641,A
642,Which statement is an opinion?,642,3
643,The prairie grass ecosystem once had a deep layer of topsoil which was protected by the grasses that covered it. Removal of these grasses for farmland is causing the soil to be eroded mainly by,643,C
644,What best describes objects orbiting in the Kuiper Belt?,644,2
645,Which process has most likely occurred when new traits appear in a species?,645,A
646,Which human organ system exchanges gases with the environment?,646,B
647,"During a presentation on astronomy, Professor Williams discussed various measurements in space. Which objects was she referring to when she talked about how astronomical units (AU) were determined?",647,B
648,An abiotic factor that most influences the organisms living in a salt marsh is,648,B
649,Scientists estimate that Maryland contains more than 850 million tons of coal. Coal is most commonly used to produce ___.,649,D
650,"If Lisa wants to experiment with bean plants, which of these is the best example of a hypothesis?",650,A
651,A farmer sprayed his orange trees with a pesticide to eliminate the insects damaging the trees. Some of the insects survived and produced offspring that were also resistant to the insecticide. Which process is illustrated by the pesticide resistance of the offspring?,651,A
652,What is the primary job of red blood cells?,652,C
653,The best example of heat transfer by convection is when,653,D
654,The cell cycle describes the processes that take place as a cell,654,D
655,Which measurement tool is used to find the volume of a small piece of granite?,655,C
656,Which sentence best describes the organization of the heart?,656,A
657,Plants need iron to grow. What parts of plants take in iron?,657,3
658,"A scientist looks at a graph that shows the percentages of humus, clay, and sand that make up a soil. If the scientist had the total weight of each material, instead of percentages, what type of graph would be best to illustrate the data?",658,B
659,A group of students are observing a fish tank for a school assignment. The group is to share the observations with the class. Which statement about observations is true?,659,3
660,"Earthworms live underground in the soil. As they move through the soil, they create tunnels. The tunnels help improve the soil. Plants grow better in soil that has earthworms. Which statement explains how earthworm tunnels help plants?",660,C
661,"Some students were investigating the relationship between position, time, and speed. The students marked the initial position of a toy car. The students set the car into motion and marked the position of the car each second. Which of these are most appropriate for recording and analyzing the students' data?",661,A
662,Which action most likely causes large rocks to become smaller pieces of rock?,662,D
663,Which most likely contributed to the extinction of many species and endangered the survival of others?,663,C
664,"At a weightlifting competition, two competitors lifted the same weight to the same height. The second competitor accomplished the lift 2 seconds faster than the first competitor. This demonstrated that the second competitor had more",664,A
665,Which energy transformation takes place in a gasoline lawn mower?,665,A
666,Which form of energy is found in food?,666,3
667,"If an environment becomes warmer and drier, the change that would most likely help a species adapt would be an increase in its",667,A
668,The ratio of an object's mass to its volume is its,668,C
669,What statement describes what happens to the carbon dioxide waste produced by a developing baby during pregnancy?,669,D
670,Which human body system produces the hormones that regulate growth?,670,B
671,Which of these living things in a grassland ecosystem depend on the presence of a variety of bacteria and other microorganisms in the soil?,671,A
672,An element with which property would be best to use in electrical wiring?,672,A
673,Repeated pesticide use on an insect population can result in some of the insects becoming resistant to that pesticide over time. Which process is responsible for the pesticides no longer being effective on the insects?,673,C
674,Which best describes all unicellular organisms?,674,C
675,A solution of lead (II) nitrate reacts with a solution of sodium iodide to produce a yellow solid of lead (II) iodide and aqueous sodium nitrate. Which of these illustrates the reaction?,675,A
676,Sarah's class is learning about mixtures and solutions. Her teacher writes four statements on the board. Which statement best describes a mixture?,676,C
677,The aloe plant can absorb a lot of water during a rain shower. The extra water is stored in its leaves. The ability to store water in its leaves is most likely an adaptation to which type of environment?,677,D
678,Structural geologists study rock formations to determine the type of environment in which the rocks formed and the events that shaped the rocks. Paleontologists study fossils found in rock formations. Scientists in both these fields have a common interest in discovering the,678,A
679,"When Javier exercises, his muscle cells need more oxygen. Which would help Javier's muscle cells receive more oxygen?",679,A
680,A lab technician places a colony of bacterial cells in a nutrient-rich growth medium. Which event is the technician most likely to observe with a microscope?,680,B
681,"A mosquito is a type of flying insect that lays eggs in puddles or small pools of water. When larvae develop from eggs, the larvae come to the surface to get air through special breathing tubes. After one to two weeks, the larvae become pupae and then turn into adults. How would a dry summer affect a mosquito population?",681,A
682,Angela wants to report daily weather conditions. In which unit should Angela record the air temperature?,682,A
683,"In 2004 the Hubble space telescope captured images of distant star clusters, each containing about a million stars. These star clusters were most likely part of which structure?",683,A
684,White light can be separated into all of its component colors by,684,C
685,What type of precipitation occurs when raindrops freeze as they fall?,685,B
686,The brain and spinal cord are parts of which body system?,686,C
687,Which best explains how the Appalachian Mountains formed?,687,A
688,"In a meadow ecosystem, mice receive most of the energy they need to survive directly from which of the following sources?",688,C
689,"The exotic plant Melaleuca, or Australian Pine, has increased the intensity of fires across the Everglades. The amount of fuel available for fires has increased due to the presence of the Melaleuca. The Melaleuca releases massive numbers of seeds in response to fire, drought, and herbicide damage. Which best describes the reason the Melaleuca has been able to survive?",689,D
690,"Students are learning about the natural resources in Maryland. One group of students researches information about renewable natural resources in the state. The other group researches information about nonrenewable natural resources in the state. The resources the students investigate include plants, animals, soil, minerals, water, coal, and oil. Which nonrenewable natural resource heats homes?",690,D
691,Which of these structures produces male gametes in humans?,691,A
692,One thing that all human cells have in common is that they,692,B
693,"When light is bounced off a mirror, the light is",693,B
694,How are droughts always different from floods?,694,C
695,"The yellow-throated longclaw is a bird that lives on the dry savanna of Africa. It looks almost exactly like another bird, the western meadowlark of North America. Although the birds look very similar, they are not even in the same taxonomic family. Scientists think the birds look alike because the two species developed under similar environmental pressures, even though they developed thousands of miles apart. Which process does their development demonstrate?",695,C
696,"Salt and pepper are placed together in a container. When the container is shaken, the salt and pepper become a",696,B
697,Young frogs do not resemble adult frogs. Which term is given to this pattern of development in frogs?,697,3
698,A student wraps a wire around an iron nail. The student then connects the wire to a battery. The nail attracts another nail and they stick together. What force holds the two nails together?,698,B
699,Directions Read the information about wind erosion then answer the question. Wind can cause erosion that changes the surface of the Earth. Wind erosion can have negative effects on the environment by removing soil and polluting the air during dust storms. Walter wanted to find out if faster wind speeds increased the amount of wind erosion. Which instrument should he use to measure wind speed?,699,B
700,"While studying the relationship between number of trees and amount of atmospheric oxygen, which of the following would be most important to take into account?",700,D
701,"A student finds a round, smooth pebble on a beach. Which action made the pebble smooth?",701,B
702,Which plant trait is inherited?,702,A
703,Which sentence best describes the organization of the heart?,703,B
704,Which of the following forms of energy is released or absorbed in most chemical reactions?,704,B
705,A scientist plans a project to determine the effect of rain on the formation of caves. An area of rock has been chosen as the site for the investigation. How often should the scientist measure the changes in the rock?,705,A
706,"When stratospheric ozone levels are reduced, the amount of ultraviolet radiation hitting Earth increases. Ozone depletion is most often caused",706,D
707,Which tool is used to determine the mass of an object?,707,A
708,"In humans, the digestion process begins in",708,A
709,Which sequence correctly shows the levels of increasing organization in the human body?,709,A
710,Why is it important to have a large sample size in an investigation?,710,B
711,Which of the following allows materials to enter and leave a cell?,711,B
712,"In a meadow ecosystem, mice receive most of the energy they need to survive directly from which of the following sources?",712,4
713,The digestion process begins in which of the following?,713,C
714,How far from Earth is an object that is 10 light years from Earth?,714,D
715,"Jake's cats eat food from a can. The cats come running into the kitchen when they hear the electric can opener. Now, each time Jake's mother opens a can of corn, the cats come running. This is an example of",715,A
716,The water contained in a geyser system gains energy from the underground material surrounding it. The water molecules gain kinetic energy and this results in an increase in the pressure of the water. Eventually the geyser erupts and expels water into the air above ground. Which of the following types of energy is the source for the initial energy gain of the water?,716,D
717,"Which seismic wave phenomenon, found at structural boundaries, allows scientists to interpret the interior structure of Earth?",717,B
718,Which of the following is the major cause of tides?,718,D
719,Which of the following is a consumer?,719,D
720,What form of energy causes an ice cube to melt?,720,C
