mpg,cylinders,displacement,horsepower,weight,acceleration,model_year,origin,name
11.4,4.0,365.0,81.0,3680.0,14.3,81,usa,toyota corona liftback
29.9,4.0,87.0,74.0,2595.0,18.0,81,europe,toyota corona
17.5,7.0,141.0,82.0,3323.0,16.0,81,usa,chevrolet vega
20.9,5.0,411.0,113.0,4648.0,12.7,81,usa,plymouth satellite
22.7,4.0,135.0,81.0,1890.0,15.3,81,europe,toyota tercel
11.9,7.0,109.0,152.0,3913.0,17.2,81,usa,ford torino 500
23.6,7.0,254.0,118.0,3521.0,17.5,81,usa,ford fairmont
25.2,4.0,132.0,68.0,1850.0,17.1,81,europe,buick skylark limited
27.7,6.0,271.0,68.0,1740.0,12.3,81,usa,buick opel isuzu deluxe
18.9,5.0,161.0,108.0,3080.0,12.5,81,usa,dodge diplomat
32.3,4.0,146.0,109.0,1959.0,15.9,82,europe,datsun f-10 hatchback
22.8,6.0,104.0,68.0,3049.0,13.3,82,usa,chevrolet monte carlo s
16.7,6.0,161.0,90.0,3676.0,15.1,82,usa,volkswagen type 3
14.1,6.0,237.0,101.0,2691.0,22.5,82,usa,buick century special
39.4,4.0,111.0,79.0,2312.0,17.0,82,japan,volkswagen rabbit
20.4,7.0,392.0,173.0,3883.0,11.5,82,usa,oldsmobile starfire sx
24.4,7.0,441.0,136.0,2138.0,17.3,82,usa,audi 5000s (diesel)
12.4,5.0,286.0,115.0,2873.0,14.0,82,usa,ford f108
28.6,4.0,112.0,111.0,1907.0,16.9,82,japan,audi 100 ls
33.0,4.0,102.0,124.0,1989.0,14.9,82,europe,datsun 210
10.5,5.0,314.0,185.0,3395.0,17.3,82,usa,vw rabbit c (diesel)
26.3,4.0,361.0,66.0,3859.0,14.4,82,usa,peugeot 505s turbo diesel
46.6,4.0,80.0,91.0,2005.0,12.2,82,europe,datsun 510 hatchback
23.2,8.0,342.0,161.0,3225.0,14.7,82,usa,mercury zephyr 6
38.8,4.0,86.0,52.0,1939.0,21.7,82,europe,ford f108
10.6,6.0,325.0,102.0,5140.0,15.2,82,usa,honda accord
16.3,6.0,344.0,76.0,2453.0,11.0,82,usa,volkswagen rabbit
11.9,6.0,162.0,115.0,3642.0,12.9,82,usa,saab 99le
17.8,5.0,429.0,134.0,4362.0,11.9,82,usa,volkswagen jetta
21.3,4.0,119.0,95.0,2057.0,22.3,82,japan,toyota mark ii
39.2,5.0,342.0,177.0,3631.0,20.6,82,usa,renault lecar deluxe
24.6,4.0,81.0,73.0,2023.0,15.1,82,europe,audi 100ls
24.4,4.0,100.0,,2126.0,12.1,82,europe,plymouth horizon tc3
39.0,4.0,122.0,59.0,2022.0,13.3,82,europe,buick electra 225 custom
29.7,4.0,82.0,93.0,2371.0,16.9,82,europe,dodge charger 2.2
37.3,4.0,110.0,69.0,1994.0,9.4,82,europe,amc ambassador sst
20.9,4.0,432.0,89.0,4247.0,22.2,82,usa,datsun 210 mpg
37.2,4.0,94.0,90.0,2651.0,17.9,82,japan,ford torino 500
22.3,7.0,224.0,109.0,2675.0,19.4,82,usa,volvo diesel
