carat,cut,color,clarity,depth,table,price,x,y,z
1.16,Very Good,F,VS1,62.6,64.0,1475,5.95,4.86,3.71
0.55,Premium,E,VVS2,62.4,54.0,1995,7.93,4.94,4.11
0.26,Very Good,G,SI1,61.5,61.0,5118,8.54,3.51,2.56
1.48,Good,J,VS1,60.3,55.0,1965,8.67,4.46,4.74
0.42,Good,D,VS2,62.1,55.0,1109,4.1,4.24,4.65
0.54,Very Good,H,IF,61.9,58.0,10210,4.69,5.5,3.27
0.95,Very Good,F,VS2,61.8,55.0,1794,3.62,4.2,2.62
0.3,Very Good,D,VS1,60.9,57.0,1872,6.49,5.77,3.09
1.11,Ideal,G,IF,58.1,57.0,1657,5.57,6.49,3.84
0.46,Very Good,E,VVS1,62.0,59.0,865,5.62,5.16,3.38
0.83,Good,E,VS1,62.5,56.0,389,4.25,4.43,2.72
1.59,Good,G,VS2,60.9,62.0,1142,6.08,6.82,3.62
0.63,Very Good,E,VS1,59.9,55.0,6963,4.47,5.14,4.06
1.57,Ideal,E,VS2,61.9,60.1,2580,5.22,5.44,3.65
0.74,Very Good,F,SI2,61.5,61.0,1871,4.13,5.51,4.08
0.69,Premium,H,VS2,61.6,56.0,2357,4.5,6.63,4.25
4.23,Fair,I,VS1,59.9,57.0,10617,5.43,6.22,3.21
1.62,Ideal,H,VS2,61.3,61.0,3444,4.01,4.82,4.28
0.94,Premium,I,VS1,63.8,59.0,1198,7.15,7.75,3.8
0.63,Very Good,D,VS1,59.9,53.9,3397,5.88,4.68,2.4
1.02,Very Good,E,VS2,60.5,58.0,2056,6.66,4.72,4.9
0.76,Good,G,SI2,62.8,56.0,3410,3.2,4.89,3.06
0.42,Premium,F,VVS2,65.8,53.8,4541,6.88,3.95,3.72
0.33,Premium,F,SI2,63.4,54.0,2727,6.9,4.85,3.68
0.84,Ideal,I,VVS2,59.4,56.0,8596,5.54,6.62,2.83
0.55,Good,I,SI1,59.1,60.0,8093,5.65,4.25,2.79
0.36,Very Good,G,VVS2,58.3,60.0,635,4.73,6.14,4.45
1.24,Very Good,H,VS1,61.4,62.0,2347,6.95,6.1,3.08
0.66,Good,I,VS1,58.4,60.0,6284,6.35,8.07,2.73
0.48,Premium,J,SI1,62.1,57.0,1696,6.78,6.61,3.74
1.07,Ideal,I,VS2,59.8,56.0,4308,5.6,5.74,4.59
0.46,Premium,D,SI1,63.1,58.0,1428,5.52,3.49,2.8
1.56,Very Good,I,VVS1,61.2,58.0,326,5.99,4.99,4.45
0.87,Premium,H,SI2,59.7,56.0,799,7.79,2.88,4.3
1.02,Premium,J,SI1,61.5,54.0,4846,6.06,5.32,3.87
0.28,Premium,E,SI1,62.9,60.0,1389,4.32,8.42,3.76
2.16,Ideal,I,VVS1,60.9,61.0,3496,8.83,5.7,3.52
1.95,Good,J,I1,60.3,59.0,11119,4.31,6.96,2.78
0.75,Very Good,G,SI2,58.8,60.0,2884,5.56,4.27,4.14
0.62,Premium,E,VS2,61.5,54.0,4590,5.86,3.69,3.44
0.2,Good,F,VS2,61.7,57.0,1475,3.74,4.74,3.13
0.2,Very Good,I,SI2,61.8,55.0,12211,5.23,4.09,3.7
1.16,Very Good,F,SI1,61.6,63.0,2973,6.45,5.53,2.4
1.15,Ideal,J,SI2,61.1,60.0,1394,7.56,5.81,2.83
0.81,Very Good,F,VS2,60.0,61.0,3617,6.5,6.43,2.87
0.55,Good,G,VVS1,59.8,61.0,14468,4.68,4.86,3.48
0.51,Ideal,J,VS1,61.4,59.0,6241,5.91,6.77,4.86
1.27,Very Good,H,VVS1,60.3,57.0,2317,7.54,4.25,3.03
0.35,Very Good,E,VS1,61.0,59.0,2224,5.73,5.81,3.78
0.3,Premium,D,VS2,61.0,53.0,1437,4.47,6.33,3.11
0.55,Very Good,H,SI1,61.3,57.0,8420,3.01,5.91,2.85
1.28,Very Good,I,VS2,62.4,61.0,2709,7.39,5.87,2.2
0.55,Premium,D,VS1,59.1,55.0,1644,5.68,5.35,4.15
0.63,Good,F,SI1,63.3,55.0,3709,6.87,4.87,3.73
0.59,Premium,H,VVS1,61.9,58.0,6417,6.74,4.68,4.17
1.01,Very Good,E,VS1,61.0,58.0,4511,6.93,3.1,3.29
1.47,Ideal,D,VS1,63.3,62.0,732,6.44,4.92,4.61
0.72,Ideal,F,SI1,63.0,56.0,1948,6.32,5.58,2.53
0.41,Good,H,SI1,60.3,59.0,8646,6.79,7.18,4.39
0.67,Very Good,J,IF,62.5,58.0,11546,5.97,8.04,2.94
1.03,Premium,I,SI1,60.2,58.0,3128,5.0,7.29,3.79
0.49,Premium,F,VS1,64.4,59.0,2086,6.41,6.54,4.75
0.47,Very Good,G,SI1,61.5,58.0,391,5.62,4.71,3.67
1.06,Good,E,VVS1,61.6,56.0,826,4.27,6.88,3.26
0.49,Very Good,D,VVS2,59.5,57.0,2692,7.52,4.01,3.24
1.79,Very Good,J,VS2,63.6,59.0,3569,5.69,4.17,4.31
0.45,Good,G,SI1,62.6,60.0,4947,4.73,7.31,3.13
0.75,Ideal,F,VVS1,59.9,54.0,956,6.15,6.8,4.18
1.76,Ideal,E,SI2,62.1,60.0,376,4.13,7.35,3.59
1.21,Fair,J,VS2,64.7,59.0,7464,7.01,4.49,6.29
0.94,Very Good,F,VVS1,61.1,56.0,1742,4.92,4.3,2.86
1.29,Ideal,H,VS1,61.9,56.0,2707,5.06,5.93,3.17
0.2,Ideal,I,SI2,58.8,63.0,326,5.84,5.33,4.32
0.79,Very Good,E,VS2,59.1,59.0,2350,6.36,5.31,3.22
0.83,Ideal,E,VS2,62.2,58.0,3700,7.77,6.16,2.62
0.67,Fair,F,I1,61.9,59.0,1878,5.85,5.12,3.56
0.98,Fair,J,SI1,63.4,60.0,4449,7.48,4.99,4.16
1.2,Premium,I,SI1,62.2,60.0,8929,5.68,6.3,3.8
0.96,Fair,I,SI2,60.7,57.0,326,7.2,6.94,3.48
0.47,Ideal,E,VS2,64.6,60.0,1676,7.08,5.6,3.96
1.02,Premium,I,VS1,60.9,65.0,4974,4.84,4.83,4.04
0.9,Good,F,VS2,60.7,56.0,8205,6.39,7.22,2.31
1.11,Very Good,F,VVS1,61.6,58.0,974,4.54,6.4,3.78
0.71,Fair,H,I1,66.6,62.0,985,6.79,7.26,3.31
1.14,Ideal,H,SI1,69.6,54.0,2848,5.19,4.89,3.58
1.03,Premium,J,VS1,63.7,67.0,2839,4.23,6.7,3.59
0.36,Very Good,G,VVS1,59.2,61.0,18823,6.03,5.32,4.95
0.87,Ideal,D,VS1,62.6,54.0,944,3.53,4.21,3.38
1.03,Good,H,SI1,62.7,61.0,2828,6.19,5.11,4.31
0.7,Premium,H,SI2,63.4,60.0,14013,5.3,4.2,3.72
0.55,Fair,H,VS1,61.8,62.0,2617,4.52,5.74,5.14
0.57,Premium,G,SI1,56.9,67.0,18823,6.34,5.81,2.48
0.55,Very Good,E,VVS2,62.6,60.0,4594,5.86,6.07,3.43
0.67,Ideal,E,SI2,64.5,61.0,1869,6.05,5.7,4.65
1.26,Good,F,SI1,60.3,55.0,14081,7.36,2.6,3.22
0.58,Good,D,VS2,61.4,57.0,1708,6.37,6.79,3.79
0.56,Fair,D,I1,66.5,55.0,1331,6.3,6.27,3.08
0.85,Very Good,F,VS1,61.0,54.0,5527,5.34,7.49,4.18
0.51,Very Good,I,SI1,62.2,61.0,6083,5.31,5.09,3.52
0.93,Premium,G,SI1,59.9,66.0,4100,5.18,5.67,2.08
0.33,Premium,F,VS2,62.4,60.0,1240,6.64,5.97,2.36
0.37,Very Good,F,VS1,63.3,57.0,326,3.75,6.09,2.39
1.1,Premium,J,SI1,61.9,54.0,6955,8.31,5.11,4.43
2.15,Very Good,G,VS2,58.8,56.0,878,4.73,7.14,2.49
2.52,Ideal,I,SI1,64.9,61.0,2005,6.05,7.37,3.11
0.46,Ideal,E,VVS1,63.6,56.0,715,5.12,4.29,3.98
0.46,Ideal,F,VVS2,60.9,59.0,2787,4.75,5.35,2.96
1.75,Good,G,SI2,63.6,65.0,18823,4.43,4.91,4.22
1.17,Premium,G,SI2,61.8,58.0,3216,6.49,4.99,4.11
0.63,Good,D,VS2,57.4,59.0,2572,6.43,5.46,2.29
0.52,Very Good,D,SI2,63.3,56.0,1416,4.35,5.32,3.89
0.35,Premium,E,VS2,60.0,57.0,1802,7.26,7.01,1.94
0.75,Ideal,D,SI1,59.1,61.0,568,5.62,6.38,2.95
0.45,Very Good,G,SI1,62.3,54.0,5804,7.2,6.59,2.96
0.31,Ideal,H,VVS1,62.3,53.0,1523,6.19,6.41,4.61
0.37,Premium,D,SI1,62.5,59.0,759,7.1,6.74,5.05
0.92,Very Good,I,SI1,63.1,65.0,4506,5.82,4.14,5.58
1.19,Ideal,H,SI2,65.8,60.0,1439,6.04,5.92,3.5
0.4,Very Good,F,VS2,61.5,55.0,1741,5.23,6.07,3.75
1.38,Premium,G,SI2,64.6,57.0,6616,4.78,4.64,3.15
1.41,Premium,G,VVS2,61.6,59.0,2793,4.71,6.04,3.2
0.91,Premium,I,VVS2,62.2,54.0,10062,7.75,3.65,2.24
0.68,Very Good,I,VS1,64.3,60.0,6432,5.9,4.71,3.4
0.86,Premium,E,VS2,60.8,58.0,1209,6.66,6.01,3.43
1.27,Ideal,G,SI2,58.2,59.0,2563,6.12,4.93,3.55
1.54,Very Good,J,VS1,60.5,55.0,2980,5.69,6.85,4.37
0.29,Very Good,G,SI2,62.1,59.0,1618,6.54,6.08,3.19
0.8,Very Good,H,VS1,63.1,60.3,3422,6.55,6.94,3.48
0.69,Very Good,D,SI1,59.2,64.0,18066,6.2,6.74,2.72
0.7,Premium,H,VS2,60.5,57.0,4964,4.64,6.42,4.11
1.72,Premium,H,VVS2,60.0,56.0,7078,6.32,5.7,3.63
0.67,Good,E,VS1,61.6,61.0,1405,6.19,6.24,3.75
0.44,Premium,F,VS1,62.7,56.0,4196,6.57,7.16,2.37
0.6,Very Good,G,VVS2,62.1,60.0,11351,4.22,5.55,3.09
0.92,Premium,D,SI2,61.7,58.0,10027,3.02,6.63,3.43
0.84,Premium,F,SI2,59.8,60.0,557,5.09,5.8,3.33
0.81,Ideal,G,SI1,56.9,61.0,1597,6.71,5.6,3.65
0.39,Premium,F,VVS2,60.7,54.4,14301,6.92,8.26,3.98
0.65,Ideal,F,SI1,63.9,58.0,1586,3.92,7.6,2.19
0.26,Fair,G,SI2,63.4,62.0,4730,5.19,5.54,2.5
0.53,Ideal,E,VVS1,62.1,56.0,1315,5.9,3.9,3.24
0.37,Very Good,D,VVS2,61.6,58.0,3500,6.94,5.16,3.51
0.36,Premium,G,VVS1,62.9,56.0,4839,4.94,6.19,3.7
0.55,Very Good,D,SI1,64.0,58.0,1922,6.26,6.61,3.55
0.86,Good,H,VS2,59.1,61.0,13669,5.87,5.71,2.74
0.59,Premium,D,SI2,61.1,57.0,637,5.47,4.42,2.86
0.63,Very Good,I,VS1,60.5,62.0,8041,5.92,6.9,3.45
1.7,Premium,H,VVS1,60.2,58.0,17399,4.04,4.06,3.95
1.13,Premium,F,VVS2,61.1,56.0,2244,4.39,5.74,3.26
0.29,Good,I,SI1,62.5,54.0,326,1.78,6.16,2.71
0.84,Very Good,E,SI1,60.3,54.0,2427,5.69,5.79,3.05
0.31,Good,F,SI2,60.9,58.0,3035,5.99,7.96,3.24
0.41,Very Good,F,VS2,63.0,59.0,769,6.43,6.88,2.94
0.77,Ideal,F,VS1,63.2,58.0,1095,5.35,6.69,2.58
0.69,Fair,E,VS1,60.1,54.0,2326,6.17,4.04,3.77
0.42,Premium,H,SI1,63.6,56.0,4566,4.36,5.94,3.18
0.41,Very Good,F,VS1,63.3,57.0,1508,7.22,5.11,4.24
0.32,Very Good,E,VVS2,62.5,57.0,8669,5.56,7.09,2.65
0.34,Very Good,I,SI1,65.9,61.0,5710,5.46,6.18,2.39
0.52,Very Good,F,SI1,57.7,61.0,5567,4.46,6.21,4.6
0.57,Ideal,G,VVS1,61.9,53.0,394,5.72,6.26,4.41
1.4,Very Good,G,VS2,62.0,55.0,4564,5.67,7.16,3.69
0.44,Very Good,D,SI1,61.1,62.0,10466,6.63,6.45,4.79
1.46,Good,J,SI1,63.3,56.0,3250,4.72,6.61,2.11
0.24,Very Good,E,VVS2,60.8,59.0,326,5.7,5.18,3.86
0.49,Fair,E,SI2,65.0,63.0,787,6.12,5.28,4.33
0.61,Ideal,D,VS1,61.8,62.0,636,4.8,6.21,4.07
0.46,Premium,D,SI1,57.4,57.0,1751,4.8,6.57,3.67
0.34,Ideal,G,VS1,60.5,60.7,1455,5.3,7.18,3.13
2.0,Ideal,G,VVS1,62.2,58.0,1116,5.48,6.41,3.01
0.66,Premium,D,SI2,63.1,61.0,615,6.8,6.37,4.28
1.21,Ideal,E,IF,62.0,58.0,1926,8.18,5.08,3.91
1.09,Good,F,VS2,63.3,57.0,7534,7.0,4.17,4.01
0.94,Ideal,E,SI2,61.8,62.0,647,7.64,7.05,3.76
0.29,Very Good,E,VVS1,61.3,57.0,6229,5.34,8.34,2.56
3.16,Ideal,G,VVS2,61.0,57.0,9204,4.82,4.58,3.16
0.61,Very Good,G,VVS1,62.3,53.2,642,4.58,5.08,4.89
0.42,Good,H,SI2,60.6,58.0,11248,5.45,7.54,3.54
0.81,Premium,D,SI2,61.3,58.0,956,3.72,4.71,2.2
0.87,Fair,D,VS2,62.4,58.0,4295,7.42,5.76,3.09
2.53,Very Good,J,VS2,59.7,58.0,9137,5.29,4.18,4.07
0.94,Ideal,G,IF,62.0,57.0,889,3.41,5.28,3.56
0.99,Premium,I,VVS2,62.0,55.0,1884,4.76,7.77,3.17
0.73,Ideal,F,SI2,61.1,57.0,508,5.31,6.52,3.22
0.66,Premium,F,VVS2,60.0,57.0,1889,7.46,5.55,3.32
1.42,Very Good,I,VS2,67.5,56.0,3107,6.12,5.14,3.42
0.56,Good,E,SI2,62.0,54.0,845,2.83,6.78,3.96
0.6,Very Good,E,SI1,62.0,58.0,1840,4.7,6.42,3.45
0.72,Premium,J,SI1,62.4,58.0,7546,5.08,6.1,3.46
0.49,Premium,E,SI1,62.2,58.0,2029,3.99,5.77,4.82
1.13,Premium,G,VS1,60.1,60.0,503,4.49,4.39,3.43
0.53,Very Good,I,IF,58.8,56.0,6571,4.63,5.44,2.2
0.58,Good,H,SI2,63.1,54.0,1836,7.2,6.48,3.68
0.32,Premium,H,SI1,61.3,55.0,4665,3.98,6.6,4.42
1.73,Good,I,SI2,62.1,62.0,2689,7.51,6.99,2.62
0.91,Good,H,SI1,62.6,54.0,1629,5.68,4.66,4.46
0.52,Very Good,G,VS1,59.8,58.0,7003,5.61,5.53,2.91
0.59,Very Good,F,SI1,62.7,61.0,3089,6.54,4.6,3.39
0.35,Very Good,G,IF,61.5,55.0,7412,6.94,4.56,3.24
0.66,Premium,D,SI2,60.8,53.0,427,4.37,4.96,2.36
0.89,Very Good,F,SI1,60.5,55.0,1703,7.05,6.46,4.55
0.34,Fair,H,SI2,63.1,57.0,1675,4.56,5.35,4.19
0.76,Ideal,E,VVS1,63.0,59.0,664,4.81,3.5,4.23
1.19,Premium,E,SI2,58.1,58.0,705,5.4,6.83,2.91
0.27,Good,F,SI1,62.0,56.0,494,5.25,4.27,3.21
0.54,Ideal,G,VVS1,62.4,62.0,627,3.95,5.75,3.35
1.5,Very Good,D,SI1,60.6,54.0,607,7.31,4.94,4.84
0.7,Very Good,I,VS2,62.6,58.0,5009,4.68,8.7,3.73
0.71,Very Good,F,VS2,61.1,56.6,2615,4.83,8.18,4.21
2.38,Ideal,H,SI2,61.1,55.0,9165,6.34,7.05,1.45
0.54,Very Good,E,VVS1,61.5,56.0,2519,3.29,4.24,3.84
0.62,Very Good,I,SI2,62.2,62.0,8175,8.15,5.31,2.73
1.34,Very Good,H,SI2,59.9,57.0,12303,6.25,6.44,3.41
1.37,Very Good,I,VS1,62.8,58.8,899,5.42,5.47,3.81
1.97,Very Good,J,SI2,61.6,61.0,3950,4.17,5.54,3.88
0.59,Ideal,H,VS1,62.7,57.0,881,5.66,5.14,4.41
0.54,Premium,E,SI2,56.2,60.0,1735,6.08,6.32,3.05
2.71,Very Good,G,VS2,59.6,58.0,4812,5.84,6.09,5.2
1.1,Fair,I,IF,61.6,54.0,2566,5.93,5.9,3.07
0.83,Ideal,E,IF,62.2,55.0,1341,5.43,4.92,3.28
1.51,Very Good,J,SI1,61.0,57.0,4330,4.89,5.83,1.78
0.25,Premium,J,SI1,62.1,57.0,5232,5.47,7.33,3.37
0.47,Good,D,VS1,60.2,58.0,1268,5.91,5.8,4.56
0.35,Very Good,E,I1,60.7,55.0,1101,5.48,6.14,3.14
0.59,Premium,I,VVS1,60.3,65.0,511,5.83,4.7,3.97
0.71,Fair,G,VVS2,61.8,59.0,2440,3.92,6.2,2.9
0.87,Very Good,G,VS1,62.8,61.0,13415,5.85,4.38,2.92
1.02,Premium,G,SI1,60.7,55.0,1678,6.47,6.28,2.55
0.37,Premium,G,VS1,61.5,56.0,471,3.4,4.6,2.89
0.54,Very Good,E,VS2,55.2,61.0,478,6.17,6.71,3.86
0.58,Ideal,D,IF,61.9,59.0,1086,2.98,5.22,4.21
1.13,Very Good,H,VS1,60.8,60.0,5007,8.1,4.88,4.02
0.45,Good,G,VS1,64.2,56.0,4338,5.74,4.54,4.85
2.38,Premium,G,VS1,59.3,60.0,3572,5.38,6.2,2.42
1.12,Very Good,G,VVS2,62.0,55.0,2849,5.68,4.83,4.61
0.86,Premium,J,VS2,62.1,57.0,6356,7.73,5.19,3.3
1.46,Premium,H,VVS2,61.0,59.0,3505,5.21,7.28,2.58
0.25,Ideal,E,SI1,62.2,56.0,365,4.7,5.67,3.26
0.32,Ideal,H,VVS2,62.5,57.0,10686,7.28,6.22,2.21
0.99,Fair,F,SI1,61.8,59.0,8701,6.22,3.41,3.87
0.36,Premium,H,VS1,59.7,62.0,371,4.06,5.18,2.55
1.06,Very Good,I,VVS2,61.0,59.0,6657,5.94,5.63,4.18
1.06,Very Good,I,SI2,63.3,58.0,477,6.85,5.13,4.43
1.15,Premium,G,SI1,62.4,61.0,814,5.8,3.34,3.84
0.47,Premium,F,SI2,61.3,62.0,1205,3.02,5.27,4.7
0.89,Ideal,G,SI2,61.5,58.0,2020,4.64,4.52,4.32
0.25,Fair,G,VVS1,61.4,58.0,3325,4.78,7.51,3.29
0.34,Premium,D,SI2,61.8,54.0,2748,6.78,5.31,3.32
0.68,Good,H,VS2,62.6,55.0,6195,5.97,4.04,4.3
0.59,Premium,J,VS2,62.6,56.0,2226,4.32,5.82,4.05
0.45,Very Good,F,SI1,64.0,58.0,2316,6.17,6.19,5.12
0.56,Very Good,I,IF,61.1,55.0,1603,5.34,8.25,4.09
0.52,Good,F,SI1,60.1,56.0,3642,6.09,5.38,3.68
0.8,Good,D,SI2,61.7,61.0,368,4.61,6.05,2.79
0.82,Very Good,E,SI1,62.1,55.0,8433,6.84,7.35,3.04
0.88,Very Good,E,SI1,63.1,54.0,873,4.43,5.8,4.55
1.38,Ideal,J,VS2,61.5,52.0,7466,6.4,3.94,3.42
1.27,Ideal,D,VS2,62.5,58.0,3292,7.22,4.11,5.07
0.49,Very Good,G,VS2,59.2,58.0,5239,5.5,5.2,3.53
0.57,Ideal,D,VVS2,60.5,56.0,2335,6.54,4.68,2.8
0.53,Fair,F,SI2,65.7,62.0,4933,3.25,4.83,4.34
0.65,Ideal,H,VS2,61.5,55.0,4014,5.86,5.12,4.54
0.42,Premium,F,SI1,59.4,62.0,3835,5.65,6.21,4.01
1.23,Very Good,I,SI1,59.1,59.4,4878,5.14,6.3,4.29
0.76,Premium,F,VS1,62.7,60.0,6909,6.65,6.44,3.96
0.52,Ideal,I,VS1,60.9,62.0,4762,6.35,7.62,3.27
1.08,Ideal,G,IF,62.0,56.0,5801,5.26,4.85,3.14
1.06,Ideal,E,VS2,62.1,59.0,326,4.65,5.54,4.2
0.33,Very Good,F,SI2,60.4,55.0,763,7.03,4.92,4.21
0.55,Premium,D,SI1,62.7,56.0,1457,5.89,6.83,3.2
0.42,Very Good,G,VS2,54.7,60.0,1543,4.22,3.34,2.38
0.9,Good,J,VS1,60.0,63.0,650,8.71,7.49,3.06
0.37,Premium,H,SI2,64.5,57.0,1901,3.84,6.32,4.01
0.94,Very Good,H,VVS2,61.8,57.0,4346,7.19,6.28,2.32
1.37,Very Good,J,SI1,60.1,55.7,800,5.91,5.09,4.43
0.29,Ideal,H,VVS1,59.5,64.0,18823,4.13,6.1,4.48
0.67,Good,H,SI1,61.8,62.0,3495,5.11,5.04,2.68
0.53,Fair,I,I1,63.6,61.0,11172,6.61,6.72,3.98
1.57,Premium,E,SI1,62.7,61.0,4745,4.86,5.13,3.64
1.43,Good,H,SI1,59.3,57.0,7017,4.18,6.25,2.3
0.94,Ideal,H,VS1,61.7,56.0,8919,5.07,5.36,3.7
0.73,Very Good,D,VS2,62.0,63.0,1036,8.07,6.69,3.08
0.58,Premium,D,IF,60.8,56.0,4798,4.65,5.73,1.94
1.3,Very Good,H,VVS2,60.8,60.0,12770,6.12,5.91,4.26
0.2,Very Good,D,VS2,60.6,58.0,5825,5.36,4.24,4.84
0.54,Premium,G,I1,57.3,61.0,3045,4.85,4.14,3.42
0.43,Very Good,E,VS1,60.7,60.0,1298,5.14,3.55,2.14
0.76,Very Good,G,SI1,64.5,57.0,2156,7.82,4.2,3.99
1.05,Very Good,F,VS1,61.9,59.0,471,4.88,4.74,3.01
0.77,Premium,E,VVS1,63.1,58.0,986,6.85,7.34,2.98
2.3,Premium,F,VS2,63.2,57.0,1138,6.4,5.01,4.48
1.17,Premium,H,VS2,62.7,62.0,1824,5.65,6.82,4.16
0.2,Premium,H,I1,62.1,60.0,4345,6.72,6.61,2.91
1.6,Very Good,H,SI2,64.8,60.0,1693,4.96,4.52,3.33
0.68,Good,F,VS2,61.9,56.0,3165,4.24,4.84,2.93
0.91,Premium,J,VS2,60.3,58.0,7148,6.04,7.54,3.06
1.01,Very Good,E,VVS2,62.8,54.0,1810,5.06,4.48,1.83
0.32,Ideal,F,VS2,62.0,60.0,326,4.68,3.44,3.24
0.89,Ideal,D,VS2,65.4,58.0,3289,5.14,5.95,3.91
1.99,Very Good,I,SI1,60.6,62.0,3271,7.1,4.94,3.45
0.3,Ideal,I,VVS2,62.4,56.0,9848,6.09,5.7,2.69
1.55,Ideal,I,VVS2,61.8,58.0,4445,3.68,5.3,3.34
0.71,Very Good,H,VVS1,61.9,56.0,356,3.22,5.59,3.69
0.83,Ideal,J,VS1,61.7,54.1,1914,6.76,4.53,2.76
0.2,Premium,D,SI2,63.1,59.0,18823,3.41,5.47,3.53
0.53,Good,E,VVS1,61.7,59.0,2139,3.93,6.97,3.09
0.55,Very Good,G,SI1,63.3,59.0,17974,5.32,4.47,3.89
0.66,Premium,H,VS2,62.9,58.0,3572,6.32,5.97,3.48
3.29,Very Good,F,IF,63.3,54.0,4021,5.94,6.09,3.79
1.68,Good,D,SI1,65.9,55.0,3381,5.47,5.63,3.26
0.38,Very Good,G,VVS2,59.5,60.0,580,4.65,5.61,3.55
0.33,Premium,E,SI1,62.6,56.0,431,5.96,5.1,3.07
0.34,Very Good,H,VS2,63.6,55.0,11740,4.18,6.76,2.68
0.74,Very Good,H,VS2,61.4,58.0,7705,4.35,3.3,2.6
0.96,Premium,F,VS2,65.7,63.0,3674,6.31,5.56,3.17
0.95,Very Good,G,VVS1,62.6,58.0,2144,5.03,8.13,3.57
0.61,Premium,J,VS2,64.0,59.0,1937,4.36,7.12,3.44
0.8,Good,F,SI2,65.8,59.0,8023,7.49,7.99,4.14
0.73,Very Good,F,VS1,62.3,67.0,1810,5.01,8.33,3.2
0.36,Fair,E,VVS2,62.9,56.0,395,7.86,5.44,3.48
1.05,Premium,I,SI2,62.5,60.0,1643,7.43,4.13,2.72
0.56,Very Good,I,VS1,60.2,58.0,6880,8.09,6.86,3.59
0.67,Very Good,F,VVS1,61.2,58.0,326,5.8,4.85,3.38
0.43,Premium,F,VS2,59.9,58.0,1012,5.04,5.73,2.72
0.74,Premium,I,SI1,59.7,57.0,1957,4.53,5.01,3.34
0.99,Ideal,G,VVS2,58.9,58.0,1279,6.21,5.76,2.54
0.58,Very Good,G,VS1,63.4,59.0,2069,5.43,5.83,3.11
0.52,Good,D,VS2,62.5,60.0,918,4.94,4.76,2.82
0.29,Good,G,SI1,66.8,56.0,7584,5.09,5.07,2.27
0.74,Premium,J,SI1,60.3,59.0,1808,4.6,6.83,2.64
0.66,Ideal,E,VS2,62.1,58.0,2963,5.05,5.38,3.47
0.76,Good,H,SI1,60.0,59.0,4474,7.2,5.65,4.01
1.49,Very Good,I,VS1,64.0,55.0,368,7.36,7.37,3.07
1.05,Ideal,D,VVS2,61.4,62.0,1214,5.26,5.8,4.18
1.62,Premium,H,SI2,63.1,53.0,2713,5.37,4.95,3.58
0.62,Very Good,H,SI1,61.2,57.0,5036,4.49,6.83,3.4
0.47,Very Good,H,VVS2,61.5,57.0,502,6.69,6.84,4.57
0.45,Premium,G,IF,62.4,59.0,3071,8.32,4.8,4.82
1.1,Very Good,G,IF,61.7,60.0,732,7.55,2.34,2.56
0.31,Ideal,H,VVS1,63.3,61.0,2826,5.8,6.38,2.25
1.06,Premium,G,SI2,62.1,56.0,7187,7.29,5.08,2.01
0.77,Good,E,SI1,64.6,59.0,15813,6.32,5.73,3.06
0.22,Very Good,D,SI1,66.5,57.0,1782,5.23,6.69,3.89
0.42,Very Good,D,VVS2,59.1,58.0,7860,6.5,5.34,3.56
0.31,Good,J,SI2,62.0,55.0,2094,4.11,6.62,4.32
0.69,Premium,I,SI2,62.3,60.0,500,5.71,6.86,3.48
0.9,Good,D,SI1,59.3,53.5,326,7.35,6.03,3.54
0.39,Good,F,SI1,58.8,57.0,555,5.98,5.41,2.68
1.32,Very Good,F,SI1,60.3,60.0,506,7.28,5.57,3.68
2.26,Good,E,VVS2,60.5,62.0,790,6.92,6.64,4.0
0.51,Good,F,SI1,63.0,59.0,5298,4.46,6.7,3.47
0.76,Premium,E,VVS1,59.9,55.0,2269,5.05,4.31,3.46
1.18,Good,H,SI1,62.6,57.0,2223,6.32,6.61,3.52
0.83,Good,E,SI1,62.8,58.0,3354,7.24,7.31,4.23
2.08,Good,I,VS1,61.7,57.0,5956,4.06,6.69,4.04
1.16,Ideal,H,VS1,64.0,57.0,532,7.42,6.49,3.71
0.75,Premium,G,SI1,58.8,57.0,7497,6.21,5.83,4.8
0.67,Ideal,D,SI1,58.4,62.0,1112,6.35,4.81,3.77
1.74,Good,I,SI2,60.2,59.0,961,6.85,4.37,2.54
0.56,Good,D,VS2,66.7,62.0,1020,6.92,6.07,4.93
0.92,Fair,H,VS1,62.6,56.0,3575,5.09,6.88,3.33
0.91,Ideal,E,SI2,58.1,60.0,1257,5.9,3.98,3.49
0.94,Very Good,I,VS2,59.2,59.0,2824,6.82,4.99,3.41
1.76,Very Good,J,SI2,63.8,56.0,4472,4.85,4.83,3.19
0.95,Ideal,D,VS2,62.8,57.0,1831,6.94,5.08,3.84
0.72,Ideal,H,VVS1,58.2,56.0,2500,4.72,6.93,3.68
0.32,Very Good,D,VS1,62.6,60.0,4031,5.65,5.74,3.42
0.82,Very Good,J,VS1,63.0,59.0,8579,6.02,6.06,1.49
0.64,Good,J,VS2,62.8,60.0,9787,6.24,4.53,4.77
0.71,Very Good,E,VS2,58.7,59.0,1032,6.32,4.58,2.71
0.53,Good,G,VVS2,61.4,57.0,6824,4.16,3.56,2.29
1.29,Premium,G,VS2,62.5,61.0,1085,6.47,2.75,3.7
0.58,Ideal,E,VVS2,59.9,57.0,429,6.94,6.6,4.44
1.16,Very Good,E,VVS2,63.1,55.0,5609,6.33,7.41,2.95
