_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,1970,5.16,62.68,7.1,71.65,New Zealand,,66.42
,1980,3.18,51.79,2.67,49.97,New Zealand,6.1,69.3
,1955,3.05,44.1,1.76,57.55,New Zealand,2.04,80.24
,1985,6.28,63.34,1.73,75.59,New Zealand,2.68,
,1955,6.04,76.56,1.28,69.7,Nigeria,3.36,80.24
,1980,5.58,80.59,,78.41,Nigeria,5.44,56.8
,1990,7.74,60.03,2.0,,Nigeria,4.82,71.27
,1960,2.61,66.36,6.67,72.24,Nigeria,6.32,
,2000,3.72,68.44,,68.57,Nigeria,4.5,69.46
,1975,5.92,74.15,2.45,72.66,Nigeria,4.98,65.46
,1965,2.7,51.9,2.37,,Nigeria,7.89,57.13
,2000,2.08,62.26,1.49,79.6,Nigeria,4.25,70.11
,1955,2.95,78.81,2.13,71.31,North Korea,5.64,
,1960,6.78,70.14,2.07,53.36,North Korea,2.74,71.64
,1995,6.6,54.94,6.01,64.4,North Korea,2.31,47.64
,1955,4.02,64.86,1.03,,North Korea,1.28,61.86
,1990,4.64,68.74,5.04,53.82,North Korea,2.8,58.81
,1980,3.59,45.8,4.1,68.01,North Korea,5.0,80.24
,1965,4.87,78.35,1.7,78.5,North Korea,,61.27
,1955,1.26,58.03,2.48,73.3,North Korea,,56.47
,1985,4.92,78.58,3.29,73.29,North Korea,5.64,69.22
,1990,3.51,58.96,6.37,58.98,North Korea,,59.49
,1990,7.05,80.25,3.5,70.76,Norway,3.66,54.89
,1980,7.98,60.27,3.37,79.58,Norway,5.22,74.24
,1955,4.97,68.98,3.04,70.32,Norway,3.05,60.24
,1965,2.33,64.37,,58.12,Norway,3.1,79.35
,1965,6.24,48.38,2.48,80.36,Norway,6.15,58.08
,1955,3.69,65.44,5.7,71.9,Norway,5.35,65.52
,1995,3.55,52.6,4.36,81.57,Norway,,58.41
,1995,4.76,70.04,3.9,66.67,Norway,4.88,55.61
,1975,2.38,62.24,,69.31,Norway,,68.33
,1965,1.46,70.18,2.11,70.16,Norway,1.54,
,1975,7.1,76.23,7.57,81.57,Norway,2.71,58.81
,1985,3.38,76.43,3.23,53.4,Pakistan,,53.78
,1960,3.48,52.59,1.85,66.24,Pakistan,6.38,65.69
,1975,2.68,64.29,1.73,58.12,Pakistan,2.55,44.18
,2000,5.23,72.95,3.9,75.76,Pakistan,,69.83
,2000,4.49,68.09,1.11,,Pakistan,3.68,61.91
,1990,2.16,67.93,1.66,62.14,Pakistan,,52.32
,1965,4.14,77.14,2.12,62.54,Pakistan,3.24,58.17
,1960,5.48,68.09,2.33,77.33,Pakistan,7.7,66.63
,1985,6.98,72.9,,77.38,Pakistan,7.4,58.53
,1995,7.17,54.39,5.22,71.83,Pakistan,3.92,57.84
,1985,6.11,66.41,4.68,74.25,Pakistan,4.01,62.29
,1960,3.15,73.22,3.71,62.69,Pakistan,2.68,56.61
,1960,4.07,74.94,2.59,63.52,Peru,3.55,58.48
,1985,4.93,59.66,1.9,57.81,Peru,3.99,61.21
,1965,4.91,60.45,1.65,62.8,Peru,5.6,61.7
,2000,4.47,58.48,3.04,69.37,Peru,5.11,
,1955,2.5,61.16,5.43,77.04,Peru,1.22,80.24
,2000,4.94,70.3,2.9,66.35,Peru,5.3,80.24
,1955,7.06,71.25,4.71,54.29,Peru,5.77,67.5
,1985,6.84,65.04,3.5,66.09,Peru,4.0,69.94
,1965,6.61,81.57,1.9,,Peru,5.84,71.72
,1975,5.16,66.44,2.1,73.81,Peru,,74.0
,1965,4.95,64.57,2.34,72.83,Peru,6.22,73.72
,1955,7.64,70.91,3.7,81.57,Peru,3.06,55.73
,1955,2.25,64.33,5.56,56.65,Peru,6.84,76.44
,1985,1.47,74.87,5.0,71.04,Peru,,48.18
,2000,5.24,81.57,2.98,52.93,Peru,1.98,
,1960,2.24,60.21,3.97,65.91,Philippines,2.63,57.93
,1995,7.81,81.57,5.27,64.7,Philippines,5.91,75.16
,1970,2.09,81.57,8.23,62.69,Philippines,,51.19
,1980,5.19,66.07,3.72,68.33,Philippines,6.06,65.27
,1990,4.54,77.49,3.12,68.28,Philippines,4.64,69.29
,1980,5.52,59.65,5.2,57.59,Philippines,,68.36
,1975,6.61,70.91,4.21,73.31,Philippines,6.02,66.13
,1995,3.08,43.78,,63.01,Poland,7.74,60.03
,2000,4.9,79.88,,76.26,Poland,3.42,69.26
,1960,7.65,69.75,1.26,,Poland,1.44,80.24
,1990,5.28,81.57,,61.39,Poland,8.04,69.04
,1965,1.5,72.28,5.1,79.61,Poland,6.1,72.6
,1970,1.32,75.1,2.97,79.03,Poland,4.88,
,1975,6.35,77.2,3.98,67.39,Poland,2.37,70.97
,1960,2.04,47.47,6.87,68.78,Poland,4.41,79.92
,1960,5.83,62.63,1.69,72.45,Portugal,7.53,60.69
,1980,2.04,67.12,2.45,71.05,Portugal,6.89,73.56
,1980,2.47,67.88,3.22,73.48,Portugal,3.96,71.92
,1955,7.85,63.66,2.38,,Portugal,5.84,
,1985,1.09,63.74,2.99,68.27,Portugal,4.88,63.58
,1990,7.11,81.15,2.31,66.49,Portugal,5.66,60.44
,2000,6.21,81.57,2.72,72.48,Portugal,5.1,66.78
,1980,2.11,67.15,3.12,65.39,Portugal,2.26,64.51
,1990,4.6,66.75,2.55,55.2,Portugal,2.73,73.51
,2000,5.13,59.68,3.32,73.35,Portugal,4.26,45.15
,1995,6.33,56.68,1.37,66.44,Portugal,8.1,69.67
,1975,2.91,77.49,,50.42,Rwanda,5.14,59.07
,1990,6.14,63.86,,81.57,Rwanda,2.06,64.32
,1955,7.9,66.06,3.11,67.73,Rwanda,2.99,73.36
,1980,3.16,69.75,8.23,67.74,Rwanda,7.16,54.91
,1955,4.81,54.36,1.3,73.42,Rwanda,6.83,63.25
,1955,6.54,81.06,3.92,73.78,Rwanda,,64.56
,1975,7.39,70.17,,58.2,Rwanda,4.1,61.26
,1985,3.18,62.71,3.23,,Rwanda,5.44,75.86
,2000,4.41,59.83,2.0,55.45,Rwanda,1.99,63.7
,1960,2.34,66.13,3.85,75.08,Saudi Arabia,4.23,64.72
,1955,4.56,71.89,,78.16,Saudi Arabia,5.49,63.01
,1980,4.69,68.25,3.06,69.4,Saudi Arabia,1.53,57.28
,2000,1.84,59.39,3.92,63.34,Saudi Arabia,3.73,
,1985,7.81,81.57,2.53,70.16,Saudi Arabia,8.02,69.96
,1980,4.63,72.41,3.59,54.39,Saudi Arabia,7.6,70.68
,1975,3.5,80.33,5.46,81.57,Saudi Arabia,7.8,57.83
,1975,5.05,52.66,3.02,52.59,South Africa,2.46,60.48
,1990,2.52,62.63,1.03,56.62,South Africa,,51.45
,2000,4.78,60.42,,,South Africa,1.53,62.18
,1990,5.04,65.97,1.45,70.22,South Africa,6.41,62.91
,1960,3.22,76.87,5.35,57.4,South Africa,4.92,65.38
,1975,7.09,68.77,4.49,62.65,South Africa,5.62,63.32
,1980,3.31,63.17,2.54,74.96,South Africa,2.99,80.24
,1965,4.51,62.44,5.44,64.64,South Africa,2.38,70.25
,1965,2.13,61.28,4.07,73.8,South Africa,1.5,56.13
,1990,3.38,74.87,2.7,58.19,South Africa,1.38,59.78
,1970,4.38,68.25,8.23,58.6,South Africa,,65.07
,1975,5.87,55.51,4.08,67.15,South Africa,,80.24
,1965,5.44,67.32,8.23,69.46,South Africa,5.24,74.8
,1965,2.09,60.45,3.71,78.82,South Korea,7.12,67.9
,1995,3.86,55.14,1.64,81.57,South Korea,3.51,57.16
,1980,5.31,51.03,4.24,56.31,South Korea,7.84,58.16
,1975,8.1,81.57,5.57,61.18,South Korea,7.84,80.24
,1985,1.99,77.98,2.68,60.89,South Korea,6.5,75.65
,1965,5.95,49.88,3.8,,South Korea,3.15,
,1960,1.39,72.23,6.07,81.57,South Korea,4.77,38.47
,1960,2.25,70.55,8.23,69.91,South Korea,1.96,
,1965,4.15,70.13,2.59,72.46,South Korea,4.43,73.07
,2000,1.17,76.21,4.89,67.8,Spain,4.86,72.28
,1955,6.17,69.76,7.51,73.45,Spain,4.53,65.28
,1980,2.87,81.57,2.64,73.02,Spain,5.99,77.84
,1995,5.95,59.16,5.27,72.4,Spain,8.0,61.46
,1965,1.12,71.98,5.03,77.96,Spain,,39.38
,1970,5.7,79.83,2.15,60.48,Spain,4.07,76.66
,1985,6.29,54.49,4.66,81.57,Spain,5.72,44.03
,1970,2.15,69.16,2.28,57.55,Spain,1.4,66.52
,1970,7.08,61.27,8.23,68.88,Spain,5.16,55.73
,1980,2.85,68.7,1.61,62.26,Spain,6.69,76.22
,1955,7.64,70.46,4.24,61.52,Spain,5.82,52.88
,1985,6.71,68.74,6.29,56.93,Spain,1.84,58.08
,1995,6.82,64.82,3.32,59.75,Spain,2.44,
,1955,3.0,67.21,2.48,81.57,Spain,2.69,
,1985,4.18,65.86,4.63,,Spain,4.27,72.72
,1990,1.48,64.22,,69.86,Spain,5.02,48.99
,1970,8.05,70.54,4.35,77.12,Switzerland,7.67,80.24
,1965,8.12,52.82,2.38,62.61,Switzerland,4.06,50.77
,1990,7.01,68.34,,74.9,Switzerland,6.0,
,1970,5.75,72.89,2.61,,Switzerland,2.14,69.83
,1990,8.11,81.57,6.35,57.33,Switzerland,3.69,66.86
,1965,4.85,58.85,1.34,68.09,Switzerland,,
,1980,2.11,51.58,2.58,75.13,Switzerland,2.51,
,1990,1.73,57.16,2.5,53.43,Switzerland,1.65,66.27
,1975,5.85,60.08,,,Switzerland,2.87,51.28
,2000,7.67,65.16,2.55,61.33,Switzerland,2.53,
,1955,5.87,72.89,3.25,72.47,Switzerland,6.73,64.83
,1970,1.11,76.67,1.04,79.27,Switzerland,4.94,58.12
,1965,2.26,74.65,4.65,68.56,Switzerland,7.19,66.2
,1965,4.63,67.2,7.54,71.28,Turkey,3.39,68.05
,2000,2.2,50.05,5.43,67.91,Turkey,3.31,71.56
,1960,5.16,81.57,3.23,75.19,Turkey,3.05,70.71
,1970,7.63,74.16,2.6,77.52,Turkey,,58.56
,1965,1.99,71.86,,54.77,Turkey,6.76,65.38
,1990,6.59,65.12,,54.07,Turkey,5.78,67.84
,1985,4.11,77.86,4.42,60.15,Turkey,4.41,68.73
,1985,2.06,68.78,2.24,68.16,Turkey,4.49,67.35
,1995,6.1,65.06,4.03,74.57,United Kingdom,4.43,80.24
,1970,2.15,65.04,3.75,62.07,United Kingdom,2.61,74.4
,1955,2.69,66.36,4.83,68.21,United Kingdom,1.39,59.93
,1975,5.56,81.57,2.96,70.14,United Kingdom,,65.03
,1995,3.29,65.76,2.33,70.89,United Kingdom,6.03,48.54
,1995,1.98,61.7,,,United Kingdom,4.47,77.45
,1975,7.7,70.26,1.74,63.64,United States,6.19,64.66
,1985,7.08,63.42,4.36,68.17,United States,1.97,
,1990,4.56,63.69,2.83,47.53,United States,,72.09
,1965,4.56,74.22,1.03,66.94,United States,8.17,61.78
,1985,8.07,60.82,6.14,61.44,United States,,80.24
,1995,5.55,78.03,5.92,58.16,United States,2.59,77.74
,1975,1.33,75.07,4.18,62.44,United States,6.06,61.94
,1965,7.28,67.61,1.74,68.81,United States,8.22,56.71
,1970,3.09,59.22,3.2,59.28,Venezuela,5.8,66.06
,1965,7.1,65.66,1.76,56.95,Venezuela,7.66,
,1980,4.72,59.22,3.88,68.46,Venezuela,4.51,77.55
,1970,5.39,61.72,1.38,65.97,Venezuela,3.62,64.99
,1955,4.88,64.71,2.58,68.08,Venezuela,7.24,60.71
,1965,4.49,73.98,4.63,62.07,Venezuela,3.86,62.08
,1990,4.7,68.45,7.66,,Venezuela,,80.24
,1980,3.09,60.62,,76.75,Venezuela,2.49,79.03
,1970,6.86,70.99,4.12,59.97,Venezuela,4.03,51.79
,1955,1.12,50.72,4.95,63.09,Venezuela,7.99,60.22
