id,question,choices,answerKey
444,"An Italian scientist named Alessandro Volta invented the Voltaic pile in 1800. It was able to produce a steady electrical current. Based on this description, what is the modern equivalent of the Voltaic pile?",444,A
445,"A chef uses a metal spoon to stir noodles cooking in a pan. After five minutes, she notices that the thermal energy from the pan has made the spoon",445,D
446,Samuel investigated the effect of temperature on the growth of snapdragons. He recorded the results from the investigation and found that snapdragons do not grow well in low temperatures. What is the purpose of this conclusion in the scientific process?,446,C
447,"In the past, Native American Indians buried dead fish along with corn seeds. This technique was used because the decomposing dead fish would",447,C
448,Signs in many stores and restaurants warn that microwaves are in use. What is the main reason for this warning?,448,2
449,Which organ is most responsible for oxygen entering the blood stream?,449,D
450,Sally is making candy on the stove. She places a thermometer in the candy. What is she measuring?,450,D
451,Which event would most likely occur if the number of nitrogen fixing bacteria were reduced within an ecosystem?,451,B
452,"An organism, such as a nematode worm, may have only 1000 cells. It should be classified as being",452,B
453,"The first microscopes were built in the 1600s. Microscopes have improved since then, but still perform the same job. How do microscopes most help scientists?",453,C
454,Which scientist is best known for studying plants and animals?,454,A
455,The action that results when waves made in a pond strike the edges and bounce back is known as,455,D
456,"Rocks that contain fragments of bones, shells, and plant remains are most likely",456,B
457,"Which method below would be the best way to determine if an egg, plastic foam, a piece of wood, or a candle would float on water?",457,B
458,A car may produce many forms of energy from the fuel it uses. Which indicates that a car does not use fuel with 100% efficiency?,458,D
459,What is the main source of raw material for the production of plastics?,459,D
460,"While studying the relationship between number of trees and amount of atmospheric oxygen, which of the following would be most important to take into account?",460,B
461,Which change in the state of water particles causes the particles to become arranged in a fixed position?,461,D
462,The movement of soil by wind or water is called,462,A
463,"In a meadow ecosystem, mice receive most of the energy they need to survive directly from which of the following sources?",463,D
464,Some plant species are more tolerant of acidic soil than others. The tolerant species are favored in areas affected by which consequence of human activity?,464,B
465,Living organisms require energy for biological processes. Chemical energy in a plant cell is,465,C
466,A boy pulls a sweater off over his head. His hair is attracted to the sweater due to,466,C
467,Which of these cycles takes 24 hours?,467,B
468,"When liquid water freezes, it forms ice. What is the physical state of an ice cube?",468,C
469,Which example would result in new cells that are most different from the parent cells?,469,D
470,What structure surrounds the cell and regulates materials that enter and leave the cell?,470,C
471,Which unit can be used to describe an object's length?,471,C
472,What characteristic of viruses distinguishes them from cells?,472,C
473,Automobile engines built today are designed to be gas efficient. Gas-efficient engines most likely affect a city by reducing,473,C
474,Which stage in the reptile life cycle is most like the birth of a lion cub?,474,B
475,"Which of these can be described as a system of stars, gases, dust, and other matter that orbits a common center of gravity?",475,D
476,"When a switch to a ceiling fan is turned on, electrical energy is being transformed into",476,C
477,Who was a leading authority on continental drift in the early 1900s?,477,C
478,Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?,478,D
479,"Which scientist studied biology by traveling by ship to different islands observing animal life, and developed a hypothesis about how species change?",479,D
480,Light travels fastest through which of the following?,480,B
481,Students planned an investigation that included adding a quantity of vinegar to a small amount of baking soda. Which is the best tool to measure the volume of the liquid vinegar used in the investigation?,481,B
482,Vein deposits of gold and silver are often formed in areas that have experienced which geologic process?,482,3
483,A student is growing some plants for an experiment. She notices small white spots on the leaves. Which tool should she use to get a better look at the spots?,483,C
484,A new mutation that occurs in which type of cell can be passed on to offspring?,484,C
485,"A female dog is having puppies. She has black fur, brown eyes, and a curly tail. She can sit, bark, and roll over on command. Which set of traits can the female dog's puppies inherit?",485,A
486,Which of these is the most responsible for the changes of the seasons on Earth?,486,A
487,Which of these describes a small range in the electromagnetic spectrum?,487,4
488,The primary reason that plants are important for an ecosystem is because they,488,A
489,Where is an igneous rock such as pumice most likely formed?,489,A
490,"When a book is dropped onto a wooden desk, the molecules in the wood begin to vibrate from the force of the book. Which of these is produced by the vibrations?",490,A
491,The Sun appears larger than other stars because of its,491,A
492,The surface of the Moon is covered with craters. Most of these craters were formed by,492,C
493,"Because sulfur cannot be decomposed by simple chemical methods into two or more different substances, it is classified as",493,D
494,The theory of continental drift states that the land masses called continents were once closer together and have drifted apart over time. Which circumstance is the strongest evidence in support of this theory?,494,C
495,"In 1609, Galileo Galilei used lenses to construct the first telescope. His telescope allowed him to observe many objects in space. His invention of the telescope and the data he gathered directly contributed to the understanding that",495,A
496,A car skids along the road and smoke appears to be coming from under the tires. The heat that produces the smoke is caused by,496,A
497,Which of these lists has only products that come from plants?,497,C
498,The North America Nebula is named for its similarity in shape to the North American continent. It was discovered within the Milky Way by astronomer William Herschel in 1790. What was Mr. Herschel most likely observing?,498,B
499,"To use energy from the Sun to power household appliances, the solar energy must be converted to",499,B
500,The measure of the amount of light received on Earth from a star is known as,500,B
501,Which of the following structures does a frog develop as it changes from a tadpole to an adult frog?,501,C
502,"Students stir salt, sand, sawdust, and seashells into a jar filled with water. Which of the materials will form a solution?",502,A
503,"Many natural rock formations change color over time. In Utah, for example, iron oxidized and formed red, orange, and yellow rock. Which of the following is the cause of this change?",503,C
504,"A student wants to figure out how many calories are needed to perform various activities. A list of some everyday activities is made, and the number of calories burned during each activity is recorded. Which method is the best way for the student to display and evaluate the information?",504,B
505,Light travels fastest through which of the following?,505,C
506,Which physical characteristic do some organisms have that helps them survive in the Arctic?,506,B
507,Which statement is the best description of the Milky Way galaxy?,507,B
508,Timber companies can best manage the number of trees in forests by,508,C
509,"In the human body, which system functions primarily to defend the body against disease?",509,B
510,Which characteristic would best help a land animal survive in a cold Arctic climate?,510,B
511,Temperature is the measurement of which type of energy?,511,C
512,A researcher found shark fossils on top of a mountain. This evidence suggests which of the following about this region?,512,A
513,"The change in the use of one model of the solar system to the use of another model resulted in major changes in science and society. Which two scientists produced the earlier and later models, respectively?",513,C
514,Which statement describes the location of our Sun in the universe?,514,A
515,Which process directly adds carbon into the atmosphere?,515,A
516,Which is an example of an organism that has been selectively bred for a particular genetic trait?,516,C
517,Which of the following tools is most useful for tightening a small mechanical fastener?,517,A
518,What does a mirror do to light that causes objects to appear backwards?,518,A
519,Down feathers are used by many sleeping bag manufacturers because down feathers are,519,C
520,Which of the following describes how a microwave oven heats food?,520,B
521,A child walks across a carpet and generates an electrical charge. The child will get a slight shock by touching a,521,C
522,An atom will always have,522,C
523,"In a container, a mixture of water and salt is stirred so that the salt dissolves completely. Sand is added to this solution and allowed to settle to the bottom of the container. If the container is placed on a heat source and the liquid evaporates completely, what will be left in the container?",523,C
524,Which of the following can provide the human body with long-term immunity against some diseases?,524,A
525,The surface of the Moon is made up of,525,A
526,The cows in a rancher's herd of cattle have been selectively bred to produce milk. Which of the following will cause the next generation of cows to receive the trait for producing large quantities of milk?,526,B
527,Which activity is an example of a chemical change?,527,D
528,Which most likely contributed to the extinction of many species and endangered the survival of others?,528,C
529,"In a laboratory activity, four different types of rock were placed in identical acid solutions for one week. Each sample was then measured to see if any of the rock mass was dissolved by the acid solution. Which is the dependent (responding) variable in this activity?",529,B
530,Water enters a plant cell through the,530,C
531,Which statement is an opinion?,531,C
532,Which of the following helps to produce urine in humans and other mammals?,532,A
533,"If a scientist wants the medical community to revise old information and use new research findings in the treatment of a disease, it would be best to present the information",533,A
534,Investigations were performed to test several methods of keeping petals from falling off flowers that had been cut. Which is the most likely reason for this investigation?,534,A
535,"To compare the hardness of different minerals, it would be BEST to find",535,B
536,Water enters a plant cell through the,536,B
537,Selective breeding has resulted in plants that are resistant to pests and produce a higher yield of fruits and vegetables. Which of these is the most likely disadvantage that can result from this process?,537,B
538,Which is the best tool to measure the angles of a triangular object?,538,A
539,"An object has a weight of 10 kg on the surface of Earth. If the same object were transported to the surface of Mars, the object would have a weight of 3.8 kg. Which best explains why the weight of the object changed when transported from Earth to Mars?",539,3
540,"Brittany pedaled her bicycle quickly on a level surface. When she stopped pedaling and coasted, the bicycle slowed and came to a stop. What happened to the energy of the moving bicycle as it coasted to a stop?",540,D
541,"Estella spilled tomato sauce on her shirt. When she washed her shirt, she noticed that the detergent she used contained enzymes. Enzymes are added to detergents to break down proteins from food and other substances that may stain clothing. Which would most likely inhibit the ability of the enzymes to remove the stain on her shirt?",541,C
542,A light-year is a measure of,542,A
543,Natural processes shape the surface of Earth. Most canyons are formed by ___.,543,B
544,"A manufacturer wants to produce a container for food storage that does not break easily and is airtight, inexpensive, and microwave-safe. Which of the following is the best material to use to make the container?",544,C
545,Lichens are symbiotic organisms made of green algae and fungi. What do the green algae supply to the fungi in this symbiotic relationship?,545,B
546,Which scientist is credited with using a telescope in the seventeenth century to discover the moons of Jupiter?,546,C
547,Which type of scientist would study the relationship between simple machines and energy?,547,B
548,What types of cells are found only in organisms that reproduce sexually?,548,C
549,"Sodium (Na) and chlorine (Cl) combine to form sodium chloride (NaCl), which is commonly known as",549,C
550,Which of these groups animals are ALL mammals?,550,A
551,The energy stored in the bonds of a glucose molecule during photosynthesis is in what form?,551,B
552,The smallest unit of a plant that can perform all of the processes of life is the,552,A
553,Some types of trees are able to survive the heat of a forest fire. Which of the following characteristics would best help a tree survive a fire?,553,D
554,Most sedimentary rock is made from sediments of other rock. Which of these processes would the sediments most likely go through to form sedimentary rock?,554,A
555,Growth and repair in multicellular organisms are the result of,555,C
556,During which season of the year would a rabbit's fur be thickest?,556,B
557,Which is the most likely reason why scientific theories change?,557,A
558,Animal cells obtain energy by,558,B
559,"Reading from left to right, elements in the same period on the Periodic Table of the Elements",559,D
560,Which two objects produce their own light?,560,2
561,Blood absorbs oxygen in the,561,D
562,Which item is used for protection from chemical splashing?,562,B
563,Living organisms require energy for biological processes. Chemical energy in a plant cell is,563,A
564,Which best describes the orbit of the Moon around Earth?,564,B
565,One hundred grams of water and 100 grams of vegetable oil are heated in identical containers at 70°C for 5 minutes. Their temperatures at the end of 5 minutes are different due to the difference in which property?,565,A
566,"If a chemical reaction such as photosynthesis begins with 6 atoms of carbon [C], how many atoms of carbon [C] should be in the products?",566,D
567,The length of a year is equivalent to the time it takes for one,567,A
568,Water is often put through a treatment system before it is used in homes as drinking water. Which is the most likely reason water is treated before people drink it?,568,C
569,Which system of the human body provides protection to most of the major organs?,569,D
570,A geologist found fossils of horse bones in different rock layers of a canyon. The fossils in the lower levels show shorter bones than those in the upper-level fossils. Which conclusion is based on the geologist's observations?,570,C
571,The cones of a jack pine tree require great amounts of heat to release their seeds. When are jack pine tree seeds most likely released?,571,A
572,"The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?",572,B
573,Sound waves can pass through all of these except,573,B
574,Which of the following is found in all living organisms?,574,C
575,A homeowner wants to use a renewable resource to heat the home. Which resource would be the best to use?,575,C
576,Which part of a plant produces the seeds?,576,A
577,Students are studying the classifications of stars and they learned that the majority of stars are similar to the Sun. What can the students conclude knowing that most of the stars in the galaxy are like the Sun?,577,D
578,Most sedimentary rock is made from sediments of other rock. Which of these processes would the sediments most likely go through to form sedimentary rock?,578,C
579,The continuous changes of a seed to an adult plant that produces seeds is known as a,579,C
580,"In 1933, a hurricane came ashore at Ocean City, Maryland. A hurricane negatively affects a coastline by",580,B
581,Which sequence represents the order of development for many plants?,581,A
582,Clearing forests of trees and vegetation for human development can have major impacts on the ecosystem. Which would most likely occur after a forested area is cleared?,582,C
583,Which of these is a nonliving part of a forest?,583,A
584,"Before rock can become soil, it must undergo certain processes. One process in the formation of soil involves plants. How can plants chemically change rocks into soil?",584,B
585,Which two objects produce their own light?,585,D
586,"In order for sediments to become rock, the sediments are generally",586,3
587,"The yellow-throated longclaw is a bird that lives on the dry savanna of Africa. It looks almost exactly like another bird, the western meadowlark of North America. Although the birds look very similar, they are not even in the same taxonomic family. Scientists think the birds look alike because the two species developed under similar environmental pressures, even though they developed thousands of miles apart. Which process does their development demonstrate?",587,B
588,"For a technology project, Kyle came up with an idea to build a model bridge. He wants his bridge to span 50 cm and to support a 1 kg object. According to the engineering design process, which of the following should be Kyle's next step?",588,B
589,Which of these would best help a scientist discover a new planet?,589,C
590,"Evidence suggests that there is a relationship between ancient dinosaurs and modern birds. Through time, each occurrence of a new trait most likely resulted from which of the following?",590,A
591,"The distance from Earth to the Sun is about 150,000,000 km. What abbreviation do scientists use to describe this distance?",591,B
592,Why is a healthy diet important?,592,D
593,"In the forest, one type of tree produces special seeds. These seeds start to grow only after going through a fire. In the fire, the adult trees are destroyed. Which resources, needed for growth, are now available to the newly growing seeds?",593,D
594,The fossils that are found in the oldest layers of sedimentary rock were formed which types of organisms?,594,B
595,Which is a major organ of the nervous system?,595,A
596,How do most fish get the oxygen they need to survive?,596,D
597,A generator converts mechanical energy to electrical energy by using a conducting metal loop turning in a,597,C
598,Decomposers increase the fertility of the soil and prevent dead organisms from building up in the environment. In which way do decomposers make the soil more fertile?,598,C
599,Most sedimentary rock is made from sediments of other rock. Which of these processes would the sediments most likely go through to form sedimentary rock?,599,C
600,Protein is used by the human body to,600,B
601,What may form as a direct result of a star collapsing?,601,B
602,Most of Earth's surface is covered by,602,D
603,Which human organ system primarily exchanges gases between the body and the atmosphere?,603,C
604,Which list is correctly ordered from smallest to largest?,604,B
605,"The sound, light, and heat that a firecracker produces are originally stored as which type of energy?",605,A
606,"An object's hardness, taste, and texture are examples of",606,C
607,Which provides the oldest evidence for oxygen accumulation in Earth's atmosphere?,607,D
608,Which characteristic is shared by all cells?,608,4
609,"In the human body, which system functions primarily to defend the body against disease?",609,D
610,What determines how long the Moon takes to complete one cycle of phases?,610,B
611,"A 10 g sample of aluminum and a 10 g sample of iron were each heated by 100 joules of energy. The temperature of the aluminum sample rose 11°C, while the temperature of the iron sample increased 23°C. Which statement best accounts for these results?",611,D
612,Where would nitrogen most easily be found in the nitrogen cycle?,612,B
613,Which group of organisms can make food by a process called chemosynthesis?,613,A
614,"Which type of rock is formed from limestone that has been compacted, heated, and recrystallized?",614,D
615,What are the names of the products in the chemical equation shown below? HCl + NaHCO_{3} -> NaCl + CO_{2} + H_{2}O,615,A
616,The fur of an arctic fox turns from brown to white as winter approaches. This is an example of,616,D
617,Extinction of a species is most likely to occur as a result of,617,B
618,"Until recently the Grand Canyon was thought to be about 5-6 million years old. Recently a scientist gathered data and wrote a paper for a scientific journal that indicated the canyon is about 17 million years old. Before this new information about the canyon is accepted, which of these needs to occur?",618,D
619,A fever is a response to a disease-causing agent infecting the body. Raising one's body temperature changes the shape of enzymes in the agent so it cannot reproduce. Which statement best describes a fever?,619,A
620,Joel made some measurements and recorded this data: Sample 1 - 45 mL Sample 2 - 15 mL Sample 3 - 30 mL Sample 4 - 20 mL Which of these tools would most likely have been used to obtain these measurements?,620,C
621,Which human activity most often has a harmful effect on the environment?,621,B
622,"Many types of organisms live in a meadow. With the introduction of a large, swift-moving predator into the meadow ecosystem, which group of organisms will MOST likely have an advantage of surviving and reproducing?",622,C
623,"As Earth revolves around the Sun, the number of daylight hours varies from place to place. In which location would the number of daylight hours remain constant?",623,B
624,"Single-celled organisms can reproduce and create cells exactly like themselves without combining genes from two different parent cells. When they do this, they use a type of",624,C
625,The average temperature of the surface of Earth has increased approximately 1°C in the past century. Which reason best explains this increase in temperature?,625,B
626,Grooves running down the sides of a riverbank are most likely caused by,626,C
627,"A student conducts an experiment using a common but potentially harmful bacteria culture. After working with the bacteria, which is the most important safety practice to follow?",627,C
628,Miranda's neighbors have an apple tree in their yard. What is the source of energy for the apple tree?,628,B
629,"On the periodic table, the elements in group 18 (8A) (helium, neon, argon, etc.) are grouped together because",629,A
630,"Within a substance, atoms that collide frequently and move independently of one another are most likely in a",630,C
631,Plants need a source of energy in order to perform photosynthesis. From which source do plants receive the energy needed to perform photosynthesis?,631,B
632,Which adaptation allows a fish to get oxygen underwater?,632,C
633,Plate movement can form different features on Earth. The movement of tectonic plates can be both a constructive and a destructive force. At which type of plate boundary is new crust formed?,633,D
634,Earth's core is primarily composed of which of the following materials?,634,D
635,Lori owns a house next to the lake. She uses lots of fertilizer to keep her lawn green. Which impact could fertilizing her lawn have on the lake?,635,A
636,Which of these makes it possible for hurricanes to form?,636,A
637,Which is the best plan to make the fossil fuel supply last longer?,637,2
638,A student is playing with a small toy boat on a pond. The student throws a rock in the pond. This creates waves that move the boat toward the shore. The boat moves toward the shore because the waves transfer,638,B
639,NASA's Kepler Mission has collected information about main-sequence stars with characteristics similar to the Sun. What is the most common color of these stars?,639,C
640,A ball on a cart is moving at a rate of 2 m/s. The cart suddenly stops and the ball continues to travel in the same direction at the same speed. This is an example of the,640,D
641,Which atmospheric phenomena are created by the interaction of charged particles with Earth's magnetosphere?,641,C
642,Scientists are discovering ways to make some crops use less water. A person working in which job would most benefit from this research?,642,C
643,Photovoltaic cells capture photons of sunlight and transform them directly into electricity. Many of Earth's other energy resources are simply transformed solar energy. Which two energy resources store energy that did not begin as solar energy?,643,B
644,A disorder is associated with certain flaws in the human respiratory system. Which is most likely a typical symptom of this disorder?,644,A
645,Campers shouted toward a canyon wall. What characteristic of sound best explains why the campers heard an echo?,645,A
646,Which of the following best describes an advantage of using a mass production manufacturing system instead of a custom manufacturing system?,646,D
647,Which term identifies a single unit of hereditary information?,647,A
648,"When a tree suffers from a decreased ability to transport materials within the phloem, what is directly impacted?",648,B
649,A student determined the density of different bars of soap. Which should the student most likely do to check the accuracy of the results?,649,B
650,"In a large forest with many animals, there are only a small number of bears. Which of these most likely limits the population of bears in the forest?",650,4
651,Students are studying some leaves. They group the leaves by shape. Which science process are the students using when they put the leaves in different groups?,651,3
652,"When Isaac Newton theorized that gravity caused objects to fall to the ground, he had also discovered the force that causes",652,C
653,Most underground caves are formed by the action of water on,653,B
654,Solids that are combined together and maintain their physical properties are best labeled as a,654,B
655,Which is needed for both boiling and melting to occur?,655,D
656,Felicia investigated whether water color affected how fast the water heated in sunlight. She poured tap water into five beakers and placed food coloring in four out of the five beakers. Felicia then used a thermometer to measure the temperature of the water in each of the beakers. Which of these was used as control in her investigation?,656,D
657,Which of these converts electrical energy to light energy?,657,B
658,"To compare the hardness of different minerals, it would be BEST to find",658,A
659,Which structure surrounds and protects an animal cell?,659,A
660,Which is a distinction between an epidemic and a pandemic?,660,A
661,Fossils of clam shells were found in the Appalachian Mountains. Which of these statements best explains why the clam shells were found in the Appalachian Mountains?,661,A
662,Carbon dioxide is removed from Earth's atmosphere by,662,B
663,The systems of the human body work together. Which system works with the skeletal system by pulling on the bones to create movement?,663,D
664,Which outcome is most likely if a person consumes more Calories than needed for daily activities?,664,A
665,"If wolves prey on deer for food, what will most likely happen to the deer population if wolves are removed from an area where deer live?",665,B
666,"Studies of snail fossils in Egypt indicate that areas of Egypt that are now desert were once thriving savannahs approximately 130,000 years ago. What does the presence of these fossils indicate about the area of Egypt that was thriving 130,000 years ago?",666,D
667,"Warm water contains less dissolved oxygen than colder water. Which population will be most affected by a long period of hot, dry days?",667,C
668,Which statement best describes the energy transformations that occur when a candle burns?,668,C
669,A difference between the oceanic crust and the continental crust is that the oceanic crust is,669,C
670,Ice cream in a bowl changed from solid to liquid in a few minutes. Which of the following most likely caused this change?,670,A
671,Changes to Earth's surface can happen slowly or quickly. Which of these changes happens the most quickly?,671,A
672,A dog gets the energy it needs to run from ___.,672,B
673,Smoking harms the body in many ways. It is most harmful to which organ?,673,D
674,Which gravitational pull has the greatest influence on Earth's tides?,674,D
675,Which of the following processes is responsible for changing liquid water into water vapor?,675,A
676,Newly made proteins are modified in which organelle?,676,C
677,Amylase is a chemical that decomposes starch into maltose and dextrin. Which best describes the role of amylase in the human body?,677,A
678,Which of the following animals goes through metamorphosis?,678,C
679,"Large populations of tortoises inhabited the Galapagos Islands before humans. When humans settled on the islands and introduced goats, the number of tortoise declined. What is most likely the explanation for the decrease in the tortoise population?",679,B
680,Organisms that consume wastes to obtain the nutrients they need to survive are classified as,680,D
681,Fish can live in lakes that are frozen because liquid water remains below the ice at the surface. Which of these describes a property of water that allows some liquid water to remain in frozen lakes?,681,D
682,Which of the following has the greatest effect on the ability of soil to hold water?,682,A
683,The features below are all present on Earth. Which feature could also be found on the Moon?,683,B
684,"Minerals can be identified using hardness, streak, and cleavage because",684,A
685,"In a mixture, a magnet is used to separate some particles from sand. The dark particles are most likely made of which element?",685,A
686,"In fruit flies, red eyes are dominant over sepia eyes. A male with red eyes is crossed with a female with sepia eyes producing first generation offspring that all had sepia eyes. What does this indicate about the flies that were crossed?",686,B
687,What is the most reasonable explanation for why a toy car rolls farther on a wood floor than on a thick carpet?,687,A
688,Which metalloid is used in solar cells and computer chips?,688,D
689,Which type of organism is at the lowest level of the food chain?,689,C
690,What is the role of chlorophyll in photosynthesis?,690,A
691,High-altitude cirrus clouds are primarily formed from which substance?,691,A
692,Two identical lamps contain the same amount of different types of oil. They are allowed to burn until all the oil has been burned. Which measurement will best provide the total difference in chemical energy between the two oils?,692,3
693,"A student notices dogs have more fleas in the summer than in the winter. Based on these observations, which is the most logical question for the student to investigate?",693,B
694,Which landforms are most like hills but are much taller?,694,B
695,Clouds and precipitation moved across western Massachusetts one evening. The temperature changed from 41°F to 28°F. Which of the following changes in precipitation most likely occurred on this evening?,695,B
696,Which equipment will best separate a mixture of iron filings and black pepper?,696,D
697,Which of the following would most likely happen if grasses and shrubs were removed from a rural Massachusetts ecosystem?,697,A
698,Which trait does a puppy inherit from its parents?,698,D
699,Materials such as carbon and nitrogen go through cycles. The cycling of nitrogen waste materials is mostly dependent upon the role of which factor?,699,A
700,There is a river at the base of Mount Tom. In the spring the water level is usually very high. In the summer it is lower. The higher level of water during the spring comes from,700,D
701,A cat jumps when startled by a loud noise. This is an example of an organism,701,B
702,Genes are located on chromosomes which are composed of,702,C
703,The number of squirrels in a certain ecosystem changes over time. These changes can be represented as a number of connected data points. Which method would a student most likely use to show this information?,703,B
704,NASA's Kepler Mission has collected information about main-sequence stars with characteristics similar to the Sun. What is the most common color of these stars?,704,C
705,An organism's cells include organelles and a cell wall. In which taxonomic group or groups might the organism be classified?,705,A
706,What is the main function of scales on a fish?,706,B
707,"If a neutral atom loses an electron, what is formed?",707,B
708,The relationship between an owl and a mouse is a,708,C
709,"The students were told that the net applied force from the engine was the same for each vehicle tested. Based on this information, which vehicle had the greatest acceleration (a = F/m)?",709,B
710,"An object has a weight of 10 kg on the surface of Earth. If the same object were transported to the surface of Mars, the object would have a weight of 3.8 kg. Which best explains why the weight of the object changed when transported from Earth to Mars?",710,C
711,"In eukaryotic organisms, interaction between which organelles is most important for cell shape, tensile strength, and communication between cells?",711,C
712,Plate movement can form different features on Earth. The movement of tectonic plates can be both a constructive and a destructive force. At which type of plate boundary is new crust formed?,712,B
713,Which best describes transportation technology?,713,C
714,Which process drives most of the ATP synthesis in a chloroplast?,714,D
715,An earthquake in the Earth's crust under the ocean releases sound waves. Which statement accurately describes how the sound waves spread?,715,D
716,"Air in the atmosphere is heated unevenly by the sun, causing",716,C
717,The Andes Mountains in South America formed when an oceanic plate shifted beneath a continental plate. Which other landforms are usually associated with this type of plate boundary?,717,C
718,Which renewable energy resource possesses the greatest potential for providing renewable energy to meet the future needs of the southern United States?,718,C
719,Human muscle cells need nutrients and oxygen during exercise. The human body is able to meet the needs of the muscle cells during exercise by increasing,719,B
720,Why does tapping a fork against a water glass produce a sound?,720,C
721,Prolonged exercise stimulates muscle cells to absorb sugar from the blood. This mechanism reduces stress placed on the body by signaling the body to produce,721,A
722,"Gregor Mendel studied ratios related to traits passed from parent pea plants to offspring pea plants. Mendel used large numbers of plants to avoid ""sampling error."" This changed the way scientists studied genetics because it included ideas of",722,A
723,"Toni got a cut on her arm while playing in a softball game. A few weeks later, the cut was healed. Which process is most responsible for repairing the cut?",723,D
724,Moving water in a river is considered a renewable resource because it,724,A
725,Which energy source is considered nonrenewable?,725,4
726,The fusion reaction that fuels the Sun converts hydrogen into,726,D
727,Which statement best explains how periods on the periodic table are organized?,727,D
728,Where is most of Earth's water located?,728,D
729,What are the two main jobs of the skeletal system?,729,C
730,Which did Thomas Edison invent?,730,B
731,The BEST way to tell the DIFFERENCE between an oak and a maple tree is to compare the,731,A
732,Which statement describes animal embryos?,732,C
733,A student observes cells in an object by using a microscope. The student thinks that the object was part of a living thing. Which statement explains why cell theory can be used to support the student's thinking?,733,D
734,"Brittany pedaled her bicycle quickly on a level surface. When she stopped pedaling and coasted, the bicycle slowed and came to a stop. What happened to the energy of the moving bicycle as it coasted to a stop?",734,C
735,During which season of the year would a rabbit's fur be thickest?,735,C
736,Which BEST explains why green marine algae are most often restricted to the top 100 meters of the ocean?,736,A
737,"If two organisms are classified in different orders but are in the same class, which of these statements is true?",737,C
738,"Use The Periodic Table of the Elements and the information below to answer the question. Magnesium metal (Mg) is grayish-white in color and reacts actively with water. Fluorine (F2) is a greenish-yellow gas at room temperature and is a member of the halogen family. These two elements react to produce magnesium fluoride (MgF2), a chemical commonly used in making windows and lenses. How do the elements magnesium (Mg) and fluorine (F2) produce the compound magnesium fluoride (MgF2)?",738,C
739,Felicia investigated whether water color affected how fast the water heated in sunlight. She poured tap water into five beakers and placed food coloring in four out of the five beakers. Felicia then used a thermometer to measure the temperature of the water in each of the beakers. Which of these was used as control in her investigation?,739,C
740,"Cells come in two basic types, prokaryotic and eukaryotic. Which cell structure is found in both prokaryotic and eukaryotic cells?",740,D
741,Which class of elements best conducts electricity?,741,D
742,All of the following events occur during prophase in mitosis except,742,D
743,The first step in the construction of a building typically involves,743,A
744,"A student conducts an investigation. In order to make a valid conclusion, she must",744,D
745,"Ms. Bristol measured the mass of a closed beaker containing several ice cubes. The mass was 100 g. An hour later, after the ice cubes had melted, Ms. Bristol measured the mass of the beaker again. What was the mass of the beaker of water the second time?",745,C
746,A patient visits the doctor for a checkup and is diagnosed with skin cancer. Which of the following is the most likely cause of this disease?,746,B
747,"A calculation based on the chemical energy of gasoline shows that a car should be able to go 100 miles on a gallon of fuel. When the car was driven on a test track, the car only went 25 miles on a gallon of fuel. What accounts for most of the difference?",747,B
748,"A student poured some sugar into a glass of water. After the water was stirred, no solid sugar remained in the glass. Which statement best describes what happened?",748,C
749,Scientists dig in a dry area at the bottom of a mountain range. Fossilized shells of freshwater mussels are found in the area. Which is a likely conclusion that scientists will draw based on this evidence?,749,4
750,The difference between the atomic number of an element and the element's atomic mass is the number of,750,B
751,"Plumes of water vapor have been observed rising from the southern polar region of Enceladus, one of the moons of Saturn. A team of scientists proposed an explanation for the plumes and developed a model. They also published calculations based on their model. These calculations would most likely be used for which purpose in future research?",751,A
752,Timber companies can best manage the number of trees in forests by,752,A
753,Nerve cells transmitting messages to the body best demonstrate which primary function?,753,B
754,A student is designing a model of the solar system and writing a report. She is trying to be as accurate as possible. Which statement should she include in her report?,754,B
755,Which of these objects is visible because it reflects light toward the eye?,755,A
756,From which part of the plant does a bee get food?,756,B
757,A scientist plans a project to determine the effect of rain on the formation of caves. An area of rock has been chosen as the site for the investigation. How often should the scientist measure the changes in the rock?,757,A
758,"Which of the following eras is known as the ""Age of Mammals""?",758,A
759,A light-year is a measure of,759,A
760,Which metalloid is used in solar cells and computer chips?,760,1
761,Which of these is hottest?,761,D
762,Which term identifies a single unit of hereditary information?,762,C
763,Materials must pass through a cell's semi-permeable membrane in order for energy to be utilized. This process is called,763,E
764,Which of these explains how a trench can form?,764,C
765,Which of the following is the best observation of the refraction of light?,765,B
766,"A student flips a coin four times. It lands ""heads"" up three times. The student concludes that the coin will land ""heads"" up three times out of four. What will make the conclusion more accurate?",766,C
767,A powder made up of both white specks and black specks is likely to be,767,D
768,Pollen is necessary for a flowering plant to,768,C
769,Baby chicks peck their way out of their shells when they hatch. This activity is an example of which of the following types of behavior?,769,C
770,"In animal skin tissue, cell division is responsible for",770,A
771,Randall is picking lettuce from his garden for dinner. His mother told him to leave some leaves on each plant. Why is it important to leave some leaves on the plant?,771,C
