carat,cut,color,clarity,depth,table,price,x,y,z
0.91,Very Good,D,SI2,62.5,64.0,2139,6.35,6.63,4.12
0.66,Very Good,D,SI2,62.1,61.0,18823,6.13,4.51,1.75
0.36,Good,D,SI1,60.0,55.0,8024,6.52,7.45,4.07
0.3,Ideal,F,VS2,63.9,63.0,326,6.74,4.99,3.83
0.75,Premium,G,SI2,62.9,57.0,2996,5.52,3.57,4.59
0.68,Good,E,SI1,64.6,58.0,2246,6.98,7.08,3.62
1.43,Very Good,D,SI2,60.3,63.0,4863,4.48,6.24,3.53
0.22,Ideal,G,VS2,59.8,56.0,2898,5.88,6.78,3.87
0.53,Ideal,G,VS1,59.3,59.0,1426,5.82,6.53,2.45
0.47,Good,G,VVS1,61.7,61.0,4598,5.31,5.37,3.75
1.38,Very Good,F,VS1,61.3,57.0,786,4.69,4.42,2.83
0.21,Premium,I,VS1,61.6,57.0,5289,6.88,5.8,3.8
1.6,Premium,H,SI1,63.2,63.0,765,5.04,5.89,4.75
0.52,Ideal,D,VS1,63.5,58.0,8544,8.76,5.67,4.93
0.4,Ideal,D,VVS2,61.6,58.0,764,4.99,5.66,3.18
1.23,Premium,J,VS1,64.3,59.0,8135,5.35,6.99,3.7
1.51,Fair,I,VS1,61.8,60.0,3446,6.53,4.52,2.94
0.52,Premium,D,SI1,61.9,60.0,4197,6.36,7.67,3.32
0.65,Ideal,E,IF,61.9,56.0,596,6.32,5.48,4.38
0.37,Ideal,E,SI1,63.5,58.0,17211,6.49,4.85,2.26
0.2,Good,G,VS2,59.4,59.0,3154,5.57,5.43,3.18
1.07,Very Good,E,VVS2,62.3,55.0,609,8.7,4.96,4.13
0.23,Ideal,F,VS2,59.4,59.0,1955,5.03,3.93,3.88
0.5,Premium,F,VVS2,61.9,59.0,3326,5.16,6.33,4.18
0.43,Ideal,D,VS2,61.1,57.0,3046,8.09,4.8,3.75
0.2,Good,I,VS2,62.1,54.0,1802,5.47,4.17,4.23
0.75,Ideal,D,VS1,61.9,58.0,2923,6.08,8.04,3.81
0.83,Very Good,I,SI2,62.0,62.0,15406,4.91,6.21,3.85
1.4,Very Good,I,IF,59.4,57.0,11190,5.56,5.99,3.26
0.24,Good,F,SI1,59.2,55.0,3035,4.63,4.57,2.43
0.82,Very Good,G,SI2,62.0,53.0,5115,5.52,3.42,4.41
0.63,Premium,F,IF,60.1,58.0,17942,5.61,3.77,4.26
0.96,Ideal,I,I1,66.4,59.0,5759,3.77,5.77,4.06
0.62,Ideal,H,SI1,58.0,58.0,10784,7.25,4.08,3.03
1.35,Fair,J,VS2,57.8,57.0,7976,5.91,6.03,2.37
0.26,Very Good,D,SI1,60.1,59.0,1352,6.3,2.71,3.7
0.81,Ideal,F,VS2,62.0,57.0,7481,5.58,5.36,4.38
0.99,Very Good,H,VVS1,63.0,55.0,11946,4.33,4.27,4.19
0.58,Ideal,F,VVS1,61.5,55.0,2712,7.97,5.21,4.58
2.02,Good,J,SI1,60.6,61.0,8588,6.24,4.93,2.42
0.75,Very Good,H,SI1,61.9,60.0,10421,5.34,6.55,4.9
0.58,Ideal,H,SI1,58.8,61.0,663,3.85,4.78,4.24
1.39,Ideal,G,SI2,61.9,57.0,665,5.77,5.59,3.48
0.93,Good,D,VVS2,62.4,55.0,2401,5.0,5.78,2.15
0.76,Premium,D,SI1,61.9,53.0,1668,4.88,5.77,3.42
1.71,Good,G,SI1,62.7,58.0,1430,4.67,5.26,4.03
0.4,Premium,D,VS2,62.1,54.0,1252,6.5,6.37,3.74
0.39,Good,G,VVS1,62.9,55.0,544,6.57,6.48,3.25
0.94,Very Good,E,VVS2,62.0,58.0,1734,5.21,4.73,3.42
0.58,Ideal,G,VS2,63.1,56.0,4436,6.62,5.54,4.92
0.29,Ideal,D,VS2,62.6,56.0,1510,5.27,3.88,3.6
1.88,Premium,I,VVS2,63.1,58.0,3784,6.1,6.56,3.35
0.69,Ideal,E,VS2,62.3,59.0,707,6.04,6.34,3.46
0.56,Very Good,E,SI2,63.3,59.0,11103,6.09,7.48,3.85
0.65,Very Good,G,SI2,64.2,59.0,1512,5.72,5.97,3.77
1.24,Ideal,D,SI2,56.5,54.0,447,5.16,5.46,4.1
0.71,Good,F,SI2,63.8,56.0,4428,5.92,6.25,3.43
0.89,Ideal,G,VVS2,64.5,57.0,556,5.55,6.6,2.47
0.5,Very Good,H,VS1,61.9,53.8,694,2.67,5.06,4.44
0.26,Very Good,F,VVS1,62.4,60.0,6591,5.63,5.89,3.96
0.83,Fair,F,SI1,62.6,58.0,522,6.24,4.9,3.86
0.48,Very Good,G,IF,61.6,57.0,4303,8.12,5.88,3.53
0.88,Very Good,I,VS2,60.1,59.0,2827,6.42,4.78,3.83
0.83,Good,E,SI2,66.6,63.0,606,6.55,7.08,4.74
0.64,Premium,D,VVS2,60.2,54.0,1559,5.82,6.32,2.85
0.7,Very Good,G,SI2,60.6,54.0,7290,7.42,3.94,2.61
0.73,Fair,D,SI1,61.3,55.0,786,7.72,4.54,3.71
0.84,Fair,H,VVS2,63.6,58.0,2928,7.17,4.56,2.63
0.74,Very Good,F,SI1,62.2,55.7,3328,5.33,6.31,2.52
0.24,Ideal,G,VS2,63.1,65.0,4462,5.02,7.87,3.47
1.0,Ideal,E,VS2,62.9,58.0,8092,6.65,4.33,2.52
1.1,Good,F,VS2,62.1,62.0,686,5.35,6.25,4.03
0.54,Good,I,SI1,58.0,60.0,10942,6.37,4.95,3.06
1.28,Very Good,I,VVS2,61.0,60.0,4511,4.63,5.53,4.04
0.33,Fair,G,VS1,60.8,57.0,2822,5.65,2.55,3.16
0.83,Good,F,SI2,63.3,53.0,672,5.31,6.93,2.7
0.8,Premium,H,VVS1,62.6,60.0,2972,2.91,4.17,2.76
1.35,Very Good,J,VS2,60.0,62.0,3450,5.57,6.08,3.26
0.36,Very Good,F,VVS2,62.5,56.0,326,6.27,6.47,4.46
0.61,Very Good,F,SI1,63.2,56.0,2407,4.11,7.27,3.51
0.5,Good,D,VVS2,61.9,55.0,884,5.29,5.27,3.04
1.32,Very Good,J,SI1,62.2,58.0,429,6.53,6.2,3.4
1.64,Good,J,SI1,60.2,57.0,3424,5.63,6.32,3.43
0.57,Very Good,G,VS2,62.0,59.0,2399,4.16,6.1,4.44
1.14,Very Good,G,VVS2,63.3,59.0,1537,6.78,6.84,3.26
0.8,Ideal,F,SI2,59.9,59.0,2043,4.14,7.28,3.46
0.45,Fair,D,SI2,58.2,59.0,2011,6.51,5.92,4.2
0.54,Very Good,E,VVS2,60.2,57.0,2489,4.61,6.89,3.98
0.63,Ideal,E,VVS1,61.3,56.0,3324,4.09,4.83,3.88
1.78,Ideal,I,SI1,61.2,56.5,7219,5.39,3.98,3.32
2.15,Very Good,H,SI1,63.7,60.0,326,6.75,6.88,3.55
0.53,Very Good,I,VS2,62.4,63.0,2593,5.15,4.51,3.9
0.2,Premium,D,VS2,61.6,67.0,1243,7.06,6.03,4.05
1.22,Good,G,VVS2,63.8,56.0,932,5.95,4.92,3.42
1.41,Good,H,SI1,62.2,57.6,845,5.3,2.88,2.67
1.27,Good,J,SI1,64.8,55.0,5072,6.57,6.4,3.7
0.77,Good,I,SI1,60.6,56.0,666,7.05,7.51,4.58
0.84,Premium,I,SI1,61.2,59.0,10222,4.65,5.41,4.11
0.48,Very Good,J,VVS2,63.2,63.0,2543,5.05,4.96,3.46
1.35,Premium,H,VS1,60.5,59.0,11669,3.51,7.13,4.02
0.91,Good,G,VVS2,63.8,56.0,8390,4.62,4.79,2.64
0.79,Very Good,J,VS2,61.9,57.0,326,5.06,6.8,3.26
0.2,Premium,I,SI2,59.9,56.0,3912,5.08,6.53,3.36
0.54,Very Good,D,VVS1,61.4,61.0,3252,4.13,6.25,3.82
0.69,Premium,E,SI2,61.0,56.0,1615,5.23,6.9,3.52
0.28,Ideal,E,VS1,59.8,58.0,1743,4.65,3.59,2.89
0.48,Very Good,D,SI1,62.7,59.0,372,5.54,5.75,2.91
0.67,Very Good,D,VVS2,58.1,57.0,1557,7.68,6.53,2.78
0.48,Very Good,E,SI1,62.0,60.0,14063,5.27,5.13,3.63
0.33,Good,H,VVS1,62.1,55.0,11147,6.13,5.06,4.59
0.92,Very Good,J,VS1,68.2,57.0,7479,5.58,6.1,4.12
0.78,Very Good,I,I1,63.9,63.0,7513,4.71,6.43,3.43
1.16,Very Good,J,VS2,61.4,60.0,4958,5.68,7.14,3.43
0.51,Very Good,E,SI1,58.9,59.0,1103,6.1,5.61,3.88
1.34,Very Good,I,SI2,59.5,54.8,14040,7.61,7.77,3.75
0.67,Premium,D,VVS2,61.4,59.0,439,6.39,8.58,4.17
1.07,Premium,E,VVS1,59.5,59.0,1273,6.02,4.86,3.13
0.8,Premium,I,VS1,59.2,57.0,326,7.19,5.45,5.06
0.6,Ideal,I,VVS1,62.6,58.0,12436,3.83,6.48,2.46
1.08,Very Good,G,VS2,60.1,53.0,1235,6.91,4.51,1.97
3.15,Very Good,F,SI1,61.3,56.0,14743,6.25,5.92,4.36
0.74,Ideal,H,VVS1,61.8,57.0,2128,4.74,5.08,3.23
0.53,Fair,D,SI2,62.7,59.0,326,4.84,5.86,2.84
0.38,Good,D,SI2,61.5,58.0,3757,5.69,5.77,4.43
1.91,Ideal,G,VVS2,62.0,58.0,1195,5.35,6.13,3.18
0.7,Ideal,H,VS1,60.1,60.0,4988,4.7,3.3,3.37
0.57,Very Good,G,VVS2,62.3,60.0,1541,6.47,4.92,4.52
0.66,Premium,F,VS2,60.9,53.0,1853,8.17,5.54,3.85
2.15,Ideal,I,SI1,63.0,57.0,2493,6.34,6.46,4.05
0.83,Premium,G,VVS2,62.4,58.0,3680,4.18,4.54,4.1
0.43,Good,E,VS1,58.9,58.0,15827,5.56,7.25,3.43
0.52,Very Good,F,VS2,59.9,55.0,2918,4.71,4.71,2.98
1.12,Ideal,D,VS1,63.1,59.0,811,3.94,7.5,3.23
0.44,Very Good,D,VVS2,59.9,56.0,3657,5.28,3.39,3.05
1.33,Ideal,D,VVS2,63.0,58.0,4039,4.99,5.32,3.14
0.68,Ideal,G,VVS1,61.5,57.0,2131,6.79,5.37,3.37
0.46,Ideal,F,IF,62.8,56.0,2881,5.16,4.38,2.84
1.4,Very Good,F,I1,62.9,56.0,2730,5.57,4.99,3.24
0.98,Ideal,H,VS1,62.9,55.0,18823,7.03,3.94,2.33
0.34,Very Good,I,SI1,61.2,55.0,3550,5.02,5.61,4.61
0.82,Very Good,G,VVS1,59.4,56.0,6909,5.62,4.96,3.23
0.23,Ideal,F,VS2,61.1,61.0,4325,7.35,5.88,3.47
0.67,Ideal,G,VS1,65.4,57.0,3098,4.79,3.64,2.73
1.16,Very Good,H,VS1,64.5,56.0,1958,5.67,6.67,4.04
0.97,Very Good,G,IF,61.3,59.0,1324,4.52,6.59,2.95
0.68,Very Good,I,VS1,59.9,54.7,3009,6.44,5.05,4.02
0.58,Very Good,F,SI1,60.0,58.0,3070,4.53,6.89,2.95
0.72,Fair,G,VVS2,57.9,57.0,629,5.64,4.31,3.6
0.47,Premium,G,VS1,60.9,57.0,5463,6.96,7.2,3.95
0.49,Ideal,F,VS1,63.3,56.0,1478,5.52,6.15,2.56
0.83,Good,I,VS1,58.4,60.3,3198,5.03,6.29,2.22
0.63,Premium,D,SI2,61.3,55.0,939,4.89,6.75,2.44
0.93,Very Good,F,IF,61.2,56.0,6894,4.62,4.35,2.82
0.73,Premium,E,SI2,63.3,59.0,1022,4.6,4.94,4.43
3.06,Very Good,G,VS1,62.1,54.5,1457,5.95,5.35,2.89
2.54,Premium,I,VVS1,61.8,60.0,3163,5.39,5.47,3.86
2.12,Very Good,H,VS1,62.8,63.0,1148,6.07,5.97,2.95
0.61,Ideal,D,VS2,66.6,61.0,3011,5.25,5.71,4.16
3.28,Fair,E,VS1,63.1,55.0,4073,3.49,6.72,4.04
0.47,Ideal,D,SI1,62.1,64.0,1309,6.67,7.01,2.88
1.07,Very Good,D,SI1,62.9,60.0,940,7.54,6.71,3.04
0.64,Very Good,E,VS2,63.5,56.0,778,7.28,6.26,3.8
0.65,Very Good,F,VS1,58.2,56.0,2058,3.31,6.07,3.34
0.47,Very Good,F,IF,61.0,55.0,1598,4.7,6.21,3.48
0.68,Ideal,F,SI2,66.0,57.0,1830,4.68,7.47,3.2
0.29,Premium,I,VS2,60.5,56.0,6576,4.86,6.3,2.92
0.64,Ideal,G,VVS2,61.2,54.0,2525,5.02,5.56,2.8
0.4,Ideal,F,VVS2,60.8,57.0,917,5.35,6.64,3.48
0.72,Ideal,F,SI2,63.0,60.0,9352,6.61,3.14,3.46
0.42,Very Good,D,SI1,59.2,60.0,2149,5.98,6.44,3.37
0.41,Premium,H,SI1,62.9,60.0,910,4.99,5.72,3.41
0.56,Premium,G,VS2,64.2,58.0,5359,6.31,5.28,4.03
0.86,Ideal,F,SI2,62.0,61.0,3029,4.87,3.88,2.78
0.21,Premium,F,VVS1,60.3,60.0,854,5.71,5.74,2.43
0.67,Very Good,E,VS1,60.4,60.0,5871,5.28,6.95,3.02
0.78,Very Good,D,VVS2,62.1,56.0,1626,4.45,6.16,4.54
0.29,Premium,D,VS2,57.8,59.0,3937,5.21,5.69,3.49
0.51,Very Good,G,VVS1,61.4,57.0,2823,5.9,5.63,3.14
0.48,Fair,D,VS2,65.4,59.0,1235,4.64,3.21,5.03
0.5,Ideal,F,VS2,62.8,59.0,3674,4.18,5.6,3.29
0.34,Ideal,I,VVS1,62.4,56.0,8510,3.69,6.0,1.93
0.39,Premium,D,VS2,62.6,57.0,786,6.2,4.9,4.05
1.89,Very Good,F,VS1,59.6,56.0,1402,5.63,7.01,2.82
0.98,Ideal,I,VS1,60.2,55.0,14368,5.58,6.58,4.65
1.93,Ideal,G,SI1,62.1,58.0,1153,6.4,4.62,4.04
0.99,Very Good,G,VVS1,59.7,61.0,1432,4.63,4.01,4.59
0.91,Premium,I,SI1,63.0,59.0,1712,6.35,7.54,3.44
0.55,Premium,D,SI2,65.6,60.0,2193,7.34,8.15,3.91
0.61,Premium,F,SI2,61.7,62.0,1060,5.52,6.3,2.63
0.36,Very Good,H,SI1,60.1,61.0,18823,6.22,4.26,3.77
1.5,Premium,I,SI1,61.3,59.0,561,6.01,5.43,3.29
1.49,Very Good,J,VS1,62.4,61.9,6386,6.88,5.18,2.53
0.84,Very Good,D,SI2,58.0,54.0,10086,7.12,6.57,4.08
0.92,Good,H,SI1,61.2,59.0,1937,2.55,6.03,3.65
0.38,Very Good,J,SI1,60.7,64.0,5023,3.76,4.28,2.73
0.95,Good,F,VS1,60.9,60.0,1979,6.04,4.55,3.8
0.69,Very Good,G,VS2,62.7,59.0,13089,2.46,6.44,3.83
3.17,Premium,G,VVS2,59.8,59.0,2914,3.59,5.48,3.36
1.06,Ideal,I,IF,62.5,54.0,871,2.54,6.15,5.18
1.16,Very Good,H,VVS2,62.3,57.0,492,6.86,5.95,3.88
0.44,Very Good,I,VS2,61.4,58.0,2909,5.55,5.32,1.57
0.52,Good,F,VS2,62.3,57.0,18823,4.36,2.49,3.63
0.69,Ideal,J,SI2,59.9,58.0,326,6.17,8.65,3.53
1.46,Very Good,H,SI2,59.3,55.0,6500,5.51,3.58,3.23
0.77,Premium,G,VS2,60.3,61.0,8817,5.42,4.73,5.16
0.58,Very Good,H,SI1,63.7,58.0,3340,4.98,4.55,3.07
0.99,Very Good,I,VS1,62.2,57.0,11390,4.64,4.49,4.38
0.29,Very Good,G,VVS1,61.3,55.0,5135,6.06,6.62,3.46
0.57,Premium,H,SI1,62.8,57.0,2210,6.16,3.92,3.57
0.34,Ideal,F,VVS1,58.0,57.0,1455,6.16,5.22,3.26
0.42,Ideal,F,SI2,64.1,63.0,6878,6.61,4.99,3.63
0.47,Ideal,G,VS1,62.1,61.0,326,5.96,6.72,3.67
1.03,Very Good,I,VVS2,58.5,56.0,3751,4.44,6.71,2.91
2.8,Very Good,I,SI2,56.9,57.0,6065,4.55,7.28,4.29
2.79,Fair,J,SI2,61.5,63.0,508,5.97,5.44,4.7
1.74,Very Good,H,VS1,61.3,60.0,18823,5.41,5.29,3.0
1.36,Very Good,G,VS2,61.0,63.0,1169,6.45,6.25,3.22
0.61,Good,D,SI2,62.4,57.0,5196,3.42,6.69,3.8
0.56,Very Good,H,SI2,61.7,61.0,1496,5.77,6.74,4.08
1.0,Ideal,F,IF,61.0,57.0,4141,4.62,4.9,2.85
0.47,Ideal,F,IF,61.7,57.0,8386,4.92,4.86,4.39
1.14,Very Good,F,SI2,59.6,61.0,1222,4.17,5.43,2.74
0.5,Premium,F,SI2,59.9,59.0,1056,5.34,7.41,2.6
1.06,Good,I,VVS1,62.0,60.0,8001,7.23,7.17,3.62
0.26,Premium,I,SI1,55.8,59.0,3546,6.17,7.42,3.1
0.91,Fair,D,SI1,59.5,61.0,18823,5.59,4.13,2.13
0.58,Ideal,D,VS1,60.5,56.0,3924,5.6,6.35,2.54
1.1,Very Good,F,SI2,62.7,56.0,726,3.87,5.73,2.69
0.55,Premium,E,VS2,56.3,59.0,326,4.33,6.67,2.99
0.58,Ideal,F,VS1,61.5,64.0,2698,4.32,3.8,4.33
0.2,Very Good,H,SI1,64.5,59.0,8443,4.99,7.85,2.72
1.06,Good,F,VVS1,64.0,55.0,5069,4.49,3.88,4.48
0.68,Premium,J,SI2,63.1,57.0,4683,5.15,5.74,3.63
1.0,Very Good,F,VVS1,62.2,60.0,4200,7.11,6.08,3.72
0.37,Very Good,G,VS2,62.7,60.0,10860,7.89,5.76,2.32
0.73,Good,F,VS2,59.7,57.0,581,6.06,6.77,3.13
0.9,Very Good,I,VS2,60.7,64.0,730,5.83,5.51,2.31
0.36,Good,E,SI1,63.5,59.0,1530,4.37,5.07,2.87
1.59,Premium,G,SI1,62.5,58.0,3440,7.92,6.78,3.45
0.77,Premium,D,SI1,61.6,59.0,1530,5.15,5.86,3.27
0.78,Good,D,VS2,59.7,58.0,6261,4.57,4.55,4.4
1.16,Ideal,D,VVS1,62.5,60.0,3131,5.67,6.27,3.77
0.63,Very Good,G,SI2,62.8,56.0,1487,7.14,6.99,2.61
1.32,Very Good,J,SI1,60.5,53.4,13084,6.03,5.95,4.06
0.55,Very Good,I,SI1,63.5,60.0,3722,5.58,4.84,4.04
0.93,Premium,G,SI1,63.3,59.0,3167,7.73,3.98,2.76
0.41,Very Good,F,SI2,59.5,58.0,2035,6.33,7.0,3.37
0.3,Very Good,F,VS2,55.9,56.0,1761,6.85,5.56,2.75
0.56,Very Good,G,VVS2,63.2,57.0,3190,4.13,5.6,1.35
0.63,Ideal,F,IF,61.8,55.0,6797,7.63,4.82,3.81
0.61,Premium,G,SI2,61.0,61.0,1567,7.55,5.28,3.76
1.32,Very Good,F,SI2,62.1,57.0,2756,5.25,4.16,3.12
1.12,Good,H,VS1,63.0,60.0,970,5.74,5.2,3.73
0.97,Ideal,I,VS2,62.9,60.0,920,4.77,6.8,2.89
0.51,Premium,F,I1,67.7,55.0,1780,7.09,6.91,2.87
0.56,Very Good,E,SI1,61.3,58.0,3279,5.09,6.67,2.47
1.95,Fair,H,VS1,63.3,65.0,1852,5.27,6.17,2.32
0.86,Very Good,G,VVS1,61.8,62.0,5620,4.51,4.37,1.83
0.85,Premium,I,SI1,62.8,54.0,326,6.01,6.82,3.35
0.7,Ideal,D,VVS2,64.8,55.0,3184,5.82,5.22,4.15
1.28,Very Good,G,VVS1,61.2,54.0,2296,7.49,6.11,3.42
0.64,Ideal,I,SI2,59.6,58.6,2935,6.15,6.92,3.33
1.22,Premium,E,SI1,63.1,59.0,2438,5.87,7.38,2.57
0.39,Good,E,SI2,60.3,59.0,567,5.19,7.25,3.07
0.2,Ideal,F,I1,56.5,55.0,812,4.76,6.18,3.62
0.41,Very Good,F,SI1,60.8,55.0,356,4.37,5.15,3.52
1.4,Premium,F,VS2,60.2,59.0,450,4.28,5.75,2.41
0.74,Very Good,E,SI1,62.2,62.0,326,4.58,7.44,4.09
0.67,Very Good,G,SI2,62.8,59.0,15554,5.99,8.36,4.11
1.02,Premium,F,SI1,61.0,59.0,2877,5.33,6.23,5.1
0.48,Very Good,D,SI2,63.5,58.0,1000,7.68,4.62,3.52
0.55,Ideal,E,SI2,58.5,57.0,3483,5.3,5.08,3.96
0.51,Very Good,E,VS2,58.5,59.0,844,4.87,4.94,4.3
0.88,Very Good,I,VS2,61.8,55.0,5289,3.78,4.46,3.99
0.4,Ideal,D,SI2,63.2,58.0,976,4.58,6.57,2.75
0.33,Premium,D,VS1,62.5,62.0,1319,6.43,4.41,3.06
0.94,Good,D,VVS2,62.5,52.0,2064,5.96,7.24,2.85
0.61,Fair,G,SI1,62.6,56.0,854,4.01,7.41,4.11
1.26,Premium,E,IF,62.4,58.0,4019,6.23,6.05,4.52
0.45,Good,D,VS2,63.8,54.0,1127,5.36,6.92,2.53
1.27,Very Good,G,VVS2,60.6,54.9,730,7.91,6.57,4.99
0.74,Fair,F,SI2,59.4,60.0,3389,3.95,4.47,4.47
0.91,Fair,I,VVS2,62.1,62.0,16672,4.6,5.99,3.67
0.78,Very Good,D,VVS2,60.6,57.0,2097,5.44,5.03,1.76
0.6,Very Good,I,VS2,60.5,60.0,3938,4.59,5.48,3.23
1.12,Premium,G,IF,61.0,54.0,1115,5.8,5.19,2.92
0.89,Fair,I,SI1,59.5,55.0,12005,6.98,5.47,4.06
0.72,Premium,G,VS1,62.6,53.0,2114,5.56,5.8,4.75
1.49,Ideal,F,VS2,61.1,60.0,2048,6.65,5.66,3.39
1.19,Premium,F,VS2,63.0,62.0,356,6.67,6.71,4.47
0.99,Ideal,D,VVS1,62.2,54.0,3256,8.63,4.3,3.65
0.58,Very Good,F,VVS2,62.7,59.0,615,4.03,4.09,4.71
0.58,Very Good,G,VS2,60.8,55.0,502,5.35,4.46,2.84
0.55,Very Good,I,VVS2,63.1,54.0,1704,5.0,5.19,2.73
0.9,Ideal,E,VS2,63.1,53.0,326,4.35,5.03,4.15
2.71,Ideal,D,SI2,64.4,56.0,12289,5.97,5.08,3.38
1.77,Very Good,H,SI2,62.7,60.0,909,6.11,4.0,4.86
0.2,Premium,H,SI1,59.5,58.0,8870,5.56,4.92,3.63
0.64,Good,I,VS1,59.4,58.0,1253,5.54,5.54,4.02
0.69,Premium,G,VS1,60.3,60.0,686,7.05,5.61,3.37
1.0,Ideal,J,VS2,62.6,59.0,5407,5.71,6.27,4.62
1.08,Ideal,J,SI2,59.3,59.0,2295,5.69,5.54,2.53
0.2,Ideal,D,IF,59.0,58.0,2389,6.47,6.3,4.21
1.05,Fair,I,SI1,60.6,61.0,1504,4.08,4.23,2.21
1.43,Good,J,VVS2,63.0,57.0,1178,4.92,5.96,2.67
1.29,Very Good,H,VVS1,61.1,60.0,3918,5.89,6.59,5.47
0.53,Very Good,F,VS1,61.8,59.0,2925,6.39,3.7,4.18
1.06,Ideal,F,VS2,61.9,57.0,832,4.47,5.9,4.97
0.9,Very Good,E,VS2,61.4,59.0,1928,5.11,5.34,4.45
0.59,Ideal,E,VVS1,61.5,60.0,3037,7.19,5.52,4.22
2.55,Ideal,J,SI1,62.2,56.0,4693,5.05,6.1,2.56
0.78,Good,J,SI1,64.5,60.0,3293,5.43,6.45,4.02
0.81,Premium,G,VS2,61.9,56.0,1175,4.68,4.93,3.32
0.39,Very Good,H,VS1,60.8,54.0,1348,4.58,4.24,3.88
1.75,Very Good,H,VVS2,61.3,54.0,2402,9.54,5.09,3.86
0.82,Premium,E,SI2,65.0,59.0,1426,5.37,6.45,3.6
0.34,Premium,D,SI2,59.3,60.0,5762,4.74,5.98,3.54
0.52,Very Good,F,VVS2,59.7,56.0,1953,5.18,5.2,3.8
0.2,Premium,D,SI1,63.0,63.0,17249,6.68,6.53,4.02
0.34,Very Good,I,VVS2,61.4,64.0,1220,7.34,5.44,4.07
1.02,Very Good,E,SI1,62.9,59.2,5188,4.56,6.15,2.94
0.47,Fair,E,SI2,58.3,60.0,757,4.66,5.84,3.45
0.5,Very Good,F,SI1,60.8,58.0,6009,4.69,4.07,4.06
1.08,Premium,H,VVS1,62.2,57.0,2827,5.64,7.69,2.32
0.27,Premium,E,VVS1,62.8,55.0,872,6.51,5.26,3.21
0.55,Ideal,F,SI1,60.7,54.0,2840,5.22,4.34,5.03
0.89,Ideal,G,VS2,59.6,54.0,625,6.2,5.73,5.09
0.53,Ideal,F,I1,61.0,56.0,1446,4.72,5.34,3.64
0.24,Very Good,G,VVS2,62.8,59.0,9182,6.66,6.44,2.15
0.58,Premium,F,VVS1,62.8,54.0,5294,5.65,4.58,4.83
1.29,Very Good,G,VS1,60.8,55.0,5866,5.28,6.19,4.66
0.68,Good,H,VVS1,62.8,66.0,4449,6.08,6.21,2.98
0.39,Ideal,G,SI1,60.2,57.0,1084,5.37,8.08,3.85
0.8,Very Good,G,SI2,62.7,58.0,1201,7.9,5.49,1.32
1.7,Premium,I,SI2,63.4,57.0,326,5.17,7.35,2.51
0.38,Premium,I,SI1,60.0,55.0,3439,4.65,5.44,3.79
1.53,Very Good,I,SI1,62.7,57.0,326,5.25,5.68,4.24
0.44,Premium,F,VS1,61.1,57.0,3655,5.15,5.59,3.21
0.63,Premium,E,VS2,62.7,60.0,1119,6.48,4.4,4.02
1.02,Ideal,G,VS1,58.6,58.0,2506,5.91,7.58,1.88
0.2,Ideal,E,VS2,62.9,56.0,2213,4.56,5.97,3.96
1.07,Premium,H,VS2,58.8,59.0,1299,6.93,6.05,4.46
0.52,Ideal,F,SI1,61.3,55.0,505,7.39,5.41,3.28
0.4,Very Good,G,SI1,66.7,58.0,968,6.41,6.51,2.81
1.0,Premium,I,VVS2,60.1,53.8,4010,6.93,5.9,3.9
1.22,Premium,G,VS1,62.5,56.0,3767,7.74,4.14,3.62
1.62,Premium,I,SI1,61.3,59.0,954,6.47,5.11,3.14
3.02,Fair,J,VS2,61.7,56.0,6632,3.59,4.89,3.47
2.03,Very Good,I,VS2,63.5,53.0,5790,5.58,5.18,4.83
0.32,Premium,G,VS2,62.7,58.0,762,6.07,7.04,3.31
0.7,Ideal,F,VS1,60.2,57.1,5133,4.92,2.62,3.62
0.42,Premium,F,VS2,61.4,59.0,1662,5.91,6.23,2.15
1.41,Premium,H,SI2,60.7,58.0,18823,5.96,4.73,3.53
0.42,Premium,G,VVS2,60.0,54.0,7110,5.55,6.08,3.64
0.87,Ideal,J,VS1,61.8,57.0,1212,5.06,5.59,2.59
0.81,Premium,F,SI2,62.3,56.0,326,4.61,6.8,3.92
0.68,Ideal,G,VS2,58.4,59.0,867,6.33,4.05,3.32
0.27,Premium,G,VS1,62.7,61.0,10065,6.72,6.82,2.43
0.2,Ideal,I,VS1,57.5,57.0,13723,5.01,8.44,3.16
0.24,Fair,G,I1,58.2,60.0,958,6.98,5.52,3.58
1.52,Ideal,D,VS1,58.2,61.0,1239,6.19,5.7,2.8
0.32,Very Good,G,SI1,61.6,62.0,5999,5.62,5.9,1.72
1.4,Premium,I,SI2,60.3,56.0,1909,7.62,4.04,3.34
0.6,Very Good,E,VVS2,60.9,55.0,945,4.18,6.81,3.0
1.09,Fair,H,SI2,62.6,60.0,542,6.11,7.68,2.3
0.98,Very Good,J,VS2,58.4,61.0,2010,2.48,5.01,3.33
0.85,Ideal,H,IF,60.5,58.0,10851,4.23,6.73,2.24
0.67,Fair,F,VS1,61.5,58.0,1201,7.34,6.28,4.25
0.66,Premium,F,VS2,62.6,55.0,1186,6.42,4.47,3.95
0.8,Very Good,I,SI1,60.5,59.0,1629,5.02,4.17,3.72
0.2,Premium,E,SI2,60.5,58.0,3593,7.84,5.05,2.97
0.62,Very Good,F,VVS2,59.7,56.0,5965,4.69,4.74,2.79
0.34,Very Good,E,SI2,59.4,57.0,705,8.19,6.63,2.31
