_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,1960,1.5,64.2,3.99,77.12,New Zealand,3.84,61.61
,1955,2.21,57.49,1.79,61.31,New Zealand,2.76,74.19
,1980,7.61,73.65,1.47,65.68,New Zealand,6.96,56.0
,1995,7.51,67.43,5.68,67.74,New Zealand,4.67,
,1965,8.08,75.42,1.59,62.75,New Zealand,7.58,39.19
,1985,1.43,63.05,5.85,75.17,New Zealand,7.06,57.02
,1995,3.52,58.21,2.22,72.97,New Zealand,3.97,64.2
,1970,5.37,67.07,4.76,67.59,New Zealand,1.65,59.96
,1960,7.68,55.45,1.4,50.52,New Zealand,6.92,78.43
,1990,1.79,63.34,3.46,,New Zealand,5.93,58.35
,1970,1.81,56.8,8.23,69.7,New Zealand,7.24,
,1970,1.67,54.51,5.0,,New Zealand,4.41,63.18
,1970,4.67,73.29,4.65,70.01,New Zealand,7.13,80.13
,1990,8.12,59.44,2.62,71.29,Nigeria,1.17,78.79
,1970,4.27,50.91,3.44,60.95,Nigeria,3.11,
,1985,4.06,67.44,8.23,70.33,Nigeria,,53.83
,1960,7.53,62.39,8.23,80.38,Nigeria,5.21,58.63
,1980,1.14,78.43,,64.36,Nigeria,4.35,61.36
,2000,6.97,62.36,3.66,71.18,Nigeria,4.71,69.32
,1985,5.92,48.74,5.42,75.53,Nigeria,,78.33
,1985,1.29,57.86,3.7,63.62,North Korea,3.43,57.45
,1985,1.62,69.87,2.35,63.7,North Korea,5.74,57.83
,1960,4.51,64.73,3.1,66.15,North Korea,4.35,66.29
,1985,1.91,64.4,1.07,78.61,North Korea,3.95,65.12
,1985,3.47,62.48,3.52,69.75,North Korea,6.14,57.24
,1960,3.74,65.71,3.52,77.6,North Korea,5.73,45.92
,1975,4.16,75.05,2.37,63.1,North Korea,8.22,74.07
,1990,1.3,66.44,1.95,55.9,North Korea,8.17,64.52
,1990,2.69,55.78,1.3,62.56,North Korea,5.75,48.95
,1990,4.28,59.47,4.66,65.07,Norway,6.66,65.74
,1980,6.64,79.12,1.93,,Norway,7.76,59.02
,2000,1.18,63.36,,75.55,Norway,3.59,51.96
,2000,4.96,63.15,3.36,53.23,Norway,6.79,75.02
,1965,6.45,59.24,3.42,78.4,Norway,6.66,49.04
,1955,2.61,74.6,3.95,65.25,Norway,1.35,75.18
,1970,8.1,63.96,2.66,72.61,Norway,6.63,67.94
,2000,6.33,64.08,5.03,56.02,Norway,,66.61
,1955,5.77,56.95,5.65,81.57,Norway,3.86,68.66
,1960,3.13,65.44,2.52,64.46,Norway,4.98,64.33
,1985,4.25,72.35,5.83,47.19,Norway,5.92,66.31
,2000,5.3,65.63,3.27,64.61,Norway,4.52,69.24
,1970,5.38,64.2,1.5,,Norway,5.62,53.69
,1965,1.72,71.48,4.44,,Norway,5.23,80.24
,1975,6.77,65.84,5.07,,Norway,3.44,65.63
,1960,5.34,77.66,3.62,64.94,Pakistan,5.6,44.28
,1980,3.82,73.58,6.96,77.52,Pakistan,5.89,48.0
,1995,2.22,77.79,4.28,63.08,Pakistan,2.66,
,1975,6.72,71.64,2.37,,Pakistan,3.46,80.24
,1990,2.19,68.09,4.28,55.52,Pakistan,4.11,77.7
,1985,6.75,65.37,4.81,80.26,Pakistan,2.96,69.35
,1975,4.5,81.57,4.4,63.32,Pakistan,7.68,61.95
,2000,2.81,61.96,3.29,64.66,Pakistan,2.42,66.42
,1975,6.58,57.05,5.57,66.74,Pakistan,2.67,66.88
,2000,1.18,73.27,4.21,80.73,Pakistan,5.61,61.21
,1985,5.44,71.21,4.16,,Peru,7.82,68.03
,1970,5.78,81.57,2.31,,Peru,4.02,80.24
,1995,3.81,73.55,,60.6,Peru,5.63,64.57
,1985,1.1,70.13,2.33,80.7,Peru,1.19,63.44
,1970,3.92,66.9,3.81,65.62,Peru,1.54,53.25
,1980,3.09,65.12,5.94,57.69,Peru,8.1,80.24
,2000,4.37,52.58,4.96,57.34,Peru,2.78,74.97
,1995,6.63,56.76,1.34,71.96,Peru,7.21,66.61
,1980,5.77,73.18,3.57,71.35,Peru,7.85,
,1965,3.5,61.93,3.65,75.35,Peru,4.84,78.22
,1990,4.43,77.58,1.76,56.46,Peru,3.57,55.07
,1960,4.43,60.63,2.03,68.54,Philippines,5.37,71.36
,1955,5.27,58.22,,65.38,Philippines,4.23,68.57
,1975,5.88,81.57,5.38,67.39,Philippines,3.6,66.53
,1995,3.89,59.38,4.3,62.19,Philippines,,74.91
,1995,7.09,76.13,3.38,56.89,Poland,5.42,67.7
,1980,4.18,81.57,6.26,62.85,Poland,3.79,61.75
,1985,1.46,65.02,,81.57,Poland,5.27,51.95
,1985,4.05,62.43,2.15,66.3,Poland,4.7,59.12
,1970,3.0,81.57,2.61,63.46,Poland,5.19,57.65
,1985,1.14,51.66,8.23,70.33,Poland,1.59,69.8
,1975,5.11,47.14,5.75,74.3,Poland,6.49,63.81
,2000,1.26,64.47,2.91,68.89,Poland,1.4,64.43
,1985,3.66,59.27,3.29,,Poland,7.34,55.37
,1985,7.7,67.44,7.68,,Portugal,6.02,
,1980,8.06,52.95,4.12,57.8,Portugal,3.99,80.24
,1965,5.74,69.86,2.67,69.8,Portugal,7.12,72.09
,1970,1.83,77.27,5.43,75.89,Portugal,5.63,
,1955,4.33,67.07,1.03,81.57,Portugal,,61.65
,2000,7.89,55.69,3.48,64.81,Portugal,3.24,64.23
,2000,3.84,63.39,,60.59,Portugal,4.59,65.82
,1960,5.34,74.93,3.63,63.19,Portugal,7.68,46.87
,1955,2.85,76.95,3.48,79.34,Portugal,4.9,60.47
,1990,5.62,53.28,1.81,75.74,Portugal,,80.24
,1970,2.59,66.84,3.07,62.34,Rwanda,,
,1955,6.37,59.8,8.23,61.66,Rwanda,5.85,79.51
,1960,4.65,68.75,,80.62,Rwanda,4.73,80.24
,1990,2.7,81.57,6.77,45.98,Rwanda,,68.89
,1995,1.15,60.24,2.07,50.69,Rwanda,5.89,78.54
,1960,2.61,75.36,2.66,65.69,Rwanda,6.2,
,1995,6.33,42.79,1.24,59.0,Rwanda,5.18,
,1985,7.76,59.91,3.91,64.67,Rwanda,4.28,65.04
,1980,2.25,57.81,7.62,66.06,Saudi Arabia,5.19,52.82
,1980,6.28,71.62,1.47,,Saudi Arabia,,69.23
,1970,7.9,70.34,4.8,62.0,Saudi Arabia,5.37,58.76
,1980,3.4,77.68,1.99,69.72,Saudi Arabia,2.77,56.11
,1980,3.27,56.43,1.95,64.71,Saudi Arabia,,70.34
,1975,4.06,68.95,5.28,74.32,Saudi Arabia,,64.91
,1985,2.28,61.21,,73.89,Saudi Arabia,1.24,67.53
,1955,2.28,60.38,2.57,76.67,Saudi Arabia,2.86,51.13
,2000,3.02,79.08,2.22,66.9,Saudi Arabia,8.1,66.66
,1960,1.52,63.33,3.27,55.92,Saudi Arabia,6.36,68.18
,1970,8.15,60.53,4.71,72.33,Saudi Arabia,4.24,74.19
,2000,2.98,66.83,7.81,61.66,South Africa,4.68,66.96
,1975,1.12,73.72,1.29,68.43,South Africa,8.09,79.51
,1960,2.93,59.09,,61.25,South Africa,3.67,75.24
,2000,3.19,70.3,2.0,68.69,South Africa,7.58,67.3
,1960,3.04,59.81,2.73,70.52,South Africa,2.76,58.32
,1985,4.75,62.61,8.23,73.91,South Africa,2.13,61.99
,1960,3.08,60.7,3.36,,South Africa,2.42,76.56
,1970,6.68,59.81,1.5,,South Korea,7.14,64.5
,2000,2.15,63.34,1.7,76.8,South Korea,7.49,56.58
,1995,7.29,81.57,1.99,72.1,South Korea,3.1,80.24
,2000,5.52,78.74,3.44,67.1,South Korea,7.47,
,1970,2.56,70.91,1.93,74.49,South Korea,1.89,
,1970,3.02,65.7,3.31,66.24,South Korea,6.61,61.89
,1985,6.98,81.57,1.67,63.89,South Korea,6.19,55.17
,1980,2.5,54.21,,,South Korea,3.04,63.81
,1970,8.2,81.57,4.92,64.65,South Korea,5.26,54.69
,1970,7.61,64.81,7.37,74.05,South Korea,7.75,
,1985,3.54,78.44,1.82,81.57,South Korea,6.26,49.07
,1960,6.2,72.89,8.23,59.42,South Korea,3.43,72.86
,1970,7.45,71.99,2.25,71.9,Spain,1.76,53.77
,1955,5.82,68.93,4.89,76.99,Spain,5.79,73.27
,1965,2.17,76.17,3.1,,Spain,6.26,67.33
,1965,5.31,48.46,1.7,65.95,Spain,1.28,61.53
,1980,5.2,67.6,3.44,73.41,Spain,1.52,72.43
,1975,7.28,71.06,,60.51,Spain,7.5,51.84
,1990,1.13,70.59,2.91,68.85,Spain,3.64,72.34
,1965,6.74,68.73,8.23,49.99,Spain,4.19,54.7
,1955,2.04,77.84,3.73,53.28,Spain,1.68,57.15
,1980,6.43,69.61,2.86,64.53,Spain,,51.56
,1995,4.07,43.36,1.74,59.27,Spain,6.55,63.79
,1975,6.03,67.72,5.08,67.74,Spain,6.34,74.7
,1980,7.56,65.17,3.49,64.72,Spain,6.22,55.39
,1995,1.86,47.64,4.09,62.98,Spain,7.56,51.85
,1965,5.23,56.47,1.84,67.81,Spain,6.53,75.86
,1980,3.2,56.96,2.07,66.57,Switzerland,5.41,66.57
,2000,3.08,79.37,3.22,54.92,Switzerland,3.15,67.57
,1985,7.66,55.83,1.03,69.84,Switzerland,1.79,60.85
,1965,5.16,70.38,2.06,68.96,Switzerland,5.89,66.82
,1985,4.81,76.26,2.59,65.0,Switzerland,7.39,
,1980,2.93,43.53,3.47,72.05,Switzerland,4.08,80.24
,1965,2.49,76.01,3.27,54.91,Switzerland,8.15,69.87
,1955,3.55,63.01,8.23,,Switzerland,7.19,80.24
,1970,4.79,68.92,6.42,61.25,Switzerland,2.43,66.73
,1990,3.33,62.17,7.58,71.2,Switzerland,4.77,60.65
,1970,7.26,54.38,4.53,52.1,Turkey,1.17,76.38
,1960,2.23,47.92,,69.34,Turkey,7.0,54.95
,1995,6.01,62.0,2.01,68.63,Turkey,7.04,79.88
,1975,5.47,72.45,3.13,56.9,Turkey,7.62,76.7
,1995,4.11,71.0,1.59,63.59,Turkey,,78.63
,1965,4.62,72.97,,69.31,Turkey,,76.44
,1990,6.67,66.96,5.03,,Turkey,,62.46
,1985,3.68,81.57,3.05,65.52,United Kingdom,7.26,67.93
,1975,5.58,67.7,4.24,61.62,United Kingdom,7.06,
,1990,7.53,52.26,3.83,76.37,United Kingdom,5.05,59.51
,1975,2.79,75.66,3.75,71.1,United Kingdom,4.32,54.47
,1985,4.95,54.14,2.35,68.33,United Kingdom,5.27,53.9
,1955,2.05,61.1,5.76,64.98,United Kingdom,1.37,61.35
,1970,8.18,55.19,2.36,66.46,United Kingdom,4.64,
,1965,4.86,59.82,7.02,75.02,United Kingdom,2.06,63.43
,1995,3.82,64.71,3.35,81.57,United Kingdom,6.26,64.78
,1975,3.4,48.13,,81.57,United Kingdom,1.45,72.96
,1955,4.51,74.64,3.06,70.94,United Kingdom,3.22,73.65
,1975,4.93,66.86,5.37,76.32,United Kingdom,4.31,
,1970,4.03,63.64,6.29,68.18,United Kingdom,,57.2
,1955,2.8,64.49,,64.3,United Kingdom,5.05,
,1980,7.31,57.7,2.73,70.76,United Kingdom,5.27,
,1985,7.07,59.56,4.2,78.85,United States,6.25,65.56
,1995,6.83,62.41,,59.05,United States,1.81,65.48
,1995,4.1,69.32,,72.34,United States,2.7,
,1965,2.07,61.75,1.16,62.45,United States,7.19,80.24
,1975,6.77,56.4,3.06,61.0,United States,8.01,
,1975,2.35,58.19,3.0,57.28,United States,2.98,56.45
,1975,2.42,62.02,8.23,53.0,Venezuela,2.74,
,1990,8.12,77.01,4.62,68.3,Venezuela,3.84,73.16
,1980,3.02,57.23,1.7,81.57,Venezuela,5.13,77.55
,2000,2.53,79.08,3.09,76.44,Venezuela,6.35,
,1970,7.38,69.0,3.46,63.14,Venezuela,6.49,66.47
,1990,2.53,70.67,4.16,69.07,Venezuela,4.99,57.95
,1980,7.84,63.03,,62.0,Venezuela,1.4,65.91
,1970,3.31,59.35,2.19,61.85,Venezuela,7.1,61.34
