_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,1970,7.31,74.62,6.22,78.61,New Zealand,3.19,50.48
,1990,4.45,77.95,,56.08,New Zealand,6.1,69.2
,1960,5.14,67.58,2.16,65.48,New Zealand,8.11,74.53
,1990,6.13,60.43,2.7,62.66,New Zealand,6.08,65.42
,1985,6.74,81.28,4.44,65.43,Nigeria,7.51,70.62
,1995,2.07,64.92,6.8,77.49,Nigeria,4.57,68.25
,1985,6.18,65.11,6.97,70.79,Nigeria,4.46,57.69
,1955,6.64,58.62,4.29,,Nigeria,4.59,73.84
,1985,5.24,69.92,2.58,65.66,Nigeria,,
,1995,4.13,56.58,2.71,81.57,Nigeria,5.12,
,1960,8.2,73.44,1.85,72.67,Nigeria,5.69,76.58
,1965,2.29,60.81,3.89,65.99,Nigeria,3.22,
,1960,6.51,62.07,2.2,69.69,Nigeria,6.31,74.5
,2000,6.72,54.2,4.59,56.01,Nigeria,6.72,72.85
,1985,2.89,69.06,8.23,74.92,Nigeria,6.24,80.24
,1960,3.92,71.33,2.82,55.43,Nigeria,6.48,42.61
,1965,4.19,67.79,2.66,59.72,Nigeria,7.94,62.28
,1995,6.45,58.92,2.2,66.9,North Korea,3.7,56.86
,1965,3.22,59.53,4.3,,North Korea,4.64,68.53
,1975,5.37,76.53,3.59,77.9,North Korea,3.49,80.24
,1980,1.36,53.99,2.42,74.65,North Korea,6.49,67.69
,1990,1.88,60.79,3.29,61.05,North Korea,7.01,63.68
,1990,6.83,56.42,2.16,46.33,North Korea,3.36,80.2
,1955,4.65,72.85,2.47,81.57,North Korea,8.0,63.32
,1980,1.61,79.49,2.89,79.87,North Korea,3.47,55.03
,1955,1.42,51.42,4.66,59.06,North Korea,5.91,56.73
,1995,7.05,65.08,,60.39,North Korea,6.89,54.28
,1985,4.19,52.27,8.23,74.45,Norway,4.93,58.57
,1960,2.17,81.57,1.43,,Norway,3.78,80.24
,1995,7.48,69.7,6.9,75.63,Norway,7.75,45.85
,1955,5.87,48.58,2.58,65.48,Norway,7.63,60.59
,1975,7.09,77.26,6.9,66.42,Norway,3.99,73.88
,1985,3.71,71.28,1.72,55.92,Norway,1.68,
,1975,6.14,65.89,2.62,75.09,Norway,6.32,
,2000,2.19,76.9,2.43,54.85,Norway,,55.2
,1975,5.32,66.94,2.68,76.22,Pakistan,,
,1980,1.71,47.84,2.57,71.98,Pakistan,1.71,75.85
,1985,3.26,56.32,3.66,70.39,Pakistan,1.85,
,1965,1.66,78.99,,68.7,Pakistan,1.82,77.45
,1955,1.15,56.68,2.26,66.01,Pakistan,2.21,73.3
,1975,5.49,81.57,5.45,63.04,Pakistan,7.08,
,1990,6.99,72.15,3.07,,Peru,8.02,61.13
,1990,7.79,74.56,5.89,58.44,Peru,7.4,62.82
,1960,5.07,60.28,3.23,72.47,Peru,8.06,55.01
,2000,4.13,79.43,8.23,69.23,Peru,,71.95
,1965,2.24,62.47,3.73,70.82,Peru,8.06,71.36
,1965,6.91,50.84,2.21,64.4,Peru,3.32,54.24
,1975,1.17,73.05,6.86,,Peru,4.48,53.94
,1955,2.59,77.44,2.75,73.25,Peru,2.68,69.36
,1985,3.81,79.35,2.13,76.25,Peru,6.8,
,1980,2.61,57.84,3.88,52.1,Peru,5.24,68.07
,1975,3.1,68.96,1.83,,Philippines,4.75,
,1975,4.5,77.1,4.0,75.75,Philippines,,51.34
,1975,6.06,71.99,,,Philippines,5.9,63.19
,1975,3.24,81.57,,57.51,Philippines,5.06,55.36
,1995,5.17,61.44,1.89,75.77,Philippines,5.5,66.88
,1965,1.98,67.94,2.22,68.5,Poland,7.99,60.57
,1975,2.97,80.87,,79.64,Poland,6.49,56.13
,1960,4.56,78.67,2.04,70.04,Poland,7.31,60.72
,1975,7.57,66.81,,58.78,Poland,5.42,60.79
,1985,5.16,60.7,,75.02,Poland,7.4,69.57
,2000,5.88,70.37,4.44,60.31,Poland,4.99,80.24
,2000,5.22,64.1,2.75,70.04,Portugal,5.91,77.2
,1990,4.23,81.57,3.07,78.74,Portugal,2.39,69.22
,1975,5.05,77.12,4.13,65.18,Portugal,7.36,
,1985,3.89,47.16,3.39,77.14,Portugal,3.86,
,1985,3.78,63.31,1.64,80.69,Portugal,4.67,67.31
,1995,8.04,69.4,2.79,81.57,Portugal,7.27,65.07
,2000,5.9,69.96,3.29,61.68,Portugal,,74.66
,1980,3.76,72.95,4.56,54.87,Portugal,4.51,80.24
,1990,6.1,76.33,4.91,71.9,Portugal,1.3,65.99
,1980,2.37,57.64,2.9,71.86,Portugal,4.47,69.2
,1995,2.31,62.79,,,Portugal,1.98,58.65
,1985,4.67,81.57,5.52,56.56,Portugal,4.42,61.25
,1965,4.36,74.86,2.3,56.43,Portugal,5.73,67.35
,1970,1.62,66.13,3.58,,Portugal,6.39,68.75
,1995,1.66,59.5,6.58,56.44,Rwanda,,70.14
,2000,4.34,77.43,1.76,73.66,Rwanda,7.3,52.43
,1970,2.16,81.57,2.71,59.14,Rwanda,4.28,39.49
,1975,5.46,71.19,1.83,55.89,Rwanda,1.47,57.5
,1960,4.39,65.05,6.88,62.35,Rwanda,8.17,49.18
,1955,7.13,55.61,6.2,,Rwanda,2.1,57.44
,1995,5.48,75.63,1.03,68.44,Rwanda,4.16,38.32
,1985,4.12,77.49,,63.86,Rwanda,7.74,68.09
,1980,3.85,53.18,5.23,55.29,Rwanda,2.22,65.08
,1970,6.67,55.11,2.13,71.5,Saudi Arabia,5.87,52.8
,1985,7.65,51.35,5.26,68.56,Saudi Arabia,5.31,60.09
,1980,7.46,62.28,3.0,63.39,Saudi Arabia,4.96,80.24
Data courtesy of Gapminder.org,1970,2.11,81.57,4.62,60.88,Saudi Arabia,,48.98
,1955,2.52,64.68,4.69,64.03,Saudi Arabia,7.34,
,1970,6.46,59.5,5.11,67.32,Saudi Arabia,7.88,67.6
,1965,6.43,62.61,,68.01,Saudi Arabia,8.18,64.07
,1995,5.37,70.52,6.25,78.82,Saudi Arabia,,66.52
,1985,4.34,66.44,,59.89,Saudi Arabia,2.61,60.96
,1955,1.86,80.11,2.15,72.36,Saudi Arabia,6.13,74.27
,1985,4.78,73.46,3.58,67.49,Saudi Arabia,6.46,67.17
,1995,2.24,62.79,3.34,,Saudi Arabia,4.67,78.37
,1975,5.64,56.25,6.47,80.58,Saudi Arabia,4.85,50.48
,1985,5.78,54.58,3.04,59.01,Saudi Arabia,5.16,59.26
,2000,4.0,65.08,3.69,58.07,Saudi Arabia,2.58,75.07
,1975,1.91,64.36,4.31,64.85,Saudi Arabia,3.09,64.65
,1970,7.26,76.91,5.24,76.67,Saudi Arabia,6.55,57.29
,1970,1.41,67.92,,,South Africa,5.97,57.66
,1995,6.45,62.54,,47.01,South Africa,5.09,61.05
,2000,1.46,46.42,,64.71,South Africa,2.05,57.59
,1990,7.26,63.84,,,South Africa,8.05,62.26
,1995,7.96,76.92,1.48,73.11,South Africa,,
,1975,7.37,78.55,2.74,48.01,South Africa,2.25,80.24
,2000,4.79,76.74,4.06,62.02,South Africa,1.32,72.01
,2000,1.83,81.57,2.04,48.55,South Africa,1.6,51.97
,1985,1.91,65.85,3.62,67.75,South Korea,5.68,78.0
,1975,5.25,79.92,2.37,63.51,South Korea,3.58,80.24
,1965,4.69,69.9,1.77,45.94,South Korea,6.82,68.27
,1960,5.51,79.77,5.38,61.46,South Korea,1.35,64.5
,1960,7.3,74.37,7.55,60.89,South Korea,5.39,51.87
,2000,5.54,58.41,,81.57,South Korea,4.99,50.02
,1995,4.52,64.28,1.52,81.57,South Korea,2.97,60.11
,1960,3.63,57.58,3.6,74.93,South Korea,7.85,65.76
,1965,5.19,77.77,2.48,65.06,Spain,4.77,53.05
,1955,4.71,67.56,2.76,77.1,Spain,1.71,55.55
,1980,2.48,81.57,2.25,61.88,Spain,8.09,76.19
,1985,2.18,79.77,2.36,62.32,Spain,5.81,
,1980,3.82,51.76,3.22,65.65,Spain,2.3,
,1965,3.08,70.33,,80.23,Spain,,71.6
,1990,5.61,54.94,1.86,58.21,Spain,,69.55
,1965,2.15,81.57,6.82,77.28,Spain,3.98,47.32
,1975,7.51,52.35,1.57,67.57,Spain,7.64,61.9
,1985,6.54,69.64,3.24,77.26,Spain,2.54,
,2000,5.9,68.49,3.17,74.84,Spain,6.61,58.81
,1980,1.31,69.63,1.03,54.8,Spain,5.75,35.78
,1970,6.94,69.87,2.12,,Switzerland,4.25,
,1955,7.38,55.7,3.35,59.32,Switzerland,4.21,45.5
,1985,3.74,47.89,5.32,75.0,Switzerland,2.7,
,1965,4.17,44.35,2.86,81.57,Switzerland,4.93,64.22
,1975,5.49,67.4,6.46,61.43,Switzerland,1.17,57.33
,2000,1.29,72.25,2.41,,Switzerland,4.26,66.58
,1955,3.02,63.85,3.46,67.01,Turkey,7.97,78.08
,2000,4.92,73.14,1.28,61.32,Turkey,5.89,79.06
,1970,1.65,59.57,7.94,69.76,Turkey,7.03,69.07
,1960,2.09,70.78,3.88,60.41,Turkey,3.24,76.7
,1990,3.34,70.29,1.03,67.86,Turkey,3.44,61.86
,1995,1.51,79.13,,77.4,Turkey,2.12,
,1980,7.14,57.23,2.72,50.14,Turkey,4.17,45.47
,1985,3.69,58.79,1.84,72.6,Turkey,6.15,57.1
,1955,5.67,68.76,2.51,68.65,Turkey,3.73,69.22
,1995,5.3,48.58,1.03,59.28,Turkey,5.55,
,1965,2.49,71.93,1.5,63.32,United Kingdom,6.26,65.68
,1970,3.2,65.86,,58.77,United Kingdom,2.15,58.58
,1970,5.31,76.18,5.26,51.45,United Kingdom,,69.88
,1990,1.55,68.42,1.07,75.62,United Kingdom,1.21,75.07
,1990,4.32,49.34,8.23,66.24,United Kingdom,6.68,76.96
,1980,6.49,81.57,3.43,58.32,United Kingdom,3.56,63.02
,1955,2.14,81.57,3.46,,United Kingdom,8.12,73.53
,1985,5.89,80.12,8.18,74.41,United Kingdom,5.35,65.27
,1960,2.5,60.59,4.53,64.09,United Kingdom,3.47,47.47
,1960,2.15,50.65,1.92,74.15,United Kingdom,4.64,53.26
,1985,4.56,81.57,3.64,74.93,United Kingdom,3.68,62.61
,1960,4.28,64.48,2.84,70.97,United States,2.4,69.06
,1975,8.03,81.22,5.03,61.56,United States,1.48,71.66
,1995,1.85,67.44,7.33,56.32,United States,5.25,66.33
,1955,4.1,76.1,5.1,62.07,United States,5.62,61.04
,1990,3.92,53.16,3.65,69.57,United States,4.97,56.31
,1965,1.1,53.35,4.75,69.31,United States,3.5,60.86
,1980,4.4,59.7,4.61,49.87,United States,7.41,59.05
,1975,5.25,74.29,4.67,63.22,United States,2.82,64.13
,1995,7.41,81.57,7.6,80.97,United States,7.57,79.08
,1995,2.29,78.95,2.86,71.22,United States,7.06,54.88
,1955,2.33,68.59,1.53,69.48,United States,6.96,54.65
,1955,2.55,81.57,4.02,58.09,United States,,52.84
,1965,7.62,52.69,3.87,67.28,United States,,36.71
,1980,1.3,75.04,,70.08,United States,2.59,60.66
,1965,4.11,46.27,4.0,75.13,United States,1.77,71.84
,1995,4.48,67.63,2.08,66.69,Venezuela,,66.53
,1975,5.44,60.27,,61.12,Venezuela,1.96,52.17
,1955,2.55,51.29,1.27,56.25,Venezuela,2.54,67.08
,1990,5.08,68.55,8.23,64.01,Venezuela,1.75,71.59
,1970,3.99,55.15,1.74,62.77,Venezuela,6.88,74.49
,1960,8.21,76.44,,76.27,Venezuela,1.26,63.91
,1980,1.64,69.76,,48.88,Venezuela,2.07,72.61
,1985,7.05,80.0,2.51,74.13,Venezuela,6.6,68.14
,1965,4.93,58.67,3.34,59.18,Venezuela,4.92,53.55
,2000,4.6,41.56,3.57,81.57,Venezuela,5.67,76.9
