_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,1975,1.74,61.52,7.11,75.28,Nigeria,4.71,57.37
,2000,4.78,68.93,2.96,68.55,Nigeria,1.55,57.07
,1965,5.52,60.85,1.63,74.5,Nigeria,1.32,
,1995,5.13,55.12,1.54,65.5,Nigeria,3.68,80.24
,1955,7.51,54.46,4.52,51.04,Nigeria,6.34,60.12
,1985,5.32,66.49,,63.19,Nigeria,6.41,64.61
,1995,4.23,66.55,2.26,54.37,Nigeria,5.21,64.53
,1955,1.28,69.82,2.01,60.61,Nigeria,1.84,68.21
,1985,6.09,81.57,1.6,79.62,North Korea,1.33,61.81
,1985,1.35,78.45,6.38,81.57,North Korea,,78.29
,1960,5.34,61.27,4.83,68.48,North Korea,,63.11
,1970,4.4,74.95,,73.85,North Korea,6.69,66.39
,1995,7.5,67.97,,67.6,North Korea,3.69,50.54
,2000,4.34,50.95,3.4,77.17,North Korea,5.04,71.17
,1980,6.62,58.27,2.85,59.17,North Korea,5.82,80.24
,1970,5.8,79.08,1.58,79.83,North Korea,7.43,67.84
,1980,1.79,57.35,5.65,68.68,North Korea,,69.17
,1970,3.34,54.46,,75.2,North Korea,,80.24
,1990,3.94,46.8,,47.63,North Korea,5.61,59.77
,1970,4.1,65.98,2.75,73.83,North Korea,,71.98
,1955,1.46,78.29,3.5,58.51,North Korea,1.49,
,1985,3.21,60.46,,61.1,Norway,,54.47
,1970,2.12,62.42,1.9,78.99,Norway,1.21,49.35
,1980,8.12,59.97,2.8,77.21,Norway,6.63,70.46
,1965,6.05,81.57,,50.24,Norway,3.08,62.18
,1985,7.51,57.22,5.61,57.64,Norway,7.32,70.13
,1990,3.39,70.05,1.84,59.79,Norway,2.1,73.26
,1960,3.89,67.68,,55.37,Norway,5.33,80.24
,1980,7.12,81.57,3.17,57.4,Norway,2.3,80.24
,1955,3.37,46.86,2.13,70.85,Norway,6.11,
,1960,4.98,80.69,2.46,,Norway,6.24,62.11
,1990,8.17,59.97,6.45,63.71,Norway,8.14,72.76
,1970,6.39,75.42,7.96,40.83,Norway,3.49,61.17
,1975,6.21,45.91,,74.69,Norway,8.07,69.82
,1975,1.69,70.55,2.54,73.18,Norway,4.45,56.82
,1995,1.61,56.74,5.8,57.23,Pakistan,5.88,60.3
,1985,1.54,60.82,1.03,71.74,Pakistan,2.67,
,1975,1.81,75.7,1.78,64.1,Pakistan,3.94,65.13
,1960,1.31,64.89,5.86,70.26,Pakistan,4.16,62.54
,1975,1.25,68.71,2.78,58.79,Pakistan,3.49,60.78
,1965,1.74,72.78,,66.56,Pakistan,4.84,
,1990,2.01,52.73,1.92,53.44,Pakistan,1.85,71.94
,1960,2.87,73.28,2.63,68.3,Peru,5.65,80.24
,1965,1.6,68.48,4.03,73.83,Peru,7.49,80.24
,1980,3.75,64.86,3.07,60.8,Peru,3.21,58.89
,1980,1.65,55.32,2.84,59.29,Peru,7.13,67.96
,1960,1.19,76.01,1.92,58.16,Peru,8.13,59.24
,1985,4.97,57.74,5.53,54.92,Peru,3.64,61.39
,1985,6.85,81.57,1.03,,Peru,4.3,80.24
,1960,2.91,64.65,1.69,74.27,Peru,,73.96
,2000,6.23,53.83,3.49,73.17,Peru,7.27,68.43
,1960,4.48,68.41,3.4,52.82,Peru,7.81,75.39
,1955,4.52,58.07,,68.46,Peru,6.21,75.84
,1975,6.78,65.47,3.89,56.67,Peru,8.02,56.25
,1990,6.98,77.05,5.73,76.29,Peru,3.07,53.33
,1985,5.4,53.17,1.62,74.64,Philippines,3.29,68.5
,1990,4.96,65.06,3.85,72.94,Philippines,4.18,66.04
,2000,1.12,59.42,4.17,70.31,Philippines,2.14,63.26
,1995,2.2,69.99,1.69,49.42,Philippines,,74.77
,1995,5.47,69.57,2.45,81.57,Philippines,2.51,69.27
,1985,2.49,67.23,8.04,47.49,Philippines,,57.4
,1965,3.96,59.22,1.26,62.88,Philippines,2.04,
,1965,3.98,56.17,2.47,67.67,Philippines,6.21,58.82
,1995,7.27,51.06,1.69,74.64,Philippines,1.56,63.07
,1985,4.03,51.25,3.75,56.63,Philippines,1.99,74.72
,1995,5.86,59.33,,,Poland,7.21,80.24
,1955,2.78,66.92,8.23,71.9,Poland,5.59,63.59
,1970,3.72,60.98,1.85,66.51,Poland,4.85,
,1980,1.05,38.99,2.9,60.92,Poland,5.63,64.96
,1990,1.07,62.01,1.57,71.17,Poland,7.55,59.27
,1980,2.7,64.13,2.9,58.68,Poland,4.71,67.19
,1985,4.41,61.64,7.14,65.67,Poland,6.86,64.57
,1960,3.77,68.31,,52.88,Poland,7.55,68.49
,1980,7.61,70.02,4.27,51.57,Poland,5.23,62.85
,2000,4.33,72.6,4.17,,Poland,7.9,59.95
,1985,3.79,74.21,4.88,55.42,Poland,2.91,63.79
,1980,5.81,61.99,2.56,70.06,Poland,7.11,75.88
,1995,4.84,57.43,8.23,81.57,Poland,7.21,62.46
,1990,1.55,56.35,2.13,81.57,Poland,1.29,
,2000,4.98,59.39,3.71,81.57,Poland,,65.6
,1965,2.83,77.66,2.69,,Poland,5.49,80.24
,1980,5.49,76.49,3.1,81.57,Poland,4.85,61.2
,1955,7.71,58.77,3.03,74.12,Poland,3.56,61.43
,1965,7.75,81.57,1.87,66.11,Poland,2.9,68.31
,1975,4.77,51.8,5.44,,Poland,2.27,56.31
,1955,5.4,81.57,2.77,66.37,Portugal,2.28,63.95
,1965,2.86,78.12,5.92,80.32,Portugal,3.38,59.22
,1990,3.69,75.23,,64.66,Portugal,,80.24
,1965,2.88,55.31,2.64,71.75,Portugal,4.95,
,1975,1.05,52.46,1.33,,Portugal,6.08,74.63
,1990,2.24,81.57,3.95,52.56,Portugal,3.71,
,1995,6.4,70.82,,81.57,Portugal,1.61,
,1965,6.08,70.55,2.97,65.03,Portugal,1.77,72.15
,1960,1.92,77.49,,69.73,Portugal,4.63,59.28
,2000,7.07,67.99,,48.57,Portugal,5.16,56.69
,1975,5.88,73.67,3.39,79.47,Portugal,5.07,60.3
,1970,2.27,62.67,3.04,62.4,Rwanda,6.04,55.22
,1975,2.98,55.37,4.73,57.9,Rwanda,5.77,52.29
,1970,4.1,67.77,3.06,63.96,Rwanda,6.44,66.04
,1970,7.31,76.52,3.4,66.3,Rwanda,,72.76
,1980,5.74,68.74,1.58,77.76,Rwanda,5.0,70.96
,1995,5.35,67.53,2.9,71.69,Rwanda,3.45,66.77
,1960,7.01,77.65,2.17,69.2,Rwanda,2.17,
,2000,5.41,73.58,1.36,75.74,Rwanda,8.01,70.77
,1995,2.95,74.13,2.95,78.15,Rwanda,8.19,75.23
,1980,1.06,54.87,1.95,75.67,Rwanda,8.06,80.24
,1995,1.23,64.93,3.92,81.57,Rwanda,1.36,
,1985,7.33,68.32,2.0,59.89,Rwanda,3.86,63.24
,1990,7.36,68.82,1.03,60.46,Rwanda,1.77,
,1995,2.17,79.54,2.89,75.57,Saudi Arabia,,61.73
,1985,1.69,62.82,3.12,81.57,Saudi Arabia,1.88,
,1990,2.45,67.75,3.13,46.72,Saudi Arabia,6.0,68.62
,1965,7.96,74.79,3.09,62.24,Saudi Arabia,7.89,
,1980,4.93,59.75,4.95,78.77,Saudi Arabia,3.27,50.61
,1965,2.14,68.32,7.07,72.63,Saudi Arabia,7.91,64.61
,2000,4.92,67.1,1.63,69.92,South Africa,3.13,
,1970,5.81,68.58,3.41,72.51,South Africa,5.49,65.16
,1995,1.33,80.08,4.34,71.37,South Africa,5.58,54.78
,1965,4.99,81.57,1.44,69.76,South Africa,1.92,52.11
,1975,1.04,59.05,7.0,53.46,South Africa,6.64,62.33
,1975,4.3,78.96,5.32,65.57,South Africa,4.29,75.0
,1980,1.22,70.44,1.99,60.83,South Africa,,66.73
,1960,6.51,57.67,8.23,61.21,South Africa,4.83,64.64
,1980,6.18,58.21,4.53,58.6,South Africa,,49.34
,1980,7.94,51.84,1.45,60.36,South Africa,4.65,79.94
,1955,3.6,59.07,2.64,64.06,South Korea,3.65,73.49
,1970,2.1,71.15,2.05,65.75,South Korea,,62.14
,1985,2.43,63.67,2.38,55.33,South Korea,3.59,67.99
,1965,1.71,65.18,6.11,74.95,South Korea,5.17,74.02
,1975,4.73,76.26,1.75,70.35,South Korea,,71.24
,1980,8.03,76.19,1.89,65.26,South Korea,5.85,65.86
,1960,7.87,81.57,3.48,68.22,South Korea,7.79,67.8
,1955,3.36,68.92,4.34,76.38,South Korea,1.38,61.19
,1980,7.88,40.52,1.22,81.57,South Korea,6.96,62.85
,1960,1.83,53.92,4.2,73.92,Spain,,65.13
,1970,5.67,51.22,3.92,61.76,Spain,5.02,67.49
,1985,5.62,80.36,3.2,58.68,Spain,5.59,54.75
,1995,5.99,53.67,1.06,62.94,Spain,3.48,80.24
,1960,5.69,62.95,5.12,60.37,Spain,2.32,62.8
,1985,8.15,56.56,1.86,51.08,Switzerland,6.31,64.05
,1965,4.18,78.86,6.7,56.17,Switzerland,2.38,47.89
,1985,5.81,68.78,1.13,72.75,Switzerland,3.22,70.01
,1985,5.17,73.09,1.07,56.09,Switzerland,,
,2000,4.98,55.35,,52.77,Switzerland,6.8,76.49
,1995,5.39,54.49,7.36,60.03,Switzerland,6.27,75.94
,1990,7.66,70.8,2.12,,Switzerland,5.34,55.98
,1975,8.1,66.52,3.86,64.6,Switzerland,3.39,78.78
,1995,8.16,51.66,3.74,75.58,Turkey,2.79,72.24
,1960,6.48,53.08,1.42,74.51,Turkey,3.96,74.24
,1955,7.41,53.55,1.63,79.63,Turkey,1.53,
,1980,7.45,61.84,2.45,78.58,Turkey,5.42,71.69
,1960,7.48,80.66,1.4,53.94,Turkey,,65.16
,1975,2.85,79.36,,61.98,Turkey,8.22,79.53
,1965,7.37,74.64,1.57,,Turkey,1.98,60.89
,1975,6.02,65.6,5.98,57.4,United Kingdom,4.46,62.79
,1960,4.54,70.24,,75.27,United Kingdom,6.41,80.24
,1960,1.83,56.25,1.59,,United Kingdom,5.24,72.43
,1970,2.13,59.19,2.68,65.32,United Kingdom,,71.62
,1960,4.63,65.94,1.69,78.31,United Kingdom,3.97,80.24
,1955,3.39,73.05,2.24,69.24,United Kingdom,2.78,60.64
,1985,1.34,71.94,2.36,66.75,United Kingdom,6.9,69.64
,1965,2.59,60.83,3.23,70.0,United Kingdom,1.94,59.32
,1995,2.07,73.51,1.56,59.84,United Kingdom,2.75,80.24
,1975,4.31,76.87,3.79,55.61,United States,4.22,76.49
,1980,4.14,53.09,,49.0,United States,6.17,39.27
,1975,7.26,73.19,3.3,60.34,United States,6.51,66.12
,1960,3.99,71.84,3.25,66.89,United States,3.36,69.14
,1960,4.19,57.08,4.5,68.11,United States,1.51,
,1960,2.94,67.92,,63.76,United States,6.2,51.6
,1955,1.29,81.57,1.9,,United States,6.34,68.86
,1960,7.9,75.62,2.27,68.59,Venezuela,6.37,63.69
,1955,3.32,65.08,2.46,,Venezuela,5.51,67.25
,1990,7.05,63.22,8.23,71.68,Venezuela,1.6,60.97
,1965,5.84,72.57,,66.04,Venezuela,7.3,69.61
,1965,2.0,69.02,1.95,56.11,Venezuela,7.95,79.2
,1990,1.75,66.89,1.44,81.57,Venezuela,,57.42
,1960,2.4,68.34,2.57,72.57,Venezuela,,71.27
,1990,6.54,64.65,8.23,70.42,Venezuela,,80.24
,1985,2.27,48.49,4.49,64.43,Venezuela,6.19,65.17
,1955,7.35,54.62,6.02,59.52,Venezuela,2.84,72.26
,1990,1.27,81.57,2.14,51.03,Venezuela,6.38,75.14
,1960,7.82,70.22,2.39,59.0,Venezuela,4.88,
,2000,8.13,74.53,3.95,71.01,Venezuela,1.34,74.7
