sentence,label,idx
A good friend is remained to me by him.,1,745
He can will go,1,994
The tank leaked the fluid free.,0,926
The car was driven by John to Maine.,1,971
There seemed to be intelligent.,0,278
The fugitive lay motionless in order to avoid discovery.,1,874
John left orders not to be disturbed.,1,518
It is a problem that he is here.,1,260
The Peter we all like was at the party,1,29
Kim alienated cats and beating his dog.,1,695
Everyone hoped that she would sing.,0,301
Any man didn't eat dinner.,1,340
"Max seemed to be trying to force Ted to leave the room, and Walt, Ira.",1,368
"The more Fred is obnoxious, the less attention you should pay to him.",0,881
Everyone relies on someone. It's unclear who.,1,643
It was believed by the students that they would have an exam.,1,903
Frances hid the presents in the drawer.,1,725
"I think Agnes said that Bill would speak, but I don't remember what about.",1,149
The administration has issued a statement that it is willing to meet with one of the student groups.,1,1038
You must pick any flower you see.,0,712
Carla slid the book.,1,671
There presented itself a wonderful opportunity yesterday.,1,355
Sharon came the room.,1,1034
The police sprayed the protesters with water.,1,835
Joan ate dinner with someone but I don't know who with.,1,523
You will believe Bob.,0,155
to steal talismans from witches is dangerous,1,1017
John can kick the ball.,1,318
John promised Bill to leave.,0,590
"With my parents as supportive as they are, I'll be in fine shape.",1,782
I enjoy yourself.,1,431
We like ourselves.,1,552
Wash you!,1,778
Mary was respected by John.,0,180
It's Anson that I like,1,291
Whose bagels do you like?,1,923
You should sit before there.,1,277
"I will see them, but I don't know how many of them.",0,672
I sensed his eagerness.,1,1023
The person confessed responsible.,1,68
Have you seen my model airplane collection?,1,549
Susan frightens her.,0,127
I am counting on Bill to get there on time.,0,906
Jean wants Bill to do the Macarena.,0,725
Some people consider the dogs in my neighborhood dangerous.,0,26
I gave it to Pete to take to the fair.,0,953
Do you believe the claim that somebody was looking for something?,1,1021
The love of my life and mother of my children would never do such a thing.,1,766
Chocolate eggs were hidden from no child by any adult.,1,177
"The newspaper has reported that they are about to appoint someone, but I can't remember who the newspaper has reported that they are about to appoint.",1,398
The book was seen by Mary.,1,359
he had spent five thousand dollars.,1,152
We arrived about six o'clock,1,108
Books were taken from no student and given to Mary by any professor.,0,117
We appeared to them to vote for themselves.,1,957
"Bill's story about Sue may be amazing, but Max's is virtually incredible.",0,677
Kerry remarked it was late.,1,229
John's mother likes himself.,1,441
John called the president a fool.,0,919
"Picture of Bill, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",1,1020
Any pilot on duty today could be flying this plane.,1,132
Kim likes dogs.,0,422
So fast did he run that nobody could catch him.,0,492
Sandy was trying to work out which students would be able to solve a certain problem.,1,687
Agnes wondered how John could eat but it's not clear what.,0,633
John's mother likes himself.,1,973
Sandy had read how many papers?!,0,17
John loaded the wagon full with hay.,1,387
It never occurred to Pat that Chris knew the answer.,0,811
The man who Mary loves and Sally hates computed my tax.,1,976
The tub leaked water.,1,300
It is some disgruntled old pigs in those ditches that humans love to eat.,1,442
In which way is Clinton anxious to find out which budget dilemmas Panetta would be willing to solve?,1,793
Jean is reluctant to dance.,0,440
Carrie touched that cat.,1,533
The farmer loaded the cart with apples.,1,549
In which car was the man seen?,1,1039
To please John is easy.,1,237
Frances hid the presents in the drawer.,1,731
There was a felon elected to the city council.,1,104
"Fluffy is sick, which not everybody knows.",1,435
That he is here is the problem.,0,1014
John became rich.,1,634
"John and someone were dancing together, but I don't know who.",0,108
Heidi likes her violin.,0,24
I'm even sure we got these tickets!,1,120
"She was bathing, but I couldn't make out who.",0,118
The cat was bitten the mouse.,1,325
There was a felon elected to the city council.,0,896
Chocolate eggs were hidden from no child by any adult.,1,7
Brian threw the fence with the stick.,0,625
These dogs barked.,1,186
Do you believe the claim that somebody was looking for something?,0,119
Who did John send the book?,1,408
Tabs were kept on each agent by the other.,1,693
John was struck by Bill's idiocy.,1,576
Each author whose contribution is written in any language other than English will provide a summary in English.,0,1039
The kennel which Mary made and Fido sleeps has been stolen.,1,101
We walks.,1,484
This flyer and that flyer differ.,1,777
Joan ate dinner with someone but I don't know who.,1,405
She said she talked to those students but I don't know how many.,1,912
Some people consider the noisy dogs dangerous.,1,69
"Dave, Dan, Erin, Jaime, and Alina left.",1,630
We donated wire for the convicts to build cages with.,1,512
I can't remember the name of somebody who had misgivings.,0,453
The weights made the rope stretch over the pulley.,0,1032
There is a programme about Euripides on a Radio 4 tonight?,0,993
I would hate for John to leave.,0,486
Any trouble is what I don't want.,1,68
Sandy removed her ballet shoes.,0,781
"Jones, that we were talking to last night, always watches football games alone.",1,81
It stinks that Aphrodite is omnipotent.,1,71
This is the senator to whose mother's friend's sister's I sent the letter.,1,571
"She doesn't meet anyone for dinner, but they can't figure out who.",1,97
It would be unwise for there to be no fire exit.,1,256
They should pen the letter quickly.,1,808
John's arriving dead surprised me.,1,776
Lora buttered at the toast.,1,381
The rules require that the executives be polite.,0,512
The person whose mother's dog we were all fond of.,1,39
We never found any of the unicorns.,1,766
Soaring temperatures are predicted for this weekend.,0,691
The jury believed the defendant lied.,1,875
Henri wants to buy which books about cooking?,1,906
Jason happens to appear to seem to be sick.,0,418
This girl in the red coat will put a picture of Bill in the mailbox and on your desk before tomorrow.,1,938
Anson thought that himself was happy.,1,452
A letter was received that Jones would be upset by.,0,838
The paper is cut by Mary.,0,216
John was believed by Mary to be telling the truth.,0,1013
The tank leaked the fluid free.,1,201
Sarah smiled a charming smile.,1,610
The butler sent the poison to Dinah.,0,328
Tom's dog with one eye attacked Frank's with three legs.,1,73
"Suddenly, there arrived two inspectors from the INS.",0,1003
Who do you think Tom saw?,0,635
Carla shoveled the walk.,1,982
The teacher became angry with the students.,0,489
The stream twists through the valley.,0,82
The horse that was raced past the barn fell.,1,800
There is a programme about Euripides on a Radio 4 tonight?,0,693
I know a man who Tom drives as drives.,1,446
Mira condemned Terry for the accident.,1,136
"Most columnists claim that a senior White House official has been briefing them, and the newspaper today reveals which one.",1,261
I wonder to whom they dedicated the building.,0,694
I gave John gold apples.,1,795
"Millie will send the President an obscene telegram, and Paul, the Secretary a rude letter.",1,97
Felicia kicked the ball off the bench.,1,602
I would like to could swim,1,856
We recommend to eat less cake and pastry.,1,14
I've lost my wallet or I've lost my mind.,0,1005
Some my jobs are in jeopardy.,0,488
I wonder whose mother died.,1,256
Blue leather shows herself that Betsy is pretty.,1,137
It did not rain.,1,91
"They were going to meet sometime on Sunday, but the faculty didn't know when.",1,855
I read some of the book.,1,71
We pulled free.,1,223
We think that Leslie likes us.,1,16
The report that crime was declining surprised many people.,1,67
Books were taken from each student and given to Mary by the other.,1,521
"Most columnists claim that a senior White House official has been briefing them, and the newspaper today reveals which one.",0,864
I wonder in whom to place my trust.,0,866
"Drowning cats, which is against the law, are hard to rescue.",0,438
They yelled.,1,539
It was hated for John to leave.,1,862
Nobody told Susan.,1,516
They lost themselves' books.,0,370
I don't know who John likes.,0,612
The proof this set is recursive is difficult.,1,387
The committee will study the feasibility of setting up a national computer network.,1,785
Each author whose contribution is written in any language other than English will provide a summary in English.,0,514
"If I can, I will work on it.",1,765
Penny skated around the rink.,1,223
To please John is easy.,1,471
I dislike the people in who we placed our trust.,0,879
The book which inspired them was very long.,1,541
The cat was bitten the mouse by the dog.,1,300
I drank some of water.,1,394
That Sam sometimes didn't sleep must have pleased somebody.,1,481
There were four men arriving at the station when I pulled up.,0,702
What did you ask who saw?,1,976
Jean wants Bill to do the Macarena.,0,462
Neither Von Karajan's recording of Beethoven's 6th on Columbia nor Klemperer's on Angel has the right tempo.,1,717
Some people consider dogs dangerous.,0,988
How sane is Peter?,1,277
"That the fuzz wanted him worried John, but that the fuzz wanted her didn't worry Mary.",1,625
"Fluffy is sick, which not everybody knows.",1,176
John whispered Mary left.,1,659
The book that I said that I'd never read.,1,917
It did not rain.,1,426
I borrowed Fred's diagram of a snake's eye because Steve's had been stolen.,0,861
On whom are you counting to incriminate himself?,1,592
Mary was respected by John.,0,619
Gwen hit the baseball.,1,549
I was already aware of fact.,1,107
They praised the dedication in the volunteers.,0,44
I won't have some money.,1,356
Everyone hopes that he will sleep.,1,426
Newsweek about crime appeared on the newsstands.,1,426
John considers Bill to be silly.,1,523
Lights go out at ten. There will be no talking afterwards.,1,855
Mary came to be introduced by the bartender and I also came to be.,1,571
Mary was respected by John.,0,428
"We launched the rocket to the moon, but it blew up before it got there.",0,372
the election of John president surprised me.,1,229
The Dodgers beat the Red Sox and were beaten by the Giants.,1,366
She knew French for Tom.,0,606
You've really lived it up.,1,144
They make good cooks.,0,796
The police sprayed water on the protesters.,0,338
"If the ants were called elephants and elephants ants, I'd be able to squash an elephant.",1,746
Jason persuaded the doctor to treat Medea,1,823
Dumb ideas are put in children's heads.,0,460
It was believed that Bill was tardy.,0,754
We gave us to the cause.,0,286
The horse raced past the barn fell.,1,95
The defendant denied the accusation.,1,699
Vote for yourself!,0,883
Jack hates Sue and is loved by Mary.,1,922
John is easy to please Kim.,1,852
The bed was slept in.,1,124
Who do you think Tom saw?,0,838
He danced.,1,1008
Our friends like us.,1,726
I wonder to whom they dedicated the building.,1,627
John is tall on several occasions.,1,644
Jean is reluctant to dance.,1,110
"I know that Meg's attracted to Harry, but they don't know who.",0,65
John was promised by Bill to leave.,0,694
The sailors rode the breeze clear of the rocks.,1,471
Packages drive easily to New York.,1,545
A magazine about crime appeared on the newsstands.,1,779
John left us orders to follow Pete.,1,1001
They represented seriously to the dean Mary as a genuine linguist.,0,936
Felicia kicked the ball off the bench.,0,511
Those pictures of us offended us.,1,986
The teacher disappeared the problem.,0,525
My mother is easy to please my father and.,1,464
They were interested in his.,1,251
Where did you go and who ate what?,1,982
I presented Bill with it to read.,1,883
The chair pushed.,1,1032
Brian threw the fence with the stick.,0,163
"This is the book which Bob reviewed, and this is the one which Fred won't do it.",0,662
Jessica crammed boxes at the truck.,1,539
John ate his noodle quietly.,1,363
The birds gives the worm a tug.,1,121
The administration has issued a statement that it is willing to meet a student group.,1,242
"Joan said she talked to the students, but Fred couldn't figure out who.",1,755
"Clinton is anxious to find out which budget dilemmas Panetta would be willing to tackle in a certain way, but he won't say in which.",1,283
"Everybody gets on well with a certain relative, but often only his therapist knows which one.",1,613
Books were taken from each student and given to Mary by the other.,1,54
Anson believed himself to be handsome.,0,837
The teacher disappeared the problem.,1,361
We put the pigs in a pen.,1,162
Lights go out at ten. There will be no talking afterwards.,1,47
Which king did you ask which city invaded?,1,878
It has been determined that somebody will be appointed; it's just not clear yet who.,1,51
Protect yourself!,1,794
Pat is the captain of the team.,0,489
John offers many advice.,0,859
These dogs barked.,1,990
John tried to please Stephen.,1,931
We gave us to the cause.,0,205
The gardener grew that acorn into an oak tree.,1,296
All who lost money in the scam are eligible for the program.,0,1013
Have you seen my model airplane collection?,1,970
Chris was handed Sandy a note by Pat.,1,316
Smith loaned a valuable collection of manuscripts to the library.,0,707
Who always drinks milk?,1,187
The idea dismayed the Prime Minister that the Dome was dull.,0,128
Which book did each author recommend?,1,217
Books were taken from each student by the other.,0,887
"Because Steve's of a spider's eye had been stolen, I borrowed Fred's diagram of a snake's fang.",1,48
"The newspaper has reported that they are about to appoint someone, but I can't remember who the newspaper has reported that they are about to appoint.",1,589
Terry delighted in my pain.,1,260
She talked to John or Mary but I don't know which.,1,354
"As a statesman, scarcely could he do anything worth mentioning.",0,11
Ann bought a first edition of Richard III for $1000.,1,133
I served leek soup to my guests.,0,917
I am counting on Bill to get there on time.,0,777
Any pilot on duty today could be flying this plane.,1,336
Soaring temperatures are predicted for this weekend.,1,340
Who who you like does Sandy also like?,1,229
It loved Sandy.,0,558
Who is she trying to make up to now?,1,313
I presented John with it dead.,1,302
A letter was received Jones would be upset by.,0,688
It is a golden hair.,1,504
The teacher handed the student.,0,444
The bird give the worm a tug.,0,222
"I never know which papers Sandy has read, but I usually know how many.",1,994
I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.,0,315
John put the book in the box.,1,455
What the water did to the bottle was fill it.,0,843
The monkeys proud of their leader.,1,546
John is sad.,1,758
"If I can, I will work on it.",1,914
The chair pushed.,0,302
Which hat did Mike quip that she never wore?,0,359
Bill didn't allege that Roger had eaten anything.,1,210
Sarah smiled a charming smile.,1,326
Dogs like Kim.,1,208
Anybody who attended last week's huge rally signed the petition.,1,1015
The defendant walk.,1,422
Who did they see someone?,1,750
John was believed by Mary to be telling the truth.,1,658
"The administration has issued a statement that it is willing to meet a student group, but I'm not sure which one.",1,445
We linguists love to argue,1,684
Some of them made as many errors as 20.,1,971
Harriet admired Mr Knightley.,1,53
Some people consider noisy dogs in my neighborhood dangerous.,1,220
Somebody just left - guess who.,0,941
The worker will have a job.,1,112
They preferred them arrested.,1,431
John believes it sincerely that Bill is here.,1,317
Out of the box jumped a little white rabbit.,0,311
The fugitive lay motionless in order to avoid discovery.,0,968
did the policeman meet in the park?,1,936
"John likes some students, but I don't know who John likes some students.",1,551
"Tony sent Mo a picture that he painted, but it's not clear with what.",1,716
John is tall on several occasions.,1,787
I don't know who John likes.,0,237
"Bill wondered how many papers Sandy had read, but he didn't care which ones.",0,307
he had spent five thousand dollars.,1,260
I know a man who Tom drives as drives.,1,950
The dogs barked.,1,520
I sent the package halfway around the world.,1,262
The problem we are discussing is George.,1,515
Kim likes dogs.,1,963
Bill's funny story about Sue and Max's boring one about Kathy both amazed me.,1,1004
We arrived about six o'clock,0,945
There is a seat available.,0,981
John considers Bill silly.,0,289
His or her least known work.,1,432
The book what inspired them was very long.,1,427
Ricky can be relied on.,1,702
Any owl hunts mice.,1,214
"John, told Mary that it would be appropriate to leave together.",1,117
