sentence,label,idx
I wonder who for us to trust.,1,488
To please John is easy.,1,228
John made Bill master of himself.,1,77
Give me the phone number of the person whose mother's dog died.,1,221
I presented it to Bill to read.,1,455
Carla slid the book.,1,1031
The dog stole the turkey.,1,307
"That the fuzz wanted him worried John, but that the fuzz wanted her didn't worry Mary.",1,571
John tries to leave the country.,1,730
The problem perceives easily.,0,927
I bought Bill a book to read.,0,728
The dogs barked.,1,942
He danced.,1,7
There was some particular dog who saved every family.,1,968
John was promised by Bill to leave.,1,723
The visitor rang the bell.,1,176
I want to try and buy some whiskey.,1,47
He can not have been working.,1,856
The book that I like - everyone else in the class hates.,1,213
"If you had eaten more, you would want less.",1,819
A hundred men surrounded the fort.,0,60
Agnes wondered how John could eat but it's not clear what.,1,363
John finished the cake and drank the lemonade.,0,314
Students studying English reads Conrad's Heart of Darkness while at university.,1,816
Who always drinks milk?,1,317
John bought a book on the table.,1,251
I was already aware of fact.,1,335
Us like them.,0,269
Paperback books lift onto the table easily.,1,919
"Bill's story about Sue may be amazing, but Max's is virtually incredible.",1,452
Mickey looked up it.,1,312
John was spoken by Mary to.,1,903
"Clinton is anxious to find out which budget dilemmas Panetta would be willing to tackle in a certain way, but he won't say in which.",1,1021
We celebrated in the streets.,1,671
It was to to amuse us that Kim was singing that they wanted.,0,580
I wonder whose mother died.,0,684
Anybody who attended last week's huge rally signed the petition.,0,257
Fiona might be here by 5 o'clock.,1,345
Which pictures of himself does John like?,0,437
The only person that I like whose kids Dana is willing to put up with is Pat.,1,318
They represented seriously to the dean Mary as a genuine linguist.,1,574
John was struck by Bill as pompous.,1,997
Jean is reluctant to dance.,1,220
The only person whose kids Dana is willing to put up with was written by John.,1,237
They found the book on the atom.,1,891
Mary believes that Bill saw himself.,1,849
Any trouble is what I don't want.,0,883
A large dog chased a small cat.,0,694
"Mary arranged for, in St. Louis, John to rent a house cheap.",1,506
That acorn will grow into an oak tree.,1,37
The rules require that the executives be polite.,0,812
"Put a picture of Bill on your desk before tomorrow, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",0,317
It loved Sandy.,1,59
They want them arrested.,1,944
He turned into a frog.,0,823
Gilgamesh is having fought the dragon.,0,980
Those pictures of us offended us.,1,224
The building's the roof is leaking.,0,576
A magazine about crime appeared on the newsstands.,0,924
"I think Agnes said that Bill would speak, but I don't remember what about.",1,863
Vera sent a baby alligator to Max and a leather dinosaur to Phyllis.,0,624
I shaved myself.,1,861
The students drove cars.,1,830
We think that Leslie likes ourselves.,1,81
The man I saw get into the cab robbed the bank.,1,895
"Every student, and he wears socks, is a swinger.",0,630
These dogs barked.,1,445
"Tom will smoke the grass, and Reuben has the hash.",1,972
The child and her mother clung together.,1,1037
The horse raced past the barn fell.,1,1014
Sarah smiled a charming smile.,1,331
A hundred men surrounded the fort.,0,636
She said she talked to three students but I don't know how many.,1,365
Bill's funny story about Sue and Max's boring one about Kathy both amazed me.,0,960
One of Korea's most famous poets wrote these lines.,0,808
I might be not going to the party but washing my hair,0,146
I wondered who Medea had poisoned.,0,866
I'm sure I would like him to eat fruit more than I would cookies.,1,824
We forgot our invitations.,0,862
I won't have some money.,0,991
Protect yourself!,1,332
"Every student, and he wears socks, is a swinger.",1,894
Some of them made as many errors as 20.,1,920
The men will all leave.,1,911
"Which book's, author did you meet?",0,512
This disease gave Leslie a fever in Rome.,1,118
The witch poisoned the children.,1,542
I said that never in my life had I seen a place like Bangor.,1,1030
John was lots more obnoxious than Fred.,1,256
It is easy to play sonatas on this violin.,0,176
I ate that she was happy,1,565
They knew that pictures of each other would be on sale.,1,46
This dye will run.,0,981
John tried to leave.,1,864
I am counting on Bill to get there on time.,1,439
In which car was the man seen?,1,544
We pulled free.,1,636
Cohen proved that the continuum hypothesis was independent.,1,141
Newsweek about crime appeared on the newsstands.,0,617
"Bill didn't eat the peaches, nor Harry.",1,787
Mary has always preferred lemons to limes.,0,1035
We talked to them about there.,1,141
Sam offered the ball out of the basket.,0,999
"As you eat the most, you want the least.",1,289
Phillip gave the medal to the soldier.,1,258
Kris donated a book to the library.,1,26
John made Bill mad at himself.,1,41
I've lost my wallet or I've lost my mind.,1,1024
There presented itself a wonderful opportunity yesterday.,1,423
Jack hates Sue and is loved by Mary.,1,806
"Drowning cats, which is against the law, are hard to rescue.",1,58
Dumb ideas are put notions in children's heads by TV.,1,529
The children are fond with the ice cream.,1,836
The wealthy young man bought that piano for his secret fiancée.,1,528
The weights made the rope stretch over the pulley.,0,179
John believes it that Bill is here.,1,160
We like ourselves.,1,404
John bought a book on the table.,1,547
John thinks that Mary loves himself.,0,210
The problem perceives easily.,1,392
I sent the package halfway around the world.,0,233
I drank some of water.,0,716
The man who Mary loves and Sally hates computed my tax.,1,888
Books were taken from no student and given to Mary.,1,803
The fort fluttered with many flags.,1,11
I dislike the company in which we placed our trust.,1,461
Nobody told Susan.,1,701
"Sandy is wondering whether there will be students who have to drop the class for a certain reason, but she won't reveal what.",0,350
"I know how many assignments I've graded, but I don't know how many Bill has.",1,792
The monkeys proud of their leader.,1,781
Pat is the captain of the team.,1,373
I want her to dance.,0,102
Joan ate dinner with someone but I don't know who.,1,644
I found the place where we can relax.,1,57
Fed knows which politician her to vote for.,1,657
Phillip gave the medal to the soldier.,1,814
John decided for Bill to get the prize.,0,876
The weights made the rope stretch over the pulley.,1,517
I wonder to whom they dedicated the building.,1,319
John is aware of it that Bill is here.,1,806
The voices echoed in the hall.,0,691
"As you eat the most, you want the least.",0,701
Rusty talked about himself only after Mary did talk about him.,0,418
Lou put the umbrella was broken.,1,496
The artist drew the child with a pencil.,1,288
The committee will study the feasibility of setting up a national computer network.,0,722
Newsweek about crime appeared on the newsstands.,0,70
It's not because I have any sympathy for urban guerillas that I helped him.,1,288
Do you believe the claim that somebody was looking for something?,1,909
Ourselves like ourselves.,1,494
Books were taken from each student and given to Mary.,0,692
A pilot could be flying this plane.,1,439
They lost themselves' books.,1,458
Birds sings.,1,545
Tom said he would and Bill actually did eat a raw eggplant.,1,147
Newsweek appeared on the newsstands.,1,679
The teacher handed the student.,0,788
Who does John visit Sally because he likes?,1,533
"I will see them, but I don't know how many of them.",0,155
I want that Bill left to remain a secret.,0,214
I bought three quarts of wine and two of Clorox.,1,933
The tub leaked water.,1,981
Dogs like Kim.,0,890
How sane is Peter?,0,505
Lou forgot the umbrella.,1,841
Everyone hoped that she would sing.,1,900
The person whose mother's dog we were all fond of.,1,404
We admired the pictures of ourselves in the album.,1,341
I forgot how good beer tastes.,1,206
John left us orders to follow Pete.,0,686
This flyer and that flyer differ apart.,1,115
Sandy had read how many papers?!,1,842
The bills passed by the House yesterday that we objected to were vetoed.,1,60
Sally kissed himself.,1,543
the one with a red cover takes a very long time to read.,1,541
The book that I like - everyone else in the class hates.,0,162
Bill ate the peaches and Harry did the grapes.,1,647
John convinced Bill that Mary should sleep.,0,764
Which pictures of himself does John like?,1,869
I ate a salad that was filled with lima beans.,1,164
The guests dined.,0,777
"Harry told Sue that Albania is a lovely place for a vacation, and Tom.",0,979
John loaded the wagon full with hay.,1,821
"Which book's, author did you meet who you liked?",0,829
Mary was given by John the book.,1,759
People with children who use drugs should be locked up.,1,65
Kim depends for Sandy.,1,238
Bill didn't allege that Roger had eaten anything.,1,944
There is a programme about Euripides on a Radio 4 tonight?,1,966
"Tony sent Mo a picture that he painted, but it's not clear with what.",1,915
"They claimed they had settled on something, but it wasn't clear what they had settled on.",1,852
The teacher became angry with the students.,1,52
Jessica loaded boxes under the wagon.,1,586
"If he were a rich man, he'd buy a diamond ring.",1,542
I no more could have stolen that steak than Jack the diamonds.,1,739
Will Anson come to the party?,1,604
The police sprayed the protesters with water.,0,631
A student who to talk to us just walked in.,1,263
"Though he may hate those that criticize Carter, it doesn't matter.",0,155
I wonder whose mother's dog died.,1,746
A sick owl doesn't hunt mice.,1,351
Janet broke the cup.,0,262
I squeaked the door.,1,262
John taught English Syntax to new students.,1,602
That Fred was unpopular nominated Bill.,1,991
It loved Sandy.,1,690
Will Anson come to the party?,1,73
In which car was the man seen?,0,152
"Most people probably consider, even though the courts didn't actually find, Klaus guilty of murder.",1,1001
The building's the roof is leaking.,1,814
There is a bench to sit on.,1,761
I want goes to the store.,1,269
he had spent five thousand dollars.,1,534
Jean persuaded Robert.,0,540
"The newspaper has reported that they are about to appoint someone, but I can't remember who the newspaper has reported that they are about to appoint.",0,550
They have no in.,1,881
He let the cats which were whining out.,0,435
to die is no fun.,0,847
The defendant walks.,1,854
Who is she trying to make up to now?,1,771
The chickens seem fond of the farmer.,0,905
Leslie slept.,1,274
I forgot how good beer tastes.,0,596
"As you eat the most, you want the least.",1,731
"Any tiger has orange fur, marked with black stripes.",1,859
I would hate for John to leave.,1,206
Pat is hate Chris.,1,291
The birds give the worm a tug.,0,934
Dana walking and Leslie ran.,0,991
John was spoken to by Mary.,0,911
Kim and Terry is happy.,1,260
Dana walked and Leslie ran.,0,475
Each candidate who has interest in semantics will be admitted to the department.,0,229
I would hate for John to leave.,1,433
Some people consider the dogs dangerous.,0,776
A large dog chased a small cat.,1,188
Muriel said nothing else than that she had been insulted.,1,402
John is afraid of Bill.,0,111
This teacher is a genius.,1,39
Some people yell at noisy dogs.,1,1010
"She mailed John a letter, but I don't know to whom.",1,876
They chased the man with the car.,0,789
Either Sam plays the bassoon or Jekyll the oboe.,1,632
John felt it that Bill was tardy.,1,655
I want that Bill left to remain a secret.,1,411
Advantage is taken of every opportunity for improvement.,1,787
"Because Steve's of a spider's eye had been stolen, I borrowed Fred's diagram of a snake's fang.",1,181
John offers many advice.,1,727
Did Calvin his homework?,0,840
They have no in.,1,997
John sounded very.,1,218
I walk and Dana runs.,1,306
John ate his noodle quietly.,1,77
The books lifted onto the table.,1,721
I want that Bill left to remain a secret.,0,752
Brian threw the fence with the stick.,1,734
These dogs barked.,0,148
"Which book's, author did you meet who you liked?",1,207
Out of the box jumped a little white rabbit.,0,766
The voices echoed in the hall.,1,951
The fort fluttered with many flags.,1,601
Tabs were kept on each agent by the other.,1,389
The needle poked the cloth.,1,793
"Picture of Bill, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",1,549
People with children who use drugs should be locked up.,1,740
You wanted to meet the man I saw.,0,800
I'll work on it if Sam will be working on it.,1,582
I want her to dance.,1,928
The book that I said that I'd never read.,0,1018
The cat slept soundly and furry.,1,1031
There is a seat available.,1,980
That the Cardinal won the game gave Sandy a thrill.,1,110
Mary was given by John the book.,1,832
Mary intended John to go abroad.,1,111
He let the cats which were whining out.,1,886
I bought it to read.,1,586
I read some of the book.,0,82
John put under the bathtub.,1,97
Something happened I couldn't really talk about.,1,182
John decided for Bill to get the prize.,1,242
Susan told a story to her.,0,726
Mickey looked up it.,1,286
The horse raced past the barn fell.,0,912
Neither of students failed.,1,911
John went home.,0,29
A student who to talk to us just walked in.,1,301
The kennel which Mary made and Fido sleeps has been stolen.,0,1014
Brown presented a plaque to Jones.,1,660
the putter of books left.,0,307
The gardener grew that acorn into an oak tree.,1,1031
I mixed the sugar into the butter.,1,638
Each author whose contribution is written in any language other than English will provide a summary in English.,1,84
I noticed the.,1,1011
John was seen the book.,0,50
Magnus went to Ireland.,0,97
John decided Bill to get the prize.,1,439
Books were taken from no student and given to Mary.,1,702
Pat was awarded the Golden Fleece Award and very upset about it.,1,398
We investigated the area for bombs.,1,809
It was believed by the students that they would have an exam.,0,503
She talked to John or Mary but I don't know which.,0,348
John is tall on several occasions.,0,33
John regretted it that Bill had a good time.,0,899
I found the place where we can relax.,1,911
Some people consider the dogs dangerous.,1,817
Who did John send the book?,1,301
A sick owl doesn't hunt mice.,1,890
"Harry told Sue that Albania is a lovely place for a vacation, and Tom.",0,1013
What did Bill buy?,0,95
John heard that they criticized themselves.,1,917
"Every student, and he wears socks, is a swinger.",1,699
It was from six to nine or it took place from six to nine.,1,916
The box contained the ball from the tree.,1,647
The window was broken with a hammer.,0,564
John is sad.,0,412
You kicked yourselves,1,814
We arrived about six o'clock,1,790
John is sick.,0,797
John believes it sincerely that Bill is here.,1,653
That picture of Susan offended her.,1,962
The socks are ready for for you to put on to be planned.,1,38
A grandfather clock ticked in the hallway.,1,77
That movie always shocks people.,1,1022
I noticed the.,0,275
"The more people you give beer to, the more people get sick.",1,581
It was hated for John to leave.,1,924
She said she talked to three students but I don't know how many.,1,358
Sandy was trying to work out which students would be able to solve a problem.,1,401
There loved Sandy.,1,201
The book surprised many people.,1,280
The book is boring.,1,26
