_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,1970,2.23,64.34,3.7,,Nigeria,4.07,71.08
,1960,2.07,76.36,2.82,62.66,Nigeria,2.65,76.16
,1980,5.2,65.98,4.2,81.57,Nigeria,4.83,66.54
,1990,7.68,54.97,8.23,69.19,Nigeria,,71.27
,1985,2.1,69.14,3.13,,North Korea,7.96,63.59
,1990,6.62,50.19,5.72,,North Korea,7.18,48.44
,2000,6.14,54.97,2.57,61.21,North Korea,4.47,73.3
,1995,6.5,81.57,8.23,52.65,North Korea,3.44,78.12
,1955,6.66,81.57,,39.38,North Korea,5.05,73.87
,2000,4.9,62.42,5.21,73.61,North Korea,3.47,54.84
,1965,7.94,75.97,3.1,57.29,North Korea,3.96,78.73
,1985,5.76,62.08,4.38,66.97,Norway,4.05,79.47
,1980,7.36,67.09,3.76,79.39,Norway,2.38,74.98
,1960,1.95,60.95,5.21,66.38,Norway,1.5,63.24
,1965,2.42,60.14,3.95,69.88,Norway,,59.05
,1990,2.79,80.77,5.37,65.17,Norway,,68.82
,1960,3.33,66.97,4.0,70.92,Norway,8.21,69.82
,2000,3.63,60.96,1.33,65.41,Norway,4.82,58.54
,2000,6.82,65.41,8.23,72.37,Norway,,74.88
,1985,7.56,65.07,4.37,65.63,Norway,,66.1
,1975,7.54,53.57,3.88,69.52,Norway,3.88,
,1960,3.72,75.89,2.98,70.8,Norway,,
,1980,2.81,67.54,2.24,63.62,Pakistan,6.03,80.02
,2000,4.65,67.75,,65.37,Pakistan,1.8,59.87
,1965,6.76,66.48,,66.4,Pakistan,3.17,66.95
,1955,2.58,60.98,4.02,64.22,Pakistan,6.42,67.65
,1965,1.7,70.64,2.19,80.51,Pakistan,3.52,69.98
,1960,1.13,64.03,2.04,72.79,Pakistan,7.31,56.66
,1995,6.39,66.63,3.36,80.74,Pakistan,2.06,60.47
,1990,1.2,71.53,2.81,63.94,Pakistan,2.87,62.14
,1955,1.28,64.37,8.23,70.95,Pakistan,2.06,51.68
,1985,4.97,67.26,,63.16,Pakistan,8.03,80.24
,1980,3.37,66.04,2.87,59.71,Pakistan,3.84,70.1
,1965,2.57,76.69,,62.29,Pakistan,2.56,47.21
,1970,2.14,68.52,2.63,,Pakistan,4.87,67.52
,1980,1.2,69.69,3.79,77.83,Peru,,52.63
,1960,6.09,66.19,,78.05,Peru,6.22,48.71
,1980,1.44,58.25,2.65,59.39,Peru,,61.35
,1955,7.08,49.9,1.98,75.52,Peru,2.27,69.89
,1955,5.38,70.7,6.06,52.3,Peru,3.44,52.26
,1985,2.05,58.13,2.08,,Peru,6.0,62.48
,1970,7.47,69.64,6.24,64.83,Philippines,5.82,74.11
,2000,8.07,81.57,4.94,54.4,Philippines,5.03,61.94
,1970,5.05,69.74,,73.89,Philippines,,55.25
,1990,3.77,63.61,2.68,55.34,Philippines,6.19,52.58
,1965,6.18,60.27,5.53,60.33,Philippines,4.78,68.53
,1960,2.32,70.46,4.76,52.79,Philippines,6.01,
,2000,4.41,76.49,1.52,58.17,Philippines,2.41,44.44
,1955,4.12,71.6,7.64,66.45,Philippines,1.31,70.99
,1985,2.09,66.37,,75.44,Poland,2.07,72.72
,1965,4.4,81.57,3.05,72.21,Poland,5.36,
,1995,2.22,72.58,4.98,75.25,Poland,4.26,69.46
,1960,2.0,66.65,4.41,49.3,Poland,3.16,77.2
,1970,3.88,67.07,1.24,58.92,Poland,7.95,56.98
,1960,1.35,72.41,2.33,72.71,Poland,2.99,69.93
,1990,2.91,67.81,3.31,81.55,Poland,5.83,68.37
,1960,4.71,60.75,,73.3,Poland,4.13,80.24
,1975,6.86,60.66,2.01,67.56,Poland,2.87,57.92
,1985,5.86,45.22,2.18,53.49,Poland,,
,1960,3.89,50.81,2.04,51.33,Poland,,63.54
,1995,5.52,60.82,3.13,66.9,Poland,7.37,73.93
,1980,3.08,58.6,6.0,40.58,Poland,1.31,59.91
,1970,2.18,60.28,7.63,81.57,Portugal,7.99,64.28
,1975,6.1,70.97,4.48,66.33,Portugal,1.31,64.66
,2000,7.48,66.71,2.44,63.81,Portugal,4.23,80.24
,2000,1.6,51.19,1.97,60.1,Portugal,7.36,74.26
,1960,5.31,48.31,3.86,66.88,Portugal,1.2,52.44
,1965,1.42,59.47,2.42,69.75,Portugal,3.66,72.24
,1980,5.49,69.5,2.19,81.57,Portugal,4.46,55.55
,1990,4.93,62.7,3.34,60.06,Rwanda,6.25,72.45
,1965,4.02,65.47,,,Rwanda,7.66,61.0
,1965,1.37,75.07,3.4,58.93,Rwanda,7.18,58.18
,1990,2.37,53.46,7.44,77.22,Rwanda,5.73,64.94
,1960,4.14,67.01,1.67,71.29,Rwanda,7.41,63.32
,1965,2.48,72.51,1.78,81.57,Rwanda,3.91,61.02
,1975,6.6,81.57,2.66,79.98,Rwanda,1.78,80.24
,1995,7.51,65.3,2.84,55.0,Rwanda,6.95,45.14
,1990,1.7,51.9,8.23,60.92,Saudi Arabia,1.28,53.09
,1995,5.46,67.96,,65.73,Saudi Arabia,3.25,
,1985,1.68,63.28,,71.06,Saudi Arabia,2.33,41.19
,1955,7.1,69.26,8.04,64.08,Saudi Arabia,8.23,61.02
,1985,3.39,72.62,3.47,81.14,Saudi Arabia,3.79,43.81
,1955,1.8,66.79,3.18,58.57,Saudi Arabia,5.82,
,1975,6.07,72.47,1.53,81.57,Saudi Arabia,3.76,
,1965,5.49,68.58,5.8,76.4,Saudi Arabia,2.75,64.63
,1955,6.37,73.18,1.58,57.89,Saudi Arabia,4.14,64.15
,1955,4.47,60.46,3.88,75.67,Saudi Arabia,1.68,68.6
,1980,2.06,64.36,4.78,73.56,South Africa,,
,1995,7.57,66.11,8.23,73.85,South Africa,7.32,80.24
,2000,3.21,72.05,2.28,53.94,South Africa,3.3,70.79
,1970,6.83,58.34,3.15,68.68,South Africa,4.68,64.87
,1980,4.28,57.78,1.03,60.07,South Africa,,73.03
,2000,5.08,57.22,7.51,65.24,South Africa,7.3,52.08
,1980,7.96,41.37,2.38,70.87,South Africa,7.74,71.75
,1955,1.11,81.57,6.61,,South Africa,3.98,72.41
,1965,1.64,58.27,3.77,68.35,South Africa,1.56,78.64
,1975,2.17,53.99,4.05,70.79,South Africa,2.57,58.6
,1975,3.0,55.15,,61.3,South Africa,6.13,57.58
,1965,2.43,62.2,2.42,72.16,South Africa,6.87,55.91
,1955,1.18,72.38,4.24,,South Africa,,62.36
,2000,3.58,66.59,3.44,58.69,South Korea,2.72,57.31
,1980,2.34,65.23,2.53,68.9,South Korea,2.88,80.24
,1980,8.08,78.83,5.22,69.75,South Korea,4.36,56.34
,1960,1.33,58.41,1.82,65.05,South Korea,6.0,69.95
,1990,1.94,65.81,1.78,37.15,South Korea,2.91,59.98
,1985,6.39,56.6,6.94,68.39,South Korea,,75.84
,1995,4.53,75.85,,78.53,South Korea,7.3,69.23
,1990,7.42,48.17,5.81,56.67,South Korea,3.79,66.15
,1965,1.76,60.47,,59.0,South Korea,4.65,71.69
,1970,3.44,55.75,1.82,66.92,South Korea,4.63,62.06
,1975,3.57,63.98,4.8,71.61,South Korea,7.05,59.21
,1955,6.03,65.02,3.04,72.62,South Korea,1.17,73.93
,1985,4.41,74.3,5.09,58.76,South Korea,7.2,80.24
,2000,5.22,62.28,3.2,75.33,South Korea,2.46,58.53
,1990,8.21,54.54,4.32,70.16,South Korea,1.34,69.6
,2000,1.96,70.91,1.77,81.57,Spain,6.43,80.24
,1955,2.61,68.59,4.17,65.66,Spain,4.9,63.19
,1985,5.6,52.56,1.87,62.61,Spain,2.77,65.45
,2000,6.81,56.94,4.51,61.32,Spain,2.03,79.15
,1970,3.27,61.42,2.59,68.53,Spain,1.88,
,1955,5.99,71.73,,72.83,Spain,5.59,66.61
,1955,1.98,66.94,2.36,61.31,Spain,6.2,80.24
,1970,1.6,59.94,1.79,81.57,Spain,3.61,75.34
,1975,7.63,62.32,3.59,61.59,Spain,4.98,68.16
,1970,2.74,72.64,,64.09,Spain,7.36,68.7
,1980,2.11,48.76,2.34,81.57,Spain,8.16,54.04
,1960,3.79,51.25,,,Spain,3.2,71.35
,1990,3.17,60.13,1.63,68.14,Spain,2.38,60.55
,1960,5.46,77.87,3.46,62.07,Spain,3.23,73.99
,1975,3.23,60.47,3.21,58.12,Switzerland,6.12,73.74
,1980,1.24,81.0,7.91,75.98,Switzerland,4.83,47.57
,1970,3.49,65.33,,65.04,Switzerland,,76.07
,1995,3.16,69.27,7.0,57.62,Switzerland,4.68,50.73
,1960,1.06,74.08,,,Switzerland,,61.94
,1960,4.9,81.57,3.04,66.57,Switzerland,7.74,65.52
,1970,1.32,62.55,7.93,62.51,Switzerland,2.45,64.11
,1975,2.88,58.82,1.03,81.57,Switzerland,6.54,52.95
,1965,5.71,73.0,2.93,,Switzerland,4.38,63.72
,1985,2.83,53.36,2.73,,Turkey,7.86,54.27
,1965,6.29,72.16,6.81,68.43,Turkey,3.55,74.04
,1990,2.34,51.31,1.41,63.69,Turkey,5.7,66.69
,1965,2.07,64.73,2.6,78.19,Turkey,6.07,59.21
,1975,5.28,77.24,4.88,76.11,Turkey,4.77,59.3
,1975,1.9,70.51,2.67,55.29,Turkey,8.03,62.86
,1965,7.23,61.19,2.69,55.36,Turkey,2.15,59.23
,2000,5.8,64.41,2.86,62.04,Turkey,8.08,80.24
,1970,7.06,64.21,2.91,72.18,Turkey,6.12,67.34
,1960,1.86,77.68,5.21,69.43,United Kingdom,1.37,64.64
,1985,7.26,48.8,5.06,70.37,United Kingdom,3.38,61.72
,1975,5.95,61.98,6.69,72.86,United Kingdom,3.56,66.07
,1955,6.02,73.04,2.71,64.14,United Kingdom,4.86,69.62
,1965,2.05,73.57,5.93,,United Kingdom,5.21,69.81
,1990,3.63,64.39,6.55,59.41,United Kingdom,1.77,54.96
,1985,1.81,80.96,1.94,62.46,United Kingdom,6.36,74.52
,1960,6.8,70.07,2.91,67.73,United Kingdom,6.22,77.83
,1995,2.57,57.85,5.2,75.52,United Kingdom,,61.71
,1970,5.63,63.42,4.45,78.44,United Kingdom,4.79,69.61
,1990,2.58,69.07,,81.57,United Kingdom,3.0,70.07
,1960,1.13,76.96,1.64,66.29,United Kingdom,8.0,
,1965,3.76,74.21,8.23,68.7,United Kingdom,7.79,62.22
,1990,4.21,75.87,5.91,,United Kingdom,6.26,52.6
,1955,1.84,65.0,1.71,62.27,United Kingdom,2.88,61.72
,1975,4.74,79.25,3.24,43.59,United Kingdom,4.47,73.93
,1960,6.48,67.59,8.23,80.62,United Kingdom,1.49,80.24
,1995,5.13,69.44,,77.33,United States,2.85,71.97
,1995,2.72,63.48,7.89,66.74,United States,3.04,66.0
,1980,5.69,65.14,3.73,49.91,United States,3.34,60.24
,1955,2.97,56.8,1.86,65.04,United States,6.5,
,1960,7.31,66.23,6.41,,United States,7.19,65.85
,1955,3.69,75.37,4.29,57.57,United States,3.46,60.82
,1980,1.2,60.06,8.23,60.52,United States,7.16,71.81
,1965,6.22,76.76,2.32,76.78,United States,8.05,65.65
,1985,6.12,61.37,4.09,53.77,United States,6.58,54.76
,1960,1.95,56.36,1.41,,United States,4.99,64.22
,1960,2.37,63.21,5.69,59.51,United States,6.05,49.1
,1990,3.53,81.57,,66.03,United States,1.25,80.24
,2000,1.15,70.92,4.37,57.96,Venezuela,5.12,61.15
,1960,4.68,78.65,,81.5,Venezuela,5.68,74.1
,1995,6.64,67.28,1.6,71.33,Venezuela,7.22,76.5
,1965,1.44,65.62,2.52,54.51,Venezuela,,71.43
,1990,3.97,69.44,8.23,62.49,Venezuela,3.86,64.31
,1975,2.93,44.73,2.23,56.26,Venezuela,5.49,58.06
,2000,4.0,68.09,8.23,61.27,Venezuela,6.99,62.53
,1990,6.54,68.15,7.22,71.97,Venezuela,2.21,72.08
,1965,7.91,62.27,6.33,64.46,Venezuela,4.89,64.74
,1960,3.7,64.14,2.41,53.32,Venezuela,5.33,64.47
