pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-25 17:33:53,2019-03-25 17:48:18,1,3.61,21.3,1.17,0.16,124.83,yellow,cash,Elmhurst,Dyker Heights,Queens,Brooklyn
2019-03-06 16:27:12,2019-03-06 16:40:26,6,11.58,14.62,1.93,0.08,16.0,yellow,credit card,Midtown Center,East Harlem South,Manhattan,Manhattan
2019-03-20 06:15:25,2019-03-20 06:27:15,1,2.57,8.4,1.81,0.03,15.32,yellow,cash,Midtown South,Inwood,Manhattan,Manhattan
2019-03-09 11:47:05,2019-03-09 12:02:20,2,1.23,3.1,0.14,0.71,14.96,yellow,credit card,East Harlem South,East Village,Manhattan,Manhattan
2019-03-07 14:06:18,2019-03-07 14:20:57,3,0.57,12.2,0.09,0.05,15.4,yellow,cash,Lenox Hill East,Rego Park,Manhattan,Queens
2019-03-04 04:36:18,2019-03-04 04:52:49,1,5.08,6.7,1.89,0.83,20.56,yellow,credit card,TriBeCa/Civic Center,Williamsburg (South Side),Manhattan,Brooklyn
2019-03-03 06:18:55,2019-03-03 06:33:31,1,16.22,19.9,0.06,4.5,33.53,yellow,cash,LaGuardia Airport,Brighton Beach,Queens,Brooklyn
2019-03-22 02:34:00,2019-03-22 02:47:08,1,1.33,13.03,4.3,0.08,24.9,yellow,credit card,Upper West Side South,Central Park,Manhattan,Manhattan
2019-03-12 03:19:45,2019-03-12 03:34:01,1,13.36,3.0,2.24,0.01,21.19,yellow,cash,Meatpacking/West Village West,Murray Hill-Queens,Manhattan,Queens
2019-03-21 19:59:13,2019-03-21 20:16:20,1,0.51,15.16,0.93,0.15,25.2,yellow,credit card,Central Harlem North,Long Island City/Queens Plaza,Manhattan,Queens
2019-03-16 05:45:20,2019-03-16 05:59:50,4,3.95,13.53,0.23,0.08,14.5,yellow,cash,Clinton East,Flatlands,Manhattan,Brooklyn
2019-03-21 08:50:18,2019-03-21 09:04:55,1,5.49,14.81,0.85,0.03,15.8,yellow,credit card,Central Park,Ridgewood,Manhattan,Queens
2019-03-09 05:42:39,2019-03-09 05:58:02,1,7.19,12.7,4.78,1.45,34.66,yellow,cash,LaGuardia Airport,Bushwick North,Queens,Brooklyn
2019-03-05 16:34:19,2019-03-05 16:47:38,1,1.14,6.5,2.34,0.16,11.44,yellow,credit card,Flatiron,Sunnyside,Manhattan,Queens
2019-03-04 23:56:49,2019-03-05 00:09:06,1,2.98,15.5,0.52,0.18,24.75,yellow,cash,West Village,Murray Hill-Queens,Manhattan,Queens
2019-03-05 05:12:28,2019-03-05 05:26:17,1,0.81,8.77,1.69,0.21,18.3,yellow,credit card,Lower East Side,Lenox Hill East,Manhattan,Manhattan
2019-03-15 14:02:22,2019-03-15 14:15:30,1,5.81,6.23,0.47,2.03,48.1,yellow,cash,LaGuardia Airport,Manhattan Valley,Queens,Manhattan
2019-03-04 00:37:08,2019-03-04 00:53:24,1,4.44,7.4,2.17,0.04,14.83,yellow,credit card,Lenox Hill East,Gravesend,Manhattan,Brooklyn
2019-03-06 16:57:45,2019-03-06 17:12:22,2,2.81,13.73,1.66,0.09,28.8,yellow,cash,Midtown North,Prospect Heights,Manhattan,Brooklyn
2019-03-03 22:35:36,2019-03-03 22:48:10,1,2.19,8.7,0.45,0.02,9.57,yellow,credit card,TriBeCa/Civic Center,Briarwood/Jamaica Hills,Manhattan,Queens
2019-03-15 03:39:48,2019-03-15 03:52:29,1,0.89,3.6,1.6,0.07,16.03,yellow,cash,Clinton East,Hudson Sq,Manhattan,Manhattan
2019-03-01 01:41:53,2019-03-01 01:58:13,1,2.59,5.8,1.81,0.35,10.86,yellow,credit card,Boerum Hill,Mount Hope,Brooklyn,Bronx
2019-03-01 07:52:03,2019-03-01 08:07:44,2,1.69,17.1,0.46,0.08,22.55,yellow,cash,Greenwich Village North,Mott Haven/Port Morris,Manhattan,Bronx
2019-03-11 19:51:16,2019-03-11 20:05:01,2,0.28,15.91,3.47,0.0,21.1,yellow,credit card,Midtown North,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-05 12:26:43,2019-03-05 12:43:52,1,2.94,7.2,2.0,0.1,18.54,yellow,cash,Central Harlem,Williamsbridge/Olinville,Manhattan,Bronx
2019-03-01 14:02:36,2019-03-01 14:17:52,1,1.84,10.4,3.27,0.69,31.06,yellow,credit card,Hamilton Heights,Lower East Side,Manhattan,Manhattan
2019-03-02 20:01:50,2019-03-02 20:18:57,1,2.52,8.87,6.42,0.05,9.0,yellow,cash,Gramercy,Starrett City,Manhattan,Brooklyn
2019-03-31 01:51:07,2019-03-31 02:06:00,1,2.19,11.5,1.45,0.33,12.32,yellow,credit card,Central Park,Soundview/Castle Hill,Manhattan,Bronx
2019-03-24 02:02:05,2019-03-24 02:18:39,1,17.82,39.2,0.59,3.81,58.16,yellow,cash,Jackson Heights,Lincoln Square West,Queens,Manhattan
2019-03-14 06:41:30,2019-03-14 06:56:00,1,3.04,8.6,0.17,0.23,13.69,yellow,credit card,Flatiron,East Harlem South,Manhattan,Manhattan
2019-03-19 07:44:30,2019-03-19 07:56:43,1,1.91,13.03,4.18,0.02,16.3,yellow,cash,Midtown South,Prospect Heights,Manhattan,Brooklyn
2019-03-21 21:03:54,2019-03-21 21:19:09,1,1.6,8.7,1.89,0.07,34.05,yellow,credit card,Sutton Place/Turtle Bay North,Highbridge,Manhattan,Bronx
2019-03-29 06:44:27,2019-03-29 06:57:07,1,1.35,5.2,0.33,0.12,13.88,yellow,cash,Upper West Side North,Hillcrest/Pomonok,Manhattan,Queens
2019-03-30 09:12:16,2019-03-30 09:26:47,1,0.17,7.5,0.17,0.07,20.9,yellow,credit card,Flatiron,Cambria Heights,Manhattan,Queens
2019-03-21 03:43:40,2019-03-21 03:57:25,1,5.58,10.3,1.71,0.04,15.97,yellow,cash,Garment District,Maspeth,Manhattan,Queens
2019-03-30 02:56:59,2019-03-30 03:10:27,1,6.0,10.2,0.26,0.37,14.27,yellow,credit card,Clinton East,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-01 10:36:39,2019-03-01 10:52:11,1,15.91,3.4,2.57,0.15,9.79,yellow,cash,East Harlem South,Cypress Hills,Manhattan,Brooklyn
2019-03-17 23:54:23,2019-03-18 00:10:41,1,0.34,14.4,0.6,0.02,18.91,yellow,credit card,TriBeCa/Civic Center,East Flushing,Manhattan,Queens
2019-03-14 20:24:27,2019-03-14 20:39:07,1,5.68,20.6,7.87,1.23,91.8,yellow,cash,LaGuardia Airport,Kew Gardens,Queens,Queens
2019-03-26 08:46:31,2019-03-26 09:00:41,1,2.39,5.2,0.57,0.05,17.71,yellow,credit card,East Chelsea,Spuyten Duyvil/Kingsbridge,Manhattan,Bronx
2019-03-25 07:07:59,2019-03-25 07:20:46,1,0.3,7.96,6.7,0.26,10.96,yellow,cash,Battery Park City,South Williamsburg,Manhattan,Brooklyn
2019-03-25 09:06:12,2019-03-25 09:18:31,1,0.26,9.13,0.5,0.06,15.9,yellow,credit card,Upper East Side South,Corona,Manhattan,Queens
2019-03-13 04:14:30,2019-03-13 04:28:45,1,1.96,4.9,2.33,0.32,18.76,yellow,cash,Meatpacking/West Village West,Williamsbridge/Olinville,Manhattan,Bronx
2019-03-24 05:53:51,2019-03-24 06:08:00,1,1.17,7.7,0.6,0.01,16.42,yellow,credit card,Morningside Heights,Cambria Heights,Manhattan,Queens
2019-03-18 10:17:47,2019-03-18 10:31:36,5,2.05,14.1,0.12,0.1,30.1,yellow,cash,Greenwich Village North,Rego Park,Manhattan,Queens
2019-03-24 20:38:25,2019-03-24 20:52:25,1,5.14,15.3,2.75,0.76,53.75,yellow,credit card,Flushing,South Jamaica,Queens,Queens
2019-03-03 11:17:42,2019-03-03 11:29:31,1,0.68,7.1,1.71,0.16,11.75,yellow,cash,Penn Station/Madison Sq West,Fresh Meadows,Manhattan,Queens
2019-03-10 16:01:54,2019-03-10 16:17:59,5,1.46,14.22,0.62,0.15,16.4,yellow,credit card,Greenwich Village North,Bronxdale,Manhattan,Bronx
2019-03-06 00:57:27,2019-03-06 01:12:23,1,2.02,16.87,2.77,0.01,115.9,yellow,cash,JFK Airport,Yorkville East,Queens,Manhattan
2019-03-24 03:37:56,2019-03-24 03:51:24,1,0.08,12.4,0.33,0.09,16.8,yellow,credit card,Midtown North,Elmhurst,Manhattan,Queens
2019-03-01 02:32:59,2019-03-01 02:48:06,1,4.79,9.2,0.9,0.13,10.46,yellow,cash,Battery Park City,Greenwich Village North,Manhattan,Manhattan
2019-03-15 13:36:13,2019-03-15 13:51:39,5,22.55,31.17,0.41,0.55,34.1,yellow,credit card,LaGuardia Airport,Garment District,Queens,Manhattan
2019-03-11 18:56:20,2019-03-11 19:11:13,3,0.53,11.7,3.2,0.03,14.64,yellow,cash,East Chelsea,Stapleton,Manhattan,Staten Island
2019-03-28 22:06:18,2019-03-28 22:16:33,1,21.33,21.52,0.12,1.69,80.3,yellow,credit card,Elmhurst,Downtown Brooklyn/MetroTech,Queens,Brooklyn
2019-03-03 14:29:44,2019-03-03 14:41:05,3,1.62,11.4,5.31,0.19,14.2,yellow,cash,Washington Heights South,Lenox Hill East,Manhattan,Manhattan
2019-03-07 14:43:04,2019-03-07 14:59:20,1,11.36,11.9,3.63,0.2,17.83,yellow,credit card,Woodside,Manhattan Beach,Queens,Brooklyn
2019-03-09 20:42:33,2019-03-09 20:55:25,1,6.79,3.0,0.64,0.06,11.01,yellow,cash,Union Sq,Canarsie,Manhattan,Brooklyn
2019-03-26 02:43:09,2019-03-26 02:56:18,1,0.98,12.4,0.61,0.01,17.22,yellow,credit card,Lenox Hill East,Park Slope,Manhattan,Brooklyn
2019-03-10 08:42:30,2019-03-10 08:57:35,1,0.87,9.59,7.26,0.22,14.8,yellow,cash,Yorkville East,Flushing Meadows-Corona Park,Manhattan,Queens
2019-03-01 23:55:15,2019-03-02 00:09:50,2,2.34,4.1,2.54,0.75,13.05,yellow,credit card,Penn Station/Madison Sq West,Norwood,Manhattan,Bronx
2019-03-23 22:20:16,2019-03-23 22:33:32,3,1.54,6.4,2.09,0.48,12.85,yellow,cash,Central Harlem,Steinway,Manhattan,Queens
2019-02-28 03:40:30,2019-02-28 03:53:49,1,0.7,20.39,1.04,0.46,29.5,yellow,credit card,Park Slope,East Village,Brooklyn,Manhattan
2019-03-27 17:20:26,2019-03-27 17:35:09,1,0.54,6.9,0.08,0.14,51.57,yellow,cash,Brooklyn Heights,Flushing,Brooklyn,Queens
2019-03-15 09:21:42,2019-03-15 09:36:19,1,2.07,17.1,0.77,0.03,21.3,yellow,credit card,Lincoln Square East,Highbridge,Manhattan,Bronx
2019-03-29 13:34:59,2019-03-29 13:49:56,1,8.24,6.1,5.25,0.12,11.17,yellow,cash,East Chelsea,Marble Hill,Manhattan,Manhattan
2019-03-12 16:35:01,2019-03-12 16:47:53,1,1.81,5.1,0.49,0.04,22.34,yellow,credit card,West Village,Maspeth,Manhattan,Queens
2019-03-18 10:46:10,2019-03-18 11:01:02,1,4.46,9.6,0.05,0.26,13.48,yellow,cash,East Concourse/Concourse Village,Steinway,Bronx,Queens
2019-03-23 18:41:12,2019-03-23 18:56:50,1,0.46,17.2,1.69,0.03,19.16,yellow,credit card,Upper East Side North,Flushing Meadows-Corona Park,Manhattan,Queens
2019-03-20 05:33:16,2019-03-20 05:48:39,1,0.78,8.27,2.81,0.14,13.8,yellow,cash,East Chelsea,Carroll Gardens,Manhattan,Brooklyn
2019-03-29 16:45:57,2019-03-29 17:01:21,1,0.53,6.9,2.43,0.21,9.76,yellow,credit card,Upper West Side North,Kew Gardens Hills,Manhattan,Queens
2019-03-03 00:51:39,2019-03-03 01:06:06,2,3.13,14.6,0.19,0.24,15.4,yellow,cash,Central Harlem North,Westchester Village/Unionport,Manhattan,Bronx
2019-03-07 12:20:10,2019-03-07 12:34:44,1,5.75,13.1,2.25,0.27,19.74,yellow,credit card,Upper East Side North,Mott Haven/Port Morris,Manhattan,Bronx
2019-03-11 01:24:54,2019-03-11 01:41:11,1,1.94,4.2,3.23,0.08,4.41,yellow,cash,Lenox Hill West,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-11 16:22:55,2019-03-11 16:36:04,1,2.81,9.1,0.22,0.36,21.3,yellow,credit card,Lower East Side,Williamsbridge/Olinville,Manhattan,Bronx
2019-03-02 11:51:01,2019-03-02 12:06:01,1,7.08,21.0,0.58,1.1,23.81,yellow,cash,LaGuardia Airport,Kingsbridge Heights,Queens,Bronx
2019-03-26 18:47:30,2019-03-26 19:01:32,2,4.64,3.06,3.0,0.27,12.7,yellow,credit card,Upper East Side North,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-02 00:11:06,2019-03-02 00:27:33,1,0.76,11.4,2.69,0.02,15.34,yellow,cash,West Village,Gowanus,Manhattan,Brooklyn
2019-03-01 01:54:25,2019-03-01 02:07:31,1,0.67,14.11,2.62,0.11,14.3,yellow,credit card,Midtown East,Homecrest,Manhattan,Brooklyn
2019-03-16 16:54:20,2019-03-16 17:07:31,2,3.66,10.3,1.3,0.04,17.57,yellow,cash,East Harlem South,Manhattanville,Manhattan,Manhattan
2019-03-03 23:29:16,2019-03-03 23:45:22,1,12.89,7.6,3.63,0.0,14.6,yellow,credit card,Lincoln Square East,Bay Ridge,Manhattan,Brooklyn
2019-03-08 15:41:32,2019-03-08 15:57:19,1,3.33,6.45,2.1,0.01,10.8,yellow,cash,Midtown North,Kips Bay,Manhattan,Manhattan
2019-03-20 17:01:08,2019-03-20 17:15:46,1,1.32,10.13,0.1,0.04,11.0,yellow,credit card,Greenwich Village North,Midwood,Manhattan,Brooklyn
2019-03-04 10:02:49,2019-03-04 10:17:03,1,1.01,9.43,0.64,0.11,12.0,yellow,cash,Midtown East,Flushing Meadows-Corona Park,Manhattan,Queens
2019-03-05 08:15:12,2019-03-05 08:28:08,1,2.03,5.3,0.72,0.14,8.36,yellow,credit card,Clinton East,Kew Gardens Hills,Manhattan,Queens
2019-03-17 05:50:58,2019-03-17 06:07:26,2,0.25,7.6,0.42,0.23,17.83,yellow,cash,Battery Park City,Central Harlem,Manhattan,Manhattan
2019-03-08 21:19:12,2019-03-08 21:34:01,1,3.61,12.36,3.71,0.05,15.9,yellow,credit card,East Village,Soundview/Castle Hill,Manhattan,Bronx
2019-03-25 16:56:11,2019-03-25 17:10:08,1,3.78,12.6,0.56,0.42,18.02,yellow,cash,Upper East Side North,Auburndale,Manhattan,Queens
2019-03-19 18:51:53,2019-03-19 19:06:07,3,0.39,4.6,0.62,0.1,21.91,yellow,credit card,Garment District,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-07 15:45:27,2019-03-07 16:01:55,1,2.6,8.6,0.62,0.1,17.24,yellow,cash,Times Sq/Theatre District,Park Slope,Manhattan,Brooklyn
2019-03-29 02:49:43,2019-03-29 03:06:54,1,0.23,2.5,1.57,0.14,9.41,yellow,credit card,Midtown East,Alphabet City,Manhattan,Manhattan
2019-03-07 06:39:16,2019-03-07 06:54:20,2,1.9,6.9,1.08,0.09,16.67,yellow,cash,Meatpacking/West Village West,Pelham Parkway,Manhattan,Bronx
2019-03-16 02:19:39,2019-03-16 02:33:37,1,0.26,12.7,0.2,0.01,21.33,yellow,credit card,West Village,Crown Heights North,Manhattan,Brooklyn
2019-03-18 00:32:26,2019-03-18 00:46:30,1,3.97,19.7,1.72,0.2,22.3,yellow,cash,Upper West Side North,Clinton West,Manhattan,Manhattan
2019-03-04 14:26:42,2019-03-04 14:40:50,1,2.52,8.4,0.27,0.04,31.8,yellow,credit card,Sutton Place/Turtle Bay North,Allerton/Pelham Gardens,Manhattan,Bronx
2019-03-05 15:26:48,2019-03-05 15:38:26,1,8.89,3.8,0.17,0.02,24.0,yellow,cash,Central Harlem North,Kew Gardens,Manhattan,Queens
2019-03-22 12:01:17,2019-03-22 12:15:22,6,0.06,11.09,2.48,0.02,21.4,yellow,credit card,East Chelsea,East Harlem North,Manhattan,Manhattan
2019-03-01 11:07:30,2019-03-01 11:22:56,1,1.33,32.0,1.84,0.38,51.04,yellow,cash,Woodside,Claremont/Bathgate,Queens,Bronx
2019-03-29 14:12:32,2019-03-29 14:27:52,1,11.85,12.7,0.52,2.9,44.5,yellow,credit card,JFK Airport,Soundview/Bruckner,Queens,Bronx
2019-03-03 05:39:07,2019-03-03 05:54:09,1,1.06,11.47,2.14,0.02,11.5,yellow,cash,Midtown North,Mount Hope,Manhattan,Bronx
2019-03-27 23:02:16,2019-03-27 23:16:57,1,1.81,8.2,1.1,0.56,13.4,yellow,credit card,Times Sq/Theatre District,Prospect-Lefferts Gardens,Manhattan,Brooklyn
2019-03-04 12:55:40,2019-03-04 13:08:28,1,2.26,10.7,2.58,0.11,14.69,yellow,cash,Midtown East,Astoria,Manhattan,Queens
2019-03-16 05:53:33,2019-03-16 06:08:10,1,1.24,12.7,0.69,0.01,18.39,yellow,credit card,Upper East Side North,Ozone Park,Manhattan,Queens
2019-03-30 15:01:48,2019-03-30 15:14:43,5,3.16,10.8,0.24,0.21,48.5,yellow,cash,Manhattan Valley,Gravesend,Manhattan,Brooklyn
2019-03-04 23:39:49,2019-03-04 23:52:45,3,0.97,27.8,2.36,0.07,33.16,yellow,credit card,Penn Station/Madison Sq West,Allerton/Pelham Gardens,Manhattan,Bronx
2019-03-08 14:11:18,2019-03-08 14:27:33,1,1.74,5.84,3.82,0.03,28.9,yellow,cash,East Chelsea,Madison,Manhattan,Brooklyn
2019-03-08 05:10:20,2019-03-08 05:22:40,2,1.28,5.33,9.06,1.09,15.8,yellow,credit card,Jackson Heights,Greenpoint,Queens,Brooklyn
2019-03-17 16:41:49,2019-03-17 16:55:37,1,5.84,9.0,1.14,0.13,21.46,yellow,cash,Union Sq,Greenwich Village South,Manhattan,Manhattan
2019-03-02 12:03:31,2019-03-02 12:17:04,6,7.58,8.7,1.39,0.06,9.16,yellow,credit card,East Harlem North,Rosedale,Manhattan,Queens
2019-03-17 08:09:08,2019-03-17 08:24:27,1,4.29,8.4,4.82,0.04,19.98,yellow,cash,Garment District,Marine Park/Mill Basin,Manhattan,Brooklyn
2019-03-16 12:47:53,2019-03-16 13:03:17,1,0.62,7.3,2.63,0.12,45.58,yellow,credit card,West Chelsea/Hudson Yards,Flatbush/Ditmas Park,Manhattan,Brooklyn
2019-03-12 20:15:33,2019-03-12 20:29:24,2,5.07,11.09,1.82,0.21,24.9,yellow,cash,Downtown Brooklyn/MetroTech,Flatbush/Ditmas Park,Brooklyn,Brooklyn
2019-03-25 09:41:21,2019-03-25 09:52:41,1,0.09,6.2,0.31,0.01,42.08,yellow,credit card,Union Sq,College Point,Manhattan,Queens
2019-03-10 18:56:14,2019-03-10 19:09:22,2,2.46,10.9,0.97,0.03,16.68,yellow,cash,Kips Bay,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-27 20:03:56,2019-03-27 20:19:11,1,2.14,7.5,0.93,0.2,28.2,yellow,credit card,Upper East Side North,World Trade Center,Manhattan,Manhattan
2019-03-04 07:09:05,2019-03-04 07:24:21,1,0.02,10.1,1.55,0.24,26.79,yellow,cash,Clinton East,Spuyten Duyvil/Kingsbridge,Manhattan,Bronx
2019-03-16 08:46:43,2019-03-16 08:59:46,3,1.67,11.7,0.63,0.09,12.97,yellow,credit card,Flatiron,Flatiron,Manhattan,Manhattan
2019-03-07 13:30:17,2019-03-07 13:46:22,1,0.95,8.1,1.77,0.02,13.31,yellow,cash,East Chelsea,Brooklyn Heights,Manhattan,Brooklyn
2019-03-07 08:49:03,2019-03-07 09:03:54,2,10.06,9.87,1.47,0.07,17.5,yellow,credit card,Midtown Center,Briarwood/Jamaica Hills,Manhattan,Queens
2019-03-03 03:00:02,2019-03-03 03:14:15,1,2.69,19.8,0.23,0.54,23.82,yellow,cash,Soundview/Castle Hill,Pelham Parkway,Bronx,Bronx
2019-03-09 00:05:15,2019-03-09 00:18:10,1,1.71,9.8,2.31,0.01,16.13,yellow,credit card,Union Sq,Prospect Park,Manhattan,Brooklyn
2019-03-19 03:52:18,2019-03-19 04:07:04,1,2.07,2.4,1.19,0.05,7.5,yellow,cash,East Harlem North,Clinton West,Manhattan,Manhattan
2019-03-15 04:46:16,2019-03-15 04:59:57,2,0.73,3.9,0.57,0.26,12.75,yellow,credit card,Washington Heights South,Upper West Side South,Manhattan,Manhattan
2019-03-09 13:36:09,2019-03-09 13:51:28,1,5.09,9.6,2.47,0.05,17.48,yellow,cash,Lower East Side,Sheepshead Bay,Manhattan,Brooklyn
2019-03-13 13:57:12,2019-03-13 14:11:37,1,1.58,8.7,0.17,0.01,27.55,yellow,credit card,Upper West Side South,Claremont/Bathgate,Manhattan,Bronx
2019-03-12 20:14:52,2019-03-12 20:31:53,3,1.0,10.7,5.98,0.22,16.16,yellow,cash,Gramercy,Rego Park,Manhattan,Queens
2019-03-11 02:16:48,2019-03-11 02:30:31,1,0.3,9.43,5.7,0.26,18.08,yellow,credit card,Meatpacking/West Village West,East Flatbush/Remsen Village,Manhattan,Brooklyn
2019-03-13 20:34:59,2019-03-13 20:50:00,1,3.04,13.13,1.64,0.15,14.5,yellow,cash,Garment District,Lenox Hill West,Manhattan,Manhattan
2019-03-06 06:39:17,2019-03-06 06:51:31,1,1.36,20.3,0.14,0.15,22.15,yellow,credit card,Washington Heights South,Riverdale/North Riverdale/Fieldston,Manhattan,Bronx
2019-03-31 09:12:51,2019-03-31 09:26:23,1,0.44,7.5,0.3,0.18,15.25,yellow,cash,Central Harlem North,Co-Op City,Manhattan,Bronx
2019-03-12 05:50:04,2019-03-12 06:02:21,1,0.96,5.8,0.87,0.06,13.16,yellow,credit card,Upper East Side South,Marine Park/Mill Basin,Manhattan,Brooklyn
2019-03-14 17:15:52,2019-03-14 17:32:07,6,2.26,13.3,0.66,0.04,46.61,yellow,cash,Lenox Hill West,Astoria,Manhattan,Queens
2019-03-23 20:03:23,2019-03-23 20:18:26,1,5.61,8.5,1.16,2.74,30.71,yellow,credit card,Long Island City/Hunters Point,Yorkville West,Queens,Manhattan
2019-03-08 18:00:40,2019-03-08 18:16:07,1,1.39,4.63,3.7,0.07,21.83,yellow,cash,Penn Station/Madison Sq West,DUMBO/Vinegar Hill,Manhattan,Brooklyn
2019-03-04 14:10:54,2019-03-04 14:25:42,1,0.12,6.1,1.36,0.12,14.25,yellow,credit card,Stuy Town/Peter Cooper Village,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-01 12:35:19,2019-03-01 12:50:08,1,2.62,5.1,0.98,0.19,7.66,yellow,cash,SoHo,Greenpoint,Manhattan,Brooklyn
2019-03-02 01:52:28,2019-03-02 02:04:47,1,0.61,7.3,0.21,0.03,12.89,yellow,credit card,Flatiron,Financial District South,Manhattan,Manhattan
2019-03-08 10:19:45,2019-03-08 10:36:06,1,4.84,11.59,1.76,0.06,17.0,yellow,cash,Kips Bay,University Heights/Morris Heights,Manhattan,Bronx
2019-03-06 06:39:26,2019-03-06 06:54:05,2,0.76,12.12,0.69,0.18,13.1,yellow,credit card,UN/Turtle Bay South,Gowanus,Manhattan,Brooklyn
2019-03-01 13:38:18,2019-03-01 13:54:23,1,1.98,11.62,0.32,0.09,30.7,yellow,cash,Midtown Center,Red Hook,Manhattan,Brooklyn
2019-03-14 12:53:55,2019-03-14 13:05:58,1,2.42,4.74,2.59,0.08,13.1,yellow,credit card,Morningside Heights,Bensonhurst West,Manhattan,Brooklyn
2019-03-27 12:49:14,2019-03-27 13:03:02,1,19.93,18.97,1.19,0.17,38.6,yellow,cash,Flatiron,Midtown Center,Manhattan,Manhattan
2019-03-04 01:21:27,2019-03-04 01:34:16,1,5.96,7.0,0.77,0.24,14.78,yellow,credit card,Upper West Side South,Battery Park,Manhattan,Manhattan
2019-03-13 10:31:31,2019-03-13 10:48:25,2,0.23,4.9,3.93,0.0,19.2,yellow,cash,Lincoln Square East,East Flushing,Manhattan,Queens
2019-03-29 11:06:07,2019-03-29 11:19:45,1,2.01,5.0,3.79,0.04,10.61,yellow,credit card,Yorkville East,Midtown East,Manhattan,Manhattan
2019-03-16 02:03:51,2019-03-16 02:17:46,1,1.99,6.46,0.87,0.16,17.5,yellow,cash,Hamilton Heights,Manhattan Beach,Manhattan,Brooklyn
2019-03-28 01:04:20,2019-03-28 01:15:56,1,1.78,16.2,0.94,0.08,25.11,yellow,credit card,Upper East Side North,Van Cortlandt Village,Manhattan,Bronx
2019-03-27 01:25:20,2019-03-27 01:37:49,1,2.64,7.9,1.57,0.31,21.75,yellow,cash,Midtown North,North Corona,Manhattan,Queens
2019-03-12 23:06:56,2019-03-12 23:21:34,1,4.65,7.9,0.5,0.14,48.2,yellow,credit card,East Village,JFK Airport,Manhattan,Queens
2019-03-17 10:57:54,2019-03-17 11:11:52,1,0.82,10.9,1.97,0.07,15.26,yellow,cash,Clinton East,Flatiron,Manhattan,Manhattan
2019-03-28 14:16:01,2019-03-28 14:33:07,1,1.2,3.6,0.3,0.07,21.93,yellow,credit card,Lower East Side,Manhattan Beach,Manhattan,Brooklyn
2019-03-08 07:32:54,2019-03-08 07:45:03,1,6.1,7.1,1.24,0.05,57.79,yellow,cash,Kips Bay,Soundview/Bruckner,Manhattan,Bronx
2019-03-04 09:07:52,2019-03-04 09:21:32,1,1.08,8.7,3.11,0.06,12.84,yellow,credit card,Gramercy,Lower East Side,Manhattan,Manhattan
2019-02-28 18:44:53,2019-02-28 18:55:46,2,1.7,11.0,0.14,0.15,23.36,yellow,cash,East Harlem North,Maspeth,Manhattan,Queens
2019-03-13 17:54:20,2019-03-13 18:10:11,2,5.74,4.05,2.1,0.24,11.93,yellow,credit card,UN/Turtle Bay South,Bloomingdale,Manhattan,Manhattan
2019-03-16 03:55:03,2019-03-16 04:11:04,1,1.17,11.5,3.77,0.1,17.24,yellow,cash,Lenox Hill East,Midtown South,Manhattan,Manhattan
2019-03-27 06:39:45,2019-03-27 06:53:13,1,2.4,8.22,3.01,0.27,13.9,yellow,credit card,Upper West Side North,SoHo,Manhattan,Manhattan
2019-03-29 06:18:36,2019-03-29 06:35:15,1,0.48,10.3,1.45,0.02,16.26,yellow,cash,Clinton East,Ridgewood,Manhattan,Queens
2019-03-14 23:03:54,2019-03-14 23:15:58,1,2.69,17.66,0.73,0.15,25.5,yellow,credit card,Dyker Heights,Flushing Meadows-Corona Park,Brooklyn,Queens
2019-03-14 18:59:02,2019-03-14 19:13:40,1,2.33,7.23,3.3,0.14,11.7,yellow,cash,Garment District,Richmond Hill,Manhattan,Queens
2019-03-27 13:48:05,2019-03-27 14:05:00,4,0.2,8.1,1.29,0.08,22.17,yellow,credit card,Lincoln Square East,Bay Ridge,Manhattan,Brooklyn
2019-03-28 08:50:57,2019-03-28 09:03:46,1,0.52,14.1,6.66,0.03,21.31,yellow,cash,Central Harlem North,Sheepshead Bay,Manhattan,Brooklyn
2019-03-18 15:31:34,2019-03-18 15:45:28,1,2.7,8.4,1.22,0.23,13.55,yellow,credit card,Central Park,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-06 12:36:39,2019-03-06 12:50:55,1,15.67,17.84,0.15,1.18,46.3,yellow,cash,East Concourse/Concourse Village,Lincoln Square East,Bronx,Manhattan
2019-03-09 11:33:41,2019-03-09 11:49:35,1,9.09,10.9,3.22,0.09,13.95,yellow,credit card,Madison,Brighton Beach,Brooklyn,Brooklyn
2019-03-17 10:39:47,2019-03-17 10:53:26,2,2.38,7.1,0.16,0.74,21.43,yellow,cash,West Chelsea/Hudson Yards,Queensbridge/Ravenswood,Manhattan,Queens
2019-03-12 05:04:11,2019-03-12 05:16:51,1,0.58,14.01,2.55,0.0,18.4,yellow,credit card,Central Harlem,Baisley Park,Manhattan,Queens
