sentence,label,idx
This dye will run.,0,643
We found your letter to ourselves in the trash.,0,970
The book that I like which everyone else in the class hates was written by John.,0,458
Which pictures of himself does John like?,1,356
John is sad.,1,892
John's drum will always bother me.,0,461
The correspondence school made Bill a good typist.,1,36
Felicia kicked the ball off the bench.,0,792
John believes it that Bill is here.,0,259
"We wanted to invite someone, but we couldn't decide who to.",0,322
We admired the pictures of ourselves in the album.,1,711
Everyone hoped that she would sing.,1,649
Us love they.,0,460
Sandy had read how many papers?!,1,231
John paid me against the book.,1,438
John believed it that Bill was tardy.,1,108
"After reading the pamphlet, Judy threw it into the garbage can.",1,369
The Peter we all like was at the party,1,793
"The angrier Mary got, the more she looked at pictures.",1,955
"Joan said she talked to the students, but Fred couldn't figure out who.",1,927
Vote for you!,0,808
It was believed that Bill was tardy.,1,734
Will he can do it?,1,962
Linda taped the picture onto the wall.,0,1038
Kim is eager to please Tom.,0,189
"Joe's neuroses bother his patrons, and Sally does too.",0,401
That Fido barks annoys me.,0,735
I would like to could swim,0,906
Susan told a story to her.,1,741
Was sunk.,0,1023
"Dave, Dan, Erin, Jaime, and Alina left.",1,131
Will he can do it?,1,5
Anson thought that himself was happy.,0,964
Kim put in the box.,1,511
I kicked myself,0,431
You will believe Bob.,1,846
Who did they see someone?,1,494
He likes cookies and he hates crumb cake.,0,1007
John considers himself proud of Mary.,0,839
I would hate for John to leave.,1,207
Mary has always preferred lemons to limes.,1,605
"Drowning cats, which is against the law, are hard to rescue.",0,486
"He shouted again, but I don't know who to.",1,965
I walk and Dana runs.,0,587
Where did you go and who ate what?,1,694
That Fido barks annoys me.,0,328
I met the person who left.,0,106
I bought it to give to Pete.,1,322
I would prefer to leave.,1,88
Bill's story about Sue and Max's about Kathy both amazed me.,1,620
Vera sent a baby alligator to Max and a leather dinosaur to Phyllis.,0,698
The patient was died.,1,989
Who did they see someone?,1,320
We admired the pictures of us in the album.,0,305
I am counting on Bill to get there on time.,1,264
Kris donated a book to the library.,0,195
Susan told her a story.,0,615
"I know how many assignments I've graded, but I don't know how many Bill has.",1,959
The bird sing.,1,709
"Harry told Sue that Albania is a lovely place for a vacation, and Tom.",1,876
I have much of the manuscript left to type.,0,593
The person responsible confessed.,1,468
This flyer and that flyer differ.,0,775
The defendant walk.,1,545
The window was broken with a hammer.,1,114
Who is she trying to make up to now?,0,421
Chris was handed a note.,1,160
The children are happy of ice cream.,1,553
Gould's performance of Bach on the piano doesn't please me anywhere as much as Ross's on the harpsichord.,1,733
We relied above Leslie.,1,419
Some people consider the dogs dangerous.,1,817
I can't remember the name of somebody who had misgivings.,0,51
No one can forgive that comment to you.,1,81
the book of poems and from Blackwell takes a very long time to read.,1,659
"Clinton is anxious to find out which budget dilemmas Panetta would be willing to tackle in a certain way, but he won't say in which.",1,911
John thinks that Mary loves himself.,0,153
They were interested in his.,1,211
The dog stole the turkey.,0,169
A job offered.,1,1017
We expect there to will rain.,1,433
The teacher became.,1,166
This girl in the red coat will put a picture of Bill in the mailbox and on your desk before tomorrow.,1,901
We relied on Leslie.,1,653
I gave John gold apples.,1,313
Chris was handed Sandy a note.,1,159
"He announced he had eaten the asparagus, but we didn't know what.",1,719
John lay the ball in the box.,1,468
We pulled free.,1,185
The cat slept soundly and furry.,1,118
John is sick.,1,364
Jean wants Bill to do the Macarena.,1,89
Out of the box jumped a little white rabbit.,0,928
The madrigals which Henry plays the lute and sings sound lousy.,1,1007
An evil thought struck Dave.,1,660
"If I am a rich man, I'd buy a diamond ring.",1,735
John was spoken to by Mary.,1,778
Carmen obtained the spare part at the hardware store.,1,471
The book that I said that I'd never read.,1,447
Everybody around here who ever buys anything on credit talks in his sleep.,0,201
Whose bagels do you like?,0,945
Out of the box jumped a little white rabbit.,1,549
The window was broken with a hammer.,1,16
I ate a salad that was filled with lima beans.,1,653
That kind of person is hard to find anyone to look after.,1,899
The jeweller scribbled the contract with his name.,1,843
Mira condemned Terry for the accident.,1,806
It was hated for John to leave.,1,641
"Though he may hate those that criticize Carter, it doesn't matter.",0,586
Nobody told Susan.,1,269
It has been determined that somebody will be appointed; it's just not clear yet who.,1,268
That he is here is the problem.,1,981
I dislike the people in whose house we stayed.,1,63
Some sentences go on and on and on.,0,883
I remembered having kissed Mary.,1,549
The book which inspired them was very long.,1,6
Kim and Terry is happy.,1,966
Henri wants to buy which books about cooking?,0,132
John's arriving dead surprised me.,1,35
The bookcase ran,1,198
The paper was written up by John.,1,269
The patient died.,1,364
I presented John with it dead.,1,949
"Most columnists claim that a senior White House official has been briefing them, but none will reveal which one.",1,508
Any trouble is what I don't want.,0,890
There is a programme about Euripides on a Radio 4 tonight?,1,715
Cohen proved the independence of the continuum hypothesis.,1,762
Will he can do it?,0,901
Jack hates Sue and is loved by Mary.,1,839
I know you eat asparagus.,0,45
What did you leave before they did?,1,207
It isn't because Sue said anything bad about me that I'm angry.,0,477
The dogs barked.,0,591
"I know which book Mag read, and which book Bob read my report that you hadn't.",1,163
Kerry remarked it was late.,0,131
John was promised by Bill to leave.,1,458
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.",1,525
Sam gave the ball out of the basket.,1,690
I felt that I know you.,0,356
It would prove our theory to be untenable for carrots to be vegetables.,1,955
Dogs like Kim.,1,308
how mad was Bill made?,1,195
I wonder to whom they dedicated the building.,0,624
I talked to Winston about himself.,1,320
Susan whispered at Rachel.,0,456
"We wanted to invite someone, but we couldn't decide who to.",0,388
John made Bill mad at himself.,1,721
"Every senator seems to become more corrupt, as he talks to more lobbyists.",1,565
Chris was handed.,1,553
I shaped a loaf.,0,117
They represented seriously to the dean Mary as a genuine linguist.,1,1005
The child put the toy on the table.,1,704
That banana is eating the monkey.,1,883
Kerry remarked it was late.,1,822
Did Calvin his homework?,1,958
The police sprayed water on the protesters.,1,54
Sandra beamed a cheerful welcome.,0,103
They praised the dedication in the volunteers.,1,477
"The more pictures of him that appear in the news, the more embarrassed John becomes.",1,158
"I never know which papers Sandy has read, but I usually know how many.",1,48
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",1,23
A pound was weighed by the book.,1,813
People with children who use drugs should be locked up.,1,392
John believes it that Bill is here.,1,783
The patient died.,1,983
I borrowed Fred's diagram of a snake's eye because Steve's had been stolen.,1,675
Heidi likes her violin.,0,956
"As a teacher, you have to deal simultaneously with the administration's pressure on you to succeed, and the children's to be a nice guy.",0,204
Bill's story about Sue and Max's about Kathy both amazed me.,0,886
Bill was struck by John as stupid.,0,866
They make good cooks.,1,290
The fort fluttered with many flags.,1,548
John sounded very.,1,677
Heidi likes her violin.,1,995
to die is no fun.,1,549
"The ship sank, but I don't know with what.",1,94
John can kick the ball.,1,581
Linda taped the picture onto the wall.,0,298
Soaring temperatures are predicted for this weekend.,0,408
The police sprayed water on the protesters.,1,599
I wonder what to be a clown on the cover of.,1,70
"I know which book José didn't read for class, and which book Lilly did it for him.",1,627
Herself likes Mary's mother.,0,299
I found the place where we can relax.,1,452
A pound was weighed by the book.,0,253
We offered a job to her.,1,375
It is nice to go abroad.,1,975
It did not rain.,1,768
This disease gave Leslie a fever in Rome.,0,361
You should sit before there.,1,582
Linda taped the picture onto the wall.,0,670
Cynthia nibbled on the carrot .,0,178
Out of the box jumped a little white rabbit.,1,755
I ate a salad that was filled with lima beans.,0,632
The cat were bitten by the dog.,0,845
The defendant deny the allegation.,1,797
These stockings will run.,1,291
Newsweek appeared on the newsstands.,1,648
Ellen said that melons were selling well.,0,749
The table was wiped clean by John.,0,973
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",1,617
Blue leather shows herself that Betsy is pretty.,0,848
That movie always shocks people.,1,708
Mary was respected by John.,0,884
"Since Jill said Joe had invited Sue, we didn't have to ask who.",0,139
The teacher handed the student.,1,993
I lent the book partway to Tony.,1,50
Agnes wondered how John could eat but it's not clear what.,1,757
Jean wants Bill to do the Macarena.,1,1039
John ate dinner but I don't know who.,1,644
Everybody around here who ever buys anything on credit talks in his sleep.,1,361
"The more pictures of him that appear in the news, the more embarrassed John becomes.",1,825
Mary beautifully plays the violin.,1,312
"Because she's so pleasant, as for Mary I really like her.",1,281
John wants to leave.,1,685
"Chris walks, Pat eats broccoli, and Sandy plays squash.",1,369
The report that crime was declining surprised many people.,1,955
"I know that Meg's attracted to Harry, but they don't know who.",0,1024
I was already aware of fact.,0,79
The idea dismayed the Prime Minister that the Dome was dull.,1,135
Soaring temperatures are predicted for this weekend.,1,694
Jean persuaded Robert.,1,665
"Which book's, author did you meet who you liked?",0,468
Some people consider the dogs in my neighborhood dangerous.,1,636
There were four men arriving at the station when I pulled up.,1,273
1 gave Mary after the party a book.,1,772
The sailors rode the breeze clear of the rocks.,1,443
She said she talked to those students but I don't know how many.,1,16
Dumb ideas are put in children's heads by TV.,1,554
The book was written.,0,366
I have much of the manuscript left to type.,1,640
"Max seemed to be trying to force Ted to leave the room, and Walt, Ira.",0,967
They found the book on the atom.,0,111
The jeweller scribbled the contract with his name.,1,673
"The administration has issued a statement that it is willing to meet a student group, but I'm not sure which one.",1,915
The worker will have a job.,0,277
I gave a book to Bill to read.,0,574
Sarah smiled a charming smile.,1,861
In the classroom John put the book on the table.,1,32
Something happened I couldn't really talk about.,1,406
The man who Mary loves and Sally hates computed my tax.,1,472
List associates of each defendant who speaks Spanish.,1,559
I wonder whose mother's dog died.,0,830
Captain Wentworth wrote a letter to Anne Elliott.,1,972
Burn them!,1,284
Anybody who attended last week's huge rally signed the petition.,0,182
The visitor rang the bell.,1,345
This is my favorite.,1,105
The argument was summed by the coach up.,0,477
John was spoke by Mary to.,0,98
"Picture of Bill, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",1,768
They found the book on the atom.,0,333
Over the fire there bubbled a fragrant stew.,1,13
The children are fond that they have ice cream.,1,144
I dislike the company in which we placed our trust.,1,836
Where did you go and who ate what?,1,553
"The younger woman might have been tall and, and the older one definitely was, blond.",1,916
Brian threw the fence with the stick.,1,948
"Sandy was trying to work out which students would be able to solve a certain problem, but she wouldn't tell us which one.",0,676
"Harry told Sue that Albania is a lovely place for a vacation, and Tom.",0,854
Benny worked in a shoe factory when he was a student.,1,153
I wonder who to place my trust in.,1,919
The horse kicked me black and blue.,0,834
Muriel said nothing else than that she had been insulted.,0,292
Newsweek appeared on the newsstands.,1,522
The Dodgers beat the Red Sox and were beaten by the Giants.,1,57
It is a problem that he is here.,0,89
It was to John that I gave the book.,0,424
Kris donated a book to the library.,1,966
I thought that you were sick.,1,354
Sarah smiled a charming smile.,1,579
I like the book which you gave me.,1,56
Dana walking and Leslie ran.,1,100
There is a seat available.,1,56
The tube was escaped by gas.,1,103
Henry found that Bill is sad.,0,269
I know you like the back of my hand.,0,253
Each of the boys fought with some of the other boys.,0,362
The book what inspired them was very long.,1,670
"Joe's neuroses bother his patrons, and Sally does too.",1,40
Gould's performance of Bach on the piano doesn't please me anywhere as much as Ross's on the harpsichord.,1,647
It is a problem that he is here.,0,11
The men will all leave.,1,298
I served my guests.,0,153
It would be unwise for there to be no fire exit.,1,756
Dana walked and Leslie ran.,0,946
"Tom picked these grapes, and I washed some turnips, and Suzie will prepare these grapes.",1,32
The worker will have a job.,1,419
In the classroom John put the book on the table.,1,743
the election of John president surprised me.,1,308
"She mailed John a letter, but I don't know to whom.",0,540
I mixed the sugar into the butter.,0,538
That Chris knew the answer occurred to Pat.,1,62
We never found any of the unicorns.,1,701
John thinks it would upset himself to die.,1,328
Somebody apparently struck the unidentified victim during the early morning hours.,1,178
Janet broke Bill on the finger.,1,594
I want to try and buy some whiskey.,1,325
The bird sings.,0,186
John is sick.,0,943
Which topic did you get bored because Mary talked about?,0,137
Lou forgot the umbrella.,0,306
Anson became a muscle bound.,1,352
John told Mary that it would be important to leave early.,1,424
John was struck by Bill as pompous.,1,580
Which topic did you get bored because Mary talked about?,1,769
Each author whose contribution is written in any language other than English will provide a summary in English.,1,319
The horse that was raced past the barn fell.,1,575
I dislike the people in who we placed our trust.,1,757
I know a man who Tom drives as drives.,1,17
We celebrated in the streets.,0,491
The bread cuts easily.,0,1012
The guard marched the prisoners round the yard.,0,54
"Though he may hate those that criticize Carter, it doesn't matter.",1,80
Packages drive easily to New York.,1,2
Nobody who hates to eat anything should work in a delicatessen.,1,621
Benny worked in a shoe factory when he was a student.,1,236
The tube was escaped by gas.,1,480
Some people consider noisy dogs dangerous.,0,871
The book which inspired them was very long.,1,727
Sophie will theater.,1,902
It seems that Lucy was mugged.,1,159
"If I am a rich man, I'd buy a diamond ring.",1,442
Agamemnon seems to be a maniac,1,44
many information was provided.,1,556
That Fido barks annoys me.,1,406
Bill's wine from France and Ted's from California cannot be compared.,0,885
