_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,1960,5.66,52.94,3.71,69.94,New Zealand,2.05,77.47
,1960,6.45,63.06,5.62,57.69,New Zealand,2.09,61.95
,2000,5.11,62.35,2.95,62.51,New Zealand,8.21,64.99
,1970,3.01,67.15,1.73,70.95,New Zealand,3.22,77.45
,1995,3.5,61.43,1.77,65.31,New Zealand,2.99,61.44
,1985,6.85,62.73,,68.8,New Zealand,6.78,60.44
,1990,6.68,57.79,5.07,60.55,New Zealand,6.55,62.86
,1985,6.75,75.99,3.02,68.97,Nigeria,5.36,72.54
,1955,1.36,81.57,1.03,64.25,Nigeria,7.88,59.05
,1960,2.43,65.46,6.22,65.3,Nigeria,3.94,
,1995,2.01,68.41,3.5,65.48,Nigeria,3.76,
,1965,7.17,73.66,1.37,76.79,Nigeria,2.04,62.06
,1980,4.25,42.52,7.35,74.53,Nigeria,,
,1965,7.39,81.57,,62.41,Nigeria,2.06,73.06
,1955,3.93,60.59,5.53,69.95,Nigeria,7.71,66.06
,1980,1.43,67.61,1.8,72.95,Nigeria,2.3,56.18
Data courtesy of Gapminder.org,1985,6.01,58.98,4.14,50.18,Nigeria,5.53,51.65
,2000,3.91,46.13,1.64,67.51,Nigeria,,54.38
,1985,6.63,67.13,3.17,76.78,Nigeria,3.32,80.24
,1965,5.01,73.3,,61.09,North Korea,4.56,80.24
,2000,5.74,59.19,6.27,64.14,North Korea,4.09,62.27
,1985,1.29,73.94,3.62,51.23,North Korea,5.29,62.37
,1970,4.68,62.88,4.07,81.57,North Korea,6.41,80.24
,1990,5.27,67.93,2.25,59.43,North Korea,5.22,62.9
,1955,5.11,66.08,3.4,77.13,North Korea,3.77,69.71
,2000,2.91,73.7,8.23,,North Korea,4.93,67.5
,1960,1.61,66.29,4.6,62.24,North Korea,7.75,61.78
,1965,3.77,59.61,5.49,65.99,North Korea,5.23,74.01
,1955,4.07,56.7,,80.99,North Korea,5.23,
,1980,2.1,59.76,4.64,77.51,North Korea,6.8,73.05
,1975,1.12,76.6,1.36,57.28,North Korea,5.46,64.44
,1990,5.0,46.0,3.71,66.66,North Korea,3.25,65.64
,1995,5.42,79.9,6.97,77.14,Norway,7.38,59.06
,1970,7.38,66.68,1.86,65.52,Norway,5.93,69.86
,1990,2.67,55.51,4.82,69.13,Norway,2.43,73.38
,1970,4.44,64.6,3.15,62.11,Norway,6.98,59.98
,1975,1.81,80.94,7.87,72.11,Norway,2.38,59.15
,1960,2.91,71.47,5.58,57.73,Norway,4.66,77.81
,1995,4.44,55.83,5.28,,Norway,3.44,66.59
,1975,4.47,71.79,1.31,71.39,Norway,5.84,60.82
,2000,4.35,67.71,3.57,79.49,Norway,6.05,59.97
,1990,2.93,47.95,3.97,58.31,Norway,2.48,80.24
,1970,4.1,60.48,4.29,59.19,Pakistan,3.93,64.46
,1965,2.21,72.73,3.75,71.34,Pakistan,5.58,70.23
,1990,8.02,64.8,6.12,66.85,Pakistan,,62.55
,1990,3.96,62.97,5.42,68.77,Pakistan,6.07,64.1
,1975,3.76,72.26,2.53,69.06,Pakistan,,53.97
,2000,6.28,66.5,2.66,,Pakistan,4.77,
,1960,7.11,70.2,7.57,63.25,Pakistan,6.16,80.24
,1960,2.86,61.91,4.12,75.85,Peru,5.95,63.59
,1960,3.09,57.97,,64.21,Peru,,80.24
,1980,7.44,68.2,5.92,69.44,Peru,7.27,50.18
,1980,2.96,61.29,5.32,65.38,Peru,7.29,63.37
,1955,7.27,69.09,1.51,52.8,Peru,5.54,57.47
,1960,2.12,67.98,2.27,66.4,Peru,7.12,
,1965,3.77,61.35,3.5,59.57,Peru,4.4,66.28
,1990,7.66,51.4,2.04,81.57,Peru,2.7,80.24
,1985,1.55,61.64,4.48,66.76,Peru,6.45,52.76
,2000,6.43,81.57,1.03,68.29,Peru,4.69,56.47
,1960,7.36,81.57,6.37,66.45,Peru,4.8,75.86
,1960,3.98,60.01,5.62,81.57,Peru,1.85,59.91
,1970,6.59,63.58,3.41,78.44,Peru,2.33,69.09
,1995,4.83,70.11,1.68,53.21,Peru,6.91,
,2000,2.23,62.08,,62.79,Philippines,4.42,
,1980,5.76,62.08,3.27,61.55,Philippines,7.81,72.93
,2000,6.26,68.51,6.12,79.81,Philippines,4.58,66.33
,1965,5.24,74.81,,58.33,Philippines,,51.18
,1995,1.37,73.81,4.7,73.27,Philippines,6.93,77.44
,1970,2.42,69.48,3.05,65.55,Philippines,1.53,72.8
,1990,6.04,77.44,1.93,73.02,Philippines,6.86,79.1
,1975,4.56,60.37,2.92,64.83,Philippines,1.51,
,1960,5.44,63.86,2.77,67.46,Philippines,2.43,65.0
,1990,3.36,75.32,2.78,77.32,Philippines,2.51,63.3
,2000,3.38,65.38,2.34,69.01,Philippines,6.86,
,1995,1.68,73.3,,56.16,Philippines,7.93,80.24
,1970,8.01,62.94,2.72,66.21,Philippines,3.74,75.71
,1955,3.67,56.39,3.22,81.57,Poland,1.84,64.45
,1970,4.3,65.08,2.87,68.04,Poland,6.1,72.04
,1955,5.89,74.7,,61.27,Poland,4.13,71.64
,1960,7.47,68.13,,,Poland,,61.37
,1975,1.15,63.72,4.57,67.32,Poland,7.95,73.75
,1980,8.11,53.98,3.6,53.01,Poland,6.29,80.01
,1990,2.94,51.33,4.83,81.57,Poland,6.42,
,1955,2.45,56.66,2.9,69.22,Poland,2.24,74.62
,1980,5.25,74.92,,64.4,Poland,7.86,68.88
,1965,1.64,68.12,5.75,73.58,Poland,7.82,73.01
,1975,4.49,54.17,2.04,81.57,Portugal,6.47,66.13
,1985,3.35,60.15,2.24,65.26,Portugal,1.56,
,1955,7.5,75.98,4.83,79.83,Portugal,8.2,65.96
,1985,1.24,61.16,4.03,54.42,Portugal,6.89,65.97
,1995,4.39,71.1,3.61,41.88,Rwanda,5.17,
,1995,4.38,58.14,2.44,74.28,Rwanda,6.32,74.25
,1980,5.82,52.71,1.7,62.61,Rwanda,,72.7
,1980,6.84,72.19,1.08,61.27,Rwanda,3.2,62.59
,1990,5.68,81.57,,56.67,Rwanda,5.13,78.97
,1960,2.69,67.51,4.48,66.65,Saudi Arabia,6.91,69.62
,1960,1.95,56.53,4.03,64.34,Saudi Arabia,2.88,52.22
,1970,3.25,56.69,2.22,73.16,Saudi Arabia,5.29,58.4
,1980,3.37,63.8,1.34,59.95,Saudi Arabia,3.18,
,1980,2.9,58.27,1.09,73.19,Saudi Arabia,1.65,
,1965,3.63,69.03,1.83,56.04,Saudi Arabia,6.32,70.61
,1955,6.94,68.89,3.17,66.38,Saudi Arabia,5.29,71.0
,1965,1.15,80.22,5.18,65.77,Saudi Arabia,,61.91
,1995,4.17,77.86,2.29,41.16,Saudi Arabia,4.23,68.31
,1970,4.49,55.43,,62.29,Saudi Arabia,1.6,71.47
,1965,6.81,53.41,2.17,74.7,Saudi Arabia,6.95,60.4
,1970,5.24,67.67,3.44,66.46,South Africa,2.18,68.08
,1990,7.22,56.54,3.59,63.41,South Africa,1.91,39.39
,2000,2.28,76.69,,57.26,South Africa,7.32,76.6
,1980,8.17,54.9,3.3,61.06,South Africa,3.62,63.46
,1975,2.5,61.01,3.24,64.84,South Africa,5.45,74.51
,1985,1.9,63.34,,58.8,South Africa,4.45,78.13
,1985,7.06,68.01,2.29,70.34,South Africa,4.79,68.83
,1990,7.97,76.09,3.15,80.92,South Africa,4.0,63.25
,1975,7.62,70.28,1.91,78.78,South Africa,2.64,70.86
,2000,6.29,73.03,5.26,79.3,South Africa,3.5,71.08
,1995,2.28,60.87,4.26,65.55,South Africa,1.22,63.1
,1975,3.07,61.71,1.88,63.26,South Africa,3.3,74.77
,1980,2.42,64.01,1.39,70.96,South Africa,1.97,75.12
,1955,3.58,79.92,3.98,,South Africa,5.94,62.06
,1970,1.19,46.2,2.87,69.41,South Korea,2.44,80.24
,1955,3.58,39.16,1.27,77.44,South Korea,,
,1995,6.12,70.44,1.88,80.21,South Korea,3.05,
,1970,2.16,55.15,1.48,46.68,South Korea,,73.37
,2000,4.66,77.77,4.28,52.43,South Korea,2.7,63.81
,1985,4.49,64.83,3.44,,South Korea,6.3,
,2000,6.21,55.29,2.78,65.43,South Korea,,64.59
,1980,5.46,60.47,1.2,63.85,South Korea,5.67,54.4
,1960,4.98,81.56,2.51,65.03,South Korea,2.6,61.68
,1980,2.25,69.24,3.2,81.57,South Korea,1.8,71.99
,1970,3.7,63.53,1.8,63.91,South Korea,3.1,64.36
,1980,3.44,78.8,4.15,69.42,Spain,1.68,
,1970,1.94,63.48,3.2,72.59,Spain,8.12,55.4
,1985,3.95,72.12,,74.24,Spain,6.37,60.55
,1990,7.69,79.72,1.57,70.04,Spain,3.19,58.11
,1975,7.26,67.31,1.47,59.12,Spain,7.42,51.27
,1975,7.32,65.87,2.46,57.98,Spain,7.88,48.9
,1965,7.49,73.56,8.23,62.76,Spain,5.73,66.74
,1955,7.14,64.67,2.42,81.57,Switzerland,4.47,72.41
,1990,4.16,54.44,1.25,67.2,Switzerland,5.94,80.24
,1995,7.34,70.69,,65.21,Switzerland,1.77,63.36
,1975,3.76,60.47,4.21,68.8,Switzerland,1.66,61.4
,1990,3.16,54.84,2.91,54.45,Turkey,3.8,61.34
,1960,4.02,76.36,,60.12,Turkey,1.44,50.54
,1960,4.19,58.63,1.25,74.61,Turkey,8.06,71.88
,1960,1.62,61.71,3.83,62.67,Turkey,7.67,60.05
,1970,6.7,75.57,1.98,81.57,Turkey,7.2,53.86
,1980,1.58,68.06,7.69,70.56,Turkey,3.97,64.19
,1975,6.62,68.76,5.93,65.94,Turkey,2.12,67.13
,1995,4.35,77.03,1.18,57.63,Turkey,7.39,66.12
,1960,1.03,58.97,,67.35,United Kingdom,5.51,61.79
,1980,1.81,64.23,3.0,61.08,United Kingdom,,68.52
,1990,1.93,68.1,,71.43,United Kingdom,4.49,
,1975,3.86,49.39,4.28,58.56,United Kingdom,2.43,59.51
,1990,6.52,60.32,5.9,71.51,United Kingdom,2.62,68.24
,1990,2.58,69.04,4.02,,United Kingdom,2.18,55.43
,2000,3.75,69.13,,59.68,United Kingdom,5.15,76.22
,1980,6.24,68.86,2.92,69.36,United Kingdom,2.81,64.05
,1960,1.15,50.46,2.4,63.19,United Kingdom,6.1,53.98
,1985,6.16,76.2,2.37,72.79,United Kingdom,6.74,45.18
,1990,6.29,62.37,2.99,71.25,United States,6.72,80.24
,1990,5.16,64.33,6.76,,United States,2.97,57.47
,1955,7.31,79.18,3.54,70.32,United States,4.16,
,1985,2.41,78.23,5.16,64.89,United States,2.78,75.76
,1960,5.15,73.01,3.76,60.9,United States,5.02,70.37
,1990,6.76,47.1,,79.2,United States,5.49,74.88
,1985,3.76,58.96,,68.55,United States,3.82,58.7
,2000,1.58,74.74,2.78,81.57,United States,2.94,80.24
,1980,7.06,72.67,4.39,64.94,United States,7.98,
,2000,2.54,63.63,2.98,61.31,United States,2.05,67.19
,1980,3.86,70.0,1.29,68.4,United States,5.95,61.14
,1965,4.82,60.47,7.86,67.05,United States,2.13,67.21
,1960,1.24,60.08,6.82,63.94,United States,4.85,67.03
,1955,6.44,75.96,2.32,81.57,United States,5.7,68.01
,1960,5.82,54.25,1.49,81.56,United States,2.14,58.42
,1960,1.2,74.02,3.24,54.12,Venezuela,,77.49
,1970,3.97,42.69,,71.08,Venezuela,1.82,
,1955,1.51,76.2,3.18,65.26,Venezuela,4.05,69.18
,1985,4.39,71.88,7.92,,Venezuela,7.04,79.34
,1965,7.63,72.03,2.73,62.92,Venezuela,6.49,73.34
,1960,7.46,58.4,3.53,47.52,Venezuela,2.19,59.52
,1955,6.21,67.12,2.7,78.93,Venezuela,5.53,67.61
,1985,5.16,76.25,2.13,79.06,Venezuela,5.72,80.24
,1985,5.15,81.57,,,Venezuela,6.79,67.61
