carat,cut,color,clarity,depth,table,price,x,y,z
0.56,Good,E,SI2,61.9,56.0,528,7.74,4.52,3.5
0.83,Very Good,G,VVS2,60.1,56.0,2621,6.18,6.28,1.64
0.56,Very Good,H,VVS1,61.2,57.0,326,4.95,6.06,3.88
0.94,Very Good,H,SI1,60.2,56.0,2912,6.0,6.68,4.09
0.35,Premium,G,IF,61.9,58.0,1569,6.35,6.47,3.97
1.18,Ideal,E,VVS2,61.5,55.0,1881,4.17,5.03,3.57
0.43,Very Good,H,VS2,62.2,55.0,2670,7.28,6.51,2.6
0.25,Ideal,F,VVS1,61.5,59.0,505,7.51,5.84,2.62
0.28,Premium,E,SI2,61.4,59.0,1708,7.21,5.34,3.15
0.88,Fair,D,VS1,61.9,62.0,2967,7.6,5.57,1.74
1.39,Very Good,G,SI1,60.3,57.0,7817,3.67,5.43,2.33
0.37,Good,H,VS2,59.8,61.0,4082,8.12,4.77,3.48
0.46,Ideal,E,VVS2,57.5,61.0,7058,4.66,4.99,3.98
0.88,Premium,J,VS1,61.7,58.0,807,7.34,6.8,3.28
0.5,Premium,F,SI1,59.6,56.0,5913,5.38,6.69,4.17
0.4,Premium,D,SI2,60.7,60.0,1975,5.24,5.68,4.12
1.68,Very Good,H,VVS2,62.2,62.0,4755,5.21,6.51,3.09
1.07,Very Good,I,VS2,64.0,60.0,861,6.94,6.11,4.44
0.4,Ideal,F,VVS1,60.7,58.0,938,4.89,4.13,2.47
1.93,Very Good,G,SI2,59.0,56.0,2513,6.33,5.92,3.43
0.82,Fair,J,SI1,60.6,58.0,326,4.74,4.45,1.48
0.25,Very Good,I,VVS2,61.9,55.0,7590,3.5,5.76,3.81
0.45,Premium,E,VVS2,61.3,53.8,3468,4.67,6.84,3.62
1.2,Ideal,H,VS2,63.4,57.0,8934,5.3,4.37,3.01
0.78,Premium,H,SI1,61.6,61.0,1406,5.79,6.65,3.15
0.4,Very Good,H,VS1,60.2,62.0,1471,5.72,5.21,2.88
1.75,Premium,H,SI2,63.2,56.0,1268,7.08,6.87,3.37
1.6,Premium,F,SI2,58.4,59.0,996,6.9,6.83,3.29
0.76,Premium,H,VS2,63.2,58.0,1697,4.71,7.08,3.06
0.56,Very Good,E,VS2,59.3,57.0,1812,6.38,5.83,3.92
2.49,Ideal,H,SI1,60.1,61.0,1942,2.39,5.66,3.79
0.86,Ideal,H,VVS2,58.8,53.4,2449,5.89,6.96,3.95
0.62,Good,H,SI2,61.2,58.0,922,6.76,5.66,4.05
1.12,Very Good,I,IF,61.2,59.0,9163,5.3,6.07,4.51
0.83,Ideal,H,IF,62.2,61.0,366,4.79,5.87,3.26
0.4,Very Good,I,VVS1,58.3,59.0,4715,7.77,5.27,3.18
1.77,Ideal,H,VS2,61.8,55.0,1252,5.42,6.22,3.62
1.1,Premium,G,VS2,61.2,59.0,1282,6.37,7.56,3.27
0.3,Very Good,D,VVS2,60.9,54.0,1039,5.91,6.15,4.22
1.43,Very Good,H,VVS1,58.6,59.0,3902,5.14,5.46,2.65
0.26,Ideal,I,VVS2,60.4,60.0,3896,4.76,4.48,3.01
0.79,Ideal,F,VS2,61.6,54.0,3600,8.05,5.15,4.54
1.37,Premium,I,VS2,62.6,55.0,1085,2.99,5.77,2.86
0.44,Premium,G,SI2,59.6,56.0,1332,6.16,6.65,2.93
2.46,Very Good,H,VS2,60.7,62.0,6701,7.25,4.53,3.85
0.2,Fair,H,SI1,60.7,60.0,2038,6.64,5.37,3.85
1.45,Good,I,SI2,59.9,55.0,7061,5.19,4.85,2.03
0.63,Fair,E,SI2,62.2,59.0,1661,5.0,5.74,3.45
0.91,Very Good,G,VS2,62.9,57.0,326,7.33,5.97,3.14
0.64,Very Good,H,VS2,59.3,54.4,2237,3.9,6.54,2.52
0.9,Premium,G,I1,62.4,59.0,9057,4.8,3.7,2.37
0.57,Ideal,G,VS1,59.9,57.0,7302,6.37,5.83,4.41
0.78,Very Good,F,VVS2,63.8,58.0,12936,5.67,6.12,4.23
1.85,Ideal,I,VS2,61.1,57.0,1848,6.26,5.16,2.8
0.39,Good,D,VS1,58.3,61.0,18823,3.24,5.92,3.64
0.87,Good,H,SI2,59.4,57.0,12919,6.24,6.69,2.89
0.41,Very Good,G,SI2,62.3,55.0,2249,4.66,4.72,3.34
0.85,Premium,E,VS1,61.1,56.0,3839,8.18,4.84,4.9
0.67,Ideal,D,SI1,63.6,53.9,5404,6.07,3.64,3.94
0.45,Premium,E,SI2,57.7,59.0,1127,6.27,5.35,4.8
0.72,Very Good,G,VS2,63.6,56.0,18823,3.97,5.55,3.35
0.62,Very Good,E,VS2,60.4,58.0,414,3.38,4.79,4.28
0.72,Premium,J,VS2,65.3,61.0,18823,5.23,5.19,3.02
0.35,Premium,F,SI1,61.6,57.0,2573,6.43,4.14,3.6
0.32,Very Good,G,SI1,60.3,56.0,10236,5.41,6.72,4.0
1.76,Premium,H,SI1,60.0,57.0,4400,5.38,7.39,3.46
0.42,Ideal,I,VS1,61.6,58.0,2535,6.32,4.82,1.88
0.56,Ideal,E,VVS1,62.1,59.0,2321,7.53,5.5,4.34
0.28,Very Good,E,SI1,60.3,56.4,2230,8.17,5.95,3.32
2.02,Fair,E,SI2,58.7,57.0,1180,5.26,6.06,3.59
1.07,Very Good,J,VS1,59.0,55.0,2660,4.68,4.85,4.36
0.43,Ideal,E,VVS1,62.4,56.0,2710,6.49,5.31,4.42
0.93,Premium,I,SI1,64.4,56.0,815,6.24,4.91,3.81
0.45,Very Good,E,SI1,61.0,61.0,2299,3.2,5.96,4.02
0.65,Very Good,E,VS1,58.4,55.0,787,4.64,5.22,3.38
0.69,Good,E,SI1,60.1,58.0,1675,5.76,4.36,3.94
0.56,Fair,G,VVS1,62.4,57.0,1966,6.23,5.96,2.55
0.79,Premium,H,VS2,62.1,57.0,1112,6.64,4.83,4.36
0.8,Good,I,VS2,62.5,58.0,1393,4.42,5.47,2.56
0.71,Fair,E,SI2,58.5,55.0,6963,5.35,6.69,2.43
0.31,Premium,E,VS1,62.7,61.0,688,6.87,8.03,4.7
0.87,Premium,E,VVS2,60.9,56.0,326,8.49,5.2,2.98
0.46,Ideal,F,VS2,58.7,60.0,1160,5.87,6.2,2.89
0.4,Very Good,H,SI2,60.6,62.0,4459,5.45,6.78,3.81
0.78,Premium,D,SI2,62.5,55.0,2237,6.7,4.27,3.34
1.27,Premium,F,I1,60.9,61.0,2471,7.67,1.99,2.11
0.61,Good,E,SI1,64.1,57.0,678,8.15,6.74,3.69
1.57,Good,I,VS1,62.5,58.0,641,5.57,3.9,3.67
0.54,Fair,I,VS2,62.6,58.0,11150,5.2,4.06,3.06
0.58,Premium,D,IF,62.6,55.0,5210,6.12,5.65,4.39
0.37,Ideal,D,SI1,60.2,61.0,1764,6.25,7.71,3.55
0.3,Premium,G,SI2,60.8,63.0,6447,4.37,5.98,5.31
0.68,Very Good,F,SI1,60.9,60.0,10231,5.9,4.94,3.31
0.56,Very Good,F,VS1,62.1,54.0,1291,6.16,5.76,2.6
0.5,Premium,D,VS1,62.1,59.0,2112,7.18,6.13,2.78
0.42,Good,D,VVS2,62.4,58.8,3993,6.72,5.95,3.49
2.41,Premium,H,VS2,63.4,57.0,2357,5.35,5.39,3.6
1.47,Premium,F,VS2,63.0,56.0,811,4.8,7.35,2.78
0.2,Premium,I,VVS2,63.0,57.0,870,5.25,6.81,3.84
0.7,Good,I,VS2,60.4,56.0,1453,3.28,7.26,2.77
1.44,Ideal,D,VS2,60.6,61.0,555,6.44,5.54,3.57
0.68,Fair,D,SI1,62.8,56.0,841,8.55,5.21,2.69
0.55,Ideal,F,VS1,62.2,56.0,458,5.47,5.63,2.48
1.3,Ideal,I,VS1,60.2,60.0,1235,5.89,6.32,4.04
0.46,Very Good,D,VS2,61.9,64.0,7353,7.98,7.28,4.46
1.33,Ideal,I,VS2,61.2,60.0,326,5.98,5.11,3.69
0.73,Premium,D,VS2,60.8,62.0,3840,6.06,5.71,3.97
2.08,Premium,G,VS2,63.2,56.0,714,5.58,4.38,2.39
0.6,Fair,H,I1,62.6,57.0,1576,5.32,6.1,2.76
0.3,Very Good,E,SI2,65.6,56.0,14461,6.68,4.18,4.96
1.02,Very Good,H,SI2,62.6,59.0,1787,8.05,6.23,4.13
0.51,Good,D,SI1,63.8,62.0,1776,6.25,5.88,3.57
0.2,Fair,E,SI1,60.6,58.0,18823,5.98,6.67,3.53
0.42,Very Good,E,VS2,61.5,57.0,653,5.1,6.37,3.17
0.31,Ideal,F,VS2,62.8,60.0,5494,6.7,4.68,3.07
2.36,Very Good,E,SI2,61.9,58.0,6657,8.28,5.99,3.42
1.24,Ideal,J,VVS2,59.5,55.0,10839,6.02,6.94,3.14
0.42,Very Good,G,VS2,61.6,68.0,7324,6.99,5.18,2.82
0.61,Fair,J,VS2,63.2,61.0,10298,4.49,6.26,3.52
0.93,Fair,E,VS2,61.1,58.0,8323,5.49,6.16,3.18
0.56,Ideal,D,SI1,60.2,59.0,1379,6.78,6.11,4.42
0.46,Good,G,VS2,59.8,56.0,352,6.49,5.03,3.67
0.5,Very Good,E,SI2,60.1,57.0,429,5.27,3.39,4.51
0.6,Very Good,I,VS1,60.5,59.0,1466,4.76,6.63,4.13
1.31,Ideal,H,VS1,61.3,56.0,6407,5.73,5.79,3.07
0.56,Premium,E,IF,61.6,62.0,1671,6.38,7.08,2.84
0.34,Good,G,I1,63.8,59.0,2212,6.1,5.15,3.38
0.56,Ideal,G,VS1,60.7,55.0,3029,5.31,5.61,3.54
0.52,Very Good,G,SI2,62.2,54.0,6397,5.8,6.88,4.51
0.79,Premium,E,SI2,61.8,54.0,601,9.36,6.05,3.54
1.3,Premium,I,SI1,60.9,61.0,2254,3.62,7.17,3.17
0.79,Good,E,SI1,64.2,59.0,3174,5.24,5.23,3.35
0.53,Premium,H,SI2,61.0,55.0,13034,6.91,4.47,4.0
1.02,Very Good,E,SI2,62.1,57.0,2096,3.48,4.49,3.33
0.93,Good,I,VS1,62.5,60.0,326,4.89,3.7,3.0
1.14,Very Good,H,SI1,63.3,60.0,2051,4.63,3.73,3.77
0.44,Very Good,E,VS2,62.4,59.0,488,4.61,6.09,3.49
1.11,Very Good,I,IF,61.4,54.0,3949,6.01,3.6,3.46
0.72,Premium,F,SI2,62.7,54.0,7717,5.59,5.87,2.9
0.88,Ideal,F,VS1,60.5,55.0,1805,6.08,6.4,2.25
0.94,Very Good,I,VVS2,62.6,56.0,6018,6.76,3.62,2.84
0.83,Very Good,G,SI1,60.1,61.0,4594,5.66,8.14,4.42
1.55,Premium,H,SI2,63.2,57.0,7865,6.47,6.39,2.83
0.82,Very Good,J,VS1,62.4,56.0,10966,4.84,5.2,3.29
0.61,Ideal,D,SI1,63.9,54.0,10561,6.2,4.91,3.53
0.8,Very Good,F,SI2,62.2,60.0,1092,6.31,6.53,3.23
0.47,Premium,E,VS1,64.4,59.0,1397,4.92,4.39,3.91
0.52,Fair,D,VS1,60.9,61.0,1211,7.02,5.34,5.89
1.73,Good,H,SI1,59.9,57.0,2186,3.0,5.89,3.96
0.82,Premium,H,SI1,61.2,56.0,4862,5.82,6.77,3.21
0.94,Very Good,F,VVS2,59.7,61.0,1767,6.29,5.68,4.25
0.39,Premium,E,VS2,61.1,60.0,849,5.39,3.89,3.32
0.97,Very Good,G,VVS2,60.2,58.0,1872,6.98,5.21,3.22
0.47,Premium,D,SI2,59.6,60.0,1495,5.96,6.59,3.68
1.01,Good,F,VS2,62.6,61.9,368,6.42,3.72,2.79
0.29,Very Good,F,VS1,62.1,53.0,644,3.26,4.57,2.66
0.56,Ideal,F,VS1,63.9,57.0,2819,5.47,4.91,2.9
0.36,Premium,I,SI1,61.0,54.0,14672,4.7,6.58,3.27
0.52,Very Good,D,VS1,59.8,60.0,1349,6.34,5.4,3.16
0.33,Good,E,VS2,60.5,58.0,1905,7.73,5.08,3.15
0.56,Ideal,H,VS2,61.8,56.0,8174,5.4,6.25,3.22
0.49,Ideal,D,SI2,62.6,61.0,3190,7.28,4.84,3.88
0.78,Very Good,G,VS2,62.2,59.0,825,5.57,7.23,4.42
0.97,Premium,H,SI1,62.2,57.0,671,4.02,4.97,3.47
0.68,Very Good,I,SI2,62.6,55.0,1087,5.67,3.31,2.49
1.56,Ideal,J,VS1,62.1,56.0,577,4.99,6.04,2.63
0.29,Good,F,SI1,64.8,59.0,3213,5.23,5.49,4.19
2.52,Premium,J,VS2,62.9,56.0,2815,6.35,4.98,5.08
0.24,Premium,E,SI1,61.4,56.0,4814,4.64,6.22,3.59
0.44,Fair,E,VS2,59.4,62.0,3044,6.78,4.77,3.73
1.61,Premium,I,SI1,62.2,59.0,14868,6.51,4.59,3.57
0.5,Premium,G,SI1,63.0,60.0,1035,6.02,9.37,3.06
0.78,Premium,G,VS2,60.1,60.0,1526,6.03,5.86,3.64
0.88,Good,H,SI1,60.3,62.0,15735,5.7,6.17,3.92
1.49,Fair,H,SI2,62.9,59.0,735,8.21,5.29,4.64
0.77,Premium,G,I1,65.8,61.0,3327,7.24,2.39,4.08
0.38,Premium,E,VVS1,62.6,58.0,2645,6.5,6.53,1.84
0.26,Premium,D,VS2,60.2,59.0,2141,6.55,6.4,3.45
1.78,Very Good,H,VS1,61.7,58.0,432,5.19,4.29,2.43
0.49,Premium,D,VS2,61.8,62.0,480,5.86,6.29,3.53
0.2,Good,D,VVS2,62.4,57.0,1198,6.3,5.58,4.07
0.94,Premium,G,VS1,62.8,57.0,2108,6.7,7.03,3.31
0.61,Very Good,E,SI1,60.7,59.0,2470,6.23,4.41,1.69
0.33,Very Good,G,VVS1,63.2,58.0,7896,6.1,4.05,2.24
0.63,Good,H,SI1,58.4,59.0,4743,6.0,3.73,3.38
1.57,Premium,G,SI2,62.4,54.4,2628,6.08,6.42,2.71
1.45,Ideal,H,SI1,62.1,61.0,2186,6.63,6.17,2.9
0.71,Ideal,H,VS1,62.3,61.0,904,7.87,5.33,3.38
0.93,Very Good,F,SI1,66.5,58.0,493,5.76,6.06,3.73
0.88,Premium,G,SI2,59.9,55.0,3263,6.35,2.63,3.71
2.07,Very Good,G,VS2,62.2,54.0,769,5.85,7.98,3.66
0.59,Very Good,J,SI2,60.0,60.0,1599,4.6,5.6,3.55
0.77,Very Good,D,SI2,62.5,57.0,5620,3.87,4.58,2.82
0.88,Very Good,H,SI1,65.3,56.0,2923,5.8,5.99,4.09
1.12,Very Good,I,VS2,55.9,54.0,7920,8.32,3.88,4.21
0.36,Ideal,G,VS2,58.6,57.0,1385,7.64,4.41,3.69
2.09,Very Good,G,SI1,60.6,55.0,1758,5.75,3.51,3.76
0.28,Ideal,G,VVS2,61.9,60.0,18823,5.82,7.19,2.62
0.81,Ideal,E,VVS2,62.6,58.0,455,5.61,4.87,3.77
0.87,Very Good,G,VVS1,61.7,55.0,1160,4.55,6.25,3.57
1.08,Premium,F,SI2,59.4,61.0,326,7.12,3.22,4.52
0.37,Good,F,SI1,60.1,57.0,2735,6.72,6.71,4.02
0.4,Premium,G,VVS2,61.7,57.0,2022,6.39,6.14,2.73
0.65,Premium,I,VS2,63.1,61.0,4512,5.99,5.33,4.27
1.2,Premium,J,VS1,58.8,61.0,1638,6.08,4.0,2.92
1.06,Premium,F,VS2,60.8,56.0,767,6.44,6.39,3.86
0.38,Very Good,D,SI1,63.7,56.0,8170,4.5,5.97,3.71
0.57,Good,G,SI1,62.5,58.0,6192,7.1,5.38,2.78
0.68,Very Good,F,SI1,61.6,61.0,3404,5.65,7.83,4.35
1.15,Very Good,F,VS2,60.8,57.0,1227,6.61,3.65,3.97
0.42,Premium,E,SI2,59.3,61.0,1481,7.35,4.82,3.74
0.46,Premium,F,VS2,61.1,56.0,1293,4.48,7.65,3.01
0.62,Premium,F,SI1,60.7,62.0,5997,6.14,6.17,3.93
0.31,Very Good,F,VS2,61.5,59.0,631,6.67,8.51,4.95
0.81,Good,J,SI1,61.7,64.0,4209,6.31,4.3,3.77
0.25,Ideal,G,SI2,62.5,59.0,10206,7.31,6.46,3.49
1.69,Ideal,J,SI2,62.0,59.0,903,6.72,6.14,3.07
0.94,Very Good,E,SI1,62.1,56.0,688,5.13,6.49,3.21
0.9,Very Good,E,SI1,61.9,57.0,6716,4.11,5.09,4.08
0.47,Very Good,E,VS2,63.2,59.0,362,5.88,7.44,2.89
0.48,Premium,F,SI2,64.9,61.0,2042,5.58,6.23,3.46
0.3,Premium,E,VS2,60.5,63.0,5626,6.73,7.46,4.56
1.59,Premium,D,VS1,60.0,56.0,2668,5.25,6.49,4.61
1.29,Very Good,F,SI1,60.6,60.0,5281,3.64,3.82,3.9
0.46,Very Good,H,VVS1,63.8,60.0,3537,6.45,5.22,2.97
0.64,Fair,H,SI2,60.1,60.0,4364,6.93,6.21,3.22
0.26,Ideal,D,VVS2,62.2,60.0,2953,6.37,5.38,2.12
0.4,Good,D,VS2,64.1,57.0,6860,5.16,4.84,3.25
0.35,Very Good,H,SI2,63.6,60.0,1132,6.61,6.93,4.01
0.99,Good,D,SI2,62.2,58.0,1400,5.99,6.42,4.76
0.74,Very Good,G,SI2,68.6,57.0,912,6.15,5.17,3.1
0.41,Fair,E,SI2,63.8,57.0,12246,6.91,4.77,3.91
1.59,Fair,H,VS1,60.2,53.0,396,5.12,4.42,4.16
0.2,Very Good,H,SI2,61.1,52.0,6475,7.63,4.64,3.08
0.31,Premium,D,SI2,63.3,60.0,950,4.26,6.63,2.51
0.52,Premium,D,VVS2,62.0,60.0,5213,6.4,5.17,3.83
0.69,Very Good,E,VVS1,62.7,53.0,425,5.14,4.4,3.1
0.67,Premium,G,VS2,62.9,57.0,4504,8.35,4.75,2.03
0.44,Ideal,G,VS2,62.5,60.0,9273,5.52,6.46,3.53
1.0,Ideal,H,VS2,59.6,60.7,5470,4.74,5.78,2.66
0.41,Very Good,F,SI1,61.9,53.0,2694,6.13,5.22,3.72
0.65,Good,H,SI1,62.1,54.0,1727,6.83,9.14,3.8
1.13,Very Good,G,VS1,60.6,64.0,1504,5.95,6.46,4.39
0.84,Good,H,VVS2,61.5,55.0,3881,4.7,5.96,3.68
0.64,Very Good,F,SI2,62.7,62.0,2154,3.15,5.93,3.07
0.71,Very Good,I,SI2,64.6,55.0,5041,5.94,6.61,3.16
0.8,Very Good,H,VS1,58.2,62.0,326,6.22,7.12,2.76
1.86,Premium,H,VVS2,61.4,54.0,6287,3.94,5.73,4.37
0.71,Fair,G,SI1,60.9,61.0,4218,6.13,5.1,4.81
0.46,Ideal,H,VVS1,62.8,57.0,5352,6.34,5.91,4.06
1.27,Very Good,G,SI2,65.1,62.0,10766,4.65,6.59,4.19
1.07,Ideal,H,VS1,61.6,54.2,4251,7.56,6.31,3.52
0.46,Ideal,D,VVS2,61.9,56.0,657,3.79,6.47,4.48
0.55,Very Good,I,VS2,63.2,58.0,3607,6.43,7.07,4.5
0.38,Very Good,I,VS1,61.3,57.0,1359,5.14,7.04,3.25
1.28,Fair,H,SI2,61.9,59.0,4377,4.43,3.02,4.26
0.72,Very Good,F,SI1,61.7,57.0,1040,5.09,7.96,3.63
0.48,Very Good,D,VVS2,61.8,56.0,2582,8.24,5.08,3.56
1.49,Ideal,F,SI1,61.8,59.0,4489,4.9,5.79,2.44
1.44,Good,G,VS1,62.1,62.0,1615,4.74,5.29,3.64
0.77,Ideal,G,SI2,59.6,61.0,1122,5.51,6.04,3.21
0.53,Very Good,D,SI2,62.6,57.0,1684,4.27,4.67,4.21
3.8,Very Good,F,SI2,61.9,60.0,3201,5.25,4.3,2.44
0.93,Premium,J,SI2,61.9,59.0,3315,4.75,5.47,2.9
0.87,Good,J,SI2,63.8,56.0,3384,6.26,6.39,2.8
0.89,Premium,H,SI2,63.6,57.0,8760,6.84,5.07,3.82
1.88,Premium,F,I1,63.9,57.0,326,6.56,5.73,4.77
0.92,Premium,J,SI1,63.9,62.0,6110,6.58,5.15,3.87
0.48,Very Good,E,VS2,63.9,63.0,10547,5.39,6.47,2.97
0.98,Ideal,E,VVS1,61.9,63.0,329,6.52,4.96,2.11
2.05,Ideal,J,SI1,63.4,55.0,6369,5.57,5.58,3.32
0.65,Ideal,E,VVS1,61.5,56.0,1564,6.22,7.95,4.05
0.51,Ideal,E,VVS2,63.5,58.0,8922,5.73,5.58,3.71
0.56,Very Good,D,SI1,60.2,59.0,1938,4.35,5.84,3.02
0.52,Premium,F,IF,62.6,59.0,7357,5.75,7.55,4.93
0.41,Ideal,D,VVS2,62.2,57.0,1082,5.72,6.22,2.62
0.78,Ideal,E,SI1,63.6,60.0,412,6.59,6.02,3.24
0.89,Good,E,VS2,61.5,59.0,1673,6.71,5.89,3.67
0.7,Fair,H,VS1,62.4,60.0,1008,6.53,5.68,3.72
0.4,Premium,F,VS1,59.9,62.0,8457,7.08,8.16,3.32
0.5,Very Good,G,VVS1,62.7,55.0,2036,4.63,4.31,4.71
0.66,Premium,F,IF,63.1,60.0,1361,6.06,6.94,3.75
0.83,Ideal,J,VVS2,60.2,54.8,4721,5.28,5.44,3.58
1.05,Premium,H,SI1,64.3,62.0,1475,5.23,5.27,2.62
0.77,Good,I,VS2,60.7,59.0,2525,6.58,4.64,3.41
1.71,Very Good,I,VS2,61.5,63.0,2576,5.53,7.62,3.3
0.99,Very Good,E,VS1,59.9,62.0,10744,4.65,5.43,3.4
2.36,Good,J,SI2,60.2,56.0,2855,4.46,6.96,3.19
1.44,Very Good,F,VS2,61.6,60.0,1035,6.18,2.76,3.4
0.43,Premium,H,VS2,61.5,59.0,2808,5.73,4.86,2.79
0.56,Very Good,F,SI2,58.3,57.0,1146,4.33,6.49,2.87
0.26,Very Good,E,VVS1,61.7,62.0,4444,5.91,4.86,2.57
0.82,Very Good,G,VS2,63.0,55.0,542,6.12,7.52,3.11
0.95,Very Good,E,SI2,58.9,56.0,1567,4.44,8.96,3.01
1.11,Good,E,I1,71.0,59.0,1682,5.03,5.88,3.73
1.47,Premium,F,VVS2,62.0,58.0,2335,5.76,6.39,3.11
0.63,Very Good,E,SI1,62.0,54.0,1753,7.17,6.49,2.89
0.2,Premium,E,VS2,62.6,62.0,529,6.94,5.55,3.93
0.42,Premium,G,VVS2,61.3,60.0,1105,7.79,3.42,3.57
0.91,Very Good,F,VS1,61.6,54.0,346,7.22,5.51,3.18
0.91,Ideal,H,IF,61.4,59.0,1293,6.78,6.75,3.68
0.59,Premium,F,VS1,60.6,56.0,1608,5.75,7.31,2.94
1.15,Ideal,G,IF,61.7,61.0,2953,6.24,5.09,5.11
1.17,Fair,H,SI1,63.2,60.0,5077,5.89,5.16,2.53
0.74,Premium,J,SI1,61.9,60.0,8762,4.89,6.39,4.38
0.35,Ideal,G,VVS2,62.0,60.0,4592,5.91,5.37,3.48
0.81,Ideal,F,VS1,60.3,56.0,3504,5.16,6.78,3.34
0.59,Good,D,SI1,65.1,63.0,2041,6.03,5.61,2.88
0.51,Premium,H,SI2,63.7,59.0,965,6.42,4.45,4.31
0.62,Very Good,J,VVS2,59.4,56.0,4660,4.95,4.1,2.1
0.41,Ideal,H,VS1,60.1,58.0,2208,4.57,5.35,3.17
1.06,Very Good,G,SI2,62.3,59.0,11356,6.52,6.24,3.59
1.14,Very Good,E,SI2,71.6,62.0,326,5.02,6.12,4.43
1.44,Very Good,G,VVS1,62.2,56.0,2839,6.84,6.44,3.3
0.38,Fair,F,VS2,63.2,60.0,5022,7.09,5.23,4.15
0.94,Ideal,F,VS2,60.6,59.0,814,6.66,6.71,2.51
0.63,Fair,H,I1,66.6,57.0,671,5.6,3.58,2.58
0.34,Ideal,E,VVS2,60.3,56.0,2211,4.63,5.37,3.2
0.87,Premium,E,VS2,56.7,60.0,2023,5.47,6.12,3.0
2.01,Very Good,F,SI2,60.2,55.0,639,5.75,5.04,5.61
0.49,Premium,F,VS2,64.5,59.0,359,6.07,5.77,3.74
0.67,Ideal,H,IF,61.6,58.0,4307,5.88,5.2,3.28
1.94,Good,D,SI1,62.6,61.0,5861,5.43,6.1,3.34
1.46,Premium,I,IF,61.8,58.0,4629,5.96,5.06,1.99
0.31,Premium,G,SI2,59.8,57.0,2176,5.28,5.14,4.65
0.51,Very Good,F,VS1,60.7,58.0,773,5.43,7.9,4.52
1.91,Very Good,I,SI1,60.5,54.0,1510,4.22,6.2,2.56
0.32,Good,E,SI1,62.4,57.0,2255,6.5,4.76,2.35
0.46,Premium,E,VVS2,65.4,60.0,554,5.71,4.99,3.51
2.02,Ideal,F,VS2,59.6,59.0,4639,3.83,6.5,3.21
0.82,Premium,H,VS2,60.1,58.0,9399,3.29,5.96,3.1
0.2,Very Good,G,SI2,63.2,62.0,708,5.94,5.53,3.75
1.02,Premium,H,VS1,60.1,54.0,9418,6.0,5.29,4.52
0.95,Ideal,F,SI1,64.3,59.0,3034,5.94,5.18,4.0
0.2,Very Good,D,VS1,60.9,64.0,3661,4.97,6.57,3.64
0.37,Ideal,E,VS1,60.3,55.0,5487,6.36,7.13,3.92
0.71,Very Good,F,SI1,59.2,59.0,14729,5.65,6.0,4.38
1.24,Ideal,G,IF,62.2,55.0,632,6.35,5.66,3.5
0.33,Very Good,J,VS2,63.0,54.0,333,4.8,5.44,4.02
0.4,Premium,E,SI2,63.1,58.0,1232,6.37,3.09,2.35
2.68,Very Good,I,VS2,60.9,63.0,2963,7.21,5.98,3.85
0.27,Very Good,E,VS2,58.8,56.0,4345,4.16,4.66,4.66
0.37,Very Good,E,VVS2,61.4,59.0,326,7.57,5.48,3.99
1.04,Fair,G,SI2,65.4,61.0,4880,5.42,4.57,2.78
0.73,Premium,E,SI1,60.5,57.0,563,2.37,5.78,3.81
0.24,Premium,E,SI1,63.2,59.0,2676,5.98,4.38,4.13
0.3,Very Good,E,SI1,63.0,57.0,2128,6.68,7.12,3.29
0.59,Very Good,E,VVS1,61.8,58.0,4968,6.55,3.76,3.68
0.73,Premium,F,IF,62.3,60.0,1536,6.02,5.58,3.59
0.94,Ideal,F,SI1,58.8,60.0,4615,7.49,6.42,3.72
0.39,Premium,E,VS1,62.2,57.0,4344,6.24,6.84,3.83
0.33,Fair,I,SI1,62.8,61.0,2087,5.99,3.54,3.84
0.47,Very Good,D,SI2,61.9,61.0,4984,5.68,4.79,3.6
0.78,Very Good,J,SI1,55.2,56.0,420,6.17,4.09,3.5
0.21,Fair,I,SI1,60.9,58.0,6708,5.21,6.74,3.69
1.35,Very Good,I,VS2,67.8,56.0,10639,4.63,4.96,4.38
0.58,Good,E,SI2,62.2,60.0,12729,4.2,5.7,3.2
1.02,Very Good,F,VS1,62.4,59.0,1752,6.17,5.76,2.98
0.59,Very Good,F,VS2,61.0,55.0,1420,6.82,7.27,4.08
0.69,Very Good,I,VS2,63.5,57.0,5080,6.48,7.55,3.19
2.3,Very Good,I,VS1,62.5,61.0,16208,4.84,4.65,2.69
1.42,Good,I,SI2,60.5,59.0,1583,5.68,6.93,3.97
0.59,Good,D,IF,59.5,56.0,3289,6.64,6.37,2.53
0.74,Good,D,SI2,63.9,58.0,9370,4.99,5.25,4.06
1.43,Very Good,I,SI1,58.4,57.0,9373,4.46,4.88,2.46
0.2,Ideal,E,SI2,63.1,57.0,1555,4.63,6.54,3.47
0.47,Ideal,E,VS2,60.9,58.0,2904,5.4,6.98,4.03
0.81,Very Good,J,I1,57.9,55.0,4595,8.39,5.62,4.07
0.58,Premium,J,SI2,62.5,57.0,4071,4.76,7.21,3.59
0.51,Good,G,VS1,62.7,60.0,1688,6.25,7.85,4.52
0.86,Premium,G,SI1,62.6,61.0,441,5.64,6.71,3.59
0.35,Premium,E,SI1,61.5,55.0,8942,5.85,5.33,2.21
0.95,Ideal,E,SI2,59.9,60.0,4708,5.75,5.23,4.16
0.47,Premium,E,VVS1,61.9,58.0,2327,5.42,5.8,2.16
