Name,Miles_per_Gallon,Cylinders,Displacement,Horsepower,Weight_in_lbs,Acceleration,Year,Origin
chevroelt chevelle malibu,19.9,6.0,148.0,94.0,4396.0,10.4,1979-01-01,USA
toyota corona hardtop,22.2,5.0,222.0,60.0,2912.0,20.1,1979-01-01,USA
mercury zephyr 6,41.5,4.0,97.0,54.0,2063.0,13.7,1979-01-01,Japan
toyota corona hardtop,12.9,7.0,129.0,87.0,2945.0,14.7,1979-01-01,USA
peugeot 505s turbo diesel,18.7,7.0,249.0,106.0,2977.0,16.4,1979-01-01,USA
amc rebel sst,25.3,5.0,106.0,65.0,2149.0,14.5,1979-01-01,Japan
datsun 200-sx,28.9,4.0,133.0,73.0,1949.0,15.3,1979-01-01,Japan
toyota corolla,40.6,4.0,121.0,108.0,1948.0,15.2,1979-01-01,Europe
honda civic cvcc,24.2,8.0,144.0,129.0,3781.0,17.7,1979-01-01,USA
chevrolet vega,25.9,7.0,198.0,79.0,3247.0,16.6,1979-01-01,USA
datsun b210 gx,28.3,3.0,123.0,92.0,1613.0,16.5,1980-01-01,Japan
dodge magnum xe,19.4,6.0,300.0,143.0,2530.0,13.7,1980-01-01,USA
datsun 710,36.0,4.0,142.0,64.0,2042.0,20.5,1980-01-01,Europe
mazda rx2 coupe,,4.0,83.0,86.0,2349.0,15.1,1980-01-01,Japan
dodge d200,27.8,4.0,126.0,84.0,1730.0,14.1,1980-01-01,Japan
buick skylark 320,26.1,4.0,103.0,80.0,2831.0,14.6,1980-01-01,Europe
amc hornet,20.7,8.0,102.0,145.0,4099.0,13.9,1980-01-01,USA
oldsmobile cutlass ciera (diesel),33.1,4.0,85.0,94.0,1909.0,14.9,1980-01-01,Europe
oldsmobile cutlass ciera (diesel),33.2,4.0,86.0,84.0,1851.0,21.0,1980-01-01,Europe
amc matador (sw),20.5,5.0,394.0,117.0,5115.0,11.2,1980-01-01,USA
dodge magnum xe,41.3,4.0,86.0,99.0,2105.0,18.1,1980-01-01,Japan
cadillac seville,39.0,4.0,101.0,75.0,1853.0,9.6,1980-01-01,Europe
honda civic (auto),29.9,5.0,133.0,77.0,1925.0,14.4,1980-01-01,Japan
amc rebel sst,15.5,5.0,375.0,89.0,3332.0,16.5,1980-01-01,USA
dodge colt hardtop,25.2,4.0,121.0,102.0,2041.0,13.2,1980-01-01,Europe
dodge dart custom,15.5,4.0,193.0,124.0,4071.0,19.4,1980-01-01,USA
amc hornet,21.6,7.0,142.0,130.0,3305.0,17.9,1980-01-01,USA
oldsmobile cutlass ciera (diesel),24.1,5.0,445.0,79.0,3788.0,13.1,1980-01-01,USA
oldsmobile starfire sx,25.9,4.0,104.0,69.0,1980.0,15.1,1980-01-01,Europe
peugeot 304,23.0,4.0,80.0,87.0,2041.0,14.7,1980-01-01,Europe
oldsmobile vista cruiser,24.1,5.0,76.0,105.0,2590.0,17.3,1980-01-01,Japan
dodge coronet custom,19.8,6.0,404.0,211.0,1779.0,12.6,1980-01-01,USA
chevrolet cavalier 2-door,15.3,5.0,316.0,107.0,3196.0,12.9,1980-01-01,USA
dodge magnum xe,29.8,5.0,80.0,79.0,2282.0,17.0,1980-01-01,Japan
cadillac seville,35.0,4.0,109.0,83.0,3010.0,11.4,1980-01-01,Europe
oldsmobile delta 88 royale,18.8,6.0,231.0,80.0,2067.0,18.3,1980-01-01,USA
amc matador,33.4,4.0,98.0,67.0,3133.0,12.7,1980-01-01,Europe
ford mustang cobra,16.5,6.0,100.0,56.0,5140.0,16.8,1980-01-01,USA
mercury marquis,21.9,4.0,355.0,145.0,3820.0,12.7,1982-01-01,USA
chevrolet vega 2300,24.7,5.0,134.0,113.0,2519.0,16.2,1982-01-01,Japan
dodge aspen 6,15.5,6.0,259.0,,3636.0,18.7,1982-01-01,USA
plymouth arrow gs,14.8,6.0,167.0,139.0,4354.0,15.5,1982-01-01,USA
volkswagen rabbit custom,35.9,5.0,110.0,80.0,1934.0,15.9,1982-01-01,Japan
plymouth cricket,15.2,6.0,172.0,174.0,3433.0,15.4,1982-01-01,USA
volvo diesel,22.0,4.0,110.0,63.0,2509.0,14.7,1982-01-01,Europe
plymouth grand fury,18.1,5.0,283.0,80.0,3508.0,13.2,1982-01-01,USA
dodge omni,37.0,8.0,95.0,151.0,2509.0,17.8,1982-01-01,USA
mercury marquis brougham,32.6,4.0,96.0,56.0,2204.0,9.1,1982-01-01,Japan
amc pacer,17.5,5.0,261.0,56.0,1613.0,13.8,1982-01-01,USA
chrysler cordoba,,4.0,126.0,75.0,1962.0,20.1,1982-01-01,Europe
dodge aspen,36.9,4.0,119.0,62.0,2517.0,15.1,1982-01-01,Japan
ford fairmont (auto),18.6,6.0,153.0,106.0,3637.0,13.3,1982-01-01,USA
ford fairmont (man),26.9,4.0,115.0,64.0,2896.0,14.1,1982-01-01,Japan
mercury marquis,27.7,4.0,101.0,,2999.0,15.9,1982-01-01,Europe
volkswagen dasher,27.0,4.0,77.0,85.0,2123.0,14.9,1982-01-01,Japan
amc concord d/l,26.0,4.0,94.0,72.0,1928.0,15.9,1982-01-01,Europe
dodge magnum xe,24.9,7.0,177.0,193.0,3641.0,17.5,1982-01-01,USA
plymouth 'cuda 340,27.2,4.0,141.0,86.0,1968.0,16.3,1982-01-01,Europe
datsun 310 gx,,4.0,107.0,68.0,2167.0,15.3,1982-01-01,Japan
fiat 124b,17.8,5.0,441.0,88.0,3005.0,16.0,1982-01-01,USA
datsun 510,38.0,5.0,101.0,69.0,2586.0,15.2,1982-01-01,Japan
dodge colt m/m,23.0,4.0,132.0,99.0,1868.0,14.7,1982-01-01,Europe
oldsmobile starfire sx,26.2,4.0,87.0,104.0,3604.0,18.0,1982-01-01,Europe
dodge st. regis,18.0,6.0,353.0,60.0,3139.0,16.6,1982-01-01,USA
amc spirit dl,37.7,5.0,132.0,145.0,5097.0,17.9,1982-01-01,USA
mercury marquis brougham,18.6,4.0,204.0,161.0,3526.0,18.1,1982-01-01,USA
mercury capri 2000,37.9,4.0,117.0,115.0,2006.0,15.4,1982-01-01,Europe
dodge colt hatchback custom,28.5,4.0,101.0,77.0,2162.0,17.1,1982-01-01,Japan
pontiac firebird,21.0,4.0,87.0,67.0,1944.0,15.1,1982-01-01,Europe
audi 5000,35.7,4.0,114.0,86.0,2181.0,18.0,1982-01-01,Europe
audi fox,25.3,4.0,108.0,96.0,2344.0,13.2,1982-01-01,Europe
peugeot 504 (sw),36.0,5.0,390.0,75.0,3372.0,16.6,1982-01-01,USA
datsun 310 gx,14.0,5.0,453.0,54.0,3494.0,13.2,1982-01-01,USA
ford pinto,19.5,4.0,101.0,97.0,2094.0,19.9,1982-01-01,Europe
plymouth satellite custom,30.4,4.0,137.0,79.0,2334.0,16.5,1982-01-01,Japan
dodge monaco (sw),33.3,4.0,84.0,74.0,2260.0,12.8,1982-01-01,Japan
nissan stanza xe,20.4,4.0,94.0,62.0,2063.0,14.7,1982-01-01,Europe
peugeot 304,24.6,5.0,382.0,230.0,4002.0,13.0,1982-01-01,USA
ford gran torino (sw),36.7,4.0,83.0,46.0,1899.0,15.3,1982-01-01,Japan
ford mustang boss 302,13.3,5.0,184.0,82.0,4627.0,16.9,1982-01-01,USA
chevy c20,14.9,6.0,356.0,94.0,3714.0,15.2,1982-01-01,USA
saab 99gle,40.1,4.0,90.0,71.0,3596.0,21.6,1982-01-01,Europe
chrysler new yorker brougham,34.7,4.0,94.0,67.0,2043.0,17.3,1982-01-01,Europe
mazda glc custom,30.2,4.0,79.0,70.0,2083.0,16.3,1982-01-01,Europe
dodge colt m/m,21.8,4.0,140.0,69.0,1999.0,18.3,1982-01-01,Europe
amc ambassador sst,23.4,4.0,118.0,62.0,2195.0,16.6,1982-01-01,Japan
buick century limited,27.3,4.0,73.0,85.0,2293.0,12.5,1982-01-01,Europe
datsun f-10 hatchback,20.5,5.0,133.0,145.0,3203.0,23.6,1982-01-01,USA
plymouth fury gran sedan,28.9,4.0,132.0,102.0,1838.0,21.2,1982-01-01,Europe
buick skylark limited,23.9,4.0,105.0,66.0,3400.0,11.8,1982-01-01,Europe
plymouth horizon miser,16.4,6.0,169.0,131.0,3941.0,11.9,1982-01-01,USA
volvo diesel,35.3,4.0,76.0,74.0,2548.0,14.1,1982-01-01,Europe
ford ranger,35.7,4.0,117.0,105.0,2027.0,16.3,1982-01-01,Europe
