Midtown South	Manhattan	0	20.8
Upper West Side South	Manhattan	0	15.8
Upper East Side South	Manhattan	10.52	52.58
TriBeCa/Civic Center	Manhattan	5.66	33.96
East Village	Manhattan	2.56	15.36
Lincoln Square West	Manhattan	3.16	18.96
Union Sq	Manhattan	1.5	11.3
Murray Hill	Manhattan	0	8.3
Times Sq/Theatre District	Manhattan	2.86	17.16
JFK Airport	Queens	10	71.06
Clinton East	Manhattan	0	16.8
Upper West Side South	Manhattan	2	19.3
Midtown Center	Manhattan	4.06	24.36
Manhattan Valley	Manhattan	2	15.3
Midtown East	Manhattan	2.66	15.96
Midtown East	Manhattan	0	22.3
Hudson Sq	Manhattan	1.66	9.96
East Harlem South	Manhattan	2	15.8
Upper East Side South	Manhattan	0	3.8
Flatiron	Manhattan	1.76	10.56
Upper East Side North	Manhattan	2.46	14.76
Greenwich Village South	Manhattan	0	14.3
Battery Park City	Manhattan	13.26	66.32
Garment District	Manhattan	1	15.3
Clinton East	Manhattan	2.35	14.15
Midtown South	Manhattan	1.46	8.76
Penn Station/Madison Sq West	Manhattan	0	10.8
Murray Hill	Manhattan	0	14.3
Upper West Side South	Manhattan	1.2	12
Greenwich Village South	Manhattan	0	9.3
Midtown North	Manhattan	3.7	18.5
Flatiron	Manhattan	3.45	17.25
Lenox Hill East	Manhattan	1.66	9.96
Garment District	Manhattan	0	14.3
JFK Airport	Queens	0	33.8
Penn Station/Madison Sq West	Manhattan	3.45	17.25
LaGuardia Airport	Queens	11.39	56.95
Lenox Hill East	Manhattan	3.66	21.96
UN/Turtle Bay South	Manhattan	0	14.3
Midtown Center	Manhattan	0	16.3
Midtown North	Manhattan	1	9.8
TriBeCa/Civic Center	Manhattan	1.86	11.16
Upper East Side South	Manhattan	1.76	10.56
Prospect Heights	Brooklyn	2	37.3
Upper East Side North	Manhattan	3.16	18.96
JFK Airport	Queens	0	3.8
West Village	Manhattan	2.85	17.15
West Village	Manhattan	0	8.3
Times Sq/Theatre District	Manhattan	2.95	14.75
Midtown East	Manhattan	0	14.3
Sutton Place/Turtle Bay North	Manhattan	0	8.8
Union Sq	Manhattan	1.86	11.16
Clinton East	Manhattan	1.66	9.96
World Trade Center	Manhattan	3.16	18.96
Sutton Place/Turtle Bay North	Manhattan	1.36	8.16
LaGuardia Airport	Queens	11.61	69.67
Midtown South	Manhattan	0.73	8.03
Yorkville West	Manhattan	0	15.3
Murray Hill	Manhattan	18.3	79.36
Times Sq/Theatre District	Manhattan	6.86	41.16
Greenwich Village North	Manhattan	4.56	27.36
Lincoln Square West	Manhattan	2.36	14.16
Murray Hill	Manhattan	2	29.3
Gramercy	Manhattan	4.05	20.35
Sutton Place/Turtle Bay North	Manhattan	2.66	15.96
Midtown East	Manhattan	2.16	12.96
Kips Bay	Manhattan	0	8.3
Upper East Side South	Manhattan	3.86	23.16
Lenox Hill West	Manhattan	0	11.3
Greenwich Village North	Manhattan	0	9.8
Upper West Side South	Manhattan	0	12.8
Clinton East	Manhattan	3.66	21.96
Lenox Hill West	Manhattan	1.5	13.8
Murray Hill	Manhattan	1.53	16.83
Clinton West	Manhattan	3.06	18.36
Lincoln Square East	Manhattan	3.26	19.56
Greenwich Village North	Manhattan	0	8.3
Midtown Center	Manhattan	0	11.3
Meatpacking/West Village West	Manhattan	2.66	15.96
Midtown North	Manhattan	3.06	18.36
Upper West Side North	Manhattan	1.84	17.14
Clinton West	Manhattan	2	12.8
Lenox Hill West	Manhattan	2	11.8
Lenox Hill West	Manhattan	0	7.3
Flatiron	Manhattan	2.45	14.75
JFK Airport	Queens	15.26	76.32
Garment District	Manhattan	2.16	12.96
Yorkville West	Manhattan	1.95	11.75
Clinton East	Manhattan	5.45	32.75
Penn Station/Madison Sq West	Manhattan	4.35	26.15
LaGuardia Airport	Queens	0	11.8
East Village	Manhattan	0	17.3
Penn Station/Madison Sq West	Manhattan	0	7.3
Lincoln Square East	Manhattan	0.7	8
Upper East Side South	Manhattan	2.58	12.88
Lincoln Square East	Manhattan	2.46	14.76
Murray Hill	Manhattan	2.26	13.56
Upper East Side North	Manhattan	0.8	8.1
Greenwich Village North	Manhattan	7.45	37.25
Little Italy/NoLiTa	Manhattan	2	28.8
JFK Airport	Queens	12.21	73.27
Clinton East	Manhattan	3.65	15.95
TriBeCa/Civic Center	Manhattan	0	19.3
Flatiron	Manhattan	0	8.3
World Trade Center	Manhattan	0	14.8
Penn Station/Madison Sq West	Manhattan	1	9.3
Midtown Center	Manhattan	3.96	23.76
Central Park	Manhattan	1.83	9.13
West Village	Manhattan	0	20.8
Midtown East	Manhattan	0	8.8
West Village	Manhattan	2.36	14.16
Williamsburg (South Side)	Brooklyn	3	23.3
Midtown East	Manhattan	2.96	17.76
Flatiron	Manhattan	1.95	11.75
Lincoln Square West	Manhattan	3.05	18.35
Clinton East	Manhattan	1.03	11.33
JFK Airport	Queens	15	80.56
East New York	Brooklyn	0	63.56
Upper West Side North	Manhattan	2	28.3
Times Sq/Theatre District	Manhattan	0	17.3
Times Sq/Theatre District	Manhattan	5.26	31.56
West Chelsea/Hudson Yards	Manhattan	3.58	17.88
Midtown Center	Manhattan	0	17.8
LaGuardia Airport	Queens	6.6	39.66
Midtown Center	Manhattan	2.46	14.76
SoHo	Manhattan	1	10.3
Midtown Center	Manhattan	1.77	13.57
SoHo	Manhattan	3.36	20.16
Lenox Hill West	Manhattan	5	31.8
Lenox Hill West	Manhattan	1.2	11
Upper East Side South	Manhattan	2	8.8
Upper East Side North	Manhattan	0	15.8
Upper West Side South	Manhattan	1.32	10.12
Union Sq	Manhattan	3.35	20.15
Murray Hill	Manhattan	2.7	13.5
East Village	Manhattan	0.7	10
JFK Airport	Queens	15.25	76.31
Hamilton Heights	Manhattan	1	9.3
Upper East Side South	Manhattan	2.32	11.62
Garment District	Manhattan	1	9.8
East Village	Manhattan	2.15	12.95
Murray Hill	Manhattan	1	14.8
West Village	Manhattan	0	7.3
Lincoln Square East	Manhattan	2.35	14.15
East Village	Manhattan	0	13.3
Lincoln Square East	Manhattan	2	15.8
Gramercy	Manhattan	2.06	12.36
Midtown Center	Manhattan	0	21.8
LaGuardia Airport	Queens	9.81	58.87
Lincoln Square East	Manhattan	2.26	13.56
UN/Turtle Bay South	Manhattan	2.36	14.16
Gramercy	Manhattan	1.62	12.42
Yorkville West	Manhattan	1.2	17
Lincoln Square East	Manhattan	2.56	15.36
Upper West Side North	Manhattan	1.7	8.5
Battery Park City	Manhattan	9.41	56.47
Sutton Place/Turtle Bay North	Manhattan	2.08	10.38
Clinton East	Manhattan	2.06	12.36
Lenox Hill East	Manhattan	4.82	24.12
Lenox Hill West	Manhattan	1	9.3
Midtown East	Manhattan	2.55	15.35
Lincoln Square West	Manhattan	1	8.3
Midtown South	Manhattan	1.5	11.8
TriBeCa/Civic Center	Manhattan	1.96	11.76
Midtown Center	Manhattan	0	7.8
Flatiron	Manhattan	1.5	28.8
Yorkville East	Manhattan	2.76	16.56
Lincoln Square West	Manhattan	2.65	15.95
Upper East Side South	Manhattan	0	10.8
Upper East Side South	Manhattan	0	7.3
Upper East Side South	Manhattan	4.65	27.95
Upper East Side South	Manhattan	1.33	14.63
TriBeCa/Civic Center	Manhattan	0.58	16.38
Penn Station/Madison Sq West	Manhattan	3.05	18.35
East Village	Manhattan	1.7	19
Morningside Heights	Manhattan	1.66	9.96
Gramercy	Manhattan	0.83	9.13
Lincoln Square East	Manhattan	1.65	9.95
Times Sq/Theatre District	Manhattan	3.85	23.15
Lincoln Square East	Manhattan	3	44.06
Sutton Place/Turtle Bay North	Manhattan	0	8.3
Midtown East	Manhattan	3.06	18.36
Midtown East	Manhattan	1.23	13.53
Central Harlem	Manhattan	1.15	6.95
Midtown North	Manhattan	6	45.3
Cobble Hill	Brooklyn	1.06	6.36
Gramercy	Manhattan	0.01	11.31
TriBeCa/Civic Center	Manhattan	3.56	21.36
West Village	Manhattan	0	10.8
TriBeCa/Civic Center	Manhattan	2	15.8
West Chelsea/Hudson Yards	Manhattan	1.17	8.97
Midtown East	Manhattan	0	11.3
Union Sq	Manhattan	1	11.3
Gramercy	Manhattan	7.56	45.36
LaGuardia Airport	Queens	9.64	48.2
Sutton Place/Turtle Bay North	Manhattan	3.86	23.16
East Village	Manhattan	0	15.3
West Chelsea/Hudson Yards	Manhattan	5.95	29.75
Upper West Side South	Manhattan	1.7	13
Garment District	Manhattan	4.05	24.35
Midtown North	Manhattan	0	21.8
Yorkville West	Manhattan	3	16.8
UN/Turtle Bay South	Manhattan	10	71.06
Murray Hill	Manhattan	1	12.3
East Village	Manhattan	1	9.8
Garment District	Manhattan	0	27.3
Midtown Center	Manhattan	2.86	17.16
Meatpacking/West Village West	Manhattan	0	9.8
Midtown Center	Manhattan	2.26	13.56
Little Italy/NoLiTa	Manhattan	3.24	14.04
Greenwich Village South	Manhattan	1	11.3
Upper West Side South	Manhattan	3.35	20.15
Lincoln Square West	Manhattan	2.26	13.56
LaGuardia Airport	Queens	7.41	44.47
Upper East Side North	Manhattan	0	12.3
Greenwich Village North	Manhattan	2.76	16.56
Yorkville East	Manhattan	3.56	21.36
Steinway	Queens	5.45	32.75
Lincoln Square East	Manhattan	1	9.8
West Village	Manhattan	0.46	9.76
JFK Airport	Queens	0	23.3
LaGuardia Airport	Queens	9.14	45.7
Midtown Center	Manhattan	4.96	29.76
Kips Bay	Manhattan	0	7.8
Upper East Side South	Manhattan	1	10.8
Gramercy	Manhattan	0	9.3
Midtown East	Manhattan	0	7.8
Midtown Center	Manhattan	6.2	38.5
Yorkville West	Manhattan	1.5	14.8
Midtown Center	Manhattan	1.95	11.75
Clinton East	Manhattan	2.15	12.95
Long Island City/Queens Plaza	Queens	0	5.3
East Village	Manhattan	0	11.3
Union Sq	Manhattan	4.96	29.76
Central Harlem North	Manhattan	1.66	11.91
Lenox Hill West	Manhattan	1.56	9.36
Times Sq/Theatre District	Manhattan	0	6.8
Manhattanville	Manhattan	0	28.8
Garment District	Manhattan	2.56	15.36
LaGuardia Airport	Queens	7.2	43.26
Upper West Side South	Manhattan	1	9.3
Sutton Place/Turtle Bay North	Manhattan	1	10.8
Murray Hill	Manhattan	1.76	10.56
Sutton Place/Turtle Bay North	Manhattan	1.7	13
Penn Station/Madison Sq West	Manhattan	1.5	20.3
Lenox Hill East	Manhattan	0	13.3
Union Sq	Manhattan	0	8.3
East Village	Manhattan	3.56	21.36
Union Sq	Manhattan	1.55	9.35
Midtown North	Manhattan	0	13.8
Morningside Heights	Manhattan	1.86	11.16
Gramercy	Manhattan	4.46	26.76
Greenwich Village North	Manhattan	2.56	15.36
Midtown East	Manhattan	1.85	11.15
Midtown East	Manhattan	0.42	8.72
Gramercy	Manhattan	1.13	12.43
Midtown South	Manhattan	0	13.3
Kips Bay	Manhattan	2	12.8
Midtown Center	Manhattan	3.36	20.16
Stuy Town/Peter Cooper Village	Manhattan	1	12.8
Midtown Center	Manhattan	2.15	12.95
West Chelsea/Hudson Yards	Manhattan	1.2	13
LaGuardia Airport	Queens	8.35	41.91
West Chelsea/Hudson Yards	Manhattan	2	15.3
Midtown East	Manhattan	1.46	8.76
Murray Hill	Manhattan	0	7.3
West Chelsea/Hudson Yards	Manhattan	0	11.3
Upper East Side South	Manhattan	0	28.3
Midtown East	Manhattan	0.98	10.78
Manhattan Valley	Manhattan	0	10.3
East Village	Manhattan	0	15.8
Central Park	Manhattan	2.8	14.1
Little Italy/NoLiTa	Manhattan	3.36	20.16
Clinton East	Manhattan	3	34.3
Midtown East	Manhattan	2.06	12.36
Lincoln Square East	Manhattan	2.16	12.96
Midtown East	Manhattan	1	17.3
Penn Station/Madison Sq West	Manhattan	3.06	18.36
JFK Airport	Queens	5.86	35.16
Yorkville East	Manhattan	3	30.3
Midtown South	Manhattan	0	7.8
Midtown South	Manhattan	0	7.3
Upper West Side South	Manhattan	5.56	33.36
Times Sq/Theatre District	Manhattan	12.21	73.27
East Chelsea	Manhattan	0	18.3
Chinatown	Manhattan	0	17.3
Upper East Side South	Manhattan	0	14.8
Lenox Hill West	Manhattan	0	13.3
JFK Airport	Queens	11.05	66.35
Lenox Hill East	Manhattan	1	9.3
JFK Airport	Queens	10.65	63.95
Greenwich Village South	Manhattan	0	7.8
West Village	Manhattan	0	9.8
Times Sq/Theatre District	Manhattan	2.45	12.25
Meatpacking/West Village West	Manhattan	3.16	18.96
Battery Park City	Manhattan	2.96	17.76
JFK Airport	Queens	12.2	73.26
Lincoln Square East	Manhattan	0	24.3
Lincoln Square East	Manhattan	4.45	26.75
Flatiron	Manhattan	2.36	14.16
Penn Station/Madison Sq West	Manhattan	4.46	26.76
Gramercy	Manhattan	0.7	9
Union Sq	Manhattan	0	10.8
World Trade Center	Manhattan	4.36	26.16
Midtown North	Manhattan	1.84	14.14
Upper West Side South	Manhattan	1.86	11.16
Penn Station/Madison Sq West	Manhattan	0	15.3
Yorkville East	Manhattan	1.2	31.26
Upper East Side South	Manhattan	1	9.8
Financial District South	Manhattan	8.46	50.76
Midtown North	Manhattan	1.76	10.56
Kips Bay	Manhattan	0	16.8
Midtown North	Manhattan	1.5	14.8
JFK Airport	Queens	0	3.3
Midtown East	Manhattan	5.16	30.96
Garment District	Manhattan	0	10.8
Greenwich Village North	Manhattan	3.25	19.55
Kips Bay	Manhattan	4.06	24.36
Greenwich Village North	Manhattan	0	13.3
Midtown South	Manhattan	0.93	10.23
Astoria	Queens	0	8.8
Union Sq	Manhattan	1.1	14.4
JFK Airport	Queens	0	4.8
Greenwich Village North	Manhattan	2.95	17.75
Penn Station/Madison Sq West	Manhattan	0	19.8
Midtown North	Manhattan	0	12.8
TriBeCa/Civic Center	Manhattan	0	25.3
East Village	Manhattan	2.2	11
Lincoln Square West	Manhattan	1.03	11.33
JFK Airport	Queens	10	68.56
Clinton East	Manhattan	0	10.8
Sutton Place/Turtle Bay North	Manhattan	2.46	14.76
Penn Station/Madison Sq West	Manhattan	0	24.8
Midtown East	Manhattan	3.05	18.35
Upper East Side South	Manhattan	0	12.3
Morningside Heights	Manhattan	3.46	20.76
Yorkville West	Manhattan	7.25	43.55
Battery Park City	Manhattan	2.36	14.16
Midtown South	Manhattan	6.45	32.25
LaGuardia Airport	Queens	8.01	48.07
Midtown East	Manhattan	2.45	14.75
Times Sq/Theatre District	Manhattan	0	25.8
Times Sq/Theatre District	Manhattan	5	18.8
Times Sq/Theatre District	Manhattan	1.92	14.72
Penn Station/Madison Sq West	Manhattan	3.16	18.96
Upper East Side South	Manhattan	2.85	17.15
Upper East Side North	Manhattan	3.96	23.76
Yorkville East	Manhattan	1	8.8
West Village	Manhattan	4.66	27.96
LaGuardia Airport	Queens	0	21.8
World Trade Center	Manhattan	0	12.8
Morningside Heights	Manhattan	1.77	13.57
Morningside Heights	Manhattan	0	7.3
Times Sq/Theatre District	Manhattan	1.7	13
UN/Turtle Bay South	Manhattan	0	9.8
Midtown North	Manhattan	2.22	17.02
Upper East Side North	Manhattan	1.55	9.35
Midtown South	Manhattan	2.8	14.1
Murray Hill	Manhattan	0	13.8
Gramercy	Manhattan	2.96	17.76
Lincoln Square East	Manhattan	2.36	14.16
Greenwich Village North	Manhattan	4.95	24.75
UN/Turtle Bay South	Manhattan	3.7	18.5
Upper West Side North	Manhattan	1	12.3
SoHo	Manhattan	2.06	12.36
Midtown East	Manhattan	5	43.06
Murray Hill	Manhattan	4.05	24.35
Lincoln Square East	Manhattan	0	8.3
Midtown East	Manhattan	12.17	73.01
UN/Turtle Bay South	Manhattan	3.36	20.16
LaGuardia Airport	Queens	0	35.3
Union Sq	Manhattan	0	10.3
JFK Airport	Queens	6.66	66.46
East Harlem South	Manhattan	0	22.8
JFK Airport	Queens	8.66	51.96
JFK Airport	Queens	6.46	38.76
Lenox Hill West	Manhattan	2	15.3
Upper West Side South	Manhattan	2.15	12.95
West Village	Manhattan	2.46	14.76
West Chelsea/Hudson Yards	Manhattan	2.55	15.35
Yorkville East	Manhattan	1.76	10.56
Upper East Side North	Manhattan	0	10.3
Lincoln Square West	Manhattan	1	10.3
East Chelsea	Manhattan	0	9.8
Lenox Hill East	Manhattan	2.25	13.55
Gramercy	Manhattan	2	17.8
Penn Station/Madison Sq West	Manhattan	2.16	12.96
East Village	Manhattan	2	16.8
Greenwich Village North	Manhattan	0	13.8
Times Sq/Theatre District	Manhattan	1	11.3
East Flatbush/Farragut	Brooklyn	0	23.62
Lenox Hill East	Manhattan	0	9.8
Yorkville East	Manhattan	4.7	23.5
Astoria	Queens	0	4.8
TriBeCa/Civic Center	Manhattan	2.56	15.36
Central Park	Manhattan	0	14.3
Clinton East	Manhattan	0	9.8
Upper East Side North	Manhattan	0	6.8
Elmhurst	Queens	0	16.3
JFK Airport	Queens	0	29.3
Greenwich Village North	Manhattan	2.16	12.96
Lincoln Square East	Manhattan	14.12	61.18
Upper East Side North	Manhattan	2	15.8
East Village	Manhattan	1.24	9.54
Lower East Side	Manhattan	0	20.8
Yorkville West	Manhattan	0	10.3
Union Sq	Manhattan	1.45	8.75
LaGuardia Airport	Queens	9.02	45.08
Central Harlem	Manhattan	0	6.3
East Harlem South	Manhattan	0	4.8
LaGuardia Airport	Queens	6.61	39.67
Upper East Side North	Manhattan	0	14.8
Upper East Side North	Manhattan	1	13.8
LaGuardia Airport	Queens	6.36	38.16
Greenwich Village South	Manhattan	1	10.8
Yorkville West	Manhattan	0	12.3
Times Sq/Theatre District	Manhattan	3.36	20.16
Gramercy	Manhattan	1.75	10.55
Murray Hill	Manhattan	1.46	8.76
Lincoln Square East	Manhattan	2.66	15.96
Union Sq	Manhattan	2	10.8
Upper East Side South	Manhattan	2.86	17.16
Upper West Side North	Manhattan	3	19.3
Hudson Sq	Manhattan	3.16	18.96
Lenox Hill East	Manhattan	0	16.3
Penn Station/Madison Sq West	Manhattan	0	12.8
West Village	Manhattan	1	11.3
Hudson Sq	Manhattan	0	5.8
Lenox Hill West	Manhattan	2.36	14.16
Clinton East	Manhattan	1	10.8
Chinatown	Manhattan	0	14.8
Clinton East	Manhattan	3.95	19.75
East Chelsea	Manhattan	0	14.3
East Concourse/Concourse Village	Bronx	0	27.8
JFK Airport	Queens	5.95	35.75
Boerum Hill	Brooklyn	0	56.06
East Village	Manhattan	1.36	8.16
Hamilton Heights	Manhattan	3.65	15.95
Park Slope	Brooklyn	0	22.8
Sutton Place/Turtle Bay North	Manhattan	0	24.3
Yorkville East	Manhattan	2	17.8
Midtown Center	Manhattan	0	12.3
Park Slope	Brooklyn	0	22.3
Murray Hill	Manhattan	2.08	10.38
UN/Turtle Bay South	Manhattan	1	13.3
Upper West Side South	Manhattan	1.5	12.8
Kips Bay	Manhattan	2.03	13.33
West Village	Manhattan	1	21.8
Clinton East	Manhattan	2.45	14.75
SoHo	Manhattan	1.5	14.3
Upper East Side North	Manhattan	1	14.8
UN/Turtle Bay South	Manhattan	2.26	13.56
Midtown South	Manhattan	0	22.3
East Chelsea	Manhattan	0	11.8
Lincoln Square West	Manhattan	3.86	23.16
Times Sq/Theatre District	Manhattan	2.85	17.15
Kips Bay	Manhattan	3.35	20.15
Upper East Side North	Manhattan	1	10.8
Clinton East	Manhattan	1.46	8.76
Midtown Center	Manhattan	0	8.8
Murray Hill	Manhattan	5.46	32.76
Penn Station/Madison Sq West	Manhattan	0	14.3
Midtown Center	Manhattan	13.1	78.66
Clinton East	Manhattan	2	15.8
Lincoln Square West	Manhattan	0	11.3
West Village	Manhattan	2.04	8.84
Midtown South	Manhattan	0	12.8
Midtown East	Manhattan	4.29	18.59
Midtown Center	Manhattan	2	14.3
Upper East Side North	Manhattan	0	22.8
Morningside Heights	Manhattan	4.4	33.7
Garment District	Manhattan	2.35	14.15
LaGuardia Airport	Queens	7	46.06
Greenwich Village North	Manhattan	1.13	12.43
West Chelsea/Hudson Yards	Manhattan	1.5	17.3
Hudson Sq	Manhattan	0	8.3
Midtown Center	Manhattan	1.53	16.83
Midtown East	Manhattan	3.45	20.75
Lincoln Square East	Manhattan	3.2	16
East Village	Manhattan	2.58	12.88
TriBeCa/Civic Center	Manhattan	0	32.3
Lincoln Square East	Manhattan	3.05	18.35
West Chelsea/Hudson Yards	Manhattan	0	10.8
Midtown Center	Manhattan	3.95	23.75
Sutton Place/Turtle Bay North	Manhattan	0	9.3
Murray Hill	Manhattan	3.15	18.95
Upper West Side South	Manhattan	1.76	10.56
East Village	Manhattan	0	10.3
Times Sq/Theatre District	Manhattan	5.55	33.35
Greenwich Village South	Manhattan	2.35	14.15
Upper West Side South	Manhattan	0	13.3
Lenox Hill East	Manhattan	4.25	25.55
Battery Park City	Manhattan	4.46	26.76
Greenpoint	Brooklyn	2.56	15.36
East Village	Manhattan	2.65	15.95
Times Sq/Theatre District	Manhattan	3.26	19.56
UN/Turtle Bay South	Manhattan	2.16	12.96
Lower East Side	Manhattan	4.36	26.16
Upper West Side North	Manhattan	2.36	14.16
Union Sq	Manhattan	9.09	39.39
Penn Station/Madison Sq West	Manhattan	0	26.3
LaGuardia Airport	Queens	2.86	17.16
East Harlem South	Manhattan	0	23.8
Lower East Side	Manhattan	0	19.3
West Village	Manhattan	4.96	29.76
Manhattan Valley	Manhattan	2	11.3
Yorkville West	Manhattan	0	20.8
Lenox Hill West	Manhattan	0	16.8
Upper East Side South	Manhattan	0	8.3
Murray Hill	Manhattan	3.06	18.36
LaGuardia Airport	Queens	8.4	50.46
Upper East Side South	Manhattan	0	13.8
West Chelsea/Hudson Yards	Manhattan	4.96	29.76
Midtown Center	Manhattan	3.45	17.25
Upper West Side South	Manhattan	1.46	8.76
East Village	Manhattan	0	9.3
Williamsburg (North Side)	Brooklyn	3.06	18.36
Midtown Center	Manhattan	2.85	17.15
SoHo	Manhattan	3.05	18.35
Midtown South	Manhattan	5.16	30.96
East Village	Manhattan	6.56	39.36
Boerum Hill	Brooklyn	0	5.8
Upper West Side North	Manhattan	2.46	14.76
Midtown Center	Manhattan	0	6.8
Central Park	Manhattan	8.7	43.5
Garment District	Manhattan	1	12.3
Midtown South	Manhattan	4.58	22.88
Gramercy	Manhattan	0	8.8
Greenwich Village South	Manhattan	2.2	11
Central Park	Manhattan	3.16	18.96
Manhattan Valley	Manhattan	1.66	9.96
Penn Station/Madison Sq West	Manhattan	1.75	10.55
Two Bridges/Seward Park	Manhattan	2.7	13.5
Lower East Side	Manhattan	2.46	14.76
Clinton East	Manhattan	3.05	15.35
Little Italy/NoLiTa	Manhattan	1	11.3
Morningside Heights	Manhattan	3	22.8
Garment District	Manhattan	0	11.8
West Chelsea/Hudson Yards	Manhattan	2.95	14.75
Williamsburg (South Side)	Brooklyn	4	46.3
JFK Airport	Queens	0	10.8
Lincoln Square East	Manhattan	2.2	20
Penn Station/Madison Sq West	Manhattan	2	34.8
Upper West Side South	Manhattan	0	19.3
Upper West Side North	Manhattan	5	21.8
Greenwich Village South	Manhattan	0	15.8
Greenwich Village South	Manhattan	0	19.8
Murray Hill	Manhattan	0	12.8
East Harlem South	Manhattan	0	7.8
Upper West Side South	Manhattan	5.19	22.49
Yorkville East	Manhattan	5.04	21.84
Upper West Side South	Manhattan	1	11.8
Yorkville West	Manhattan	1.5	10.8
Midtown East	Manhattan	1.2	11
Upper West Side South	Manhattan	2.36	14.16
West Village	Manhattan	0	30.8
Lincoln Square East	Manhattan	2.15	12.95
Meatpacking/West Village West	Manhattan	2.35	14.15
Upper West Side North	Manhattan	2.25	13.55
Lincoln Square East	Manhattan	0	6.8
Midtown East	Manhattan	0	17.8
Greenwich Village North	Manhattan	2.55	12.85
East Harlem South	Manhattan	0	6.8
Kips Bay	Manhattan	4.56	27.36
Kips Bay	Manhattan	1.25	9.55
World Trade Center	Manhattan	0	12.3
LaGuardia Airport	Queens	7.26	43.56
Lincoln Square East	Manhattan	2	16.3
Upper West Side North	Manhattan	2.22	17.02
Lenox Hill West	Manhattan	1	13.8
Upper East Side South	Manhattan	1.77	13.57
Gramercy	Manhattan	3.26	19.56
JFK Airport	Queens	0	76.7
Midtown Center	Manhattan	2.55	15.35
Penn Station/Madison Sq West	Manhattan	0	11.8
Greenpoint	Brooklyn	5.46	32.76
Penn Station/Madison Sq West	Manhattan	3.75	22.55
Midtown North	Manhattan	2.86	17.16
Little Italy/NoLiTa	Manhattan	3.08	15.38
Clinton East	Manhattan	2.6	11.4
Murray Hill	Manhattan	1.4	10.7
Lenox Hill West	Manhattan	2	13.8
Upper West Side South	Manhattan	1.45	8.75
Midtown North	Manhattan	1.5	13.8
Lincoln Square East	Manhattan	2.5	16.3
East Harlem North	Manhattan	0	14.8
Garment District	Manhattan	2.36	14.16
Midtown North	Manhattan	0	18.8
JFK Airport	Queens	0	61.06
Penn Station/Madison Sq West	Manhattan	2.15	12.95
Murray Hill	Manhattan	2.3	17.6
Yorkville East	Manhattan	1.46	8.76
Midtown South	Manhattan	1.56	9.36
Garment District	Manhattan	1.24	11.54
Upper West Side North	Manhattan	2.66	15.96
SoHo	Manhattan	4.05	24.35
Midtown Center	Manhattan	0	38.3
LaGuardia Airport	Queens	0	35.8
East Harlem South	Manhattan	3.55	21.35
Midtown North	Manhattan	3.76	22.56
Midtown East	Manhattan	2.14	16.44
Greenwich Village South	Manhattan	2.76	16.56
Upper East Side South	Manhattan	0	17.3
Yorkville West	Manhattan	1.86	11.16
West Chelsea/Hudson Yards	Manhattan	4.44	19.24
Penn Station/Madison Sq West	Manhattan	3	20.3
Upper East Side North	Manhattan	2.7	13.5
Garment District	Manhattan	2.85	17.15
Yorkville West	Manhattan	2	18.3
Gramercy	Manhattan	2.46	14.76
Upper West Side South	Manhattan	1	10.3
East Chelsea	Manhattan	0	17.3
Midtown North	Manhattan	2.95	14.75
Midtown Center	Manhattan	3	20.3
Gramercy	Manhattan	2.26	13.56
Upper East Side North	Manhattan	1.96	11.76
Battery Park City	Manhattan	2.76	16.56
Lincoln Square West	Manhattan	0	16.8
Clinton East	Manhattan	0	17.8
Upper East Side North	Manhattan	6.39	27.69
Clinton East	Manhattan	1	20.8
Penn Station/Madison Sq West	Manhattan	0	17.8
Midtown East	Manhattan	3.66	21.96
Midtown South	Manhattan	0	11.8
Alphabet City	Manhattan	2.26	13.56
Astoria	Queens	1.06	6.36
Lenox Hill East	Manhattan	15.26	76.32
Midtown Center	Manhattan	1.75	10.55
Flatiron	Manhattan	0	11.8
Upper East Side North	Manhattan	1.5	11.8
West Chelsea/Hudson Yards	Manhattan	0	13.8
East Chelsea	Manhattan	0	13.3
SoHo	Manhattan	3	15.3
Lincoln Square West	Manhattan	2.05	12.35
Manhattan Valley	Manhattan	0	9.8
Kips Bay	Manhattan	2.36	14.16
Manhattan Valley	Manhattan	0	14.3
Lower East Side	Manhattan	1.86	11.16
Upper East Side South	Manhattan	3.26	19.56
West Village	Manhattan	1.32	10.12
Clinton West	Manhattan	0	13.3
Manhattan Valley	Manhattan	0	36.56
Lenox Hill West	Manhattan	1.46	8.76
Flatiron	Manhattan	1.08	11.88
Lincoln Square West	Manhattan	2.46	14.76
Union Sq	Manhattan	0	15.3
Union Sq	Manhattan	4.55	27.35
Clinton West	Manhattan	2.76	16.56
Yorkville East	Manhattan	4.14	17.94
Hudson Sq	Manhattan	1.76	10.56
Meatpacking/West Village West	Manhattan	5.05	25.35
Greenwich Village North	Manhattan	2	18.3
Lincoln Square East	Manhattan	16.59	71.89
Midtown East	Manhattan	2.45	12.25
UN/Turtle Bay South	Manhattan	3.26	19.56
Greenwich Village South	Manhattan	1.3	12.1
Greenwich Village North	Manhattan	1	11.3
Battery Park City	Manhattan	2.56	15.36
Yorkville West	Manhattan	2.45	14.75
Lenox Hill West	Manhattan	4.08	20.38
Midtown Center	Manhattan	2.3	17.6
Midtown East	Manhattan	4.82	24.12
Flatiron	Manhattan	2.15	9.45
