carat,cut,color,clarity,depth,table,price,x,y,z
0.61,Ideal,I,SI1,61.2,57.0,13222,7.41,5.28,2.87
0.8,Very Good,H,VS2,62.9,56.0,2699,6.72,6.19,3.76
0.37,Premium,D,SI1,60.1,57.0,7164,4.98,3.54,4.03
2.8,Premium,J,VS2,61.6,60.0,829,4.9,5.67,4.47
1.87,Very Good,J,VS2,64.4,56.0,3510,7.03,5.87,4.46
1.09,Premium,I,VVS1,62.6,58.0,3051,6.47,4.27,3.85
0.89,Ideal,H,SI1,61.6,57.0,4123,6.04,5.69,3.54
0.67,Very Good,G,SI2,60.0,57.0,15552,4.53,6.89,3.52
0.28,Ideal,F,VS1,62.3,58.0,744,5.24,3.88,4.07
0.82,Very Good,F,SI2,61.5,58.0,4309,4.65,6.15,2.51
0.62,Very Good,G,VS2,57.7,66.0,4311,6.19,4.61,3.78
0.88,Ideal,E,VVS1,62.4,56.0,18823,4.44,4.83,3.47
0.71,Ideal,J,VS2,63.5,55.0,9588,4.22,6.36,3.47
0.86,Good,F,SI1,59.8,60.0,1296,4.78,6.38,3.46
0.76,Ideal,E,SI2,61.9,57.0,1010,5.06,6.69,3.16
0.56,Ideal,E,VS2,61.9,55.0,4613,6.25,4.81,2.77
1.9,Premium,I,VVS1,59.5,56.0,1253,5.04,3.36,3.92
0.33,Premium,G,VS2,60.1,58.0,2661,5.06,6.86,3.72
0.66,Good,F,VS2,61.4,60.0,1676,5.1,5.81,4.13
0.64,Very Good,D,VS1,60.9,56.0,3301,4.49,6.96,3.32
1.04,Premium,F,SI1,62.6,59.0,2853,6.46,7.19,2.34
1.07,Very Good,I,VVS1,59.0,56.0,7624,5.2,4.37,3.35
0.79,Premium,H,VVS2,63.1,57.0,3438,3.67,5.79,3.76
1.52,Premium,D,SI1,62.8,57.0,552,7.7,5.63,4.25
1.48,Very Good,F,SI1,61.0,56.1,1220,5.48,6.93,3.61
0.72,Fair,F,VS1,62.6,59.0,1311,7.33,5.7,2.21
1.07,Very Good,H,VS2,60.5,59.0,5112,5.01,6.04,4.83
0.84,Premium,G,SI2,60.7,52.0,1232,5.74,7.54,4.34
0.38,Ideal,I,I1,64.2,60.0,2347,6.54,4.81,2.83
0.84,Very Good,H,SI2,61.8,63.0,2349,4.99,6.04,2.7
0.68,Ideal,E,VVS1,62.8,58.0,5798,5.02,4.25,3.79
0.41,Fair,E,VS1,60.8,59.0,1760,5.78,6.55,3.64
0.2,Ideal,E,SI1,60.5,63.0,1182,6.29,5.48,2.67
1.72,Good,J,VS2,59.6,59.0,2899,6.13,6.03,3.82
0.26,Very Good,E,VS1,63.1,61.0,3654,5.55,4.8,3.95
1.85,Very Good,G,SI1,63.5,56.0,12919,5.75,6.55,3.8
1.85,Fair,J,SI1,62.2,61.0,342,5.41,5.55,2.54
0.29,Premium,E,SI1,61.0,63.0,2373,6.0,5.35,3.13
1.18,Ideal,J,VS2,58.4,61.0,18823,7.13,3.94,4.57
0.82,Very Good,I,SI1,61.3,61.0,326,6.19,5.84,2.73
0.2,Ideal,D,VVS2,62.1,58.0,1019,5.21,4.59,2.6
0.91,Good,F,SI1,59.4,61.0,3153,5.14,7.99,3.4
0.33,Premium,E,VVS1,61.5,57.0,4550,4.94,4.62,3.44
0.57,Fair,H,SI1,59.8,56.0,2095,6.28,6.68,2.83
1.08,Good,I,SI2,66.9,58.0,3650,5.74,5.52,3.35
0.68,Premium,J,VS2,62.1,56.0,840,8.35,4.88,3.94
1.9,Very Good,I,VVS1,62.2,54.0,5506,5.23,6.2,4.7
0.54,Very Good,G,SI2,62.3,55.0,11562,5.07,4.6,4.1
0.76,Very Good,D,SI1,60.6,65.0,704,6.12,5.72,4.96
1.31,Good,J,SI2,68.1,60.0,16556,2.88,5.92,3.66
0.59,Premium,D,VS2,61.0,56.0,1016,4.13,6.1,3.08
0.78,Ideal,D,VS1,61.6,60.0,566,5.46,7.93,4.19
0.78,Ideal,G,IF,61.0,55.0,1886,4.97,5.28,3.75
0.62,Ideal,G,VVS2,61.1,55.0,5384,6.4,3.84,3.03
0.49,Good,G,SI1,63.6,57.0,6332,5.3,5.17,5.16
0.67,Very Good,E,SI1,61.8,59.0,1159,5.74,7.41,4.38
1.17,Very Good,J,SI1,61.6,58.0,13166,5.87,5.98,2.44
0.28,Premium,D,SI2,61.0,61.0,2357,5.77,6.29,3.42
0.63,Very Good,G,VS2,61.7,57.0,512,5.54,7.64,2.51
0.74,Good,G,SI2,62.2,60.0,10004,6.26,3.34,4.63
1.37,Very Good,I,VVS2,61.7,56.0,10105,7.12,5.86,4.33
1.1,Very Good,J,SI2,62.5,57.0,803,5.45,6.79,4.05
1.02,Very Good,F,SI2,62.6,58.0,7590,6.29,4.55,3.95
0.74,Very Good,D,VS1,62.0,61.0,1102,7.19,5.6,3.43
2.2,Premium,I,IF,60.5,58.0,1678,6.16,4.19,3.81
0.28,Premium,F,VS1,60.4,55.0,2326,6.08,8.38,3.66
0.33,Premium,D,VVS2,60.4,55.0,1492,6.07,3.31,3.99
1.3,Very Good,F,VS2,61.7,62.0,1868,5.7,3.9,3.27
0.33,Good,E,SI2,65.1,56.0,2575,6.05,3.62,4.04
0.57,Very Good,D,SI1,58.2,59.0,3085,5.14,6.57,4.17
1.61,Very Good,D,VS2,61.6,55.0,2531,7.95,6.42,4.16
0.34,Good,F,VVS2,62.0,59.0,9983,5.83,7.93,3.23
0.34,Ideal,E,SI1,61.5,61.0,856,5.83,3.41,3.37
0.64,Very Good,E,SI1,61.6,57.0,2290,4.79,6.62,4.18
0.44,Very Good,E,VVS1,62.0,54.0,5828,4.28,6.74,4.04
1.09,Premium,H,SI2,61.8,63.0,3668,4.08,5.76,4.31
0.81,Ideal,F,VVS1,58.9,57.0,1648,6.0,6.07,3.78
0.72,Fair,E,SI1,58.6,59.0,326,6.08,5.52,4.37
0.28,Very Good,D,SI2,60.7,56.0,804,7.13,5.62,4.05
0.52,Good,H,VVS2,59.2,55.0,992,6.38,5.7,3.36
0.82,Very Good,G,VS2,58.7,59.0,4173,6.55,4.87,2.07
0.98,Ideal,F,VS2,61.6,58.0,718,5.41,5.48,3.3
0.43,Premium,F,VS1,64.0,54.0,2074,6.99,6.33,3.06
0.91,Very Good,D,SI1,64.0,54.0,3815,5.41,5.63,4.79
1.19,Ideal,I,VS1,60.9,59.0,953,6.29,5.12,3.09
1.89,Very Good,D,VS1,63.8,55.0,3175,6.16,4.11,3.09
0.62,Premium,G,VVS2,62.2,56.0,13520,4.76,5.1,3.16
1.0,Premium,D,VVS2,62.4,54.0,823,4.48,5.2,3.63
0.42,Premium,E,SI1,62.7,57.0,9642,6.22,4.26,4.7
0.41,Premium,G,SI1,63.2,58.0,18823,5.1,4.0,3.45
0.7,Very Good,F,VVS1,61.8,56.0,1515,5.99,6.47,3.46
0.2,Premium,H,SI2,61.6,61.0,914,6.3,4.04,3.85
0.24,Ideal,E,VVS2,62.9,65.0,3142,6.63,6.02,4.03
1.41,Premium,F,SI1,61.6,56.0,2942,6.5,5.09,3.63
0.64,Good,E,SI2,62.6,58.0,1894,3.8,7.19,3.14
0.5,Ideal,D,VVS1,61.5,57.0,3179,7.85,6.07,2.68
0.66,Premium,F,I1,64.9,54.1,410,7.19,6.24,4.22
0.99,Ideal,D,IF,61.3,58.0,1206,3.53,5.51,3.64
0.46,Very Good,E,VS1,62.5,58.0,1379,7.48,6.01,3.34
0.6,Very Good,D,VVS2,61.0,57.0,1951,5.28,6.64,4.1
0.5,Ideal,G,VVS1,59.7,54.0,820,5.84,7.7,3.05
0.62,Very Good,I,VVS2,61.7,57.0,1036,6.28,6.28,4.87
0.64,Very Good,D,VS2,62.7,60.0,380,4.66,4.99,2.47
0.44,Very Good,F,SI2,62.7,59.0,622,7.3,4.46,3.67
0.88,Ideal,H,I1,63.9,59.0,3582,3.58,5.13,4.27
0.4,Premium,G,VS1,59.4,57.0,7685,6.59,6.81,3.56
0.4,Premium,D,SI2,61.1,63.0,10019,5.17,5.93,3.44
1.37,Premium,I,SI2,60.3,65.0,3597,5.86,5.55,5.29
1.44,Premium,E,VVS2,62.4,56.0,648,5.23,4.6,2.95
0.82,Premium,I,VS2,60.9,54.0,12173,4.03,7.41,3.95
0.34,Ideal,D,VS2,61.3,61.0,1024,6.52,6.16,3.77
0.49,Ideal,I,IF,60.6,55.0,3839,4.91,4.9,4.6
0.67,Very Good,H,SI1,59.8,61.0,403,7.19,6.25,3.4
1.61,Very Good,F,SI1,63.0,61.0,1575,2.51,6.3,4.68
0.42,Very Good,E,SI2,59.8,59.0,3728,5.24,5.47,4.03
0.43,Good,F,SI2,58.3,60.0,1857,5.26,4.95,2.53
0.61,Fair,G,SI1,61.2,60.0,1240,6.69,7.01,4.17
0.43,Ideal,G,VVS1,63.9,58.0,2078,5.48,6.52,4.94
2.05,Ideal,J,VS1,58.4,65.0,5031,5.57,6.99,1.85
1.55,Premium,I,VVS1,62.1,59.0,960,4.98,6.06,2.59
1.18,Very Good,J,SI1,58.7,59.0,5850,6.11,4.87,2.71
0.27,Ideal,F,VS2,60.2,56.3,2165,5.67,5.88,4.57
1.69,Premium,H,VS1,59.7,57.0,2434,6.59,4.89,3.91
0.31,Premium,E,VS1,59.6,59.0,5947,5.11,5.91,2.93
0.45,Very Good,G,VS1,56.9,58.0,530,4.81,6.9,4.08
0.23,Premium,G,VS2,61.1,55.0,5899,5.89,7.4,4.04
0.74,Ideal,J,SI2,62.9,55.0,4922,4.6,6.61,2.34
2.63,Very Good,H,VVS1,60.6,57.0,2583,6.15,7.34,3.01
0.62,Premium,D,SI2,63.7,62.0,5235,6.68,6.41,2.56
0.69,Very Good,F,VS2,61.9,58.0,2428,5.27,4.5,3.05
0.96,Ideal,G,IF,61.9,57.0,4183,6.84,6.02,2.45
0.2,Premium,E,SI2,62.2,55.0,934,5.64,7.47,3.15
0.56,Ideal,G,VVS1,62.6,58.0,603,7.42,4.45,4.34
0.49,Premium,F,VS1,62.2,57.0,1091,6.42,5.46,4.58
1.07,Premium,I,VVS1,61.5,57.0,4563,7.28,4.35,4.29
0.42,Good,D,VS2,66.4,61.0,1575,7.53,4.3,3.15
0.3,Fair,E,SI2,58.7,59.0,326,6.81,5.73,4.37
0.92,Good,E,VS2,62.3,57.0,2623,4.72,7.23,3.12
0.26,Good,E,SI2,62.0,58.0,1708,8.55,6.2,4.21
1.45,Ideal,F,VVS1,62.3,57.0,629,6.55,4.12,2.74
0.32,Very Good,D,SI2,63.0,66.0,2497,6.02,5.75,1.97
0.34,Ideal,E,VVS2,62.2,54.0,2255,6.49,4.38,2.9
0.86,Premium,H,VS2,63.4,57.0,5814,5.35,6.66,3.77
0.99,Ideal,I,IF,62.5,58.0,2136,4.92,6.01,2.96
0.39,Premium,F,SI2,60.8,55.0,3354,7.75,5.19,2.88
2.06,Fair,J,SI1,61.3,58.0,5462,4.9,4.1,3.1
0.7,Ideal,F,VS2,59.3,55.0,620,5.27,7.15,3.49
0.86,Premium,F,VS2,62.4,56.0,938,6.93,7.56,4.88
0.47,Ideal,J,VS2,60.8,58.0,893,6.57,5.01,3.74
0.43,Very Good,D,SI1,61.2,61.0,1314,7.04,5.97,3.99
0.35,Ideal,G,VVS1,60.2,59.0,1080,4.47,6.37,3.15
0.25,Very Good,G,VS2,61.2,56.0,387,3.02,5.02,3.83
0.72,Fair,H,VS1,60.1,54.0,790,6.52,4.23,3.52
0.66,Very Good,E,VS1,61.8,58.0,1704,5.77,5.84,2.02
0.33,Very Good,F,VS2,62.4,59.0,2659,5.51,5.8,4.38
1.88,Very Good,I,VVS1,60.9,59.0,943,6.06,6.13,2.57
1.15,Good,F,VS2,60.7,58.0,1377,6.14,6.02,3.09
1.62,Ideal,H,I1,62.5,55.0,486,5.63,5.73,3.79
0.4,Very Good,D,VS2,62.1,56.0,4074,6.05,4.8,1.94
0.77,Very Good,G,IF,61.6,61.0,1614,3.4,4.44,2.94
0.58,Good,H,SI2,63.6,55.0,2384,6.57,4.54,2.99
0.63,Ideal,G,SI2,57.5,60.0,326,5.86,6.05,5.23
1.18,Very Good,E,VS2,65.1,65.0,1919,6.49,3.92,2.26
0.56,Premium,F,SI2,62.2,59.0,2318,5.85,6.02,3.29
0.25,Premium,E,VS1,63.4,57.0,2442,5.66,7.15,3.25
1.18,Very Good,I,SI2,60.2,58.0,791,4.65,4.77,2.92
0.8,Ideal,H,VS2,60.5,58.0,1945,6.6,5.05,3.52
0.27,Premium,D,VVS1,62.3,58.0,1104,7.22,2.38,4.69
0.69,Very Good,F,SI1,64.7,62.0,4837,5.28,5.15,3.32
0.74,Ideal,G,VVS1,61.1,56.0,1653,7.62,5.26,4.31
0.48,Ideal,G,VS1,59.0,60.0,1948,5.9,6.46,4.56
0.34,Very Good,D,VVS2,62.9,59.0,1873,7.17,5.15,2.47
1.13,Ideal,E,VS1,60.0,63.0,592,3.4,5.71,4.09
0.69,Ideal,G,SI2,65.6,58.0,7020,4.87,4.45,4.15
0.55,Very Good,D,IF,61.1,57.0,856,4.43,5.69,2.45
1.32,Very Good,F,SI1,62.6,57.0,2383,5.52,4.1,3.72
0.4,Premium,D,VS2,63.2,56.0,1310,4.69,4.81,2.92
0.25,Very Good,D,SI1,62.8,58.0,1742,8.04,6.08,3.19
0.55,Very Good,F,VS1,62.3,59.0,2236,6.17,5.43,2.55
0.97,Very Good,G,VS1,62.8,56.0,814,7.44,6.11,2.93
0.76,Good,I,VS2,64.2,55.8,18823,4.42,6.62,3.26
1.0,Fair,H,SI1,63.5,54.0,1453,5.29,6.24,1.68
0.2,Ideal,I,VS1,60.7,59.0,3020,4.87,4.29,3.62
1.0,Very Good,G,VVS2,61.6,58.0,3525,6.59,6.59,4.5
1.59,Premium,F,SI1,62.5,70.0,1602,4.33,4.41,3.55
0.51,Ideal,E,VVS2,61.9,57.0,4672,5.57,5.61,2.94
0.87,Good,D,SI1,62.4,62.0,1784,8.52,5.58,3.73
0.49,Premium,G,VS2,65.6,54.0,633,5.81,5.97,2.95
2.4,Very Good,G,IF,65.1,57.0,11187,6.57,4.0,4.23
1.44,Very Good,I,SI1,60.9,65.0,3292,4.55,6.13,2.7
1.09,Very Good,F,SI1,60.3,61.0,4482,6.01,6.11,4.32
0.57,Very Good,G,SI1,63.3,59.0,12112,6.62,4.6,2.61
0.62,Ideal,D,SI2,62.7,59.0,1211,5.99,5.58,3.86
0.88,Ideal,G,IF,61.0,56.0,3532,5.85,5.1,4.61
0.21,Premium,D,SI1,62.6,57.0,1756,4.82,6.71,4.04
1.27,Premium,H,VS2,59.8,56.0,3255,6.46,8.02,3.13
0.51,Ideal,F,VS2,61.8,61.0,1009,4.83,5.74,3.43
0.41,Premium,D,VS2,61.2,56.0,2231,7.26,5.11,4.68
0.71,Premium,H,VVS2,61.1,58.0,3602,6.26,6.14,3.16
1.09,Ideal,E,VS1,64.0,58.0,1841,6.35,6.63,3.22
0.8,Premium,J,VS2,60.3,59.0,1329,7.67,6.42,2.87
1.61,Premium,H,SI2,63.8,63.0,1390,5.87,3.54,3.8
0.26,Good,E,SI2,59.4,59.0,1585,6.26,5.64,3.68
0.75,Premium,G,SI1,62.4,57.0,3521,7.87,7.36,4.55
0.2,Premium,F,VS1,60.8,59.0,2215,7.49,5.86,2.79
0.62,Premium,G,SI2,62.4,56.0,7807,4.91,3.81,5.15
0.76,Very Good,H,VS1,61.7,57.0,8965,5.2,6.19,2.88
0.53,Premium,G,SI2,62.0,59.0,507,5.31,4.37,2.81
0.8,Ideal,E,VS2,63.7,57.0,925,5.69,4.81,3.61
0.49,Ideal,H,SI2,56.9,61.0,2449,5.15,5.83,3.01
0.42,Ideal,F,VVS2,59.9,56.0,805,5.98,4.91,3.17
0.59,Fair,G,VS2,62.3,60.0,3763,3.94,6.39,2.57
0.46,Premium,I,SI2,63.5,60.0,1718,5.22,5.24,3.25
1.5,Good,H,SI1,59.4,57.0,15618,6.37,3.95,3.56
0.43,Fair,E,VS2,61.0,55.0,1874,5.65,6.95,3.44
0.42,Premium,F,SI2,61.4,57.0,14868,4.98,6.02,3.56
1.09,Premium,H,SI2,60.7,59.0,1431,6.43,6.93,3.4
0.57,Very Good,E,VS2,62.3,62.0,2546,6.77,5.05,3.64
1.11,Ideal,F,SI1,58.0,60.0,8841,6.17,6.2,2.89
1.43,Premium,I,VVS1,58.7,53.0,8193,6.13,4.35,3.01
0.59,Very Good,I,VVS1,63.1,61.0,7858,6.15,4.55,3.76
0.29,Very Good,E,SI1,63.6,58.0,1288,4.6,6.98,3.09
0.42,Ideal,I,VS1,61.3,59.0,8960,4.26,8.95,4.37
2.59,Premium,G,VS2,63.0,59.0,3660,6.41,4.73,3.67
0.2,Very Good,G,VVS1,60.5,55.0,2952,6.23,3.81,3.61
1.24,Premium,F,VVS1,61.7,58.0,3141,5.78,7.03,2.98
1.15,Very Good,E,IF,62.2,54.0,473,3.54,4.89,3.42
0.82,Premium,F,SI1,64.1,58.0,1191,5.31,5.65,2.9
0.8,Very Good,G,SI2,59.8,60.0,1315,7.48,5.74,3.22
0.99,Ideal,H,SI1,65.7,58.0,1487,5.96,5.42,5.15
0.67,Very Good,I,VVS2,62.1,59.0,4951,1.86,5.71,2.57
0.54,Very Good,E,VVS1,61.8,59.0,892,7.22,5.59,2.88
2.19,Premium,J,VS2,62.4,60.0,11012,6.37,6.69,2.98
0.48,Very Good,D,VS1,61.5,57.0,4124,6.79,5.31,2.87
1.74,Ideal,I,VVS1,61.6,57.0,2458,3.19,7.08,4.03
0.71,Very Good,F,SI2,67.4,61.0,6009,6.19,7.57,4.29
2.52,Very Good,G,IF,61.3,60.0,5615,4.94,5.41,2.7
0.2,Ideal,I,VS2,58.2,60.8,393,7.31,7.11,2.61
0.61,Good,G,SI1,59.2,58.0,794,6.39,5.54,3.34
0.84,Ideal,H,SI2,64.6,57.0,3000,4.26,5.05,3.11
0.5,Ideal,F,VS2,63.2,56.0,3167,6.62,6.33,3.67
0.9,Ideal,H,SI2,61.1,56.0,1699,4.98,6.07,4.17
1.21,Ideal,I,VS2,59.5,57.0,5670,7.47,4.79,3.8
1.14,Good,G,VS1,58.3,56.0,490,4.23,6.17,3.03
0.55,Ideal,I,VVS2,62.5,57.0,10973,5.94,4.03,3.25
0.48,Very Good,H,SI1,61.4,57.0,352,6.31,3.43,3.74
0.66,Good,E,SI1,58.3,60.0,326,5.85,4.58,3.74
0.43,Ideal,G,VS2,63.3,60.0,563,5.38,5.47,3.48
0.68,Ideal,F,SI1,63.4,58.0,1565,6.1,6.44,4.84
0.5,Ideal,H,SI2,59.8,59.0,6700,5.89,5.38,5.85
1.05,Very Good,E,SI1,64.3,54.0,326,6.48,7.72,4.73
0.33,Very Good,E,SI1,61.4,63.0,5793,7.2,5.75,3.72
1.06,Good,F,SI1,61.2,60.0,480,6.62,6.74,3.75
0.51,Ideal,G,SI1,63.4,59.0,915,7.57,3.91,2.17
0.24,Premium,G,SI2,61.1,58.0,1018,3.52,6.06,4.69
0.81,Ideal,H,SI2,61.9,55.0,5699,6.56,7.22,3.85
0.46,Ideal,D,SI2,61.6,54.0,3129,5.42,9.64,4.48
2.04,Premium,E,VS1,61.5,56.4,908,4.09,4.41,3.61
1.63,Very Good,G,VVS1,63.2,56.0,497,4.3,5.75,4.1
0.39,Premium,F,SI2,59.4,58.0,1654,5.48,5.02,4.59
0.49,Very Good,D,VS2,62.3,56.0,770,6.2,6.58,3.82
2.19,Very Good,J,SI2,65.1,56.0,1354,6.33,4.79,3.65
0.56,Good,I,VS1,61.2,58.6,4875,6.06,4.24,3.15
0.88,Very Good,E,SI2,61.9,56.0,2285,5.03,5.95,3.7
0.66,Premium,F,VS2,61.0,58.0,3601,7.24,4.96,2.58
1.5,Good,J,VVS2,62.1,55.8,18823,4.86,6.34,3.18
0.41,Very Good,G,VS1,63.5,59.0,17176,5.8,5.96,4.01
0.54,Very Good,G,VVS2,63.2,61.0,326,4.66,5.97,3.05
1.75,Premium,J,SI1,64.6,53.0,554,5.68,4.55,4.17
0.29,Premium,I,VS1,61.3,55.0,5972,5.52,6.88,2.83
0.52,Very Good,I,VS1,59.8,58.0,3102,6.04,6.42,3.41
1.23,Ideal,J,SI2,58.8,61.0,5576,3.25,6.92,3.3
1.65,Premium,J,SI2,63.1,61.0,10660,3.55,7.06,3.58
0.48,Very Good,G,VVS1,62.5,56.0,6287,5.53,5.59,3.75
0.33,Premium,G,VS1,61.2,56.0,865,6.61,6.87,3.11
1.43,Very Good,J,SI2,62.1,61.0,2885,6.68,4.89,4.58
0.6,Very Good,F,VS1,61.2,55.0,457,6.16,6.2,3.73
0.46,Premium,E,SI2,61.6,60.0,3423,7.24,7.55,4.5
0.48,Premium,G,SI2,72.2,68.0,3757,6.85,8.24,2.79
1.01,Very Good,G,IF,61.0,56.0,2598,6.71,6.26,2.98
0.22,Very Good,I,VS1,62.8,59.0,2181,6.86,4.46,4.35
0.4,Premium,I,SI2,63.2,59.0,6529,7.74,5.58,2.8
0.88,Premium,E,VS1,63.3,59.0,898,6.46,7.24,3.94
0.49,Good,D,SI1,62.7,57.0,751,5.41,5.37,2.43
0.69,Very Good,J,VS1,63.8,57.0,1657,5.36,4.89,3.55
0.81,Very Good,J,SI1,61.5,56.0,7663,7.44,6.69,4.24
0.44,Very Good,H,SI2,60.1,56.0,5232,6.39,6.49,4.42
0.4,Ideal,D,SI2,62.5,62.0,3486,6.71,5.56,3.17
0.42,Ideal,D,SI1,63.0,59.0,619,4.76,6.26,3.54
0.28,Ideal,I,VS2,62.8,56.0,725,3.26,4.57,3.99
0.96,Fair,G,SI1,65.7,55.0,4748,5.52,4.68,3.24
0.39,Premium,F,VS2,63.0,61.0,2320,3.29,4.15,3.2
0.65,Premium,F,SI1,57.4,62.0,6636,5.69,5.74,4.46
1.13,Ideal,F,SI1,61.7,58.0,1566,6.38,5.86,3.0
0.2,Very Good,G,VVS1,61.5,56.0,5701,7.42,6.78,4.83
1.17,Good,H,VVS1,63.2,55.0,1822,3.13,3.99,2.42
0.87,Premium,H,SI2,61.9,60.0,512,5.42,4.88,3.21
1.02,Good,E,SI1,65.4,58.0,1459,5.24,5.27,3.32
0.63,Very Good,H,SI1,61.1,60.0,6734,5.19,6.61,4.81
0.87,Premium,G,VS2,60.6,58.0,3218,6.63,4.45,3.46
0.24,Very Good,F,SI1,60.5,60.0,394,5.09,5.05,2.91
1.15,Ideal,I,VVS2,62.6,57.0,2458,4.35,4.79,3.75
0.65,Very Good,F,IF,59.6,62.0,4227,4.84,8.22,2.73
0.47,Ideal,I,VVS1,60.2,59.0,16680,4.65,6.25,3.81
0.81,Very Good,F,SI1,62.4,62.0,466,4.87,6.15,3.12
0.88,Ideal,D,SI1,61.0,61.0,4228,4.76,5.47,4.06
0.58,Fair,G,I1,58.2,55.0,3351,7.03,4.68,4.32
1.37,Good,H,SI1,60.5,59.0,6599,4.33,5.82,3.34
1.06,Very Good,H,VS2,59.5,57.0,3020,7.01,4.76,4.02
1.92,Ideal,H,SI1,59.2,55.0,1761,8.29,5.45,4.31
1.06,Fair,I,VS2,61.7,59.0,6640,6.04,6.13,3.75
0.56,Ideal,G,SI2,61.7,57.0,558,5.39,7.3,4.15
0.69,Fair,J,VS1,62.4,53.0,5956,7.45,6.03,3.44
1.29,Very Good,I,VS1,61.7,53.0,18823,6.52,4.85,3.2
0.4,Ideal,H,VS1,55.9,58.0,930,5.25,5.72,4.1
0.74,Good,F,VVS2,59.9,59.0,1139,5.58,6.36,3.3
1.57,Very Good,G,SI2,58.3,55.0,11664,5.13,7.29,3.29
0.41,Good,F,VS2,63.0,58.0,1267,6.89,7.67,3.69
2.68,Ideal,G,VS1,66.9,58.0,3082,6.05,6.77,4.54
0.94,Good,F,VVS2,61.8,53.0,2433,7.41,5.24,4.36
0.47,Very Good,F,VS2,59.2,59.0,376,4.26,5.39,4.11
0.4,Premium,E,VVS2,62.0,60.0,6438,2.57,5.46,4.09
0.5,Very Good,D,SI1,62.3,55.0,789,6.37,6.68,3.1
1.05,Fair,F,I1,61.3,56.0,3393,6.63,5.67,3.85
1.65,Premium,J,SI2,57.7,58.0,5809,5.99,6.22,2.88
1.02,Ideal,F,IF,61.2,58.0,7107,6.86,6.71,4.63
0.69,Very Good,E,VS2,62.5,58.0,326,6.1,5.67,3.14
1.39,Ideal,I,VS2,63.8,57.0,18823,5.16,5.56,3.57
0.53,Ideal,H,VS2,62.5,58.0,1527,5.4,5.74,4.18
0.67,Premium,E,SI1,63.9,59.0,2311,5.77,4.6,4.12
0.44,Good,I,SI1,63.6,55.0,9753,6.27,4.46,3.4
0.67,Very Good,G,VS1,59.8,60.0,5377,7.3,4.06,2.72
0.9,Very Good,H,SI1,63.4,58.0,3581,5.65,4.23,3.62
0.58,Very Good,H,SI2,61.2,59.0,2635,4.6,6.54,5.19
0.45,Very Good,H,VS2,61.5,58.0,1197,4.66,6.59,3.39
0.3,Very Good,F,VS1,59.9,59.0,1260,7.32,4.53,4.55
1.48,Good,D,SI1,62.4,60.0,811,5.31,6.03,4.07
1.74,Ideal,J,VVS2,61.5,58.0,326,4.74,8.77,4.95
0.97,Very Good,J,SI2,64.2,58.0,1569,6.1,7.33,2.38
0.56,Good,F,VS2,62.6,59.0,2072,5.23,4.89,4.47
1.75,Very Good,I,SI2,62.5,57.0,7703,6.33,4.85,4.63
1.35,Ideal,I,SI1,62.1,57.8,5680,5.67,6.65,3.2
0.49,Premium,E,VVS2,61.9,59.0,6075,6.37,5.91,3.31
0.86,Ideal,H,VVS1,62.1,56.0,1475,4.43,5.27,3.81
0.2,Very Good,G,VS1,59.9,63.0,2021,6.05,5.0,3.01
1.1,Good,F,SI2,61.8,58.0,556,4.94,7.79,3.21
0.58,Very Good,G,VS1,59.7,57.0,1646,6.15,5.05,2.37
0.4,Premium,E,SI1,62.8,56.0,7682,6.28,6.15,4.09
0.77,Premium,F,VS1,60.7,57.0,5867,6.77,6.87,3.01
2.06,Premium,F,VS2,63.8,57.0,8380,6.4,6.72,3.75
0.86,Premium,D,SI2,60.8,60.0,840,6.28,8.9,2.88
0.23,Ideal,D,SI1,59.1,58.0,7204,5.87,4.88,3.81
0.76,Premium,E,VVS1,57.8,56.0,1597,6.32,4.37,3.39
0.79,Premium,H,SI1,64.0,59.0,12044,6.46,6.18,3.45
1.13,Very Good,H,SI2,60.3,56.0,4670,3.58,6.21,3.34
1.43,Premium,H,VVS1,58.3,56.0,684,3.59,4.96,3.33
1.03,Premium,E,VS2,56.3,62.0,1918,6.22,4.02,3.79
0.38,Premium,F,SI1,61.0,55.5,1705,5.62,6.86,3.87
0.63,Premium,G,VS1,59.9,63.0,9124,6.44,4.65,3.05
1.08,Very Good,H,VVS2,60.2,57.0,2422,3.7,6.62,4.42
0.51,Ideal,H,SI1,68.9,58.0,6836,3.56,5.36,4.23
0.89,Good,F,SI2,59.4,54.0,845,6.52,6.8,4.12
0.55,Ideal,D,VVS2,60.8,59.0,5462,5.23,7.18,2.44
1.27,Good,F,SI2,62.5,58.0,4238,4.59,5.05,3.16
0.98,Very Good,E,SI1,58.9,53.8,2625,5.07,6.22,4.8
0.46,Ideal,H,SI1,61.2,63.0,1011,4.4,7.46,4.18
0.48,Very Good,D,VVS2,58.3,53.6,2699,4.3,5.76,3.34
0.58,Good,E,VS1,62.7,62.0,2633,5.32,4.2,3.8
0.59,Good,H,VS2,61.8,63.0,4391,5.69,4.12,3.13
0.26,Fair,F,I1,67.4,60.0,886,6.22,7.37,3.0
2.17,Premium,G,SI2,60.5,58.0,5537,4.48,7.43,3.66
0.55,Premium,F,I1,67.3,57.0,1162,5.13,4.86,2.95
0.71,Premium,E,VVS2,61.0,59.0,7282,7.76,2.65,4.32
0.52,Premium,F,SI2,59.8,61.0,6370,8.37,5.93,3.72
