carat,cut,color,clarity,depth,table,price,x,y,z
0.87,Ideal,E,SI2,63.7,58.0,1531,5.65,6.5,3.29
1.55,Ideal,F,VS2,63.2,64.0,326,5.88,6.66,4.42
0.41,Premium,G,VVS2,64.2,57.0,366,6.1,5.15,2.02
1.88,Very Good,I,VS2,59.1,58.0,1299,3.22,5.52,2.07
1.3,Good,H,VS1,62.5,61.0,808,4.09,5.05,3.01
0.38,Good,D,SI1,60.2,61.0,2826,7.05,7.2,3.36
1.01,Good,J,VS2,62.4,53.0,3266,6.76,4.39,3.9
0.93,Ideal,G,VVS1,60.8,59.0,1311,4.34,4.27,4.44
1.84,Ideal,H,IF,62.2,56.0,1308,5.84,7.36,3.75
0.78,Premium,I,VS2,63.7,57.0,15402,4.87,7.3,2.34
0.37,Very Good,E,VS2,63.7,61.0,3506,4.06,3.4,3.91
0.69,Very Good,H,VS1,57.9,62.0,6631,6.11,6.29,4.04
2.41,Good,F,SI2,61.0,57.0,1501,5.11,6.02,2.78
0.53,Very Good,D,VVS2,63.3,59.0,3580,3.92,5.96,4.17
0.82,Ideal,F,IF,62.1,56.0,1547,6.14,6.19,4.13
1.63,Premium,I,SI2,64.5,55.0,7193,4.38,6.68,3.21
0.46,Premium,E,VVS2,62.3,56.0,796,6.19,4.38,3.27
0.2,Very Good,D,SI1,64.6,55.0,4383,5.98,5.59,3.51
0.9,Very Good,J,VS2,60.0,57.0,8919,7.33,4.74,3.42
1.09,Very Good,J,VS1,61.8,59.0,2242,5.81,6.55,3.55
0.31,Premium,F,SI2,60.4,59.0,6671,6.7,4.27,2.52
0.88,Very Good,E,VS1,60.4,58.0,6140,4.45,5.79,3.88
1.04,Ideal,F,VVS2,62.1,62.0,7334,6.49,3.81,3.81
0.62,Premium,I,VS1,62.5,64.0,3115,7.47,6.9,2.53
0.72,Very Good,G,VVS2,62.4,56.0,16460,4.41,4.57,2.69
0.51,Good,G,VS2,59.9,56.0,10399,5.37,4.4,3.66
0.79,Premium,E,VVS2,60.3,56.0,11494,5.84,4.0,2.96
1.39,Good,I,SI2,60.7,55.5,837,4.33,6.61,3.14
0.8,Good,D,SI2,60.8,56.0,4015,5.36,6.71,4.51
1.25,Premium,G,VS1,62.6,57.0,5690,5.07,7.09,3.4
0.82,Premium,D,SI2,59.2,54.0,1594,5.83,3.71,4.65
1.67,Very Good,I,VS1,61.9,57.0,8343,5.29,7.28,4.37
0.55,Good,H,VS1,60.0,59.0,1905,6.91,4.44,4.01
0.54,Very Good,H,SI2,62.9,60.0,1550,5.49,5.62,4.64
1.71,Very Good,H,SI1,62.9,56.0,5149,4.91,2.96,3.45
0.25,Very Good,F,VS1,62.0,55.0,2832,7.98,5.59,2.36
1.59,Ideal,J,VS2,59.6,60.0,3617,3.89,6.25,3.2
1.56,Premium,I,SI1,61.7,62.0,8713,6.67,5.03,2.69
1.35,Good,E,SI1,61.7,57.0,3131,5.47,6.7,2.34
1.02,Premium,J,VS1,62.8,55.0,2750,6.26,4.86,4.33
0.38,Ideal,H,VS2,61.5,58.0,1170,4.25,4.67,2.65
1.66,Very Good,J,SI2,60.9,59.0,2114,5.23,5.96,3.31
0.35,Fair,G,I1,63.8,56.0,2123,8.69,4.8,4.62
1.01,Very Good,F,SI1,52.2,59.0,8888,4.4,5.46,3.71
2.37,Good,I,VS2,60.8,58.0,4681,4.29,6.93,4.49
0.49,Premium,E,VVS2,65.8,57.0,1640,6.01,5.7,4.08
1.42,Ideal,I,VS2,60.2,55.4,5940,6.58,5.26,3.57
0.71,Very Good,H,VVS1,61.7,58.0,2270,7.58,5.1,4.06
0.27,Fair,I,VS1,60.0,59.0,4787,4.1,6.18,4.24
1.34,Premium,E,SI1,60.6,58.0,2150,6.6,5.33,4.34
0.69,Very Good,E,VS2,62.7,55.0,3971,5.77,6.16,2.94
0.57,Ideal,E,SI1,57.0,58.0,1205,5.44,5.44,4.07
0.74,Good,H,SI1,62.6,60.0,1283,5.85,6.13,4.14
1.09,Good,I,SI2,61.9,63.0,4339,6.32,5.1,3.39
0.51,Ideal,E,VVS2,60.0,58.0,816,5.67,6.02,3.1
0.59,Very Good,G,SI2,59.4,61.0,4997,4.86,3.99,2.9
2.17,Very Good,I,VVS1,62.8,58.0,331,5.34,5.51,3.01
0.33,Very Good,E,VS1,61.2,58.0,970,8.24,5.23,3.82
0.83,Very Good,G,VS2,59.9,55.0,8266,6.38,8.34,3.64
0.51,Premium,F,VS1,63.1,57.0,5817,6.65,4.81,2.84
0.55,Good,H,SI2,62.0,61.0,1472,7.98,5.63,2.89
1.72,Premium,J,I1,57.5,56.0,1663,4.66,5.54,3.12
0.41,Ideal,F,SI1,64.9,56.0,1079,4.44,6.69,3.53
1.21,Premium,G,SI2,58.9,61.0,990,5.5,5.74,3.89
0.33,Very Good,G,VVS2,62.6,61.0,3151,6.06,5.97,3.34
0.59,Good,F,VS2,62.8,56.0,6941,4.5,5.25,1.8
0.76,Premium,J,SI1,62.2,58.0,10819,6.74,4.19,3.02
0.92,Good,D,VS2,59.3,55.0,2214,5.21,5.18,4.38
0.57,Good,E,VS1,62.6,55.4,1838,7.78,7.5,2.52
0.57,Very Good,G,VVS1,61.4,58.0,1633,6.59,6.94,3.89
0.62,Ideal,G,VS2,59.1,61.0,326,5.15,5.41,2.87
0.64,Fair,D,SI1,58.6,56.0,857,4.53,5.38,4.36
0.61,Premium,D,VVS1,61.7,58.0,1412,5.04,5.77,3.02
0.72,Premium,E,VVS2,60.8,58.0,1620,6.98,6.9,4.58
0.32,Very Good,D,VS2,58.9,54.0,2465,5.19,8.43,3.63
0.87,Very Good,G,SI1,62.2,61.0,1022,6.36,3.61,4.05
0.51,Ideal,D,IF,61.0,55.0,1186,3.4,6.76,3.36
0.76,Very Good,E,VS1,62.1,58.0,4347,4.87,6.88,4.02
1.43,Ideal,G,VS2,64.3,61.0,1670,3.74,5.99,3.51
1.69,Premium,J,SI1,60.5,55.0,1503,6.47,4.08,3.55
1.39,Good,D,SI2,59.9,57.0,771,6.31,5.76,4.11
0.43,Very Good,F,VS1,50.8,56.0,8028,5.11,4.99,3.75
0.68,Ideal,H,VS2,62.3,54.0,6931,5.24,6.45,3.21
1.55,Very Good,H,VS2,62.3,58.0,714,8.77,5.82,4.05
1.37,Ideal,E,VVS1,61.8,58.0,4123,2.66,4.26,3.55
0.74,Very Good,G,VVS2,62.2,61.0,2912,5.52,4.72,2.7
0.56,Good,H,SI1,66.0,62.0,1291,6.61,5.09,2.66
0.9,Premium,D,VS2,61.3,53.5,3977,6.28,4.52,3.99
2.75,Premium,H,SI2,56.7,59.0,2239,5.29,5.79,3.57
0.54,Very Good,H,SI1,63.3,55.0,1782,6.97,3.24,4.66
1.05,Ideal,J,VS2,62.0,58.0,3677,6.27,5.49,3.21
0.5,Premium,E,SI2,58.8,60.0,1294,3.99,5.86,3.57
1.36,Fair,I,SI2,63.6,63.0,2211,6.84,3.15,4.08
0.57,Premium,D,VS2,62.9,57.0,2106,4.41,3.09,3.21
0.39,Ideal,I,SI2,65.0,59.0,5635,5.17,5.72,4.72
0.88,Good,H,SI2,62.5,57.0,1895,5.29,6.8,3.72
0.63,Very Good,F,VS1,60.8,57.0,5350,5.14,8.33,4.2
0.2,Fair,H,VVS2,60.2,56.0,3434,7.03,4.75,3.45
1.25,Good,E,SI1,62.4,60.0,953,3.74,5.72,4.06
1.37,Ideal,F,SI1,60.7,58.0,1004,4.98,4.74,3.06
0.52,Ideal,D,SI1,63.2,56.0,1040,5.82,3.61,2.95
0.29,Premium,G,VS1,62.1,61.0,337,6.11,4.77,3.48
0.77,Good,D,SI2,62.5,61.0,1289,6.48,5.62,3.34
0.53,Fair,G,I1,61.4,64.0,1688,6.71,4.88,2.7
0.6,Fair,H,SI2,62.0,55.0,13067,5.69,4.03,3.34
0.23,Fair,E,VS2,62.5,61.0,2506,7.49,4.75,4.0
1.2,Very Good,E,SI2,61.5,59.0,2624,6.35,5.89,2.77
0.46,Ideal,E,VVS1,61.4,58.0,4807,7.22,4.77,4.28
0.85,Very Good,H,IF,60.8,55.0,2687,6.66,5.87,2.62
1.85,Premium,H,SI2,60.5,60.3,9931,6.55,5.24,4.08
0.86,Good,G,SI1,57.4,58.0,1106,5.04,4.39,3.48
0.68,Ideal,G,VVS2,61.6,57.0,1584,5.41,5.5,3.44
1.32,Ideal,G,IF,60.7,56.0,1409,5.09,6.77,4.35
0.51,Fair,D,SI1,62.1,58.0,2645,6.52,5.18,3.92
0.33,Premium,E,VVS2,59.1,57.0,1166,5.41,5.34,3.54
0.64,Very Good,E,SI2,60.5,60.0,326,5.23,5.61,2.43
0.46,Ideal,H,VS1,62.9,58.0,1418,6.09,5.51,3.8
1.07,Very Good,E,VVS2,62.2,60.0,697,6.66,5.23,2.89
0.59,Premium,D,VVS2,59.7,59.0,326,6.82,6.65,3.78
1.21,Premium,G,SI2,57.9,59.0,6479,4.82,6.58,4.71
0.95,Very Good,G,VS1,59.1,59.0,4950,4.45,7.14,3.75
0.5,Ideal,H,SI2,62.6,60.0,2932,6.84,5.92,3.69
0.72,Very Good,H,I1,58.2,60.0,5936,5.83,7.19,3.3
0.36,Very Good,F,SI2,65.3,58.0,18377,4.74,5.82,3.94
1.4,Premium,F,VS1,61.2,62.0,4138,4.94,4.58,3.16
1.46,Very Good,E,VS1,61.9,66.0,1441,4.4,8.28,4.07
0.48,Good,D,SI1,61.6,57.0,2390,5.92,4.44,3.68
0.36,Good,G,SI1,61.7,60.0,1700,3.82,5.99,4.18
0.6,Ideal,H,VS1,61.3,57.0,4101,6.39,5.71,4.68
0.51,Ideal,F,VVS1,63.4,57.0,1774,5.01,5.57,2.14
0.35,Good,H,SI1,61.6,57.0,4833,3.69,6.19,3.01
0.29,Premium,D,VVS2,58.1,59.0,1601,7.04,7.5,3.72
0.97,Ideal,J,SI1,59.3,60.0,326,5.77,3.28,2.84
0.64,Good,F,VVS2,60.2,58.0,2139,7.5,6.05,3.92
0.68,Good,I,SI2,58.0,57.0,3733,6.67,6.09,3.66
0.52,Ideal,F,VS2,61.6,54.0,1459,4.46,4.42,3.6
0.95,Very Good,H,SI2,59.1,60.0,1176,4.59,8.75,4.47
0.54,Premium,I,SI2,58.0,60.0,9986,6.52,3.22,3.43
0.44,Good,D,SI2,62.6,60.0,3946,5.12,6.26,3.26
0.57,Very Good,G,VS2,62.6,57.0,742,5.73,6.61,3.83
0.29,Premium,I,SI2,60.0,57.0,4853,6.75,5.79,2.72
0.48,Very Good,E,SI2,60.6,60.0,909,5.9,5.51,2.86
0.44,Very Good,E,VS2,61.7,57.0,621,5.72,5.09,3.64
0.42,Premium,G,VS2,62.6,58.0,3405,6.02,5.39,2.8
0.44,Very Good,F,VVS1,62.6,61.0,579,3.3,5.47,2.09
0.42,Very Good,G,VS2,61.1,59.0,18823,6.49,6.49,2.76
0.71,Very Good,F,SI1,60.5,57.0,1110,3.9,3.36,3.26
0.46,Premium,I,VS2,62.3,60.0,2643,5.77,5.57,4.08
0.96,Very Good,I,VS2,59.4,58.0,11695,5.74,7.34,3.61
0.81,Premium,G,VS1,61.2,54.0,18823,4.42,6.65,2.7
0.8,Premium,D,SI2,61.5,60.0,3628,4.39,5.59,3.24
0.73,Very Good,I,SI2,58.6,59.0,1257,5.51,3.4,4.05
0.2,Premium,E,SI1,60.1,61.0,1710,8.77,7.46,2.63
0.47,Premium,F,SI2,62.9,55.0,2854,6.21,3.5,2.76
0.3,Very Good,D,VS2,62.4,54.0,4293,3.68,6.47,4.47
0.45,Premium,F,SI1,63.2,55.0,919,4.71,5.29,3.78
1.27,Premium,H,VVS2,62.1,54.0,8534,6.33,4.6,3.84
0.52,Good,I,SI1,63.1,56.0,12905,6.43,3.72,3.59
0.93,Premium,G,VS2,59.4,59.0,744,5.42,6.83,3.07
0.79,Fair,J,VS2,65.0,59.0,6731,6.37,7.51,3.86
0.24,Good,H,VS2,59.6,58.0,10457,5.27,5.31,4.03
0.79,Premium,I,SI2,63.2,58.0,922,5.42,8.18,2.19
1.11,Ideal,H,VS2,62.3,61.0,1246,7.02,5.63,4.33
1.03,Very Good,F,VS2,62.0,62.0,3840,5.25,6.0,3.31
1.38,Very Good,G,SI2,60.8,62.0,4521,4.15,5.81,4.2
1.25,Premium,H,SI1,62.3,57.0,2344,6.71,7.1,4.51
0.83,Good,D,VS2,61.6,58.0,8387,5.54,4.79,3.01
0.84,Premium,D,SI1,58.1,61.0,1644,6.66,6.08,3.11
0.55,Premium,F,VVS2,62.4,56.0,4201,5.07,5.26,2.86
0.96,Premium,G,VS2,63.2,56.0,4652,4.19,8.74,4.05
0.66,Premium,I,VS1,60.1,56.3,1986,5.52,7.68,3.89
0.21,Ideal,H,VS1,62.6,56.0,676,5.5,5.86,4.64
0.85,Very Good,I,SI1,60.3,55.0,1317,5.55,5.64,3.26
1.49,Very Good,F,SI2,60.7,55.0,3397,6.21,6.32,3.72
0.81,Very Good,G,VVS2,62.2,55.0,541,6.72,7.1,4.03
1.64,Premium,G,VVS1,62.5,58.0,1406,6.87,7.34,3.67
0.53,Good,F,VS2,62.7,55.0,12705,5.15,4.55,3.11
1.01,Good,G,VS2,61.8,59.0,1048,4.17,4.78,5.12
0.97,Premium,E,SI1,59.3,54.0,3293,6.73,4.83,3.71
1.22,Premium,E,VVS1,57.9,54.0,4273,5.18,5.5,2.9
0.72,Very Good,I,SI1,62.3,57.0,2262,5.43,5.73,4.29
0.47,Premium,I,VS2,59.8,62.0,15614,5.62,4.3,3.14
0.55,Premium,F,VVS2,60.5,59.0,1249,5.68,6.65,3.57
0.29,Ideal,H,VVS2,62.4,56.0,6269,4.0,5.14,2.85
0.79,Premium,H,SI1,62.4,60.0,18823,7.53,4.99,3.41
0.76,Very Good,J,VVS1,60.2,59.0,15095,5.47,5.89,4.75
1.14,Ideal,D,SI2,62.2,59.0,1925,3.81,5.53,3.79
0.92,Very Good,H,SI1,63.1,56.0,12036,6.23,6.88,4.26
0.52,Very Good,E,SI2,61.5,60.0,2025,7.27,4.48,2.66
0.59,Very Good,J,SI1,63.1,59.0,326,5.71,3.41,2.6
0.87,Ideal,I,VS2,65.7,55.0,3768,6.1,5.2,3.47
0.71,Ideal,E,VVS1,60.6,55.0,7656,5.41,5.89,3.65
0.55,Very Good,E,VS2,60.4,57.0,1960,4.56,3.83,4.42
1.22,Good,H,VS1,63.2,56.0,1208,8.46,5.18,2.16
0.59,Very Good,D,SI2,63.7,57.0,1303,7.41,6.13,3.49
1.33,Very Good,J,VS2,63.8,56.0,8231,4.48,5.1,4.07
1.15,Very Good,F,IF,59.5,58.0,18823,6.58,5.29,3.46
0.82,Premium,H,VS2,59.2,54.0,658,4.44,6.77,3.48
0.58,Premium,D,SI2,59.4,58.0,343,4.88,3.98,5.03
0.72,Premium,E,VS1,59.3,58.0,3150,4.94,6.4,4.02
0.26,Premium,D,SI1,60.7,58.0,2052,6.3,7.07,3.69
0.99,Ideal,F,SI1,63.6,61.0,3475,7.5,5.77,4.22
0.63,Ideal,D,SI1,60.4,59.0,7574,5.98,6.6,3.56
1.07,Good,I,SI1,60.0,56.0,7434,6.18,5.1,2.14
0.83,Very Good,H,VS1,61.0,60.0,3059,3.86,6.45,4.19
0.78,Very Good,I,SI1,62.0,56.0,6156,5.95,7.75,3.21
0.62,Very Good,D,VS2,59.3,62.0,2055,7.81,6.6,2.77
0.7,Very Good,F,SI1,60.4,65.0,977,5.61,6.25,3.31
0.37,Very Good,D,VS2,62.5,57.0,1038,6.33,7.63,4.48
1.09,Very Good,E,IF,52.3,55.0,3249,6.26,5.37,4.85
1.36,Good,H,SI1,60.3,58.0,2850,7.95,4.58,4.6
0.5,Very Good,F,VS1,63.4,57.0,1848,6.6,5.54,3.84
0.69,Very Good,H,VVS2,60.8,55.0,5971,4.93,5.14,3.81
0.89,Ideal,E,VS1,61.6,53.0,2170,7.98,5.63,3.14
2.45,Premium,J,VS2,62.0,58.0,543,5.29,4.06,2.6
0.34,Premium,D,SI2,62.4,63.0,3895,5.77,4.39,3.87
0.2,Fair,I,I1,68.0,56.0,7832,5.27,5.79,4.03
1.03,Good,J,SI1,63.6,58.0,15490,6.01,7.3,4.08
0.44,Premium,E,VS1,59.3,57.0,1738,7.56,3.98,2.53
0.5,Ideal,E,SI2,64.9,58.0,1582,4.31,7.36,2.53
1.63,Ideal,H,SI2,63.3,62.0,1435,5.47,5.31,3.55
0.25,Fair,H,SI2,65.8,61.0,2878,5.71,5.32,2.67
0.57,Premium,J,SI2,65.0,57.0,2637,6.22,5.25,3.15
0.26,Very Good,J,VS1,58.7,59.0,3703,5.81,6.5,2.69
0.2,Good,G,SI1,63.9,61.0,370,4.69,4.76,4.48
0.42,Very Good,E,VVS2,61.9,64.0,877,4.84,7.57,2.03
0.78,Premium,E,SI2,61.0,55.0,1619,7.16,5.01,4.14
0.65,Good,H,SI1,55.1,61.0,1470,5.66,5.1,3.3
0.73,Ideal,I,SI1,59.3,61.0,7086,5.22,5.81,3.25
0.32,Premium,H,SI1,60.3,59.0,1132,4.83,6.33,2.25
0.72,Ideal,E,VVS1,62.9,56.0,7300,5.53,6.85,3.06
0.46,Very Good,G,VS2,61.4,60.0,3823,6.62,3.58,3.93
2.11,Good,G,SI1,63.7,56.0,906,6.7,6.95,4.67
1.5,Premium,F,VS2,62.8,58.0,6934,5.66,2.78,4.13
0.58,Ideal,F,IF,62.6,53.0,1310,7.01,5.99,1.65
0.38,Very Good,J,VVS2,62.8,58.0,5738,6.49,5.1,3.16
0.36,Ideal,H,SI2,64.0,60.0,1072,6.27,4.24,4.13
0.57,Good,J,VS2,65.5,59.0,3221,4.78,4.99,3.88
1.35,Premium,J,SI2,62.4,57.0,581,6.15,4.35,3.34
0.91,Good,I,SI1,60.8,59.0,7077,4.29,6.11,3.72
0.68,Good,E,SI1,58.9,61.0,1724,5.61,7.2,2.43
0.2,Ideal,F,VS2,59.7,59.0,757,5.7,5.71,2.57
1.02,Very Good,E,VVS2,62.5,58.0,2257,5.07,5.68,3.71
0.79,Ideal,J,SI1,63.0,63.0,5464,5.04,5.22,3.76
0.78,Premium,E,SI1,62.5,61.0,1018,6.48,5.34,3.73
0.6,Fair,H,I1,64.9,59.0,3669,5.91,3.98,3.4
1.91,Ideal,H,VS2,61.6,55.0,3544,4.01,7.62,2.46
1.59,Premium,F,SI1,63.5,55.0,2800,5.46,6.5,4.12
0.68,Very Good,I,VVS1,61.9,59.0,1116,6.89,6.5,4.34
0.28,Ideal,E,IF,63.0,56.0,905,5.27,4.58,3.97
1.34,Very Good,D,VS2,62.2,57.0,944,5.84,6.21,2.99
0.21,Premium,D,SI2,62.9,57.0,926,5.92,5.25,4.61
0.47,Ideal,G,SI2,65.1,61.0,1552,9.5,5.94,3.42
2.75,Good,J,SI2,61.6,56.0,2246,7.53,5.06,2.87
1.16,Ideal,D,VS1,60.2,56.0,977,3.66,2.24,2.93
2.01,Premium,I,SI2,61.4,56.0,9389,5.47,4.72,2.98
1.56,Very Good,F,VS2,60.8,57.0,2958,6.99,5.44,3.86
1.44,Good,J,SI1,62.4,56.0,4807,6.79,5.24,2.7
1.09,Good,J,SI1,60.8,57.0,1107,5.58,6.12,4.56
0.49,Premium,E,VS1,62.6,60.0,326,8.85,5.28,3.51
1.12,Fair,E,VS2,62.7,61.0,1299,6.92,7.04,5.0
3.27,Very Good,J,VVS2,60.9,56.0,6982,6.62,7.92,3.73
0.75,Very Good,D,VS2,61.9,55.2,9498,5.2,4.49,1.98
0.67,Premium,D,VVS2,63.8,57.0,3006,4.22,3.79,2.73
0.68,Good,G,SI1,61.9,59.0,7543,5.61,7.55,3.21
0.22,Ideal,E,SI2,61.6,59.0,659,7.28,4.99,4.33
0.96,Good,H,SI1,62.5,59.0,4066,6.27,4.99,3.51
1.16,Ideal,E,VS1,64.3,56.0,4430,6.04,6.46,4.67
0.2,Premium,D,SI2,62.1,59.0,622,5.36,6.82,4.74
0.84,Ideal,F,VS1,62.6,59.0,1197,5.46,5.14,2.59
0.71,Good,J,VS2,62.0,54.0,2948,6.4,3.34,4.11
0.81,Premium,H,VS2,62.3,59.0,2529,5.7,5.78,3.42
0.73,Ideal,H,VVS1,62.9,62.0,9794,6.11,4.67,3.74
0.49,Good,F,SI2,61.9,57.0,1002,4.66,3.35,2.91
0.39,Good,D,VS2,60.6,54.0,2482,5.51,6.17,3.17
0.82,Very Good,G,VVS2,61.2,57.0,846,3.77,6.31,2.98
0.59,Premium,G,VS1,61.6,60.0,18823,4.04,5.52,3.18
0.84,Good,H,SI2,62.6,59.0,3589,7.11,7.37,4.04
0.82,Good,I,VS2,65.1,62.0,1311,3.41,6.36,4.44
0.72,Good,D,IF,61.5,58.0,1124,7.82,6.86,3.94
1.75,Very Good,J,VVS1,62.6,56.0,2556,5.48,4.92,4.15
0.97,Fair,E,SI1,63.0,56.0,16839,5.96,5.57,2.88
0.43,Ideal,G,IF,60.9,55.0,2622,3.48,5.44,4.07
0.85,Premium,H,VVS2,61.0,58.0,872,5.51,5.93,5.08
2.64,Very Good,H,SI1,64.8,57.0,1876,5.9,4.87,2.89
3.35,Premium,G,I1,63.3,54.0,326,6.6,5.51,2.92
0.37,Ideal,H,SI2,63.6,59.0,894,4.55,6.5,2.89
0.26,Very Good,F,SI2,62.0,56.0,6468,7.79,4.91,4.55
1.0,Premium,I,SI2,61.1,64.0,5813,4.84,6.23,3.23
0.92,Ideal,E,SI1,61.4,58.0,1689,7.49,4.41,2.86
1.13,Premium,G,IF,63.4,57.0,8181,4.78,5.24,3.16
0.42,Fair,F,SI1,61.6,59.0,429,4.27,4.52,3.43
1.09,Good,G,VS1,62.7,59.0,1329,6.87,5.17,2.83
1.05,Good,G,VS2,62.7,59.0,2509,6.64,7.18,3.96
0.65,Very Good,E,VVS2,63.7,56.1,326,6.35,5.46,2.9
0.56,Very Good,F,VVS2,62.7,60.0,1756,6.13,8.03,2.22
1.2,Ideal,G,VVS2,60.2,53.0,5403,4.87,7.59,3.22
0.61,Premium,F,VS2,63.1,55.0,957,6.76,5.57,4.83
0.58,Premium,E,SI2,58.1,59.0,1491,6.12,7.01,3.84
1.9,Ideal,E,SI1,64.1,60.0,4109,5.28,4.84,3.34
0.36,Good,E,SI2,61.1,58.0,14655,4.07,7.21,3.12
0.35,Premium,E,VS2,64.9,55.0,406,4.43,6.0,2.94
0.87,Premium,I,SI2,64.1,59.0,11937,7.68,5.91,5.24
1.4,Premium,J,SI2,62.5,59.0,7718,3.9,5.72,2.63
1.72,Ideal,F,VS1,61.7,58.0,8402,4.49,7.27,4.86
0.78,Fair,I,VVS2,61.0,62.0,8061,4.55,7.28,3.43
0.45,Very Good,E,VS1,61.5,64.0,685,5.14,5.13,3.96
0.89,Premium,D,SI1,61.6,60.0,2679,5.24,6.16,3.25
0.89,Premium,G,VS2,58.8,61.0,7131,5.74,5.69,4.93
0.66,Premium,F,VVS2,61.0,59.0,3794,7.04,5.95,4.77
0.66,Premium,H,VS2,60.4,56.0,776,5.5,6.79,2.31
1.47,Very Good,I,SI1,62.4,58.0,3395,6.32,6.9,3.66
0.61,Premium,H,SI1,63.1,57.0,829,4.34,6.11,4.17
0.79,Premium,I,SI2,63.1,54.0,14625,3.58,4.45,3.47
1.09,Good,G,VS1,60.0,60.0,1013,4.32,3.26,3.06
0.87,Premium,D,SI1,62.8,57.0,915,4.52,6.27,4.01
0.47,Premium,G,VVS2,60.8,59.0,5706,6.17,4.79,3.5
0.37,Very Good,F,VVS1,61.4,57.0,1093,6.57,6.8,4.16
0.46,Premium,G,SI2,62.1,62.0,454,6.12,4.66,2.74
0.6,Ideal,F,VVS1,63.1,57.0,1124,5.12,5.96,2.81
0.26,Ideal,D,SI1,62.8,60.0,3037,4.86,4.7,4.32
0.81,Premium,I,VS2,62.1,59.0,18823,4.92,6.5,3.15
0.92,Premium,I,VS2,62.2,58.0,5226,4.75,6.73,3.94
0.75,Very Good,F,VS1,59.4,60.3,18823,3.51,5.54,3.15
0.41,Ideal,G,VS2,62.5,60.0,2228,6.74,3.72,3.29
0.45,Premium,F,SI1,64.0,60.0,688,5.19,5.17,2.66
0.69,Ideal,G,VS2,62.9,59.0,3166,3.36,5.14,4.04
1.44,Premium,I,VVS2,60.6,57.0,8122,6.73,4.37,3.52
1.59,Ideal,H,VVS2,62.5,56.0,8801,4.91,4.97,3.71
0.72,Very Good,D,VVS1,60.8,56.0,4258,5.76,7.04,3.22
0.77,Premium,G,SI1,61.5,56.0,1074,6.65,5.8,3.59
1.64,Very Good,E,SI1,62.3,56.0,326,3.85,5.14,3.12
0.99,Fair,G,VS2,60.7,59.0,706,6.24,4.4,4.34
0.75,Ideal,I,VVS1,61.8,57.0,3050,5.49,7.67,3.84
1.72,Premium,E,SI2,63.1,60.0,1173,5.55,5.63,3.77
0.38,Ideal,F,VS1,62.9,56.0,4307,5.65,5.04,3.49
0.33,Fair,I,I1,57.5,60.0,8114,3.94,6.76,4.04
1.74,Good,F,SI2,62.7,56.0,5139,5.26,5.92,1.69
0.93,Premium,F,I1,62.7,57.0,2684,5.72,5.93,2.17
0.2,Premium,E,SI2,61.2,57.0,910,7.01,6.16,4.84
0.83,Ideal,E,SI1,63.7,57.0,3094,5.6,5.8,3.71
0.8,Premium,H,VS1,58.0,54.4,805,4.76,5.72,3.42
0.4,Very Good,F,VVS1,60.4,61.0,3217,6.6,4.84,2.65
0.84,Very Good,G,VS2,61.2,56.0,2086,5.88,5.71,3.58
0.9,Very Good,G,VS1,60.9,58.0,7253,6.13,6.94,4.31
1.84,Premium,I,SI1,61.6,66.0,3248,5.18,6.26,3.61
1.83,Very Good,H,VS1,58.6,56.0,2257,4.81,4.48,4.43
1.03,Ideal,D,VVS1,61.1,53.0,6036,6.21,6.9,2.66
0.65,Very Good,G,SI1,65.6,58.0,1902,4.09,5.41,4.35
0.89,Premium,H,VS2,59.2,55.0,2906,4.99,6.41,2.72
0.91,Ideal,F,VS1,62.0,67.0,360,5.1,5.92,4.69
0.87,Very Good,E,VVS2,63.2,60.0,1605,4.75,6.58,4.24
0.45,Premium,E,VS2,63.2,62.0,2605,5.46,6.43,3.66
1.27,Premium,J,SI2,62.4,57.0,744,5.23,5.84,4.54
0.66,Premium,E,SI1,62.3,54.0,686,6.01,4.29,3.17
1.49,Ideal,H,SI2,62.1,61.0,3321,5.21,4.4,4.41
0.93,Good,E,VS2,65.8,56.0,3011,6.56,6.31,4.89
0.66,Ideal,I,VS2,60.3,56.0,793,4.93,3.7,3.12
0.81,Good,H,SI1,59.0,62.0,8429,6.15,6.49,4.35
1.15,Premium,G,SI2,63.0,57.0,1283,6.24,5.73,3.55
0.52,Ideal,F,VVS1,61.4,56.0,1638,7.3,6.16,2.89
0.32,Ideal,G,VVS2,61.3,58.0,1450,5.72,5.32,3.81
0.8,Good,H,VS2,62.3,54.4,1982,5.32,5.52,4.11
1.02,Very Good,G,SI1,60.9,57.0,860,7.04,7.85,3.58
1.17,Very Good,D,VS1,61.2,60.0,1066,5.54,4.25,3.34
0.76,Ideal,I,VVS2,63.1,55.0,4913,5.52,6.58,3.02
1.55,Premium,H,SI1,62.6,55.0,18823,4.6,6.25,4.09
0.52,Fair,E,VS1,60.5,57.0,6608,7.27,5.34,3.22
0.58,Premium,F,SI1,62.3,58.0,1010,5.67,6.2,3.81
0.46,Premium,G,SI2,65.8,57.0,1212,4.6,6.18,3.65
0.36,Ideal,F,VVS2,61.5,54.0,1447,5.79,4.11,5.03
0.49,Premium,I,VS2,62.4,55.0,4728,5.7,6.73,5.19
1.5,Very Good,J,VS2,66.4,56.0,974,6.51,5.24,4.15
0.95,Good,I,VS1,58.1,54.0,1349,6.99,6.97,2.7
0.48,Ideal,G,VS1,62.3,57.0,12457,6.64,4.85,3.66
