id,question,choices,answerKey
450,The features below are all present on Earth. Which feature could also be found on the Moon?,450,D
451,An organism's traits are largely determined by the genetic makeup of its parents. A mutation in which kinds of cells in a parent could cause a new trait to appear in the parent's offspring?,451,D
452,What is the smallest unit of an element that still has the properties of that element?,452,B
453,Sally is making candy on the stove. She places a thermometer in the candy. What is she measuring?,453,D
454,Atmospheric greenhouse gases help heat the atmosphere by,454,D
455,Students are studying the classifications of stars and they learned that the majority of stars are similar to the Sun. What can the students conclude knowing that most of the stars in the galaxy are like the Sun?,455,A
456,Which of the following would most likely happen if grasses and shrubs were removed from a rural Massachusetts ecosystem?,456,C
457,"For a technology project, Kyle came up with an idea to build a model bridge. He wants his bridge to span 50 cm and to support a 1 kg object. According to the engineering design process, which of the following should be Kyle's next step?",457,A
458,Which of the following is a correct food chain?,458,B
459,Which of the following best describes the number of chromosomes in a normal human liver cell?,459,B
460,Which phase change in the atmosphere forms clouds?,460,D
461,Campers shouted toward a canyon wall. What characteristic of sound best explains why the campers heard an echo?,461,C
462,"When studying planetary data, Jackie found some similarities and differences among the planets that make up the solar system. Which generalization is true about the orbits of the major planets in the solar system?",462,C
463,"An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first ___.",463,D
464,Which cell can survive without the help of other cells?,464,B
465,An athlete is running a race. The athlete's body needs energy. Which organelle(s) in the athlete's cells supply the energy for cellular functions?,465,C
466,Why should plants be included in investigations about the water cycle?,466,D
467,Noah studied different systems in the human body. Which best describes a function of veins in the circulatory system?,467,C
468,What process forms an image in a mirror?,468,D
469,Which mineral has six-sided transparent crystals that will scratch glass?,469,C
470,"In the 1600s, Galileo Galilei studied the moons of Jupiter. What did Galileo do to make better observations?",470,2
471,What is the name of the product formed from the reaction shown below? 4Fe(III) + 3O_{2} -> 2Fe_{2}O_{3},471,B
472,Which is an example of a physical change?,472,A
473,"The first microscopes were built in the 1600s. Microscopes have improved since then, but still perform the same job. How do microscopes most help scientists?",473,D
474,Sulfur scrubbers are devices installed in coal-fired power plants. Sulfur scrubbers reduce the emission of sulfur dioxide. What environmental problem are sulfur scrubbers most likely trying to address?,474,B
475,Noah visited a park that had many oak trees. Which best describes the role of an oak tree in its ecosystem?,475,A
476,One hundred grams of water and 100 grams of vegetable oil are heated in identical containers at 70°C for 5 minutes. Their temperatures at the end of 5 minutes are different due to the difference in which property?,476,C
477,A dog gets the energy it needs to run from ___.,477,C
478,The Theory of Plate Tectonics revolutionized scientific thought because it,478,B
479,"Byron is investigating how temperature affects mold growth on bread. Before starting his procedure, Byron states in his journal that he thinks wet bread placed in the refrigerator will grow the most mold. Which term best describes Byron's statement?",479,B
480,"In the lab, students are working with substances that could cause burns. Which of these safety precautions is most important to follow?",480,B
481,"It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Which two processes made the puddle form and then disappear?",481,B
482,Which describes a specific characteristic necessary for survival in the desert?,482,C
483,"Which seismic wave phenomenon, found at structural boundaries, allows scientists to interpret the interior structure of Earth?",483,A
484,A chemist observed bubbling and fizzing after adding an acid solution to a white powdery substance in a beaker. Which of the following can be inferred?,484,D
485,Where is most of the mass of the atom located?,485,A
486,"During subduction, one tectonic plate is forced below another. The subducting plate is forced into the",486,D
487,Some types of trees are able to survive the heat of a forest fire. Which of the following characteristics would best help a tree survive a fire?,487,A
488,Plants transform energy when they make their own food. Which type of energy is used by plants for making food?,488,C
489,To which group does an animal belong if it lays eggs and has scales and gills?,489,D
490,"The sound, light, and heat that a firecracker produces are originally stored as which type of energy?",490,1
491,"When nitrogen-rich runoff from farms enters a nearby farm, it causes abundant growth of algal mat on the pond surface. As a result, underwater plants in the pond begin to die. Identify the limiting factor that is most responsible for causing the underwater plants to die.",491,B
492,"Minerals can be identified using hardness, streak, and cleavage because",492,D
493,A student has a ball of clay that sinks when placed in a pan of water. Which property should he change to make the clay float?,493,C
494,Why is some food dehydrated for astronauts to eat in space?,494,A
495,Which process must occur for clouds to form?,495,D
496,"A jeweler melts gold to make jewelry. As the gold melts, the mass",496,C
497,Which of the following best explains why the Sun appears to move across the sky every day?,497,D
498,Which part of a plant cell is responsible for controlling the activities of the other parts of the cell?,498,A
499,A teacher is performing a demonstration about static electricity for his class by rubbing a balloon against a wool sweater. The balloon sticks to the wool sweater. Which particles are exchanged during the demonstration?,499,A
500,What is determined by the speed that Earth rotates on its axis?,500,A
501,Which sentence describes a characteristic of offspring produced by sexual reproduction?,501,C
502,The surface of Earth is covered by a relatively thin layer of water called the,502,D
503,How is the theory of plate tectonics different from a hypothesis regarding a certain aspect of plate movement?,503,A
504,Which of the following systems breaks food into nutrients that can be used by the body?,504,D
505,"A group of students investigated the effect of water temperature on the gill movements of goldfish. The students tested water temperatures from 20°C to 10°C at 2-degree intervals. The data showed that as water temperature decreased, the average number of gill movements per minute by the goldfish also decreased. Which type of display is BEST used to show this relationship?",505,D
506,Which of the following is formed immediately after fertilization?,506,D
507,A light-year is a measure of,507,4
508,How do decomposers obtain their food?,508,C
509,Which characteristic below most likely accounts for our limited knowledge of galaxies?,509,D
510,New vaccines for diseases are being developed all the time. How do vaccines most likely help people?,510,B
511,A simple machine that helps move a flag up a flagpole is,511,C
512,Sophie investigates the water supply at her school and the things that affect it. Which action is a direct observation?,512,A
513,Which two body systems work together to transport oxygen to the cells?,513,A
514,What happens to water molecules during the boiling process?,514,A
515,Which of the following is a reason life in the outermost planets is less likely than life on planets nearer the Sun?,515,A
516,Which of the following is most likely to make a rock crack and crumble?,516,E
517,"A rainforest area is experiencing a severe drought. As a consequence, the insect population has decreased. What will the insect-eating birds most likely do as a result of the drought?",517,D
518,Which best describes the function of the small intestine?,518,D
519,Which of these environmental changes goes on for months or years?,519,D
520,Photosynthesis is the process that converts carbon dioxide and water into,520,A
521,Which object will most likely be attracted to a magnet?,521,B
522,Sleet and hail are forms of,522,A
523,Which of the following best describes an atom?,523,D
524,Florida has a large supply of phosphate that ancient seas deposited millions of years ago. The phosphate contains the remains of animals that were deposited in layers on the sea floor. Which type of rock did the phosphate become?,524,A
525,What form of energy causes an ice cube to melt?,525,B
526,An eagle is a bird that reproduces by laying its eggs in a dry nest. Which animal lays its eggs in a place most similar to the eagle?,526,D
527,Vein deposits of gold and silver are often formed in areas that have experienced which geologic process?,527,A
528,Which form of energy is found in food?,528,B
529,Which part of the body works closely with the digestive system to transport nutrients to the cells?,529,B
530,Which terms can be used to describe the properties of both a wave and a particle of light?,530,B
531,"From smallest to largest, the levels of organization in living things are",531,A
532,What is the major function of the human excretory system?,532,B
533,The comet Shoemaker-Levy struck the planet Jupiter in July of 1994. The process of a comet striking a planet is an example of a net decrease in kinetic energy. Kinetic energy was ultimately converted into,533,B
534,"When a person speaks into a telephone, sound energy is changed mostly into which form of energy?",534,D
535,The sound heard when a piano key is hit is caused by,535,A
536,"The exotic plant Melaleuca, or Australian Pine, has increased the intensity of fires across the Everglades. The amount of fuel available for fires has increased due to the presence of the Melaleuca. The Melaleuca releases massive numbers of seeds in response to fire, drought, and herbicide damage. Which best describes the reason the Melaleuca has been able to survive?",536,D
537,Which form of energy are x rays and ultraviolet light?,537,C
538,Air is made up of many gases. Which gas is found in the greatest amount?,538,B
539,What is the primary function of skin cells?,539,B
540,Where does oxygen-rich blood go after leaving the lungs?,540,C
541,"When plants undergo photosynthesis, a reaction produces sugar, oxygen, and water. During respiration, stored energy from the products of photosynthesis is converted to usable energy. In what form is the energy stored prior to use in respiration?",541,D
542,High-altitude cirrus clouds are primarily formed from which substance?,542,C
543,"Fires in forests from lightning rid the forest of dead branches and leaves. If the trees survive and the soil remains intact, the forest will experience regrowth to its climax state by which process?",543,A
544,Most stars are similar to each other in,544,C
545,Most of Earth's surface is covered by,545,1
546,Sir Isaac Newton determined that white light is made up of all the colors of the rainbow. What did he use to discover this phenomenon?,546,A
547,Where does a landslide begin?,547,A
548,Which of these is the chemical symbol for magnesium?,548,D
549,What types of cells are found only in organisms that reproduce sexually?,549,C
550,"Isabel goes jogging for two miles on a sunny afternoon. At the end of her run, she is warmer. As Isabel jogs, which function does the skin perform to help stabilize her body temperature?",550,D
551,Which tool is most responsible for preventing future pandemics of smallpox?,551,1
552,"When scientists publish papers describing the results and conclusions of their experiments, members of the scientific community should",552,C
553,Which statement on a toothpaste package best supports the claim of fighting cavities?,553,B
554,"Roger visited his grandfather who lives on a farm. While he was there, he helped his grandfather move hay out of the barn. As Roger worked in the barn he began sneezing. Which system of the body most likely caused Roger to sneeze?",554,D
555,"Students stir salt, sand, sawdust, and seashells into a jar filled with water. Which of the materials will form a solution?",555,D
556,Which of the following is an abiotic factor that can influence the quantity of fish a pond can support?,556,C
557,"Scientists Stanley Miller and Harold Urey sealed water, methane, ammonia, and hydrogen in a flask, to simulate Earth's early environment. They exposed the chemicals to electric charges to simulate lighting. What did the process produce?",557,C
558,Which of the following helped lead to the invention of personal computers?,558,A
559,Which outcome is most likely if a person consumes more Calories than needed for daily activities?,559,B
560,A hurricane is a heat engine which converts one kind of energy into another. Hurricanes convert most of the heat energy into,560,C
561,Which pair of items will repel each other?,561,B
562,The growth of which of the following usually occurs first in primary succession on a bare rock?,562,C
563,Which of the following tools is most useful for tightening a small mechanical fastener?,563,D
564,Which best explains why some reptiles and amphibians lay an abundance of eggs?,564,C
565,"Some plants grow only in specific places in the world. Some cacti, for example, grow only in deserts. Which of the following is most important in determining where a plant can grow and survive?",565,A
566,"When the wax from a candle drips, the wax has reached",566,B
567,Which statement is describing climate?,567,C
568,Peach trees have sweet-smelling blossoms and produce rich fruit. What is the main purpose of the flowers of a peach tree?,568,B
569,How should researchers share their findings with other scientists to validate their study of the effectiveness of a new medication?,569,D
570,Early scientists most likely saw a discharge of electricity for the first time when observing a,570,C
571,"If you breathe on a mirror, part of the mirror clouds up. What are you actually seeing when you see the mirror cloud up?",571,A
572,"The human body is composed of different systems made of specialized cells, tissues, and organs. Each of these structures has a specific function that aids in the survival of the human species. Which organs are used in reproduction?",572,C
573,Measurements of carbon dioxide concentrations in the air taken over the past decade have shown a,573,A
574,Which change in the environment would have a negative effect on the survival of a species in an ecosystem?,574,C
575,Joel made some measurements and recorded this data: Sample 1 - 45 mL Sample 2 - 15 mL Sample 3 - 30 mL Sample 4 - 20 mL Which of these tools would most likely have been used to obtain these measurements?,575,B
576,"Maria collected the gas given off by a glowing piece of charcoal. The gas was then bubbled through a small amount of colorless limewater. Part of Maria's report stated, ""After the gas was put into the jar, the limewater gradually changed to a milky white color."" This statement is",576,D
577,How do decomposers obtain their food?,577,A
578,Which system of the human body provides protection to most of the major organs?,578,B
579,"When a red bull (RR) is bred with a white cow (WW), a roan calf (RW) is sometimes produced. If a roan bull (RW) is bred with a roan cow (RW), what is the most likely outcome of the offspring?",579,A
580,"Ella has several wooden blocks. When Ella holds the blocks in her hand, she feels that they are rough. Which term best describes what Ella feels?",580,C
581,"A researcher is viewing a cell that has cell walls. To best narrow down the taxonomic group from which the cell belongs, which question should a researcher ask?",581,C
582,What determines if twins are identical?,582,A
583,Why can a small fire be put out by placing a heavy blanket over it?,583,B
584,"Several types of mechanisms in the body regulate the rate of chemical reactions in the digestive system. Among the most important are feedback systems, which control the release rate of",584,A
585,"Some students were investigating the relationship between position, time, and speed. The students marked the initial position of a toy car. The students set the car into motion and marked the position of the car each second. Which of these are most appropriate for recording and analyzing the students' data?",585,C
586,Where would nitrogen most easily be found in the nitrogen cycle?,586,B
587,"Evidence suggests that there is a relationship between ancient dinosaurs and modern birds. Through time, each occurrence of a new trait most likely resulted from which of the following?",587,A
588,Which human body system attacks viruses and bacteria once they have invaded the body?,588,C
589,"When two bumper cars collide, some of the kinetic energy of the cars is transformed. Which form of energy is most likely formed as a result of this collision?",589,B
590,Carolina uses a microscope to view a soil sample taken from her backyard. Which part of the soil would she ONLY be able to see with a microscope?,590,A
591,Which would be the best method to use to dispose of cardboard boxes not utilized by a local grocery store?,591,B
592,Most types of cacti survive the dry conditions of a desert because they hold water in their stems. This is an example of,592,D
593,Why do planets stay in orbit around the Sun?,593,D
594,The sound heard when a piano key is hit is caused by,594,D
595,"Traveling in opposite directions, buses A and B are passing each other at the relative speed of 25 km/h, while a passenger on bus A walks toward the back of the bus at the speed of 5 km/h. What is the velocity of the passenger on bus A relative to bus B?",595,D
596,Most types of cacti survive the dry conditions of a desert because they hold water in their stems. This is an example of,596,B
597,A student is dropping objects of various sizes and shapes and recording the time it takes for each object to hit the ground. Which question is the student most likely trying to answer?,597,C
598,"A plant produces tiny plants around the edges of its leaves. When these tiny plants fall to the ground, they take root and become new plants. This process is an example of",598,D
599,The human stomach is protected from self-digestion by a layer of,599,D
600,"With a microscope, you see that an object has a cell wall, a chloroplast, and a nucleus. What is being observed?",600,A
601,"When a boy stands in a field in the sunlight, he usually is able to see his",601,C
602,"A group of vertebrates has lungs, a body covered with scales, internal fertilization, and amniotic eggs. Which group of vertebrates does this describe?",602,C
603,Which part of a strawberry plant absorbs most of the water needed by the plant?,603,C
604,Down feathers are used by many sleeping bag manufacturers because down feathers are,604,D
605,Which measurement represents the mass of an object?,605,C
606,Which occurs as a result of Earth's tilt on its rotating axis?,606,C
607,"Kim lost her hammer outside. When she found it a few months later, some parts of the metal were covered with flaky, brown rust. Which type of change occurred when rust formed on the hammer?",607,B
608,Water is a very important part of the physical weathering of rock. Which of these properties of water is most important in causing some of the physical weathering of rock?,608,B
609,DNA molecules contain the genetic information that determines the characteristics of a living organism. How do DNA molecules express the genetic information they contain?,609,A
610,"In what way do transit systems, such as buses, benefit society?",610,C
611,Earthquake waves are recorded by seismograph machines. What does an earthquake wave transmit?,611,B
612,"A scientist developed a model that described the actions of DNA in the cell nuclei, which helped explain how traits were inherited. Which scientist helped develop this model?",612,A
613,Which scientific model could be used to predict the properties of an element?,613,D
614,Which of the following animal features most helps the animal move around in its habitat?,614,A
615,Which of the following causes a chemical change?,615,A
616,An eagle is a bird that reproduces by laying its eggs in a dry nest. Which animal lays its eggs in a place most similar to the eagle?,616,B
617,"In 1918, an outbreak of influenza infected 500,000 people all over the world. Tens of millions of those infected died. In 1994, an outbreak of pneumonic plague spread quickly through the city of Surat in India, killing 52 people. Which statement best describes the two events?",617,D
618,Which of these is the most responsible for the changes of the seasons on Earth?,618,B
619,"The diet of a brown bear includes roots, grasses, berries, nuts, fish, insects, and mammals. Based on this description, in what category is a brown bear?",619,C
620,"The Greek philosopher Aristotle described matter with the phrase ""unable to be divided."" The modern concept that grew from Aristotle's idea is the",620,C
621,"In order to record the passing of a distant comet, which instruments would be the most useful?",621,A
622,A homeowner wants to use a renewable resource to heat the home. Which resource would be the best to use?,622,C
623,Which of the following has the greatest effect on the ability of soil to hold water?,623,D
624,Water moves by capillary action through soil from moist areas to dry areas. Which property of water is most responsible for this capillary action?,624,B
625,A student needs to find the mass of an atom. The numbers of which atomic particles determines the mass of the atom?,625,A
626,A group of students are researching changes in climate in their region. Which of these would best provide evidence of changes in temperature and rainfall over a period of years?,626,3
627,Miranda's neighbors have an apple tree in their yard. What is the source of energy for the apple tree?,627,D
628,Burning coal and natural gas are ways to produce electricity. Both coal and natural gas are nonrenewable resources. Which is an example of producing electricity using a renewable source of energy?,628,C
629,What is the composition of the nucleus of an atom?,629,D
630,"When cold weather freezes water in the cracks of rocks, which would most likely happen?",630,A
631,What do producers need to make food?,631,D
632,Scientists claim that the area around the Grand Canyon was once covered by an ocean. What evidence would support their claim?,632,2
633,"A chef uses a metal spoon to stir noodles cooking in a pan. After five minutes, she notices that the thermal energy from the pan has made the spoon",633,A
634,"Which of these structures form when materials are deposited, buried, and cemented?",634,D
635,Fossil fuels are considered a nonrenewable resource because they,635,B
636,Biotic components need to be recycled through an ecosystem. Which type of organisms are best able to recycle nutrients back into the ecosystem?,636,B
637,Some ancient Greeks tried to discover the laws of the universe through thought and logic. Which part of the scientific process were these scientists missing?,637,A
638,Which discovery revealed that the universe contains many structures composed of millions of stars?,638,C
639,New vaccines for diseases are being developed all the time. How do vaccines most likely help people?,639,C
640,Which step will most likely ensure that the results of an investigation are valid?,640,D
641,Which of the following heat exchange processes involves the collision of particles?,641,C
642,"Increased populations can lead to the depletion of locally available resources. Compared to other communities, which of these locally available resources is most likely to be depleted in desert communities?",642,B
643,Quartz and feldspar are two common minerals. When they are found mixed together in nature they form,643,D
644,"The part of the rock cycle that transforms compressed rock formed from sea organism shells into a harder, denser rock is",644,C
645,What is the name of the product formed from the reaction shown below? 4Fe(III) + 3O_{2} -> 2Fe_{2}O_{3},645,C
646,Which area is coldest?,646,B
647,What is the main source of energy that causes water to evaporate from the surface of Earth?,647,A
648,A scientist needs to take a picture of the well-ordered arrangements of the atoms and molecules within a substance. Which of the following instruments would be best for the scientist to use?,648,B
649,"An object's hardness, taste, and texture are examples of",649,D
650,Which function is performed at similarly structured sites in prokaryotic and eukaryotic cells?,650,C
651,"A student conducts an investigation using mold spores. In one part of the investigation, he needs to closely examine a spore sample. Which piece of equipment does the student need to use to keep mold spores from entering his respiratory system?",651,A
652,Which characteristic is shared by Earth and the Moon?,652,B
653,Which two factors determine the gravitational attraction between two objects?,653,D
654,Which two activities are carried out by all species of living things?,654,C
655,Which process moves an ion across a cell membrane against the concentration gradient?,655,A
656,What energy transformation occurs when an electric lamp is turned on?,656,1
657,Which of these will best separate iron filings from sand?,657,B
658,"A student conducts an experiment using a common but potentially harmful bacteria culture. After working with the bacteria, which is the most important safety practice to follow?",658,A
659,Some areas of the world are experiencing more desert-like conditions. This change most favors survival of species with the ability to do which of the following?,659,1
660,People can help keep a forest a good place for birds to live by,660,B
661,A metal ball has a constant velocity of zero. Which other quantity must also be zero?,661,D
662,"What organ system in the human body contains the pituitary gland, hypothalamus gland, and thyroid gland?",662,B
663,Which tool could be used to help someone count the number of ladybugs on a leaf?,663,A
664,"Students are investigating which type of fruit attracts the most fruit flies. Equally sized pieces of ripe apple, peach, and banana are placed in separate containers. The containers allow fruit flies to enter, but the fruit flies are unable to escape. The containers are placed outside on a picnic table for two days. The most reliable method for collecting data is to count the number of fruit flies",664,B
665,Which of the following is a mineral?,665,C
666,What role does the centromere play in cellular reproduction?,666,A
667,An example of a learned trait is,667,D
668,Which type of organism is at the lowest level of the food chain?,668,D
669,A student wants to cut a piece of string for a class activity. The length of the string is measured BEST in which units?,669,A
670,Which BEST explains why green marine algae are most often restricted to the top 100 meters of the ocean?,670,C
671,Astronomers have determined the surface temperature of stars by studying their colors. What color emission represents stars with the hottest temperatures?,671,A
672,Which is an example of substances reacting chemically?,672,A
673,"Isabel goes jogging for two miles on a sunny afternoon. At the end of her run, she is warmer. As Isabel jogs, which function does the skin perform to help stabilize her body temperature?",673,D
674,Which sentence describes a characteristic of offspring produced by sexual reproduction?,674,3
675,Researchers are developing new types of crop plants with desirable characteristics such as disease resistance and drought tolerance. Crossing plants so that the next generation will express desirable traits is best described as,675,D
676,Where do many of the basic life functions take place in organisms?,676,C
677,Which of the following is a property of CO2 gas?,677,C
678,Which of the following best describes the purpose of cellular respiration?,678,1
679,Which of these cell parts contain instructions for the passage of traits from one generation to the next?,679,A
680,Which characteristic helps a fox find food?,680,1
681,"Two seismographs are placed 500 km from an active fault line, one on each side of the active fault line. During an earthquake, what most likely accounts for the different readings on the seismographs?",681,B
682,Which term describes Earth's orbit around the Sun?,682,2
683,"Feathers, wings, and the hollow bones of birds are examples of",683,2
684,"In humans, the digestion process begins in",684,D
685,Who was a leading authority on continental drift in the early 1900s?,685,C
686,The praying mantis is well camouflaged in its natural habitat. What is a benefit of this adaptation?,686,C
687,A scientist is comparing two body cells of a multicellular organism. Which of the following is most likely identical?,687,D
688,Gold atoms can be identified based on the number of which subatomic particles?,688,C
689,"When specific hormones are present in the blood of a hen, an egg is released from an ovary. Which two systems are involved with the release of an egg?",689,B
690,Runoff from farms that use fertilizers is entering a small lake. This will most directly affect the lake by causing,690,C
691,Genes are located on chromosomes which are composed of,691,C
692,A large rock breaks into small pieces within 10 years. Which process is most likely responsible for breaking the large rock into small pieces within 10 years?,692,A
693,Which cellular structure allows nutrients to pass into cells?,693,B
694,"In what way do transit systems, such as buses, benefit society?",694,D
695,Which animal develops inside its mother before it is born alive?,695,D
696,Students measure the time for toy cars of different masses to roll down a hill. Which of the following units should the students use to measure time?,696,A
697,"Over time, non-volcanic mountains can form due to the interaction of plate boundaries. Which interaction is most likely associated with the formation of non-volcanic mountains?",697,B
698,Which of the following describes asexual reproduction?,698,4
699,Gregor Mendel cross-pollinated red and white snapdragon flowers. What information indicates that incomplete dominance was achieved?,699,C
700,Mr. Mendoza's class studied different body systems. What is an important function of the circulatory system?,700,C
701,"In a closed system, what happens to the total energy of the system as energy conversions take place?",701,D
702,"In an earthquake, the primary waves move through",702,C
703,Which of the following animals goes through metamorphosis?,703,D
704,Which species have been on the Earth for the shortest amount of time?,704,A
705,Which sentence about the periodic table of elements is true?,705,C
706,Arctic areas are covered with snow and ice for much of the year. Which color rabbits would be safest from foxes there?,706,C
707,The chemical formula for water is H_{2}O. What does the formula show about each element in the compound?,707,B
708,Infectious diseases are caused by,708,C
709,Hydrogen gas and oxygen gas combine to form water. Which would be a more concise way of expressing what happens in this chemical reaction?,709,D
710,"Students are investigating which type of fruit attracts the most fruit flies. Equally sized pieces of ripe apple, peach, and banana are placed in separate containers. The containers allow fruit flies to enter, but the fruit flies are unable to escape. The containers are placed outside on a picnic table for two days. The most reliable method for collecting data is to count the number of fruit flies",710,A
711,Which process will separate the sugar from a mixture of sugar and water?,711,C
712,The burning of fossil fuels has added pollutants that contain sulfur atoms to the air. These pollutants have contributed to which of the following?,712,A
713,Which gas accounts for the largest percentage of greenhouse gases in the atmosphere?,713,C
714,"In any ecosystem, organisms interact with biotic and abiotic parts of the environment. As a result of all of the interactions, the matter within the system is",714,D
715,Which is a source of sound?,715,D
716,"A student flips a coin four times. It lands ""heads"" up three times. The student concludes that the coin will land ""heads"" up three times out of four. What will make the conclusion more accurate?",716,A
717,"A student leaves a rock in the Sun on a bright afternoon. An hour after sunset, the weather is cool, but the rock still feels warm. The student has demonstrated a property of the rock resulting directly from which of the rock's other properties?",717,B
718,Which of the following can provide the human body with long-term immunity against some diseases?,718,A
719,Which of the following is believed to be one cause of global warming?,719,A
720,Which of the following is the main role of flowers found on most flowering plants?,720,A
721,Which body system is most affected by a disease that causes the bones to become weak and brittle?,721,D
722,Which of the following allows the planets to stay in orbit?,722,B
723,Fourth graders are planning a roller-skate race. Which surface would be the best for this race?,723,D
724,Aluminum is an element. Which of the following best describes the smallest particle of aluminum that retains all the properties of aluminum?,724,B
725,"According to Darwin's theory of evolution, the variations among finches that he observed in the Galapagos Islands resulted from",725,B
726,What is the complementary base of adenine in DNA?,726,D
727,"When the cells in an organism divide and reproduce, the organism can grow. Which cell organelle contains the genetic material for reproduction?",727,B
728,"In order to survive, all organisms must have",728,A
729,In which environment is white fur color an advantage for survival?,729,1
730,Which information is used in a station model?,730,B
731,"In humans, a trait can be determined by one pair or many pairs of",731,D
732,The digestive system breaks food into simple substances that the body can use. What system carries these simple substances from the digestive system to other parts of the body?,732,D
733,Which event becomes more likely during a drought in a prairie ecosystem?,733,A
734,Which organisms use the energy from the remains of dead animals and recycle the nutrients back into the environment?,734,D
735,"If a lake is polluted, which organism would most likely accumulate the highest concentration of contaminants?",735,C
736,"When a soccer player kicks a ball, which two systems work directly with the muscular system?",736,A
737,The smallest unit of a plant that can perform all of the processes of life is the,737,B
738,What happens to water when it boils?,738,C
739,Prairie dogs can run very quickly. This adaptation enables the prairie dog to,739,B
740,Which scientist is best known for studying plants and animals?,740,B
741,"According to the Big Bang Theory, how is the universe changing?",741,D
742,Which of the following organisms produces energy from sunlight?,742,D
743,Which is an example of substances reacting chemically?,743,D
744,Kate sees a full moon. About how much time will go by before the next full moon?,744,3
745,Which two observations are both used to describe weather?,745,D
746,Which would best aid a scientist in discovering how Earth may have changed over time?,746,A
747,Which of the following foods is highest in polysaccharides?,747,C
748,Which of the following foods is highest in polysaccharides?,748,B
749,"In the past, wild hogs called ""javelinas"" were seen only in the southern part of New Mexico. Now, javelinas are seen in areas 100 miles further north. What is the most likely cause of this expansion?",749,C
750,Which of these provides the best evidence that the distribution of Earth's oceans has changed over time?,750,A
751,Which group of organisms can show significant trait changes in the shortest period of time?,751,A
752,Which of the following is an example of a behavioral adaptation?,752,2
753,The main source of food for a coyote population in one area is mice. Which is most likely to happen to these coyotes if a new predator begins eating the mice?,753,A
754,Naturally occurring variations within a species are mainly the result of mutations and,754,D
755,Which organ is part of the respiratory system?,755,A
756,Which of these could cause water vapor to condense into rain droplets?,756,A
757,What advantage do sea stars gain from having radial symmetry?,757,A
758,"All natural resources on Earth are either renewable or nonrenewable. Whether a resource is renewable or nonrenewable depends on how fast or slow the resource is replaced. If the resource is used faster than it is replaced, then the resource will, in time, disappear. Which statement describes the use of a renewable natural resource?",758,A
759,Which of the following is the best example of a custom-made product?,759,C
760,Which will most likely happen to a solid substance that is heated?,760,C
761,What characteristic helps a rabbit survive in a winter environment?,761,A
762,What is the best way for a student to describe the results of an experiment?,762,D
763,A worker needs to load a heavy box onto a truck. The worker uses a ramp to move the box because the ramp,763,A
764,Which disease is correctly paired with the cause of the disease?,764,B
765,Grooves running down the sides of a riverbank are most likely caused by,765,A
766,A scientist reads about an experiment conducted by a researcher.The scientist conducts the same experiment and collects data but this data contradicts what was published by the researcher. What should the scientist do since the data from the two experiments is contradictory?,766,3
767,"Sickle cell anemia is a genetic disease caused by an autosomal recessive gene. If each parent carries one sickle cell allele, what are the chances that their child will have sickle cell anemia?",767,A
768,The movement of soil by wind or water is called,768,A
769,What would be the best way to determine the role of squirrels in a forest ecosystem?,769,A
770,The Moon has the greatest effect on Earth's,770,D
771,Which of these uses sound waves to locate underwater objects?,771,C
772,"When astronauts walked on the Moon, they used weighted boots to help them walk due to the lower gravitational pull. What difference between Earth and the Moon accounts for the difference in gravity?",772,C
773,"Granite is an igneous rock. Which of these describes what usually happens to granite after it is weathered, broken into small particles, buried deep underground, and compacted?",773,B
774,"Blood is composed of different cell types that transport nutrients and wastes throughout the body. Because of this, blood is classified as",774,D
775,A teacher places an item in a box. The item takes the shape of the entire container. This item is most likely,775,E
776,Down feathers are used by many sleeping bag manufacturers because down feathers are,776,A
777,A scientist was examining a large boulder that was covered with lichens (a combination of fungi and algae). He chipped a piece of the rock and placed it under a microscope. He observed that the surface of the rock was breaking down underneath the lichen. Which was the scientist most likely observing?,777,D
778,"When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?",778,A
779,"An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first ___.",779,A
780,Which energy type is common enough in Nevada to make a significant contribution to the renewable energy needs of the state?,780,B
781,A student is writing a report on volcanoes. What should the student include to best help explain how a volcano works?,781,D
782,A student is investigating which type of soil is best for growing tomato plants from seeds. The student plants four tomato seeds in each of three different containers of soil. Which step of the procedure would help the student get the most reliable results?,782,B
783,Acid rain caused by industrial pollution greatly reduces the number of trees in a forested region that is home to a particular species of bird. How might this decrease in the number of trees most likely affect this bird population?,783,1
784,An important rule for students to know when heating a test tube is to,784,4
785,Which physical structure would best help a bear to survive a winter in New York State?,785,C
786,What is the primary source of energy for organisms from a beach ecosystem?,786,B
787,Which of these resources is renewable?,787,C
788,Which statement explains what will most likely happen to the hydrosphere in an area where air temperatures increase?,788,C
789,The periodic table provides information about the atoms of different elements. Which is a characteristic of an atom determines what element it is?,789,B
790,Which is an example of water condensing?,790,C
791,Which action illustrates a chemical change?,791,A
792,Which effect would the growing of legume crops such as beans and soybeans have?,792,B
793,Which element is most likely to form an ion with a negative 2 charge?,793,C
794,Which of the following is the primary advantage of sexual reproduction when compared to asexual reproduction?,794,C
795,One of the functions of a topographic map is to,795,A
