sentence,label,idx
I served leek soup to my guests.,1,213
Everyone hoped that she would sing.,1,453
I am counting on Bill to incriminate himself.,0,4
The farmer dumped the cart with apples.,0,717
Do you believe the claim that somebody was looking for something?,1,601
John loaded the wagon full with hay.,0,429
John promised Bill to leave.,0,533
It was from six to nine or it took place from six to nine.,1,788
Here's a knife with which for you to cut up the onions.,1,160
Vera sent a baby alligator to Max and a leather dinosaur to Phyllis.,0,231
the putter of books left.,1,391
The needle poked the cloth.,1,1032
The tube was escaped by gas.,0,117
Packages drive easily to New York.,1,256
Benny worked in a shoe factory when he was a student.,0,181
They found the book on the atom.,0,654
The idea dismayed the Prime Minister that the Dome was dull.,1,686
Frank Churchill crossed the street.,1,344
John said Joan saw someone from her graduating class.,1,121
I have much of the manuscript left to type.,1,432
We relied on Leslie.,1,432
Who do you think Tom saw?,1,737
The building's the roof is leaking.,1,96
Water bubbled up out of the kettle.,0,556
Park Square has a festive air.,0,968
I was already aware of fact.,1,274
He can will go,1,740
"The more Fred is obnoxious, the less attention you should pay to him.",1,351
It is not true that I might be going to the party.,0,913
It is not true that I might be going to the party.,1,924
Cohen proved the independence of the continuum hypothesis.,1,354
Some of them made as many errors as 20.,1,500
I've lost my wallet or I've lost my mind.,1,923
John taught English Syntax to new students.,1,406
Bill didn't allege that Roger had eaten anything.,0,102
What did Bill buy?,0,197
John is sad.,1,756
I shaved myself.,1,375
Lou put the umbrella in the closet.,0,775
"As you eat the most, you want the least.",1,429
Jean is reluctant to dance.,1,225
"Joan said she talked to the students, but Fred couldn't figure out who.",1,666
The storm arrived after the picnic.,1,403
Chris was handed.,1,490
The bread cuts easily.,1,33
Bill ate more peaches than Harry did grapes.,1,224
John ate his noodle quietly.,1,517
Cohen proved that the continuum hypothesis was independent.,0,479
Ann bought a first edition of Richard III for $1000.,1,865
In which way is Clinton anxious to find out which budget dilemmas Panetta would be willing to solve?,0,176
These dogs barked.,1,304
"John was tall, but I don't know on what occasions.",0,395
Gould's performance of Bach on the piano doesn't please me anywhere as much as Ross's on the harpsichord.,1,599
"Which book's, author did you meet?",1,843
The dog bit the cat.,1,445
"Which book's, author did you meet who you liked?",1,63
They represented seriously to the dean Mary as a genuine linguist.,0,345
Mary believes that Bill saw himself.,1,240
The chair pushed.,0,877
Gilgamesh is having fought the dragon.,1,529
Kim depends for Sandy.,0,328
They were interested in his.,1,668
Jean persuaded Robert.,1,101
It is the problem that he is here.,0,189
The patient was died.,1,581
Bill ate more peaches than Harry did grapes.,0,427
John gave Bill the dog dead.,0,847
Jerry attempted to blow up the Pentagon.,1,791
"I think Agnes said that Bill would speak, but I don't remember what about.",1,136
The defendants walks.,1,746
I shaped a loaf.,1,12
John can kick the ball.,0,121
"Each of the performers came in, but were sitting so far back that we couldn't see who.",1,298
Mira condemned Terry for the accident.,0,137
Dogs like Kim.,1,604
John considers Bill to be silly.,0,645
It bothers me that John coughs.,0,323
That girl was given my binoculars by him.,1,282
"That he was hungry, John whined.",0,204
"Sam doesn't play bassoon, nor Medusa oboe.",0,42
Our friends like us.,1,243
I've lost my wallet or I've lost my mind.,1,244
"Joan said she talked to the students, but Fred couldn't figure out who.",1,257
John was found in the office.,1,391
The fugitive lay motionless in order to avoid discovery.,1,182
The mayor regarded as being absurd the proposal to build a sidewalk from Dartmouth to Smith.,0,195
John heard that they criticized themselves.,1,524
The dog bit the cat.,1,704
"Every student, and he wears socks, is a swinger.",0,915
I know a man who Tom drives as drives.,1,879
Us love they.,0,716
I hope to would study in France.,1,407
I no more could have stolen that steak than Jack the diamonds.,1,678
I saw someone yesterday I hadn't seen for years.,1,951
It would prove our theory to be untenable for carrots to be vegetables.,1,432
The farmer loaded the cart with apples.,0,655
John was struck by Bill as pompous.,1,869
She knew French for Tom.,0,260
I bought Bill a book to read.,0,31
It was believed to be illegal by them to do that.,0,271
That we invaded Iraq really bites.,0,690
Anson demonized up the Khyber,1,250
The only person whose kids Dana is willing to put up with is Pat.,1,535
Janet broke Bill on the finger.,0,1003
"I demand that the more John eat, the more he pays.",1,486
Everyone hoped that she would sing.,0,102
"If you had eaten more, you would want less.",0,291
The paper was written up by John.,1,777
"I demand that the more John eat, the more he pays.",1,57
Bill's funny story about Sue and Max's boring one about Kathy both amazed me.,1,104
Jean is reluctant to dance.,1,182
"Every senator seems to become more corrupt, as he talks to more lobbyists.",0,88
The box contained the ball from the tree.,0,326
"I will see them, but I don't know how many of them.",1,855
I know a man who Tom drives as drives.,1,676
The tube was escaped by gas.,0,830
Lou forgot the umbrella in the closet.,0,913
Fiona might be here by 5 o'clock.,0,332
John has a fear of dogs.,0,85
I would prefer to leave.,0,472
Vera sent a baby alligator to Max and a leather dinosaur to Phyllis.,1,959
John is afraid of Bill.,1,578
Tom said he would and Bill actually did eat a raw eggplant.,1,50
Many people were fond of Pat.,1,188
I lent the book partway to Tony.,0,100
These cars drive easily.,1,677
The correspondence school made Bill a good typist.,0,636
Joan ate dinner with someone but I don't know who.,0,269
Which report that John was incompetent did he submit?,0,218
Who is she trying to make up to now?,0,1038
John considers himself proud of Mary.,1,785
Jean persuaded Robert.,0,803
They were interested in his.,0,380
That movie always shocks.,1,476
Park Square has a festive air.,1,996
Dana walked and Leslie ran.,0,852
The kennel which Mary made and Fido sleeps has been stolen.,0,364
What they feared most was to be no one available to help them.,1,106
The cat were bitten by the dog.,0,81
Books were taken from each student and given to Mary.,1,64
John is easy to please Kim.,0,2
"The newspaper has reported that they are about to appoint someone, but I can't remember who the newspaper has reported that they are about to appoint.",0,143
The bills passed by the House yesterday that we objected to were vetoed.,1,660
Bill's story about Sue and Max's about Kathy both amazed me.,1,688
Carla slid at the book.,0,26
"John likes some students, but I don't know who.",0,469
Some people consider noisy dogs in my neighborhood dangerous.,1,748
Jack is the person with whom Jenny fell in love with.,0,608
John ate his noodle quietly.,1,605
It was to to amuse us that Kim was singing that they wanted.,0,409
Brown presented a plaque to Jones.,1,286
The fugitive lay motionless in order to avoid discovery.,1,904
"Everybody gets on well with a certain relative, but often only his therapist knows which one.",1,552
That movie always shocks people.,1,749
We recommend to eat less cake and pastry.,1,68
The committee knows whose efforts to achieve peace the world should honor.,1,160
The men will all leave.,1,245
His or her least known work.,0,912
This flyer and that flyer differ apart.,1,920
In which car was the man seen?,1,77
They needn't take this exam.,1,392
We gave us presents.,1,873
In which way is Sandy very anxious to see if the students will be able to solve the homework problem?,0,1013
An evil thought struck Dave.,1,505
The teacher handed the student.,1,83
John went home.,0,106
"I like Bill's yellow shirt, but not Max's.",1,1036
I wonder whose mother's dog died.,1,607
Mary intended John to go abroad.,1,535
Many people were fond of Pat.,0,256
The Dodgers beat the Red Sox and were beaten by the Giants.,1,400
the baker from whom I bought these bagels left.,1,936
Tom's dog with one eye attacked Frank's with three legs.,1,338
"The soup cooks, thickens.",1,598
"Dave, Dan, Erin, Jaime, and Alina left.",1,818
the baker from whom I bought these bagels left.,1,646
Kim depends for Sandy.,1,387
John's arriving dead surprised me.,1,247
How did you guess that he fixed the computer?,0,813
I am both expecting to get the job and of the opinion that it is a desirable one.,1,607
He let the cats which were whining out.,0,440
A letter was received that Jones would be upset by.,1,219
Bother you that Kim left!,1,729
The patient was died.,1,340
We need to pen the pigs to keep them from getting into the corn.,1,848
The earth was believed to be round.,1,81
Which report that John was incompetent did he submit?,1,311
The elixir was hidden in a hole in the ground,1,164
John's drum will always bother me.,1,53
There is a monster in Loch Ness.,1,121
Whose bagels do you like?,1,283
The bears sniffed,0,440
I would hate for John to leave.,1,514
I gave a book to Bill to read.,1,376
It was believed that Bill was tardy.,0,254
This week will be a difficult one for us.,1,149
A felon was elected to the city council.,1,188
A letter was received Jones would be upset by.,1,736
She can run an accelerator.,1,350
John was spoken by Mary to.,1,706
John tries to leave the country.,1,993
"The ship sank, but I don't know with what.",0,462
The horse raced past the barn fell.,1,150
"Arizona elected Goldwater Senator, and Massachusetts, McCormack.",1,72
The tank leaked the fluid free.,0,720
She voted for herself.,1,439
Nobody likes us.,1,1002
John often meets Mary.,0,861
Carmen bought Mary a dress.,0,200
He can not have been working.,1,128
I wonder in whom them to place their trust.,1,240
John placed Kim behind the garage.,1,865
"He announced he had eaten the asparagus, but we didn't know what.",1,252
The book that I like which everyone else in the class hates was written by John.,0,566
John left orders to follow Pete.,1,78
"Fluffy is sick, which not everybody knows.",0,877
"I can't believe Fred won't, either.",1,43
This flyer and that flyer differ.,1,749
"They noticed the painting, but I don't know for how long.",1,779
It loved Sandy.,1,678
"Tom will smoke the grass, and Reuben has the hash.",1,805
Us love they.,0,256
"George has spent a lot of money, hasn't he?",1,1023
I'm sure we even got these tickets!,1,38
The rules require that the executives be polite.,1,798
Fred talked about everything before Rusty did talk about something.,0,1036
In which way is Sandy very anxious to see if the students will be able to solve the homework problem?,0,297
I threw away a book that Sandy thought we had read.,1,576
That Sam sometimes didn't sleep must have pleased somebody.,0,4
Tabs are kept on suspected drug dealers by the FBI.,1,875
We created a monster.,0,75
"Mary likes to tour art galleries, but Bill hates to.",1,837
The window was broken with a hammer.,1,80
"Which boy's, mother, did you meet?",1,1004
"With my parents as supportive as they are, I'll be in fine shape.",1,268
The teacher became angry with the students.,1,406
I wonder who to place my trust in.,1,258
Anson demonized up the Khyber,0,453
Ann may spend her vacation in Italy.,1,629
I won't have some money.,1,473
The bucket was kicked by Pat.,0,77
Nobody saw Pat.,1,900
No one can forgive that comment to you.,1,221
"They're going to serve the guests something, but it's unclear what.",1,679
Some people yell at dogs.,1,564
John paid me against the book.,1,769
John's mother likes himself.,1,959
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",0,756
the putter of books left.,0,492
Bother you that Kim left!,0,710
Cynthia chewed.,1,645
The child put the toy on the table.,0,852
John has not kissed Mary.,0,290
"I know which book José didn't read for class, and which book Lilly did it for him.",0,711
The rules require that the executives be polite.,0,838
I sent the package halfway around the world.,0,1014
"Bill must quickly eat the peaches, and Harry must slowly.",0,13
Felicia kicked the ball off the bench.,1,890
Ann bought a first edition of Richard III for $1000.,1,369
A magazine about crime appeared on the newsstands.,0,378
"Bill wondered how many papers Sandy had read, but he didn't care which ones.",0,52
It is some disgruntled old pigs in those ditches that humans love to eat.,0,745
Smith loaned a valuable collection of manuscripts to the library.,1,969
Michelle kept the desk with the papers.,0,676
"I demand that the more John eat, the more he pays.",0,998
Kim and Terry is happy.,1,1022
The visitor rang the bell.,1,947
Under the bed seems to be a fun place to hide.,1,506
Jessica loaded boxes on the wagon.,0,304
Susan frightens her.,1,802
Leslie slept.,1,663
The police sprayed water on the protesters.,1,417
I have much of the manuscript left to type.,0,195
He could not] have been working.,1,808
We gave us to the cause.,1,131
Sharon came the room.,0,36
John became deadly afraid of flying.,1,583
I know you like the back of my hand.,1,1024
It is not true that I might be going to the party.,1,932
A good friend is remained to me by him.,0,160
"The more you would want, the less you would eat.",1,411
"Since Jill said Joe had invited Sue, we didn't have to ask who.",0,14
"Extremely frantically, Anson danced at Trade",0,615
I'm even sure we got these tickets!,1,328
John left singing.,0,226
We created a monster.,1,1017
The only person whose kids Dana is willing to put up with was written by John.,1,580
Susan frightens her.,0,768
Susan devoted herself to linguistics.,1,284
The storm arrived while the picnic.,0,457
We relied above Leslie.,1,25
It is some disgruntled old pigs in those ditches that humans love to eat.,1,811
Sue gave to Bill a book.,1,441
The bookcase ran,1,1030
"Harry told Sue that Albania is a lovely place for a vacation, and Tom.",1,652
Fred talked about everything before Rusty did talk about something.,0,866
John was believed by Mary to be telling the truth.,1,389
Bill ate the peaches and Harry did the grapes.,1,397
What did you leave before they did?,1,362
"Most columnists claim that a senior White House official has been briefing them, but none will reveal which one.",1,475
Bill's story about Sue and Max's about Kathy both amazed me.,1,147
Paperback books lift onto the table easily.,0,67
It is the problem that he is here.,1,500
Ann may spend her vacation in Italy.,1,788
"I can't believe Fred won't, either.",0,442
"She was reading the books under the table, but Fred didn't know what books.",1,716
You will believe Bob.,1,150
That the Cardinal won the game gave Sandy a thrill.,0,751
Jessica loaded boxes on the wagon.,1,984
Chris was handed.,1,858
I am both expecting to get the job and of the opinion that it is a desirable one.,0,154
the panther's the coat is dark black.,1,597
Will Anson come to the party?,1,556
"I will see them, but I don't know how many of them.",0,393
"Sandy is wondering whether there will be students who have to drop the class for a certain reason, but she won't reveal what.",0,321
"I know which book Mag read, and which book Bob said that you hadn't.",0,617
That Sandy had lied suggested.,1,889
"Most columnists claim that a senior White House official has been briefing them, and the newspaper today reveals which one.",1,774
"Max seemed to be trying to force Ted to leave the room, and Walt, Ira.",1,357
What did you ask who saw?,1,582
He likes cookies and he hates crumb cake.,1,928
The socks are ready for for you to put on to be planned.,1,264
John counted on Bill to get there on time.,1,118
