carat,cut,color,clarity,depth,table,price,x,y,z
0.91,Premium,I,SI2,63.6,60.0,3469,5.2,5.42,3.76
0.68,Very Good,F,SI2,63.1,57.0,3659,4.61,4.73,3.22
0.57,Very Good,E,VS1,61.6,58.0,620,5.93,3.84,3.14
0.6,Very Good,I,VVS1,59.9,57.0,4949,5.74,5.99,2.21
1.72,Premium,J,VS1,62.1,59.0,8881,4.55,5.81,3.39
0.55,Very Good,F,VS2,59.3,56.0,1415,4.71,6.51,3.82
0.33,Ideal,I,VS1,64.1,56.0,10118,6.28,4.04,3.77
0.97,Very Good,D,SI2,60.5,56.0,991,7.87,5.35,4.92
0.41,Ideal,F,VVS2,62.5,54.0,1020,6.24,5.83,4.55
0.82,Ideal,D,SI2,61.5,63.0,1617,6.78,7.35,2.86
0.64,Good,G,SI1,59.3,61.0,958,5.42,6.94,4.02
0.76,Ideal,H,SI2,61.7,59.0,693,5.76,4.41,3.08
1.56,Very Good,H,VS1,62.4,57.0,1200,5.46,6.45,3.66
0.81,Good,F,VVS1,62.8,58.0,473,6.58,4.81,3.2
0.55,Very Good,H,VS1,63.2,55.0,2998,5.41,4.9,3.05
0.86,Ideal,F,VVS1,62.1,55.0,3016,5.72,6.97,2.6
1.78,Very Good,H,VVS2,61.2,55.0,1433,6.22,4.67,2.81
0.66,Very Good,H,SI1,62.6,60.0,9314,6.33,5.23,3.68
0.44,Fair,F,SI2,62.3,58.0,1157,6.28,6.35,2.96
0.74,Ideal,G,SI1,62.2,58.0,2021,6.78,4.53,3.6
0.86,Very Good,H,VS2,60.7,59.0,1781,5.81,5.98,4.18
0.62,Ideal,G,SI1,59.7,58.0,18823,5.47,5.1,3.44
0.21,Very Good,G,VVS2,59.3,63.0,2857,5.79,6.95,3.93
1.54,Ideal,I,SI2,61.4,61.0,326,5.32,6.94,3.43
0.8,Ideal,F,VS2,61.5,56.0,4958,6.17,7.31,5.32
0.61,Ideal,I,SI1,59.4,57.0,2549,4.94,4.13,3.66
0.54,Premium,I,SI2,58.0,59.0,6545,6.12,5.54,2.61
0.2,Ideal,H,VS1,62.9,61.0,698,7.5,5.82,3.09
1.56,Very Good,J,VVS2,59.7,58.0,9463,5.87,5.82,2.32
0.49,Ideal,H,VS1,61.8,57.0,15516,4.47,4.93,4.31
0.71,Very Good,E,SI2,62.6,57.0,1053,6.06,4.19,2.5
0.87,Ideal,I,IF,62.9,57.0,326,5.42,6.61,3.28
0.87,Very Good,J,VS2,60.6,55.0,2549,6.06,5.84,3.4
0.64,Premium,D,SI1,70.6,58.0,11422,4.9,4.0,2.91
0.44,Very Good,G,SI2,63.0,61.0,4210,6.46,5.18,1.75
0.84,Premium,I,SI2,63.8,61.0,823,7.84,6.67,2.83
0.58,Ideal,I,SI1,60.4,54.0,12206,7.88,8.39,5.03
1.02,Fair,E,I1,63.8,56.0,2210,5.86,5.57,4.22
0.37,Very Good,G,VS1,61.7,59.0,456,5.73,5.38,3.38
0.97,Very Good,I,SI1,62.5,61.0,5407,4.94,6.21,3.88
0.55,Premium,G,SI1,61.9,58.0,3610,6.28,5.29,3.49
1.12,Ideal,D,SI2,62.7,57.0,1158,4.87,6.45,3.44
0.76,Good,J,SI2,61.2,59.0,18475,6.16,6.07,1.88
0.63,Premium,G,VS1,65.3,58.0,6429,3.96,5.68,4.0
0.86,Premium,H,VS2,59.9,58.0,691,5.8,6.3,3.6
0.87,Good,I,VS1,63.3,53.0,3492,6.59,5.58,5.27
0.9,Premium,E,VS2,63.0,58.0,1005,6.04,4.71,4.86
1.32,Good,I,SI1,55.0,60.0,326,7.39,6.36,3.81
1.19,Premium,I,SI2,61.8,58.0,3728,5.19,6.36,3.65
0.3,Very Good,E,VS2,63.6,55.0,2352,4.09,5.98,4.07
1.45,Premium,H,I1,62.5,55.0,1864,5.43,4.99,3.41
1.05,Good,I,VS2,63.1,55.0,794,5.91,5.35,2.85
0.69,Fair,F,VS2,61.6,58.0,2719,5.57,6.25,4.46
0.79,Very Good,G,VVS2,60.2,59.0,1664,3.12,6.06,3.86
0.59,Ideal,H,VS1,60.2,62.0,15094,5.58,5.03,1.76
0.26,Very Good,H,VVS2,59.4,59.0,7222,6.5,5.31,3.01
1.35,Ideal,E,VVS1,59.5,58.0,5258,5.51,8.42,3.96
0.77,Premium,F,VS1,62.7,54.0,2256,6.56,5.78,4.55
2.03,Very Good,E,SI2,60.0,56.0,1001,4.16,3.62,3.01
2.14,Very Good,H,VVS2,62.1,57.0,4916,3.63,4.97,3.03
0.8,Premium,G,VS1,58.6,55.0,918,7.26,6.17,2.71
0.32,Premium,J,SI2,61.3,59.0,1061,5.58,6.99,1.73
0.27,Ideal,I,SI2,62.8,59.0,1049,5.54,5.76,3.66
0.25,Fair,D,SI1,61.6,55.0,1266,6.29,5.96,2.72
1.35,Very Good,H,VS2,63.0,61.0,2347,4.5,5.53,4.83
1.98,Ideal,F,SI1,59.8,61.0,2272,5.03,4.75,4.36
0.43,Good,G,VVS2,62.4,56.0,4332,5.93,4.47,2.57
1.03,Ideal,H,SI2,61.0,58.0,1216,5.91,6.37,2.43
1.26,Very Good,J,VS2,61.6,56.0,14194,5.61,5.31,3.72
2.17,Good,H,SI2,63.1,59.0,457,6.97,4.91,3.38
0.7,Very Good,G,SI2,59.2,64.0,5999,3.46,5.37,3.89
1.73,Very Good,G,SI2,58.0,60.0,17258,5.93,6.01,3.0
0.68,Very Good,F,SI1,60.3,57.0,1090,4.62,7.08,4.38
1.65,Fair,J,SI1,61.2,56.0,8635,5.5,6.75,3.86
0.47,Premium,F,SI2,61.2,56.0,2547,5.18,3.82,3.34
0.46,Ideal,F,SI1,60.7,62.0,9103,7.59,6.47,4.2
1.01,Ideal,D,VS1,60.7,55.0,538,5.8,4.66,3.69
0.88,Fair,G,SI1,61.5,57.0,1435,5.96,5.45,3.9
1.34,Ideal,I,VS1,61.8,60.0,17686,4.74,5.66,2.91
0.2,Very Good,H,VS1,60.2,58.0,326,4.21,6.83,4.01
0.52,Premium,E,VVS2,62.5,57.0,1413,6.17,5.15,3.2
0.83,Good,E,SI2,63.1,61.0,443,6.77,5.81,4.32
0.46,Ideal,E,IF,59.0,60.0,1908,5.28,3.69,3.15
0.63,Very Good,I,VS1,62.2,60.4,1149,7.03,5.89,4.24
0.32,Very Good,G,IF,62.2,61.0,4825,5.48,6.52,4.4
0.38,Very Good,E,SI2,61.9,53.0,326,6.96,5.24,4.3
0.59,Ideal,F,VVS2,62.3,57.0,1130,5.0,5.32,3.44
0.82,Good,H,SI1,60.1,55.0,6156,6.8,5.86,3.87
0.76,Premium,F,VVS1,62.9,57.0,5105,5.77,6.56,4.74
0.89,Ideal,J,SI2,61.2,55.0,6801,4.85,7.13,3.71
1.73,Premium,F,IF,62.7,60.0,859,6.74,6.01,3.07
0.34,Premium,I,SI1,61.4,57.0,1009,7.27,4.41,4.92
1.09,Premium,E,SI1,63.1,59.0,1047,5.2,2.75,2.3
1.0,Very Good,F,VVS1,62.7,60.0,1388,5.4,5.34,3.1
0.51,Ideal,G,IF,61.5,56.0,2973,3.96,6.94,3.07
0.66,Premium,G,IF,61.4,60.0,10261,4.29,4.62,3.31
1.43,Very Good,H,SI1,63.7,58.0,2412,4.17,5.16,3.85
1.38,Very Good,E,VS1,61.0,54.0,413,5.71,4.79,3.69
1.68,Premium,J,VS1,60.1,60.0,6992,5.9,6.78,3.4
0.28,Ideal,G,VVS2,60.4,55.0,326,6.34,4.75,4.63
0.4,Premium,H,VS2,62.0,58.0,18823,6.78,4.47,2.88
0.95,Fair,F,SI1,61.6,60.0,3163,6.22,3.28,2.9
0.63,Premium,D,VS2,60.9,62.0,423,4.69,6.58,3.41
1.18,Good,H,VVS1,62.3,58.0,1163,6.2,5.17,3.52
0.66,Premium,E,VS1,60.9,57.0,1089,4.31,5.51,2.34
1.05,Premium,H,VS2,60.5,59.0,3415,6.38,4.54,3.64
1.67,Premium,E,VVS2,61.4,55.6,564,5.8,6.4,3.0
0.85,Very Good,G,VS2,59.6,63.0,4258,5.75,5.19,3.19
0.69,Very Good,J,VVS2,61.9,56.0,4100,3.81,5.85,5.1
1.63,Premium,D,VS1,58.2,58.0,712,5.74,4.6,4.05
0.64,Ideal,H,SI1,60.3,59.0,2039,4.82,5.9,2.98
0.33,Very Good,D,VVS1,60.5,59.0,1931,7.14,6.13,4.28
0.51,Premium,I,VS1,60.0,55.0,326,7.15,5.97,3.47
0.54,Premium,F,IF,61.1,57.0,3391,5.73,6.05,4.7
0.48,Premium,G,SI2,69.0,56.0,1051,5.29,5.87,4.58
0.27,Very Good,E,VVS1,60.2,60.0,1528,6.06,4.51,2.94
1.01,Premium,I,SI1,58.2,59.0,1455,6.12,4.1,2.24
1.12,Ideal,G,VVS2,62.8,53.4,6400,4.11,2.7,3.11
1.15,Ideal,F,VS1,59.2,58.0,6232,4.67,6.57,4.06
0.59,Ideal,G,IF,61.5,57.0,1606,6.79,6.77,3.43
0.22,Very Good,H,VVS2,61.6,56.0,3772,5.91,3.68,4.27
1.32,Very Good,I,SI2,63.2,57.0,3964,6.74,7.91,2.24
1.75,Ideal,F,SI1,64.2,54.0,2186,5.23,4.25,2.85
0.69,Fair,F,VVS2,61.1,57.0,8700,7.02,6.11,3.7
0.27,Very Good,E,VS1,62.0,55.0,4534,6.01,7.37,3.64
0.62,Ideal,E,SI1,64.5,56.5,1467,5.58,7.52,3.24
0.67,Very Good,E,VS1,61.9,56.0,1345,6.39,6.16,3.67
1.41,Premium,E,VVS2,63.5,58.0,1560,5.99,6.38,3.8
0.63,Very Good,E,VS2,61.6,57.0,1993,7.49,4.18,4.28
1.4,Ideal,E,VS2,63.3,58.0,872,6.58,5.48,3.1
1.21,Premium,G,VVS2,61.9,55.0,6411,6.07,5.32,4.22
0.6,Ideal,F,VVS2,61.2,58.0,2874,6.2,5.13,4.03
0.59,Very Good,H,VS2,62.4,53.0,9613,7.35,6.27,3.35
0.37,Very Good,I,SI2,63.2,60.0,1856,4.75,3.98,3.8
2.11,Ideal,J,SI2,62.1,56.0,3052,4.21,6.32,2.31
0.62,Ideal,F,VS1,62.6,59.0,450,6.74,5.77,3.89
0.59,Very Good,J,VVS2,61.1,64.0,10372,8.25,6.43,3.15
0.41,Premium,D,SI2,59.5,63.0,9353,6.29,5.34,3.97
0.79,Fair,I,VS1,59.9,58.0,3923,2.7,4.47,4.14
0.71,Ideal,G,VS2,61.1,55.0,8676,6.85,6.43,2.6
0.38,Fair,J,VS1,59.4,57.0,586,5.56,5.14,3.61
0.62,Ideal,E,VS1,60.5,55.3,1331,4.73,6.75,2.92
0.46,Ideal,D,SI2,63.0,55.7,11746,4.15,5.26,3.27
0.87,Premium,F,VVS1,59.9,64.0,1651,5.28,3.84,3.55
0.45,Premium,G,VVS2,62.5,60.0,488,7.87,6.25,3.03
1.42,Premium,I,SI2,63.0,57.0,3631,5.18,4.6,3.7
0.67,Ideal,G,VS2,62.2,62.0,10696,6.55,6.37,2.99
0.88,Very Good,F,SI2,58.3,62.0,3000,6.88,4.76,3.85
2.25,Premium,H,VS1,62.0,57.0,1939,7.18,6.2,3.67
0.27,Good,D,SI1,60.3,53.0,2362,6.6,4.89,3.75
0.56,Good,I,VS1,62.6,59.0,2489,4.37,5.51,3.19
0.66,Very Good,E,VS1,59.4,56.0,467,4.79,5.32,3.96
1.45,Good,H,IF,61.7,57.0,2447,5.25,6.07,3.88
1.26,Premium,H,VS2,62.4,57.0,7194,5.44,5.21,3.67
0.69,Premium,F,VS2,63.3,55.0,1598,6.23,7.17,3.18
0.41,Premium,J,VS1,62.2,59.0,2420,4.93,6.71,4.19
1.35,Good,H,VVS2,61.1,57.0,8425,4.9,5.8,3.34
1.26,Ideal,F,VVS2,61.7,59.0,9228,6.9,8.85,4.59
0.83,Ideal,F,SI2,62.9,59.0,1303,6.39,5.37,4.28
0.73,Ideal,E,SI2,63.6,55.0,5755,6.19,6.84,4.05
0.34,Premium,E,IF,60.7,59.0,348,5.57,6.64,3.47
0.6,Premium,D,SI2,60.6,56.0,4429,5.8,6.7,3.11
0.37,Ideal,F,VVS2,67.6,61.0,1237,6.31,5.85,2.85
0.62,Very Good,H,VVS2,62.0,59.0,3536,7.14,5.19,3.92
0.76,Very Good,G,VVS2,62.9,61.0,2963,6.97,5.49,3.31
0.37,Premium,E,VVS2,61.4,59.0,1390,4.19,6.93,3.75
1.04,Very Good,I,VS2,61.2,57.0,18823,5.02,6.05,2.17
0.49,Fair,F,VS2,62.6,55.0,2750,3.52,4.28,3.13
0.31,Very Good,E,SI2,58.8,59.0,910,6.04,5.28,3.69
0.99,Premium,I,SI1,60.6,59.0,4046,7.95,7.49,4.17
0.39,Very Good,J,SI2,63.2,62.0,2806,7.11,5.83,3.83
0.98,Premium,E,VS1,62.2,57.0,2579,4.99,6.51,3.55
0.44,Premium,E,SI1,59.7,61.0,4884,5.05,5.55,3.03
0.96,Very Good,G,VS2,59.8,57.0,1384,4.86,6.81,4.85
0.53,Fair,G,SI1,63.2,57.0,4104,4.9,7.02,3.12
2.0,Premium,H,VVS1,61.2,61.0,1609,4.87,7.23,4.17
0.62,Ideal,F,VS1,59.9,54.0,4328,5.79,5.04,3.44
0.44,Fair,G,VVS2,60.8,57.0,850,8.28,8.42,3.2
1.45,Fair,J,VVS2,63.0,56.0,2762,5.52,6.98,4.0
1.04,Very Good,I,SI2,58.8,54.0,10180,4.02,5.34,2.93
0.84,Premium,G,SI1,60.6,54.7,2182,5.05,7.58,5.08
0.83,Very Good,J,SI2,60.0,56.0,2661,5.73,6.65,3.81
2.24,Ideal,G,VVS2,62.5,60.0,5331,5.46,8.08,2.73
1.01,Very Good,D,VS1,63.7,54.0,1954,4.96,4.92,3.45
0.64,Premium,D,VS1,59.8,59.0,12655,5.33,5.06,3.86
1.75,Very Good,G,SI1,59.4,62.0,2481,5.0,4.43,3.85
1.68,Premium,H,SI1,66.3,60.0,8003,4.92,5.06,2.81
0.7,Fair,H,I1,61.4,56.0,8144,6.38,6.88,2.83
0.33,Premium,H,VS1,63.1,61.0,339,7.03,4.23,2.88
0.89,Very Good,I,VS2,61.5,58.0,4232,7.14,5.37,4.07
1.39,Very Good,I,VVS2,63.6,56.0,6937,5.97,6.53,2.98
1.19,Very Good,I,VS2,61.8,61.0,1245,5.65,5.88,4.48
0.88,Fair,H,SI1,62.9,60.0,5676,6.61,5.22,3.7
0.58,Premium,I,SI1,63.1,56.0,3561,4.33,7.32,3.99
0.58,Fair,I,SI2,62.4,57.0,9280,6.08,6.53,4.17
0.35,Premium,G,VS1,63.2,55.0,2059,6.49,7.9,4.27
0.55,Premium,D,VS2,62.1,58.0,5774,6.81,6.28,2.68
1.05,Premium,G,IF,62.2,57.0,1107,4.62,4.35,1.24
0.98,Very Good,E,VS2,62.2,58.0,334,3.72,3.59,4.54
1.85,Very Good,I,VS1,61.9,56.0,2731,7.39,4.96,2.56
0.51,Very Good,G,SI1,56.6,58.0,4284,7.71,7.28,2.82
0.58,Premium,E,VS1,61.4,59.0,759,6.5,5.45,3.78
0.72,Very Good,D,VS2,60.1,59.0,1483,6.25,5.93,3.8
0.63,Good,I,VS1,60.4,56.0,8852,7.55,7.3,3.55
1.04,Ideal,F,IF,60.2,58.0,3393,5.92,7.43,3.19
1.4,Premium,D,VVS2,59.5,55.0,1137,6.69,6.44,3.04
1.26,Very Good,E,VS1,60.6,55.1,7442,5.13,6.82,4.23
0.6,Fair,F,VS1,64.0,55.0,1483,6.08,5.23,2.78
0.7,Premium,F,SI1,61.5,62.0,1153,6.78,5.76,3.82
1.09,Premium,J,VVS2,63.0,56.0,4790,6.2,4.65,4.96
0.29,Very Good,F,SI1,62.2,58.0,2740,6.66,4.97,4.45
0.83,Premium,H,VS2,60.8,61.0,1174,3.82,6.31,3.83
0.36,Very Good,E,SI1,60.3,59.9,913,5.96,4.37,3.46
0.47,Premium,G,I1,61.2,62.0,819,4.8,5.36,3.38
0.28,Premium,D,SI2,60.9,60.0,378,4.8,6.16,4.35
0.32,Fair,G,SI2,63.2,58.0,2930,5.66,4.95,4.02
0.55,Very Good,I,SI2,62.0,61.0,2738,4.64,5.81,3.95
1.68,Very Good,D,SI1,60.4,57.0,1602,5.78,6.55,3.52
1.74,Premium,F,VVS2,61.6,57.0,4832,7.03,6.67,2.71
1.22,Ideal,F,VS1,61.0,56.0,1349,4.92,5.21,2.94
0.52,Very Good,G,VS1,62.8,60.3,5147,7.15,6.03,3.97
1.16,Very Good,H,VS1,61.5,57.0,1408,4.67,4.35,3.56
0.94,Good,F,VS2,61.5,55.0,16798,6.2,6.37,4.61
2.37,Ideal,H,SI1,58.5,57.0,792,5.1,5.23,5.02
0.9,Premium,I,SI1,62.4,54.0,16768,5.62,5.98,2.54
0.51,Very Good,F,VS1,61.9,57.0,674,5.31,6.65,3.53
1.38,Very Good,E,VS2,62.4,58.0,17336,6.11,5.82,3.13
0.2,Very Good,G,VS2,62.2,56.0,2500,5.79,4.81,3.51
0.57,Very Good,F,VVS1,60.4,58.0,494,6.9,5.82,4.85
1.11,Fair,F,I1,62.2,57.0,4006,7.09,5.78,2.99
0.41,Ideal,G,VS2,60.8,58.0,979,8.12,7.44,2.62
3.45,Ideal,J,VS1,63.0,54.0,649,6.05,6.28,3.3
0.7,Very Good,D,SI2,59.0,60.0,6917,5.85,6.96,3.84
0.35,Fair,E,VS2,63.5,60.0,2675,5.23,2.72,3.6
1.14,Premium,J,VS2,60.9,57.0,5237,5.07,5.15,3.46
0.52,Premium,H,IF,61.8,61.0,926,6.26,4.15,4.01
0.72,Fair,E,SI2,61.4,59.0,13206,5.74,7.16,4.4
1.73,Premium,F,IF,62.4,56.0,4875,5.36,4.96,2.08
0.41,Good,I,SI1,63.7,61.0,2566,6.55,5.08,2.91
0.45,Ideal,G,IF,59.4,61.0,1221,6.55,3.35,3.25
0.76,Ideal,E,SI1,64.7,55.0,1608,6.34,4.83,2.62
0.8,Ideal,H,SI1,61.3,57.0,1660,7.25,5.14,1.9
1.07,Very Good,G,SI1,63.0,61.0,4392,6.16,6.07,2.84
1.95,Fair,G,VS2,63.1,62.0,1815,5.08,5.58,2.66
0.37,Ideal,I,SI2,61.4,58.0,2596,6.3,5.29,2.77
0.44,Very Good,H,SI1,60.5,58.0,889,6.09,6.33,3.24
0.56,Fair,E,SI1,63.9,57.0,774,3.85,4.75,2.27
0.79,Very Good,E,VS1,62.2,56.0,2594,5.47,5.66,3.09
0.71,Premium,D,SI2,61.3,62.0,2075,4.41,6.16,4.04
0.59,Very Good,G,SI1,61.4,61.0,1377,6.33,4.21,2.8
0.49,Ideal,G,VS1,59.8,58.7,4626,4.93,6.4,3.1
0.31,Good,G,SI2,62.0,58.0,2748,6.88,6.02,3.46
0.82,Good,H,SI1,61.0,57.0,6153,4.68,5.82,3.64
0.47,Premium,E,VS1,60.8,62.0,2533,5.82,3.42,3.98
1.16,Good,F,SI2,61.6,61.0,720,3.81,4.17,2.79
0.68,Very Good,E,SI2,62.9,65.0,1182,6.08,6.08,2.49
0.53,Ideal,G,VS1,61.7,53.0,1119,7.87,7.25,3.18
0.26,Very Good,G,SI1,60.4,58.0,6805,4.57,4.74,1.88
0.32,Very Good,E,VS2,61.2,60.0,7632,7.27,7.27,3.54
0.3,Very Good,F,SI2,61.4,54.0,1264,3.35,5.19,3.69
1.29,Ideal,G,VS2,62.5,58.0,7772,4.39,6.23,3.58
0.53,Fair,E,SI1,62.5,55.0,3935,5.86,3.72,2.2
1.25,Premium,H,VS2,60.8,54.0,8305,4.4,7.4,3.02
1.19,Premium,F,SI1,60.0,63.0,1485,6.81,7.44,2.65
0.62,Premium,F,VS2,59.2,62.0,5291,5.34,4.08,3.62
0.46,Ideal,D,SI2,61.7,53.0,5155,4.66,7.47,3.27
0.21,Very Good,I,VVS2,61.8,59.0,1965,5.79,5.3,2.46
0.97,Ideal,F,SI1,60.6,53.9,2207,6.38,6.7,2.61
0.23,Fair,F,VS2,61.0,62.0,3318,6.36,5.38,2.58
0.26,Ideal,F,IF,61.2,56.0,2258,6.23,6.93,3.92
0.25,Premium,D,SI1,60.0,60.0,3138,5.77,5.05,3.77
0.48,Premium,F,SI1,62.5,58.0,3482,4.58,5.97,3.38
0.67,Premium,G,VS2,63.8,61.0,1762,5.34,3.85,3.36
0.71,Very Good,H,VVS2,62.5,60.0,726,3.66,5.87,4.2
1.02,Premium,E,SI1,60.4,61.0,1125,5.92,5.26,4.49
1.25,Premium,I,VS2,63.1,59.0,2768,5.7,5.01,3.14
0.34,Premium,G,VVS1,61.5,53.1,3077,5.78,6.97,3.91
0.57,Very Good,F,IF,61.6,55.9,475,4.83,5.85,3.53
0.56,Premium,G,SI1,59.3,57.0,9865,6.13,4.21,3.39
0.58,Very Good,D,SI2,60.3,59.0,326,5.63,6.28,3.95
0.74,Very Good,I,VS2,62.5,56.0,9342,4.9,5.05,3.84
1.23,Very Good,D,VS1,63.2,60.0,17911,5.52,3.11,3.86
1.19,Premium,H,VS2,62.4,61.0,2501,5.3,7.02,3.33
1.31,Very Good,F,VS1,61.3,62.0,1510,3.95,3.45,2.88
1.07,Fair,J,SI2,63.1,58.0,2168,6.42,6.76,3.22
0.69,Ideal,E,SI2,63.2,55.0,631,5.85,6.06,4.35
1.64,Very Good,G,SI1,61.8,57.0,2279,4.12,6.4,4.38
0.46,Ideal,G,VS2,64.0,59.0,457,6.13,5.07,3.43
1.06,Good,I,SI2,61.6,55.0,10096,3.41,6.29,4.7
0.56,Premium,D,VVS2,61.4,62.0,6459,5.97,6.24,4.4
1.16,Ideal,F,VS1,62.3,56.0,3575,6.39,5.84,4.03
0.42,Good,F,I1,59.6,56.0,3912,6.95,5.94,3.7
0.43,Fair,E,VS2,60.3,56.0,2322,3.95,5.69,3.67
0.66,Very Good,E,VS1,62.0,59.0,694,5.65,6.67,1.7
0.66,Premium,E,SI1,61.9,57.0,1629,7.05,4.94,2.93
0.8,Very Good,D,VS2,61.2,59.0,1941,7.8,6.82,3.73
0.51,Ideal,E,VVS2,61.4,60.0,681,7.13,6.05,3.85
0.2,Premium,I,VS2,63.0,58.0,4695,5.32,4.8,4.28
1.03,Premium,H,SI1,59.9,60.0,5685,6.15,6.41,2.46
1.05,Premium,G,VS2,62.1,61.0,14565,4.72,4.86,4.29
0.94,Premium,H,SI2,66.3,57.0,852,7.74,4.78,4.04
0.42,Very Good,D,VS1,62.6,60.0,2747,5.68,6.59,3.15
1.14,Ideal,E,VS2,63.3,61.0,653,4.21,5.0,2.63
1.04,Premium,G,VVS2,57.1,54.0,6012,4.18,2.74,2.51
1.32,Ideal,J,SI1,63.3,55.0,4304,6.35,2.92,2.73
0.42,Ideal,E,SI1,66.0,59.0,551,5.28,4.85,3.25
0.87,Premium,E,SI2,62.5,58.0,712,5.62,4.89,3.6
0.67,Very Good,H,VVS1,62.0,59.0,8678,6.66,6.96,5.64
0.47,Very Good,H,VVS1,62.2,58.0,4030,6.42,7.81,4.15
0.49,Good,G,VS1,63.4,56.0,1701,6.34,5.76,3.05
0.57,Very Good,F,VS2,62.4,53.0,2031,8.4,4.44,4.2
1.03,Good,I,VS2,61.2,58.0,1611,6.08,4.37,3.14
1.1,Ideal,H,VVS2,63.2,63.0,2127,7.07,5.35,4.57
0.58,Premium,G,VS2,61.2,59.0,2783,4.51,5.54,3.02
0.39,Premium,G,VS2,62.7,60.0,2859,5.89,3.35,3.94
0.61,Premium,J,SI2,62.7,60.0,5818,5.7,4.37,3.13
1.44,Good,F,VS2,60.3,53.0,875,4.08,6.56,4.69
0.7,Very Good,F,VS2,60.2,58.0,924,5.07,5.99,3.59
0.65,Ideal,E,VS2,64.4,61.0,5221,4.24,5.55,4.76
0.95,Ideal,H,VS1,62.1,60.0,2110,4.79,5.88,3.01
0.7,Premium,I,SI2,58.9,61.0,5447,5.45,4.91,3.8
0.69,Very Good,D,SI1,62.3,58.0,326,5.93,4.97,3.07
0.34,Premium,H,SI1,62.6,50.0,12013,5.83,4.0,2.85
0.9,Very Good,E,VS2,62.7,59.0,959,5.73,6.5,3.79
0.59,Fair,F,I1,63.7,58.0,586,5.73,5.28,3.41
1.62,Good,F,SI1,66.9,54.0,1081,6.37,6.2,2.83
0.29,Very Good,G,VS2,61.4,60.0,1880,3.62,6.18,5.05
0.55,Premium,G,VS2,59.7,55.4,877,3.65,6.89,2.43
0.4,Very Good,E,VVS1,62.4,57.0,2060,6.35,6.12,3.31
1.14,Good,H,VS2,60.1,53.6,5630,5.74,3.96,2.8
0.32,Ideal,D,SI1,60.4,56.0,528,6.84,4.51,3.98
1.63,Good,H,SI2,61.5,56.0,2310,5.77,5.44,3.34
0.36,Ideal,G,SI2,61.2,62.0,5829,5.64,5.23,4.35
1.17,Premium,E,VS2,61.5,61.0,10290,6.2,8.64,4.93
0.76,Ideal,F,VS2,61.8,59.0,5444,5.0,4.86,4.85
0.72,Ideal,G,VS1,60.9,56.0,432,4.74,6.09,3.82
0.41,Ideal,G,IF,62.6,62.0,4698,7.85,4.98,2.59
0.91,Fair,I,VS1,62.8,59.0,4588,4.23,3.87,4.38
0.39,Premium,F,SI1,58.4,57.0,2013,5.93,6.18,3.86
0.68,Ideal,E,SI2,60.5,59.0,6337,5.25,5.86,4.0
0.68,Very Good,F,VS2,63.3,59.0,8122,5.61,5.82,5.21
0.55,Good,G,VS2,61.3,57.0,1491,5.41,5.41,3.17
0.68,Ideal,J,VS1,61.0,60.0,7938,4.93,5.7,3.46
0.31,Very Good,H,VS1,62.8,63.0,9245,4.74,7.56,3.54
0.65,Good,G,VS1,60.9,65.0,1039,5.03,5.7,3.36
0.39,Ideal,E,VS1,61.8,53.0,15547,6.25,5.98,3.14
0.2,Premium,I,VS2,62.4,56.0,1143,7.24,5.73,4.01
1.39,Ideal,H,VS2,63.2,59.0,1459,4.79,3.87,3.98
1.35,Very Good,H,I1,61.1,54.0,719,7.34,5.98,1.84
0.47,Very Good,F,SI2,62.3,59.0,4034,5.45,7.19,4.08
0.2,Very Good,H,VVS2,62.7,61.0,1146,4.96,5.74,4.24
1.3,Ideal,I,VVS2,60.0,59.0,14518,5.41,6.22,3.68
1.4,Premium,G,VS1,61.0,59.0,1323,5.3,3.85,2.47
0.3,Ideal,F,SI2,59.4,60.0,1189,6.22,4.39,4.19
0.27,Good,D,SI1,61.8,60.0,4938,5.02,4.22,3.87
0.41,Fair,E,VS2,62.5,55.0,5596,6.37,6.09,4.54
0.95,Very Good,F,SI2,63.1,55.0,326,7.56,6.63,4.4
0.65,Ideal,H,VVS1,61.7,56.0,1659,6.51,6.67,3.54
1.39,Ideal,I,VS2,59.6,58.0,2864,6.73,5.05,3.18
0.88,Ideal,F,VVS1,57.7,54.0,5306,5.27,7.24,4.17
0.94,Ideal,I,VS2,63.2,58.0,326,4.36,5.51,3.68
0.85,Ideal,J,VS2,61.9,60.0,4242,5.91,5.19,2.28
1.07,Ideal,F,SI2,63.6,64.0,850,5.73,4.49,3.81
0.76,Ideal,H,VS1,59.4,60.0,1749,4.12,5.42,4.27
1.33,Ideal,J,VS1,62.0,58.0,326,7.07,4.98,3.05
0.33,Good,J,SI2,62.4,57.0,6370,5.06,4.79,3.17
0.73,Good,G,VVS1,61.4,57.0,1988,4.72,9.01,3.09
1.71,Very Good,J,VS2,61.6,61.2,481,6.45,5.92,4.03
1.57,Ideal,I,VS1,59.7,60.0,13575,4.91,5.32,3.66
0.33,Fair,F,SI2,60.7,57.0,803,4.32,4.99,3.39
0.48,Premium,G,SI1,60.2,56.0,5373,5.96,4.0,3.65
0.9,Good,G,SI2,60.7,61.0,391,4.92,6.87,3.44
0.62,Good,G,IF,60.6,58.0,4431,6.94,3.47,3.1
0.48,Ideal,G,SI1,60.1,56.0,676,5.02,6.34,4.09
