carat,cut,color,clarity,depth,table,price,x,y,z
0.56,Very Good,E,VS2,62.5,59.5,3688,4.9,3.5,4.16
1.38,Very Good,G,SI1,59.6,60.0,460,4.68,5.65,4.57
0.97,Good,J,IF,60.9,54.0,1369,6.65,6.64,4.75
0.38,Very Good,E,SI1,62.9,57.0,1078,4.24,6.71,4.39
0.56,Ideal,E,SI2,60.0,56.0,6291,5.15,3.86,3.49
0.69,Very Good,D,SI1,60.7,58.0,620,5.81,4.18,4.18
0.56,Ideal,I,SI2,60.8,54.0,1732,5.58,6.67,2.78
0.34,Premium,D,SI1,59.6,61.0,5531,5.82,6.64,4.05
0.45,Good,G,SI2,58.8,54.0,8596,4.92,6.59,3.59
1.17,Very Good,J,SI1,61.4,61.0,4406,5.86,6.29,2.71
0.4,Good,J,SI1,61.7,60.0,8246,6.51,2.72,3.83
0.79,Very Good,H,SI1,62.6,58.0,6366,5.04,5.62,2.87
0.76,Very Good,D,SI1,61.0,58.0,12760,7.77,5.02,3.98
1.81,Premium,H,IF,58.5,58.0,326,4.25,3.84,2.59
0.51,Very Good,E,VS1,62.7,59.0,1832,6.46,3.83,3.22
2.03,Premium,I,SI1,62.5,63.0,12469,4.97,4.31,4.23
1.75,Ideal,I,VVS2,61.8,54.0,793,5.0,4.74,3.48
1.05,Premium,F,SI1,61.0,60.0,2388,5.42,4.88,3.62
0.47,Very Good,G,VVS2,62.3,55.0,2552,5.24,5.96,2.98
0.58,Very Good,F,VS2,61.3,60.0,3045,5.87,6.11,3.25
0.29,Ideal,D,VVS2,60.8,58.0,18823,4.49,5.86,2.81
0.66,Very Good,I,SI1,62.5,58.0,1510,6.07,5.57,2.6
0.76,Premium,H,VS1,62.9,57.9,18823,4.67,5.38,4.03
0.41,Good,G,I1,62.9,55.0,1937,6.12,5.65,2.81
0.62,Good,I,SI1,65.9,55.0,3840,4.69,5.56,4.14
0.61,Ideal,G,VS1,62.4,53.6,1595,5.13,5.3,4.04
2.08,Good,H,SI2,61.4,63.0,480,6.24,5.44,3.56
0.81,Fair,I,I1,60.3,56.0,776,3.86,7.51,3.91
0.42,Very Good,E,SI1,62.5,54.0,803,5.11,4.73,2.61
0.68,Premium,E,SI1,61.2,56.0,860,4.69,5.34,4.1
2.04,Ideal,F,VS2,65.6,57.0,583,5.14,6.28,3.83
0.98,Very Good,H,SI1,62.0,56.0,3797,5.69,5.15,2.39
0.74,Premium,E,VVS2,61.9,59.0,510,6.09,4.97,4.79
0.96,Ideal,I,VS2,59.7,57.0,2277,7.09,4.19,3.29
0.57,Very Good,E,VVS1,61.8,59.0,10036,7.73,6.93,3.97
1.01,Ideal,I,SI2,61.1,62.0,16024,5.33,5.1,3.39
1.38,Very Good,H,SI1,63.9,56.0,4786,6.13,5.09,2.5
0.75,Very Good,H,VS1,62.9,58.0,2547,6.62,3.91,2.27
0.45,Fair,F,VS1,61.5,62.0,326,6.65,4.75,4.26
0.71,Good,E,SI2,62.7,62.0,446,4.54,7.02,4.44
0.72,Very Good,J,VS2,61.6,60.0,326,6.27,5.41,2.12
0.59,Premium,H,SI1,62.4,56.0,2473,6.09,6.31,3.47
0.28,Fair,D,SI2,65.6,63.0,4152,5.32,7.44,3.32
0.56,Premium,D,VVS1,62.5,56.0,2045,8.23,6.25,3.06
1.48,Good,J,VS2,60.3,59.0,4810,5.03,4.46,4.68
0.51,Ideal,I,VS2,60.0,57.0,6995,5.45,4.76,4.29
1.33,Very Good,H,SI1,60.4,57.9,1794,4.18,6.44,4.75
0.87,Ideal,G,VS2,62.6,59.0,3684,8.47,2.17,3.73
0.22,Very Good,G,SI1,62.2,62.0,11454,5.71,6.98,2.87
0.38,Very Good,D,SI1,59.0,63.0,1040,6.19,8.07,3.45
0.28,Very Good,I,VS1,57.5,58.0,2639,6.67,8.15,3.46
0.95,Very Good,E,VS1,66.5,63.0,2752,7.59,5.61,3.06
0.33,Good,H,VVS2,61.8,54.0,466,6.17,4.88,4.55
0.68,Very Good,D,VS2,60.1,62.0,404,5.24,3.87,4.21
0.41,Ideal,G,VS2,61.7,56.0,7982,5.54,6.48,2.95
0.45,Very Good,E,VS1,61.1,57.0,1219,5.63,6.06,2.49
0.47,Very Good,E,VS2,62.8,56.0,561,4.92,4.67,4.49
1.13,Good,H,VS2,62.4,57.0,1296,6.23,6.62,3.18
0.65,Fair,G,SI1,63.0,58.0,762,3.41,6.32,2.82
0.54,Ideal,G,SI1,56.6,57.0,698,4.92,5.57,2.41
0.86,Premium,G,SI2,65.5,53.0,4521,6.79,5.18,3.9
0.47,Premium,G,VS2,62.4,58.0,5881,3.15,4.56,3.99
0.74,Very Good,H,IF,58.8,55.0,1007,5.38,5.57,3.81
1.43,Ideal,I,VS2,63.5,55.0,3032,8.5,5.46,4.06
0.67,Very Good,H,VVS2,64.6,55.0,368,4.37,5.89,3.53
0.46,Premium,D,VVS1,60.5,59.0,2074,5.03,6.72,4.14
0.98,Good,H,SI1,61.5,61.0,11419,4.81,5.03,3.51
0.54,Premium,E,SI2,60.8,57.0,5104,4.87,6.04,3.37
1.06,Very Good,E,VS2,61.3,57.0,962,5.14,6.03,3.6
0.5,Very Good,F,VS1,65.8,63.0,1442,6.62,5.47,4.85
1.0,Ideal,I,I1,59.4,58.0,847,4.54,4.97,3.94
0.41,Very Good,D,SI2,62.5,64.0,3108,6.47,7.29,2.8
1.53,Good,G,SI1,62.0,58.0,4619,4.11,5.09,2.64
0.57,Good,E,VVS2,61.7,55.0,2626,5.23,5.98,4.88
0.6,Very Good,G,SI1,61.7,58.0,1763,5.8,7.21,3.71
0.43,Ideal,F,IF,63.1,61.0,1369,6.77,2.44,2.74
0.89,Ideal,J,VS1,60.0,59.0,4368,5.56,7.23,4.08
0.37,Very Good,G,SI1,63.3,56.0,6515,6.52,5.25,4.06
0.92,Very Good,F,VS2,59.2,59.0,4932,6.69,3.66,3.82
0.36,Very Good,G,SI1,61.6,55.0,376,7.03,4.87,4.88
0.37,Good,E,SI1,58.6,55.0,2161,5.58,5.54,3.29
0.58,Very Good,D,I1,58.7,62.0,4138,5.46,5.6,2.62
0.78,Very Good,E,VVS2,59.8,59.0,4750,4.22,5.73,3.92
1.12,Very Good,H,SI1,62.2,57.0,8558,3.61,4.31,3.11
2.36,Good,H,VS1,61.6,54.3,6113,5.88,6.53,4.3
0.91,Ideal,G,VVS1,59.5,54.0,2084,5.1,5.59,4.92
0.45,Premium,E,SI1,61.1,60.0,4750,5.67,2.81,4.07
0.35,Fair,D,SI2,62.8,62.0,1048,5.39,6.3,1.85
0.26,Very Good,G,SI2,61.8,61.0,6116,6.47,6.29,3.93
0.5,Very Good,G,VVS2,62.1,56.0,3556,6.94,5.99,3.54
0.36,Ideal,H,SI2,63.1,62.0,1230,6.65,4.87,2.9
0.54,Very Good,F,VS1,60.8,61.0,3875,5.93,5.16,3.33
0.97,Very Good,J,SI2,62.5,59.0,1724,5.21,7.49,4.83
0.64,Very Good,D,VS1,59.9,58.0,3571,6.98,4.91,2.91
1.05,Very Good,D,VS2,63.3,56.0,5911,5.51,6.36,4.03
1.0,Ideal,G,VS1,61.1,55.0,2299,5.24,4.0,2.78
0.83,Very Good,F,SI1,61.5,57.0,4956,5.97,4.75,3.67
0.46,Fair,E,SI2,61.3,54.0,3857,6.78,5.31,3.45
1.15,Good,F,VVS1,62.4,57.0,9818,4.37,5.25,4.35
1.33,Ideal,H,VVS2,61.1,58.0,5147,4.81,5.58,3.15
0.4,Very Good,G,VS1,63.6,62.0,2463,5.31,6.26,4.11
0.36,Ideal,G,SI2,62.4,57.0,4167,6.7,5.48,3.36
0.78,Ideal,H,VS1,61.2,60.0,3069,6.94,6.42,4.14
0.56,Premium,H,VS1,60.7,54.0,2580,4.07,7.12,3.56
0.61,Fair,E,SI1,59.9,59.0,1628,6.25,5.72,3.61
0.33,Premium,F,VS2,62.8,60.0,1603,6.13,4.99,3.59
0.31,Premium,F,VS2,67.0,56.0,4015,4.87,5.0,2.98
0.4,Ideal,F,SI2,62.3,59.0,7518,4.6,5.74,3.82
0.72,Very Good,F,VS1,60.6,56.0,1873,6.12,5.24,3.43
0.51,Very Good,I,I1,63.3,59.0,7410,4.79,6.11,3.34
0.9,Very Good,J,VS2,62.2,55.0,2780,6.31,6.24,3.5
0.2,Good,I,SI2,59.2,59.0,5149,4.7,6.49,3.08
2.33,Very Good,G,VS2,58.0,63.0,2352,4.84,4.58,2.61
0.77,Very Good,I,SI1,62.3,57.0,3457,6.11,5.75,3.09
0.47,Ideal,D,VS2,61.4,60.0,941,5.4,5.78,4.67
0.2,Very Good,I,VS1,63.5,60.0,1887,3.97,6.15,3.57
2.29,Ideal,H,SI1,58.8,60.0,2553,7.9,4.44,3.43
1.12,Premium,H,SI2,60.1,62.0,7152,7.79,6.28,3.32
1.4,Very Good,I,SI1,62.7,59.0,1045,6.41,5.27,3.59
0.37,Ideal,H,VS2,62.4,59.0,1645,6.65,6.17,4.95
0.5,Premium,H,SI2,63.0,57.0,2599,4.34,5.92,2.49
0.7,Very Good,D,SI2,62.7,57.0,1283,5.5,4.81,3.84
0.78,Premium,I,VVS1,63.4,53.5,4320,7.35,4.07,3.6
1.02,Very Good,H,VS2,62.0,57.0,18532,4.37,5.2,3.79
0.8,Ideal,I,SI1,61.7,58.0,9629,4.38,5.01,3.82
1.43,Premium,H,VS2,58.5,60.0,5540,6.6,4.99,2.65
2.56,Good,D,SI1,61.2,63.0,720,5.46,5.2,2.78
0.9,Very Good,G,VS1,62.5,56.4,1540,6.89,5.39,3.7
1.0,Ideal,F,SI2,62.4,62.0,1941,7.82,5.71,2.12
0.83,Premium,E,VS2,62.6,56.0,5739,6.11,6.35,3.41
0.39,Very Good,G,VS2,62.4,58.0,3615,6.04,4.33,2.74
0.64,Very Good,F,IF,62.6,56.0,7558,5.84,4.09,2.96
0.85,Very Good,D,SI1,60.3,58.0,2226,4.62,7.23,3.78
0.59,Ideal,I,VVS2,60.2,60.0,635,7.06,6.21,3.56
0.66,Ideal,E,SI2,59.3,60.0,1876,4.93,4.15,3.28
1.23,Good,H,VVS1,61.1,55.0,4260,5.77,5.2,3.78
1.31,Very Good,F,SI2,59.2,56.0,2575,6.48,5.2,3.17
0.63,Good,F,SI1,62.4,59.0,2033,7.31,6.39,3.94
0.62,Good,G,VVS1,62.9,56.0,3625,6.05,5.84,2.66
0.39,Very Good,D,VS2,62.0,57.0,4601,5.66,4.89,3.62
0.35,Very Good,G,VS1,60.0,56.0,7990,5.05,4.13,3.67
0.97,Premium,E,SI2,58.8,60.0,1768,5.94,5.44,4.28
0.47,Very Good,G,SI1,58.2,61.0,3303,6.98,4.39,5.1
0.4,Good,I,I1,63.1,58.0,8168,5.45,5.8,4.13
0.68,Good,H,SI1,59.2,57.0,932,4.52,6.01,4.6
1.54,Ideal,F,SI2,63.5,63.0,2597,4.56,7.45,2.95
1.36,Ideal,I,SI2,61.1,60.0,6048,4.16,7.66,3.42
0.6,Very Good,G,VS1,67.8,56.0,471,5.27,3.68,3.75
1.93,Ideal,H,SI1,61.5,62.0,3418,4.05,5.68,3.65
0.8,Premium,G,SI2,64.7,60.0,14875,6.23,4.54,3.37
0.65,Fair,I,SI2,61.9,58.0,4691,6.31,7.45,3.15
1.53,Ideal,G,VS1,71.8,61.0,1224,4.43,5.19,2.81
0.86,Very Good,J,VVS2,60.6,57.0,3168,4.73,8.52,3.86
0.74,Good,G,SI1,66.2,62.0,716,6.92,5.77,2.98
1.13,Premium,F,I1,58.1,58.0,3580,6.6,5.41,3.21
1.82,Fair,E,VS1,61.0,58.0,1405,4.33,6.0,3.61
1.43,Premium,E,VVS1,62.1,58.0,3443,6.47,7.36,2.32
0.8,Good,D,VS2,60.5,58.0,2289,6.87,6.56,1.91
0.39,Very Good,F,SI1,61.8,60.0,539,5.44,4.29,3.45
0.77,Premium,E,VS1,62.0,54.0,593,7.01,3.98,2.86
1.09,Very Good,G,VVS2,62.7,55.0,936,5.11,8.67,3.16
0.54,Very Good,D,SI1,58.9,60.0,1761,4.99,5.81,3.48
0.63,Very Good,E,VVS1,61.2,56.0,326,3.89,6.24,4.62
0.64,Very Good,H,SI1,59.9,56.0,1118,6.54,7.3,2.71
0.72,Fair,G,VS1,60.6,58.0,18823,5.37,6.4,2.63
0.3,Ideal,I,VS1,60.5,63.0,2790,6.88,4.63,4.44
0.92,Very Good,F,VVS1,63.8,57.0,1277,6.09,7.64,4.01
0.54,Very Good,D,SI2,62.8,53.0,3161,7.29,6.78,3.93
1.39,Very Good,I,IF,59.4,56.0,2978,3.94,7.54,3.11
1.13,Very Good,I,SI2,61.7,59.0,419,4.93,5.82,4.53
1.65,Ideal,I,VVS2,58.1,55.0,506,4.74,3.49,1.86
1.23,Premium,G,VVS2,67.0,58.0,7901,7.52,4.48,3.11
0.36,Very Good,D,VS2,62.7,54.0,1071,6.66,6.76,3.48
0.68,Very Good,D,VVS2,60.0,55.0,427,4.4,5.45,3.43
0.35,Premium,F,SI2,62.5,61.0,10620,5.17,7.08,3.92
0.38,Ideal,F,VVS2,62.5,57.0,1497,6.19,4.77,3.39
0.25,Very Good,F,IF,61.0,60.0,3261,7.02,4.81,2.81
0.95,Good,I,SI2,61.4,61.0,18823,4.88,4.78,1.96
1.31,Very Good,H,VS1,59.8,60.0,3186,4.55,6.78,3.58
0.62,Premium,D,VS1,62.0,54.0,2309,5.4,7.12,4.36
2.92,Premium,G,IF,63.5,53.0,2386,6.83,4.61,4.59
1.43,Very Good,H,SI2,63.5,62.0,1764,6.63,6.67,2.7
0.59,Very Good,H,SI1,59.2,57.0,3244,4.93,4.71,3.53
0.88,Premium,D,VS1,59.3,61.0,412,6.3,6.0,4.1
1.19,Good,E,VS2,62.5,61.0,951,6.41,6.64,3.15
1.18,Very Good,G,SI2,65.5,60.0,8776,6.75,4.78,3.08
0.93,Ideal,E,SI1,61.9,62.0,3639,5.18,6.63,2.4
0.63,Fair,F,VS2,62.3,54.0,2840,5.49,5.09,3.39
0.4,Ideal,F,VS2,62.0,55.0,3637,4.95,4.47,3.69
0.62,Very Good,G,IF,61.4,54.0,663,6.91,4.47,3.42
1.13,Ideal,E,SI1,62.1,60.0,2200,5.34,6.79,4.03
0.84,Good,F,VS2,58.1,60.0,6656,3.35,6.16,3.13
1.39,Ideal,I,VS1,61.6,54.0,5304,5.6,4.72,4.63
0.88,Very Good,G,VVS2,63.7,58.0,2001,5.44,6.45,3.6
0.5,Ideal,D,I1,59.5,58.0,939,8.39,6.77,3.51
1.9,Very Good,G,VVS1,60.3,60.0,1415,5.92,5.75,2.85
0.82,Ideal,I,SI2,62.6,59.0,10784,6.02,3.58,3.56
0.42,Ideal,H,VVS1,62.7,57.0,565,6.26,7.02,3.2
0.84,Very Good,D,VS2,61.6,64.0,4108,7.38,4.56,2.83
1.11,Premium,J,VS2,60.6,55.0,1575,7.31,5.43,4.58
1.69,Ideal,H,I1,62.3,56.0,2120,6.11,6.96,4.21
0.84,Very Good,E,VVS2,60.3,56.0,1669,5.88,5.56,3.0
0.51,Very Good,D,SI1,61.6,55.0,801,5.89,5.51,2.88
0.53,Premium,D,SI2,64.2,59.0,2551,5.7,7.15,2.02
1.25,Ideal,F,VVS2,61.1,55.0,2592,4.79,6.43,3.4
1.28,Very Good,I,SI1,61.1,59.0,1614,3.74,6.04,3.68
0.75,Ideal,I,SI2,61.4,56.0,2092,6.06,4.13,3.57
0.77,Very Good,D,VVS2,63.6,59.0,4450,5.48,5.93,2.75
1.61,Fair,H,SI1,58.8,58.0,1097,4.83,4.41,3.53
0.85,Ideal,G,VS2,62.6,62.0,18823,5.4,6.77,3.89
0.92,Ideal,G,SI1,61.6,57.0,381,4.49,7.14,3.68
0.5,Very Good,D,VS2,63.1,58.0,5350,4.2,5.84,3.97
1.05,Very Good,I,SI2,61.5,62.0,6979,4.88,5.71,2.9
2.08,Very Good,I,SI1,61.7,58.0,4443,4.16,5.38,4.28
1.22,Good,D,SI1,62.1,62.0,1650,6.07,5.47,5.5
0.76,Premium,I,SI1,59.9,56.0,1825,5.94,8.25,3.15
0.36,Good,F,SI1,63.2,57.0,8080,5.27,5.23,3.51
0.2,Very Good,E,VS2,61.2,58.0,581,4.69,6.68,4.59
0.2,Very Good,H,VS1,59.4,58.0,1585,7.71,8.93,2.88
1.14,Premium,H,SI2,61.8,59.0,5885,6.86,4.25,2.9
1.01,Ideal,F,VVS1,61.6,57.0,389,6.13,4.94,4.9
0.53,Very Good,H,VS2,62.7,56.0,1264,5.95,5.6,3.77
1.3,Ideal,E,VVS2,62.2,53.6,2323,4.74,5.32,4.4
1.63,Good,E,VVS2,61.0,60.0,539,4.88,7.33,4.77
0.97,Very Good,D,SI2,62.1,57.0,1527,5.59,4.34,2.93
0.31,Premium,D,SI2,58.8,56.0,512,6.64,2.73,3.38
0.47,Ideal,F,VS1,62.8,55.0,3646,4.95,4.55,3.39
1.24,Premium,J,VS2,61.6,58.0,5269,4.86,6.63,3.63
0.57,Premium,D,SI2,62.5,58.0,5112,7.08,5.29,3.56
0.56,Good,G,VS1,59.4,52.0,2284,4.78,6.06,3.58
1.44,Good,F,SI1,59.8,60.0,3239,4.86,5.56,3.46
0.63,Ideal,G,SI2,60.2,57.0,2203,6.17,3.46,3.02
0.5,Good,D,VS2,62.7,57.0,1642,5.63,6.62,1.71
0.7,Premium,D,VVS2,60.0,61.0,2235,4.72,6.57,3.49
0.62,Premium,F,SI1,61.8,59.0,11164,6.18,6.18,3.73
1.27,Very Good,I,SI2,64.2,63.0,349,6.14,6.26,4.08
1.29,Very Good,H,VS2,61.6,61.0,326,6.65,6.33,4.3
0.32,Good,E,VS1,62.0,57.0,2104,6.11,7.7,3.28
1.42,Very Good,G,VVS1,54.0,56.0,1601,7.04,5.36,2.99
2.34,Good,G,IF,59.2,56.0,3946,5.62,5.48,4.0
1.05,Good,I,SI2,61.8,56.0,6862,5.85,5.7,2.93
0.52,Good,I,SI1,61.4,62.0,2251,5.21,6.79,3.77
0.86,Premium,G,SI2,63.5,57.0,3822,5.58,5.34,3.51
0.69,Premium,G,IF,61.4,58.0,1035,6.92,7.52,3.47
1.09,Good,D,SI2,62.9,58.0,933,6.56,8.23,3.78
0.65,Very Good,D,SI2,61.6,62.0,1199,3.9,4.88,2.43
0.85,Premium,H,VS1,61.0,55.0,3758,4.43,8.15,2.7
2.56,Good,H,VS2,64.1,56.0,447,4.37,5.45,3.2
0.23,Good,E,VS2,62.5,59.0,1679,3.19,6.38,4.24
0.98,Good,F,VS2,58.2,55.0,2759,5.56,7.64,3.84
0.79,Very Good,E,SI1,63.0,56.0,5212,4.11,6.25,3.17
0.58,Ideal,F,VVS1,62.3,55.0,3176,5.84,5.72,3.28
0.47,Good,G,SI2,65.5,60.0,1989,6.31,5.32,4.1
0.37,Fair,F,VS1,62.2,56.0,6248,6.33,7.75,4.12
0.73,Fair,I,I1,65.4,57.0,14938,5.65,7.98,4.17
0.93,Premium,H,VS1,60.8,59.0,2902,5.3,4.45,4.21
1.05,Ideal,I,VS1,61.2,58.1,1282,5.18,3.99,4.04
1.08,Very Good,J,VS2,61.9,53.0,12190,8.09,5.56,4.1
1.62,Good,I,VVS1,62.8,58.0,2033,5.03,5.5,2.97
0.61,Premium,E,SI2,64.5,55.0,1549,6.85,5.9,4.6
0.6,Ideal,J,SI1,63.0,64.0,2321,3.6,9.73,4.06
1.92,Ideal,H,VVS1,59.5,56.0,1992,5.28,5.64,2.76
0.48,Fair,H,SI2,58.5,67.0,10503,5.26,5.55,4.1
1.22,Ideal,E,VS2,60.4,61.0,1727,5.17,3.65,3.72
0.53,Premium,E,SI2,61.6,54.0,1075,6.31,4.92,4.27
0.46,Good,D,VS2,61.4,55.0,1561,5.81,6.57,4.28
0.86,Premium,F,SI2,63.1,59.0,1959,6.71,5.57,3.15
1.45,Ideal,G,VS1,62.3,58.7,7127,6.94,5.22,4.71
0.91,Ideal,I,SI2,62.1,58.0,13061,6.54,6.49,4.21
1.62,Very Good,I,VS2,60.2,63.0,922,5.82,6.18,3.35
0.59,Very Good,G,IF,62.8,56.0,4507,5.45,6.58,3.4
1.65,Premium,E,SI1,61.9,58.0,918,5.53,5.6,2.75
0.75,Premium,H,SI1,58.4,57.0,2958,6.87,4.82,3.52
0.77,Premium,G,SI1,62.2,59.0,3011,5.71,7.6,2.37
0.76,Premium,F,VVS1,63.4,56.0,458,6.47,5.57,3.88
0.64,Good,H,SI2,62.2,56.0,2663,6.43,7.91,3.01
0.62,Very Good,D,SI2,60.9,62.0,6834,6.99,6.18,3.6
0.25,Good,E,SI1,59.8,61.0,1650,5.15,5.91,3.93
1.89,Very Good,F,VVS1,62.8,54.0,11737,4.14,4.99,4.61
1.16,Very Good,F,VS2,62.0,55.0,3063,5.22,8.12,3.38
0.37,Ideal,F,VS1,62.6,56.0,376,4.3,5.48,4.12
0.9,Very Good,H,SI1,60.8,61.0,8686,5.69,4.41,3.62
0.57,Ideal,D,SI1,61.3,58.0,1893,5.38,3.94,3.57
0.2,Very Good,H,SI2,61.1,58.0,713,8.13,7.28,4.38
0.76,Very Good,H,SI2,59.4,60.0,934,6.59,4.49,3.3
0.32,Very Good,H,VVS2,60.6,57.0,1132,6.5,5.17,4.42
1.0,Very Good,H,IF,61.7,58.0,1315,4.74,5.6,3.28
0.54,Ideal,G,VS2,59.9,59.0,458,5.05,4.82,1.26
0.89,Premium,H,SI2,61.6,61.0,3231,8.41,5.22,3.35
0.93,Fair,H,SI1,60.4,54.0,18823,4.4,6.95,3.79
0.68,Fair,H,I1,59.9,59.0,1522,5.83,6.46,4.01
1.02,Very Good,D,SI1,63.6,56.4,4194,6.89,5.35,3.33
0.99,Very Good,G,VVS2,63.8,54.0,10558,6.08,6.21,3.29
1.55,Ideal,I,VS2,63.5,59.0,326,5.8,7.18,4.19
0.97,Good,F,SI1,64.8,57.0,1029,5.14,5.13,3.78
1.22,Ideal,H,SI2,62.9,55.2,642,3.7,5.8,3.03
0.92,Very Good,F,VVS2,62.1,58.0,3579,6.11,3.46,3.76
0.27,Fair,H,VS1,61.7,61.0,2567,5.22,5.67,3.18
0.61,Very Good,D,SI2,62.0,60.0,4656,6.26,6.34,4.85
0.66,Ideal,G,VVS1,61.3,54.0,6966,5.14,4.92,2.64
0.85,Good,E,SI2,62.5,59.0,3289,5.62,5.12,3.33
0.2,Very Good,G,SI1,62.7,58.0,1720,3.89,6.79,2.62
1.09,Premium,J,VS1,62.9,57.0,3771,7.34,6.69,3.59
0.62,Premium,E,VS2,60.6,56.0,16031,5.54,7.45,3.85
0.5,Very Good,E,SI1,60.0,57.0,3604,6.27,7.32,3.44
0.6,Ideal,G,VS2,62.1,58.0,8123,6.41,4.05,2.44
0.48,Very Good,F,VVS2,59.7,57.0,1532,6.93,5.99,4.09
1.63,Fair,J,SI2,64.9,54.0,778,5.06,5.2,5.4
0.61,Ideal,J,SI2,64.9,60.0,2371,7.33,7.48,4.18
0.97,Ideal,G,VVS1,62.5,58.0,1505,7.37,6.06,4.98
0.3,Premium,D,SI2,63.2,61.0,541,3.84,7.53,3.35
0.35,Very Good,I,VVS2,60.7,54.0,6637,6.03,6.96,3.58
0.94,Ideal,I,VS1,61.6,59.0,4403,7.6,5.58,5.79
0.81,Ideal,G,SI2,62.8,60.0,1159,5.42,6.17,3.7
0.56,Good,I,IF,59.7,54.0,622,5.82,7.08,4.9
0.77,Ideal,F,VS2,62.0,58.0,1740,6.66,3.53,2.59
1.16,Premium,G,VS1,63.6,59.0,4475,3.11,5.29,3.5
0.96,Ideal,F,VS1,61.0,57.0,14092,5.47,6.01,4.0
0.31,Very Good,E,VS1,59.2,52.0,532,4.16,6.62,2.69
0.45,Very Good,D,SI2,62.6,55.0,1051,4.38,6.87,2.58
0.92,Very Good,E,SI2,62.0,53.0,2784,6.79,8.47,4.44
1.15,Very Good,G,VS1,62.2,57.0,12394,5.81,6.18,5.27
0.36,Good,H,VS2,62.6,62.0,6177,5.96,7.22,3.42
1.95,Premium,H,VS2,62.2,61.0,5276,6.18,3.73,3.8
0.31,Very Good,G,VVS1,61.6,55.0,1198,6.01,5.97,2.63
0.9,Premium,H,VS1,63.0,56.0,1799,4.76,5.28,3.12
1.61,Ideal,H,VS2,62.6,57.0,9062,6.57,3.47,5.42
1.18,Premium,H,SI2,61.8,55.0,2064,6.01,4.82,4.09
0.61,Ideal,J,IF,62.3,55.0,1731,5.45,6.77,3.83
0.84,Ideal,G,IF,62.1,55.0,4994,4.99,4.9,3.17
1.47,Very Good,F,SI2,60.9,65.0,3129,5.01,8.19,3.98
1.1,Ideal,I,SI1,61.5,60.0,1129,6.93,7.33,4.28
0.56,Good,G,SI1,62.3,61.0,3498,4.41,6.18,3.97
0.21,Premium,H,VS2,62.0,59.0,6977,6.15,6.84,3.19
2.84,Very Good,J,VS1,60.8,60.0,6316,3.99,5.49,3.01
0.46,Ideal,E,VS1,63.2,63.0,5731,4.76,4.97,3.39
1.35,Good,H,VS1,61.5,56.0,1552,5.04,4.39,3.26
0.39,Fair,H,VVS2,60.5,54.6,2660,5.7,6.79,3.53
1.25,Very Good,G,VS1,64.4,57.0,18823,5.08,7.58,4.64
0.56,Ideal,E,VVS1,62.4,66.0,1134,7.58,6.58,2.17
0.63,Premium,F,VS1,62.6,59.0,3115,4.76,6.02,4.64
0.73,Good,D,SI2,62.6,55.0,326,6.44,4.2,4.07
1.05,Very Good,G,SI2,61.2,56.0,2364,6.17,5.09,4.4
0.36,Premium,H,I1,61.7,60.0,326,6.18,5.73,3.45
0.24,Premium,F,SI2,63.6,58.0,5246,4.71,7.67,3.97
1.46,Good,I,VS1,60.0,56.0,804,5.58,5.43,3.71
0.33,Good,E,VVS2,54.2,59.0,765,5.92,7.55,2.11
0.82,Very Good,F,IF,61.3,53.0,2206,4.72,5.35,4.4
1.05,Premium,G,VS1,61.6,54.0,1947,5.36,6.24,4.37
0.91,Very Good,F,VS2,62.0,59.0,2066,5.01,5.22,1.79
0.89,Premium,F,SI2,61.4,58.0,6330,4.62,6.62,3.05
0.8,Ideal,H,VS2,59.1,60.0,7002,6.09,5.37,3.58
0.59,Premium,E,SI2,57.6,59.0,326,5.08,5.31,4.43
0.38,Very Good,H,VVS1,62.4,56.0,3702,5.1,5.86,2.68
1.05,Fair,F,VS1,60.1,54.0,3016,3.94,5.98,3.87
0.64,Very Good,J,SI1,62.2,56.0,1661,2.9,6.17,2.83
0.92,Ideal,I,SI1,57.8,55.0,3144,6.0,4.8,3.74
0.51,Very Good,G,SI1,60.6,60.0,15143,6.9,4.35,3.38
0.66,Premium,G,SI1,63.6,60.0,4049,5.65,6.3,2.49
0.61,Ideal,E,VVS1,59.2,54.0,3081,4.96,6.01,3.28
0.89,Very Good,H,SI1,62.7,56.0,2611,6.41,5.41,3.17
0.58,Ideal,H,SI1,62.1,60.0,1252,6.74,6.3,3.82
0.4,Premium,G,VS2,60.9,61.0,773,6.32,7.76,2.66
1.12,Premium,E,SI1,63.3,57.0,1063,6.33,6.05,3.43
0.64,Premium,E,SI2,60.6,57.0,5138,5.98,6.43,2.42
0.74,Premium,H,VS1,61.3,63.0,4412,5.56,5.26,2.84
0.58,Very Good,G,VVS2,59.7,58.0,10291,7.18,6.7,3.54
1.05,Ideal,D,IF,63.4,54.0,708,6.61,6.53,4.21
0.91,Ideal,G,SI2,62.2,54.0,333,7.17,4.03,3.34
0.47,Ideal,D,VS2,64.8,59.0,1448,6.18,4.34,3.17
0.82,Ideal,H,VVS1,60.6,56.0,1871,6.11,6.2,3.61
0.5,Ideal,E,VS1,62.2,56.9,963,6.32,6.39,3.28
1.16,Very Good,J,VS1,62.1,55.0,1932,6.67,5.49,3.51
0.34,Very Good,E,VS2,60.3,59.0,1779,4.85,5.77,2.02
