pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-11 18:14:47,2019-03-11 18:29:47,1,15.29,24.2,2.31,1.1,30.1,yellow,credit card,Seaport,North Corona,Manhattan,Queens
2019-03-03 06:38:40,2019-03-03 06:53:15,4,0.56,17.6,0.76,0.22,21.89,yellow,credit card,SoHo,Bay Ridge,Manhattan,Brooklyn
2019-03-25 20:56:23,2019-03-25 21:11:25,1,0.59,8.9,1.6,0.46,22.16,yellow,credit card,West Village,Financial District South,Manhattan,Manhattan
2019-03-22 12:51:19,2019-03-22 13:06:55,1,1.27,6.2,0.14,0.23,9.86,yellow,credit card,Little Italy/NoLiTa,SoHo,Manhattan,Manhattan
2019-02-28 10:42:48,2019-02-28 10:57:34,5,1.11,7.8,3.04,0.09,13.75,yellow,credit card,Steinway,East Harlem South,Queens,Manhattan
2019-03-20 13:22:20,2019-03-20 13:37:06,1,1.58,7.2,5.18,0.08,21.4,yellow,credit card,Glendale,Sunnyside,Queens,Queens
2019-03-15 03:44:48,2019-03-15 04:01:08,1,3.27,7.76,4.69,0.32,11.2,yellow,credit card,East Village,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-16 15:42:15,2019-03-16 15:57:16,1,1.92,4.5,2.3,0.95,30.22,yellow,credit card,Clinton East,Bayside,Manhattan,Queens
2019-03-17 02:17:11,2019-03-17 02:31:55,1,1.76,9.4,0.97,0.39,21.44,yellow,credit card,East Chelsea,Clinton West,Manhattan,Manhattan
2019-03-27 05:46:51,2019-03-27 06:01:11,1,4.86,18.38,0.7,0.25,86.1,yellow,credit card,Midtown Center,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn
2019-03-18 03:46:23,2019-03-18 03:58:03,2,1.34,6.3,0.59,0.06,13.29,yellow,credit card,Upper East Side South,Manhattan Valley,Manhattan,Manhattan
2019-03-12 02:10:29,2019-03-12 02:24:20,1,1.0,4.59,1.27,2.02,4.9,yellow,credit card,West Chelsea/Hudson Yards,Queensboro Hill,Manhattan,Queens
2019-03-19 18:19:25,2019-03-19 18:31:19,1,0.79,23.3,0.99,0.78,23.6,yellow,credit card,East Village,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-25 13:03:48,2019-03-25 13:20:07,0,1.36,13.1,1.24,0.06,13.41,yellow,credit card,Upper East Side South,Midtown South,Manhattan,Manhattan
2019-03-27 11:55:03,2019-03-27 12:09:31,1,8.2,4.6,0.08,0.96,21.15,yellow,credit card,Yorkville West,South Jamaica,Manhattan,Queens
2019-03-20 01:29:57,2019-03-20 01:43:16,1,18.45,7.0,1.11,0.01,21.94,yellow,credit card,East Chelsea,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn
2019-03-29 01:20:35,2019-03-29 01:35:29,2,0.51,4.53,1.39,0.18,6.0,yellow,credit card,East Chelsea,Roosevelt Island,Manhattan,Manhattan
2019-03-19 15:40:37,2019-03-19 15:55:23,1,4.42,10.5,0.7,0.35,16.09,yellow,credit card,Garment District,College Point,Manhattan,Queens
2019-03-09 12:03:54,2019-03-09 12:18:51,0,1.5,5.4,3.74,1.87,53.79,yellow,credit card,Belmont,College Point,Bronx,Queens
2019-02-28 14:00:31,2019-02-28 14:15:49,2,2.19,11.4,2.95,0.89,57.2,yellow,credit card,Lower East Side,North Corona,Manhattan,Queens
2019-03-05 02:28:07,2019-03-05 02:44:59,5,0.7,15.44,2.92,1.14,97.4,yellow,credit card,Murray Hill,Whitestone,Manhattan,Queens
2019-03-19 18:03:42,2019-03-19 18:19:21,1,8.46,11.99,1.41,0.04,13.7,yellow,credit card,Central Park,Canarsie,Manhattan,Brooklyn
2019-03-24 11:34:15,2019-03-24 11:48:25,1,5.69,6.34,0.26,0.07,12.4,yellow,credit card,Upper East Side North,Chinatown,Manhattan,Manhattan
2019-03-15 19:59:37,2019-03-15 20:13:48,1,2.23,14.6,0.58,0.01,16.82,yellow,credit card,Times Sq/Theatre District,Clinton West,Manhattan,Manhattan
2019-03-04 11:16:57,2019-03-04 11:30:10,1,5.48,33.8,2.6,0.82,78.08,yellow,credit card,West Village,Middle Village,Manhattan,Queens
2019-03-02 10:10:19,2019-03-02 10:26:57,1,7.49,5.3,3.15,0.47,11.78,yellow,credit card,World Trade Center,North Corona,Manhattan,Queens
2019-03-17 08:45:31,2019-03-17 08:59:46,1,22.93,8.7,1.03,3.44,26.27,yellow,credit card,Midtown Center,Howard Beach,Manhattan,Queens
2019-03-01 19:40:48,2019-03-01 19:54:36,1,3.04,9.0,0.29,0.56,13.59,yellow,credit card,UN/Turtle Bay South,Marble Hill,Manhattan,Manhattan
2019-03-17 09:52:07,2019-03-17 10:07:31,2,16.31,6.0,4.31,4.16,51.11,yellow,credit card,Brooklyn Heights,Forest Hills,Brooklyn,Queens
2019-03-06 22:43:32,2019-03-06 22:58:57,1,1.64,7.88,0.68,0.34,14.0,yellow,credit card,Upper East Side North,Canarsie,Manhattan,Brooklyn
2019-03-01 02:00:22,2019-03-01 02:14:20,1,0.74,14.8,5.04,0.52,64.47,yellow,credit card,East Harlem North,Richmond Hill,Manhattan,Queens
2019-03-19 20:01:40,2019-03-19 20:16:16,3,0.31,8.6,0.22,0.41,24.42,yellow,credit card,Hudson Sq,Pelham Parkway,Manhattan,Bronx
2019-03-27 18:08:56,2019-03-27 18:22:32,1,2.44,4.15,0.44,0.9,30.1,yellow,credit card,Yorkville East,Brighton Beach,Manhattan,Brooklyn
2019-03-20 08:02:38,2019-03-20 08:17:00,1,1.59,10.97,6.91,0.02,14.7,yellow,credit card,JFK Airport,South Williamsburg,Queens,Brooklyn
2019-03-20 10:09:11,2019-03-20 10:25:01,1,1.38,8.62,4.18,0.39,14.2,yellow,credit card,Greenwich Village North,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-09 13:34:38,2019-03-09 13:47:23,4,0.26,9.2,0.05,0.67,9.62,yellow,credit card,Boerum Hill,Norwood,Brooklyn,Bronx
2019-03-05 08:55:10,2019-03-05 09:08:07,1,1.15,57.0,2.05,0.15,80.89,yellow,credit card,East Village,DUMBO/Vinegar Hill,Manhattan,Brooklyn
2019-03-08 00:26:42,2019-03-08 00:37:14,1,8.79,27.8,4.64,1.15,34.23,yellow,credit card,Central Harlem,East Flushing,Manhattan,Queens
2019-03-19 01:35:48,2019-03-19 01:49:18,1,1.27,16.9,9.55,0.05,17.97,yellow,credit card,Upper East Side South,Gramercy,Manhattan,Manhattan
2019-02-28 01:01:44,2019-02-28 01:14:07,1,1.68,5.5,0.83,0.24,17.45,yellow,credit card,Lincoln Square East,Bedford,Manhattan,Brooklyn
2019-03-25 12:21:11,2019-03-25 12:35:01,6,0.9,10.81,5.77,0.03,13.9,yellow,credit card,Williamsburg (South Side),Upper West Side North,Brooklyn,Manhattan
2019-03-03 15:50:13,2019-03-03 16:05:53,3,5.78,7.1,0.01,1.1,19.11,yellow,credit card,Midtown Center,Lincoln Square East,Manhattan,Manhattan
2019-02-28 09:11:52,2019-02-28 09:25:36,1,5.6,13.76,0.29,0.36,32.5,yellow,credit card,Upper East Side South,Bedford Park,Manhattan,Bronx
2019-03-15 22:33:36,2019-03-15 22:47:46,1,3.21,7.4,0.01,0.49,12.71,yellow,credit card,LaGuardia Airport,Stuy Town/Peter Cooper Village,Queens,Manhattan
2019-03-16 18:45:46,2019-03-16 18:58:40,2,0.61,14.53,0.51,1.14,25.6,yellow,credit card,Washington Heights South,Morrisania/Melrose,Manhattan,Bronx
2019-03-07 10:45:41,2019-03-07 10:58:00,0,5.69,23.91,0.51,0.22,43.7,yellow,credit card,Old Astoria,East New York,Queens,Brooklyn
2019-03-04 04:21:37,2019-03-04 04:36:31,2,16.56,9.0,0.97,0.21,37.22,yellow,credit card,Mott Haven/Port Morris,Bay Ridge,Bronx,Brooklyn
2019-03-12 18:35:26,2019-03-12 18:49:10,2,0.11,14.21,2.74,0.11,19.7,yellow,credit card,Central Harlem North,South Williamsburg,Manhattan,Brooklyn
2019-03-27 20:37:46,2019-03-27 20:50:24,2,1.45,14.52,0.02,0.12,28.4,yellow,credit card,Times Sq/Theatre District,Astoria,Manhattan,Queens
2019-03-19 06:39:31,2019-03-19 06:53:08,1,0.53,30.4,0.3,0.93,57.58,yellow,credit card,JFK Airport,University Heights/Morris Heights,Queens,Bronx
2019-03-13 05:03:42,2019-03-13 05:18:17,1,0.61,8.88,7.5,0.07,9.9,yellow,credit card,Garment District,Lincoln Square West,Manhattan,Manhattan
2019-03-17 05:52:49,2019-03-17 06:04:51,5,6.71,10.5,1.08,1.0,16.97,yellow,credit card,Mount Hope,Upper East Side South,Bronx,Manhattan
2019-03-30 18:09:04,2019-03-30 18:20:35,1,0.05,7.33,0.25,0.1,12.0,yellow,credit card,West Farms/Bronx River,Gramercy,Bronx,Manhattan
2019-03-25 22:31:29,2019-03-25 22:46:49,1,7.89,5.76,0.76,0.04,25.5,yellow,credit card,Penn Station/Madison Sq West,Auburndale,Manhattan,Queens
2019-03-16 15:23:55,2019-03-16 15:39:34,1,3.4,3.6,0.34,0.42,14.15,yellow,credit card,UN/Turtle Bay South,Garment District,Manhattan,Manhattan
2019-03-28 12:03:07,2019-03-28 12:17:54,1,1.56,7.1,2.25,0.01,8.99,yellow,credit card,West Chelsea/Hudson Yards,Marine Park/Mill Basin,Manhattan,Brooklyn
2019-03-04 11:50:09,2019-03-04 12:05:03,1,4.18,17.6,2.53,0.78,18.58,yellow,credit card,Midtown East,Greenwich Village South,Manhattan,Manhattan
2019-03-18 06:31:40,2019-03-18 06:46:08,1,1.52,6.0,1.93,0.13,8.58,yellow,credit card,Penn Station/Madison Sq West,Lower East Side,Manhattan,Manhattan
2019-03-18 15:12:43,2019-03-18 15:27:35,1,5.08,13.23,0.08,0.69,13.3,yellow,credit card,East Chelsea,Bronxdale,Manhattan,Bronx
2019-03-01 05:29:07,2019-03-01 05:42:08,1,1.06,9.2,1.69,0.43,26.66,yellow,credit card,Clinton East,Murray Hill,Manhattan,Manhattan
2019-03-13 03:30:47,2019-03-13 03:45:29,1,0.05,6.07,0.97,0.07,12.1,yellow,credit card,Clinton East,Inwood,Manhattan,Manhattan
2019-03-24 15:36:05,2019-03-24 15:49:47,1,6.04,11.5,1.51,1.28,54.56,yellow,credit card,Upper East Side South,East Tremont,Manhattan,Bronx
2019-03-19 03:29:30,2019-03-19 03:42:53,1,0.29,16.0,0.07,1.0,42.06,yellow,credit card,Yorkville East,Flushing Meadows-Corona Park,Manhattan,Queens
2019-03-02 21:57:04,2019-03-02 22:14:43,2,6.75,13.2,5.77,0.03,21.17,yellow,credit card,Jamaica Estates,South Ozone Park,Queens,Queens
2019-03-17 00:04:02,2019-03-17 00:18:10,2,6.18,3.47,3.89,0.72,13.8,yellow,credit card,Steinway,Kew Gardens,Queens,Queens
2019-03-26 04:58:06,2019-03-26 05:14:05,2,12.36,4.87,6.33,1.18,20.3,yellow,credit card,Upper West Side North,Woodside,Manhattan,Queens
2019-03-17 05:46:46,2019-03-17 06:02:09,1,2.3,8.8,2.13,0.08,18.03,yellow,credit card,Garment District,Lower East Side,Manhattan,Manhattan
2019-03-04 20:02:37,2019-03-04 20:18:00,1,0.86,10.1,0.91,0.25,16.75,yellow,credit card,SoHo,Clinton East,Manhattan,Manhattan
2019-03-24 11:19:06,2019-03-24 11:33:25,3,0.12,5.98,0.98,0.92,25.6,yellow,credit card,East Village,East Concourse/Concourse Village,Manhattan,Bronx
2019-03-29 02:08:42,2019-03-29 02:24:52,2,0.74,28.0,0.33,0.05,44.15,yellow,credit card,Astoria,Williamsburg (South Side),Queens,Brooklyn
2019-03-18 23:06:03,2019-03-18 23:21:47,1,1.46,12.1,1.54,0.26,22.11,yellow,credit card,Penn Station/Madison Sq West,Sheepshead Bay,Manhattan,Brooklyn
2019-03-22 23:07:51,2019-03-22 23:23:10,1,15.67,34.3,1.66,0.12,43.63,yellow,credit card,Times Sq/Theatre District,Cypress Hills,Manhattan,Brooklyn
2019-03-06 08:44:10,2019-03-06 09:01:59,2,13.42,13.2,1.02,0.08,52.16,yellow,credit card,West Chelsea/Hudson Yards,Dyker Heights,Manhattan,Brooklyn
2019-03-02 17:19:49,2019-03-02 17:35:57,1,6.49,11.8,1.3,0.51,24.86,yellow,credit card,Lincoln Square East,South Jamaica,Manhattan,Queens
2019-03-16 13:01:15,2019-03-16 13:14:05,1,0.2,11.41,2.55,0.22,20.1,yellow,credit card,Central Harlem North,Midtown South,Manhattan,Manhattan
2019-03-03 03:38:41,2019-03-03 03:53:40,1,0.99,20.7,1.79,2.23,58.42,yellow,credit card,Murray Hill,Queensboro Hill,Manhattan,Queens
2019-03-08 19:38:31,2019-03-08 19:53:21,1,0.87,14.8,2.11,0.23,21.35,yellow,credit card,Upper East Side North,East Village,Manhattan,Manhattan
2019-03-16 03:22:48,2019-03-16 03:34:59,1,5.53,10.0,4.63,0.19,10.66,yellow,credit card,Flatlands,Hudson Sq,Brooklyn,Manhattan
2019-03-10 19:52:22,2019-03-10 20:08:01,1,0.45,13.0,0.78,0.24,57.33,yellow,credit card,Times Sq/Theatre District,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-24 19:01:34,2019-03-24 19:16:57,1,17.95,3.84,0.37,0.19,28.0,yellow,credit card,Midtown East,Highbridge,Manhattan,Bronx
2019-03-03 03:41:01,2019-03-03 03:55:23,1,1.0,21.04,0.18,0.62,23.3,yellow,credit card,Midtown Center,Belmont,Manhattan,Bronx
2019-03-14 20:05:34,2019-03-14 20:22:43,1,8.91,5.31,2.26,0.14,10.7,yellow,credit card,Flushing,Ozone Park,Queens,Queens
2019-03-21 14:05:01,2019-03-21 14:20:01,1,0.04,14.6,0.39,0.02,22.11,yellow,credit card,Lenox Hill West,Chinatown,Manhattan,Manhattan
2019-03-28 08:49:03,2019-03-28 09:02:30,3,1.53,8.7,2.19,0.14,14.77,yellow,credit card,Murray Hill,Lenox Hill East,Manhattan,Manhattan
2019-03-30 15:44:25,2019-03-30 16:00:42,1,1.58,4.83,0.38,0.02,11.4,yellow,credit card,Upper West Side North,Carroll Gardens,Manhattan,Brooklyn
2019-03-31 15:44:19,2019-03-31 16:00:00,1,6.92,12.4,0.69,1.01,33.5,yellow,credit card,Lower East Side,Middle Village,Manhattan,Queens
2019-03-16 11:37:30,2019-03-16 11:53:41,6,3.44,20.1,0.18,0.73,67.94,yellow,credit card,Hamilton Heights,Kingsbridge Heights,Manhattan,Bronx
2019-03-24 17:22:08,2019-03-24 17:35:20,1,7.02,6.6,0.97,0.02,29.87,yellow,credit card,Queensbridge/Ravenswood,Greenpoint,Queens,Brooklyn
2019-03-22 07:30:49,2019-03-22 07:44:59,3,3.48,3.29,2.21,0.16,4.4,yellow,credit card,Murray Hill,Douglaston,Manhattan,Queens
2019-03-27 22:42:13,2019-03-27 22:56:22,1,0.82,13.13,0.01,2.37,38.5,yellow,credit card,Sutton Place/Turtle Bay North,Eastchester,Manhattan,Bronx
2019-03-15 08:03:17,2019-03-15 08:15:36,1,1.12,12.27,1.06,0.23,14.6,yellow,credit card,Penn Station/Madison Sq West,Inwood,Manhattan,Manhattan
2019-03-22 10:56:57,2019-03-22 11:12:27,2,3.65,20.69,0.56,0.48,40.1,yellow,credit card,LaGuardia Airport,Brooklyn Heights,Queens,Brooklyn
2019-03-26 04:17:20,2019-03-26 04:32:28,5,0.49,15.4,0.81,0.2,30.8,yellow,credit card,Lenox Hill East,Clinton Hill,Manhattan,Brooklyn
2019-03-04 16:21:58,2019-03-04 16:34:12,1,9.73,26.53,1.55,0.0,40.1,yellow,credit card,Central Park,East Harlem South,Manhattan,Manhattan
2019-03-03 16:53:35,2019-03-03 17:06:47,2,19.9,11.74,5.12,0.19,15.4,yellow,credit card,Jackson Heights,Prospect Park,Queens,Brooklyn
2019-03-29 20:24:12,2019-03-29 20:38:00,1,0.36,14.2,2.21,0.17,21.16,yellow,credit card,Midtown Center,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-26 04:16:24,2019-03-26 04:30:47,1,0.02,6.1,4.15,0.4,24.7,yellow,credit card,West Chelsea/Hudson Yards,Murray Hill,Manhattan,Manhattan
2019-03-15 00:38:12,2019-03-15 00:50:57,1,6.51,24.2,0.59,1.01,25.63,yellow,credit card,Murray Hill,Sheepshead Bay,Manhattan,Brooklyn
2019-03-23 12:42:43,2019-03-23 12:57:22,6,0.52,20.1,0.21,1.79,26.54,yellow,credit card,Lenox Hill East,Old Astoria,Manhattan,Queens
2019-03-09 07:49:21,2019-03-09 08:03:17,3,9.42,10.4,3.38,0.34,51.7,yellow,credit card,Financial District North,Brownsville,Manhattan,Brooklyn
2019-03-12 08:31:52,2019-03-12 08:44:26,2,2.51,19.0,4.39,0.11,19.22,yellow,credit card,Lenox Hill West,Flatlands,Manhattan,Brooklyn
2019-03-11 15:06:19,2019-03-11 15:21:09,1,12.53,5.5,0.08,0.09,21.88,yellow,credit card,JFK Airport,Sunnyside,Queens,Queens
2019-02-28 15:58:02,2019-02-28 16:12:49,1,2.27,8.67,4.8,0.62,16.7,yellow,credit card,Bushwick North,Central Harlem North,Brooklyn,Manhattan
2019-03-09 10:43:30,2019-03-09 10:56:46,1,4.16,8.16,3.75,0.12,12.1,yellow,credit card,Clinton East,Manhattan Beach,Manhattan,Brooklyn
2019-03-12 16:47:42,2019-03-12 17:02:22,1,0.43,7.5,1.12,0.11,17.39,yellow,credit card,West Chelsea/Hudson Yards,Bayside,Manhattan,Queens
2019-03-12 00:48:24,2019-03-12 01:02:08,1,10.5,14.28,1.25,1.52,14.3,yellow,credit card,Sheepshead Bay,Ridgewood,Brooklyn,Queens
2019-03-31 06:08:02,2019-03-31 06:25:31,2,21.91,20.7,1.81,0.06,24.19,yellow,credit card,Park Slope,Windsor Terrace,Brooklyn,Brooklyn
2019-03-12 08:54:08,2019-03-12 09:07:32,1,24.22,8.7,1.05,0.37,18.94,yellow,credit card,Fort Greene,Bay Ridge,Brooklyn,Brooklyn
2019-03-28 00:23:17,2019-03-28 00:36:38,1,1.41,8.8,1.71,1.31,24.17,yellow,credit card,Yorkville West,Howard Beach,Manhattan,Queens
2019-02-28 11:40:43,2019-02-28 11:53:55,2,4.72,18.6,2.29,0.34,41.11,yellow,credit card,Midtown Center,Woodhaven,Manhattan,Queens
2019-03-06 21:04:00,2019-03-06 21:18:05,1,6.13,12.4,0.99,0.38,59.72,yellow,credit card,Woodside,Howard Beach,Queens,Queens
2019-03-12 14:21:12,2019-03-12 14:34:51,5,1.92,19.65,0.46,0.08,29.8,yellow,credit card,Midtown South,East Harlem North,Manhattan,Manhattan
2019-03-25 03:24:58,2019-03-25 03:38:51,1,22.33,17.93,1.1,2.84,26.2,yellow,credit card,TriBeCa/Civic Center,East Elmhurst,Manhattan,Queens
2019-03-16 11:23:19,2019-03-16 11:35:44,1,10.07,55.4,0.06,0.9,69.89,yellow,credit card,Midtown South,Briarwood/Jamaica Hills,Manhattan,Queens
2019-03-20 11:46:03,2019-03-20 11:59:58,1,0.01,11.44,1.04,0.16,15.8,yellow,credit card,East Harlem South,Inwood,Manhattan,Manhattan
2019-03-13 05:02:50,2019-03-13 05:17:31,0,2.06,3.9,1.92,0.18,11.57,yellow,credit card,Upper West Side North,Park Slope,Manhattan,Brooklyn
2019-03-22 09:10:48,2019-03-22 09:23:18,1,2.33,31.1,0.4,2.35,41.96,yellow,credit card,LaGuardia Airport,Old Astoria,Queens,Queens
2019-03-03 12:02:18,2019-03-03 12:14:19,1,1.32,13.93,0.43,0.17,21.1,yellow,credit card,East Harlem North,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-21 08:29:39,2019-03-21 08:44:07,3,17.89,3.48,0.33,0.8,87.2,yellow,credit card,Midtown Center,Briarwood/Jamaica Hills,Manhattan,Queens
2019-03-06 03:55:40,2019-03-06 04:09:44,1,19.9,7.1,0.51,1.02,24.3,yellow,credit card,Long Island City/Hunters Point,Morrisania/Melrose,Queens,Bronx
2019-03-02 08:05:44,2019-03-02 08:19:30,2,4.86,7.0,1.13,0.49,10.16,yellow,credit card,Upper West Side North,Flushing Meadows-Corona Park,Manhattan,Queens
2019-03-21 07:31:52,2019-03-21 07:48:53,1,1.3,10.1,0.52,0.44,15.54,yellow,credit card,Penn Station/Madison Sq West,Rosedale,Manhattan,Queens
2019-03-12 23:50:37,2019-03-13 00:07:14,1,6.66,6.5,2.99,0.17,14.29,yellow,credit card,Midtown Center,World Trade Center,Manhattan,Manhattan
2019-03-22 06:46:54,2019-03-22 07:01:21,1,0.02,6.45,1.77,0.14,13.0,yellow,credit card,East Village,Upper West Side South,Manhattan,Manhattan
2019-03-12 06:31:28,2019-03-12 06:45:49,1,3.94,37.7,1.12,0.09,62.61,yellow,credit card,Midtown Center,Dyker Heights,Manhattan,Brooklyn
2019-03-07 12:31:30,2019-03-07 12:46:22,1,1.97,8.5,7.66,0.25,12.48,yellow,credit card,Sheepshead Bay,Lower East Side,Brooklyn,Manhattan
2019-03-31 07:23:49,2019-03-31 07:37:31,1,7.63,25.2,0.52,0.23,31.56,yellow,credit card,Elmhurst,West Concourse,Queens,Bronx
2019-03-23 07:34:10,2019-03-23 07:48:15,1,2.46,7.1,0.87,0.1,15.26,yellow,credit card,Lower East Side,Morrisania/Melrose,Manhattan,Bronx
2019-03-13 14:45:48,2019-03-13 14:59:12,1,18.95,12.19,1.39,2.37,106.1,yellow,credit card,LaGuardia Airport,East Flushing,Queens,Queens
2019-03-07 05:47:10,2019-03-07 06:00:12,2,9.5,5.6,0.22,4.56,6.12,yellow,credit card,Lenox Hill West,Fresh Meadows,Manhattan,Queens
2019-03-09 23:04:03,2019-03-09 23:18:14,1,0.7,24.3,2.6,0.67,30.36,yellow,credit card,Lincoln Square West,Bushwick South,Manhattan,Brooklyn
2019-03-17 16:34:28,2019-03-17 16:48:39,1,5.4,45.32,0.26,0.83,49.5,yellow,credit card,Upper East Side North,Bedford Park,Manhattan,Bronx
2019-03-19 17:38:22,2019-03-19 17:51:32,1,2.44,3.6,1.79,0.09,15.12,yellow,credit card,Midtown East,East Elmhurst,Manhattan,Queens
2019-03-30 15:22:02,2019-03-30 15:35:45,2,6.58,14.7,1.43,0.14,33.25,yellow,credit card,Times Sq/Theatre District,SoHo,Manhattan,Manhattan
2019-02-28 22:09:19,2019-02-28 22:23:38,1,1.17,7.57,0.85,0.91,8.9,yellow,credit card,Times Sq/Theatre District,Manhattan Beach,Manhattan,Brooklyn
2019-03-25 16:22:28,2019-03-25 16:38:24,1,10.09,14.45,3.3,3.17,20.0,yellow,credit card,Union Sq,Cambria Heights,Manhattan,Queens
2019-03-07 20:47:29,2019-03-07 21:00:57,1,1.68,10.37,3.28,0.06,11.7,yellow,credit card,Times Sq/Theatre District,East Harlem North,Manhattan,Manhattan
2019-03-23 03:18:20,2019-03-23 03:28:52,1,1.36,8.3,3.74,0.09,39.18,yellow,credit card,Meatpacking/West Village West,Chinatown,Manhattan,Manhattan
2019-03-31 08:32:31,2019-03-31 08:49:45,3,0.65,36.85,0.86,0.03,46.1,yellow,credit card,Lincoln Square East,Ozone Park,Manhattan,Queens
2019-03-10 23:45:44,2019-03-11 00:02:15,1,0.98,8.4,2.79,0.45,28.64,yellow,credit card,DUMBO/Vinegar Hill,Hillcrest/Pomonok,Brooklyn,Queens
2019-03-17 07:25:35,2019-03-17 07:38:24,1,0.26,9.1,3.17,5.32,10.27,yellow,credit card,Yorkville East,Flushing Meadows-Corona Park,Manhattan,Queens
2019-03-24 05:01:16,2019-03-24 05:13:33,4,0.32,6.62,1.49,1.55,17.1,yellow,credit card,Elmhurst,East Flushing,Queens,Queens
2019-03-18 13:37:34,2019-03-18 13:52:29,2,5.36,5.5,0.74,0.28,46.24,yellow,credit card,Garment District,Chinatown,Manhattan,Manhattan
2019-03-04 15:01:10,2019-03-04 15:16:29,1,3.56,25.96,0.27,0.51,27.0,yellow,credit card,TriBeCa/Civic Center,Bensonhurst West,Manhattan,Brooklyn
2019-03-17 09:42:05,2019-03-17 09:56:14,5,8.85,12.23,0.11,0.6,17.6,yellow,credit card,Upper East Side South,Williamsburg (South Side),Manhattan,Brooklyn
2019-03-04 07:34:59,2019-03-04 07:49:17,1,0.94,4.25,4.12,0.45,10.4,yellow,credit card,Garment District,Flushing,Manhattan,Queens
2019-03-02 08:21:57,2019-03-02 08:36:43,1,7.31,11.7,0.52,1.34,12.92,yellow,credit card,West Chelsea/Hudson Yards,JFK Airport,Manhattan,Queens
2019-03-29 16:51:25,2019-03-29 17:07:51,1,2.13,21.7,1.9,0.91,28.06,yellow,credit card,Penn Station/Madison Sq West,Prospect Heights,Manhattan,Brooklyn
2019-03-01 23:04:21,2019-03-01 23:17:54,5,10.73,1.76,3.57,0.62,20.6,yellow,credit card,Midtown Center,Brooklyn Heights,Manhattan,Brooklyn
2019-03-27 22:28:44,2019-03-27 22:43:20,1,4.83,5.5,1.7,0.55,28.17,yellow,credit card,Union Sq,Central Park,Manhattan,Manhattan
2019-03-12 17:31:04,2019-03-12 17:44:58,1,3.46,12.2,2.05,0.19,25.1,yellow,credit card,Yorkville East,Williamsburg (North Side),Manhattan,Brooklyn
2019-03-04 07:41:50,2019-03-04 07:55:15,1,11.22,17.9,2.24,0.21,32.54,yellow,credit card,Lincoln Square East,Briarwood/Jamaica Hills,Manhattan,Queens
2019-03-13 13:54:37,2019-03-13 14:05:23,1,1.4,10.92,9.7,1.24,21.47,yellow,credit card,Midtown Center,Queensbridge/Ravenswood,Manhattan,Queens
2019-03-20 11:45:37,2019-03-20 12:00:53,1,4.57,16.25,0.35,1.09,111.3,yellow,credit card,LaGuardia Airport,Flushing,Queens,Queens
2019-03-25 01:59:46,2019-03-25 02:12:49,1,8.48,5.32,3.06,3.03,34.1,yellow,credit card,Upper West Side North,Elmhurst/Maspeth,Manhattan,Queens
2019-03-21 13:57:47,2019-03-21 14:12:24,1,3.2,10.82,5.2,0.73,15.98,yellow,credit card,Midtown East,Richmond Hill,Manhattan,Queens
2019-03-27 07:16:56,2019-03-27 07:30:03,1,6.66,14.5,0.45,2.53,20.55,yellow,credit card,Claremont/Bathgate,Co-Op City,Bronx,Bronx
2019-03-15 00:07:48,2019-03-15 00:22:48,2,4.18,12.0,0.14,1.68,121.3,yellow,credit card,Stuyvesant Heights,Claremont/Bathgate,Brooklyn,Bronx
2019-03-18 12:40:47,2019-03-18 12:55:00,3,18.86,11.1,0.06,0.1,12.4,yellow,credit card,East Harlem South,University Heights/Morris Heights,Manhattan,Bronx
2019-03-12 07:42:38,2019-03-12 07:55:32,1,10.36,4.18,0.15,0.45,12.6,yellow,credit card,Sutton Place/Turtle Bay North,Glendale,Manhattan,Queens
2019-03-30 02:36:00,2019-03-30 02:48:04,2,1.69,13.05,0.08,1.64,32.6,yellow,credit card,Woodlawn/Wakefield,Co-Op City,Bronx,Bronx
2019-03-04 23:28:10,2019-03-04 23:42:01,2,1.28,32.5,0.11,0.23,45.55,yellow,credit card,Midtown North,Williamsburg (North Side),Manhattan,Brooklyn
2019-03-18 11:22:34,2019-03-18 11:35:04,6,4.12,8.41,2.61,0.17,23.1,yellow,credit card,Morningside Heights,World Trade Center,Manhattan,Manhattan
2019-03-05 03:46:46,2019-03-05 03:59:40,1,9.24,17.5,1.76,0.09,48.87,yellow,credit card,Clinton East,Madison,Manhattan,Brooklyn
2019-03-24 01:19:56,2019-03-24 01:33:18,1,4.7,12.8,0.07,0.13,36.33,yellow,credit card,Times Sq/Theatre District,Middle Village,Manhattan,Queens
2019-03-26 11:20:46,2019-03-26 11:34:11,0,2.28,8.0,0.19,0.1,25.74,yellow,credit card,Midtown Center,Seaport,Manhattan,Manhattan
