_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,2000,4.42,52.66,1.72,76.62,New Zealand,4.8,61.1
,1975,4.87,52.09,2.64,57.79,New Zealand,8.11,69.14
,1985,3.54,75.25,2.53,63.48,New Zealand,1.56,49.19
,2000,1.88,70.98,,68.98,New Zealand,7.98,71.08
,1995,6.08,77.34,,66.69,New Zealand,4.13,66.34
,1985,7.49,64.31,4.85,65.13,New Zealand,2.16,68.83
,1965,4.38,62.18,2.47,70.95,New Zealand,6.84,
,1995,5.94,74.24,1.91,53.26,New Zealand,,
,1990,3.25,60.61,3.02,,New Zealand,1.8,65.87
,2000,1.24,61.6,3.09,70.63,New Zealand,1.72,69.69
,2000,2.35,68.49,3.12,65.19,Nigeria,4.01,52.09
,1990,2.12,66.28,4.26,79.77,Nigeria,3.01,80.24
,1990,5.76,64.21,,78.57,Nigeria,7.53,69.42
,1985,6.17,73.77,4.15,69.92,Nigeria,1.38,48.18
,1965,1.63,51.06,2.82,68.16,Nigeria,2.48,48.58
,1985,7.64,72.54,4.48,65.54,Nigeria,6.4,64.03
,1975,3.25,71.64,3.99,72.18,Nigeria,1.17,80.24
,1985,5.43,70.37,4.58,65.98,Nigeria,2.41,57.46
Data courtesy of Gapminder.org,1985,6.8,48.93,2.44,,Nigeria,,70.17
,1970,2.08,65.63,4.94,69.09,Nigeria,5.66,60.13
,2000,6.24,66.75,2.14,79.12,Nigeria,6.88,68.3
,1955,2.21,48.97,3.25,63.71,Nigeria,7.16,62.17
,1980,1.08,75.98,3.75,56.0,Nigeria,2.9,70.76
,1995,6.15,36.25,,64.71,North Korea,2.07,71.81
,1975,1.77,69.52,2.32,59.18,North Korea,3.58,59.69
,1980,1.3,65.09,5.41,,North Korea,8.04,53.75
,1990,3.98,81.57,3.17,65.04,North Korea,2.25,60.96
,1995,7.48,72.9,2.63,78.25,North Korea,5.94,65.22
,1995,3.18,81.57,1.3,62.69,North Korea,7.41,74.55
,1965,1.22,59.88,3.12,59.0,North Korea,5.72,80.24
,1990,8.08,62.35,3.89,,North Korea,6.29,78.78
,2000,2.68,59.01,5.66,70.26,North Korea,1.33,69.08
,1970,5.32,58.43,2.62,57.59,Norway,6.84,55.88
,1955,4.99,65.99,1.21,64.22,Norway,7.23,78.2
,2000,4.6,66.38,,80.62,Norway,4.26,63.51
,1980,2.41,77.46,3.13,67.1,Norway,1.51,55.61
,1975,4.1,75.09,,71.88,Norway,2.61,
,1970,5.82,77.48,2.27,57.09,Norway,1.25,43.22
,1955,2.86,68.64,1.62,64.88,Pakistan,5.27,73.5
,1960,3.14,80.22,7.09,,Pakistan,2.42,52.09
,1985,7.3,60.06,5.02,55.64,Pakistan,7.16,53.51
,1990,7.66,68.7,,,Pakistan,2.32,62.44
,1990,2.34,61.25,4.99,60.17,Pakistan,3.61,63.05
,1960,1.28,62.82,5.82,57.35,Pakistan,2.21,70.72
,1965,1.91,79.68,4.51,61.91,Pakistan,8.12,
,1960,5.72,60.26,1.34,77.25,Pakistan,5.6,61.92
,1975,1.61,72.0,3.63,63.45,Pakistan,7.4,52.82
,1970,4.95,69.84,3.05,54.75,Pakistan,5.48,64.29
,1965,4.56,74.5,3.99,65.46,Peru,7.46,80.24
,1990,4.72,62.48,3.63,,Peru,3.46,62.44
,1980,3.11,76.67,2.48,45.69,Peru,7.11,68.37
,1980,5.59,58.73,3.05,76.05,Peru,,60.84
,2000,5.17,64.16,,,Peru,2.34,75.69
,1965,6.56,50.26,3.68,,Peru,4.09,70.96
,1990,1.62,59.75,1.39,,Peru,7.05,57.85
,1965,2.45,57.63,,61.51,Peru,,68.77
,1955,7.52,61.95,4.14,70.73,Peru,4.86,73.58
,1980,4.53,58.41,1.03,66.27,Philippines,8.08,70.25
,1990,5.06,61.27,2.15,72.21,Philippines,,80.24
,1995,1.46,51.95,1.76,62.92,Philippines,3.42,66.75
,1960,7.33,80.46,6.24,77.53,Philippines,1.36,79.63
Data courtesy of Gapminder.org,2000,3.65,60.23,6.35,78.0,Philippines,2.59,61.68
,1955,1.7,63.37,3.87,55.7,Philippines,6.19,50.21
,1985,1.64,72.31,4.05,68.56,Poland,7.65,72.67
,1980,3.92,59.14,1.71,68.24,Poland,1.78,61.27
,2000,2.38,68.57,1.43,,Poland,5.09,50.68
,1970,5.51,57.19,4.55,61.07,Poland,6.37,53.22
,1975,5.35,81.57,4.01,77.16,Poland,8.02,79.94
,1985,3.54,68.22,4.28,63.81,Poland,,
,2000,2.96,61.63,2.39,,Poland,8.04,39.55
,1965,2.77,58.53,2.0,71.64,Portugal,1.29,60.95
,1990,6.38,73.34,4.09,72.23,Portugal,5.03,64.91
,1960,3.5,44.0,4.56,81.39,Portugal,2.06,61.78
,1965,6.88,68.53,3.47,81.57,Portugal,5.58,58.84
,1955,5.23,74.67,1.69,81.57,Portugal,1.84,67.2
,1995,4.88,76.92,1.42,61.97,Portugal,1.69,80.24
,1970,8.07,63.62,3.3,71.94,Portugal,1.54,
,1955,2.73,64.2,3.57,63.59,Rwanda,2.62,62.96
,1955,7.39,65.17,3.62,71.81,Rwanda,7.7,69.72
,1990,2.37,71.48,1.81,81.57,Rwanda,4.81,55.75
,1970,4.45,75.87,3.13,68.57,Rwanda,6.15,67.73
,1990,6.81,65.9,6.41,71.66,Rwanda,5.43,60.64
,1985,2.86,78.34,4.45,43.86,Rwanda,7.46,70.67
,1980,3.65,49.66,3.87,79.19,Rwanda,6.14,55.33
,1965,5.29,76.14,,65.55,Rwanda,2.73,61.85
,1965,8.01,59.33,,,Rwanda,7.75,76.45
,1995,7.61,68.24,5.72,59.05,Rwanda,7.95,65.21
,1980,2.24,58.34,,58.22,Rwanda,,
,1980,2.1,66.0,5.53,69.44,Rwanda,5.67,66.78
,2000,3.89,79.8,3.59,,Rwanda,2.97,48.28
,1995,1.1,65.11,1.36,81.57,Rwanda,7.15,
,1995,6.56,70.91,1.03,,Rwanda,3.38,52.11
,1960,6.06,71.06,1.76,69.08,Rwanda,1.81,79.06
,1960,1.93,69.6,5.16,,Rwanda,1.35,74.53
,1980,2.94,67.46,2.32,54.31,Rwanda,4.5,80.24
,1955,4.66,67.38,5.63,76.54,Rwanda,6.64,64.25
,1960,8.05,62.8,1.71,74.85,Rwanda,7.74,
,1990,4.54,81.57,,68.55,Saudi Arabia,6.13,71.68
,1985,7.19,68.25,7.15,72.56,Saudi Arabia,,69.89
,1995,5.08,80.11,5.14,66.18,Saudi Arabia,4.27,50.59
,1965,4.75,74.4,2.18,69.3,Saudi Arabia,6.05,52.92
,1965,6.85,60.25,5.32,71.15,Saudi Arabia,1.92,59.77
,2000,4.39,52.81,4.31,58.79,Saudi Arabia,5.45,80.24
,1970,6.89,60.98,3.06,,Saudi Arabia,3.56,
,1990,6.49,70.93,3.45,58.64,Saudi Arabia,,75.36
,1995,7.2,62.95,2.09,,Saudi Arabia,1.94,80.24
,1965,2.13,75.12,,76.11,Saudi Arabia,6.52,67.13
,1955,2.07,52.93,3.81,56.07,Saudi Arabia,7.74,72.68
,1965,2.27,81.57,2.97,71.31,Saudi Arabia,4.81,69.22
,1975,6.48,68.32,2.98,60.4,Saudi Arabia,2.16,70.67
,1965,3.52,76.56,8.23,56.52,Saudi Arabia,7.68,55.77
,1980,3.81,65.74,5.57,44.11,South Africa,,71.35
,1965,4.2,59.88,2.52,71.79,South Africa,8.04,
,1980,7.87,76.24,7.73,72.73,South Africa,3.36,66.84
,1985,7.46,79.44,5.52,,South Africa,4.25,63.28
,1965,1.41,77.54,4.1,66.95,South Africa,3.29,69.34
,1985,3.98,75.97,2.52,64.24,South Africa,,
,1985,3.3,52.92,2.34,58.71,South Africa,3.51,63.92
,1955,7.87,56.26,5.33,68.36,South Africa,2.22,59.2
,1970,5.95,72.45,2.24,57.46,South Korea,6.47,
,1985,5.06,60.89,3.75,57.94,South Korea,7.75,73.33
,1970,4.03,53.21,1.32,54.68,South Korea,7.74,48.72
,1955,5.21,60.67,5.84,80.1,South Korea,3.76,65.85
,1985,5.98,62.79,4.65,65.32,South Korea,7.29,
,1965,6.61,81.57,3.72,75.87,South Korea,7.08,60.41
,1995,1.08,74.55,4.91,,South Korea,7.35,70.51
,1990,5.85,62.17,6.96,68.22,South Korea,7.0,68.75
,1970,2.02,54.87,2.32,63.2,Spain,5.25,80.24
,2000,2.43,64.97,6.27,80.94,Spain,6.46,73.2
,1955,5.04,64.92,3.64,76.59,Spain,5.74,64.27
,1960,3.18,63.8,3.26,55.08,Spain,2.82,
,1965,3.08,64.47,3.85,63.04,Spain,3.05,73.48
,1970,2.49,61.4,3.05,,Spain,7.07,67.05
,1990,2.07,59.16,2.56,56.28,Spain,7.04,
,2000,1.65,74.86,2.23,75.65,Spain,,
,1955,1.61,59.55,5.61,,Switzerland,5.03,80.24
,1980,4.6,59.0,2.32,71.12,Switzerland,3.22,
,1980,3.17,64.34,4.31,45.22,Switzerland,7.19,60.01
,1980,4.88,81.57,2.52,58.98,Switzerland,4.81,69.88
,1975,2.12,81.57,1.97,68.83,Switzerland,7.59,63.19
,1995,5.69,71.22,6.01,77.63,Switzerland,6.18,67.43
,1965,2.03,63.84,,76.17,Switzerland,1.89,
,1975,6.01,63.79,3.36,64.99,Switzerland,4.89,58.48
,2000,4.93,62.04,1.03,80.26,Switzerland,7.41,67.44
,1995,7.09,56.12,3.62,61.6,Switzerland,2.24,
,1980,3.7,62.11,3.37,56.39,Switzerland,4.77,77.47
,1965,3.79,56.4,3.08,72.5,Turkey,,76.86
,1955,4.87,57.95,2.73,75.4,Turkey,6.55,56.87
,1990,2.64,67.4,4.07,64.2,Turkey,7.02,80.24
,1980,1.32,44.82,,,Turkey,4.38,54.91
,1960,2.16,77.08,2.57,,Turkey,7.57,80.24
,1975,2.3,63.25,2.38,78.47,Turkey,4.86,74.44
,1990,1.6,77.75,3.06,75.54,Turkey,2.11,64.28
,1975,7.7,57.29,7.11,,Turkey,7.13,80.24
,1955,3.49,57.13,3.88,63.96,Turkey,5.86,79.42
,1990,2.54,64.03,4.06,81.57,Turkey,5.09,65.26
,1965,2.28,72.09,3.95,60.5,Turkey,1.57,
,1970,4.36,61.76,6.82,77.48,Turkey,1.85,59.95
,1975,5.3,74.99,4.59,69.71,United Kingdom,,60.29
,1965,4.13,63.84,8.23,54.46,United Kingdom,7.9,65.92
,1965,1.94,78.81,4.19,,United Kingdom,6.87,59.34
,1965,3.35,81.57,5.34,74.74,United Kingdom,3.32,65.95
,1965,3.07,63.63,2.93,81.57,United Kingdom,2.34,62.91
,1965,3.74,74.08,4.46,70.28,United Kingdom,,80.24
,1990,4.44,67.69,3.66,71.35,United Kingdom,3.38,68.41
,1990,7.66,80.07,3.87,75.84,United States,5.1,63.21
,1990,5.65,64.25,2.69,59.68,United States,7.47,79.54
,1995,8.22,64.83,6.97,57.3,United States,4.71,71.22
,1975,4.81,79.73,8.23,51.51,United States,4.91,65.38
,1985,1.64,81.57,4.88,69.79,United States,7.54,62.49
,1980,3.73,73.68,2.35,76.35,United States,7.85,60.56
,1990,4.79,67.97,6.55,77.71,United States,2.76,67.13
,1995,3.61,75.03,3.95,64.65,United States,3.13,60.43
,1960,7.59,81.57,,44.47,Venezuela,4.28,58.27
,1965,2.06,76.06,2.43,63.22,Venezuela,,66.62
,1970,6.64,71.04,,72.57,Venezuela,4.41,72.71
,1980,1.71,74.54,1.81,64.04,Venezuela,3.06,48.8
,1985,1.23,61.03,,70.07,Venezuela,,80.24
,1960,1.95,61.4,3.28,63.65,Venezuela,1.31,70.99
,1960,5.44,66.64,3.32,81.57,Venezuela,4.06,69.96
,1965,2.02,63.75,8.23,68.05,Venezuela,4.15,72.71
,1995,2.3,39.82,,78.12,Venezuela,1.99,
,1960,7.65,64.91,,69.25,Venezuela,8.2,55.93
,1995,1.04,65.34,6.47,67.67,Venezuela,3.52,
,1975,2.94,71.62,7.51,60.75,Venezuela,6.22,79.46
