Upper East Side South	Manhattan	1.07	15.4
Lincoln Square West	Manhattan	0.18	28.2
Hudson Sq	Manhattan	0.16	18.57
Financial District North	Manhattan	2.91	12.2
SoHo	Manhattan	0.51	8.88
Sunnyside	Queens	0.28	43.2
Midtown East	Manhattan	1.1	55.4
Lower East Side	Manhattan	0.98	26.27
JFK Airport	Queens	0.07	10.83
Alphabet City	Manhattan	2.18	25.12
East Village	Manhattan	4.92	81.4
Midtown East	Manhattan	0.58	34.1
Midtown Center	Manhattan	1.55	15.6
Seaport	Manhattan	0.31	14.85
Upper West Side South	Manhattan	3.59	18.5
Penn Station/Madison Sq West	Manhattan	0.95	54.47
Upper East Side South	Manhattan	0.65	12.8
Manhattan Valley	Manhattan	5.81	27.84
Yorkville East	Manhattan	1.07	29.59
Yorkville West	Manhattan	3.7	19.02
Midtown South	Manhattan	0.13	10.99
Sutton Place/Turtle Bay North	Manhattan	3.62	9.8
Astoria	Queens	1.71	34.07
Times Sq/Theatre District	Manhattan	3.07	19.15
Midtown Center	Manhattan	1.44	26.77
Cobble Hill	Brooklyn	0.11	18.22
Gramercy	Manhattan	5.71	29.01
Clinton East	Manhattan	0.32	25.62
Lenox Hill East	Manhattan	0.75	18.71
Lenox Hill West	Manhattan	4.21	26.37
Lenox Hill West	Manhattan	1.3	35.76
Upper East Side South	Manhattan	0.32	12.7
Downtown Brooklyn/MetroTech	Brooklyn	1.91	59.8
LaGuardia Airport	Queens	1.74	14.38
Washington Heights North	Manhattan	0.25	9.56
Upper East Side North	Manhattan	2.91	9.6
Greenpoint	Brooklyn	0.9	25.99
Greenwich Village North	Manhattan	6.67	16.68
SoHo	Manhattan	1.7	13.4
Midtown East	Manhattan	0.41	62.81
Garment District	Manhattan	2.82	10.1
Jackson Heights	Queens	0.6	28.21
Clinton East	Manhattan	0.35	16.5
Midtown North	Manhattan	0.28	21
East Village	Manhattan	5.07	19.05
Lower East Side	Manhattan	0.58	54.9
Long Island City/Queens Plaza	Queens	0.42	75.52
Murray Hill	Manhattan	3.48	17.63
Meatpacking/West Village West	Manhattan	0.02	30.6
Lincoln Square East	Manhattan	2.6	30.16
Lenox Hill West	Manhattan	0.09	25.51
East Chelsea	Manhattan	3.95	18.35
Midtown Center	Manhattan	0.51	40.7
JFK Airport	Queens	4.59	13.86
Van Nest/Morris Park	Bronx	2.35	17.4
Fordham South	Bronx	2.16	24.37
West Chelsea/Hudson Yards	Manhattan	2.68	39.8
Bloomingdale	Manhattan	1.1	37
Sutton Place/Turtle Bay North	Manhattan	0.21	23.54
Clinton East	Manhattan	1.21	12.7
LaGuardia Airport	Queens	0.05	21.6
Greenwich Village South	Manhattan	0.53	13.3
East Harlem South	Manhattan	0.83	21.38
Lower East Side	Manhattan	0.04	25
Midtown Center	Manhattan	0.31	16.98
Financial District North	Manhattan	0.81	25.6
Flatlands	Brooklyn	0.64	50.6
Upper East Side South	Manhattan	0.14	40.06
JFK Airport	Queens	4.6	11.76
Yorkville East	Manhattan	0.12	20.76
Times Sq/Theatre District	Manhattan	0.47	24.57
Flatiron	Manhattan	2.1	15.85
Manhattanville	Manhattan	1.03	48.36
TriBeCa/Civic Center	Manhattan	0.39	60.7
Hudson Sq	Manhattan	0.31	33.21
Washington Heights South	Manhattan	1.34	11.48
Yorkville West	Manhattan	4.51	10.9
East Village	Manhattan	7.59	84.41
Upper West Side South	Manhattan	4.36	42.94
Murray Hill	Manhattan	0.77	17.7
West Chelsea/Hudson Yards	Manhattan	1.42	53.4
Garment District	Manhattan	2.82	18.5
Murray Hill	Manhattan	1.43	70.7
Central Harlem North	Manhattan	1.6	47.7
UN/Turtle Bay South	Manhattan	5.29	14.35
Highbridge	Bronx	0.67	21.82
East Chelsea	Manhattan	4.12	10.4
Murray Hill	Manhattan	3.02	52.24
Battery Park City	Manhattan	0.9	20
East Chelsea	Manhattan	0.17	24.7
Steinway	Queens	1.32	18.1
Fort Greene	Brooklyn	0.66	7.5
Midtown East	Manhattan	0.08	133.59
East Harlem South	Manhattan	4.23	35.51
East Village	Manhattan	2.2	24.89
Midtown East	Manhattan	0.41	17.3
Bloomingdale	Manhattan	6.22	21.75
Highbridge Park	Manhattan	3.29	32.1
Meatpacking/West Village West	Manhattan	2.33	21.18
Gramercy	Manhattan	2.96	19.82
Clinton East	Manhattan	0.22	54.62
Clinton East	Manhattan	7.59	21.15
DUMBO/Vinegar Hill	Brooklyn	0.95	31.55
LaGuardia Airport	Queens	0.92	14.1
Lincoln Square West	Manhattan	2.33	29.9
Hamilton Heights	Manhattan	2.28	18.45
JFK Airport	Queens	0.42	12.3
Yorkville West	Manhattan	1.96	28.5
Midtown East	Manhattan	4.97	47.15
Lenox Hill East	Manhattan	0.39	75.7
East Harlem South	Manhattan	1.45	21.91
Crotona Park East	Bronx	0.66	9.55
Central Harlem North	Manhattan	1.48	52.37
Manhattanville	Manhattan	3.8	11.89
Midtown North	Manhattan	0.07	10.5
East Chelsea	Manhattan	0.88	20
West Village	Manhattan	2.74	15.5
Lincoln Square East	Manhattan	2.93	12.3
Gramercy	Manhattan	0.24	40.9
Battery Park City	Manhattan	0.23	21.09
Lincoln Square East	Manhattan	2.56	14.1
Upper West Side South	Manhattan	0.63	10.9
Upper West Side North	Manhattan	2.63	28.39
West Village	Manhattan	0.94	25.86
Clinton East	Manhattan	6.06	30.8
Garment District	Manhattan	7.6	30.1
Central Park	Manhattan	2.2	13.49
South Williamsburg	Brooklyn	0.4	15.34
Upper East Side North	Manhattan	0.92	26.2
Bloomingdale	Manhattan	5.92	25.41
East Harlem South	Manhattan	6.81	11.95
Garment District	Manhattan	0.02	15.5
Sutton Place/Turtle Bay North	Manhattan	0.1	43.7
Penn Station/Madison Sq West	Manhattan	0.22	24.5
Central Harlem	Manhattan	2.8	13.7
JFK Airport	Queens	0.65	11.3
Midtown North	Manhattan	0.26	23.46
Garment District	Manhattan	0.45	17.58
Gowanus	Brooklyn	0.55	30
Clinton East	Manhattan	0.07	49.2
Astoria	Queens	3.9	40.37
Midtown East	Manhattan	2.57	7.43
Times Sq/Theatre District	Manhattan	1.54	14.15
TriBeCa/Civic Center	Manhattan	0.15	15.97
Greenwich Village North	Manhattan	1.55	24.11
Two Bridges/Seward Park	Manhattan	1.79	21.94
Upper West Side North	Manhattan	9.63	27.8
Boerum Hill	Brooklyn	1.33	10.46
Lincoln Square East	Manhattan	0.37	33.87
West Village	Manhattan	0.03	21.7
Midtown South	Manhattan	0.04	30.9
East Flatbush/Remsen Village	Brooklyn	0.12	32.36
East Chelsea	Manhattan	2.9	17.95
Little Italy/NoLiTa	Manhattan	1.61	59.91
Midtown Center	Manhattan	0.99	33.29
Midtown South	Manhattan	2.53	12.9
SoHo	Manhattan	0.92	23.31
Sutton Place/Turtle Bay North	Manhattan	0.09	71.13
Jackson Heights	Queens	3.92	6.83
Alphabet City	Manhattan	10.57	31.89
Little Italy/NoLiTa	Manhattan	0.29	154.03
East Harlem South	Manhattan	4.19	17.36
East Flatbush/Farragut	Brooklyn	5.64	7.32
UN/Turtle Bay South	Manhattan	2.11	11.71
Sutton Place/Turtle Bay North	Manhattan	0.54	10.16
Long Island City/Hunters Point	Queens	0.46	30.28
Clinton East	Manhattan	1.83	24.5
Clinton East	Manhattan	1.45	15
Midtown Center	Manhattan	0.05	13.81
Flatiron	Manhattan	1.13	17.6
Battery Park City	Manhattan	0.23	49.77
Flatiron	Manhattan	7.57	49.21
Lenox Hill West	Manhattan	0.01	31.04
West Chelsea/Hudson Yards	Manhattan	0.83	13.1
Meatpacking/West Village West	Manhattan	2.49	23.2
Manhattan Valley	Manhattan	1.25	25.92
Midtown Center	Manhattan	1.13	10.27
Meatpacking/West Village West	Manhattan	1.41	13.08
East Concourse/Concourse Village	Bronx	0.42	14.05
Kips Bay	Manhattan	1.16	5.41
East Chelsea	Manhattan	0.11	17.5
Union Sq	Manhattan	6.07	37.9
Lincoln Square East	Manhattan	2.31	8.6
Hudson Sq	Manhattan	0.7	86.24
Fort Greene	Brooklyn	0.06	25.18
Yorkville West	Manhattan	5.11	26.1
Gramercy	Manhattan	3.42	14.81
Financial District North	Manhattan	1.73	48.68
Starrett City	Brooklyn	2.42	23.99
Lincoln Square East	Manhattan	5.7	10.98
Central Harlem	Manhattan	0.36	49.77
East Village	Manhattan	0.86	16.9
Upper East Side North	Manhattan	0.09	39.5
Penn Station/Madison Sq West	Manhattan	0.04	19.7
Stuyvesant Heights	Brooklyn	1.12	21.1
Midtown North	Manhattan	0.86	19.7
UN/Turtle Bay South	Manhattan	2.09	30.29
Clinton West	Manhattan	2.2	32.99
Gowanus	Brooklyn	0.46	16.8
Midtown East	Manhattan	1.31	21.88
Midtown Center	Manhattan	0.4	17.9
UN/Turtle Bay South	Manhattan	0.59	32.4
Upper East Side North	Manhattan	3.62	8.2
West Chelsea/Hudson Yards	Manhattan	1.58	24.23
Midtown East	Manhattan	2	16.81
SoHo	Manhattan	1.35	29.41
Penn Station/Madison Sq West	Manhattan	0.54	16.18
Fort Greene	Brooklyn	0.71	15.6
Upper East Side South	Manhattan	0.5	36.4
Sunnyside	Queens	1.16	15.96
Lincoln Square East	Manhattan	1.95	19.79
West Village	Manhattan	0.49	15.12
West Village	Manhattan	2.28	15.27
East Chelsea	Manhattan	0.93	16.8
Gramercy	Manhattan	1.3	11.96
Upper West Side North	Manhattan	1.91	30.77
East Harlem North	Manhattan	1.08	20.03
Midtown Center	Manhattan	1.13	48.45
Midtown East	Manhattan	0.74	8.8
JFK Airport	Queens	3.12	20.1
Union Sq	Manhattan	1.17	14.74
Times Sq/Theatre District	Manhattan	1.45	106.5
Penn Station/Madison Sq West	Manhattan	1.16	9.63
Stuy Town/Peter Cooper Village	Manhattan	1.46	25.64
Midtown South	Manhattan	1.04	40.9
Yorkville West	Manhattan	7.68	27.2
Prospect Park	Brooklyn	0.05	25.1
Greenpoint	Brooklyn	0.59	11.4
Little Italy/NoLiTa	Manhattan	0.17	17.73
LaGuardia Airport	Queens	4.53	35.02
LaGuardia Airport	Queens	0.16	48.94
JFK Airport	Queens	0.11	15.34
Union Sq	Manhattan	0.99	25.3
Upper West Side North	Manhattan	1.15	17.24
Union Sq	Manhattan	0.17	30.32
Meatpacking/West Village West	Manhattan	0.16	30
West Village	Manhattan	1.6	19.33
Midtown East	Manhattan	0.19	21.42
East Village	Manhattan	0.6	8.85
Hamilton Heights	Manhattan	1.43	30.2
Sutton Place/Turtle Bay North	Manhattan	0.28	16
Lenox Hill East	Manhattan	4.5	16.6
Clinton West	Manhattan	1.34	13
Saint Albans	Queens	0.28	73.3
Greenwich Village North	Manhattan	0.22	40.1
Midtown North	Manhattan	0.51	75.3
Lenox Hill West	Manhattan	1.83	18.85
World Trade Center	Manhattan	1.89	7.82
South Jamaica	Queens	0.57	21.9
Financial District North	Manhattan	0.12	18.7
Clinton Hill	Brooklyn	2.2	12.35
Upper West Side North	Manhattan	0.36	16.94
Sutton Place/Turtle Bay North	Manhattan	5.68	27.97
Starrett City	Brooklyn	1.96	42.87
Greenwich Village South	Manhattan	0.33	25.27
Elmhurst	Queens	1.8	9.27
Union Sq	Manhattan	0.86	22.7
SoHo	Manhattan	6.69	20.9
JFK Airport	Queens	0.83	33.9
Little Italy/NoLiTa	Manhattan	0.71	19.5
Central Park	Manhattan	0.37	24.06
Lower East Side	Manhattan	0.86	10.9
Meatpacking/West Village West	Manhattan	1	12.7
Financial District North	Manhattan	1.06	18.19
Astoria	Queens	0.31	19.35
South Jamaica	Queens	1.4	28.6
Gramercy	Manhattan	1.53	29.8
Clinton East	Manhattan	0.76	20.94
Central Park	Manhattan	0.92	16.5
Clinton West	Manhattan	0.92	136.42
Manhattan Valley	Manhattan	2.49	19.25
Lincoln Square East	Manhattan	0.02	20.08
West Village	Manhattan	5.22	11.12
Midtown South	Manhattan	0.28	40.2
Little Italy/NoLiTa	Manhattan	0.41	30.83
Upper West Side North	Manhattan	1.16	35.78
East Concourse/Concourse Village	Bronx	0.23	33.7
Upper West Side South	Manhattan	2.27	16.58
LaGuardia Airport	Queens	2.2	24.06
Midtown Center	Manhattan	5.61	29.69
Upper East Side South	Manhattan	4.78	23
Sheepshead Bay	Brooklyn	2.93	12.5
Upper West Side North	Manhattan	1.16	6.88
Garment District	Manhattan	1.08	16.6
Yorkville West	Manhattan	0.93	30.38
Upper West Side South	Manhattan	0.76	32.56
Meatpacking/West Village West	Manhattan	0.83	21.6
Midtown Center	Manhattan	0.59	21.7
East Village	Manhattan	0.54	8.8
Manhattanville	Manhattan	4.39	18.1
Penn Station/Madison Sq West	Manhattan	0.27	16.18
Upper West Side South	Manhattan	0.11	23.15
East Harlem North	Manhattan	1.96	25.61
Lincoln Square East	Manhattan	2.26	15.9
Upper West Side South	Manhattan	2.77	17.1
Morningside Heights	Manhattan	1.26	29.48
Greenwich Village North	Manhattan	1.58	37.26
Lenox Hill East	Manhattan	0.27	16.05
Downtown Brooklyn/MetroTech	Brooklyn	0.07	28.4
Central Park	Manhattan	0.51	93.57
Times Sq/Theatre District	Manhattan	0.22	30.02
Upper East Side South	Manhattan	1.31	10
Clinton East	Manhattan	0.56	14.95
Park Slope	Brooklyn	3.71	23.72
Greenwich Village North	Manhattan	0.67	26.66
Upper West Side North	Manhattan	0.48	26.02
Lincoln Square East	Manhattan	0.28	30.66
Morningside Heights	Manhattan	3.5	12.55
Brooklyn Heights	Brooklyn	2.89	18.3
West Chelsea/Hudson Yards	Manhattan	1.07	27.05
Midtown Center	Manhattan	3.97	7.85
Midtown South	Manhattan	2.83	24.41
Clinton West	Manhattan	5.41	47.36
East Concourse/Concourse Village	Bronx	1.61	15.9
Jamaica	Queens	3.28	14.81
Penn Station/Madison Sq West	Manhattan	0.14	31.5
Williamsburg (North Side)	Brooklyn	4.23	12.34
TriBeCa/Civic Center	Manhattan	1.09	46.68
Prospect Heights	Brooklyn	2.15	83.85
East Chelsea	Manhattan	1.05	82.6
Financial District North	Manhattan	1.07	9.49
TriBeCa/Civic Center	Manhattan	3.39	19.93
Flushing	Queens	0.52	44.43
Clinton East	Manhattan	1.81	62.93
Williamsburg (North Side)	Brooklyn	0.17	50.19
Downtown Brooklyn/MetroTech	Brooklyn	0.43	14.3
Elmhurst	Queens	6.99	37.4
Upper East Side South	Manhattan	1.03	12.96
Van Cortlandt Village	Bronx	0.65	13.22
East Harlem North	Manhattan	5.12	31.3
East Harlem North	Manhattan	0.08	76.9
Little Italy/NoLiTa	Manhattan	3.58	25.62
Crown Heights North	Brooklyn	0.39	39.47
Morningside Heights	Manhattan	3.14	14.58
Starrett City	Brooklyn	4.5	20.1
Washington Heights South	Manhattan	0.82	54.02
Manhattanville	Manhattan	0	9.76
Crown Heights South	Brooklyn	1.83	27.7
Penn Station/Madison Sq West	Manhattan	0.19	18.6
Flatiron	Manhattan	0.43	12.62
Midtown North	Manhattan	6.72	23.51
Starrett City	Brooklyn	1.49	10.9
East Harlem South	Manhattan	0.78	30.22
Flatiron	Manhattan	2.56	13.01
Upper West Side North	Manhattan	1.73	14.83
East Harlem South	Manhattan	3.59	28.75
Flatiron	Manhattan	0.5	77.01
Midtown Center	Manhattan	0.04	22.2
World Trade Center	Manhattan	1.2	14.9
East Chelsea	Manhattan	2.43	22.37
Lenox Hill East	Manhattan	1	16.1
Greenwich Village North	Manhattan	2.04	9.8
East Chelsea	Manhattan	0.52	29.97
Sutton Place/Turtle Bay North	Manhattan	2.47	15.1
World Trade Center	Manhattan	1.35	16
JFK Airport	Queens	0.14	11.29
Crown Heights North	Brooklyn	0.84	55.3
Midtown East	Manhattan	1.02	30.18
Woodside	Queens	1.43	46.65
Upper East Side North	Manhattan	0.8	18.85
Two Bridges/Seward Park	Manhattan	0.04	12.44
Union Sq	Manhattan	0.87	17.53
Washington Heights South	Manhattan	0.28	6.56
Union Sq	Manhattan	0.69	15.21
East Village	Manhattan	5.98	12.54
Times Sq/Theatre District	Manhattan	9.84	20.2
Clinton East	Manhattan	2.36	81.17
LaGuardia Airport	Queens	1.38	17.52
East Village	Manhattan	0.01	53.4
LaGuardia Airport	Queens	1.03	21.97
Hudson Sq	Manhattan	5.16	45.72
Midtown East	Manhattan	2.43	23.7
Kips Bay	Manhattan	0.27	161.42
Gramercy	Manhattan	2.04	23.73
UN/Turtle Bay South	Manhattan	2.21	25.3
Central Harlem North	Manhattan	1.2	11.99
World Trade Center	Manhattan	1.35	52.7
Penn Station/Madison Sq West	Manhattan	2.33	13.2
Midwood	Brooklyn	2.57	26.02
Parkchester	Bronx	3.32	13
Stuyvesant Heights	Brooklyn	0.93	39.4
Union Sq	Manhattan	3.35	58.3
Bedford	Brooklyn	0.83	15.41
Clinton East	Manhattan	2.65	18.33
Brooklyn Heights	Brooklyn	0.31	112.8
Lincoln Square West	Manhattan	0.53	22.95
Fort Greene	Brooklyn	0.12	16.53
Lincoln Square East	Manhattan	0.35	27.2
Midtown East	Manhattan	0.33	20.93
East Village	Manhattan	1.24	52.53
Central Park	Manhattan	11.81	17.9
Kips Bay	Manhattan	1.97	25.05
Little Italy/NoLiTa	Manhattan	1.1	27
Lincoln Square East	Manhattan	1.06	37.8
Manhattanville	Manhattan	2.89	29.84
Midtown North	Manhattan	0.48	15.2
Financial District North	Manhattan	3.27	22.65
Murray Hill	Manhattan	2.86	16.28
Clinton East	Manhattan	0.36	13.29
Gramercy	Manhattan	3.94	40.9
Greenwich Village South	Manhattan	0.27	9.7
LaGuardia Airport	Queens	3.6	12.1
TriBeCa/Civic Center	Manhattan	0.26	16.98
Greenwich Village North	Manhattan	4.14	25.81
East Village	Manhattan	1.55	74.72
Gramercy	Manhattan	0.25	17.02
SoHo	Manhattan	2.5	10.4
Queensbridge/Ravenswood	Queens	8.58	63.89
West Village	Manhattan	6.97	17.2
Greenwich Village South	Manhattan	0.87	13.83
Upper East Side North	Manhattan	2.78	18.82
Midtown South	Manhattan	1.13	10.48
West Village	Manhattan	4.8	43.32
Chinatown	Manhattan	1.12	32.3
Midtown Center	Manhattan	2.82	20.23
Garment District	Manhattan	5.29	20.8
Hamilton Heights	Manhattan	2.77	20.16
Upper East Side South	Manhattan	0.12	12.69
Financial District North	Manhattan	0.68	15.09
Long Island City/Queens Plaza	Queens	2.42	15.99
Central Park	Manhattan	1.36	71.2
TriBeCa/Civic Center	Manhattan	0.26	109.26
JFK Airport	Queens	0.84	13.5
East Village	Manhattan	0.21	8
Greenwich Village North	Manhattan	1.82	13.2
Penn Station/Madison Sq West	Manhattan	0.92	32.05
Midtown South	Manhattan	4.19	15.99
UN/Turtle Bay South	Manhattan	0.38	67.1
Sutton Place/Turtle Bay North	Manhattan	0.34	64.5
Boerum Hill	Brooklyn	0.5	24.45
Midtown East	Manhattan	1.11	13.58
Midtown Center	Manhattan	1.07	21
Murray Hill	Manhattan	0.76	25.51
Sutton Place/Turtle Bay North	Manhattan	0.21	7.48
East Elmhurst	Queens	0.04	42
Gramercy	Manhattan	0.75	45.1
Meatpacking/West Village West	Manhattan	2.57	17.5
Murray Hill	Manhattan	0.16	17.1
TriBeCa/Civic Center	Manhattan	2.72	45.86
Lenox Hill West	Manhattan	3.97	30.36
Morningside Heights	Manhattan	6.9	105.39
Midtown North	Manhattan	0.11	33.1
Penn Station/Madison Sq West	Manhattan	1.87	26.84
Central Park	Manhattan	4.22	23.4
Jackson Heights	Queens	1.25	35.7
Lenox Hill West	Manhattan	2.03	20.55
West Chelsea/Hudson Yards	Manhattan	3.47	25
Chinatown	Manhattan	2.82	49.77
Garment District	Manhattan	4.89	38.5
Upper East Side North	Manhattan	9.66	17.7
Greenwich Village North	Manhattan	0.02	81.81
LaGuardia Airport	Queens	2.25	64.2
Brooklyn Heights	Brooklyn	1.8	22.19
Garment District	Manhattan	1.33	5.2
Lower East Side	Manhattan	0.93	18.27
Union Sq	Manhattan	2.07	8.87
East Chelsea	Manhattan	0.25	14.4
Elmhurst	Queens	2.38	10.6
Long Island City/Hunters Point	Queens	3.7	30.77
Upper East Side North	Manhattan	0.97	17.6
Auburndale	Queens	0.4	35.2
East Harlem South	Manhattan	4	14.42
JFK Airport	Queens	4.28	41.8
Williamsburg (South Side)	Brooklyn	1.7	22.59
Midtown North	Manhattan	0.3	35.5
Lenox Hill West	Manhattan	0.75	35.1
Upper West Side North	Manhattan	5.08	69.06
Midtown Center	Manhattan	5.9	13.54
Midtown Center	Manhattan	0.49	13.08
Flatiron	Manhattan	0.6	28.3
Old Astoria	Queens	0.81	12.8
Sutton Place/Turtle Bay North	Manhattan	4.96	15.6
Yorkville West	Manhattan	1.13	9.02
Hamilton Heights	Manhattan	3.98	26.2
Union Sq	Manhattan	4.15	34.32
Financial District North	Manhattan	4.53	26.99
Midtown Center	Manhattan	1.33	24.66
Midtown East	Manhattan	6.6	15.19
Rego Park	Queens	3.47	71.2
West Village	Manhattan	0.63	50.6
Union Sq	Manhattan	0.18	12.19
Union Sq	Manhattan	0.62	22.96
Little Italy/NoLiTa	Manhattan	0.77	96.92
Union Sq	Manhattan	4.32	15.4
Prospect Park	Brooklyn	0.01	24.47
Financial District South	Manhattan	2.62	22.1
Midtown South	Manhattan	3.26	9.1
Central Harlem	Manhattan	8.88	16.2
Upper East Side South	Manhattan	3.12	37.08
JFK Airport	Queens	0.07	16.08
Times Sq/Theatre District	Manhattan	0.35	13.25
Boerum Hill	Brooklyn	0.26	16.73
Flatiron	Manhattan	0.45	15.35
Lenox Hill West	Manhattan	3.42	11.7
LaGuardia Airport	Queens	0.27	26.8
Murray Hill	Manhattan	1.67	19.41
Jackson Heights	Queens	4.33	20
Old Astoria	Queens	0.2	16.49
Union Sq	Manhattan	1.66	12.5
Long Island City/Hunters Point	Queens	1.41	12.47
Midtown North	Manhattan	2.75	16.9
JFK Airport	Queens	5.2	10.01
West Chelsea/Hudson Yards	Manhattan	0.59	14.1
Penn Station/Madison Sq West	Manhattan	0.23	22.2
East Chelsea	Manhattan	2.27	18.8
Financial District North	Manhattan	0.35	10.36
Yorkville West	Manhattan	2.97	27.02
East Village	Manhattan	0.35	16.7
Gramercy	Manhattan	0.76	65.72
Morningside Heights	Manhattan	3.16	46.2
Woodside	Queens	5.34	13.18
Times Sq/Theatre District	Manhattan	2.84	12.72
South Ozone Park	Queens	0.59	81.5
Canarsie	Brooklyn	2.58	17.68
Yorkville East	Manhattan	2.7	17.9
Midtown South	Manhattan	0.09	31.69
Penn Station/Madison Sq West	Manhattan	0.91	21.25
Midtown South	Manhattan	1.76	24
Lower East Side	Manhattan	0.41	8.86
Union Sq	Manhattan	0.59	19.29
West Village	Manhattan	1.75	43.27
World Trade Center	Manhattan	1.93	13.45
Upper East Side South	Manhattan	1.58	28.8
Alphabet City	Manhattan	0.89	26.36
Murray Hill	Manhattan	3.51	174.82
Flatiron	Manhattan	7.11	25.6
Midtown South	Manhattan	4.72	19.5
Penn Station/Madison Sq West	Manhattan	2.98	9.19
Greenwich Village South	Manhattan	4.62	14.2
Yorkville West	Manhattan	1.3	52.7
Forest Hills	Queens	1.59	14.2
Midtown North	Manhattan	6.33	19.84
Brooklyn Heights	Brooklyn	1.57	28.73
Washington Heights South	Manhattan	5.05	29.3
Times Sq/Theatre District	Manhattan	1.26	29.38
Central Harlem	Manhattan	2.29	30.39
East Concourse/Concourse Village	Bronx	4.87	23.37
Penn Station/Madison Sq West	Manhattan	1.69	13.04
Times Sq/Theatre District	Manhattan	4.89	20.4
Midtown North	Manhattan	0.54	20.21
Astoria	Queens	0.32	16.8
LaGuardia Airport	Queens	0.68	27.93
Jamaica	Queens	0.33	32.7
Long Island City/Queens Plaza	Queens	0.24	53.02
Midtown Center	Manhattan	0.95	57.02
Chinatown	Manhattan	2.58	13.45
Garment District	Manhattan	1.87	15.01
Sunnyside	Queens	0.21	19.29
Upper West Side South	Manhattan	0.16	13.51
Times Sq/Theatre District	Manhattan	6.57	28.9
Midtown South	Manhattan	0.58	22.2
Jackson Heights	Queens	0.68	16.02
Lincoln Square East	Manhattan	0.85	20.75
World Trade Center	Manhattan	5.32	42.6
Meatpacking/West Village West	Manhattan	2.01	55.79
Hudson Sq	Manhattan	0.08	19.08
Seaport	Manhattan	1.73	25.9
Upper West Side South	Manhattan	1.15	80.91
East Chelsea	Manhattan	0.2	63.9
Meatpacking/West Village West	Manhattan	0.11	9.84
Flatiron	Manhattan	2.39	34.34
LaGuardia Airport	Queens	2.59	41.64
Long Island City/Hunters Point	Queens	2.48	29.86
Upper East Side North	Manhattan	3.16	16.93
Upper East Side South	Manhattan	0.36	38.7
DUMBO/Vinegar Hill	Brooklyn	1.55	31.38
LaGuardia Airport	Queens	0.4	30.02
East Harlem South	Manhattan	3.83	45.61
Greenwich Village South	Manhattan	0.93	18.8
Steinway	Queens	0.23	11.77
Greenwich Village South	Manhattan	1.06	8.9
Clinton West	Manhattan	1.71	6.5
Midtown South	Manhattan	4.27	13.8
Gramercy	Manhattan	4.98	16.58
Sutton Place/Turtle Bay North	Manhattan	0.64	13.59
Upper West Side North	Manhattan	0.19	23.77
Murray Hill	Manhattan	0.06	32.53
Greenwich Village South	Manhattan	0.29	18.2
Forest Hills	Queens	2.17	55.8
Upper East Side South	Manhattan	0.54	38.45
Midtown East	Manhattan	0.76	9.49
East Village	Manhattan	2.95	18.55
Washington Heights South	Manhattan	0.23	13.6
Times Sq/Theatre District	Manhattan	0.64	38.56
JFK Airport	Queens	4.52	13.4
East Chelsea	Manhattan	1.92	16.8
East Tremont	Bronx	1.92	13.6
Bushwick North	Brooklyn	5.37	26.52
East Chelsea	Manhattan	0.52	12.56
Yorkville West	Manhattan	9.89	11.69
Sunnyside	Queens	0.09	11.3
Boerum Hill	Brooklyn	0.06	124.87
LaGuardia Airport	Queens	0.09	24.48
LaGuardia Airport	Queens	0.22	17.6
JFK Airport	Queens	1.54	27.29
TriBeCa/Civic Center	Manhattan	1.25	26.08
East Chelsea	Manhattan	0.29	14.12
Cobble Hill	Brooklyn	2.04	39.7
Penn Station/Madison Sq West	Manhattan	0.29	7.5
East Williamsburg	Brooklyn	0.03	18.3
Times Sq/Theatre District	Manhattan	3.01	28.57
Clinton West	Manhattan	0.28	10.59
Morningside Heights	Manhattan	1.83	31.28
LaGuardia Airport	Queens	0.45	19.69
Sutton Place/Turtle Bay North	Manhattan	4.34	15.96
Long Island City/Queens Plaza	Queens	1.73	23.57
Midtown South	Manhattan	1.34	19.94
Garment District	Manhattan	0.72	18.5
East New York	Brooklyn	1.63	78.33
LaGuardia Airport	Queens	3.13	43.93
Midtown Center	Manhattan	2.11	21.5
Midtown East	Manhattan	0.71	27.8
Clinton East	Manhattan	0.91	25.14
Park Slope	Brooklyn	1.73	8.1
Union Sq	Manhattan	6.23	23.17
Central Harlem	Manhattan	0.37	66.56
Upper East Side South	Manhattan	0.61	21.26
Upper East Side South	Manhattan	1.03	25.6
Times Sq/Theatre District	Manhattan	0.25	40.98
Lenox Hill West	Manhattan	2.8	20.31
Little Italy/NoLiTa	Manhattan	4.27	39.96
Murray Hill	Manhattan	2.9	23.47
Clinton East	Manhattan	2.74	48.77
Meatpacking/West Village West	Manhattan	0.2	26.3
Midtown Center	Manhattan	2.9	7.71
JFK Airport	Queens	0.37	30.8
Greenwich Village South	Manhattan	0.13	17.1
LaGuardia Airport	Queens	0.15	30.87
Flatiron	Manhattan	1.82	31
East Concourse/Concourse Village	Bronx	0.12	64.78
Yorkville East	Manhattan	0.45	11.12
Richmond Hill	Queens	2.67	46.2
East Harlem North	Manhattan	5.46	10.8
Bedford	Brooklyn	1.14	17.7
Clinton East	Manhattan	0.09	40.7
Upper East Side South	Manhattan	3.3	9.59
Sutton Place/Turtle Bay North	Manhattan	0.23	39.61
Upper East Side North	Manhattan	4.64	20.23
JFK Airport	Queens	0.14	52.6
