Lacey 	47.0263876	-122.8072257
Sayreville borough	40.4592726	-74.3609822
Jefferson City 	38.577359	-92.1724265
Wylie 	33.0151201	-96.5388789
Draper 	40.5246711	-111.8638226
Moline 	41.5067003	-90.5151342
Apopka 	28.7414145	-81.5344293
Littleton 	39.613321	-105.0166498
Kannapolis 	35.4873613	-80.6217341
El Centro 	32.792	-115.5630514
Fond du Lac 	43.7748763	-88.4458033
Minot 	48.2325095	-101.2962732
Haltom City 	32.7995738	-97.2691817
Bountiful 	40.8894611	-111.8804817
North Miami Beach 	25.928842	-80.15278619
Blacksburg 	37.2296566	-80.4136767
Danville 	40.125222	-87.6304614
Bell Gardens 	33.9652918	-118.1514588
Fort Pierce 	27.4467056	-80.3256056
Oakland Park 	26.1801443	-80.1372004
Lompoc 	34.6391501	-120.4579409
Rancho Palos Verdes 	33.7483311	-118.3707683
Hutchinson 	38.0608444	-97.9297743
State College borough	40.794026	-77.8606975
Coachella 	33.6795519	-116.176338
North Lauderdale 	26.217305	-80.2258811
Cutler Bay 	25.575865	-80.34137218
Altamonte Springs 	28.6649055	-81.37626851
Urbana 	40.1117174	-88.207301
San Bruno 	37.6304904	-122.4110835
Bartlett village	43.1161806	-75.403783
Kearny 	37.9960049	-101.3523356
Westfield 	42.1250929	-72.7495381
Wilkes-Barre 	41.2464824	-75.8817316
Findlay 	41.0413873	-83.6503982
Oro Valley 	32.3909071	-110.966488
Woonsocket 	42.0028761	-71.5147839
Rohnert Park 	38.3396367	-122.7010984
Keller 	37.6192992	-75.7638185
Leominster 	42.5250906	-71.759794
Linden 	33.0123537	-94.3654707
Sumter 	32.0485072	-84.1862464
Crystal Lake 	42.2411344	-88.3161965
Covington 	39.0837489	-84.5086221
Fitchburg 	42.5834228	-71.8022956
Urbandale 	41.6274552	-93.7380624
Plainfield village	41.67650655	-71.92223409
La Puente 	34.01979	-117.9503677
Holyoke 	42.22415795	-72.64021831
Beverly 	42.5584284	-70.8800491
Streamwood village	33.7125089	-117.7573608
Hickory 	35.7331895	-81.3412006
Shelton 	41.3164856	-73.0931641
Carol Stream village	41.913645	-88.1184169
Edmonds 	47.8105738	-122.3774952
Brea 	33.9170444	-117.8888557
Prescott 	34.5400242	-112.4685025
Campbell 	37.2158191	-79.1165953
Bullhead City 	35.1477774	-114.5682983
New Berlin 	42.976453	-88.1090391
Riverton 	43.0249578	-108.3798938
Mankato 	44.1634663	-93.9993505
Cedar Falls 	42.5277622	-92.4454654
Atlantic City 	39.3642852	-74.4229351
Coppell 	32.958352	-96.988183
Manassas 	38.744947	-77.48244413
Bremerton 	47.5665391	-122.6527973
Wausau 	44.9596017	-89.6298239
Culver City 	34.0211224	-118.3964665
Muskogee 	35.6630196	-95.3927706
Rockwall 	32.9312336	-96.4597089
Calexico 	32.6789476	-115.4988834
Duncanville 	32.6518004	-96.9083366
Sherman 	33.617501	-96.59549343
Rock Island 	41.5094771	-90.5787477
Moorhead 	46.8347035	-96.73454892
Morgan Hill 	37.130408	-121.6544974
Apex 	35.7325352	-78.8505516
Maplewood 	44.9530215	-92.9952153
Peachtree Corners 	33.9701009	-84.2215869
Prescott Valley 	34.6100243	-112.315721
Woburn 	42.4792618	-71.1522766
Annapolis 	38.9786401	-76.492786
Cape Girardeau 	37.3058839	-89.5181476
Burleson 	32.515272	-97.34509602
Stanton 	37.5691072	-101.7935648
Ormond Beach 	29.2858129	-81.0558894
Hanover Park village	43.17329575	-89.41709963
Huber Heights 	39.8584125	-84.11151221
Bozeman 	45.6799842	-111.0446748
Greenacres 	35.3832927	-119.1098266
Shakopee 	44.7980186	-93.5268986
Brookfield 	43.0605671	-88.1064787
Hallandale Beach 	25.9856006	-80.13999651
Lincoln Park 	42.2505943	-83.1785361
Pacifica 	37.6138253	-122.4869194
Wheeling village	40.6142048	-86.3911092
Hurst 	32.8234621	-97.1705678
Valley Stream village	36.8058314	-76.23096618
Park Ridge 	42.0111412	-87.8406192
Hilton Head Island 	32.216316	-80.752608
Goose Creek 	32.9961038	-80.0387292
Puyallup 	47.1849009	-122.2921406
Montclair 	40.8259332	-74.2090344
Roy 	41.1617999	-112.0261903
Addison village	43.4227761	-88.3745423
Calumet City 	41.6155909	-87.5294871
The Colony 	33.0890094	-96.8863922
Ocoee 	28.537782	-81.54483614
Muskegon 	43.2341813	-86.2483921
Lake Oswego 	45.4206749	-122.6706498
Bentonville 	36.302283	-94.28158895
Spartanburg 	34.9498007	-81.9320157
Marion 	37.7306054	-88.9331256
Beloit 	42.5083272	-89.031784
Aventura 	25.953257	-80.13664587
Greenfield 	42.5877962	-72.6006199
Texarkana 	33.425125	-94.0476882
Westerville 	40.1261743	-82.9290696
Gadsden 	34.0142639	-86.0066387
Keizer 	44.9958075	-123.0197173
Oakley 	37.9974219	-121.7124536
Martinez 	38.0193657	-122.1341321
Dover 	39.158168	-75.5243682
Weslaco 	26.155616	-97.98046402
Northglenn 	39.885541	-104.9872026
Lewiston 	44.100351	-70.2147764
Los Banos 	37.0592253	-120.8505342
Apache Junction 	33.4006195	-111.5374039
New Albany 	38.2856247	-85.8241312
Friendswood 	29.5293998	-95.2010447
Grove City 	39.8814519	-83.0929645
Bartlesville 	36.7473114	-95.9808179
Torrington 	41.8006523	-73.1212214
Reynoldsburg 	39.9547861	-82.8121191
Del Rio 	29.3627296	-100.896761
Goldsboro 	35.3848841	-77.9927651
Lynnwood 	47.8278656	-122.3053932
Temple City 	34.1082994	-118.0577568
Winter Garden 	32.839025	-116.9283792
Spanish Fork 	40.114955	-111.654923
Bell 	33.9775142	-118.1870156
Panama City 	30.1600827	-85.6545729
Plant City 	28.023543	-82.12720203
Fort Lee borough	40.8527536	-73.97250875
Leavenworth 	39.3110919	-94.9227996
Wildwood 	38.5795893	-90.6294468
Richfield 	44.8766431	-93.2877877
Delaware 	38.6920451	-75.4013315
Hollister 	36.8524545	-121.4016021
Hot Springs 	34.492847	-93.12379452
Lufkin 	31.3382406	-94.729097
Manhattan Beach 	33.8950839	-118.4000147
Lake Worth 	26.62121345	-80.06267318
Claremont 	34.0966764	-117.7197785
University City 	38.6558849	-90.3092813
Merrillville 	41.4828144	-87.3328139
San Juan Capistrano 	33.5016932	-117.6625509
Tupelo 	34.2634615	-88.72502681
Cottage Grove 	44.8277446	-92.9438218
Moorpark 	34.285558	-118.8820414
Bay City 	28.982941	-95.96336143
East Point 	33.6654335	-84.48648945
Grants Pass 	42.4393707	-123.3272489
Stow 	41.1596261	-81.4406258
Oak Creek 	42.8858503	-87.8631362
West Hollywood 	34.0900091	-118.3617443
Prattville 	32.4640245	-86.4596966
Royal Palm Beach village	26.694533	-80.2323689
Peachtree City 	33.3967829	-84.5957629
Winter Haven 	28.0222435	-81.7328568
Phenix City 	32.4709761	-85.0007653
Hinesville 	31.8477298	-81.5960354
Norris borough	44.3134023	-70.0883869
Glendale Heights village	39.9709072	-80.7506399
Hobbs 	32.7026116	-103.1360403
Beverly Hills 	34.0736204	-118.4003563
Indian Trail 	35.0768141	-80.6692352
Pleasant Grove 	40.3641184	-111.73854
Bothell 	47.759853	-122.2068217
Olive Branch 	34.9617605	-89.8295315
Inver Grove Heights 	44.8479039	-93.0428119
Mooresville 	35.570746	-80.8182992
Vestavia Hills 	33.4776455	-86.68732697
Milton 	42.2495435	-71.0661612
Upper Arlington 	39.9945084	-83.0624078
Newnan 	33.3806716	-84.7996573
Nacogdoches 	31.5970503	-94.5927451
Bettendorf 	41.5255466	-90.5081478
Cottonwood Heights 	40.6196702	-111.8102104
Dana Point 	33.4669721	-117.6981075
Butte-Silver Bow 	45.9838436	-112.5007277
Houma 	29.5957696	-90.7195348
San Dimas 	34.1066756	-117.8067257
Manitowoc 	44.0886059	-87.6575841
Gahanna 	40.019468	-82.8790706
Pleasant Hill 	37.9479786	-122.0607963
Winter Springs 	28.6882125	-81.28497893
Seaside 	36.6258085	-121.8170358
Lauderdale Lakes 	26.1681519	-80.20471799
Dalton 	34.723727	-84.86850912
Schertz 	29.5521737	-98.2697341
Fairborn 	39.8068795	-84.00996135
Woodridge village	29.548018	-98.60536836
Holland 	42.7876022	-86.1090828
Oregon City 	45.3573429	-122.6067583
Copperas Cove 	31.124062	-97.9030785
Lawndale 	33.88711	-118.3531481
Wildomar 	33.5939372	-117.2414989
Bangor 	44.8011821	-68.7778138
Riviera Beach 	26.7753405	-80.0580969
Fair Lawn borough	40.9403762	-74.1318096
Deer Park 	29.70478335	-95.11839443
Westlake 	41.4553232	-81.9179174
Menlo Park 	37.4538274	-122.1821871
Socorro 	34.0572791	-106.8930518
North Olmsted 	41.4156025	-81.9234726
Wenatchee 	47.4234599	-120.3103494
Eastpointe 	42.4683698	-82.9554746
McMinnville 	45.2109843	-123.1975851
Leawood 	38.966673	-94.6169012
Franklin Town 	42.3406373	-75.1651689
Water Town 	42.0642643	-73.93190045
Petersburg 	37.2044555	-77.39053111
Massillon 	40.7967244	-81.5215093
El Mirage 	34.6022132	-117.6311675
Tooele 	40.5307776	-112.29828
Galesburg 	40.9478158	-90.3712395
Hopkinsville 	36.8657651	-87.4889532
Rosenberg 	29.5571825	-95.8085623
Walla Walla 	46.0649999	-118.3302784
Issaquah 	47.5348778	-122.0432974
Spring Valley village	29.7896722	-95.5035529
Naugatuck borough	41.4860186	-73.0509432
Goshen 	41.5815012	-85.8346529
Wake Forest 	35.9803097	-78.5103427
Benton 	36.0345286	-88.101285
West Bend 	43.4252776	-88.1834277
North Tonawanda 	43.038668	-78.8642034
University Place 	47.216134	-122.5400829
Kearney 	40.699457	-99.0814767
Laramie 	41.3113669	-105.5911007
Parkersburg 	39.2667418	-81.5615135
Alamogordo 	32.8997997	-105.9603398
La Verne 	34.1008426	-117.7678355
Michigan City 	41.7075394	-86.8950297
Douglasville 	33.7514966	-84.7477136
Mason 	40.2302271	-89.8660433
Oswego village	43.3739582	-76.1524252
College Park 	38.980666	-76.9369189
Gallatin 	37.7509507	-88.2264519
Foster City 	37.5600336	-122.2688522
Owasso 	36.2661536	-95.8549456
James 	39.6532183	-121.5496929
Cookeville 	36.162839	-85.5016423
Poughkeepsie 	41.7065779	-73.9284101
Andover 	42.65717	-71.1408776
Englewood 	40.8928771	-73.9726381
Garfield 	36.3735486	-97.7845975
New Iberia 	30.0035365	-91.8187285
Wentzville 	38.81144	-90.8529107
Kennesaw 	34.0234337	-84.6154897
Alabaster 	33.2155935	-86.79777856
Long Branch 	40.3042778	-73.9923596
Laguna Hills 	33.5948758	-117.6882067
Brooklyn Center 	45.0748543	-93.3296296
Gillette 	44.2906347	-105.5018759
Ballwin 	38.5950182	-90.5469133
Clearfield 	40.9908706	-78.4457422
Chicago Heights 	41.5062834	-87.6357079
Saratoga 	43.0833231	-73.8712155
Waxahachie 	32.3884555	-96.92882371
Wheat Ridge 	39.766098	-105.0772063
North Royalton 	41.3136644	-81.7245739
Miami Lakes 	25.91162125	-80.32127406
Springville 	40.1668572	-111.6109221
Ithaca 	42.4396039	-76.4968019
New Bern 	35.1084931	-77.0441143
Dania Beach 	26.05078395	-80.14612378
El Paso de Robles (Paso Robles) 	35.63448665	-120.6702823
Spring Hill 	28.5558273	-82.4503732
North Ridgeville 	41.3894905	-82.0190321
Sun Prairie 	43.1834579	-89.2134359
Cooper City 	26.04707855	-80.27390797
Banning 	33.9255685	-116.875289
West Lafayette 	40.4258686	-86.9080655
Goleta 	34.4358295	-119.8276389
Sherwood 	34.8150907	-92.2243153
Pullman 	46.7304268	-117.173895
Niles village	42.8375683	-76.413546
Los Gatos 	37.226611	-121.9746797
LaGrange 	41.6372578	-85.4216948
Madison Heights 	42.4858692	-83.1052028
Santa Paula 	34.3541659	-119.0592705
Morgan 	39.7062265	-90.190335
Aiken 	33.5598586	-81.721952
Highland Park 	42.1816919	-87.8003438
North Chicago 	42.325578	-87.8411818
Granite City 	38.7014389	-90.1487199
Port Huron 	42.9815877	-82.440466
Cleburne 	32.3574105	-97.40846276
Hilliard 	40.033814	-83.1596108
East Chicago 	41.6397857	-87.4548466
Ray 	39.3661726	-93.9888262
Liberty 	31.8031632	-81.483441
Los Altos 	37.3790629	-122.116578
Oak Park 	41.8850317	-87.7845025
Williamsport 	41.2493292	-77.0027671
Statesboro 	32.4487877	-81.7831674
Oak Ridge 	36.0103562	-84.2696449
Burlingame 	37.5841026	-122.3660825
Elmira 	42.0897965	-76.8077338
Schererville 	41.4789246	-87.4547605
Cedar City 	37.6774769	-113.0618931
Morris 	38.6908906	-96.6707526
Farmers Branch 	32.9265137	-96.8961151
Lawrenceville 	33.9562149	-83.9879625
Lake in the Hills village	42.1817047	-88.3318349
Newburgh 	41.5034271	-74.0104179
Helena 	46.5927122	-112.036109
Millville 	39.4020593	-75.0393368
Midvale 	40.6110589	-111.8999353
Lake Stevens 	48.0197794	-122.0660914
Garfield Heights 	41.4169974	-81.6059581
East Palo Alto 	37.4688273	-122.1410751
Atascadero 	35.4894169	-120.6707255
Agawam Town 	42.700963	-74.0404119
West Springfield Town 	42.1070383	-72.6203675
Atwater 	37.3477174	-120.609084
Russellville 	35.2784173	-93.1337856
Lansing village	43.7452402	-92.9701918
Winter Park 	28.6000625	-81.34274374
Suisun City 	38.245232	-121.9717533
Post Falls 	47.715147	-116.9480651
Kingman 	37.5420937	-98.122172
Wheeling 	42.125144	-87.92930515
Princeton	40.3492744	-74.6592958
Shaker Heights 	41.4739419	-81.5370671
Nicholasville 	37.8806341	-84.5729961
Kaysville 	41.0349847	-111.9383931
Oak Forest 	41.6028116	-87.7439384
Leander 	30.5781315	-97.84259075
Round Lake Beach village	42.3850853	-88.06549032
Allen Park 	42.2575385	-83.2110375
Crown Point 	41.4169806	-87.3653136
Matthews 	35.1168131	-80.7236804
Mason City 	43.1535728	-93.2010367
Ridgecrest 	35.6225064	-117.6699414
Monterey 	36.583431	-121.8540929
Dodge City 	37.7527982	-100.0170787
Marshall 	35.9089643	-92.6312746
Alton 	38.8906038	-90.1842764
Rahway 	40.6081591	-74.2776468
Little Elm 	33.1626194	-96.9375051
Myrtle Beach 	33.6956461	-78.8900409
New London 	41.3556539	-72.0995209
Maryville 	40.3461017	-94.8724707
Maywood 	33.9866807	-118.185349
Oakdale 	44.9630216	-92.9649361
Winona 	44.049963	-91.6393152
Glen Ellyn village	41.8507997	-88.07807394
Kirkwood 	38.5776995	-90.41865474
Garden City 	37.9716898	-100.8726618
Kankakee 	41.1200325	-87.8611531
Desert Hot Springs 	33.961124	-116.5016784
Opelika 	32.652151	-85.45598514
Maryland Heights 	38.7131073	-90.4298401
Savage 	44.7779041	-93.3356204
West Chicago 	41.8847507	-88.2039607
Bessemer 	33.3339595	-86.95006956
Frankfort 	38.2009055	-84.8732836
SeaTac 	47.44259955	-122.2930652
Fridley 	45.0838291	-93.2590388
Plum borough	40.5003457	-79.7494911
Slidell 	30.2751945	-89.7811745
Big Spring 	32.250398	-101.4787356
Harker Heights 	31.0835102	-97.6597377
Norco 	33.9323307	-117.5508901
Melrose 	42.4564323	-71.064182
Queen Creek 	33.222657	-111.6206973
Benicia 	38.049365	-122.1585777
Enterprise 	31.3151708	-85.8552161
DeLand 	29.0195145	-81.29414163
Eureka 	40.8020712	-124.1636729
Southlake 	33.0074185	-97.16742841
Glen Cove 	40.8623217	-73.6337389
Eagle Pass 	28.709856	-100.4794168
Lake Jackson 	29.0338575	-95.4343859
Superior 	46.7207737	-92.1040796
Bergenfield borough	40.9275987	-73.9973608
American Fork 	40.3768954	-111.7957645
Windsor 	42.3032758	-83.0285111
Clinton 	38.5896187	-89.420064
McHenry 	42.3294391	-88.4605713
Thomasville 	35.8826369	-80.0819879
Easton 	40.6916081	-75.2099866
Jefferson 	38.3010487	-88.9344303
Winchester 	39.1857762	-78.1631434
Stevens Point 	44.5229223	-89.574111
Holladay 	40.6688363	-111.8246557
Stockbridge 	42.2875874	-73.3203862
East St. Louis 	38.6244952	-90.1509429
Saratoga Springs 	43.0831301	-73.7845651
Paragould 	36.0584021	-90.4973286
Imperial Beach 	32.5839444	-117.1130849
West Fargo 	46.8749671	-96.900362
Paramus borough	40.9445428	-74.0754189
Fountain 	38.725168	-104.645359
Barberton 	41.012833	-81.6051221
Casselberry 	28.654276	-81.32379065
Tualatin 	45.3838546	-122.7663518
Carbondale 	37.7274692	-89.216655
Garner 	35.7112642	-78.6141709
Batavia 	41.8500284	-88.3125738
Horn Lake 	34.9480415	-90.05203772
Wooster 	40.8050565	-81.935143
Kingsville 	27.5158689	-97.856109
Paradise 	39.7596061	-121.6219177
Greer 	34.9326334	-99.5435856
Rexburg 	43.8235163	-111.7870222
West Memphis 	35.1464797	-90.1845388
Xenia 	39.6847822	-83.9296526
Pearl 	32.311161	-90.0589319
Seguin 	29.5688411	-97.9647269
Wasco 	35.5941238	-119.3409457
Weatherford 	32.764654	-97.68189586
Sahuarita 	31.9575818	-110.955646
South Pasadena 	34.1133062	-118.1478291
Holly Springs 	35.6512655	-78.8336218
Sandusky 	41.4489397	-82.7079605
Hazelwood 	38.7714396	-90.3709489
Lemon Grove 	32.7425516	-117.0314172
Fredericksburg 	38.3031837	-77.4605399
Wyandotte 	39.1090458	-94.767624
Cornelius 	35.4868032	-80.8600736
Neenah 	44.1858193	-88.462609
Owatonna 	44.0839937	-93.2261076
Belvidere 	42.2583112	-88.8416157
Zanesville 	39.9403453	-82.0131924
Melrose Park village	45.4542879	-98.5121572
Laurel 	39.0992752	-76.8483061
Freeport 	42.2966861	-89.6212271
Shoreview 	45.0722056	-93.1282878
West Linn 	45.3656761	-122.6123141
Twentynine Palms 	34.1356915	-116.0543506
Asheboro 	35.7079146	-79.8136446
Collinsville 	38.6703267	-89.9845476
Harvey 	38.0352315	-97.4486267
Brawley 	32.9786566	-115.530267
Hazleton 	40.9646867	-75.9852789
Rockledge 	40.0812219	-75.0896176
Bridgeton 	39.427337	-75.2340768
Inkster 	42.2942045	-83.3099303
Temple Terrace 	28.0352964	-82.3892596
Ridgewood village	32.586246	-85.5235613
Paducah 	37.0833893	-88.6000478
Homewood 	33.4717732	-86.8008228
South Portland 	43.6414716	-70.2408811
Lockport 	43.1706125	-78.6903133
Fort Dodge 	42.4974694	-94.1680158
Ponca City 	36.7267431	-97.0667341
Parkland 	26.3100794	-80.23727
Elmwood Park village	42.2628864	-71.0350094
Woodstock 	42.0409247	-74.1181971
Key West 	38.0573603	-78.4408438
Emporia 	38.4040054	-96.181623
Ottumwa 	41.0200145	-92.4112963
Statesville 	35.7826363	-80.8872959
Alvin 	29.4238472	-95.2441009
Reedley 	36.5969275	-119.45027
Ardmore 	40.004128	-75.28830051
Caledonia village	33.6828918	-88.3244812
North Platte 	41.1238873	-100.7654232
Grandview 	46.2509653	-119.9017049
Lemoore 	36.3007835	-119.7829107
Sanger 	36.708006	-119.5559652
New Lenox village	41.4834231	-87.9570705
Balch Springs 	32.7287413	-96.6227714
Trotwood 	39.7972788	-84.3113334
Hercules 	38.0171441	-122.2885808
Seal Beach 	33.741176	-118.1046356
Zion 	42.4461322	-87.8328505
Homer Glen village	41.6292066	-87.9243315
Cabot 	34.979881	-92.01919814
Athens 	33.9595974	-83.376678
Muskego 	42.905848	-88.1389779
Edwardsville 	38.8114364	-89.953157
Starkville 	33.45936245	-88.82985418
Rolling Meadows 	42.0841936	-88.0131275
Ridgeland 	32.4284761	-90.1323087
Galt 	38.3012325	-121.3310371
White Bear Lake 	45.0838098	-93.0069304
Woodburn 	45.143731	-122.8553725
De Pere 	44.4487476	-88.0601086
Staunton 	38.14935	-79.0716456
Corsicana 	32.091299	-96.4646821
Corcoran 	36.1126365	-119.5464404
South Salt Lake 	40.7075209	-111.8880295
Centerville 	31.2579584	-95.978292
Chaska 	44.7894072	-93.6021791
Junction City 	39.0286093	-96.8313978
Cudahy 	42.959738	-87.861471
Loves Park 	42.3200189	-89.0581621
Herndon 	38.9695316	-77.3859479
El Cerrito 	33.8410146	-117.5207977
Ramsey 	45.0165728	-93.0949501
Norton Shores 	43.1689044	-86.2639461
Romulus 	42.2222614	-83.3965995
Calabasas 	34.1446643	-118.6440973
Muscatine 	41.424473	-91.0432051
Watauga 	36.2228105	-81.6863808
Cliffside Park borough	40.8214894	-73.9876388
Blue Island 	41.65530805	-87.67759047
Peekskill 	41.289811	-73.9204922
Northport 	40.9038855	-73.34199127
Walker 	34.7418605	-85.3209686
Zionsville 	39.9508733	-86.261937
Coronado 	32.6858854	-117.1830891
Vicksburg 	32.3528418	-90.8777342
Tarpon Springs 	28.1477885	-82.77740857
Griffin 	33.2467807	-84.2640904
Loma Linda 	34.0537971	-117.2610925
Mauldin 	34.77873	-82.310119
South Plainfield borough	40.5792701	-74.4115401
Chanhassen 	44.8618403	-93.5307207
Champlin 	45.1888539	-93.3974538
East Peoria 	40.666149	-89.5800978
Duncan 	48.7786869	-123.7080394
Selma 	32.4073589	-87.0211007
Faribault 	44.2949637	-93.268827
Maple Valley 	47.3664231	-122.0437127
Machesney Park village	42.3477961	-89.0570515
University Park 	40.8005307	-77.8624447
Keene 	42.933597	-72.2784264
Mint Hill 	35.1795892	-80.6472904
Greenbelt 	39.0045544	-76.8755282
Rock Springs 	41.5869225	-109.2047867
Herriman 	40.5140894	-112.0328198
Colleyville 	32.8809603	-97.155012
Mercer Island 	47.5766324	-122.2276378
Prior Lake 	44.7133271	-93.4226873
Kernersville 	36.1198589	-80.0736533
Elk River 	45.3038538	-93.5671825
Searcy 	35.2506406	-91.7362488
Mequon 	43.2219088	-87.9822969
Belton 	31.0560132	-97.464453
Bainbridge Island 	47.65526	-122.5350862
Riverbank 	37.7360396	-120.9354895
Radcliff 	37.8403456	-85.9491298
Laguna Beach 	33.5420888	-117.7834147
New Castle 	41.0036719	-80.3470091
Maple Heights 	41.4153313	-81.565956
Webster Groves 	38.586494	-90.35577503
Barstow 	34.8957684	-117.0172077
Anniston 	33.695381	-85.83984218
Van Buren 	35.6793776	-85.4450289
Fairfax 	38.8462236	-77.3063733
Avon Lake 	41.5053178	-82.0282001
Fountain Hills 	33.6117105	-111.7173613
New Smyrna Beach 	29.0258191	-80.9269984
Dinuba 	36.5432837	-119.3870656
Denison 	33.8062305	-96.62387757
Prichard 	30.7387998	-88.0788889
Hopewell 	37.287745	-77.29442569
McDonough 	40.4376858	-90.6780272
Kerrville 	30.0474332	-99.1403189
Hialeah Gardens 	25.8906705	-80.36417286
Newberg 	45.300596	-122.9725418
Gallup 	35.5283573	-108.7439489
Crystal 	45.0375868	-93.3593224
Pascagoula 	30.3622625	-88.54864836
Willoughby 	38.0131955	-78.4955676
Hamtramck 	42.3928151	-83.0496438
Daphne 	30.6035255	-87.9036047
Hudson 	40.7322695	-74.07663
Plainview 	34.1847936	-101.7068417
Brookings 	44.3114605	-96.7984397
Oak Harbor 	48.2931559	-122.6432245
Rosemount 	44.7391873	-93.12611
Darien 	41.0787079	-73.4692873
Bloomingdale village	43.5095128	-80.4624378
Alliance 	40.9153362	-81.1059309
South Elgin village	41.985228	-88.3070479
South Euclid 	41.5231076	-81.5184553
Sebastian 	35.1770785	-94.2654285
North Plainfield borough	40.6301025	-74.4273743
Brownsburg 	39.8433769	-86.3977736
Ruston 	32.5232053	-92.637927
Park Forest village	40.8043195	-77.911844
Millbrae 	37.5985468	-122.3871942
Chillicothe 	39.3331197	-82.9824019
Port Hueneme 	34.1593425	-119.2025505
Pelham 	42.734534	-71.3245067
North Augusta 	33.5018026	-81.9651153
Lumberton 	34.6183433	-79.0083993
Wadsworth 	41.0256101	-81.7298519
New Brighton 	45.0628999	-93.2060969
Kinston 	35.2626635	-77.5816353
Ashland 	38.4784144	-82.6379387
Prairie Village 	38.9914109	-94.6332768
Summit 	39.6070951	-106.0636654
Benbrook 	32.673188	-97.4605759
Del City 	35.442007	-97.4408709
Avon 	39.6329025	-106.4711837
Forest Grove 	45.5197452	-123.1114405
Bixby 	35.9420431	-95.8833235
Cibolo 	29.561618	-98.2269553
Auburn Hills 	42.6647495	-83.23093751
Jacksonville Beach 	30.2946859	-81.3931396
Duarte 	34.1394513	-117.9772873
Sunny Isles Beach 	25.939003	-80.12553377
Crestview 	30.7621326	-86.5705084
Marquette 	46.5434914	-87.396433
South Lake Tahoe 	38.929125	-119.9878464
East Moline 	41.5008673	-90.4442979
Sedalia 	38.7044609	-93.2282613
Biddeford 	43.4925843	-70.4533844
South Milwaukee 	42.9105722	-87.8606367
Christiansburg 	37.1298517	-80.4089389
Ferguson 	38.7442175	-90.3053915
Klamath Falls 	42.224867	-121.7816704
East Ridge 	35.0142412	-85.2519003
Waynesboro 	38.065698	-78.90552129
Sachse 	32.9762327	-96.5952703
Adrian 	41.8975471	-84.0371659
Perrysburg 	41.556996	-83.627157
Kenmore 	47.7573202	-122.2440148
Yucca Valley 	34.14154	-116.4136543
Moses Lake 	47.1301417	-119.2780771
Crest Hill 	41.5697655	-88.10681127
Havelock 	34.9018815	-76.92093747
Farragut 	35.8845238	-84.1535261
Haines City 	28.1124785	-81.63119745
Hays 	38.8791783	-99.3267702
Liberal 	37.0430812	-100.920999
Johns 	33.361779	-87.1097179
Acworth 	34.0659329	-84.6768796
Edgewater 	40.8270448	-73.975694
Cumberland 	39.2744299	-88.2423795
Piqua 	40.1447732	-84.2424449
Golden Valley 	46.3040364	-109.1714312
Northfield 	44.4582041	-93.161159
New Hope 	45.0380201	-93.3866185
Parma Heights 	41.3900518	-81.7595769
Lino Lakes 	45.1602442	-93.0888324
Agoura Hills 	34.1363945	-118.7745348
Sweetwater 	32.4709519	-100.4059384
Shelbyville 	38.2120144	-85.2235666
Pleasantville 	41.1328736	-73.7926335
Kiryas Joel village	41.3157842	-74.1362891
Mountain Brook 	33.5009384	-86.7522107
Eagle 	39.6161124	-106.7172844
Mukilteo 	47.9474034	-122.3036992
Lomita 	33.7924421	-118.3144385
Milwaukie 	45.4453901	-122.6392889
South St. Paul 	44.8938832	-93.0368359
Sulphur 	30.2365943	-93.3773783
Chambersburg borough	39.9405903	-77.6598624
Oregon 	43.9792797	-120.737257
Sapulpa 	36.0005035	-96.1049612
West Mifflin borough	40.3634026	-79.8664375
South El Monte 	34.0519548	-118.0467339
Kalispell 	48.2022563	-114.3167117
Shelby 	39.3665064	-88.7886278
Blythe 	33.5602861	-114.9120725
Corinth 	34.943392	-88.51732382
Gardner 	42.5750883	-71.998133
Miamisburg 	39.6428362	-84.2866083
Trussville 	33.6196266	-86.6084342
Easley 	34.8269276	-82.5817053
Rocky River 	41.4756031	-81.8393034
Papillion 	41.1544433	-96.0422378
Ferndale 	40.5762406	-124.2639442
Mountlake Terrace 	47.7909667	-122.3066395
Pooler 	32.1158983	-81.2495131
Marina 	36.6900785	-121.8006397
Carrboro 	35.9101438	-79.0752895
Evergreen Park village	45.9702308	-92.9499272
Madisonville 	37.3280037	-87.4986989
American Canyon 	38.223457	-122.227043
Palisades Park borough	40.8481556	-73.997639
Pleasant Prairie village	42.5383281	-87.8576253
Altus 	34.6381255	-99.3339754
Plattsburgh 	44.6928101	-73.4555973
Baldwin borough	33.0508354	-83.2398518
Cartersville 	34.180725	-84.75290814
Ypsilanti 	42.2411499	-83.6129939
German village	39.9497281	-82.9953145
Fort Walton Beach 	30.4057552	-86.618842
McKeesport 	40.3478472	-79.864215
Rolla 	37.9513575	-91.771792
Arvin 	35.209129	-118.828431
Golden 	39.755543	-105.2210997
Weirton 	40.4189566	-80.5895167
Willmar 	45.1219075	-95.0433424
Hermosa Beach 	33.86428	-118.39591
Painesville 	41.7244885	-81.245657
West St. Paul 	44.9160768	-93.1016074
Elmwood Park borough	41.9205931	-87.8160169
Wilsonville 	45.3099218	-122.7681602
Columbia Heights 	45.0460458	-93.2517802
Morrisville 	35.823483	-78.8255621
Central Falls 	41.8906553	-71.3922785
Nixa 	37.0433863	-93.294353
Tukwila 	47.4627356	-122.2559156
