pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-25 04:51:10,2019-03-25 05:03:59,2,0.12,18.32,1.44,0.23,21.1,yellow,cash,East Harlem North,North Corona,Manhattan,Queens
2019-03-26 00:04:17,2019-03-26 00:18:57,5,2.85,10.72,3.25,0.05,14.4,yellow,credit card,Meatpacking/West Village West,East Tremont,Manhattan,Bronx
2019-03-11 23:56:57,2019-03-12 00:11:37,3,1.91,4.4,2.11,0.15,24.22,yellow,cash,Kips Bay,College Point,Manhattan,Queens
2019-02-28 18:31:48,2019-02-28 18:47:33,2,2.83,5.11,1.36,0.01,11.6,yellow,credit card,Meatpacking/West Village West,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-27 00:08:34,2019-03-27 00:22:42,6,3.02,9.3,1.98,0.11,11.38,yellow,cash,Clinton East,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-02 17:12:29,2019-03-02 17:26:29,1,2.68,11.4,5.22,0.28,17.07,yellow,credit card,Lenox Hill East,Williamsburg (North Side),Manhattan,Brooklyn
2019-02-28 02:33:19,2019-02-28 02:50:29,1,1.57,5.59,9.47,0.07,21.4,yellow,cash,Lenox Hill West,Crown Heights South,Manhattan,Brooklyn
2019-03-04 22:12:34,2019-03-04 22:25:51,0,0.97,12.0,2.06,0.16,47.91,yellow,credit card,Lenox Hill West,Baisley Park,Manhattan,Queens
2019-03-06 16:59:54,2019-03-06 17:14:46,2,0.24,7.4,1.5,0.09,15.58,yellow,cash,Clinton East,Old Astoria,Manhattan,Queens
2019-02-28 23:34:40,2019-02-28 23:47:52,1,1.11,5.8,3.07,0.0,11.89,yellow,credit card,Lincoln Square East,Long Island City/Queens Plaza,Manhattan,Queens
2019-03-04 01:37:30,2019-03-04 01:49:55,1,1.51,8.9,0.91,0.28,22.68,yellow,cash,Central Harlem,East Flatbush/Farragut,Manhattan,Brooklyn
2019-03-25 00:21:25,2019-03-25 00:33:57,2,7.69,14.4,1.23,0.14,23.29,yellow,credit card,Upper West Side North,Woodlawn/Wakefield,Manhattan,Bronx
2019-03-24 21:48:25,2019-03-24 22:02:23,1,1.23,9.85,0.64,0.34,25.3,yellow,cash,Bushwick South,Battery Park,Brooklyn,Manhattan
2019-03-28 18:58:17,2019-03-28 19:11:21,0,0.09,10.0,0.26,0.34,17.7,yellow,credit card,Hudson Sq,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn
2019-03-15 18:34:07,2019-03-15 18:47:32,1,2.76,11.44,1.69,0.07,18.8,yellow,cash,Penn Station/Madison Sq West,Mott Haven/Port Morris,Manhattan,Bronx
2019-03-23 01:30:09,2019-03-23 01:45:24,1,4.62,5.07,3.6,5.06,66.78,yellow,credit card,Long Island City/Hunters Point,Stuyvesant Heights,Queens,Brooklyn
2019-03-09 05:46:45,2019-03-09 05:58:17,1,2.59,7.8,0.72,0.33,16.32,yellow,cash,Penn Station/Madison Sq West,South Ozone Park,Manhattan,Queens
2019-03-22 13:04:50,2019-03-22 13:18:24,1,2.32,8.6,2.4,0.04,25.32,yellow,credit card,East Harlem South,Crown Heights South,Manhattan,Brooklyn
2019-03-05 20:52:25,2019-03-05 21:08:51,2,1.47,5.8,4.38,0.02,23.93,yellow,cash,Hamilton Heights,Bay Ridge,Manhattan,Brooklyn
2019-03-01 18:05:16,2019-03-01 18:18:35,1,3.35,12.53,1.19,0.07,13.2,yellow,credit card,Upper West Side North,JFK Airport,Manhattan,Queens
2019-03-06 11:18:33,2019-03-06 11:34:15,6,1.9,3.6,3.41,0.15,24.03,yellow,cash,Morningside Heights,Ozone Park,Manhattan,Queens
2019-03-13 19:55:13,2019-03-13 20:07:18,1,2.45,5.1,0.11,0.05,9.74,yellow,credit card,Yorkville West,Clinton West,Manhattan,Manhattan
2019-03-22 15:34:16,2019-03-22 15:49:43,1,2.49,1.33,1.08,5.11,5.6,yellow,cash,JFK Airport,Kew Gardens Hills,Queens,Queens
2019-03-09 22:51:44,2019-03-09 23:05:42,4,0.03,12.3,0.62,0.62,23.22,yellow,credit card,Manhattan Valley,Midtown North,Manhattan,Manhattan
2019-03-24 17:41:03,2019-03-24 17:53:21,1,5.88,6.68,1.58,0.49,9.7,yellow,cash,Lincoln Square East,Chinatown,Manhattan,Manhattan
2019-03-24 02:33:31,2019-03-24 02:49:24,2,0.27,7.77,0.52,0.08,10.6,yellow,credit card,Flatiron,Bedford Park,Manhattan,Bronx
2019-03-16 07:27:57,2019-03-16 07:41:08,1,2.7,4.96,7.4,4.91,8.22,yellow,cash,LaGuardia Airport,Upper East Side North,Queens,Manhattan
2019-03-26 23:32:04,2019-03-26 23:43:08,1,3.27,3.9,0.13,0.58,11.98,yellow,credit card,East Chelsea,Elmhurst/Maspeth,Manhattan,Queens
2019-03-21 02:41:17,2019-03-21 02:58:42,1,6.13,3.19,1.19,0.09,22.7,yellow,cash,Crown Heights North,Allerton/Pelham Gardens,Brooklyn,Bronx
2019-03-11 18:13:11,2019-03-11 18:28:08,1,0.53,8.03,1.04,0.11,17.0,yellow,credit card,Times Sq/Theatre District,Lower East Side,Manhattan,Manhattan
2019-03-18 16:27:02,2019-03-18 16:42:41,1,2.57,5.3,3.25,0.12,24.05,yellow,cash,Inwood,Flushing Meadows-Corona Park,Manhattan,Queens
2019-02-28 23:51:51,2019-03-01 00:06:11,2,1.04,3.61,1.0,0.25,40.48,yellow,credit card,South Jamaica,Hunts Point,Queens,Bronx
2019-03-05 18:18:57,2019-03-05 18:33:16,2,1.55,5.5,0.92,0.35,19.44,yellow,cash,Lenox Hill East,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-04 21:09:38,2019-03-04 21:22:14,1,0.65,15.35,0.39,0.09,30.9,yellow,credit card,Midtown Center,World Trade Center,Manhattan,Manhattan
2019-03-09 07:07:13,2019-03-09 07:22:54,1,0.58,7.8,2.41,0.49,18.49,yellow,cash,Midtown South,Bensonhurst West,Manhattan,Brooklyn
2019-03-23 18:18:08,2019-03-23 18:31:53,1,3.59,10.84,0.34,0.25,18.0,yellow,credit card,Murray Hill,Bensonhurst West,Manhattan,Brooklyn
2019-03-26 17:35:21,2019-03-26 17:49:13,1,0.11,2.4,0.25,0.02,27.69,yellow,cash,Windsor Terrace,Old Astoria,Brooklyn,Queens
2019-03-17 17:19:09,2019-03-17 17:33:44,6,0.98,10.93,1.01,0.13,29.7,yellow,credit card,East Village,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-08 03:45:39,2019-03-08 04:02:00,1,3.41,11.02,1.22,0.04,17.1,yellow,cash,Upper West Side South,Brooklyn Navy Yard,Manhattan,Brooklyn
2019-03-16 18:40:14,2019-03-16 18:54:33,1,0.08,6.7,4.23,0.04,14.13,yellow,credit card,Penn Station/Madison Sq West,Springfield Gardens South,Manhattan,Queens
2019-03-29 14:33:46,2019-03-29 14:45:09,1,6.13,8.4,0.12,0.35,59.74,yellow,cash,Park Slope,Morningside Heights,Brooklyn,Manhattan
2019-03-25 09:37:44,2019-03-25 09:51:16,1,0.17,7.0,2.41,0.01,8.31,yellow,credit card,Central Harlem,Hamilton Heights,Manhattan,Manhattan
2019-03-15 03:35:11,2019-03-15 03:49:52,2,6.97,2.96,2.7,0.58,13.59,yellow,cash,Madison,Washington Heights South,Brooklyn,Manhattan
2019-03-19 22:41:26,2019-03-19 22:56:27,1,0.37,3.7,3.66,0.02,18.17,yellow,credit card,Midtown East,Columbia Street,Manhattan,Brooklyn
2019-03-21 00:02:42,2019-03-21 00:18:14,2,5.59,11.0,1.74,0.13,16.47,yellow,cash,Midtown North,Prospect-Lefferts Gardens,Manhattan,Brooklyn
2019-03-26 12:13:17,2019-03-26 12:29:16,1,1.12,9.2,1.42,0.48,11.53,yellow,credit card,Central Park,Jackson Heights,Manhattan,Queens
2019-03-27 05:58:40,2019-03-27 06:12:39,1,6.18,7.4,1.4,0.05,8.7,yellow,cash,Clinton Hill,Battery Park City,Brooklyn,Manhattan
2019-03-10 11:56:11,2019-03-10 12:12:13,1,1.65,5.0,1.56,0.35,15.77,yellow,credit card,Upper East Side North,Financial District North,Manhattan,Manhattan
2019-03-19 07:50:00,2019-03-19 08:06:44,1,0.47,13.6,1.17,0.16,15.69,yellow,cash,Murray Hill,Columbia Street,Manhattan,Brooklyn
2019-03-18 17:14:46,2019-03-18 17:26:42,1,1.46,13.2,1.16,0.02,22.52,yellow,credit card,Midtown Center,Woodhaven,Manhattan,Queens
2019-03-15 05:51:59,2019-03-15 06:06:23,1,0.35,9.96,0.91,0.08,14.4,yellow,cash,Sutton Place/Turtle Bay North,Flatbush/Ditmas Park,Manhattan,Brooklyn
2019-03-29 01:15:18,2019-03-29 01:28:16,1,0.41,4.5,0.56,0.33,12.37,yellow,credit card,Brooklyn Heights,TriBeCa/Civic Center,Brooklyn,Manhattan
2019-03-06 13:50:11,2019-03-06 14:03:30,1,9.59,12.32,5.46,1.04,28.5,yellow,cash,Queensbridge/Ravenswood,Flatlands,Queens,Brooklyn
2019-03-19 23:29:14,2019-03-19 23:43:07,1,0.2,11.2,3.07,0.22,11.63,yellow,credit card,Lenox Hill East,Upper West Side North,Manhattan,Manhattan
2019-03-29 10:31:16,2019-03-29 10:44:35,4,0.9,15.3,1.18,0.11,23.06,yellow,cash,Central Park,Hudson Sq,Manhattan,Manhattan
2019-03-17 17:28:02,2019-03-17 17:42:49,2,26.25,37.25,0.14,0.01,76.4,yellow,credit card,Mott Haven/Port Morris,Manhattan Beach,Bronx,Brooklyn
2019-03-30 03:07:05,2019-03-30 03:20:55,2,4.2,10.7,10.16,1.54,11.26,yellow,cash,JFK Airport,Jackson Heights,Queens,Queens
2019-03-21 22:23:54,2019-03-21 22:37:42,2,24.35,7.79,2.64,1.15,17.3,yellow,credit card,South Jamaica,West Brighton,Queens,Staten Island
2019-03-21 12:41:21,2019-03-21 12:52:59,5,2.72,11.3,0.71,0.51,23.64,yellow,cash,Central Harlem,Prospect Park,Manhattan,Brooklyn
2019-03-14 05:30:57,2019-03-14 05:47:30,1,2.74,5.6,2.7,0.01,12.16,yellow,credit card,Times Sq/Theatre District,Battery Park,Manhattan,Manhattan
2019-03-20 13:33:58,2019-03-20 13:47:40,1,4.59,8.42,3.9,0.08,9.1,yellow,cash,East Chelsea,Hillcrest/Pomonok,Manhattan,Queens
2019-02-28 02:21:10,2019-02-28 02:35:27,1,2.32,5.0,0.65,0.08,33.75,yellow,credit card,Yorkville East,Windsor Terrace,Manhattan,Brooklyn
2019-03-21 18:26:28,2019-03-21 18:40:06,1,5.82,5.0,1.54,0.02,11.16,yellow,cash,Midtown East,Central Harlem North,Manhattan,Manhattan
2019-03-22 15:00:41,2019-03-22 15:14:57,2,2.59,13.5,0.13,0.25,15.2,yellow,credit card,Financial District North,Briarwood/Jamaica Hills,Manhattan,Queens
2019-03-27 12:02:10,2019-03-27 12:15:41,1,1.11,8.9,0.43,0.18,34.4,yellow,cash,Greenwich Village South,Brooklyn Navy Yard,Manhattan,Brooklyn
2019-03-27 13:57:30,2019-03-27 14:12:45,1,1.73,18.5,1.73,0.02,35.85,yellow,credit card,Lower East Side,Randalls Island,Manhattan,Manhattan
2019-03-01 10:14:54,2019-03-01 10:31:03,6,4.55,3.59,0.03,0.27,6.1,yellow,cash,East Harlem North,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-29 07:08:21,2019-03-29 07:22:31,1,1.09,7.24,1.57,0.0,9.8,yellow,credit card,Penn Station/Madison Sq West,Kips Bay,Manhattan,Manhattan
2019-03-10 19:15:32,2019-03-10 19:29:55,6,2.99,3.0,0.26,0.18,8.52,yellow,cash,Union Sq,Marine Park/Mill Basin,Manhattan,Brooklyn
2019-03-30 21:11:06,2019-03-30 21:25:33,1,3.29,9.7,2.47,0.15,31.8,yellow,credit card,East Village,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-03 01:51:50,2019-03-03 02:06:10,1,25.77,1.44,1.16,1.44,66.4,yellow,cash,JFK Airport,Eastchester,Queens,Bronx
2019-03-06 06:02:42,2019-03-06 06:19:22,1,1.08,10.89,2.12,0.26,39.2,yellow,credit card,Lincoln Square East,Sunnyside,Manhattan,Queens
2019-03-16 18:08:52,2019-03-16 18:22:48,1,16.49,4.13,1.56,1.65,75.3,yellow,cash,Jackson Heights,Lincoln Square West,Queens,Manhattan
2019-03-15 10:56:40,2019-03-15 11:12:51,1,0.05,12.7,1.66,0.13,17.0,yellow,credit card,Midtown Center,West Village,Manhattan,Manhattan
2019-03-22 09:31:04,2019-03-22 09:46:22,1,1.86,4.4,2.36,0.06,27.8,yellow,cash,Upper East Side South,Soundview/Bruckner,Manhattan,Bronx
2019-03-08 00:43:14,2019-03-08 00:56:48,5,1.75,5.6,0.09,0.07,13.77,yellow,credit card,Midtown South,Seaport,Manhattan,Manhattan
2019-03-30 11:19:50,2019-03-30 11:33:26,1,0.34,6.5,1.3,0.07,29.11,yellow,cash,Sheepshead Bay,Flatiron,Brooklyn,Manhattan
2019-03-11 09:51:40,2019-03-11 10:04:40,1,0.73,3.8,0.54,0.07,18.93,yellow,credit card,Lenox Hill West,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-23 12:40:46,2019-03-23 12:54:04,1,5.3,8.5,6.79,0.22,21.05,yellow,cash,Midtown Center,University Heights/Morris Heights,Manhattan,Bronx
2019-03-01 12:22:34,2019-03-01 12:36:54,1,0.97,29.11,0.72,0.25,57.2,yellow,credit card,Bay Ridge,Randalls Island,Brooklyn,Manhattan
2019-03-12 07:49:39,2019-03-12 08:05:28,1,4.07,4.9,1.19,0.29,14.46,yellow,cash,West Village,East Williamsburg,Manhattan,Brooklyn
2019-03-06 05:41:28,2019-03-06 05:55:04,1,0.48,13.08,0.59,0.17,31.5,yellow,credit card,East Flatbush/Farragut,Manhattan Beach,Brooklyn,Brooklyn
2019-03-12 08:21:45,2019-03-12 08:35:23,1,0.5,7.37,0.3,0.07,10.1,yellow,cash,Clinton East,Yorkville West,Manhattan,Manhattan
2019-03-20 21:55:40,2019-03-20 22:11:00,2,0.25,3.1,2.63,0.7,5.61,yellow,credit card,Jackson Heights,Bedford Park,Queens,Bronx
2019-03-14 01:15:17,2019-03-14 01:29:02,5,0.52,7.3,1.56,0.06,13.13,yellow,cash,TriBeCa/Civic Center,Two Bridges/Seward Park,Manhattan,Manhattan
2019-03-17 03:58:05,2019-03-17 04:14:18,1,2.5,5.3,0.47,0.08,7.76,yellow,credit card,Midtown Center,Queensbridge/Ravenswood,Manhattan,Queens
2019-03-16 15:39:18,2019-03-16 15:53:38,1,0.43,5.37,4.47,0.18,14.2,yellow,cash,Little Italy/NoLiTa,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-19 11:09:18,2019-03-19 11:24:51,1,3.62,11.3,2.27,0.01,32.97,yellow,credit card,Lincoln Square West,Yorkville East,Manhattan,Manhattan
2019-03-27 03:27:56,2019-03-27 03:41:12,2,1.03,3.9,0.13,0.36,5.69,yellow,cash,Brownsville,Hillcrest/Pomonok,Brooklyn,Queens
2019-03-07 20:06:03,2019-03-07 20:21:14,1,2.59,6.96,0.29,0.07,18.8,yellow,credit card,Upper West Side South,Cobble Hill,Manhattan,Brooklyn
2019-03-29 20:14:07,2019-03-29 20:27:15,2,10.0,7.5,1.0,0.01,12.56,yellow,cash,Downtown Brooklyn/MetroTech,Clinton Hill,Brooklyn,Brooklyn
2019-03-18 10:01:22,2019-03-18 10:18:27,1,0.24,13.8,1.12,0.52,16.8,yellow,credit card,Murray Hill,Bushwick South,Manhattan,Brooklyn
2019-03-07 11:33:25,2019-03-07 11:47:59,1,0.94,9.18,0.45,0.1,9.3,yellow,cash,Kips Bay,Middle Village,Manhattan,Queens
2019-03-24 09:30:50,2019-03-24 09:47:39,5,1.38,12.3,1.05,0.11,22.11,yellow,credit card,Upper East Side South,Windsor Terrace,Manhattan,Brooklyn
2019-03-22 14:46:05,2019-03-22 15:02:11,1,0.32,13.2,1.08,0.06,14.02,yellow,cash,Midtown East,Middle Village,Manhattan,Queens
2019-03-15 19:38:18,2019-03-15 19:53:11,0,0.07,14.65,1.74,0.53,25.1,yellow,credit card,Queensboro Hill,Brownsville,Queens,Brooklyn
2019-03-19 11:13:36,2019-03-19 11:28:17,1,3.69,10.3,0.89,0.07,28.14,yellow,cash,Murray Hill,DUMBO/Vinegar Hill,Manhattan,Brooklyn
2019-03-07 20:43:30,2019-03-07 20:56:20,1,6.37,18.0,0.48,0.32,19.92,yellow,credit card,Midtown Center,Marble Hill,Manhattan,Manhattan
2019-03-12 19:52:35,2019-03-12 20:08:40,1,0.3,2.39,0.06,0.04,3.1,yellow,cash,Erasmus,Canarsie,Brooklyn,Brooklyn
2019-03-25 14:25:44,2019-03-25 14:38:24,1,10.12,4.82,2.74,0.74,9.6,yellow,credit card,Midwood,Woodside,Brooklyn,Queens
2019-03-22 16:44:28,2019-03-22 16:58:51,3,2.63,6.4,3.6,0.14,14.42,yellow,cash,Upper West Side North,East Village,Manhattan,Manhattan
2019-03-27 00:38:54,2019-03-27 00:53:06,1,3.92,23.1,2.03,0.05,29.42,yellow,credit card,Greenwich Village South,East Chelsea,Manhattan,Manhattan
2019-03-02 02:14:27,2019-03-02 02:26:57,1,3.42,6.65,1.51,0.09,14.3,yellow,cash,Yorkville West,Homecrest,Manhattan,Brooklyn
2019-03-25 13:09:45,2019-03-25 13:23:22,1,4.02,11.5,2.71,0.01,17.52,yellow,credit card,Meatpacking/West Village West,Pelham Parkway,Manhattan,Bronx
2019-03-03 08:03:35,2019-03-03 08:17:29,1,0.84,5.36,2.27,0.33,8.8,yellow,cash,Little Italy/NoLiTa,Kingsbridge Heights,Manhattan,Bronx
2019-02-28 07:36:52,2019-02-28 07:51:51,1,1.5,9.1,0.77,0.2,17.36,yellow,credit card,Clinton East,South Jamaica,Manhattan,Queens
2019-03-31 20:27:35,2019-03-31 20:44:53,0,6.73,9.3,6.69,0.4,10.16,yellow,cash,Greenwich Village North,Bensonhurst West,Manhattan,Brooklyn
2019-03-06 19:00:24,2019-03-06 19:14:26,1,4.08,8.1,0.01,0.02,9.59,yellow,credit card,Gramercy,Bushwick North,Manhattan,Brooklyn
2019-03-06 01:58:42,2019-03-06 02:12:20,1,0.67,4.8,1.43,0.11,10.98,yellow,cash,Murray Hill,Briarwood/Jamaica Hills,Manhattan,Queens
2019-03-06 20:38:10,2019-03-06 20:51:40,1,0.1,10.2,0.28,0.29,11.0,yellow,credit card,Flatiron,Inwood,Manhattan,Manhattan
2019-03-10 02:00:18,2019-03-10 02:14:52,1,8.85,4.4,1.59,0.05,10.8,yellow,cash,Clinton East,Marine Park/Mill Basin,Manhattan,Brooklyn
2019-03-03 19:22:50,2019-03-03 19:36:37,1,15.29,3.87,0.2,0.24,23.3,yellow,credit card,LaGuardia Airport,University Heights/Morris Heights,Queens,Bronx
2019-03-24 17:39:44,2019-03-24 17:50:24,1,0.26,8.1,2.93,0.0,23.65,yellow,cash,East Harlem North,Baisley Park,Manhattan,Queens
2019-03-01 11:12:40,2019-03-01 11:26:44,1,3.41,10.2,2.07,0.03,13.03,yellow,credit card,Union Sq,East Flatbush/Remsen Village,Manhattan,Brooklyn
2019-03-10 17:34:37,2019-03-10 17:47:46,2,5.69,10.7,3.52,0.0,14.25,yellow,cash,Upper East Side South,Rosedale,Manhattan,Queens
2019-03-05 20:18:57,2019-03-05 20:33:34,2,5.66,39.49,0.58,0.46,52.2,yellow,credit card,East Elmhurst,Pelham Parkway,Queens,Bronx
2019-03-04 03:06:08,2019-03-04 03:22:07,1,1.39,11.5,0.23,0.08,19.91,yellow,cash,Times Sq/Theatre District,Williamsburg (South Side),Manhattan,Brooklyn
2019-03-13 18:02:36,2019-03-13 18:15:12,1,0.18,12.0,1.12,0.08,14.16,yellow,credit card,Morningside Heights,World Trade Center,Manhattan,Manhattan
2019-03-13 10:04:40,2019-03-13 10:20:38,1,7.33,10.12,2.25,0.45,22.7,yellow,cash,Greenwich Village North,Red Hook,Manhattan,Brooklyn
2019-03-10 12:45:26,2019-03-10 12:59:14,1,1.95,4.5,0.04,0.05,27.09,yellow,credit card,UN/Turtle Bay South,Spuyten Duyvil/Kingsbridge,Manhattan,Bronx
2019-03-01 05:01:55,2019-03-01 05:14:31,2,7.81,14.4,1.83,0.14,14.65,yellow,cash,Lower East Side,Midwood,Manhattan,Brooklyn
2019-03-30 13:43:20,2019-03-30 13:56:58,1,1.21,8.8,2.37,0.05,13.96,yellow,credit card,Lincoln Square West,Columbia Street,Manhattan,Brooklyn
2019-03-12 21:27:25,2019-03-12 21:40:34,1,0.39,8.8,1.24,0.1,23.27,yellow,cash,Upper West Side North,Maspeth,Manhattan,Queens
2019-03-30 06:45:33,2019-03-30 06:57:45,1,0.14,11.1,0.9,0.14,12.02,yellow,credit card,Clinton East,Parkchester,Manhattan,Bronx
2019-03-15 14:07:27,2019-03-15 14:21:50,1,0.48,13.9,1.74,0.19,14.89,yellow,cash,Garment District,Stapleton,Manhattan,Staten Island
2019-03-27 01:58:29,2019-03-27 02:14:22,2,4.28,6.3,0.94,0.08,13.88,yellow,credit card,Gramercy,Garment District,Manhattan,Manhattan
2019-03-07 23:27:07,2019-03-07 23:42:22,1,3.34,5.44,0.11,0.01,10.3,yellow,cash,Clinton West,Queensbridge/Ravenswood,Manhattan,Queens
2019-03-08 12:59:39,2019-03-08 13:14:30,1,6.0,3.7,1.02,0.08,18.72,yellow,credit card,Penn Station/Madison Sq West,Kingsbridge Heights,Manhattan,Bronx
2019-03-12 13:53:17,2019-03-12 14:08:19,1,3.99,8.6,1.0,0.14,55.98,yellow,cash,Brooklyn Heights,Flatiron,Brooklyn,Manhattan
2019-03-12 03:23:57,2019-03-12 03:37:29,1,1.44,5.8,0.43,0.45,16.94,yellow,credit card,Central Harlem North,Morrisania/Melrose,Manhattan,Bronx
2019-03-14 16:40:47,2019-03-14 16:55:00,1,0.72,12.4,2.25,0.39,20.4,yellow,cash,Clinton East,Douglaston,Manhattan,Queens
2019-03-10 14:06:26,2019-03-10 14:19:55,1,1.6,20.36,0.64,0.31,25.2,yellow,credit card,Greenwich Village North,Soundview/Bruckner,Manhattan,Bronx
2019-03-21 06:49:24,2019-03-21 07:04:01,1,0.07,5.01,3.32,0.04,11.3,yellow,cash,Clinton East,Bensonhurst East,Manhattan,Brooklyn
2019-03-22 11:37:54,2019-03-22 11:52:03,1,0.74,5.4,1.5,0.06,20.84,yellow,credit card,Midtown East,Washington Heights North,Manhattan,Manhattan
2019-03-14 20:57:24,2019-03-14 21:13:31,1,0.53,6.8,0.59,0.01,18.05,yellow,cash,Yorkville East,Manhattanville,Manhattan,Manhattan
2019-03-10 05:37:42,2019-03-10 05:50:20,1,1.82,12.7,4.05,0.12,24.49,yellow,credit card,Gramercy,Hudson Sq,Manhattan,Manhattan
2019-03-01 03:54:10,2019-03-01 04:11:20,1,6.71,10.8,1.42,0.12,16.53,yellow,cash,Lenox Hill West,Upper East Side South,Manhattan,Manhattan
2019-03-24 11:56:50,2019-03-24 12:12:19,1,1.67,14.28,3.99,0.09,15.8,yellow,credit card,Astoria,Flatbush/Ditmas Park,Queens,Brooklyn
2019-03-15 10:24:11,2019-03-15 10:38:57,1,3.68,5.5,1.53,0.01,10.05,yellow,cash,Upper East Side South,Upper West Side North,Manhattan,Manhattan
2019-03-07 09:16:42,2019-03-07 09:32:15,1,5.74,5.2,1.19,0.0,12.89,yellow,credit card,Washington Heights South,Williamsburg (North Side),Manhattan,Brooklyn
2019-03-07 23:25:35,2019-03-07 23:37:27,1,3.56,13.78,9.44,0.01,26.5,yellow,cash,Flatiron,East Tremont,Manhattan,Bronx
2019-03-17 04:42:13,2019-03-17 04:56:08,1,2.92,9.61,0.69,0.22,15.1,yellow,credit card,Lincoln Square West,East Flushing,Manhattan,Queens
2019-03-13 04:08:29,2019-03-13 04:24:38,1,5.75,20.5,0.5,0.02,24.83,yellow,cash,Lincoln Square West,East Harlem North,Manhattan,Manhattan
2019-03-18 03:33:23,2019-03-18 03:47:04,0,0.18,12.57,1.67,0.09,13.8,yellow,credit card,Lincoln Square West,Forest Hills,Manhattan,Queens
2019-03-01 21:11:44,2019-03-01 21:26:34,1,3.42,9.8,0.13,0.19,14.42,yellow,cash,Sutton Place/Turtle Bay North,North Corona,Manhattan,Queens
2019-03-07 00:41:03,2019-03-07 00:57:01,1,5.33,15.84,2.62,0.06,20.5,yellow,credit card,Lenox Hill East,Mount Hope,Manhattan,Bronx
2019-03-12 10:41:20,2019-03-12 10:53:35,1,0.34,10.5,0.56,0.04,22.18,yellow,cash,Morningside Heights,Flatlands,Manhattan,Brooklyn
2019-03-24 04:14:14,2019-03-24 04:31:49,4,0.51,16.61,3.26,0.09,18.2,yellow,credit card,Midtown Center,West Brighton,Manhattan,Staten Island
2019-02-28 21:53:47,2019-02-28 22:06:22,3,2.1,3.9,2.36,0.13,23.01,yellow,cash,East Harlem North,Prospect-Lefferts Gardens,Manhattan,Brooklyn
2019-03-30 02:09:15,2019-03-30 02:23:32,1,4.92,3.1,0.57,0.11,22.51,yellow,credit card,Lenox Hill East,Boerum Hill,Manhattan,Brooklyn
2019-03-10 12:43:51,2019-03-10 12:59:01,1,0.84,8.1,1.3,0.52,46.87,yellow,cash,Lower East Side,JFK Airport,Manhattan,Queens
2019-03-17 10:35:36,2019-03-17 10:50:03,1,4.19,4.6,0.39,0.24,43.49,yellow,credit card,DUMBO/Vinegar Hill,Jamaica Estates,Brooklyn,Queens
2019-03-26 20:13:47,2019-03-26 20:29:40,1,10.28,7.4,1.43,0.01,15.81,yellow,cash,East Chelsea,Midtown Center,Manhattan,Manhattan
2019-03-07 21:40:58,2019-03-07 21:56:16,1,0.82,8.53,2.72,0.01,17.7,yellow,credit card,East Chelsea,Belmont,Manhattan,Bronx
2019-03-02 15:32:42,2019-03-02 15:47:05,1,2.36,7.5,1.49,0.17,13.24,yellow,cash,Erasmus,Stuy Town/Peter Cooper Village,Brooklyn,Manhattan
2019-03-02 09:34:28,2019-03-02 09:47:53,1,11.9,8.2,3.2,0.84,31.0,yellow,credit card,Queensbridge/Ravenswood,Upper East Side South,Queens,Manhattan
2019-03-31 01:55:10,2019-03-31 02:07:14,5,5.06,4.5,0.12,0.12,10.12,yellow,cash,Bedford,College Point,Brooklyn,Queens
2019-03-01 02:16:28,2019-03-01 02:32:22,1,4.47,9.39,0.45,0.11,15.1,yellow,credit card,Battery Park City,Williamsburg (North Side),Manhattan,Brooklyn
2019-03-26 12:59:07,2019-03-26 13:13:58,1,4.35,14.6,0.7,0.17,16.63,yellow,cash,Upper East Side North,Gowanus,Manhattan,Brooklyn
2019-03-28 14:08:17,2019-03-28 14:25:25,1,0.2,4.19,4.1,0.05,14.46,yellow,credit card,Penn Station/Madison Sq West,Bloomingdale,Manhattan,Manhattan
2019-03-04 21:18:01,2019-03-04 21:32:28,1,2.08,17.46,0.02,0.06,28.1,yellow,cash,Upper West Side South,East Elmhurst,Manhattan,Queens
2019-03-30 15:47:51,2019-03-30 16:02:18,5,1.15,10.95,2.6,0.37,16.7,yellow,credit card,Lenox Hill West,Kips Bay,Manhattan,Manhattan
2019-03-09 08:28:22,2019-03-09 08:42:42,4,3.78,3.3,2.16,0.03,17.31,yellow,cash,Garment District,East Harlem North,Manhattan,Manhattan
2019-03-16 08:29:06,2019-03-16 08:42:34,1,0.25,6.2,0.24,0.45,10.2,yellow,credit card,Greenwich Village North,Windsor Terrace,Manhattan,Brooklyn
2019-03-21 17:58:50,2019-03-21 18:13:34,1,4.16,6.8,0.27,0.1,24.16,yellow,cash,Clinton East,Clinton Hill,Manhattan,Brooklyn
