Date,Extent
1989-05-17,5.806
1989-05-18,8.978
1989-05-19,13.341
1989-05-20,7.739
1989-05-21,6.686
1989-05-22,4.339
1989-05-23,15.394
1989-05-24,4.384
1989-05-25,7.09
1989-05-26,9.656
1989-05-27,3.746
1989-05-28,7.699
1989-05-29,11.714
1989-05-30,5.729
1989-05-31,6.28
1989-06-01,13.629
1989-06-02,13.592
1989-06-03,4.53
1989-06-04,11.537
1989-06-05,15.56
1989-06-06,9.899
1989-06-07,4.922
1989-06-08,4.779
1989-06-09,13.344
1989-06-10,6.28
1989-06-11,10.21
1989-06-12,3.765
1989-06-13,11.035
1989-06-14,11.399
1989-06-15,7.8
1989-06-16,7.658
1989-06-17,9.32
1989-06-18,4.64
1989-06-19,10.906
1989-06-20,9.001
1989-06-21,10.282
1989-06-22,4.981
1989-06-23,10.386
1989-06-24,6.427
1989-06-25,10.4
1989-06-26,8.056
1989-06-27,12.578
1989-06-28,15.293
1989-06-29,6.959
1989-06-30,4.807
1989-07-01,3.903
1989-07-02,12.709
1989-07-03,16.392
1989-07-04,10.208
1989-07-05,5.555
1989-07-06,7.58
1989-07-07,3.661
1989-07-08,14.743
1989-07-09,11.508
1989-07-10,4.71
1989-07-11,12.323
1989-07-12,13.469
1989-07-13,8.321
1989-07-14,15.022
1989-07-15,6.915
1989-07-16,12.527
1989-07-17,5.166
1989-07-18,4.819
1989-07-19,3.487
1989-07-20,5.553
1989-07-21,15.813
1989-07-22,6.466
1989-07-23,4.412
1989-07-24,14.817
1989-07-25,8.941
1989-07-26,10.413
1989-07-27,5.887
1989-07-28,14.403
1989-07-29,11.666
1989-07-30,3.953
1989-07-31,11.077
1989-08-01,15.961
1989-08-02,5.993
1989-08-03,13.759
1989-08-04,10.552
1989-08-05,6.566
1989-08-06,15.758
1989-08-07,4.961
1989-08-08,13.821
1989-08-09,6.407
1989-08-10,12.0
1989-08-11,10.288
1989-08-12,4.37
1989-08-13,13.878
1989-08-14,6.066
1989-08-15,12.388
1989-08-16,7.217
1989-08-17,9.492
1989-08-18,6.338
1989-08-19,9.918
1989-08-20,12.225
1989-08-21,10.653
1989-08-22,3.432
1989-08-23,4.775
1989-08-24,15.682
1989-08-25,11.645
1989-08-26,13.901
1989-08-27,3.57
1989-08-28,8.302
1989-08-29,9.174
1989-08-30,15.093
1989-08-31,11.638
1989-09-01,4.562
1989-09-02,15.344
1989-09-03,4.071
1989-09-04,11.543
1989-09-05,6.32
1989-09-06,7.011
1989-09-07,10.241
1989-09-08,12.737
1989-09-09,8.285
1989-09-10,14.772
1989-09-11,5.924
1989-09-12,14.483
1989-09-13,12.365
1989-09-14,6.64
1989-09-15,9.823
1989-09-16,3.929
1989-09-17,15.868
1989-09-18,8.543
1989-09-19,6.606
1989-09-20,11.543
1989-09-21,5.029
1989-09-22,7.68
1989-09-23,11.779
1989-09-24,4.72
1989-09-25,16.047
1989-09-26,6.899
1989-09-27,4.964
1989-09-28,5.155
1989-09-29,4.228
1989-09-30,9.03
1989-10-01,3.878
1989-10-02,4.56
1989-10-03,12.381
1989-10-04,13.93
1989-10-05,16.357
1989-10-06,10.086
1989-10-07,10.539
1989-10-08,10.252
1989-10-09,14.759
1989-10-10,7.985
1989-10-11,12.795
1989-10-12,10.876
1989-10-13,14.847
1989-10-14,11.43
1989-10-15,6.606
1989-10-16,11.058
1989-10-17,4.352
1989-10-18,8.821
1989-10-19,6.999
1989-10-20,7.264
1989-10-21,15.777
1989-10-22,13.855
1989-10-23,14.922
1989-10-24,11.134
1989-10-25,13.94
1989-10-26,12.784
1989-10-27,12.652
1989-10-28,6.15
1989-10-29,7.135
1989-10-30,12.743
1989-10-31,10.982
1989-11-01,6.988
1989-11-02,9.369
1989-11-03,11.921
1989-11-04,9.088
1989-11-05,7.917
1989-11-06,5.083
1989-11-07,16.377
1989-11-08,3.814
1989-11-09,8.907
1989-11-10,11.324
1989-11-11,14.265
1989-11-12,11.632
1989-11-13,6.624
1989-11-14,8.521
1989-11-15,8.367
1989-11-16,4.55
1989-11-17,6.232
1989-11-18,4.769
1989-11-19,12.243
1989-11-20,9.575
1989-11-21,16.071
1989-11-22,15.977
1989-11-23,9.274
1989-11-24,11.33
1989-11-25,5.495
1989-11-26,15.093
1989-11-27,4.309
1989-11-28,11.773
1989-11-29,6.419
1989-11-30,7.777
1989-12-01,7.266
1989-12-02,16.372
1989-12-03,6.819
1989-12-04,4.445
1989-12-05,13.259
1989-12-06,15.92
1989-12-07,15.847
1989-12-08,8.709
1989-12-09,12.781
1989-12-10,6.744
1989-12-11,14.58
1989-12-12,13.777
1989-12-13,7.583
1989-12-14,12.085
1989-12-15,8.705
1989-12-16,11.305
1989-12-17,13.122
1989-12-18,7.733
1989-12-19,9.478
1989-12-20,7.238
1989-12-21,11.418
1989-12-22,13.56
1989-12-23,6.544
1989-12-24,14.525
1989-12-25,3.511
1989-12-26,4.506
1989-12-27,3.466
1989-12-28,16.082
1989-12-29,15.47
1989-12-30,12.469
1989-12-31,10.472
1990-01-01,8.36
1990-01-02,4.859
1990-01-03,13.815
1990-01-04,10.885
1990-01-05,14.949
1990-01-06,7.054
1990-01-07,13.067
1990-01-08,12.903
1990-01-09,6.345
1990-01-10,5.747
1990-01-11,13.008
1990-01-12,5.421
1990-01-13,12.034
1990-01-14,16.281
1990-01-15,13.484
1990-01-16,14.543
1990-01-17,15.675
1990-01-18,3.664
1990-01-19,16.024
1990-01-20,5.824
1990-01-21,6.524
1990-01-22,15.082
1990-01-23,15.932
1990-01-24,4.095
1990-01-25,4.135
1990-01-26,11.936
1990-01-27,8.881
1990-01-28,12.283
1990-01-29,3.99
1990-01-30,5.239
1990-01-31,12.848
1990-02-01,15.663
1990-02-02,7.168
1990-02-03,11.305
1990-02-04,10.93
1990-02-05,10.629
1990-02-06,3.343
1990-02-07,12.449
1990-02-08,12.156
1990-02-09,6.763
1990-02-10,13.29
1990-02-11,4.521
1990-02-12,3.905
1990-02-13,13.139
1990-02-14,10.089
1990-02-15,15.21
1990-02-16,5.417
1990-02-17,16.111
1990-02-18,5.403
1990-02-19,11.134
1990-02-20,8.377
1990-02-21,3.482
1990-02-22,3.551
1990-02-23,8.652
1990-02-24,12.905
1990-02-25,13.752
1990-02-26,9.515
1990-02-27,10.397
1990-02-28,12.112
1990-03-01,14.816
1990-03-02,12.026
1990-03-03,8.391
1990-03-04,3.717
1990-03-05,13.645
1990-03-06,6.682
1990-03-07,16.258
1990-03-08,6.221
1990-03-09,10.379
1990-03-10,12.47
1990-03-11,11.327
1990-03-12,8.278
1990-03-13,6.906
1990-03-14,13.503
1990-03-15,4.403
1990-03-16,15.976
1990-03-17,13.328
1990-03-18,8.776
1990-03-19,8.764
1990-03-20,15.175
1990-03-21,7.909
1990-03-22,10.343
1990-03-23,10.569
1990-03-24,13.498
1990-03-25,7.187
1990-03-26,7.156
1990-03-27,14.905
1990-03-28,5.721
1990-03-29,6.838
1990-03-30,7.383
1990-03-31,7.888
1990-04-01,15.555
1990-04-02,15.132
1990-04-03,5.97
1990-04-04,13.159
1990-04-05,7.851
1990-04-06,11.434
1990-04-07,15.797
1990-04-08,12.121
1990-04-09,11.158
1990-04-10,10.633
1990-04-11,8.39
1990-04-12,13.696
1990-04-13,3.656
1990-04-14,4.74
1990-04-15,5.032
1990-04-16,12.029
1990-04-17,6.657
1990-04-18,15.808
1990-04-19,7.854
1990-04-20,15.912
1990-04-21,6.07
1990-04-22,13.667
1990-04-23,3.79
1990-04-24,13.499
1990-04-25,11.869
1990-04-26,15.202
1990-04-27,7.583
1990-04-28,9.589
1990-04-29,5.927
1990-04-30,14.761
1990-05-01,10.162
1990-05-02,10.676
1990-05-03,14.821
1990-05-04,11.09
1990-05-05,16.043
1990-05-06,5.373
1990-05-07,8.328
1990-05-08,9.26
1990-05-09,7.439
1990-05-10,14.002
1990-05-11,15.376
1990-05-12,9.736
1990-05-13,11.69
1990-05-14,9.535
1990-05-15,13.441
1990-05-16,9.913
1990-05-17,14.007
1990-05-18,6.896
1990-05-19,8.326
1990-05-20,10.332
1990-05-21,7.417
1990-05-22,14.615
1990-05-23,14.353
1990-05-24,8.172
1990-05-25,9.266
1990-05-26,7.769
1990-05-27,8.076
1990-05-28,10.224
1990-05-29,14.419
1990-05-30,6.243
1990-05-31,6.057
1990-06-01,11.718
1990-06-02,9.14
1990-06-03,11.403
1990-06-04,9.435
1990-06-05,16.394
1990-06-06,13.015
1990-06-07,12.728
1990-06-08,4.045
1990-06-09,4.937
1990-06-10,14.145
1990-06-11,11.233
1990-06-12,7.272
1990-06-13,10.452
1990-06-14,12.356
1990-06-15,11.357
1990-06-16,6.156
1990-06-17,10.696
1990-06-18,10.417
1990-06-19,9.757
1990-06-20,13.786
1990-06-21,8.667
1990-06-22,15.212
1990-06-23,7.515
1990-06-24,15.685
1990-06-25,11.38
1990-06-26,7.686
1990-06-27,13.968
1990-06-28,15.125
1990-06-29,6.58
1990-06-30,4.635
1990-07-01,4.086
1990-07-02,11.954
1990-07-03,8.649
1990-07-04,10.44
1990-07-05,15.709
1990-07-06,14.766
1990-07-07,13.563
1990-07-08,9.441
1990-07-09,10.109
1990-07-10,4.076
1990-07-11,8.524
1990-07-12,4.072
1990-07-13,12.175
1990-07-14,14.156
1990-07-15,13.58
1990-07-16,13.889
1990-07-17,12.588
1990-07-18,8.405
1990-07-19,12.638
1990-07-20,10.928
1990-07-21,10.543
1990-07-22,15.195
1990-07-23,12.959
1990-07-24,9.536
1990-07-25,16.384
1990-07-26,9.27
1990-07-27,9.436
1990-07-28,11.731
1990-07-29,15.382
1990-07-30,4.967
1990-07-31,3.411
1990-08-01,13.19
1990-08-02,16.255
1990-08-03,9.32
1990-08-04,16.261
1990-08-05,14.84
1990-08-06,5.484
1990-08-07,3.969
1990-08-08,15.371
1990-08-09,11.307
1990-08-10,11.662
1990-08-11,13.145
1990-08-12,7.088
1990-08-13,12.642
1990-08-14,11.596
1990-08-15,6.484
1990-08-16,9.014
1990-08-17,5.695
1990-08-18,4.437
1990-08-19,4.784
1990-08-20,15.334
1990-08-21,7.487
1990-08-22,15.617
1990-08-23,15.806
1990-08-24,12.621
1990-08-25,13.748
1990-08-26,10.85
1990-08-27,3.505
1990-08-28,6.195
1990-08-29,9.893
1990-08-30,8.25
1990-08-31,3.994
1990-09-01,10.631
1990-09-02,8.974
1990-09-03,12.436
1990-09-04,13.878
1990-09-05,10.226
1990-09-06,12.364
1990-09-07,7.898
1990-09-08,6.492
1990-09-09,9.061
1990-09-10,9.637
1990-09-11,6.326
1990-09-12,9.408
1990-09-13,12.054
1990-09-14,5.798
1990-09-15,5.205
1990-09-16,9.898
1990-09-17,11.67
1990-09-18,9.665
1990-09-19,13.142
1990-09-20,11.125
1990-09-21,14.303
1990-09-22,8.655
1990-09-23,5.003
1990-09-24,9.45
1990-09-25,10.664
1990-09-26,14.054
1990-09-27,8.731
1990-09-28,14.921
1990-09-29,15.469
1990-09-30,6.73
1990-10-01,15.509
1990-10-02,10.339
1990-10-03,4.698
1990-10-04,14.153
1990-10-05,8.28
1990-10-06,12.088
1990-10-07,11.866
1990-10-08,4.338
1990-10-09,13.454
1990-10-10,9.032
1990-10-11,14.293
1990-10-12,14.229
1990-10-13,12.476
1990-10-14,11.029
1990-10-15,11.283
1990-10-16,7.051
1990-10-17,13.973
1990-10-18,13.137
1990-10-19,16.067
1990-10-20,10.724
1990-10-21,11.482
1990-10-22,12.44
1990-10-23,15.001
1990-10-24,13.392
1990-10-25,12.147
1990-10-26,12.915
1990-10-27,12.423
1990-10-28,9.551
1990-10-29,6.163
1990-10-30,4.59
1990-10-31,13.963
1990-11-01,5.816
1990-11-02,8.025
1990-11-03,14.695
1990-11-04,14.613
1990-11-05,8.366
1990-11-06,14.981
1990-11-07,14.88
1990-11-08,12.678
1990-11-09,10.225
1990-11-10,7.052
1990-11-11,13.03
1990-11-12,15.073
1990-11-13,9.714
1990-11-14,5.96
1990-11-15,4.822
1990-11-16,15.234
1990-11-17,15.628
1990-11-18,8.932
1990-11-19,4.694
1990-11-20,7.495
1990-11-21,6.823
1990-11-22,12.525
1990-11-23,15.466
1990-11-24,5.714
1990-11-25,12.947
1990-11-26,8.621
1990-11-27,14.998
1990-11-28,7.239
1990-11-29,9.07
1990-11-30,3.464
1990-12-01,13.875
1990-12-02,7.348
1990-12-03,10.734
1990-12-04,4.019
1990-12-05,13.17
1990-12-06,10.886
1990-12-07,13.565
1990-12-08,6.973
1990-12-09,7.008
1990-12-10,15.998
1990-12-11,6.8
1990-12-12,9.003
1990-12-13,6.843
1990-12-14,5.05
1990-12-15,9.921
1990-12-16,3.97
1990-12-17,12.712
1990-12-18,6.186
1990-12-19,15.736
1990-12-20,15.098
1990-12-21,9.144
1990-12-22,8.966
1990-12-23,10.966
1990-12-24,13.69
1990-12-25,14.487
1990-12-26,12.994
1990-12-27,15.349
1990-12-28,11.336
1990-12-29,8.243
1990-12-30,5.036
1990-12-31,10.79
1991-01-01,12.773
1991-01-02,15.895
1991-01-03,9.854
1991-01-04,4.276
1991-01-05,15.244
1991-01-06,8.737
1991-01-07,7.072
1991-01-08,16.18
1991-01-09,13.152
1991-01-10,12.881
1991-01-11,13.045
1991-01-12,9.256
1991-01-13,16.162
1991-01-14,13.663
1991-01-15,6.974
1991-01-16,10.823
1991-01-17,14.897
1991-01-18,5.773
1991-01-19,3.456
1991-01-20,10.497
1991-01-21,5.335
1991-01-22,8.612
1991-01-23,3.512
1991-01-24,12.213
1991-01-25,15.038
1991-01-26,16.297
1991-01-27,16.364
1991-01-28,6.653
1991-01-29,7.674
1991-01-30,9.523
1991-01-31,14.484
1991-02-01,15.59
1991-02-02,7.36
1991-02-03,13.546
1991-02-04,7.162
1991-02-05,5.128
1991-02-06,5.09
1991-02-07,14.203
1991-02-08,5.526
1991-02-09,9.18
1991-02-10,13.145
1991-02-11,14.428
1991-02-12,8.603
1991-02-13,11.423
1991-02-14,3.376
1991-02-15,12.207
1991-02-16,13.92
1991-02-17,7.202
1991-02-18,9.293
1991-02-19,14.313
1991-02-20,14.476
1991-02-21,9.942
1991-02-22,10.691
1991-02-23,9.733
1991-02-24,3.91
1991-02-25,12.593
1991-02-26,12.569
1991-02-27,10.413
1991-02-28,7.068
1991-03-01,13.768
1991-03-02,13.13
1991-03-03,6.365
1991-03-04,8.917
1991-03-05,13.719
1991-03-06,7.536
1991-03-07,15.813
1991-03-08,4.162
1991-03-09,4.318
1991-03-10,11.698
1991-03-11,14.474
1991-03-12,7.791
1991-03-13,3.693
1991-03-14,3.576
1991-03-15,8.57
1991-03-16,12.474
1991-03-17,15.686
1991-03-18,4.447
1991-03-19,5.689
1991-03-20,16.061
1991-03-21,9.437
1991-03-22,5.446
1991-03-23,6.906
1991-03-24,12.502
1991-03-25,8.67
1991-03-26,4.176
1991-03-27,13.895
1991-03-28,12.783
1991-03-29,4.648
1991-03-30,12.478
1991-03-31,3.753
1991-04-01,12.209
1991-04-02,15.1
1991-04-03,8.352
1991-04-04,3.574
1991-04-05,13.362
1991-04-06,11.337
1991-04-07,3.631
1991-04-08,15.999
1991-04-09,6.104
1991-04-10,7.849
1991-04-11,6.139
1991-04-12,15.081
1991-04-13,3.68
1991-04-14,9.453
1991-04-15,5.431
1991-04-16,10.441
1991-04-17,9.148
1991-04-18,14.121
1991-04-19,11.193
1991-04-20,12.68
1991-04-21,10.995
1991-04-22,8.675
1991-04-23,15.299
1991-04-24,12.96
1991-04-25,6.986
1991-04-26,8.745
1991-04-27,11.784
1991-04-28,7.404
1991-04-29,6.845
1991-04-30,8.145
1991-05-01,3.955
1991-05-02,8.32
1991-05-03,16.001
1991-05-04,10.059
1991-05-05,14.163
1991-05-06,6.774
1991-05-07,9.235
1991-05-08,8.222
1991-05-09,15.298
1991-05-10,7.584
1991-05-11,9.168
1991-05-12,13.33
1991-05-13,6.525
1991-05-14,7.812
1991-05-15,5.067
1991-05-16,3.779
1991-05-17,11.318
1991-05-18,3.441
1991-05-19,3.406
1991-05-20,12.94
1991-05-21,6.27
1991-05-22,9.0
1991-05-23,8.638
1991-05-24,14.31
1991-05-25,10.166
1991-05-26,5.727
1991-05-27,13.15
1991-05-28,8.306
1991-05-29,15.503
1991-05-30,11.659
1991-05-31,15.418
1991-06-01,15.823
1991-06-02,9.941
1991-06-03,4.341
1991-06-04,4.394
1991-06-05,14.725
1991-06-06,8.543
1991-06-07,9.282
1991-06-08,14.066
1991-06-09,4.616
1991-06-10,10.069
1991-06-11,15.421
1991-06-12,7.777
1991-06-13,10.224
1991-06-14,9.567
1991-06-15,12.113
1991-06-16,13.173
1991-06-17,9.151
1991-06-18,16.045
1991-06-19,9.205
1991-06-20,6.022
1991-06-21,4.435
1991-06-22,10.218
1991-06-23,4.559
1991-06-24,11.927
1991-06-25,13.97
1991-06-26,7.016
1991-06-27,13.192
1991-06-28,13.851
1991-06-29,8.448
1991-06-30,4.123
1991-07-01,12.268
1991-07-02,10.788
1991-07-03,3.887
1991-07-04,5.66
1991-07-05,5.695
1991-07-06,5.517
1991-07-07,7.263
1991-07-08,6.976
1991-07-09,12.925
1991-07-10,8.272
1991-07-11,4.005
1991-07-12,15.551
1991-07-13,6.876
1991-07-14,16.325
1991-07-15,8.442
1991-07-16,3.812
1991-07-17,12.574
1991-07-18,8.824
1991-07-19,15.677
1991-07-20,14.74
1991-07-21,6.203
1991-07-22,5.388
1991-07-23,7.798
1991-07-24,15.492
1991-07-25,7.95
1991-07-26,11.919
1991-07-27,14.653
1991-07-28,9.07
1991-07-29,11.464
1991-07-30,13.315
1991-07-31,4.38
1991-08-01,5.376
1991-08-02,10.342
1991-08-03,12.187
1991-08-04,7.722
1991-08-05,11.833
1991-08-06,16.251
1991-08-07,4.073
1991-08-08,8.908
1991-08-09,12.75
1991-08-10,8.659
1991-08-11,10.687
1991-08-12,7.619
1991-08-13,9.577
1991-08-14,13.197
1991-08-15,14.142
1991-08-16,10.021
1991-08-17,11.421
1991-08-18,5.457
1991-08-19,6.021
1991-08-20,13.374
1991-08-21,4.845
1991-08-22,8.756
1991-08-23,5.006
1991-08-24,9.78
1991-08-25,10.558
1991-08-26,8.407
1991-08-27,14.243
1991-08-28,11.406
1991-08-29,12.053
1991-08-30,11.57
1991-08-31,9.479
1991-09-01,14.638
1991-09-02,14.315
1991-09-03,6.752
1991-09-04,8.45
1991-09-05,7.295
1991-09-06,4.475
1991-09-07,12.916
1991-09-08,7.24
1991-09-09,3.546
1991-09-10,12.26
1991-09-11,6.545
1991-09-12,7.702
1991-09-13,7.5
1991-09-14,8.887
1991-09-15,14.108
1991-09-16,12.16
1991-09-17,11.381
1991-09-18,14.983
1991-09-19,10.373
1991-09-20,15.421
1991-09-21,4.137
1991-09-22,10.945
1991-09-23,13.269
1991-09-24,7.559
1991-09-25,15.793
1991-09-26,9.872
1991-09-27,9.075
1991-09-28,7.317
1991-09-29,16.166
1991-09-30,12.925
1991-10-01,6.162
1991-10-02,3.449
1991-10-03,5.973
1991-10-04,10.933
1991-10-05,5.799
1991-10-06,10.545
1991-10-07,4.508
1991-10-08,13.974
1991-10-09,16.369
1991-10-10,9.524
1991-10-11,9.408
1991-10-12,8.965
1991-10-13,14.362
1991-10-14,9.907
1991-10-15,6.336
1991-10-16,6.289
1991-10-17,13.195
1991-10-18,5.711
1991-10-19,15.574
1991-10-20,15.44
1991-10-21,3.535
1991-10-22,12.521
1991-10-23,5.619
1991-10-24,11.145
1991-10-25,9.985
1991-10-26,16.372
1991-10-27,8.728
1991-10-28,10.396
1991-10-29,12.567
1991-10-30,5.136
1991-10-31,16.33
1991-11-01,8.691
1991-11-02,15.265
1991-11-03,13.858
1991-11-04,12.401
1991-11-05,11.39
1991-11-06,6.928
1991-11-07,8.328
1991-11-08,12.126
1991-11-09,8.469
1991-11-10,8.912
1991-11-11,13.874
1991-11-12,10.458
1991-11-13,8.906
1991-11-14,14.356
1991-11-15,12.528
1991-11-16,6.756
1991-11-17,7.336
1991-11-18,5.065
1991-11-19,10.407
1991-11-20,4.573
1991-11-21,7.793
1991-11-22,6.202
1991-11-23,8.888
1991-11-24,8.025
1991-11-25,5.414
1991-11-26,10.14
1991-11-27,6.166
1991-11-28,4.286
1991-11-29,5.382
1991-11-30,14.993
1991-12-01,11.832
1991-12-02,5.318
1991-12-03,5.932
1991-12-04,10.778
1991-12-05,13.679
1991-12-06,6.197
1991-12-07,13.649
1991-12-08,13.433
1991-12-09,12.616
1991-12-10,6.802
1991-12-11,9.872
1991-12-12,9.555
1991-12-13,7.324
1991-12-14,6.896
1991-12-15,7.142
1991-12-16,9.221
1991-12-17,14.724
1991-12-18,13.827
1991-12-19,4.119
1991-12-20,15.908
1991-12-21,3.585
1991-12-22,11.017
1991-12-23,14.246
1991-12-24,5.343
1991-12-25,8.372
1991-12-26,13.721
1991-12-27,13.704
1991-12-28,5.299
1991-12-29,16.345
1991-12-30,15.375
1991-12-31,9.42
1992-01-01,8.955
1992-01-02,4.314
1992-01-03,13.553
1992-01-04,5.549
1992-01-05,4.071
1992-01-06,13.682
1992-01-07,15.45
1992-01-08,9.158
1992-01-09,5.722
1992-01-10,14.501
1992-01-11,8.905
1992-01-12,13.392
1992-01-13,15.338
1992-01-14,9.576
1992-01-15,9.498
1992-01-16,7.83
1992-01-17,15.566
1992-01-18,6.744
1992-01-19,11.538
1992-01-20,15.758
1992-01-21,6.91
1992-01-22,8.783
1992-01-23,12.532
1992-01-24,5.656
1992-01-25,7.592
1992-01-26,10.585
1992-01-27,7.128
1992-01-28,8.636
1992-01-29,8.037
1992-01-30,14.455
1992-01-31,15.096
1992-02-01,11.133
1992-02-02,8.937
1992-02-03,7.664
1992-02-04,5.091
1992-02-05,11.247
1992-02-06,5.812
1992-02-07,10.304
1992-02-08,10.739
1992-02-09,7.244
1992-02-10,7.586
1992-02-11,6.773
1992-02-12,8.669
1992-02-13,8.139
1992-02-14,8.745
1992-02-15,11.611
1992-02-16,11.072
1992-02-17,4.638
1992-02-18,8.45
1992-02-19,14.104
1992-02-20,12.185
1992-02-21,11.912
1992-02-22,11.937
1992-02-23,15.311
1992-02-24,4.653
1992-02-25,14.249
1992-02-26,13.625
1992-02-27,4.13
1992-02-28,10.882
1992-02-29,12.959
1992-03-01,13.818
1992-03-02,8.146
1992-03-03,9.482
1992-03-04,14.664
1992-03-05,4.121
1992-03-06,4.108
1992-03-07,11.495
1992-03-08,13.865
1992-03-09,13.22
1992-03-10,3.846
1992-03-11,14.097
1992-03-12,12.601
1992-03-13,13.876
1992-03-14,3.931
1992-03-15,5.988
1992-03-16,3.717
1992-03-17,3.957
1992-03-18,16.303
1992-03-19,5.477
1992-03-20,13.094
1992-03-21,14.851
1992-03-22,12.412
1992-03-23,10.692
1992-03-24,7.336
1992-03-25,6.241
1992-03-26,13.995
1992-03-27,9.174
1992-03-28,10.83
1992-03-29,5.044
1992-03-30,14.869
1992-03-31,9.7
1992-04-01,8.219
1992-04-02,13.927
1992-04-03,7.996
1992-04-04,14.209
1992-04-05,9.86
1992-04-06,15.063
1992-04-07,5.51
1992-04-08,15.213
1992-04-09,13.356
1992-04-10,15.003
1992-04-11,5.824
1992-04-12,14.464
1992-04-13,14.322
1992-04-14,4.478
1992-04-15,15.095
1992-04-16,10.373
1992-04-17,14.903
1992-04-18,10.02
1992-04-19,16.167
1992-04-20,14.746
1992-04-21,3.583
1992-04-22,8.908
1992-04-23,11.41
1992-04-24,10.849
1992-04-25,11.062
1992-04-26,11.734
1992-04-27,9.896
1992-04-28,5.869
1992-04-29,6.4
1992-04-30,8.324
1992-05-01,7.639
1992-05-02,12.548
1992-05-03,4.115
1992-05-04,7.986
1992-05-05,5.573
1992-05-06,10.557
1992-05-07,10.796
1992-05-08,12.599
1992-05-09,14.022
1992-05-10,13.281
1992-05-11,11.535
1992-05-12,8.504
1992-05-13,14.935
1992-05-14,10.848
1992-05-15,8.909
1992-05-16,16.185
1992-05-17,13.382
1992-05-18,15.789
1992-05-19,7.7
1992-05-20,15.338
1992-05-21,11.921
1992-05-22,7.38
1992-05-23,8.79
1992-05-24,7.294
1992-05-25,13.871
1992-05-26,10.885
1992-05-27,3.75
1992-05-28,8.423
1992-05-29,5.052
1992-05-30,15.03
1992-05-31,10.173
1992-06-01,16.206
1992-06-02,11.356
1992-06-03,14.866
1992-06-04,6.454
1992-06-05,15.196
1992-06-06,15.416
1992-06-07,6.006
1992-06-08,12.624
1992-06-09,16.146
1992-06-10,5.303
1992-06-11,5.304
1992-06-12,6.591
1992-06-13,16.317
1992-06-14,5.719
1992-06-15,7.955
1992-06-16,11.935
1992-06-17,10.829
1992-06-18,8.371
1992-06-19,13.179
1992-06-20,7.528
1992-06-21,6.381
1992-06-22,7.56
1992-06-23,4.435
1992-06-24,16.39
1992-06-25,3.421
1992-06-26,9.133
1992-06-27,8.152
1992-06-28,4.515
1992-06-29,3.91
1992-06-30,16.285
1992-07-01,3.592
1992-07-02,6.698
1992-07-03,15.527
1992-07-04,8.535
1992-07-05,16.23
1992-07-06,16.218
1992-07-07,7.792
1992-07-08,9.776
1992-07-09,12.796
1992-07-10,5.366
1992-07-11,3.688
1992-07-12,4.037
1992-07-13,7.535
1992-07-14,10.21
1992-07-15,5.167
1992-07-16,11.982
1992-07-17,4.54
1992-07-18,16.064
1992-07-19,11.692
1992-07-20,10.664
1992-07-21,15.651
1992-07-22,8.711
1992-07-23,13.806
1992-07-24,7.604
1992-07-25,14.454
1992-07-26,14.557
1992-07-27,14.967
1992-07-28,9.42
1992-07-29,12.444
1992-07-30,12.308
1992-07-31,15.707
1992-08-01,7.297
1992-08-02,15.238
1992-08-03,5.594
1992-08-04,8.524
1992-08-05,6.997
1992-08-06,7.065
1992-08-07,10.548
1992-08-08,11.603
1992-08-09,3.932
1992-08-10,9.263
1992-08-11,15.146
1992-08-12,9.842
1992-08-13,14.263
1992-08-14,13.337
1992-08-15,12.685
1992-08-16,15.172
1992-08-17,15.419
1992-08-18,14.486
1992-08-19,11.665
1992-08-20,12.038
1992-08-21,12.885
1992-08-22,10.197
1992-08-23,9.764
1992-08-24,11.288
1992-08-25,6.662
1992-08-26,15.529
1992-08-27,15.08
1992-08-28,15.484
1992-08-29,10.981
1992-08-30,5.694
1992-08-31,12.12
1992-09-01,3.949
1992-09-02,4.927
1992-09-03,6.947
1992-09-04,15.298
1992-09-05,10.566
1992-09-06,14.388
1992-09-07,6.519
1992-09-08,15.355
1992-09-09,13.87
1992-09-10,3.353
1992-09-11,5.613
1992-09-12,3.759
1992-09-13,15.437
1992-09-14,8.656
1992-09-15,7.364
1992-09-16,6.229
1992-09-17,7.93
1992-09-18,6.037
1992-09-19,13.148
1992-09-20,11.057
1992-09-21,5.488
1992-09-22,8.525
1992-09-23,6.296
1992-09-24,14.201
1992-09-25,14.442
1992-09-26,6.265
1992-09-27,10.563
1992-09-28,12.011
1992-09-29,3.865
1992-09-30,13.004
1992-10-01,4.069
1992-10-02,13.915
1992-10-03,10.88
1992-10-04,5.223
1992-10-05,5.626
1992-10-06,10.435
1992-10-07,15.675
1992-10-08,13.484
1992-10-09,13.715
1992-10-10,8.152
1992-10-11,11.677
1992-10-12,13.276
1992-10-13,6.607
1992-10-14,5.274
1992-10-15,12.727
1992-10-16,4.247
1992-10-17,15.333
1992-10-18,12.128
1992-10-19,13.04
1992-10-20,5.75
1992-10-21,7.973
1992-10-22,8.414
1992-10-23,5.018
1992-10-24,11.691
1992-10-25,9.427
1992-10-26,8.002
1992-10-27,15.079
1992-10-28,3.473
1992-10-29,14.46
1992-10-30,4.623
1992-10-31,16.09
1992-11-01,9.605
1992-11-02,15.871
1992-11-03,9.803
1992-11-04,10.835
1992-11-05,6.564
1992-11-06,8.95
1992-11-07,9.65
1992-11-08,12.198
