_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,1970,6.47,65.67,1.91,81.57,Mexico,7.21,
,1990,7.56,66.21,2.5,60.03,Mexico,4.89,74.0
,1975,5.87,80.07,8.23,48.6,Mexico,1.48,80.24
,1960,6.55,70.11,2.76,69.49,Netherlands,7.68,69.77
,1995,3.15,51.28,3.71,56.11,Netherlands,4.56,56.46
,2000,2.72,59.14,4.76,63.35,Netherlands,,74.57
,1960,2.3,52.31,,65.77,Netherlands,4.28,
,1980,1.12,70.86,,77.53,Netherlands,5.66,
,1975,6.47,71.45,,66.16,Netherlands,2.49,75.89
,1955,1.9,74.75,3.92,67.06,Netherlands,2.94,71.79
,1960,5.3,68.78,1.89,70.78,Netherlands,7.12,66.99
,1955,2.53,56.37,,66.38,Netherlands,3.98,46.4
,1965,1.4,62.91,2.37,56.78,Netherlands,1.82,60.1
,1960,1.69,67.7,8.23,78.92,Netherlands,4.72,73.68
,1990,3.64,76.93,,65.85,Netherlands,3.88,43.76
,1990,2.65,50.06,1.73,,Netherlands,,52.98
,1985,2.66,57.57,,73.93,New Zealand,2.06,
,1980,5.02,74.36,,65.27,New Zealand,6.78,72.61
,1960,5.15,78.99,2.01,76.97,New Zealand,8.14,56.58
,1965,4.04,62.94,4.58,73.84,New Zealand,2.74,75.65
,1980,5.0,62.75,1.28,75.11,New Zealand,1.82,48.95
,1975,4.78,59.07,,65.84,New Zealand,6.35,66.72
,2000,2.86,51.61,2.12,75.48,New Zealand,2.45,65.58
,1960,7.81,63.06,4.53,67.16,New Zealand,4.25,58.7
,1960,2.34,57.91,2.89,64.31,New Zealand,5.2,66.0
,1995,6.77,68.47,1.17,69.42,New Zealand,7.83,68.62
,1955,6.41,64.35,2.84,68.91,Nigeria,6.34,60.85
,1995,3.09,57.86,3.67,71.37,Nigeria,4.28,64.19
,1980,6.17,62.37,2.16,48.1,Nigeria,6.41,
,1965,2.93,61.04,4.79,52.97,Nigeria,4.58,80.24
,2000,7.41,69.59,4.09,54.99,Nigeria,5.47,46.5
,1980,5.82,79.01,2.46,62.86,Nigeria,3.23,64.54
,1980,1.49,56.73,,63.68,North Korea,4.93,72.57
,1970,5.91,41.73,1.88,79.54,North Korea,1.77,70.32
,1955,1.1,68.67,1.64,78.43,North Korea,4.56,80.24
,1960,5.71,57.83,3.78,65.58,North Korea,5.57,72.67
,1980,5.07,66.92,4.92,62.06,North Korea,6.79,57.28
,1995,5.07,60.37,3.58,71.39,North Korea,,
,1970,4.05,50.76,1.65,61.2,North Korea,5.0,61.27
,1955,6.39,69.04,3.88,56.75,North Korea,5.95,61.95
,1970,2.38,64.53,4.07,68.55,North Korea,2.05,
,1965,7.09,61.04,,79.19,North Korea,2.91,68.08
,1960,7.94,65.26,2.83,66.19,North Korea,7.98,55.37
,1970,6.02,69.13,7.99,62.27,Norway,,51.62
,1985,3.46,63.64,3.38,59.66,Norway,7.16,
,1975,2.97,75.87,3.38,72.56,Norway,3.67,71.66
,2000,7.01,61.04,3.03,70.02,Norway,4.95,78.35
,1975,2.06,57.48,3.51,77.98,Norway,1.84,74.45
,1980,7.26,52.23,5.14,80.02,Norway,8.21,77.96
,1995,7.33,62.07,7.44,,Norway,6.14,66.97
,1980,3.7,50.16,,62.23,Norway,6.11,
,1970,3.16,57.14,2.67,66.06,Norway,6.87,59.55
,1975,7.16,62.71,3.82,,Norway,5.86,75.97
,2000,2.53,76.78,4.77,77.07,Pakistan,1.82,71.32
,1965,4.31,64.67,7.01,,Pakistan,4.07,80.24
,1990,7.96,53.66,3.1,63.19,Pakistan,,61.62
,1975,3.51,81.57,,,Pakistan,5.21,80.24
,1960,3.41,64.02,,70.61,Pakistan,7.07,64.18
,1980,6.1,74.42,,69.51,Pakistan,6.63,69.59
,2000,3.88,68.42,5.26,79.61,Pakistan,2.13,51.58
,1955,5.45,43.42,,,Peru,4.95,80.24
,1960,1.6,71.76,2.14,67.09,Peru,3.19,56.11
,2000,4.9,75.12,1.37,63.88,Peru,7.97,78.94
,1970,6.45,69.79,2.26,70.53,Peru,2.29,68.05
,1980,1.18,71.33,,58.56,Peru,2.58,58.42
,1960,2.92,71.47,2.41,64.44,Peru,2.78,63.29
,1995,3.31,76.61,,71.66,Peru,5.05,37.56
,1960,2.33,54.99,3.78,81.57,Peru,2.34,73.06
,1985,7.37,58.78,5.17,72.43,Peru,,74.76
,2000,8.16,71.54,4.02,67.3,Peru,4.81,51.6
,1960,5.15,63.6,1.72,78.65,Peru,,73.44
,2000,3.35,79.7,4.25,61.22,Peru,4.29,73.01
,1980,2.15,73.45,4.74,60.65,Peru,2.24,78.41
,1980,3.62,81.57,3.77,81.57,Philippines,1.16,56.61
,2000,8.23,60.06,2.01,75.16,Philippines,4.93,66.42
,1960,1.2,55.9,,69.73,Philippines,2.54,65.99
,1980,7.26,74.26,8.23,62.5,Philippines,2.14,62.06
,1955,5.73,78.76,8.23,67.78,Philippines,3.2,55.67
,1960,2.84,62.52,8.23,71.63,Philippines,1.71,70.07
,1965,4.97,76.82,8.23,51.29,Philippines,5.29,59.35
,1955,2.45,70.04,,58.38,Philippines,2.45,51.29
,1955,2.83,56.24,1.63,68.31,Philippines,5.48,63.48
,1985,7.64,56.32,2.55,73.99,Philippines,1.75,73.74
,1975,7.49,63.5,3.06,74.39,Poland,2.8,59.02
,1960,1.72,62.93,3.51,53.05,Poland,7.39,61.66
,1960,4.92,71.07,,65.0,Poland,1.79,61.48
,2000,1.81,57.25,,72.87,Poland,4.5,57.55
,1955,4.02,58.52,4.43,64.59,Poland,7.87,67.47
,1980,1.93,50.7,2.17,72.29,Poland,,76.19
,1960,1.88,49.33,1.55,60.52,Portugal,3.68,69.35
,1975,7.85,58.4,,54.23,Portugal,5.4,
,1960,7.49,69.16,7.12,72.77,Portugal,2.22,72.41
,1975,5.15,79.38,5.11,59.45,Portugal,8.02,63.11
,1980,3.15,48.04,5.86,63.76,Portugal,7.15,54.52
,1975,2.63,75.91,2.05,70.96,Portugal,2.17,52.43
,1980,7.16,55.68,8.23,62.82,Portugal,7.04,78.92
,1985,4.79,55.29,4.45,79.33,Portugal,8.16,
,1955,2.26,58.35,,79.29,Rwanda,1.67,77.12
,1995,6.57,42.83,,69.81,Rwanda,,
,1955,5.83,81.57,4.45,61.58,Rwanda,3.36,67.48
,1970,2.63,70.14,1.76,,Rwanda,2.09,64.25
,1985,5.63,73.47,2.12,71.42,Rwanda,7.59,63.37
,1990,7.21,79.67,3.11,65.73,Rwanda,7.71,53.61
,1955,4.81,70.56,4.71,81.57,Rwanda,4.68,64.06
,1975,3.34,61.62,5.49,73.2,Saudi Arabia,1.22,59.44
,1955,5.28,57.13,7.07,58.72,Saudi Arabia,4.01,59.15
,1970,5.3,63.9,2.07,77.99,Saudi Arabia,7.63,58.19
,1990,7.43,74.74,3.37,71.55,Saudi Arabia,7.3,65.99
,1965,6.4,70.01,5.73,67.17,Saudi Arabia,,75.69
,1985,3.58,62.75,4.91,73.4,Saudi Arabia,3.79,80.24
,1970,3.14,58.78,2.3,78.94,South Africa,6.81,65.41
,1955,3.08,55.69,2.81,64.77,South Africa,4.15,
,1965,2.5,64.86,3.08,81.57,South Africa,6.64,80.24
,1985,7.67,68.15,2.79,81.57,South Africa,4.02,64.78
,1980,3.94,61.41,2.41,62.03,South Africa,5.79,44.57
,1965,1.32,66.66,3.21,62.83,South Korea,6.18,51.79
,1985,2.1,69.1,3.65,67.91,South Korea,4.12,
,1980,4.69,64.41,6.77,65.82,South Korea,6.16,70.19
,2000,5.38,81.57,1.36,52.58,South Korea,6.1,73.32
,1955,3.5,60.76,3.25,59.7,South Korea,7.05,52.98
,1970,6.96,71.0,,63.7,South Korea,6.49,
,1965,6.01,70.74,,63.7,South Korea,6.48,46.34
,1955,7.4,71.95,3.85,59.03,South Korea,6.8,53.31
,1960,6.43,45.81,6.26,72.41,South Korea,3.51,73.04
,1960,3.83,71.23,2.89,75.75,South Korea,2.0,
,1985,5.27,73.86,,74.73,Spain,1.57,
,1960,2.52,71.4,2.98,51.03,Spain,3.84,62.33
,1965,5.91,60.66,,78.51,Spain,3.38,67.31
,1965,8.04,56.41,,57.6,Spain,3.63,68.22
,1960,3.85,53.11,3.16,51.46,Spain,1.19,69.51
,1955,7.31,76.75,8.23,81.57,Spain,2.84,58.79
,1990,8.02,62.73,4.79,61.3,Spain,2.84,63.04
,1965,2.3,59.16,8.2,81.57,Spain,4.7,75.23
,1985,2.65,61.04,5.66,67.29,Switzerland,3.94,80.24
,1985,1.69,60.38,3.51,76.42,Switzerland,1.97,74.25
,1975,1.1,61.4,,66.21,Switzerland,4.24,66.46
,1985,3.53,76.61,3.01,72.54,Switzerland,3.5,63.71
,1995,2.99,66.17,4.2,56.92,Switzerland,4.62,
,1980,1.23,57.88,6.36,54.66,Switzerland,5.61,67.96
,1965,4.43,58.07,1.9,63.04,Switzerland,1.88,70.67
,2000,2.09,47.67,2.66,79.11,Switzerland,2.27,48.86
,1985,1.69,60.17,,59.69,Switzerland,2.92,71.94
,1960,6.79,49.32,2.95,70.32,Switzerland,4.31,56.51
,1970,3.07,58.37,3.85,66.37,Switzerland,6.7,55.05
,1995,4.69,69.83,2.36,60.21,Switzerland,7.32,58.22
,1985,7.69,68.33,1.3,71.87,Turkey,2.98,56.08
,1985,6.35,66.21,1.96,67.14,Turkey,4.11,
,1955,5.73,42.23,1.52,61.96,Turkey,,51.61
,1995,5.34,49.11,4.78,65.72,Turkey,1.59,70.51
,1995,4.33,64.9,2.23,,Turkey,4.88,70.44
,1980,4.88,81.57,2.67,65.69,Turkey,2.87,79.92
,2000,2.28,64.51,4.74,68.84,Turkey,7.54,65.65
,1985,3.62,65.67,,68.22,Turkey,5.62,71.08
,1995,6.53,72.92,4.3,68.84,Turkey,,
,1995,7.02,78.02,7.32,81.57,Turkey,2.7,71.9
,1965,5.18,53.65,3.03,74.22,United Kingdom,4.92,73.53
,1965,2.34,81.57,3.69,55.86,United Kingdom,2.77,57.02
,1970,3.23,79.89,4.86,76.14,United States,3.8,63.41
,1965,8.08,73.3,2.33,79.33,United States,6.19,70.36
,1955,8.07,63.79,2.73,,United States,,55.12
,1990,2.88,80.85,2.55,58.93,United States,7.54,62.65
,1960,5.38,61.18,2.15,81.57,United States,8.1,56.38
,1990,1.19,60.76,1.72,63.71,United States,3.17,66.67
,1995,2.46,55.53,2.14,55.74,United States,3.08,
,1965,6.82,65.82,6.03,72.91,United States,7.4,75.37
,1980,2.42,52.85,1.61,69.54,United States,3.05,57.56
,1955,2.86,57.24,3.74,71.51,United States,4.15,72.41
,1960,7.43,55.43,2.38,74.1,Venezuela,7.8,
,1970,2.99,77.7,4.91,53.81,Venezuela,8.15,66.78
,1965,2.52,72.38,2.68,66.95,Venezuela,3.21,55.02
,1975,5.15,79.73,2.81,62.11,Venezuela,,63.59
,1970,5.47,50.19,3.41,79.2,Venezuela,7.97,80.24
,1975,6.47,77.96,2.65,,Venezuela,6.5,59.05
,1980,3.14,80.49,3.51,74.81,Venezuela,5.95,
,1980,6.34,69.97,3.72,63.56,Venezuela,8.21,64.72
,1965,4.06,65.35,3.08,68.83,Venezuela,5.98,69.38
,1955,7.47,68.81,2.33,68.37,Venezuela,6.47,55.88
,2000,1.41,68.95,1.5,74.52,Venezuela,3.4,65.6
,1985,1.24,62.82,3.92,74.48,Venezuela,7.94,48.83
,1970,3.96,66.85,1.61,,Venezuela,2.44,
,2000,8.02,56.45,2.78,81.57,Venezuela,7.83,
,1960,4.89,71.02,2.45,73.05,Venezuela,3.81,72.96
