Date,Extent
1989-05-25,4.216
1989-05-26,12.242
1989-05-27,3.966
1989-05-28,8.425
1989-05-29,6.259
1989-05-30,6.004
1989-05-31,9.091
1989-06-01,4.778
1989-06-02,11.903
1989-06-03,3.54
1989-06-04,13.422
1989-06-05,14.265
1989-06-06,14.495
1989-06-07,13.118
1989-06-08,9.502
1989-06-09,6.059
1989-06-10,9.672
1989-06-11,4.578
1989-06-12,9.621
1989-06-13,11.546
1989-06-14,4.516
1989-06-15,11.183
1989-06-16,11.422
1989-06-17,9.616
1989-06-18,11.401
1989-06-19,12.034
1989-06-20,16.242
1989-06-21,10.383
1989-06-22,10.243
1989-06-23,9.757
1989-06-24,9.374
1989-06-25,11.65
1989-06-26,14.072
1989-06-27,12.923
1989-06-28,8.752
1989-06-29,11.286
1989-06-30,7.007
1989-07-01,11.679
1989-07-02,8.844
1989-07-03,4.328
1989-07-04,13.45
1989-07-05,10.119
1989-07-06,15.936
1989-07-07,16.262
1989-07-08,12.693
1989-07-09,13.309
1989-07-10,15.608
1989-07-11,9.331
1989-07-12,6.484
1989-07-13,7.866
1989-07-14,10.495
1989-07-15,8.483
1989-07-16,12.249
1989-07-17,14.501
1989-07-18,12.547
1989-07-19,5.931
1989-07-20,10.279
1989-07-21,3.484
1989-07-22,8.407
1989-07-23,6.48
1989-07-24,4.713
1989-07-25,15.743
1989-07-26,16.095
1989-07-27,13.122
1989-07-28,5.354
1989-07-29,15.675
1989-07-30,7.587
1989-07-31,6.375
1989-08-01,12.906
1989-08-02,14.547
1989-08-03,3.805
1989-08-04,6.632
1989-08-05,10.798
1989-08-06,12.906
1989-08-07,12.121
1989-08-08,4.006
1989-08-09,3.651
1989-08-10,6.652
1989-08-11,5.911
1989-08-12,10.607
1989-08-13,3.862
1989-08-14,15.244
1989-08-15,12.186
1989-08-16,13.872
1989-08-17,6.594
1989-08-18,8.747
1989-08-19,8.593
1989-08-20,11.868
1989-08-21,10.748
1989-08-22,5.305
1989-08-23,8.586
1989-08-24,4.158
1989-08-25,15.054
1989-08-26,8.91
1989-08-27,14.855
1989-08-28,4.999
1989-08-29,9.99
1989-08-30,3.924
1989-08-31,16.01
1989-09-01,5.905
1989-09-02,8.284
1989-09-03,12.948
1989-09-04,6.417
1989-09-05,15.621
1989-09-06,9.216
1989-09-07,11.265
1989-09-08,16.286
1989-09-09,10.849
1989-09-10,11.659
1989-09-11,15.68
1989-09-12,15.7
1989-09-13,7.575
1989-09-14,8.934
1989-09-15,10.694
1989-09-16,5.557
1989-09-17,5.81
1989-09-18,15.125
1989-09-19,11.946
1989-09-20,13.626
1989-09-21,14.537
1989-09-22,12.787
1989-09-23,7.234
1989-09-24,7.047
1989-09-25,14.776
1989-09-26,8.271
1989-09-27,11.451
1989-09-28,6.741
1989-09-29,7.522
1989-09-30,8.895
1989-10-01,11.448
1989-10-02,13.425
1989-10-03,14.91
1989-10-04,5.636
1989-10-05,16.068
1989-10-06,10.217
1989-10-07,11.314
1989-10-08,5.965
1989-10-09,13.471
1989-10-10,9.465
1989-10-11,15.676
1989-10-12,7.017
1989-10-13,15.653
1989-10-14,4.793
1989-10-15,5.062
1989-10-16,14.969
1989-10-17,9.259
1989-10-18,4.487
1989-10-19,13.809
1989-10-20,11.312
1989-10-21,12.381
1989-10-22,6.097
1989-10-23,13.71
1989-10-24,3.518
1989-10-25,6.98
1989-10-26,5.461
1989-10-27,11.216
1989-10-28,8.107
1989-10-29,13.906
1989-10-30,10.941
1989-10-31,12.542
1989-11-01,16.098
1989-11-02,6.739
1989-11-03,16.276
1989-11-04,13.057
1989-11-05,11.974
1989-11-06,8.589
1989-11-07,9.743
1989-11-08,15.747
1989-11-09,16.181
1989-11-10,9.926
1989-11-11,12.193
1989-11-12,4.917
1989-11-13,10.846
1989-11-14,11.578
1989-11-15,14.901
1989-11-16,4.996
1989-11-17,16.364
1989-11-18,13.836
1989-11-19,16.15
1989-11-20,4.598
1989-11-21,13.574
1989-11-22,9.103
1989-11-23,4.104
1989-11-24,9.418
1989-11-25,13.267
1989-11-26,4.398
1989-11-27,11.307
1989-11-28,6.692
1989-11-29,12.019
1989-11-30,9.957
1989-12-01,11.211
1989-12-02,4.084
1989-12-03,8.169
1989-12-04,3.607
1989-12-05,11.735
1989-12-06,3.88
1989-12-07,5.978
1989-12-08,13.82
1989-12-09,4.483
1989-12-10,8.05
1989-12-11,9.776
1989-12-12,5.408
1989-12-13,6.252
1989-12-14,5.222
1989-12-15,3.901
1989-12-16,14.209
1989-12-17,5.354
1989-12-18,4.881
1989-12-19,11.356
1989-12-20,12.863
1989-12-21,13.312
1989-12-22,11.222
1989-12-23,8.04
1989-12-24,12.448
1989-12-25,12.779
1989-12-26,15.37
1989-12-27,12.418
1989-12-28,15.0
1989-12-29,12.344
1989-12-30,7.855
1989-12-31,6.079
1990-01-01,16.124
1990-01-02,10.853
1990-01-03,8.766
1990-01-04,5.241
1990-01-05,11.646
1990-01-06,15.308
1990-01-07,4.392
1990-01-08,5.779
1990-01-09,15.52
1990-01-10,13.789
1990-01-11,12.702
1990-01-12,16.023
1990-01-13,4.881
1990-01-14,14.567
1990-01-15,9.224
1990-01-16,13.212
1990-01-17,15.935
1990-01-18,16.281
1990-01-19,13.506
1990-01-20,5.955
1990-01-21,15.783
1990-01-22,7.117
1990-01-23,6.212
1990-01-24,4.539
1990-01-25,12.958
1990-01-26,12.529
1990-01-27,3.851
1990-01-28,3.47
1990-01-29,6.614
1990-01-30,8.245
1990-01-31,13.867
1990-02-01,7.455
1990-02-02,15.929
1990-02-03,8.609
1990-02-04,6.94
1990-02-05,5.674
1990-02-06,7.229
1990-02-07,12.759
1990-02-08,10.993
1990-02-09,6.339
1990-02-10,12.46
1990-02-11,4.845
1990-02-12,15.524
1990-02-13,12.849
1990-02-14,16.15
1990-02-15,8.18
1990-02-16,5.526
1990-02-17,14.676
1990-02-18,6.927
1990-02-19,12.768
1990-02-20,12.465
1990-02-21,11.234
1990-02-22,7.065
1990-02-23,4.275
1990-02-24,8.529
1990-02-25,14.55
1990-02-26,9.321
1990-02-27,12.12
1990-02-28,9.835
1990-03-01,3.724
1990-03-02,6.901
1990-03-03,8.423
1990-03-04,15.651
1990-03-05,13.577
1990-03-06,7.791
1990-03-07,10.653
1990-03-08,4.46
1990-03-09,6.21
1990-03-10,5.98
1990-03-11,4.074
1990-03-12,14.71
1990-03-13,9.533
1990-03-14,7.959
1990-03-15,15.56
1990-03-16,12.985
1990-03-17,13.241
1990-03-18,15.772
1990-03-19,4.52
1990-03-20,8.96
1990-03-21,10.239
1990-03-22,9.743
1990-03-23,13.127
1990-03-24,6.68
1990-03-25,6.534
1990-03-26,3.501
1990-03-27,6.646
1990-03-28,8.443
1990-03-29,12.882
1990-03-30,7.025
1990-03-31,12.787
1990-04-01,10.395
1990-04-02,6.319
1990-04-03,16.379
1990-04-04,5.987
1990-04-05,15.319
1990-04-06,4.139
1990-04-07,9.648
1990-04-08,15.603
1990-04-09,16.206
1990-04-10,10.812
1990-04-11,4.942
1990-04-12,15.963
1990-04-13,6.052
1990-04-14,4.86
1990-04-15,7.729
1990-04-16,15.251
1990-04-17,6.874
1990-04-18,6.029
1990-04-19,6.104
1990-04-20,11.035
1990-04-21,14.824
1990-04-22,14.308
1990-04-23,10.588
1990-04-24,7.856
1990-04-25,9.17
1990-04-26,13.581
1990-04-27,7.261
1990-04-28,7.95
1990-04-29,6.871
1990-04-30,4.359
1990-05-01,14.162
1990-05-02,15.135
1990-05-03,14.409
1990-05-04,9.533
1990-05-05,9.936
1990-05-06,9.964
1990-05-07,7.354
1990-05-08,6.42
1990-05-09,10.531
1990-05-10,3.821
1990-05-11,3.935
1990-05-12,10.426
1990-05-13,10.015
1990-05-14,7.965
1990-05-15,12.154
1990-05-16,3.907
1990-05-17,16.267
1990-05-18,11.459
1990-05-19,10.183
1990-05-20,14.967
1990-05-21,13.791
1990-05-22,11.906
1990-05-23,10.236
1990-05-24,13.691
1990-05-25,16.169
1990-05-26,5.001
1990-05-27,6.75
1990-05-28,15.222
1990-05-29,6.553
1990-05-30,10.965
1990-05-31,4.087
1990-06-01,14.293
1990-06-02,3.515
1990-06-03,14.797
1990-06-04,13.491
1990-06-05,4.096
1990-06-06,3.608
1990-06-07,7.225
1990-06-08,14.366
1990-06-09,11.199
1990-06-10,5.233
1990-06-11,7.736
1990-06-12,3.916
1990-06-13,10.866
1990-06-14,13.255
1990-06-15,3.774
1990-06-16,9.932
1990-06-17,12.516
1990-06-18,14.624
1990-06-19,7.606
1990-06-20,10.619
1990-06-21,10.332
1990-06-22,8.382
1990-06-23,4.414
1990-06-24,8.559
1990-06-25,12.435
1990-06-26,11.956
1990-06-27,9.913
1990-06-28,8.877
1990-06-29,12.514
1990-06-30,3.799
1990-07-01,12.577
1990-07-02,5.352
1990-07-03,12.437
1990-07-04,3.894
1990-07-05,5.394
1990-07-06,11.901
1990-07-07,4.562
1990-07-08,8.442
1990-07-09,6.18
1990-07-10,10.654
1990-07-11,4.171
1990-07-12,6.034
1990-07-13,12.858
1990-07-14,6.68
1990-07-15,9.579
1990-07-16,9.839
1990-07-17,4.666
1990-07-18,11.518
1990-07-19,12.853
1990-07-20,13.406
1990-07-21,7.188
1990-07-22,10.397
1990-07-23,8.599
1990-07-24,13.065
1990-07-25,14.877
1990-07-26,13.451
1990-07-27,11.046
1990-07-28,6.467
1990-07-29,15.926
1990-07-30,14.75
1990-07-31,9.685
1990-08-01,9.169
1990-08-02,11.125
1990-08-03,7.118
1990-08-04,7.327
1990-08-05,6.155
1990-08-06,15.852
1990-08-07,6.175
1990-08-08,4.423
1990-08-09,14.657
1990-08-10,14.296
1990-08-11,4.144
1990-08-12,5.04
1990-08-13,11.3
1990-08-14,15.386
1990-08-15,14.877
1990-08-16,6.196
1990-08-17,9.628
1990-08-18,11.754
1990-08-19,11.943
1990-08-20,9.141
1990-08-21,7.055
1990-08-22,11.423
1990-08-23,12.543
1990-08-24,11.759
1990-08-25,12.927
1990-08-26,10.859
1990-08-27,8.784
1990-08-28,14.566
1990-08-29,8.718
1990-08-30,7.958
1990-08-31,12.921
1990-09-01,7.916
1990-09-02,11.524
1990-09-03,11.126
1990-09-04,15.027
1990-09-05,16.037
1990-09-06,3.643
1990-09-07,12.275
1990-09-08,5.505
1990-09-09,7.085
1990-09-10,12.388
1990-09-11,11.013
1990-09-12,4.668
1990-09-13,5.778
1990-09-14,12.828
1990-09-15,5.239
1990-09-16,13.197
1990-09-17,10.443
1990-09-18,9.548
1990-09-19,4.832
1990-09-20,6.409
1990-09-21,13.158
1990-09-22,3.728
1990-09-23,16.337
1990-09-24,5.104
1990-09-25,6.712
1990-09-26,15.163
1990-09-27,12.866
1990-09-28,11.345
1990-09-29,10.821
1990-09-30,16.365
1990-10-01,9.724
1990-10-02,13.99
1990-10-03,7.672
1990-10-04,14.516
1990-10-05,7.849
1990-10-06,7.58
1990-10-07,14.227
1990-10-08,5.803
1990-10-09,4.214
1990-10-10,10.336
1990-10-11,6.329
1990-10-12,4.421
1990-10-13,9.67
1990-10-14,15.779
1990-10-15,15.541
1990-10-16,5.286
1990-10-17,10.031
1990-10-18,11.289
1990-10-19,7.724
1990-10-20,8.747
1990-10-21,12.462
1990-10-22,4.953
1990-10-23,15.801
1990-10-24,8.469
1990-10-25,8.422
1990-10-26,9.545
1990-10-27,3.797
1990-10-28,13.54
1990-10-29,6.488
1990-10-30,14.291
1990-10-31,8.933
1990-11-01,13.169
1990-11-02,8.659
1990-11-03,12.891
1990-11-04,8.728
1990-11-05,3.883
1990-11-06,11.1
1990-11-07,9.868
1990-11-08,15.737
1990-11-09,6.656
1990-11-10,12.162
1990-11-11,12.695
1990-11-12,6.557
1990-11-13,4.207
1990-11-14,4.007
1990-11-15,8.63
1990-11-16,14.418
1990-11-17,12.612
1990-11-18,6.56
1990-11-19,5.043
1990-11-20,4.614
1990-11-21,13.374
1990-11-22,9.5
1990-11-23,7.077
1990-11-24,14.928
1990-11-25,11.967
1990-11-26,16.283
1990-11-27,5.707
1990-11-28,12.012
1990-11-29,6.986
1990-11-30,10.383
1990-12-01,14.837
1990-12-02,8.403
1990-12-03,5.814
1990-12-04,13.034
1990-12-05,4.687
1990-12-06,16.405
1990-12-07,13.357
1990-12-08,3.948
1990-12-09,8.569
1990-12-10,10.032
1990-12-11,9.581
1990-12-12,10.266
1990-12-13,8.097
1990-12-14,8.822
1990-12-15,4.005
1990-12-16,7.391
1990-12-17,13.707
1990-12-18,6.459
1990-12-19,9.488
1990-12-20,9.025
1990-12-21,15.618
1990-12-22,9.252
1990-12-23,11.375
1990-12-24,14.148
1990-12-25,13.971
1990-12-26,4.986
1990-12-27,7.742
1990-12-28,16.319
1990-12-29,14.023
1990-12-30,15.88
1990-12-31,15.821
1991-01-01,10.366
1991-01-02,7.068
1991-01-03,4.128
1991-01-04,15.928
1991-01-05,7.354
1991-01-06,14.606
1991-01-07,13.922
1991-01-08,8.642
1991-01-09,4.409
1991-01-10,15.249
1991-01-11,3.909
1991-01-12,11.332
1991-01-13,5.466
1991-01-14,9.202
1991-01-15,13.559
1991-01-16,10.371
1991-01-17,6.901
1991-01-18,12.578
1991-01-19,13.749
1991-01-20,8.332
1991-01-21,4.802
1991-01-22,6.572
1991-01-23,4.665
1991-01-24,11.181
1991-01-25,11.202
1991-01-26,9.509
1991-01-27,14.408
1991-01-28,6.694
1991-01-29,14.1
1991-01-30,12.888
1991-01-31,11.964
1991-02-01,15.237
1991-02-02,11.411
1991-02-03,7.891
1991-02-04,12.269
1991-02-05,12.133
1991-02-06,7.004
1991-02-07,11.032
1991-02-08,16.08
1991-02-09,12.509
1991-02-10,12.283
1991-02-11,5.127
1991-02-12,13.349
1991-02-13,7.755
1991-02-14,7.26
1991-02-15,10.187
1991-02-16,3.714
1991-02-17,5.565
1991-02-18,14.219
1991-02-19,3.519
1991-02-20,16.248
1991-02-21,5.769
1991-02-22,14.135
1991-02-23,4.698
1991-02-24,14.919
1991-02-25,8.425
1991-02-26,14.758
1991-02-27,15.091
1991-02-28,10.625
1991-03-01,8.231
1991-03-02,8.151
1991-03-03,16.366
1991-03-04,6.177
1991-03-05,4.06
1991-03-06,9.636
1991-03-07,4.569
1991-03-08,16.248
1991-03-09,11.338
1991-03-10,11.872
1991-03-11,8.199
1991-03-12,16.148
1991-03-13,8.445
1991-03-14,8.363
1991-03-15,12.458
1991-03-16,14.538
1991-03-17,7.802
1991-03-18,9.762
1991-03-19,8.039
1991-03-20,12.707
1991-03-21,14.972
1991-03-22,6.943
1991-03-23,7.895
1991-03-24,6.073
1991-03-25,14.555
1991-03-26,14.001
1991-03-27,16.061
1991-03-28,14.838
1991-03-29,7.185
1991-03-30,7.336
1991-03-31,13.818
1991-04-01,3.98
1991-04-02,13.507
1991-04-03,9.62
1991-04-04,14.485
1991-04-05,5.416
1991-04-06,6.238
1991-04-07,11.99
1991-04-08,14.686
1991-04-09,9.399
1991-04-10,15.742
1991-04-11,13.26
1991-04-12,10.328
1991-04-13,8.524
1991-04-14,16.121
1991-04-15,13.551
1991-04-16,14.636
1991-04-17,15.963
1991-04-18,5.715
1991-04-19,14.145
1991-04-20,9.7
1991-04-21,15.849
1991-04-22,16.38
1991-04-23,5.091
1991-04-24,13.489
1991-04-25,16.192
1991-04-26,12.162
1991-04-27,7.557
1991-04-28,8.211
1991-04-29,10.557
1991-04-30,6.289
1991-05-01,8.138
1991-05-02,9.405
1991-05-03,14.595
1991-05-04,13.971
1991-05-05,15.687
1991-05-06,8.21
1991-05-07,4.485
1991-05-08,10.959
1991-05-09,8.273
1991-05-10,9.054
1991-05-11,15.978
1991-05-12,6.226
1991-05-13,15.299
1991-05-14,9.618
1991-05-15,15.545
1991-05-16,7.604
1991-05-17,5.057
1991-05-18,11.737
1991-05-19,16.363
1991-05-20,13.047
1991-05-21,12.511
1991-05-22,8.67
1991-05-23,5.424
1991-05-24,11.614
1991-05-25,11.469
1991-05-26,15.583
1991-05-27,9.8
1991-05-28,8.222
1991-05-29,7.386
1991-05-30,15.31
1991-05-31,15.235
1991-06-01,4.821
1991-06-02,14.588
1991-06-03,12.486
1991-06-04,12.83
1991-06-05,13.276
1991-06-06,12.758
1991-06-07,7.488
1991-06-08,11.91
1991-06-09,11.098
1991-06-10,3.444
1991-06-11,9.796
1991-06-12,15.703
1991-06-13,4.565
1991-06-14,7.794
1991-06-15,12.879
1991-06-16,9.197
1991-06-17,3.61
1991-06-18,5.892
1991-06-19,4.293
1991-06-20,14.443
1991-06-21,15.264
1991-06-22,8.192
1991-06-23,15.807
1991-06-24,8.487
1991-06-25,14.65
1991-06-26,13.291
1991-06-27,15.089
1991-06-28,7.925
1991-06-29,7.939
1991-06-30,14.611
1991-07-01,13.974
1991-07-02,14.973
1991-07-03,3.512
1991-07-04,6.462
1991-07-05,6.423
1991-07-06,5.28
1991-07-07,16.024
1991-07-08,14.89
1991-07-09,3.93
1991-07-10,10.966
1991-07-11,7.973
1991-07-12,14.473
1991-07-13,4.961
1991-07-14,5.142
1991-07-15,11.779
1991-07-16,13.124
1991-07-17,10.819
1991-07-18,4.768
1991-07-19,12.728
1991-07-20,11.267
1991-07-21,5.271
1991-07-22,13.83
1991-07-23,5.914
1991-07-24,6.397
1991-07-25,13.809
1991-07-26,8.367
1991-07-27,4.43
1991-07-28,10.648
1991-07-29,8.033
1991-07-30,12.506
1991-07-31,11.221
1991-08-01,12.264
1991-08-02,9.729
1991-08-03,8.647
1991-08-04,7.118
1991-08-05,8.918
1991-08-06,9.764
1991-08-07,6.15
1991-08-08,5.118
1991-08-09,4.795
1991-08-10,13.92
1991-08-11,5.677
1991-08-12,8.142
1991-08-13,14.575
1991-08-14,4.337
1991-08-15,4.046
1991-08-16,13.031
1991-08-17,13.144
1991-08-18,9.319
1991-08-19,5.774
1991-08-20,8.039
1991-08-21,12.161
1991-08-22,5.037
1991-08-23,8.568
1991-08-24,5.326
1991-08-25,3.897
1991-08-26,4.379
1991-08-27,6.251
1991-08-28,14.876
1991-08-29,11.828
1991-08-30,13.229
1991-08-31,14.084
1991-09-01,12.974
1991-09-02,14.493
1991-09-03,14.451
1991-09-04,14.82
1991-09-05,6.097
1991-09-06,10.076
1991-09-07,9.716
1991-09-08,9.938
1991-09-09,7.012
1991-09-10,15.823
1991-09-11,13.908
1991-09-12,16.248
1991-09-13,12.094
1991-09-14,12.762
1991-09-15,4.398
1991-09-16,10.703
1991-09-17,15.679
1991-09-18,12.309
1991-09-19,6.81
1991-09-20,14.329
1991-09-21,11.329
1991-09-22,3.747
1991-09-23,7.363
1991-09-24,5.51
1991-09-25,15.248
1991-09-26,4.498
1991-09-27,14.96
1991-09-28,9.81
1991-09-29,14.336
1991-09-30,10.357
1991-10-01,5.251
1991-10-02,15.401
1991-10-03,10.606
1991-10-04,10.921
1991-10-05,10.963
1991-10-06,8.774
1991-10-07,7.432
1991-10-08,10.661
1991-10-09,7.676
1991-10-10,9.029
1991-10-11,3.616
1991-10-12,7.6
1991-10-13,7.332
1991-10-14,11.097
1991-10-15,12.068
1991-10-16,12.79
1991-10-17,16.272
1991-10-18,15.437
1991-10-19,9.949
1991-10-20,14.983
1991-10-21,10.187
1991-10-22,4.362
1991-10-23,14.558
1991-10-24,5.918
1991-10-25,11.979
1991-10-26,8.347
1991-10-27,6.086
1991-10-28,14.303
1991-10-29,3.574
1991-10-30,9.713
1991-10-31,10.395
1991-11-01,5.634
1991-11-02,9.703
1991-11-03,9.741
1991-11-04,4.808
1991-11-05,5.37
1991-11-06,7.059
1991-11-07,10.846
1991-11-08,4.649
1991-11-09,16.103
1991-11-10,7.224
1991-11-11,16.268
1991-11-12,7.359
1991-11-13,13.427
1991-11-14,16.071
1991-11-15,11.0
1991-11-16,8.652
1991-11-17,11.652
1991-11-18,8.53
1991-11-19,9.065
1991-11-20,15.156
1991-11-21,13.341
1991-11-22,8.282
1991-11-23,6.021
1991-11-24,4.997
1991-11-25,5.819
1991-11-26,14.715
1991-11-27,13.529
1991-11-28,5.757
1991-11-29,12.721
1991-11-30,6.425
1991-12-01,11.466
1991-12-02,9.271
1991-12-03,8.269
1991-12-04,3.877
1991-12-05,3.584
1991-12-06,10.012
1991-12-07,6.852
1991-12-08,12.029
1991-12-09,3.493
1991-12-10,11.253
1991-12-11,4.122
1991-12-12,4.21
1991-12-13,12.366
1991-12-14,10.241
1991-12-15,13.04
1991-12-16,14.33
1991-12-17,11.996
1991-12-18,11.264
1991-12-19,9.708
1991-12-20,12.203
1991-12-21,8.477
1991-12-22,7.164
1991-12-23,7.354
1991-12-24,11.679
1991-12-25,14.094
1991-12-26,3.559
1991-12-27,9.741
1991-12-28,4.592
1991-12-29,13.917
1991-12-30,4.663
1991-12-31,10.543
1992-01-01,11.296
1992-01-02,4.16
1992-01-03,3.414
1992-01-04,12.127
1992-01-05,15.388
1992-01-06,14.493
1992-01-07,11.916
1992-01-08,11.105
1992-01-09,12.722
1992-01-10,10.831
1992-01-11,13.158
1992-01-12,15.321
1992-01-13,10.727
1992-01-14,13.698
1992-01-15,3.398
1992-01-16,5.511
1992-01-17,12.745
1992-01-18,6.948
1992-01-19,15.702
1992-01-20,4.573
1992-01-21,9.02
1992-01-22,4.303
1992-01-23,3.737
1992-01-24,7.573
1992-01-25,14.272
1992-01-26,9.021
1992-01-27,8.026
1992-01-28,5.818
1992-01-29,15.862
1992-01-30,12.381
1992-01-31,5.797
1992-02-01,4.906
1992-02-02,6.697
1992-02-03,7.593
1992-02-04,6.797
1992-02-05,6.419
1992-02-06,13.813
1992-02-07,5.623
1992-02-08,15.337
1992-02-09,3.449
1992-02-10,7.698
1992-02-11,13.652
1992-02-12,9.788
1992-02-13,8.339
1992-02-14,13.304
1992-02-15,4.119
1992-02-16,9.311
1992-02-17,16.065
1992-02-18,14.988
1992-02-19,10.659
1992-02-20,15.589
1992-02-21,12.012
1992-02-22,14.896
1992-02-23,12.306
1992-02-24,14.054
1992-02-25,10.141
1992-02-26,9.252
1992-02-27,12.508
1992-02-28,11.925
1992-02-29,6.232
1992-03-01,9.595
1992-03-02,11.286
1992-03-03,7.251
1992-03-04,7.064
1992-03-05,8.125
1992-03-06,11.911
1992-03-07,13.891
1992-03-08,7.935
1992-03-09,7.107
1992-03-10,9.503
1992-03-11,15.741
1992-03-12,15.616
1992-03-13,8.699
1992-03-14,15.247
1992-03-15,8.501
1992-03-16,13.129
1992-03-17,9.973
1992-03-18,12.227
1992-03-19,7.852
1992-03-20,13.682
1992-03-21,14.523
1992-03-22,14.598
1992-03-23,11.193
1992-03-24,9.731
1992-03-25,11.805
1992-03-26,5.501
1992-03-27,13.723
1992-03-28,5.64
1992-03-29,6.032
1992-03-30,15.256
1992-03-31,5.625
1992-04-01,15.476
1992-04-02,5.002
1992-04-03,13.019
1992-04-04,10.433
1992-04-05,8.989
1992-04-06,15.079
1992-04-07,8.767
1992-04-08,14.086
1992-04-09,5.051
1992-04-10,7.21
1992-04-11,8.308
1992-04-12,7.956
1992-04-13,10.875
1992-04-14,7.268
1992-04-15,6.367
1992-04-16,4.092
1992-04-17,6.847
1992-04-18,9.373
1992-04-19,10.978
1992-04-20,3.963
1992-04-21,6.471
1992-04-22,15.573
1992-04-23,9.938
1992-04-24,7.909
1992-04-25,12.129
1992-04-26,5.758
1992-04-27,10.762
1992-04-28,8.326
1992-04-29,10.816
1992-04-30,7.531
1992-05-01,9.149
1992-05-02,13.009
1992-05-03,15.137
1992-05-04,7.599
1992-05-05,9.251
1992-05-06,5.76
1992-05-07,5.587
1992-05-08,6.553
1992-05-09,10.045
1992-05-10,9.53
1992-05-11,9.451
1992-05-12,7.78
1992-05-13,5.004
1992-05-14,12.549
1992-05-15,12.245
1992-05-16,11.968
1992-05-17,11.961
1992-05-18,15.334
1992-05-19,12.668
1992-05-20,12.701
1992-05-21,12.032
1992-05-22,5.552
1992-05-23,10.042
1992-05-24,16.002
1992-05-25,8.713
1992-05-26,8.058
1992-05-27,7.855
1992-05-28,10.603
1992-05-29,10.297
1992-05-30,13.139
1992-05-31,12.585
1992-06-01,14.118
1992-06-02,13.736
1992-06-03,4.78
1992-06-04,7.767
1992-06-05,4.317
1992-06-06,8.886
1992-06-07,4.836
1992-06-08,11.845
1992-06-09,9.989
1992-06-10,6.375
1992-06-11,5.296
1992-06-12,8.021
1992-06-13,15.945
1992-06-14,5.324
1992-06-15,13.159
1992-06-16,16.253
1992-06-17,14.554
1992-06-18,4.715
1992-06-19,10.535
1992-06-20,9.353
1992-06-21,8.6
1992-06-22,6.922
1992-06-23,7.428
1992-06-24,8.515
1992-06-25,3.367
1992-06-26,8.066
1992-06-27,5.167
1992-06-28,14.645
1992-06-29,8.561
1992-06-30,7.718
1992-07-01,7.403
1992-07-02,14.104
1992-07-03,3.367
1992-07-04,7.45
1992-07-05,6.546
1992-07-06,9.408
1992-07-07,5.913
1992-07-08,4.355
1992-07-09,4.83
1992-07-10,12.584
1992-07-11,8.901
1992-07-12,10.797
1992-07-13,8.165
1992-07-14,3.845
1992-07-15,10.418
1992-07-16,12.369
1992-07-17,14.858
1992-07-18,7.179
1992-07-19,8.051
1992-07-20,11.837
1992-07-21,7.933
1992-07-22,12.522
1992-07-23,13.659
1992-07-24,12.151
1992-07-25,13.312
1992-07-26,8.592
1992-07-27,10.503
1992-07-28,5.748
1992-07-29,5.089
1992-07-30,15.725
1992-07-31,14.619
1992-08-01,12.61
1992-08-02,8.382
1992-08-03,6.953
1992-08-04,6.591
1992-08-05,15.748
1992-08-06,15.746
1992-08-07,14.511
1992-08-08,3.56
1992-08-09,12.877
1992-08-10,3.482
1992-08-11,15.207
1992-08-12,13.982
1992-08-13,5.765
1992-08-14,4.988
1992-08-15,14.75
1992-08-16,4.75
1992-08-17,9.37
1992-08-18,12.174
1992-08-19,7.339
1992-08-20,12.95
1992-08-21,15.761
1992-08-22,10.907
1992-08-23,14.134
1992-08-24,13.116
1992-08-25,14.045
1992-08-26,11.901
1992-08-27,16.003
1992-08-28,10.208
1992-08-29,15.173
1992-08-30,11.624
1992-08-31,11.167
1992-09-01,4.935
1992-09-02,10.509
1992-09-03,8.791
1992-09-04,3.416
1992-09-05,6.23
1992-09-06,10.689
1992-09-07,7.819
1992-09-08,5.631
1992-09-09,8.06
1992-09-10,10.963
1992-09-11,8.247
1992-09-12,8.225
1992-09-13,3.522
1992-09-14,9.22
1992-09-15,6.959
1992-09-16,14.879
1992-09-17,6.562
1992-09-18,15.712
1992-09-19,10.617
1992-09-20,3.528
1992-09-21,7.787
1992-09-22,9.093
1992-09-23,6.926
1992-09-24,14.045
1992-09-25,5.839
1992-09-26,14.219
1992-09-27,15.983
1992-09-28,10.341
1992-09-29,12.92
1992-09-30,11.223
1992-10-01,7.789
1992-10-02,4.391
1992-10-03,11.556
1992-10-04,10.829
1992-10-05,10.819
1992-10-06,14.461
1992-10-07,9.185
1992-10-08,10.663
1992-10-09,5.016
1992-10-10,12.532
1992-10-11,10.171
1992-10-12,12.419
1992-10-13,12.867
1992-10-14,13.94
1992-10-15,11.574
1992-10-16,13.57
1992-10-17,8.304
1992-10-18,14.75
1992-10-19,10.572
1992-10-20,10.384
1992-10-21,11.871
1992-10-22,7.414
1992-10-23,16.392
1992-10-24,8.617
1992-10-25,9.151
1992-10-26,6.236
1992-10-27,15.627
1992-10-28,4.098
1992-10-29,14.79
1992-10-30,8.277
1992-10-31,4.701
1992-11-01,15.416
1992-11-02,8.8
1992-11-03,9.181
1992-11-04,9.361
1992-11-05,12.412
1992-11-06,6.728
1992-11-07,9.651
1992-11-08,9.069
1992-11-09,11.75
1992-11-10,14.099
1992-11-11,16.038
1992-11-12,5.566
1992-11-13,6.173
1992-11-14,6.241
1992-11-15,9.323
1992-11-16,4.068
