carat,cut,color,clarity,depth,table,price,x,y,z
0.64,Good,G,SI2,61.4,58.0,12047,4.74,6.24,3.08
0.63,Good,E,VVS1,62.3,55.0,714,5.99,4.93,3.88
0.65,Fair,D,VS1,59.5,59.0,2796,6.22,5.08,1.64
0.52,Very Good,F,SI1,61.6,61.0,3714,3.99,4.54,3.0
0.84,Very Good,G,VVS2,61.4,55.0,3203,6.32,5.73,2.74
1.05,Very Good,J,SI1,58.5,54.2,1793,5.11,7.58,3.84
1.31,Fair,H,SI1,58.8,61.0,2378,4.98,7.24,3.79
0.33,Very Good,D,SI2,61.8,63.0,434,6.43,6.5,4.49
1.83,Premium,E,SI1,61.3,56.0,950,5.18,6.03,2.66
0.7,Ideal,I,SI1,62.8,56.0,3759,5.03,4.63,4.53
0.69,Good,G,SI2,62.6,55.0,5367,6.26,4.12,3.18
0.42,Ideal,H,VVS2,60.6,58.0,3700,5.95,7.0,3.69
0.84,Very Good,I,SI1,59.2,56.0,14075,5.19,6.19,3.37
0.37,Premium,G,IF,62.4,58.0,18823,5.75,7.33,3.15
0.59,Ideal,F,IF,60.3,63.0,3834,5.83,6.3,4.02
0.48,Good,G,VS1,63.1,57.0,9853,7.77,4.48,2.72
0.81,Premium,D,SI2,57.9,58.0,1757,6.18,7.34,3.18
0.67,Very Good,D,SI1,61.0,59.0,6462,6.67,5.21,5.09
0.45,Very Good,J,VS2,61.3,62.0,16591,4.8,6.42,3.61
0.5,Very Good,G,SI1,63.6,59.0,4595,4.13,4.25,2.69
0.78,Very Good,H,SI2,60.0,61.0,18823,6.09,8.22,5.94
0.81,Premium,F,VS1,61.8,54.0,1945,6.0,7.95,2.61
1.06,Very Good,E,VS2,63.8,59.0,769,5.71,6.07,4.32
1.18,Good,G,VS2,60.3,62.0,442,5.75,5.3,3.74
0.53,Very Good,I,SI1,63.3,58.0,5050,5.3,5.77,3.06
0.6,Premium,G,VVS2,59.5,57.0,13444,7.03,5.97,3.58
1.58,Ideal,E,VS2,63.7,58.0,2690,5.69,6.17,3.67
0.45,Premium,F,SI1,58.8,59.0,2248,3.68,4.36,3.0
0.32,Very Good,G,IF,61.1,55.0,3158,4.21,5.99,2.92
0.2,Fair,I,I1,69.7,56.0,4475,6.54,4.15,4.47
0.4,Good,F,VS2,62.4,57.0,1177,6.37,4.67,3.02
0.44,Fair,G,SI1,64.2,57.0,4406,4.76,4.45,3.32
0.38,Good,D,SI2,60.0,65.0,2580,4.49,6.87,4.04
0.38,Very Good,D,VS1,63.3,60.0,2174,7.9,5.32,3.72
1.03,Premium,G,SI2,57.1,59.0,398,4.41,4.75,3.12
1.2,Very Good,G,VS1,61.0,61.0,741,4.6,6.16,4.99
0.68,Premium,D,VS2,61.8,62.0,2328,4.13,4.13,3.42
0.99,Good,G,SI1,58.8,60.0,1039,5.81,4.56,3.38
1.28,Good,D,SI1,62.4,58.0,2296,4.36,3.61,4.01
1.0,Premium,G,VS2,61.7,66.0,1037,4.23,5.92,2.85
0.29,Very Good,D,SI1,60.6,57.0,1067,6.19,7.34,4.38
0.96,Very Good,G,VVS2,57.2,53.4,1498,5.93,5.13,3.85
3.11,Premium,G,VVS2,59.6,61.0,5274,3.18,4.75,2.48
0.67,Good,D,VS1,62.9,55.0,398,5.54,5.03,3.87
0.91,Fair,H,VS2,61.7,57.0,2492,4.28,8.69,2.61
1.49,Fair,F,VS2,62.7,58.0,10744,6.05,6.05,4.24
1.06,Good,G,VS2,63.8,56.0,708,5.9,5.33,2.36
1.26,Premium,F,SI2,62.9,57.5,9483,5.32,5.71,1.33
1.06,Very Good,H,VVS1,58.8,53.0,2008,4.22,6.52,2.94
0.59,Premium,J,VS1,61.8,55.0,5116,4.57,5.87,4.82
1.56,Fair,I,VS1,60.1,57.0,2406,5.21,6.38,3.75
1.58,Good,H,SI2,64.7,56.0,1049,7.49,7.02,4.54
0.53,Good,F,VVS1,59.9,55.6,477,5.95,5.38,3.92
0.76,Ideal,F,VVS1,61.4,56.0,2870,5.9,6.78,2.36
0.53,Premium,I,VS2,60.8,58.0,14352,6.3,3.57,3.48
1.05,Premium,H,VS1,60.0,57.0,5365,5.64,7.03,3.02
0.42,Premium,D,SI1,61.3,54.0,6587,5.37,4.88,2.32
0.39,Premium,H,SI2,64.0,57.0,3164,6.28,5.29,2.08
0.78,Ideal,H,IF,61.4,59.0,1957,5.69,6.71,2.86
1.21,Fair,H,VS2,61.5,59.0,9891,5.28,4.0,3.54
0.84,Ideal,G,VVS1,62.8,55.0,13059,5.58,6.62,3.31
0.68,Ideal,F,VS2,61.9,60.0,18823,4.61,4.52,4.07
2.29,Very Good,J,VS2,63.3,61.0,6294,3.8,6.3,2.67
1.02,Very Good,I,SI1,65.7,55.0,5876,6.13,6.88,2.87
0.44,Very Good,G,SI2,63.3,54.0,1863,5.95,7.04,2.73
1.25,Good,E,SI1,63.4,61.0,3409,3.68,6.73,3.4
0.7,Very Good,D,VS1,59.4,55.0,877,3.74,5.61,3.61
1.27,Very Good,I,I1,61.6,59.0,14847,5.58,5.55,3.36
0.27,Ideal,E,VVS1,62.4,59.0,1985,6.33,7.21,3.39
2.01,Premium,H,VVS1,61.3,61.0,1280,4.75,7.83,4.23
0.33,Good,D,VVS2,62.4,60.0,819,5.56,3.18,2.91
0.92,Fair,H,SI2,60.4,55.0,1824,6.11,4.48,3.22
0.46,Very Good,E,VS1,58.1,61.0,2363,6.42,6.83,3.87
2.13,Premium,I,VVS2,62.8,58.0,10993,5.16,5.52,2.52
1.52,Very Good,H,VVS2,59.7,55.0,4486,6.55,3.89,4.11
1.12,Ideal,G,VVS1,62.1,56.0,8171,6.26,6.02,3.8
1.06,Fair,F,VS2,60.7,55.0,585,6.43,5.51,3.39
0.91,Premium,H,SI1,62.6,58.0,1360,5.79,5.51,4.05
0.57,Ideal,G,SI1,62.9,61.0,4329,5.65,6.2,4.28
1.6,Premium,J,VS2,61.8,54.0,2572,4.87,6.09,4.52
0.72,Ideal,D,VVS2,61.9,59.0,1460,4.73,6.29,3.01
0.68,Ideal,E,SI1,64.0,60.0,1605,4.73,4.54,4.14
1.08,Premium,F,VS2,64.1,58.0,675,6.43,5.59,3.61
0.2,Good,G,SI2,58.3,60.0,2714,5.38,5.77,4.65
0.64,Premium,F,VS1,60.0,61.0,956,5.66,7.11,3.99
0.47,Ideal,J,SI1,61.4,57.0,4401,6.82,3.65,2.21
1.22,Very Good,F,VS1,60.6,59.0,5624,5.52,4.62,1.54
0.83,Premium,I,VVS2,51.0,53.6,2074,5.03,4.66,2.77
1.16,Ideal,E,SI1,61.9,57.0,1444,5.93,5.74,2.38
2.86,Ideal,J,VS2,62.5,52.0,5934,7.12,5.78,3.65
1.76,Very Good,G,SI2,55.9,57.0,1036,4.38,5.79,3.42
0.36,Good,G,SI1,64.6,61.0,2114,5.45,5.29,3.86
1.21,Very Good,H,VVS2,59.4,58.0,1480,5.41,6.55,3.36
0.2,Very Good,E,VVS2,62.2,58.0,3234,3.98,4.64,3.85
0.7,Ideal,F,VVS2,62.8,57.0,2165,6.1,4.44,4.64
2.2,Premium,J,SI1,61.7,60.0,5248,5.15,6.59,3.46
0.6,Very Good,I,SI1,61.8,62.0,326,5.6,7.99,2.86
0.83,Good,G,SI1,63.2,58.0,931,5.62,6.19,2.61
1.22,Premium,J,VS1,61.8,56.1,2053,4.76,6.87,3.63
0.27,Very Good,G,VS1,63.0,55.0,2247,7.09,5.82,3.17
1.13,Premium,F,SI1,62.7,58.0,4322,6.36,6.44,4.08
0.94,Ideal,H,SI1,64.9,58.0,7079,6.45,5.37,3.22
1.02,Ideal,I,VS1,62.9,58.0,1572,4.38,5.41,4.19
0.65,Good,E,SI2,61.5,57.0,2163,6.3,6.33,3.77
0.74,Premium,E,SI1,63.3,59.0,1116,2.98,6.12,4.58
0.91,Fair,H,SI1,63.3,57.9,2435,4.48,6.53,3.3
0.45,Fair,F,VS1,62.9,58.0,678,5.97,6.19,3.57
0.51,Good,E,VS1,62.7,56.0,835,5.86,5.54,3.07
1.56,Ideal,I,VVS2,63.0,63.0,6287,5.73,6.13,3.3
1.2,Premium,I,SI1,66.8,63.0,9431,5.26,4.97,3.29
0.6,Very Good,D,VS2,61.4,57.0,2596,5.86,4.99,3.86
0.45,Ideal,F,VS2,62.3,54.0,1308,7.2,6.21,3.68
0.31,Good,D,VS2,61.4,61.0,7814,7.12,5.62,4.07
2.06,Good,I,SI2,59.5,56.0,12955,6.53,4.92,4.25
0.7,Good,G,SI1,60.2,57.0,5966,4.81,5.98,2.5
0.39,Very Good,E,IF,59.0,54.0,3641,4.64,7.36,4.08
2.27,Very Good,H,SI2,61.2,62.0,1743,7.08,5.18,3.2
0.41,Fair,I,VS1,61.8,59.0,364,5.38,6.09,4.15
0.68,Good,G,SI1,63.4,54.0,2676,4.93,7.62,2.21
0.45,Ideal,E,VVS2,62.0,54.0,1374,6.0,5.22,2.85
1.13,Ideal,J,SI2,66.9,60.0,1536,6.16,5.81,3.51
0.57,Good,H,I1,59.6,56.0,914,4.4,6.77,3.31
0.45,Very Good,H,VS1,61.5,54.0,830,4.44,8.41,4.06
0.43,Fair,F,VS2,62.2,60.3,1498,4.93,5.28,3.53
0.57,Good,G,VVS1,60.7,59.0,952,6.96,7.11,2.74
0.64,Premium,E,VVS2,62.9,53.0,1654,5.41,5.55,2.86
0.95,Good,J,VS2,62.6,59.0,12483,5.05,5.16,4.09
0.96,Ideal,G,SI2,64.7,58.0,4232,5.47,4.86,3.31
0.26,Good,I,VS2,60.4,56.0,2884,5.1,4.86,3.83
0.64,Ideal,E,VVS1,63.2,56.0,736,3.77,6.16,4.03
0.25,Very Good,E,VS2,59.9,59.0,326,5.3,6.57,4.36
0.62,Very Good,H,VVS1,62.1,58.0,5448,5.8,5.29,4.06
0.34,Ideal,F,VVS2,61.1,55.0,2363,5.41,6.65,2.9
0.56,Very Good,H,VS1,66.8,60.0,1226,5.04,5.24,4.06
1.27,Premium,E,VVS1,61.7,59.0,4209,7.0,6.2,3.71
1.2,Ideal,I,SI1,63.0,59.0,7296,5.65,7.57,3.1
1.17,Premium,F,VVS2,62.9,56.0,1227,5.97,6.38,3.26
0.5,Ideal,E,VS1,60.6,58.0,2997,5.93,4.39,3.12
1.01,Good,G,VS1,62.6,57.0,6467,6.87,3.47,3.01
0.85,Premium,E,VS1,62.1,56.0,771,3.83,2.7,4.2
0.69,Fair,G,I1,64.2,56.9,18823,4.98,4.62,4.07
0.76,Good,E,VS1,62.1,54.5,326,4.94,5.57,3.4
0.6,Good,G,VS1,62.7,53.7,736,8.3,6.89,4.12
0.45,Good,I,VS2,61.8,56.1,3842,6.06,5.14,2.85
0.79,Ideal,F,VVS2,62.4,56.0,664,4.36,4.62,3.92
0.75,Good,E,SI1,61.1,58.0,2485,3.48,5.19,2.18
0.32,Good,E,SI1,61.3,58.0,7525,6.01,7.53,3.51
0.8,Very Good,G,SI1,64.2,59.0,326,5.62,6.48,1.58
0.83,Premium,G,VS2,60.7,57.0,3646,6.69,5.97,3.08
0.23,Very Good,D,VS2,63.9,58.0,2740,6.62,4.39,3.68
1.17,Good,G,SI2,63.1,60.0,4869,8.73,3.63,3.97
0.56,Good,G,SI1,60.3,58.0,3750,7.21,8.04,4.78
0.42,Very Good,F,SI2,56.2,63.0,5328,6.49,5.82,3.44
0.4,Premium,D,VS2,59.7,58.0,1572,5.16,2.53,3.94
1.11,Good,F,SI1,61.0,57.0,3229,5.83,4.79,3.28
0.38,Very Good,I,SI2,64.5,59.0,2248,6.16,4.45,4.43
0.41,Premium,I,SI2,58.6,58.0,613,7.8,6.46,3.22
0.87,Ideal,E,VVS1,62.3,57.0,1435,6.27,7.89,3.55
0.39,Very Good,G,VS1,62.3,56.0,2698,4.78,6.61,3.36
0.55,Fair,E,VS2,61.3,58.2,14671,6.04,6.03,2.24
0.63,Very Good,F,VS1,62.6,60.0,17093,7.88,5.95,3.02
0.44,Fair,F,VS2,63.8,55.0,326,5.24,5.8,3.52
0.82,Very Good,D,SI1,60.4,56.0,2939,4.59,5.44,5.86
0.2,Premium,I,SI1,60.7,57.0,326,5.53,6.03,3.65
0.84,Very Good,F,VVS2,62.5,59.0,1230,5.9,7.21,3.83
0.44,Premium,F,I1,62.1,57.0,509,5.37,6.95,3.96
0.39,Premium,E,VS2,59.7,58.0,1582,5.32,7.38,3.82
1.14,Premium,F,SI1,62.8,60.0,932,5.97,7.09,3.66
1.06,Good,H,SI1,61.9,54.0,635,5.25,6.74,3.0
0.71,Very Good,F,VS2,67.0,60.0,4129,4.56,7.69,3.11
0.23,Good,G,VS2,61.5,61.3,2498,6.76,4.81,3.71
1.46,Very Good,D,VVS1,62.4,57.0,5756,6.9,5.1,3.81
0.61,Premium,D,VS2,61.2,57.0,1739,6.22,4.35,2.84
2.07,Very Good,I,SI1,59.2,57.0,6944,6.03,6.87,3.96
1.18,Very Good,D,VS1,62.2,56.0,1584,7.05,6.03,4.62
1.08,Ideal,G,VS2,63.9,59.0,3247,7.43,5.3,3.07
0.77,Very Good,G,VVS2,61.9,58.0,345,5.17,3.16,4.26
1.15,Good,I,SI2,61.5,54.0,6644,6.17,6.54,3.25
0.61,Good,D,SI1,62.2,53.0,1456,7.48,5.53,3.88
0.27,Ideal,F,SI1,58.8,56.0,1323,3.96,5.19,3.68
0.36,Ideal,G,IF,63.8,58.0,344,5.95,6.21,4.43
0.21,Ideal,G,VS2,59.3,67.0,8821,6.52,4.57,2.62
0.67,Ideal,E,VVS2,62.6,60.0,5706,6.33,7.5,3.4
0.41,Very Good,D,SI2,63.7,59.0,4736,2.5,6.03,3.72
0.92,Very Good,D,VS2,63.0,59.0,2065,6.41,8.25,2.59
0.49,Fair,G,I1,57.5,57.0,2575,6.86,7.88,2.82
0.64,Very Good,F,VVS2,61.6,59.0,5015,7.45,6.72,3.87
0.89,Very Good,I,SI1,63.0,57.0,1840,4.96,6.11,2.65
0.2,Ideal,I,SI1,61.4,60.0,3137,5.62,6.58,3.74
1.08,Very Good,F,VVS2,62.2,55.0,692,4.84,4.52,3.49
1.07,Very Good,D,VVS2,61.1,55.0,1552,4.86,4.97,2.63
1.04,Premium,I,SI2,60.9,57.0,2004,4.85,5.31,3.54
0.84,Good,G,VVS1,61.8,60.0,3314,5.7,6.54,3.77
0.76,Premium,G,SI1,60.7,59.0,326,6.69,3.59,3.27
0.35,Ideal,G,SI1,60.6,59.0,4219,6.44,6.55,4.05
1.44,Very Good,G,VS2,62.3,60.0,783,7.54,6.74,3.31
0.27,Ideal,D,SI1,60.4,56.0,539,4.65,4.64,3.34
0.32,Premium,E,SI1,63.8,60.0,4321,5.28,5.28,3.92
0.91,Fair,J,VS2,62.1,59.0,9408,4.32,7.59,4.1
0.33,Premium,I,SI2,63.4,57.0,1661,6.49,6.76,2.9
0.46,Ideal,H,SI2,62.5,61.0,521,5.38,8.68,3.03
0.2,Very Good,E,SI2,63.0,56.0,1803,6.78,6.41,2.34
0.68,Ideal,D,VS2,60.6,57.0,1187,5.77,6.6,3.45
0.33,Very Good,E,SI1,62.6,62.0,656,5.91,6.39,3.91
1.04,Very Good,G,VVS1,62.3,55.0,2120,6.98,5.6,4.18
0.79,Ideal,F,SI2,64.6,56.0,4176,3.99,6.53,3.67
0.76,Very Good,F,VVS1,61.6,55.0,1443,5.96,6.97,3.09
1.21,Ideal,I,VS1,63.2,53.0,5613,5.88,5.39,2.84
0.48,Very Good,G,VS2,58.6,55.0,4104,5.71,5.16,3.92
0.9,Ideal,G,VS1,63.0,53.0,1227,4.36,4.38,3.11
0.93,Good,E,VS2,61.0,54.0,2258,5.69,3.96,2.33
0.47,Ideal,F,SI1,62.5,54.0,2302,2.41,4.44,2.98
0.35,Fair,D,VS2,63.4,58.0,4040,5.08,6.01,3.92
0.4,Fair,I,I1,61.3,55.0,753,5.28,6.08,3.35
1.26,Premium,E,VS2,59.0,57.0,536,4.69,6.04,3.29
0.34,Very Good,E,VVS2,61.9,59.0,4386,7.79,7.6,3.29
0.45,Very Good,D,VS2,60.9,58.0,6790,5.04,4.61,3.83
0.57,Ideal,G,SI1,60.8,58.0,426,5.59,6.26,3.61
0.89,Ideal,G,VVS2,65.5,55.0,4010,4.54,7.52,3.97
0.48,Good,H,VVS2,62.3,54.0,5716,5.51,5.3,2.79
5.01,Very Good,E,VS1,64.2,57.0,2453,6.59,6.64,4.21
0.91,Fair,H,VS1,62.2,60.0,1342,6.71,6.64,3.35
1.31,Very Good,D,SI1,59.1,60.0,1301,4.4,5.74,3.47
0.65,Ideal,E,SI1,60.5,61.0,326,4.83,5.68,4.02
1.04,Premium,E,VS2,60.3,61.0,3242,6.81,6.86,3.18
0.2,Very Good,G,VS2,60.2,62.0,5475,5.41,5.9,3.45
2.14,Ideal,H,SI2,68.8,57.0,2872,6.18,7.09,4.72
1.52,Fair,J,SI2,59.5,57.0,326,3.56,6.98,3.57
0.2,Very Good,I,VS1,58.0,56.0,633,4.7,6.2,2.61
0.69,Very Good,H,VS2,62.1,65.0,4487,5.9,3.15,2.87
0.79,Ideal,I,I1,67.3,58.0,795,5.77,5.08,3.3
1.19,Very Good,H,VS2,62.9,54.0,2809,6.78,5.35,4.17
0.56,Very Good,H,VS1,60.1,53.5,1565,7.54,7.03,3.31
1.17,Fair,F,VS2,60.5,55.0,5786,5.44,6.3,2.75
0.45,Premium,F,VVS1,62.5,61.0,3144,5.44,3.76,4.16
1.63,Ideal,J,VVS1,62.5,63.0,8502,4.15,4.96,3.52
0.63,Very Good,F,SI2,60.5,61.0,1332,4.79,4.42,2.82
0.2,Very Good,F,VVS2,57.4,59.0,423,5.4,7.38,4.57
0.42,Premium,G,VVS2,62.3,60.0,4965,5.82,5.61,3.55
0.96,Premium,G,VS2,64.0,53.0,4991,4.93,6.9,3.6
2.37,Ideal,I,VVS2,61.7,57.0,4173,5.7,5.72,3.01
0.22,Premium,E,VVS2,64.5,55.0,14084,6.23,6.04,3.47
0.9,Premium,G,VVS1,63.1,57.0,6818,6.73,6.23,3.85
0.53,Very Good,F,VS2,62.3,57.0,4481,5.52,4.07,4.44
1.86,Very Good,I,SI1,62.4,54.0,1356,5.9,4.1,3.43
0.78,Premium,E,VS1,59.0,56.0,1161,5.41,4.62,3.1
1.22,Very Good,E,VVS1,60.1,54.0,748,4.71,5.83,4.31
0.46,Very Good,G,SI1,60.3,55.0,16823,7.16,7.38,4.31
0.56,Very Good,G,VS2,61.1,59.0,4857,7.29,8.42,4.27
0.69,Very Good,G,SI1,58.4,63.0,2165,4.51,6.1,3.66
0.99,Very Good,G,VS1,59.4,61.0,2408,6.45,4.47,3.62
0.2,Ideal,D,SI2,62.2,61.0,1738,6.38,5.24,2.88
0.52,Premium,F,SI2,61.1,59.0,676,5.88,6.41,4.26
0.96,Ideal,H,SI1,62.4,61.0,1398,7.58,3.82,4.6
0.49,Premium,H,SI1,60.7,60.0,929,7.15,4.62,3.87
1.66,Very Good,I,VS2,62.6,59.0,2902,4.94,5.9,3.52
1.04,Premium,G,IF,62.7,61.0,3425,5.87,6.91,3.55
0.91,Premium,F,SI2,60.7,55.0,2068,5.14,6.14,4.09
0.45,Very Good,D,VVS2,62.2,61.0,4613,7.11,5.27,3.32
0.49,Ideal,H,SI2,60.7,55.0,854,6.47,4.61,3.48
1.4,Good,I,SI1,59.6,55.0,890,5.82,6.26,3.31
0.78,Ideal,E,VVS2,63.8,53.8,2143,3.49,6.39,3.53
1.8,Premium,G,VS1,61.7,56.0,18823,4.75,6.44,5.25
0.89,Premium,E,SI1,64.5,61.0,2126,6.05,5.44,4.26
0.72,Fair,E,SI1,62.4,53.0,613,5.09,5.97,3.17
1.78,Very Good,F,I1,68.5,57.0,819,6.16,5.46,2.75
0.2,Ideal,D,VS1,62.6,55.1,7131,5.5,6.94,3.34
0.87,Very Good,E,SI2,59.1,60.0,629,3.29,6.52,3.22
0.43,Very Good,D,SI1,61.2,58.0,18823,6.42,3.72,2.67
0.63,Ideal,I,VS2,62.9,56.0,493,6.48,5.13,2.04
0.77,Very Good,H,VS2,63.8,57.0,16179,4.07,8.52,4.7
0.42,Good,F,VS2,60.7,56.0,1371,4.81,3.08,3.0
0.44,Premium,G,SI2,62.7,61.0,914,6.93,5.42,4.16
0.51,Very Good,F,VVS1,62.0,61.0,688,4.9,4.12,2.58
0.39,Ideal,G,SI2,62.2,56.0,1882,6.81,5.85,2.47
0.45,Premium,D,SI1,62.7,53.0,2102,6.65,6.28,3.67
1.31,Ideal,H,SI2,58.5,59.0,4298,4.52,5.66,3.6
0.28,Premium,F,VS1,64.3,58.0,4050,4.65,6.02,3.7
0.42,Fair,D,VS2,63.8,56.0,4352,5.94,4.35,3.33
0.96,Very Good,H,SI1,61.9,60.0,18823,4.42,8.89,4.29
0.89,Premium,I,VVS1,62.2,56.0,14798,6.17,5.79,3.28
0.88,Ideal,G,VS2,60.1,58.0,6184,4.53,5.13,3.58
0.95,Good,D,I1,62.8,62.0,2158,6.81,5.45,4.77
1.1,Premium,J,VS2,62.2,61.0,1558,7.21,7.08,2.62
0.33,Good,F,SI1,61.7,61.0,1455,4.82,7.28,4.34
0.44,Premium,J,SI2,62.2,55.0,2059,6.01,5.89,3.25
0.72,Good,E,SI1,61.3,55.0,1551,4.79,5.61,3.65
0.2,Good,I,SI1,61.0,61.0,2363,4.89,6.09,3.58
0.65,Very Good,G,SI2,59.4,57.0,3129,4.71,6.83,3.58
0.27,Ideal,F,IF,62.7,58.0,929,4.6,5.06,3.49
0.49,Premium,F,SI1,62.4,56.0,3522,5.45,7.97,3.79
1.03,Good,G,IF,57.7,54.0,4917,7.6,7.18,4.28
0.2,Fair,F,SI2,65.1,57.0,4433,4.52,5.35,4.73
1.03,Very Good,I,VS2,61.7,55.0,4835,6.39,7.14,5.14
0.67,Premium,E,SI2,63.2,59.0,326,4.89,6.75,2.49
0.41,Very Good,H,VVS1,62.3,56.0,1892,4.85,7.32,3.12
0.57,Very Good,G,VVS2,63.3,55.0,1867,5.97,4.24,4.0
0.43,Ideal,F,VS1,58.8,60.0,7381,5.07,5.59,4.04
2.21,Ideal,H,VVS2,62.0,59.0,5939,6.96,7.67,4.4
0.66,Very Good,G,SI2,62.4,56.0,3606,5.8,4.41,3.23
0.78,Ideal,I,SI2,62.7,60.0,326,4.23,7.07,2.38
0.6,Good,I,SI2,62.8,59.0,5014,6.15,5.72,3.16
0.8,Premium,G,VS2,61.6,60.0,582,7.34,6.66,3.55
1.09,Premium,G,SI1,63.8,56.0,973,7.18,6.18,4.08
0.64,Premium,G,VS1,62.1,57.0,824,5.43,5.62,2.76
0.62,Ideal,E,VS2,64.2,54.0,1587,5.86,5.69,2.52
0.27,Ideal,F,VS2,62.8,56.0,973,8.31,4.67,2.67
0.89,Good,H,VVS1,62.7,56.0,4131,5.92,5.07,3.25
0.85,Ideal,F,IF,61.0,58.0,1318,5.29,8.17,2.73
0.41,Very Good,D,SI1,61.9,54.0,4227,4.77,5.88,3.27
0.71,Premium,G,IF,60.3,59.0,1357,4.9,4.51,4.51
1.64,Ideal,I,VS2,60.7,55.0,5588,6.16,4.85,3.49
0.44,Very Good,G,SI2,62.7,53.0,1782,7.04,5.29,2.03
0.69,Ideal,I,SI1,59.7,55.0,7826,5.91,5.75,3.46
0.33,Good,H,VS2,63.9,56.0,3417,4.61,6.1,3.7
0.24,Very Good,G,VS2,61.1,59.0,4376,6.58,5.96,3.92
0.49,Ideal,D,VVS1,62.8,57.0,1019,5.99,4.8,3.7
0.49,Very Good,J,SI1,64.3,59.0,12627,8.28,7.25,3.18
0.25,Very Good,I,IF,60.7,56.0,11145,6.97,5.66,4.94
0.68,Premium,H,VS1,62.4,56.0,2095,5.73,5.84,3.6
0.4,Ideal,G,VS2,63.0,60.0,7297,5.24,5.45,2.88
0.91,Premium,H,VS1,62.0,61.0,5864,4.64,5.78,2.74
0.54,Ideal,F,SI1,62.5,54.0,359,7.09,4.92,3.97
0.9,Ideal,E,SI1,62.0,59.0,2128,5.62,3.63,4.22
2.55,Very Good,E,SI2,62.6,60.0,6927,5.29,3.06,3.53
0.5,Premium,D,VS2,61.0,55.0,1916,3.84,7.22,3.24
0.33,Very Good,F,VVS2,60.8,56.0,7934,5.97,6.29,3.25
2.47,Very Good,I,SI1,60.2,56.0,2907,5.26,7.02,4.34
1.15,Good,E,VVS1,60.3,58.0,1287,5.48,7.05,2.72
0.54,Very Good,H,SI2,64.2,57.0,4860,6.29,5.47,2.79
1.2,Good,H,VS1,58.2,58.0,4186,7.28,4.96,4.46
0.48,Very Good,G,SI1,59.6,58.0,2637,6.63,5.78,3.47
1.37,Premium,E,SI2,61.4,61.0,1424,6.61,5.96,4.92
1.52,Premium,H,VS2,62.7,60.0,1665,4.62,6.12,3.92
0.32,Good,H,I1,61.9,58.0,12732,6.32,6.29,2.42
2.12,Premium,H,VVS1,61.3,55.0,2574,6.69,7.32,2.55
1.24,Ideal,F,VS2,61.8,57.0,2491,4.34,5.33,4.16
1.33,Very Good,I,VS2,59.6,55.4,4067,5.33,4.85,3.82
0.64,Very Good,H,VS2,62.8,60.0,18823,5.53,5.64,4.2
0.59,Very Good,I,SI1,65.6,57.0,2824,6.31,6.79,4.09
1.07,Premium,H,VS2,63.5,58.0,1466,4.2,5.25,4.18
0.49,Very Good,D,SI2,63.0,57.0,356,4.37,5.86,3.21
1.37,Very Good,I,VS2,61.0,59.0,5310,6.1,8.3,2.66
0.47,Very Good,G,VS1,61.1,54.0,4619,5.47,6.77,3.28
0.9,Very Good,F,VS2,61.7,56.0,591,7.04,5.0,3.49
0.74,Very Good,D,VS2,61.4,58.0,639,6.37,6.59,2.99
0.23,Very Good,E,VS1,59.1,57.0,348,2.77,7.17,4.56
0.2,Premium,F,IF,60.8,59.0,1461,6.25,4.29,3.86
0.49,Very Good,E,VVS2,61.7,56.0,9364,6.8,6.68,3.61
1.28,Good,D,SI2,61.9,61.0,2870,7.93,6.64,4.57
0.86,Ideal,H,VVS2,62.6,63.0,397,4.79,5.41,4.23
0.83,Premium,I,VS1,59.4,61.2,16865,2.83,4.56,2.24
1.98,Premium,F,VS2,60.5,58.0,4550,4.52,6.89,2.46
1.85,Premium,G,VVS2,61.8,58.0,4421,4.97,6.61,3.67
0.78,Good,I,SI2,63.1,59.0,10625,5.15,6.05,3.16
0.72,Premium,G,VVS2,60.4,57.0,1246,8.08,5.62,3.57
1.49,Very Good,G,VVS2,62.5,57.9,11052,4.77,7.1,3.3
0.53,Very Good,H,VS1,61.7,60.0,1713,6.48,5.95,2.93
0.46,Very Good,G,VS2,63.5,60.0,16930,4.78,4.28,4.4
0.63,Ideal,E,IF,61.6,62.0,6855,5.96,7.47,4.09
0.69,Very Good,H,VS2,60.7,58.0,9438,5.32,5.62,1.72
0.46,Very Good,E,VS2,60.5,57.0,2196,3.63,3.29,2.57
0.27,Ideal,E,VS1,61.5,62.0,1761,6.77,4.49,3.24
0.79,Very Good,E,VS2,59.1,55.0,595,6.51,7.42,5.06
1.15,Ideal,F,VS2,60.7,58.0,2149,5.14,5.5,2.2
1.33,Very Good,F,VS2,59.1,58.0,2351,6.4,5.08,3.85
0.7,Ideal,G,SI2,62.2,56.0,10396,5.62,4.21,3.07
0.42,Very Good,D,IF,62.8,59.0,7380,4.24,5.92,4.37
0.26,Very Good,E,VS2,62.3,54.0,3573,7.43,6.59,3.71
0.68,Premium,I,VS1,60.9,58.9,12965,6.98,5.61,4.48
0.69,Good,H,VS2,63.3,59.0,5941,7.1,6.49,3.67
0.56,Good,G,VVS1,62.0,58.0,351,5.7,5.86,4.22
0.49,Very Good,D,SI1,60.9,59.0,1029,3.87,5.67,4.0
0.54,Very Good,E,SI1,62.8,58.0,1320,5.3,5.17,1.9
