pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-22 12:05:44,2019-03-22 12:20:50,3,2.7,4.2,1.44,0.04,18.72,yellow,cash,East Harlem South,Westchester Village/Unionport,Manhattan,Bronx
2019-03-30 09:47:20,2019-03-30 10:01:08,1,26.84,75.0,0.09,1.38,89.93,yellow,credit card,Woodside,Crotona Park East,Queens,Bronx
2019-03-03 07:38:17,2019-03-03 07:55:30,1,0.38,11.52,0.8,0.36,13.1,yellow,cash,Gramercy,Bath Beach,Manhattan,Brooklyn
2019-03-31 01:32:24,2019-03-31 01:46:21,5,1.41,12.7,1.89,0.02,18.61,yellow,credit card,Kips Bay,Yorkville East,Manhattan,Manhattan
2019-02-28 19:33:09,2019-02-28 19:46:01,1,1.36,6.91,1.3,0.06,10.9,yellow,cash,Upper West Side South,West Village,Manhattan,Manhattan
2019-02-28 04:43:50,2019-02-28 04:57:26,2,3.63,5.2,1.19,0.03,22.79,yellow,credit card,Alphabet City,Kew Gardens,Manhattan,Queens
2019-03-01 17:48:28,2019-03-01 18:04:19,1,4.42,10.9,0.48,0.07,12.73,yellow,cash,Kips Bay,Springfield Gardens South,Manhattan,Queens
2019-03-28 15:35:47,2019-03-28 15:49:46,1,0.55,14.5,2.62,0.15,26.03,yellow,credit card,Upper East Side North,Claremont/Bathgate,Manhattan,Bronx
2019-03-26 04:53:29,2019-03-26 05:08:22,1,4.65,12.2,0.48,0.18,18.13,yellow,cash,Sutton Place/Turtle Bay North,East Concourse/Concourse Village,Manhattan,Bronx
2019-03-02 13:26:03,2019-03-02 13:40:14,6,0.29,5.9,0.15,0.03,14.8,yellow,credit card,West Chelsea/Hudson Yards,Financial District North,Manhattan,Manhattan
2019-03-11 12:03:18,2019-03-11 12:16:37,1,0.34,6.7,0.07,0.37,7.78,yellow,cash,Downtown Brooklyn/MetroTech,Co-Op City,Brooklyn,Bronx
2019-03-30 18:42:31,2019-03-30 18:57:15,1,2.87,3.7,0.48,0.05,8.28,yellow,credit card,East Harlem North,Morningside Heights,Manhattan,Manhattan
2019-03-14 18:46:29,2019-03-14 19:00:56,1,0.75,8.7,2.25,0.2,23.91,yellow,cash,Clinton East,Soundview/Castle Hill,Manhattan,Bronx
2019-03-06 10:47:53,2019-03-06 11:00:12,1,0.78,6.0,1.24,0.14,18.14,yellow,credit card,Midtown South,Kips Bay,Manhattan,Manhattan
2019-03-01 13:35:41,2019-03-01 13:50:58,1,0.7,11.5,2.44,0.0,20.27,yellow,cash,East Harlem North,Soundview/Castle Hill,Manhattan,Bronx
2019-03-29 16:32:26,2019-03-29 16:43:40,0,1.38,13.04,7.18,0.01,30.6,yellow,credit card,Penn Station/Madison Sq West,Soundview/Bruckner,Manhattan,Bronx
2019-03-05 16:35:36,2019-03-05 16:50:10,1,0.4,8.0,1.26,0.09,14.69,yellow,cash,Manhattan Valley,Greenwich Village North,Manhattan,Manhattan
2019-03-19 12:27:08,2019-03-19 12:43:44,1,1.69,8.7,0.88,0.29,20.5,yellow,credit card,Union Sq,Elmhurst,Manhattan,Queens
2019-03-28 01:40:14,2019-03-28 01:54:39,1,0.75,9.08,5.9,0.07,10.4,yellow,cash,Manhattanville,East Flushing,Manhattan,Queens
2019-03-29 04:10:03,2019-03-29 04:24:10,1,1.23,5.0,0.12,0.08,17.29,yellow,credit card,Penn Station/Madison Sq West,Crown Heights North,Manhattan,Brooklyn
2019-03-29 23:12:42,2019-03-29 23:26:09,1,0.05,2.9,0.77,0.08,11.36,yellow,cash,Union Sq,Ocean Hill,Manhattan,Brooklyn
2019-03-02 11:01:46,2019-03-02 11:15:24,1,2.17,14.9,0.12,0.04,16.9,yellow,credit card,Upper East Side South,Midtown South,Manhattan,Manhattan
2019-03-11 11:03:14,2019-03-11 11:15:39,1,2.4,11.26,2.54,0.25,35.2,yellow,cash,Queensbridge/Ravenswood,Williamsbridge/Olinville,Queens,Bronx
2019-02-28 13:44:12,2019-02-28 13:59:55,1,3.29,7.29,7.2,0.05,9.58,yellow,credit card,Penn Station/Madison Sq West,Brooklyn Navy Yard,Manhattan,Brooklyn
2019-03-28 13:43:58,2019-03-28 13:57:15,1,1.44,7.4,5.16,0.06,32.68,yellow,cash,Midtown Center,Bronxdale,Manhattan,Bronx
2019-03-08 05:33:05,2019-03-08 05:47:44,2,0.34,5.6,0.15,0.1,26.51,yellow,credit card,Times Sq/Theatre District,Flatbush/Ditmas Park,Manhattan,Brooklyn
2019-03-12 10:34:03,2019-03-12 10:47:36,1,3.01,13.6,0.7,0.16,16.97,yellow,cash,Sutton Place/Turtle Bay North,Yorkville West,Manhattan,Manhattan
2019-03-22 17:16:30,2019-03-22 17:29:56,1,0.1,11.52,3.36,0.77,13.0,yellow,credit card,Lincoln Square East,Flatiron,Manhattan,Manhattan
2019-03-15 03:07:22,2019-03-15 03:21:50,1,1.53,12.1,5.06,0.13,22.3,yellow,cash,Yorkville West,Cambria Heights,Manhattan,Queens
2019-03-13 13:53:05,2019-03-13 14:06:51,1,0.81,9.13,1.57,0.04,11.2,yellow,credit card,Lincoln Square East,East Concourse/Concourse Village,Manhattan,Bronx
2019-03-13 03:29:41,2019-03-13 03:42:01,1,30.17,5.8,5.3,2.77,13.31,yellow,cash,Rego Park,Battery Park City,Queens,Manhattan
2019-03-08 02:44:08,2019-03-08 02:58:03,1,0.27,10.95,0.4,0.17,12.0,yellow,credit card,East Village,East Flatbush/Farragut,Manhattan,Brooklyn
2019-03-29 06:03:41,2019-03-29 06:19:02,1,1.16,11.0,12.3,0.5,13.5,yellow,cash,Upper West Side North,Flatiron,Manhattan,Manhattan
2019-03-12 06:50:43,2019-03-12 07:06:40,1,6.96,25.88,1.23,0.88,40.9,yellow,credit card,LaGuardia Airport,Upper East Side North,Queens,Manhattan
2019-03-21 21:38:02,2019-03-21 21:50:47,1,0.43,16.0,0.3,0.0,28.87,yellow,cash,Yorkville East,Starrett City,Manhattan,Brooklyn
2019-03-24 13:42:17,2019-03-24 13:55:42,1,0.29,6.3,0.93,0.09,12.01,yellow,credit card,Hudson Sq,Homecrest,Manhattan,Brooklyn
2019-03-13 03:24:25,2019-03-13 03:39:34,2,4.27,10.5,2.92,0.03,22.26,yellow,cash,Midtown Center,Fort Greene,Manhattan,Brooklyn
2019-03-30 02:45:45,2019-03-30 03:01:49,1,3.17,11.6,3.49,0.29,38.74,yellow,credit card,Upper East Side South,Inwood Hill Park,Manhattan,Manhattan
2019-03-05 04:00:04,2019-03-05 04:12:36,1,2.65,10.3,0.47,0.08,37.5,yellow,cash,Greenwich Village South,Claremont/Bathgate,Manhattan,Bronx
2019-03-30 10:17:30,2019-03-30 10:32:17,3,1.91,21.4,0.9,0.05,25.11,yellow,credit card,West Village,Elmhurst/Maspeth,Manhattan,Queens
2019-03-09 16:27:59,2019-03-09 16:40:07,1,0.12,5.1,0.4,0.28,12.78,yellow,cash,Yorkville East,Riverdale/North Riverdale/Fieldston,Manhattan,Bronx
2019-03-20 20:27:38,2019-03-20 20:40:43,0,1.17,13.36,1.11,0.04,23.1,yellow,credit card,Murray Hill,Greenwich Village South,Manhattan,Manhattan
2019-03-04 20:14:36,2019-03-04 20:28:11,1,1.38,5.8,1.18,0.11,14.67,yellow,cash,Midtown Center,West Brighton,Manhattan,Staten Island
2019-03-15 04:43:17,2019-03-15 04:59:25,1,1.27,10.6,2.29,0.11,11.48,yellow,credit card,West Chelsea/Hudson Yards,Auburndale,Manhattan,Queens
2019-03-30 20:46:30,2019-03-30 21:02:11,1,1.81,5.8,0.64,0.0,11.99,yellow,cash,Lower East Side,Inwood Hill Park,Manhattan,Manhattan
2019-03-20 05:15:41,2019-03-20 05:30:11,5,3.63,10.6,0.37,0.45,13.96,yellow,credit card,Penn Station/Madison Sq West,Ozone Park,Manhattan,Queens
2019-03-31 21:41:30,2019-03-31 21:58:51,1,0.32,11.86,1.03,0.2,22.5,yellow,cash,Meatpacking/West Village West,Greenpoint,Manhattan,Brooklyn
2019-03-02 00:48:01,2019-03-02 01:01:48,4,0.6,15.0,1.89,0.04,29.17,yellow,credit card,East Village,Greenwich Village South,Manhattan,Manhattan
2019-03-18 20:25:00,2019-03-18 20:40:44,1,3.95,7.1,0.37,0.29,20.41,yellow,cash,Meatpacking/West Village West,Carroll Gardens,Manhattan,Brooklyn
2019-03-09 17:11:45,2019-03-09 17:28:07,1,1.6,7.0,0.14,0.03,12.41,yellow,credit card,Washington Heights South,Randalls Island,Manhattan,Manhattan
2019-03-24 23:11:17,2019-03-24 23:25:18,5,1.34,9.6,5.96,0.03,23.24,yellow,cash,Upper West Side North,Midtown East,Manhattan,Manhattan
2019-03-15 20:14:00,2019-03-15 20:27:33,1,2.61,14.9,1.48,0.08,19.08,yellow,credit card,Lenox Hill East,Allerton/Pelham Gardens,Manhattan,Bronx
2019-03-19 11:55:29,2019-03-19 12:10:48,1,0.28,5.0,2.58,0.09,13.05,yellow,cash,Central Harlem,Windsor Terrace,Manhattan,Brooklyn
2019-03-14 04:52:19,2019-03-14 05:07:06,1,1.33,11.2,0.26,0.08,19.56,yellow,credit card,UN/Turtle Bay South,Clinton West,Manhattan,Manhattan
2019-03-21 19:43:14,2019-03-21 19:59:45,1,0.13,13.6,0.54,0.03,28.11,yellow,cash,Washington Heights South,Belmont,Manhattan,Bronx
2019-03-11 02:13:12,2019-03-11 02:26:53,1,1.28,12.7,0.09,0.37,14.5,yellow,credit card,Kips Bay,Queensboro Hill,Manhattan,Queens
2019-03-24 03:28:09,2019-03-24 03:42:28,1,1.93,9.5,0.42,0.06,15.93,yellow,cash,East Village,Inwood,Manhattan,Manhattan
2019-03-04 00:55:01,2019-03-04 01:11:53,1,2.74,7.6,0.74,0.05,21.3,yellow,credit card,Central Park,Yorkville East,Manhattan,Manhattan
2019-03-31 19:21:53,2019-03-31 19:33:47,1,1.9,4.8,0.75,0.05,7.93,yellow,cash,Downtown Brooklyn/MetroTech,Cobble Hill,Brooklyn,Brooklyn
2019-03-30 14:11:50,2019-03-30 14:24:41,1,4.58,6.8,2.82,0.61,9.46,yellow,credit card,Midtown Center,Soundview/Bruckner,Manhattan,Bronx
2019-03-12 01:02:52,2019-03-12 01:18:27,1,11.32,18.29,4.57,0.0,20.8,yellow,cash,Penn Station/Madison Sq West,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-07 22:55:24,2019-03-07 23:10:41,2,2.94,12.75,0.3,0.29,18.4,yellow,credit card,Greenwich Village North,Norwood,Manhattan,Bronx
2019-03-29 00:30:36,2019-03-29 00:43:19,1,2.15,13.88,10.61,0.14,15.7,yellow,cash,Gramercy,Westchester Village/Unionport,Manhattan,Bronx
2019-03-26 18:38:27,2019-03-26 18:51:56,6,1.6,4.2,0.67,0.3,9.6,yellow,credit card,Clinton East,East Williamsburg,Manhattan,Brooklyn
2019-03-10 11:44:45,2019-03-10 11:59:54,1,1.93,14.45,0.26,0.37,15.5,yellow,cash,Sutton Place/Turtle Bay North,Cambria Heights,Manhattan,Queens
2019-03-05 11:39:47,2019-03-05 11:52:42,1,2.94,5.0,0.13,0.19,18.99,yellow,credit card,Upper East Side South,East Flatbush/Farragut,Manhattan,Brooklyn
2019-03-17 09:10:39,2019-03-17 09:24:03,1,0.44,7.13,1.67,0.09,37.9,yellow,cash,Battery Park City,Lincoln Square East,Manhattan,Manhattan
2019-03-17 07:19:02,2019-03-17 07:34:29,5,0.3,9.1,0.85,0.06,22.41,yellow,credit card,DUMBO/Vinegar Hill,Morningside Heights,Brooklyn,Manhattan
2019-02-28 12:58:46,2019-02-28 13:13:08,1,0.48,13.2,3.12,0.41,18.68,yellow,cash,Lincoln Square East,Chinatown,Manhattan,Manhattan
2019-03-03 11:32:39,2019-03-03 11:45:22,1,1.9,4.7,2.34,1.98,21.42,yellow,credit card,Forest Hills,Marine Park/Mill Basin,Queens,Brooklyn
2019-03-17 14:50:07,2019-03-17 15:01:38,1,1.74,16.49,0.63,0.23,21.3,yellow,cash,Boerum Hill,Soundview/Castle Hill,Brooklyn,Bronx
2019-03-05 16:10:19,2019-03-05 16:26:21,1,18.88,39.6,0.46,1.24,74.9,yellow,credit card,LaGuardia Airport,East Harlem North,Queens,Manhattan
2019-03-01 00:52:47,2019-03-01 01:05:28,1,0.48,10.2,1.31,0.03,16.06,yellow,cash,Central Park,Bensonhurst East,Manhattan,Brooklyn
2019-03-07 08:31:06,2019-03-07 08:45:52,6,0.31,9.94,0.3,0.06,10.4,yellow,credit card,Hudson Sq,Yorkville West,Manhattan,Manhattan
2019-03-25 09:40:51,2019-03-25 09:56:09,2,0.34,3.8,0.05,0.07,35.76,yellow,cash,Bloomingdale,Two Bridges/Seward Park,Manhattan,Manhattan
2019-03-09 06:20:18,2019-03-09 06:30:46,6,1.27,5.1,0.35,0.08,12.72,yellow,credit card,Gramercy,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-13 01:41:33,2019-03-13 01:54:50,1,5.04,10.6,1.54,0.01,10.83,yellow,cash,Kips Bay,Morrisania/Melrose,Manhattan,Bronx
2019-03-12 11:53:16,2019-03-12 12:05:31,1,3.7,7.5,2.68,0.49,32.68,yellow,credit card,Midtown South,Melrose South,Manhattan,Bronx
2019-03-02 23:06:14,2019-03-02 23:22:51,1,0.46,9.8,7.62,0.26,15.36,yellow,cash,Greenwich Village North,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-12 09:47:46,2019-03-12 10:04:02,1,1.55,12.1,1.13,0.09,12.34,yellow,credit card,Washington Heights South,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-03 08:23:14,2019-03-03 08:39:34,1,2.89,3.4,1.49,0.16,7.68,yellow,cash,Lower East Side,Windsor Terrace,Manhattan,Brooklyn
2019-03-15 13:39:21,2019-03-15 13:51:34,1,4.76,7.2,4.35,0.19,27.82,yellow,credit card,Greenwich Village North,Borough Park,Manhattan,Brooklyn
2019-03-26 14:22:22,2019-03-26 14:37:57,1,5.6,5.7,0.05,2.72,38.42,yellow,cash,Astoria,Bath Beach,Queens,Brooklyn
2019-03-04 05:11:03,2019-03-04 05:25:05,1,8.37,17.25,5.41,0.26,26.3,yellow,credit card,Greenwich Village North,East Flatbush/Remsen Village,Manhattan,Brooklyn
2019-03-11 19:26:46,2019-03-11 19:41:45,1,0.9,7.4,1.03,0.0,16.81,yellow,cash,Lincoln Square East,Eastchester,Manhattan,Bronx
2019-03-30 04:49:55,2019-03-30 05:04:23,6,1.73,15.48,3.89,0.09,19.2,yellow,credit card,East Harlem South,Co-Op City,Manhattan,Bronx
2019-03-26 20:24:15,2019-03-26 20:38:11,2,0.77,9.25,0.46,0.09,21.1,yellow,cash,Midtown South,Lenox Hill East,Manhattan,Manhattan
2019-03-30 01:09:21,2019-03-30 01:25:43,1,2.39,9.4,9.07,0.02,12.82,yellow,credit card,Times Sq/Theatre District,Bedford,Manhattan,Brooklyn
2019-03-25 18:13:00,2019-03-25 18:26:13,1,0.69,9.31,2.2,0.0,13.0,yellow,cash,Gramercy,Kew Gardens,Manhattan,Queens
2019-03-26 23:26:39,2019-03-26 23:41:27,5,2.62,18.9,0.93,0.04,20.2,yellow,credit card,West Village,Lincoln Square East,Manhattan,Manhattan
2019-03-03 12:23:11,2019-03-03 12:38:30,5,4.18,5.8,3.7,0.2,13.44,yellow,cash,Yorkville West,Bedford,Manhattan,Brooklyn
2019-03-22 12:27:40,2019-03-22 12:42:09,1,6.78,6.7,0.6,0.07,16.21,yellow,credit card,UN/Turtle Bay South,Eastchester,Manhattan,Bronx
2019-03-01 07:34:28,2019-03-01 07:47:13,3,0.75,4.6,1.39,0.04,22.1,yellow,cash,Lower East Side,Upper East Side South,Manhattan,Manhattan
2019-03-13 05:27:22,2019-03-13 05:41:35,1,3.34,7.8,0.56,0.02,7.84,yellow,credit card,Sheepshead Bay,Clinton Hill,Brooklyn,Brooklyn
2019-03-29 07:00:32,2019-03-29 07:16:44,1,0.35,7.5,1.39,0.16,9.06,yellow,cash,Midtown East,Stuyvesant Heights,Manhattan,Brooklyn
2019-03-10 14:36:42,2019-03-10 14:48:19,4,1.34,7.5,3.74,0.0,27.31,yellow,credit card,Midtown East,Yorkville East,Manhattan,Manhattan
2019-02-28 09:13:41,2019-02-28 09:28:55,1,0.53,15.3,1.53,0.01,17.79,yellow,cash,Lincoln Square West,North Corona,Manhattan,Queens
2019-03-09 13:57:35,2019-03-09 14:11:54,1,1.2,15.33,4.88,0.29,23.8,yellow,credit card,Lenox Hill East,Ridgewood,Manhattan,Queens
2019-03-26 21:51:54,2019-03-26 22:04:06,1,0.64,8.8,0.46,0.26,9.65,yellow,cash,East Harlem South,Upper West Side North,Manhattan,Manhattan
2019-03-29 05:11:22,2019-03-29 05:25:10,1,7.67,10.92,0.4,0.07,13.9,yellow,credit card,Midtown Center,Saint Albans,Manhattan,Queens
2019-03-08 01:49:42,2019-03-08 02:02:18,2,0.53,6.4,0.49,0.09,20.36,yellow,cash,SoHo,Claremont/Bathgate,Manhattan,Bronx
2019-03-01 21:29:34,2019-03-01 21:43:28,1,5.01,11.5,1.03,0.08,15.7,yellow,credit card,Fort Greene,Allerton/Pelham Gardens,Brooklyn,Bronx
2019-03-13 18:57:21,2019-03-13 19:13:14,1,0.76,8.4,2.52,0.05,39.08,yellow,cash,Lenox Hill West,Marine Park/Mill Basin,Manhattan,Brooklyn
2019-03-24 19:44:32,2019-03-24 19:59:10,1,8.95,4.4,1.45,0.17,14.83,yellow,credit card,TriBeCa/Civic Center,Eastchester,Manhattan,Bronx
2019-03-08 05:47:59,2019-03-08 06:00:38,2,0.86,13.3,1.22,0.35,28.93,yellow,cash,Clinton East,Flatlands,Manhattan,Brooklyn
2019-03-03 04:07:39,2019-03-03 04:21:20,1,7.25,11.25,0.42,0.47,87.0,yellow,credit card,Sunnyside,Canarsie,Queens,Brooklyn
2019-03-23 01:02:38,2019-03-23 01:17:29,2,2.2,7.2,5.15,0.03,15.7,yellow,cash,Central Park,Corona,Manhattan,Queens
2019-03-10 08:55:26,2019-03-10 09:08:21,2,0.79,18.3,0.91,0.25,20.83,yellow,credit card,Midtown East,Yorkville West,Manhattan,Manhattan
2019-03-12 21:29:52,2019-03-12 21:46:09,1,0.58,11.3,1.24,0.05,22.93,yellow,cash,Gramercy,Midtown South,Manhattan,Manhattan
2019-03-23 09:21:04,2019-03-23 09:34:43,1,2.82,16.4,2.04,0.19,16.52,yellow,credit card,Union Sq,Woodhaven,Manhattan,Queens
2019-03-06 21:17:04,2019-03-06 21:30:54,1,0.85,5.1,1.0,0.03,15.18,yellow,cash,Upper West Side South,Bayside,Manhattan,Queens
2019-03-22 10:59:41,2019-03-22 11:12:58,1,2.06,10.6,1.8,0.33,31.64,yellow,credit card,Flatiron,Baisley Park,Manhattan,Queens
2019-03-11 01:33:11,2019-03-11 01:46:33,2,9.19,6.8,0.01,0.02,7.06,yellow,cash,Meatpacking/West Village West,East Harlem South,Manhattan,Manhattan
2019-03-02 20:26:28,2019-03-02 20:39:34,1,5.45,8.25,1.11,0.11,9.6,yellow,credit card,Penn Station/Madison Sq West,Sunset Park West,Manhattan,Brooklyn
2019-03-04 21:09:29,2019-03-04 21:24:52,1,1.2,4.27,3.7,0.15,25.35,yellow,cash,Lincoln Square East,Hillcrest/Pomonok,Manhattan,Queens
2019-03-21 11:17:47,2019-03-21 11:32:36,1,1.36,7.54,4.26,0.27,13.4,yellow,credit card,SoHo,Claremont/Bathgate,Manhattan,Bronx
2019-03-09 03:41:35,2019-03-09 03:55:38,1,4.91,4.2,0.69,0.22,4.82,yellow,cash,Downtown Brooklyn/MetroTech,Baisley Park,Brooklyn,Queens
2019-03-06 10:23:52,2019-03-06 10:36:44,1,2.0,13.2,0.02,0.08,18.2,yellow,credit card,Union Sq,Elmhurst/Maspeth,Manhattan,Queens
2019-02-28 18:47:33,2019-02-28 19:02:03,1,11.41,5.6,0.06,0.63,7.72,yellow,cash,Midtown Center,Long Island City/Queens Plaza,Manhattan,Queens
2019-03-16 06:37:24,2019-03-16 06:53:39,1,9.91,23.0,0.34,0.24,33.13,yellow,credit card,Williamsbridge/Olinville,Glendale,Bronx,Queens
2019-03-02 11:33:20,2019-03-02 11:48:40,1,2.11,6.9,1.88,0.02,28.88,yellow,cash,Greenwich Village North,Mott Haven/Port Morris,Manhattan,Bronx
2019-03-11 12:23:00,2019-03-11 12:38:35,1,2.52,3.6,0.25,0.07,39.01,yellow,credit card,Meatpacking/West Village West,East Village,Manhattan,Manhattan
2019-03-06 13:46:09,2019-03-06 14:00:22,1,5.83,22.4,0.71,0.06,30.67,yellow,cash,Washington Heights South,Richmond Hill,Manhattan,Queens
2019-03-17 04:43:06,2019-03-17 04:59:43,2,0.4,9.3,2.36,0.04,13.79,yellow,credit card,Midtown North,Red Hook,Manhattan,Brooklyn
2019-03-03 03:27:53,2019-03-03 03:41:47,1,1.1,6.1,2.48,0.21,16.92,yellow,cash,Gramercy,Boerum Hill,Manhattan,Brooklyn
2019-03-11 22:14:37,2019-03-11 22:31:19,1,1.96,11.11,3.55,0.01,11.7,yellow,credit card,Union Sq,South Jamaica,Manhattan,Queens
2019-03-10 12:02:00,2019-03-10 12:14:29,2,3.22,7.88,1.9,0.02,17.9,yellow,cash,Lincoln Square East,Woodlawn/Wakefield,Manhattan,Bronx
2019-03-05 16:59:52,2019-03-05 17:15:11,2,2.4,5.83,1.37,0.21,13.1,yellow,credit card,Greenwich Village North,Morrisania/Melrose,Manhattan,Bronx
2019-03-19 11:24:14,2019-03-19 11:38:17,1,1.53,6.5,1.31,0.39,19.22,yellow,cash,Alphabet City,SoHo,Manhattan,Manhattan
2019-03-03 10:45:11,2019-03-03 10:58:19,1,21.21,15.34,1.49,0.3,26.1,yellow,credit card,Astoria,Woodhaven,Queens,Queens
2019-03-18 21:41:43,2019-03-18 21:58:36,1,1.02,16.7,0.79,0.01,25.15,yellow,cash,Lenox Hill West,Murray Hill-Queens,Manhattan,Queens
2019-03-09 03:21:53,2019-03-09 03:37:16,1,4.79,7.9,0.13,0.33,12.04,yellow,credit card,Two Bridges/Seward Park,Midtown North,Manhattan,Manhattan
2019-03-24 22:49:34,2019-03-24 23:03:40,1,2.58,4.7,2.61,0.04,19.44,yellow,cash,Upper West Side North,Two Bridges/Seward Park,Manhattan,Manhattan
2019-03-01 01:48:49,2019-03-01 02:02:46,1,3.07,6.7,0.88,1.11,11.89,yellow,credit card,Elmhurst,Two Bridges/Seward Park,Queens,Manhattan
2019-03-10 06:01:24,2019-03-10 06:16:47,2,0.34,6.4,1.81,0.19,16.49,yellow,cash,Manhattan Valley,Greenwich Village South,Manhattan,Manhattan
2019-03-24 10:24:14,2019-03-24 10:38:34,1,5.83,6.9,0.08,0.01,32.53,yellow,credit card,Kips Bay,Midwood,Manhattan,Brooklyn
2019-03-09 05:18:14,2019-03-09 05:31:15,2,1.49,7.63,6.74,0.14,13.2,yellow,cash,Yorkville West,Hillcrest/Pomonok,Manhattan,Queens
2019-03-04 13:54:40,2019-03-04 14:09:11,1,1.66,13.0,0.01,0.42,14.13,yellow,credit card,Marine Park/Mill Basin,World Trade Center,Brooklyn,Manhattan
2019-03-22 15:01:47,2019-03-22 15:16:04,0,1.73,10.52,2.29,0.07,23.7,yellow,cash,West Chelsea/Hudson Yards,Westchester Village/Unionport,Manhattan,Bronx
2019-03-11 04:57:37,2019-03-11 05:13:11,2,1.43,6.8,1.54,0.31,15.47,yellow,credit card,Midtown North,Manhattanville,Manhattan,Manhattan
2019-03-23 20:23:01,2019-03-23 20:37:16,1,0.38,9.0,1.78,0.02,23.9,yellow,cash,Midtown North,Bayside,Manhattan,Queens
2019-03-20 00:32:10,2019-03-20 00:45:35,1,15.18,11.1,6.06,1.02,18.02,yellow,credit card,Springfield Gardens North,Greenwich Village South,Queens,Manhattan
2019-03-28 20:21:17,2019-03-28 20:36:02,2,1.8,5.95,5.6,0.06,12.61,yellow,cash,Bloomingdale,Clinton Hill,Manhattan,Brooklyn
2019-03-06 17:00:12,2019-03-06 17:11:27,1,6.66,10.2,0.56,0.1,17.48,yellow,credit card,Financial District North,Manhattanville,Manhattan,Manhattan
2019-03-05 11:22:21,2019-03-05 11:36:37,1,2.4,48.86,2.22,1.01,51.0,yellow,cash,Steinway,Baisley Park,Queens,Queens
2019-03-05 06:26:17,2019-03-05 06:40:44,1,1.6,8.6,8.53,0.01,18.86,yellow,credit card,West Chelsea/Hudson Yards,Midtown Center,Manhattan,Manhattan
2019-03-13 06:40:51,2019-03-13 06:57:54,1,3.98,6.9,1.29,0.07,14.5,yellow,cash,Cobble Hill,Stuyvesant Heights,Brooklyn,Brooklyn
2019-03-11 12:53:52,2019-03-11 13:08:34,1,0.41,5.5,2.81,0.08,28.85,yellow,credit card,East Village,Roosevelt Island,Manhattan,Manhattan
2019-03-16 18:33:27,2019-03-16 18:46:11,2,0.9,7.9,0.17,0.11,14.43,yellow,cash,East Village,Douglaston,Manhattan,Queens
2019-03-29 21:33:30,2019-03-29 21:46:41,2,1.8,10.4,0.11,0.11,20.54,yellow,credit card,Lenox Hill West,South Ozone Park,Manhattan,Queens
2019-03-11 05:39:38,2019-03-11 05:55:07,5,0.6,13.9,0.87,0.08,27.18,yellow,cash,Upper West Side North,East Flatbush/Farragut,Manhattan,Brooklyn
2019-03-18 05:12:22,2019-03-18 05:26:24,0,4.33,7.51,1.41,0.23,10.1,yellow,credit card,Clinton East,Williamsburg (North Side),Manhattan,Brooklyn
2019-03-08 21:14:10,2019-03-08 21:27:32,1,0.13,8.6,1.11,0.36,12.85,yellow,cash,East Village,Mott Haven/Port Morris,Manhattan,Bronx
2019-02-28 11:11:05,2019-02-28 11:24:43,1,4.77,11.49,2.12,0.01,16.1,yellow,credit card,Greenwich Village South,Richmond Hill,Manhattan,Queens
2019-03-04 14:07:36,2019-03-04 14:22:54,1,31.1,11.0,1.37,0.4,29.96,yellow,cash,Astoria,JFK Airport,Queens,Queens
2019-03-08 00:26:01,2019-03-08 00:40:42,1,0.7,4.6,1.05,0.11,12.09,yellow,credit card,Greenwich Village North,Queens Village,Manhattan,Queens
2019-03-02 04:33:08,2019-03-02 04:48:04,1,0.88,8.49,1.79,0.1,16.8,yellow,cash,Central Park,Yorkville West,Manhattan,Manhattan
2019-03-29 20:31:55,2019-03-29 20:45:22,2,0.68,6.03,2.76,1.74,15.6,yellow,credit card,JFK Airport,Allerton/Pelham Gardens,Queens,Bronx
2019-03-09 01:54:14,2019-03-09 02:08:33,1,1.43,6.8,2.09,0.27,10.39,yellow,cash,Flatiron,Williamsbridge/Olinville,Manhattan,Bronx
2019-03-28 22:26:57,2019-03-28 22:42:22,2,1.85,13.64,9.03,2.06,50.7,yellow,credit card,LaGuardia Airport,West Brighton,Queens,Staten Island
2019-03-11 21:21:10,2019-03-11 21:36:32,1,2.57,10.38,5.24,0.13,12.1,yellow,cash,Central Park,Lower East Side,Manhattan,Manhattan
2019-03-20 13:28:40,2019-03-20 13:42:58,1,3.93,15.29,5.37,1.02,16.9,yellow,credit card,Astoria,Inwood Hill Park,Queens,Manhattan
2019-03-23 11:41:08,2019-03-23 11:55:28,1,2.1,16.2,3.39,0.0,17.84,yellow,cash,Lower East Side,Highbridge,Manhattan,Bronx
2019-03-23 13:56:13,2019-03-23 14:11:12,2,0.24,10.4,0.49,0.09,11.49,yellow,credit card,Greenwich Village North,Crown Heights North,Manhattan,Brooklyn
2019-03-24 09:16:38,2019-03-24 09:29:02,1,3.17,6.3,2.35,0.03,8.06,yellow,cash,West Chelsea/Hudson Yards,Midtown Center,Manhattan,Manhattan
