method,number,orbital_period,mass,distance,year
Microlensing,1,1970.0,,,2010
Radial Velocity,1,2209.0,1.06,45.23,2012
Transit,1,4.885525,,,2009
Radial Velocity,2,192.9,1.82,,2009
Transit,1,4.124481,,254.0,2010
Transit,3,39.792187,,,2013
Radial Velocity,1,20.8133,0.172,,2005
Transit,7,331.60059,,780.0,2013
Radial Velocity,3,197.0,,12.58,2006
Transit,1,2.2167421,,340.0,2012
Radial Velocity,6,9.6184,0.0208,12.83,2008
Radial Velocity,2,4270.0,,19.72,2005
Radial Velocity,1,327.8,0.6,54.94,2010
Radial Velocity,1,303.0,,92.51,2003
Transit,5,18.16406,,368.0,2013
Radial Velocity,1,442.1,1.23,21.29,1998
Transit,1,4.8878162,,38.0,2008
Radial Velocity,2,248.4,1.9,68.59,2013
Transit,5,31.7844,,,2011
Radial Velocity,1,5.24,,59.03,2005
Radial Velocity,1,2231.0,,28.76,2003
Radial Velocity,1,2443.0,2.54,54.92,2009
Radial Velocity,1,387.1,,168.92,2011
Transit,1,228.776,,61.0,2011
Radial Velocity,2,1708.0,1.92,37.16,2002
Radial Velocity,1,431.8,3.1,167.5,2011
Transit,2,17.849,,,2013
Radial Velocity,2,5.6,0.045,42.09,2009
Radial Velocity,1,141.6,,108.46,2007
Radial Velocity,1,5501.0,10.39,29.2,2012
Transit Timing Variations,2,22.3395,,339.0,2013
Radial Velocity,2,6005.0,,25.64,2012
Radial Velocity,1,2.1451,,,2012
Radial Velocity,2,30.052,,52.85,2009
Transit,1,4.008778,,215.0,2010
Transit,1,4.2,,8500.0,2006
Transit,1,,,330.0,2012
Transit,1,4.4379637,,600.0,2011
Transit,1,8.886593,,,2009
Radial Velocity,1,456.46,,52.63,2004
Radial Velocity,1,5.8881,0.367,,2013
Transit,1,0.94145299,,105.49,2009
Radial Velocity,3,11.577,,14.56,2011
Transit,1,1.5373653,,,2011
Transit,1,2.17517632,,,2012
Radial Velocity,1,359.5546,,49.0,2007
Transit Timing Variations,2,57.011,,855.0,2012
Imaging,1,,,45.52,2005
Radial Velocity,2,,,121.36,2008
Radial Velocity,1,,,67.02,2009
Transit,1,2.694047,,,2012
Eclipse Timing Variations,2,5840.0,,,2011
Radial Velocity,1,7.3709,0.018,9.04,2011
Radial Velocity,1,2.64385,,10.23,2004
Transit,1,3.764825,,,2010
Transit,2,4.754,,,2014
Eclipse Timing Variations,2,,,,2011
Radial Velocity,1,5501.0,10.39,29.2,2012
Transit,1,4.627669,,205.0,2010
Radial Velocity,1,3.3135,3.9,15.6,1996
Radial Velocity,1,948.12,,,2011
Pulsar Timing,3,98.2114,,,1994
Radial Velocity,1,521.0,,,2011
Radial Velocity,1,277.02,1.7,80.64,2013
Radial Velocity,2,7100.0,1.6,,2011
Transit,3,1.865169,,38.7,2011
Transit,1,3.91405,,2000.0,2007
Transit,2,22.804,,,2013
Radial Velocity,3,952.0,0.57,52.88,2009
Transit,2,17.849,,,2013
Radial Velocity,3,2391.0,0.54,14.08,2001
Transit,5,19.57706,,290.0,2011
Eclipse Timing Variations,2,1916.25,,,2011
Radial Velocity,1,3827.0,0.48,20.48,2014
Transit,3,9.605085,,135.0,2012
Radial Velocity,1,1294.0,,,2002
Radial Velocity,2,,0.839,42.43,2000
Radial Velocity,1,1075.2,,32.56,1999
Radial Velocity,2,1155.7,,55.31,2012
Radial Velocity,2,,,34.07,2011
Radial Velocity,2,360.2,2.37,,2012
Radial Velocity,2,110.9,,59.03,2010
Transit,1,6.790123,,,2011
Radial Velocity,2,1383.4,2.44,46.34,2004
Radial Velocity,1,479.1,3.88,97.28,2008
Radial Velocity,6,197.8,0.0223,12.83,2012
Transit,2,54.414,,,2013
Transit,1,3.553945,,492.0,2007
Radial Velocity,1,123.0,0.45,43.99,2004
Radial Velocity,2,14.07,,,2011
Transit,1,6.24658,,1030.0,2013
Radial Velocity,1,137.48,1.11,175.44,2013
Transit,2,24.806,,,2013
Radial Velocity,1,356.0,2.3,131.41,2009
Radial Velocity,1,57.0,0.47,,2010
Transit,1,4.086052,,380.0,2012
Pulsar Timing,1,36525.0,,,2003
Transit,1,3.57878087,,570.0,2013
Radial Velocity,1,58.43,,11.15,2011
Radial Velocity,6,49.747,,,2010
Transit,1,2.34121242,,,2010
Transit,1,2.838971,,455.0,2012
Radial Velocity,1,121.71,1.54,,2014
Radial Velocity,1,436.9,,150.38,2011
Radial Velocity,1,428.5,8.78,38.52,2009
Radial Velocity,3,603.0,,,2013
Transit,1,3.474474,,387.0,2011
Radial Velocity,1,3.4442,,53.71,2005
Radial Velocity,1,6.1335,,88.57,2005
Radial Velocity,1,533.0,6.1,7.01,2010
Radial Velocity,3,8.667,,12.58,2006
Radial Velocity,2,692.0,1.894,,2007
Transit,1,4.457243,,501.0,2012
Transit,1,,,330.0,2012
Radial Velocity,1,1630.0,,56.31,2012
Transit,1,2.47063,,213.0,2006
Radial Velocity,2,883.0,0.86,74.79,2010
Radial Velocity,1,3383.0,3.15,51.36,2002
Radial Velocity,1,3.3135,,15.6,1996
Radial Velocity,1,15.609,,21.85,2005
Radial Velocity,4,30.0881,,4.7,2000
Transit,1,1.217514,,262.0,2012
Transit,3,8.13123,,,2012
Transit,2,88.505,,,2013
Transit,1,4.086052,,,2012
Transit,1,2.455239,,333.0,2011
Transit,2,17.2513,,,2011
Radial Velocity,2,95.415,,34.07,2011
Microlensing,1,,,3600.0,2013
Transit,1,3.6936411,,200.0,2012
Radial Velocity,1,874.774,2.21,,2008
Radial Velocity,1,324.0,,37.42,2013
Eclipse Timing Variations,1,10220.0,6.05,,2009
Transit,1,2.243752,,160.0,2008
Radial Velocity,2,53.832,0.036,28.6,2011
Radial Velocity,2,5.7727,0.024,23.44,2009
Microlensing,1,,,3600.0,2013
Radial Velocity,1,354.8,,,2007
Radial Velocity,1,456.1,,52.88,2007
Radial Velocity,1,122.1,,9.24,2010
Imaging,1,,,10.1,2012
Radial Velocity,2,30.93,,56.92,2013
Transit,1,7.8457,,222.0,2014
Transit,1,6.790123,,980.0,2011
Transit,1,3.257215,,395.0,2011
Radial Velocity,1,1057.0,,,2008
Radial Velocity,1,1001.7,6.86,32.56,2005
Transit,1,4.2568,,680.0,2008
Radial Velocity,5,4909.0,,12.53,2002
Transit,1,3.101278,,,2004
Transit,1,2.788491,,,2007
Radial Velocity,5,44.38,0.165,12.53,2004
Radial Velocity,2,,1.26,35.59,2003
Radial Velocity,2,14.3098,0.839,42.43,2000
Radial Velocity,1,163.9,5.02,65.79,2008
Radial Velocity,1,358.0,0.64,32.62,2009
Radial Velocity,1,18.179,,86.88,2006
Radial Velocity,1,5.8881,,53.08,2013
Transit,2,,,1200.0,2011
Radial Velocity,1,3.0925,,27.05,2000
Radial Velocity,1,471.6,,300.3,2005
Transit,2,33.006,,,2013
Imaging,1,,,135.0,2013
Imaging,4,18000.0,,39.94,2010
Transit,1,4.640382,,249.0,2012
Transit,1,0.813475,,80.0,2011
Transit,2,7.8773565,,,2012
Radial Velocity,1,344.95,3.71,133.16,2003
Transit,2,7.8773565,,,2012
Radial Velocity,2,25.648,,,2013
Radial Velocity,6,7.2004,,,2011
Transit,1,2.691548,,322.0,2014
Imaging,4,37000.0,,39.94,2008
Radial Velocity,1,41.397,0.298,11.03,2010
Transit,1,2.204737,,320.0,2008
Transit,2,15.3348,,,2011
Transit,2,7.8773565,,,2012
Radial Velocity,3,51.284,,38.01,2011
Radial Velocity,1,3.33714,,25.2,2012
Transit,1,2.4238039,,,2011
Radial Velocity,4,241.258,,13.47,1999
Transit,1,1.212884,,393.0,2010
Transit,1,1.54168,,,2014
Transit,2,42.1516418,,,2012
Radial Velocity,1,420.77,,50.0,2007
Transit,1,5.35227,,840.0,2011
Radial Velocity,2,201.83,,,2008
Transit,1,3.361006,,,2009
Radial Velocity,1,2754.0,,18.06,2009
Radial Velocity,3,25.6,,14.97,2013
Radial Velocity,1,1531.0,,37.44,2002
Transit,3,27.50868,,,2013
Radial Velocity,1,1117.0,,56.18,2010
Transit,1,3.646706,,535.0,2011
Transit,2,13.485,,,2012
Radial Velocity,1,2.245715,0.45,,2005
Radial Velocity,1,373.3,2.3,121.8,2009
Transit,1,,,447.0,2012
Radial Velocity,2,220.078,,27.46,2003
Transit,2,10.2184954,,,2012
Radial Velocity,1,5.8872,0.04,22.04,2011
Radial Velocity,1,2082.0,4.5,97.66,2013
Radial Velocity,1,358.0,,,2009
Radial Velocity,2,7.126816,1.39,19.72,1998
Radial Velocity,1,1290.0,7.8,67.02,2009
Transit,2,2.50806,,,2014
Transit,2,,,,2013
Radial Velocity,6,602.0,,39.39,2010
Radial Velocity,1,538.0,1.83,,2007
Transit,1,2.9036747,,345.0,2012
Radial Velocity,2,,0.036,,2011
Transit,1,3.646706,,535.0,2011
Transit,3,2.15491,,,2012
Radial Velocity,2,220.078,,27.46,2003
Radial Velocity,2,17.054,,17.99,2004
Radial Velocity,1,177.11,,150.6,2011
Radial Velocity,1,1773.4,,18.15,2002
Radial Velocity,2,191.99,,38.64,2011
Radial Velocity,1,83.888,11.68,40.57,1989
Radial Velocity,2,452.8,,74.79,2010
Radial Velocity,1,993.3,10.3,,2008
Transit,5,27.4536,,,2014
Radial Velocity,2,1008.0,6.56,42.68,2009
Transit,1,1.7429935,,200.0,2008
Radial Velocity,2,530.32,,46.84,2012
Transit,2,23.654,,,2013
Radial Velocity,1,1634.0,14.2,38.26,2009
Radial Velocity,1,279.8,,90.33,2008
Transit,2,4.62332,,,2014
Transit,1,3.7224747,,121.7,2008
Transit,1,2.143634,,,2011
Radial Velocity,4,3848.86,,,2010
Radial Velocity,1,956.0,0.37,55.93,2009
Transit,2,0.853585,,150.0,2009
Radial Velocity,2,17.054,,,2004
Radial Velocity,2,3.097,0.52,47.92,1998
Radial Velocity,1,526.62,,,2007
Transit,2,8.041,,,2013
Transit,1,9.4341505,,,2013
Radial Velocity,1,380.8,,20.21,2010
Transit,1,2.484193,,260.0,2013
Transit,1,2.455239,,,2011
Transit,2,51.538,,,2012
Radial Velocity,2,931.0,5.13,66.89,2013
Radial Velocity,2,1008.0,6.56,,2009
Radial Velocity,1,15.76491,,10.91,1999
Radial Velocity,2,,5.13,,2013
Transit,3,,,,2011
Transit,1,2.615864,,,2007
Radial Velocity,1,2371.0,,37.05,2008
Radial Velocity,1,1523.0,,44.05,2009
Radial Velocity,1,,,,2012
Imaging,1,318280.0,,7.69,2008
Radial Velocity,1,696.3,10.7,99.4,2009
Transit Timing Variations,3,,,,2014
Radial Velocity,1,1800.0,1.15,96.99,2008
Radial Velocity,1,1038.1,,54.23,2007
Radial Velocity,2,607.06,,25.7,2008
Radial Velocity,1,9.494,0.026,21.3,2010
Imaging,1,,,52.4,2004
Radial Velocity,1,989.2,,17.35,2006
Radial Velocity,2,1160.9,,24.15,2011
Transit,1,2.838971,,455.0,2012
Radial Velocity,1,4218.0,,,2009
Transit,1,0.355,,,2013
Transit,2,21.2227,,,2014
Transit,1,1.217514,,262.0,2012
Radial Velocity,2,789.0,,,2014
Radial Velocity,1,528.4,1.21,12.87,2003
Radial Velocity,1,428.5,,38.52,2009
Radial Velocity,1,14.275,0.0316,,2011
Radial Velocity,1,883.0,2.2,121.36,2011
Transit,1,4.3176782,,,2010
Radial Velocity,1,16.2,1.25,223.21,2010
Radial Velocity,1,26.73,0.71,94.07,2006
Radial Velocity,2,3.698,,150.0,2009
Imaging,1,,,19.2,2011
Radial Velocity,3,3008.0,,52.83,2009
Radial Velocity,2,152.6,,35.59,2011
Transit,4,,,,2013
Radial Velocity,1,325.81,,32.32,2000
Radial Velocity,1,788.0,,33.96,2009
Imaging,1,,,145.0,2010
Radial Velocity,3,106.72,0.03,,2011
Transit,3,1.865169,,38.7,2011
Radial Velocity,1,974.0,,70.97,2007
Transit,1,1.43037,,,2011
Radial Velocity,1,1049.0,0.79,,2009
Radial Velocity,1,521.0,,,2011
Radial Velocity,1,71.484,,,2001
Microlensing,1,,,3600.0,2013
Transit,2,42.882,,,2013
Radial Velocity,1,431.8,3.1,167.5,2011
Radial Velocity,1,1840.0,,67.61,2009
Transit,4,10.423648,,,2013
Radial Velocity,2,2950.0,3.82,52.83,2008
Transit,1,2.5199449,,,2007
Radial Velocity,1,516.22,,119.47,2009
Radial Velocity,3,843.6,0.624,33.24,2005
Radial Velocity,6,62.24,0.008,6.8,2013
Radial Velocity,1,359.9,4.6,,2007
Transit,1,3.1186009,,,2009
Radial Velocity,1,3.024,0.249,,2000
Transit,1,3.764825,,,2010
Radial Velocity,1,123.0,,43.99,2004
Radial Velocity,4,4205.8,1.814,15.28,2004
Radial Velocity,1,528.4,,12.87,2003
Radial Velocity,2,95.415,,,2011
Radial Velocity,2,883.0,0.86,74.79,2010
Radial Velocity,1,363.2,,,2010
Radial Velocity,3,2473.0,,64.56,2003
Radial Velocity,1,990.0,4.4,,2009
Transit Timing Variations,2,57.011,,855.0,2012
Radial Velocity,1,788.0,0.132,33.96,2009
Radial Velocity,1,1145.0,0.67,,2007
Transit,1,3.577469,,343.0,2010
Transit,1,3.257215,,395.0,2011
Transit Timing Variations,2,57.011,,855.0,2012
Imaging,1,,,52.4,2004
Radial Velocity,2,1155.7,,55.31,2012
Radial Velocity,1,3.3135,3.9,15.6,1996
Radial Velocity,3,2473.0,8.06,64.56,2003
Radial Velocity,3,18.315,,6.06,2011
Radial Velocity,1,392.6,0.91,,2011
Radial Velocity,1,989.2,0.94,17.35,2006
Transit,2,10.3376,,,2011
Radial Velocity,4,3848.86,1.059,13.47,2010
Radial Velocity,3,2831.6,,47.3,2012
Microlensing,1,,,3600.0,2013
Radial Velocity,1,163.9,,,2008
Transit,5,22.7802,,303.0,2012
Transit,3,38.91,,650.0,2010
Transit,2,8.1453,,1200.0,2011
Transit,7,124.9144,,780.0,2013
Radial Velocity,2,3.8728,,20.1,2013
Radial Velocity,3,33.941,,25.59,2011
Transit,2,50.447,,,2013
Radial Velocity,2,1353.6,,37.84,2008
Radial Velocity,1,68.27,,,2010
Radial Velocity,1,131.05,,35.37,2011
Radial Velocity,2,37.91,,33.98,2008
Radial Velocity,3,,0.033,12.58,2006
Radial Velocity,2,525.8,,8.82,2011
Radial Velocity,3,1050.3,4.95,16.13,2010
Transit,2,18.6489525,,,2012
Pulsation Timing Variations,1,1170.0,,,2007
Imaging,1,,,,2010
Transit,2,2.50806,,,2014
Radial Velocity,1,653.22,,33.46,2002
Radial Velocity,2,1945.0,,33.98,2005
Radial Velocity,2,226.93,0.1872,32.58,2008
Transit,1,13.2406,,345.0,2010
