_comment,year,fertility,life_expect,n_fertility,n_life_expect,country,p_fertility,p_life_expect
,2000,1.57,66.26,2.08,66.68,Netherlands,6.07,79.75
,1975,3.18,77.27,3.32,42.64,Netherlands,7.88,69.93
,1960,1.65,74.89,2.19,72.09,Netherlands,,
,1975,3.52,81.57,4.55,81.57,Netherlands,2.74,67.73
,1970,7.6,48.77,3.0,66.26,Netherlands,,68.35
,1980,1.59,62.69,2.63,68.74,Netherlands,6.97,
,1965,4.62,53.33,3.71,81.57,New Zealand,1.41,
,1965,2.96,81.57,2.89,53.54,New Zealand,2.64,68.5
,1955,4.51,64.46,3.29,65.21,New Zealand,,55.6
,2000,2.67,59.88,4.27,62.87,New Zealand,3.22,71.86
,2000,6.42,72.98,7.62,,New Zealand,,60.73
,1990,4.43,58.2,1.05,78.27,New Zealand,3.79,70.42
,2000,3.83,57.11,1.5,80.48,New Zealand,3.92,73.68
,1990,7.22,52.12,3.05,79.13,New Zealand,6.79,57.13
,2000,3.67,53.51,1.93,65.63,New Zealand,5.6,68.12
,1995,5.99,56.73,5.14,51.87,New Zealand,7.06,49.49
,1985,1.14,80.56,2.45,69.99,New Zealand,5.46,80.24
,1970,3.68,68.7,4.06,69.84,New Zealand,7.87,
,1970,1.62,69.62,4.01,79.26,New Zealand,2.8,75.15
,1975,3.43,74.9,1.98,,New Zealand,,
,1985,4.27,50.84,3.72,,Nigeria,1.78,57.32
,2000,3.84,73.64,2.5,61.47,Nigeria,4.66,65.84
,1990,7.76,48.83,2.61,81.57,Nigeria,5.94,75.93
,1970,6.7,75.39,2.78,,Nigeria,,68.07
,1970,4.76,68.34,4.24,68.26,Nigeria,5.06,60.91
,2000,5.08,81.57,5.24,80.88,Nigeria,6.39,55.84
,1980,2.72,72.83,3.47,64.27,Nigeria,4.31,49.44
,1975,1.77,47.59,,60.48,Nigeria,3.8,59.63
,1960,1.54,58.45,2.75,65.53,Nigeria,5.87,56.45
,1975,1.92,69.26,,76.16,Nigeria,2.42,60.28
,1980,3.31,81.57,3.6,56.96,Nigeria,6.27,70.1
,1965,6.04,64.04,3.97,63.53,Nigeria,6.88,64.12
,1980,1.14,72.49,3.09,68.57,North Korea,4.47,59.67
,1975,7.99,80.33,1.7,59.79,North Korea,7.86,62.72
,1965,3.14,76.62,3.38,77.4,North Korea,1.74,57.63
,1960,1.66,40.79,8.23,,North Korea,3.67,60.39
,1980,6.07,60.41,4.89,81.57,North Korea,4.37,57.43
,1955,5.54,65.05,1.83,72.88,North Korea,6.08,80.23
,1980,7.0,68.94,2.48,73.65,North Korea,7.12,61.03
,1960,4.9,64.1,3.08,81.57,Norway,5.64,80.24
,1995,3.33,69.02,5.65,58.88,Norway,4.49,68.27
,1955,2.95,58.54,3.47,62.81,Norway,2.88,48.13
,1970,1.95,71.33,4.83,74.58,Norway,6.37,75.25
,1990,1.89,76.42,1.17,51.16,Norway,2.7,63.86
,1970,7.23,81.57,3.89,51.94,Norway,3.12,50.51
,1970,5.49,69.51,8.23,78.96,Norway,5.97,71.2
,1995,1.07,66.78,5.28,81.57,Norway,1.37,66.58
,1960,2.14,70.54,3.9,60.07,Norway,,75.21
,1995,8.02,63.58,4.47,65.57,Norway,7.39,67.38
,1975,3.82,43.74,1.03,49.17,Pakistan,,80.24
,1970,3.5,66.65,1.73,59.11,Pakistan,1.54,68.71
,1990,6.24,77.69,3.67,59.89,Pakistan,3.4,73.45
,1995,7.2,70.8,7.35,66.18,Pakistan,3.55,80.24
,1980,7.06,65.77,,74.51,Pakistan,8.04,69.38
,1980,1.11,54.76,2.17,81.57,Pakistan,4.1,57.7
,1970,4.71,60.79,6.2,81.52,Pakistan,7.26,
,1980,6.57,78.81,1.62,56.83,Pakistan,2.08,65.78
,1960,6.53,67.86,2.93,67.9,Pakistan,4.45,80.24
,1970,1.17,53.75,3.33,66.66,Peru,2.23,63.12
,1995,6.35,78.52,2.09,80.21,Peru,2.37,80.17
,2000,5.86,67.15,,62.85,Peru,1.98,67.98
,1975,1.23,61.57,6.36,76.12,Peru,6.43,68.92
,1975,6.99,65.51,4.3,76.59,Peru,3.88,
,1995,2.28,59.47,2.68,49.93,Peru,4.61,52.52
,1980,7.83,67.74,3.58,72.27,Peru,,56.25
,1965,6.12,65.76,6.18,58.48,Peru,7.97,55.24
,1960,1.3,81.57,5.03,61.76,Peru,7.18,50.8
,1990,6.61,73.77,1.56,69.78,Peru,,62.02
,1975,1.68,74.72,3.38,69.39,Philippines,2.19,80.24
,1955,5.79,64.45,2.44,65.92,Philippines,4.08,56.89
,1995,4.98,71.1,4.87,80.85,Philippines,6.67,72.97
,1965,2.86,65.81,1.46,51.36,Philippines,6.48,57.05
,1960,1.04,73.3,5.48,70.11,Philippines,1.57,72.23
,1980,7.72,64.96,8.23,79.92,Philippines,1.39,64.82
,1985,3.2,76.13,5.02,67.27,Poland,4.78,
,1995,5.78,55.86,3.15,56.63,Poland,,
,1970,3.77,66.54,2.89,49.23,Poland,4.67,
,1955,7.98,69.02,1.49,58.46,Poland,5.09,57.45
,1975,2.84,68.92,,56.7,Poland,8.07,
,1985,5.99,59.94,1.54,81.31,Poland,3.26,51.93
,1990,1.37,62.24,1.67,60.85,Poland,4.51,69.45
,1955,7.56,57.79,3.91,52.04,Portugal,7.34,74.11
,1995,7.72,69.15,1.87,74.82,Portugal,4.85,64.43
,1995,3.74,59.2,1.21,46.17,Portugal,,
,1980,2.06,65.81,2.52,52.78,Portugal,2.51,53.85
,1975,1.73,65.51,2.73,53.78,Portugal,6.49,53.01
,2000,6.55,72.87,1.38,,Portugal,7.02,69.03
,1955,4.2,81.57,,,Portugal,5.11,77.74
,1990,7.05,64.69,2.95,55.67,Portugal,4.69,80.24
,1975,7.38,80.58,1.92,73.54,Portugal,6.24,60.64
,1970,7.7,66.29,3.09,58.77,Portugal,2.63,69.18
,1975,5.99,68.73,5.09,50.29,Portugal,4.29,53.45
,1980,5.7,65.57,1.54,71.92,Portugal,2.7,67.36
,2000,2.68,70.03,2.91,56.46,Portugal,5.83,65.52
,1970,5.57,52.73,1.19,52.04,Portugal,7.15,73.7
,1995,1.6,54.83,2.31,60.67,Portugal,3.38,61.48
,1980,6.3,58.63,2.02,60.07,Portugal,,47.86
,1990,4.52,63.86,1.51,50.79,Rwanda,7.18,57.12
,1975,6.13,77.85,1.93,64.88,Rwanda,8.04,72.86
,1955,6.43,69.67,3.75,64.96,Rwanda,6.97,66.77
,1985,5.82,80.14,3.76,51.43,Rwanda,6.8,68.29
,1970,4.95,57.99,,,Rwanda,7.69,68.43
,1975,7.12,77.72,4.86,73.64,Rwanda,,51.53
,1975,5.14,63.57,3.05,,Rwanda,5.24,62.16
,1955,7.54,73.31,5.9,72.69,Rwanda,3.79,55.3
,2000,4.52,54.35,2.86,53.29,Rwanda,,
,1975,1.76,64.09,4.99,56.89,Rwanda,5.45,67.2
,1980,3.32,55.6,5.5,57.9,Saudi Arabia,1.43,72.7
,1990,5.15,52.69,8.23,58.08,Saudi Arabia,5.92,72.7
,1990,8.19,75.29,8.23,61.37,Saudi Arabia,,56.5
,1970,7.13,48.1,1.84,68.54,Saudi Arabia,6.4,66.1
,1995,3.62,77.26,,63.39,Saudi Arabia,7.06,69.06
,1980,4.34,74.0,1.03,60.12,Saudi Arabia,1.75,79.55
,1985,7.79,73.23,4.29,72.34,Saudi Arabia,,
,1955,3.23,65.88,2.25,58.13,South Africa,7.87,67.84
,1985,4.37,59.69,1.88,62.0,South Africa,,70.92
,1990,1.83,81.57,4.22,80.28,South Africa,,63.55
,1980,6.55,43.15,2.83,79.29,South Africa,4.18,
,1990,4.02,54.06,1.96,63.05,South Africa,2.55,63.79
,1985,2.61,63.94,1.73,64.55,South Africa,2.48,70.59
,1970,2.96,59.46,,66.54,South Africa,1.85,52.75
,1960,2.26,81.57,5.92,57.03,South Africa,6.07,79.39
,2000,5.54,58.96,,66.67,South Korea,2.74,65.85
,1995,6.86,60.12,,64.55,South Korea,7.1,72.09
,1995,2.35,58.86,2.8,72.58,South Korea,6.11,58.13
,1970,6.76,70.29,3.94,59.59,South Korea,2.08,54.16
,1995,2.36,68.43,3.53,53.91,South Korea,5.56,74.97
,1955,6.21,75.98,3.05,63.44,South Korea,5.74,54.56
,1980,5.07,77.01,5.03,,South Korea,4.2,54.0
,1980,6.1,67.61,3.31,54.8,South Korea,,63.19
,1960,2.52,78.48,,56.78,South Korea,4.51,48.25
,1960,3.37,76.9,7.5,63.91,South Korea,1.74,70.07
,1965,1.08,61.74,2.96,50.29,Spain,7.99,61.38
,1970,6.65,59.7,6.08,70.41,Spain,4.61,68.44
,1960,2.78,81.57,8.23,74.12,Spain,4.73,74.98
,1975,3.3,64.26,,69.09,Spain,5.45,72.18
,1980,6.22,55.57,3.83,65.94,Spain,6.31,58.16
,1965,3.16,81.57,1.5,63.74,Spain,2.78,59.02
,1985,6.87,67.85,2.51,55.46,Spain,,69.77
,1960,6.36,53.28,5.16,58.19,Switzerland,3.71,63.06
,1985,5.16,54.96,,62.88,Switzerland,,72.23
,2000,4.02,47.69,3.37,73.8,Switzerland,4.78,51.28
,1985,2.61,65.31,2.24,50.95,Switzerland,7.68,75.24
,1985,2.28,57.87,1.61,71.78,Switzerland,,50.82
,1970,7.61,58.89,3.64,77.18,Switzerland,6.4,80.24
,2000,7.26,40.24,4.46,61.19,Turkey,6.53,41.71
,2000,6.97,77.5,2.35,,Turkey,8.19,58.74
,1960,6.75,75.13,,56.21,Turkey,5.19,68.68
,1975,3.91,71.6,2.66,70.08,Turkey,5.18,63.95
,1970,4.27,59.78,,64.85,Turkey,6.37,68.45
,1970,5.38,72.38,4.98,61.74,Turkey,3.97,59.91
,1985,7.29,79.5,2.65,56.61,Turkey,2.25,66.26
,2000,7.92,70.36,2.29,68.24,Turkey,7.01,61.3
,1980,2.95,73.39,2.43,67.07,Turkey,2.28,68.34
,1965,2.78,68.76,5.5,67.53,United Kingdom,7.94,71.72
,2000,5.54,59.48,6.08,63.23,United Kingdom,3.21,70.22
,1990,2.09,78.95,1.18,61.15,United Kingdom,2.36,63.28
,1985,2.16,79.95,8.23,58.59,United Kingdom,,58.18
,1960,4.3,68.9,4.91,81.57,United Kingdom,4.08,66.11
,1955,5.16,77.74,2.84,64.23,United Kingdom,2.26,72.98
,1965,7.04,47.78,1.46,63.73,United States,5.14,69.99
,1975,2.36,78.08,3.45,79.22,United States,2.71,61.8
,2000,5.28,79.34,1.21,63.23,United States,,73.94
,1970,1.61,70.76,4.17,75.23,United States,4.49,
,1970,2.75,81.57,1.31,64.12,United States,2.26,
,1955,4.32,54.11,2.78,77.36,United States,2.01,
,1985,6.88,54.44,1.5,70.41,United States,7.85,74.84
,1965,2.56,67.79,3.52,70.71,United States,3.84,58.83
,1965,6.55,70.98,2.74,57.42,United States,5.08,68.93
,1980,1.43,72.68,4.47,81.57,United States,4.13,78.15
,1980,1.31,80.61,2.53,76.01,Venezuela,2.75,80.24
,1955,7.13,52.37,1.18,62.32,Venezuela,1.27,66.37
,1985,1.76,79.57,2.46,60.39,Venezuela,4.67,73.67
,1995,7.02,41.05,1.33,62.05,Venezuela,3.8,70.77
,1965,5.24,75.57,1.03,66.51,Venezuela,1.17,67.55
,2000,4.48,59.44,4.41,73.21,Venezuela,6.6,70.66
,1985,2.3,69.65,4.47,,Venezuela,5.2,
,1995,2.76,50.8,2.11,69.75,Venezuela,2.36,79.89
,1990,3.63,68.89,4.22,75.28,Venezuela,8.09,64.7
,1965,1.34,54.96,1.25,66.44,Venezuela,4.41,47.8
,1995,6.31,76.69,3.08,81.56,Venezuela,,65.95
,1975,7.55,71.6,4.18,59.71,Venezuela,2.73,75.15
,1980,5.35,70.59,3.01,73.87,Venezuela,8.09,72.29
,1955,2.8,48.47,2.66,63.69,Venezuela,5.99,72.15
,1995,1.15,55.38,5.46,79.27,Venezuela,5.81,76.61
